rid,CRCGN001_HA1E_6H:BRD-K88145757-001-01-6:10,CRCGN001_HA1E_24H:BRD-K88145757-001-01-6:10
5777,2.10442233086,5.15050029755
1846,2.12657356262,6.35534954071
5925,1.40233922005,2.16345000267
142,-1.72052145004,-1.64175009727
1021,1.32907855511,1.34299993515
5699,1.16647434235,1.55730009079
8061,1.37001311779,4.02474975586
1870,1.0774718523,3.96955013275
1398,-3.46026134491,-1.20074999332
3312,-0.165049999952,-1.76515007019
891,0.8768414855,-1.02129995823
4775,0.889420688152,1.86494994164
5111,-6.55799818039,-9.52995014191
5696,2.75868725777,5.66930007935
5588,1.71620357037,5.71570014954
6839,-0.946265459061,-4.41545009613
329,-0.0746318548918,-0.432200014591
5058,1.8127695322,3.95050001144
998,-2.2109746933,-5.44140005112
9134,1.07148182392,2.77570009232
6616,2.53555250168,5.1125998497
5223,-0.945149898529,-0.196000009775
4690,0.149166792631,1.43534994125
958,0.184400439262,2.04135012627
1616,0.931686103344,0.164200007915
991,-1.2030107975,-5.14774990082
6347,1.63890659809,2.9577999115
6714,1.01316952705,1.12709999084
652,0.76510733366,1.67315006256
4331,0.922275543213,4.3263001442
7099,0.0129895973951,-0.991500020027
10320,-0.227426588535,-0.566499948502
2042,0.21533614397,-1.12050008774
843,0.603036046028,2.42180013657
840,-0.468321472406,-0.0932500064373
7048,2.66607809067,4.08045005798
4851,1.94969058037,2.35654997826
6464,0.405786156654,1.59815001488
23410,1.16158056259,2.27300000191
54205,-0.857950866222,0.243400007486
2770,1.51106989384,4.29450035095
80204,3.06886386871,4.54654979706
4208,2.24340939522,4.29545021057
1845,0.196530714631,1.15890002251
23368,0.894220113754,1.57349991798
5583,1.95530569553,2.86360001564
8900,1.74178981781,3.18830013275
581,1.68164682388,2.80324983597
6193,0.605188310146,0.0753500014544
6622,1.40345954895,2.52274990082
11261,1.20659720898,0.484249979258
6696,3.1939637661,1.51020002365
8312,0.410103559494,1.85995006561
835,-1.02400803566,-1.51795005798
8324,-1.15074908733,4.58634996414
1848,2.23128867149,3.86124992371
154,2.96421694756,4.10834980011
4312,1.80808925629,4.6577000618
994,-1.57372784615,-4.68550014496
2048,2.73527646065,5.22589969635
1111,0.504490435123,2.12944984436
5154,0.944416761398,1.51840007305
2920,0.554806947708,-0.189999997616
3122,0.60967361927,2.56089997292
2769,1.27235102654,2.00815010071
5900,2.09953904152,-0.384849905968
6304,0.542742133141,0.355150043964
5211,2.5500330925,0.558449983597
2886,0.24184063077,1.22714996338
9261,-1.65025901794,-2.85965013504
8569,-0.388637244701,1.34014999866
3303,2.28204011917,2.67435002327
5331,3.08799433708,1.86290001869
5347,-0.397355854511,-0.129250004888
4638,1.86755037308,3.46364998817
2264,1.64242005348,5.196849823
1029,-0.989170491695,-5.01375007629
1027,0.356027901173,-0.471300005913
2597,-0.740481317043,0.00130000000354
55847,0.178947642446,-0.804600000381
25803,1.54833328724,2.61654996872
3480,0.194539800286,3.0625500679
2946,0.750234246254,2.14170002937
9517,-1.16320967674,0.486750006676
25987,-0.645656824112,-0.603450059891
23670,0.193793222308,5.75164985657
11182,0.96900677681,1.37565004826
2146,-2.03270220757,-4.16324996948
3385,2.69005060196,6.35010004044
5261,2.09808897972,2.10820007324
10765,1.84771633148,4.44215011597
25839,-0.127129286528,1.00540006161
4172,0.355779409409,-0.0892499983311
23161,0.153396397829,0.87994992733
10298,0.614624977112,-0.191750004888
1802,-0.0349444150925,-3.82649993896
58533,-1.79182291031,-2.39890003204
147179,-1.79086267948,0.559350013733
29937,-0.647115886211,-2.43085002899
6184,-2.29488062859,-6.11469984055
9854,2.3472495079,5.35839986801
2553,-0.952553987503,0.39794999361
5440,0.170687586069,0.957399964333
54623,1.48296678066,1.99000000954
9533,0.161538228393,-0.1426499933
8607,-1.21253168583,-3.34645009041
207,-0.705486834049,-3.75635004044
26054,0.982247710228,1.86179995537
10682,-0.418534457684,-3.66400003433
8573,-1.95691812038,-0.815949976444
23378,3.23536539078,4.94805002213
8553,1.67203223705,3.27465009689
622,-0.246525526047,1.28310000896
9467,1.04743778706,2.31165003777
5525,-1.26348268986,0.502750039101
256364,1.2949359417,1.79535007477
332,-1.19229400158,-0.966650009155
2058,-3.82616519928,-5.68455028534
7849,1.28276336193,5.94614982605
23244,1.48750853539,3.10380005836
7494,-1.58217132092,-2.11100006104
4836,0.6759724617,1.48784995079
23647,-1.58159601688,-2.98624992371
10617,-0.873163163662,-2.67360019684
2184,0.499891668558,1.7446000576
5355,1.56881940365,2.4484000206
6659,-2.01843309402,-2.13220000267
7016,0.638015210629,0.892599999905
90861,-1.20897459984,-1.7228500843
10670,-1.15376806259,-2.39020013809
79071,1.36019015312,2.24734997749
64746,-2.10906481743,-1.68505001068
5366,0.14380158484,2.22994995117
11344,-0.41974362731,-1.4022500515
10013,0.188181012869,1.49259996414
5829,-0.311704933643,-1.22969996929
5257,0.00806927680969,-1.25620007515
22794,-2.58618307114,-1.7486000061
9761,-2.04714298248,-1.85025000572
23326,-3.19517326355,-3.38700008392
10972,-0.415645360947,1.24524998665
10523,-1.68051922321,-2.86164999008
79090,1.81437706947,1.33640003204
27032,1.74561429024,3.92700004578
9097,0.537365913391,3.28125
10513,0.856709182262,2.20015001297
1891,0.314572393894,-0.70349997282
3066,-2.19376540184,-3.17729997635
9801,-1.01645290852,-1.43795001507
1459,0.85419011116,1.09455001354
9703,-0.484594494104,-0.574699997902
10606,-0.729267060757,0.0765499919653
1017,-0.792880773544,-0.822549939156
9813,0.673959553242,2.34394979477
7485,-1.55127513409,-1.87870001793
2109,-0.159285411239,-1.91649997234
23271,1.11437439919,0.308550000191
9915,-0.0470980554819,-3.08034992218
9552,1.46257042885,1.70164990425
93487,-1.56030380726,-0.585250020027
2956,-0.899976789951,-0.585999965668
11065,-1.51121294498,-6.05649995804
9653,1.41350591183,3.39980006218
200081,-2.99551963806,-6.13894987106
3337,-0.320483386517,0.308750003576
11073,0.605722606182,1.74524998665
23,0.625098705292,-0.435899972916
5641,-0.123554617167,1.99325013161
8720,0.822668433189,0.619500041008
10782,1.55523717403,2.19864988327
25932,-1.01813614368,-0.495200008154
3028,-0.958985805511,-4.61380004883
6804,0.818107306957,-0.0224500000477
890,-1.19050002098,-3.06909990311
6390,-1.85595202446,-4.59205007553
4303,0.841346085072,2.70024991035
10953,-1.41143417358,-3.39245009422
22889,-0.458376675844,-0.984099984169
3098,-0.686881184578,-2.04959988594
11044,-0.387292981148,-4.95595026016
8985,0.980205357075,0.0571500062943
66008,1.14595007896,3.2704000473
9217,-0.339344352484,1.16665005684
701,0.829173326492,0.348799943924
6182,-0.794092535973,-3.44574999809
4860,-0.70619982481,-3.67585015297
7398,-3.00928711891,-2.76195001602
6117,-2.64020442963,-6.16319990158
23588,-1.67798674107,-1.39630007744
949,-0.206081718206,-1.05809998512
7168,1.64760279655,3.23654985428
9375,-2.58883619308,-1.72589993477
4927,-1.13122105598,-2.19475007057
2523,0.947594404221,1.57115006447
58497,0.0470775850117,1.5326499939
6856,-2.05463480949,-1.14489996433
26036,-2.26714324951,1.04030001163
10206,1.22924208641,1.57679998875
25793,0.873085379601,-0.845450043678
55556,1.14468812943,2.95604991913
3978,-1.53847742081,-3.02670001984
10681,1.70957577229,4.04005002975
3638,-0.800761163235,1.27935004234
8349,1.72703921795,1.92759990692
6275,0.640940904617,1.90374994278
3895,-0.856266915798,-1.6535500288
392,1.4828081131,1.63580000401
9170,1.33711993694,0.942999958992
80347,0.471718877554,-1.78020000458
23300,-0.988525390625,-0.214750006795
836,0.0746529400349,0.663500010967
11188,-0.48005759716,-0.128149986267
10898,0.663795351982,-1.24950003624
9276,-2.06916761398,-2.22525000572
1647,0.384645432234,-0.41629999876
10285,-0.493467032909,-0.563250005245
23386,-0.781622111797,-0.650349974632
3156,0.760959267616,1.3248000145
10237,-0.962791919708,-2.81220006943
7077,1.44441699982,2.23990011215
11157,-1.03374791145,-1.22764992714
22908,-3.1395149231,-3.01320004463
10915,-3.21118831635,-2.99480009079
9897,0.182210505009,0.147250056267
1759,1.0923500061,2.03850007057
54541,-0.431961357594,-1.41674995422
211,0.116494119167,-1.62924993038
5048,-0.152559161186,-1.30229997635
84722,0.946496486664,0.619449973106
29890,0.205438002944,1.23280000687
9868,-0.510888636112,1.34820008278
873,0.918425440788,2.20635008812
5580,0.320580393076,2.53355002403
3725,-0.531918525696,-1.09284996986
23585,-1.91579544544,-0.660899996758
51097,-0.322191745043,-0.392499983311
1831,-2.8941617012,-4.55739974976
7020,0.817098796368,1.13005006313
55893,0.200741916895,-2.03360009193
6944,0.310886472464,1.10360002518
22883,1.32382082939,1.42694997787
5601,0.0274674147367,-1.13545000553
10775,-0.12812949717,-0.846650004387
4780,1.05550289154,2.50725007057
10904,-1.20837521553,-0.037349998951
9917,1.31839871407,2.89755010605
1399,0.137799546123,-0.662400007248
24149,-1.00108909607,1.73390007019
2222,-1.23907566071,-5.82829999924
10131,-0.441573023796,-2.35190010071
2958,0.153086438775,0.254099994898
9650,0.379469186068,1.0924500227
7319,-1.6825466156,-1.96560001373
4817,-0.285184949636,-1.88115000725
9143,0.77859723568,1.98095011711
10494,-0.75039845705,-3.03465008736
55324,-0.704866468906,-2.11299991608
23149,1.50426244736,2.0907998085
9943,-2.14575386047,-0.0719000026584
6599,-1.41972923279,-2.46364998817
51031,-1.91687643528,-3.79205012321
3566,1.33436203003,2.27234983444
3815,2.05222582817,3.84014987946
8624,-1.47945857048,-3.07139992714
27346,-2.14390277863,-4.41550016403
10489,-0.589499354362,-1.61395001411
26128,0.729533910751,1.01374995708
79921,0.725533008575,0.76139998436
55746,-0.478833258152,1.10130000114
23636,-1.72026264668,-3.13479995728
10892,1.903200984,4.02664995193
10652,-0.177629217505,-0.757550001144
11004,-1.38473546505,-1.92869997025
23530,-2.02204227448,-0.166550010443
8826,1.01969468594,1.70609998703
3308,0.307408332825,-0.717700004578
7153,-4.06962919235,-1.37785005569
11041,-1.91566061974,-3.87930011749
6342,-2.00810194016,-0.389799982309
5883,-0.253692060709,-0.693650007248
10589,-0.131864205003,-6.28875017166
5110,-1.84115052223,-1.26339995861
4609,-2.93356108665,-4.16349983215
5423,1.53119683266,2.68015003204
1070,1.23271071911,2.31270003319
10051,-1.92220807076,-2.18160009384
6603,-0.0654296875,-0.0137500017881
9019,-1.5643042326,-1.49975001812
10969,-0.645892381668,-0.903949975967
9797,-1.42427921295,-1.22619998455
4043,-0.482028186321,-2.96379995346
9519,-0.274241864681,-1.10234999657
8480,-0.792244255543,-4.55849981308
983,-1.61715745926,-1.7936000824
10559,1.51661729813,2.65050005913
8508,-1.16400980949,-4.33844995499
9275,0.823987960815,-0.695200026035
8914,-1.63756394386,-1.65700006485
54505,3.23721218109,4.47230005264
6919,1.19024837017,1.38949990273
2274,0.30843693018,1.34675002098
2288,-0.224055677652,-0.36439999938
7994,-3.3789525032,-1.49625003338
4216,-2.50439310074,-2.46755003929
7538,0.560630440712,1.25475001335
3628,-1.53385841846,0.42224997282
2037,-2.731777668,-1.23475003242
2771,-0.895840704441,-2.11739993095
7264,0.181254565716,-2.20020008087
1786,-1.81965470314,-5.59975004196
5873,1.06657886505,2.13824987411
780,1.74745535851,2.36345005035
9926,-4.45046806335,-3.55625009537
8446,0.605414867401,0.64460003376
7159,-1.40107774734,-0.621500015259
1026,0.32675203681,-0.238499999046
7082,1.98002243042,5.4983997345
10058,1.20892763138,1.13240003586
10797,-2.85784435272,-5.10780000687
11230,-1.06905913353,-1.55410003662
30836,0.71233522892,-1.40575003624
27336,-0.293895244598,-1.85169994831
9918,0.110606260598,0.639299988747
79073,-0.707931935787,-1.7322499752
9688,1.12501764297,0.981100022793
23659,0.772186040878,0.0238499641418
8396,-1.27156507969,-0.0580000020564
23077,-0.487811654806,1.0203499794
10857,-3.91158938408,-7.23025035858
16,0.712881267071,0.128549993038
2817,2.62282514572,2.78655004501
60528,-1.08512556553,-5.81675004959
5359,2.03080511093,5.44950008392
1514,-2.35953044891,-3.87179994583
1509,0.85394513607,1.75789999962
9181,1.37621581554,1.4348000288
3611,2.94401597977,1.32760000229
4783,1.09667658806,3.85564994812
10123,1.44956552982,1.18145000935
8895,0.130737245083,-0.000699996948242
9805,1.16948592663,2.09474992752
4125,0.146171718836,-0.919800043106
1635,-1.29584920406,-1.97530007362
4154,-0.777454376221,2.1085999012
26292,-1.89419841766,-1.84409999847
5770,1.07233154774,1.58550000191
25874,-0.331887096167,-0.905950009823
11319,-0.632303833961,0.83345001936
1153,-0.584565520287,-0.553849995136
11098,1.86287307739,4.29440021515
8974,2.97353792191,7.35519981384
533,-0.555421233177,-3.50755000114
823,1.69251453876,2.4076499939
6812,-1.77352619171,-1.73395001888
3693,-1.31305098534,-0.779349982738
4891,1.1648799181,2.33925008774
10954,-0.309034585953,0.814350008965
5909,2.28504538536,4.97405004501
9221,-0.322376012802,1.57465004921
847,1.07533991337,1.47714996338
11072,-0.305153727531,-2.66624999046
10221,0.90535223484,1.6345000267
7158,0.974564552307,1.63479995728
8678,-1.92836344242,-0.172749996185
11014,-1.76823973656,-2.12284994125
1994,0.546433150768,1.84189999104
3482,0.0888160765171,-0.326350003481
25976,1.31833219528,2.40470004082
10491,-1.6015663147,-1.28359997272
51053,-1.39853847027,-1.62835001945
9267,-0.417369455099,1.38829994202
5547,-0.717062711716,1.29154992104
6597,-1.57651567459,-3.36330008507
5836,-2.38418531418,-4.97070026398
6118,-1.19580304623,-2.37220001221
2961,1.140198946,2.17155003548
310,-2.30741524696,-2.8639998436
7296,-2.33039498329,-1.7281498909
1429,-0.459283679724,3.1766500473
2548,-0.543902337551,-2.93540000916
6499,1.32633244991,-4.29390001297
642,-2.27187943459,-1.55770003796
23076,-4.16206026077,-2.87575006485
10099,-2.35117387772,-3.91615009308
9817,-0.308821082115,-2.15365004539
9126,0.402328342199,1.1155500412
3930,-5.88132429123,-6.24784994125
10450,-0.224150076509,-2.87654995918
54386,-1.21944832802,-3.00850009918
664,-0.759395122528,-0.945250034332
596,1.86137020588,4.14315032959
10180,-0.443975836039,-1.07455003262
1445,-1.90507781506,-2.54334998131
230,2.63636469841,4.62804985046
9246,0.589743196964,0.73995000124
5092,-2.63424062729,-6.20514965057
23463,-2.10772681236,-2.86625003815
10007,1.01896739006,1.58310008049
4925,0.134421110153,0.342350006104
6251,0.808129310608,1.49769997597
5782,-0.0685024783015,2.81194996834
5106,-0.0162165760994,-1.08605003357
2673,1.69665038586,4.71269989014
644,-1.10210669041,-3.15039992332
6284,0.384031414986,0.881449997425
4605,0.388769209385,-0.124499998987
6810,1.84962797165,1.59265005589
54499,-3.07990884781,-7.95949983597
11007,2.37780642509,2.40639996529
1643,-0.0423711538315,-1.78504991531
25805,2.05230402946,4.47200012207
3033,0.842562675476,1.42309999466
2745,-1.41215717793,-1.58365011215
9961,1.61389327049,2.27690005302
3925,-2.51675271988,-2.08809995651
2582,0.193013250828,1.02880001068
5792,0.858182251453,0.84969997406
5236,-1.21154141426,-1.39904999733
4016,1.54425144196,1.03189992905
4651,2.88946938515,3.40325021744
3988,-0.0764728337526,1.90964996815
26227,-1.92731404305,-7.50659990311
7982,1.87416958809,2.49919986725
3551,0.495957225561,2.27414989471
5108,-1.90433657169,-2.19035005569
8870,1.64786887169,4.45504999161
2195,-0.12291239202,1.84334993362
8731,-3.38729858398,-1.47640001774
1956,-0.339463055134,0.00579997897148
10276,-1.91096222401,-3.86595010757
1666,1.4468972683,2.65939998627
4864,1.2297924757,2.69619989395
4232,-0.476748168468,-1.91474997997
5050,0.188555449247,-2.36770009995
813,-3.89775061607,-2.45090007782
3964,0.9311388731,1.30280005932
26020,-0.777100920677,-0.740750014782
481,-2.59088397026,0.135299995542
5019,-0.762451291084,0.345750004053
291,-1.07472527027,-0.483749985695
10973,-2.80387496948,-2.53629994392
9697,1.45218110085,4.60349988937
5831,0.44557094574,-1.80820000172
8202,0.908087313175,1.45190000534
57804,1.45183336735,1.79789996147
5566,0.719860672951,-0.692399978638
57149,0.202146157622,1.41849994659
7416,-1.09608006477,-1.54435002804
10174,-0.428034245968,-1.18105006218
6676,1.88453722,1.91899991035
8884,0.264540374279,1.28450000286
5997,-1.05253648758,1.92080008984
57147,1.41818654537,3.36849975586
6909,2.54895305634,3.63240003586
9093,-0.779192447662,0.00170000002254
23142,1.77081441879,1.78769993782
8444,1.1574562788,2.11089992523
11232,-0.272142320871,-1.54560005665
27095,-0.620812773705,-2.11234998703
10732,1.01125538349,0.448949933052
23029,-0.646168589592,-0.22159999609
9270,1.1349709034,1.46195006371
47,-0.768389105797,-1.18920004368
5889,2.03540706635,3.35279989243
8243,-1.69561886787,0.630349993706
10730,1.58952260017,2.28055000305
30,0.139188751578,-0.318100005388
7466,2.38277840614,3.93770003319
89910,0.981639742851,1.91700005531
56654,0.665146887302,0.3111500144
501,0.999012827873,2.4484000206
5438,-1.89713132381,-7.58974981308
26993,0.774995565414,-0.124050021172
55111,0.14333948493,0.636699974537
8520,-0.314428031445,0.44754999876
10146,-0.813065946102,-1.29115009308
7165,0.284940063953,2.06614995003
55011,1.2535905838,2.48600006104
6461,0.226857692003,0.807099997997
10813,-0.184425085783,-4.65649986267
80746,1.76225626469,1.41719996929
10434,-1.35657048225,1.141299963
5607,0.707721590996,2.76709985733
22827,-0.760628342628,-2.41834998131
51635,0.299658536911,-0.219599992037
84159,1.14885079861,2.01830005646
3508,1.56314611435,2.99875020981
84890,-2.52332735062,-3.26189994812
79600,1.56064140797,3.04285001755
8574,-1.25398242474,-7.59714984894
5529,-0.258141458035,2.87930011749
3909,0.479634672403,-0.344749987125
9637,0.683495521545,1.0501999855
8518,-1.71985948086,-2.11759996414
6443,-0.24787093699,0.384849995375
58478,-0.575922608376,2.33885002136
4850,0.139835000038,0.518000006676
23210,-0.646355450153,-3.41090011597
54733,-0.0863899886608,-0.521749973297
55129,2.26235795021,3.52839994431
10273,-2.26107144356,-8.28409957886
572,1.08596992493,1.83000004292
5716,-1.80467295647,-2.02215003967
22841,1.24838936329,0.980499982834
2356,-0.425719469786,-0.541599988937
6050,-0.0760724544525,0.436300009489
64422,0.733167350292,0.706550002098
8837,2.39975500107,1.98180007935
55127,-2.13802194595,-3.4984498024
23335,0.0791014581919,2.26200008392
10270,-0.371231049299,2.49734997749
6509,0.112016543746,6.08960008621
83743,0.681193292141,-0.629899978638
6772,0.993489444256,4.8779001236
22887,-1.79599010944,-1.5801500082
51001,1.09877991676,3.13719987869
26511,1.93196249008,2.78425002098
7874,-2.62626743317,-3.64295005798
51070,0.712214827538,-0.667850017548
1738,-2.18100118637,-3.00445008278
3416,1.13773727417,6.32380008698
9128,0.548685610294,0.598850011826
9833,-3.01304626465,-3.68200016022
4088,0.936955332756,0.279599994421
5018,-2.83546447754,-3.88509988785
51375,0.208757504821,0.0940999984741
55038,-0.457442224026,-0.922900021076
23061,-1.5276569128,-2.93139982224
64428,0.708672523499,1.40799999237
11325,0.649684429169,3.32299995422
9641,2.33913421631,6.40939998627
23038,-0.463600575924,-2.05209994316
57048,2.01479578018,1.91090011597
94239,0.737576961517,1.38495004177
51203,0.129925280809,1.28299999237
388650,1.10087370872,2.04205012321
23039,-1.15439665318,0.719599962234
55179,1.53377878666,3.35585021973
5827,-0.0717525184155,-1.36895000935
10245,-0.541922986507,-5.80875015259
6813,0.0569899976254,0.201549977064
3251,-1.07299697399,-3.47089982033
23212,1.44711434841,1.36424994469
23536,1.74093151093,4.04135036469
51282,0.325465023518,-2.82864999771
10227,-0.265817463398,0.482199966908
50813,-0.562680840492,-0.874199986458
51024,-0.249688357115,-3.00110006332
53343,1.35150039196,2.09415006638
1465,0.0529454126954,0.33244997263
79006,0.607259511948,-1.54649996758
6988,1.19688534737,0.726500034332
11011,-0.257744252682,2.24639987946
23325,1.05502665043,3.60575008392
10049,0.0737397447228,0.446449995041
3157,-2.82170724869,-2.65680003166
200734,0.540490090847,1.43974995613
9053,-1.00311899185,-0.422450006008
79094,-1.31925404072,-0.0848999917507
2778,-1.18378174305,-7.19414997101
54881,-1.45631575584,-1.08344995975
54807,-0.256959140301,0.0632499754429
323,0.881511807442,-1.24759984016
26001,0.791194140911,-0.0699499994516
10190,-0.53608751297,2.56229996681
9686,-2.13139677048,-3.26620006561
54915,0.305584043264,-0.100899994373
23658,-1.68492472172,-6.15085029602
7750,-0.421923846006,0.413399994373
79643,1.58152735233,1.03694999218
9488,0.817484378815,3.11999988556
11200,-0.833184659481,-2.39969992638
65057,0.0656827688217,2.10570001602
6832,0.630988359451,0.738299965858
23131,-0.542744100094,-0.514299988747
10776,-0.411007910967,-2.25025010109
6253,0.783748984337,-3.31309986115
79716,1.05575728416,2.24784994125
29978,0.877028286457,1.88295006752
9988,0.832254886627,1.52524995804
10845,-0.254085749388,1.2892999649
54957,1.19674646854,1.43029999733
79170,1.71865165234,2.17740011215
10610,2.16141366959,3.70265007019
128,1.06030035019,-1.88380002975
51026,0.697765886784,2.67144989967
5498,0.977399230003,2.74740004539
124583,0.506308794022,-3.34609985352
9455,-0.606330215931,1.55329990387
1212,1.09888660908,2.13754987717
5255,0.376108467579,1.95050001144
9448,-0.452759772539,-0.793200016022
9924,0.192675933242,-0.056500017643
5480,-0.653937458992,-3.69400000572
1983,-1.74901807308,2.77269983292
56889,-3.06847906113,-3.94749999046
79080,-0.0558232665062,0.164499998093
9016,2.31501078606,1.78360009193
6915,1.39066505432,2.1943500042
9709,0.204370945692,2.38019990921
116832,2.44450640678,1.80529999733
670,0.733069121838,1.82859992981
7867,-0.0706072896719,0.0441000014544
79143,0.288035362959,1.10885000229
11284,0.990420222282,-1.88170003891
23443,2.60025978088,1.98390007019
51599,0.895861506462,3.46259999275
5927,0.506238996983,3.75375008583
55793,-0.401974529028,1.8180000782
5867,-1.74318361282,-1.9457000494
7866,-0.537823796272,-0.683950006962
25825,1.33628034592,2.67960000038
4067,0.743029475212,6.30424976349
51015,1.08434844017,2.9686999321
5891,1.4612787962,2.42790007591
3300,0.093376070261,0.626999974251
64781,1.26271891594,1.45214998722
51056,0.576182723045,2.01340007782
8550,0.153039336205,1.70220005512
50810,1.090321064,3.76770019531
23011,1.6870559454,3.36470007896
11168,-1.1355265379,1.34870004654
1385,1.47059953213,2.4632999897
10150,1.27203392982,3.42750000954
29763,1.7576431036,3.20074987411
9112,-1.07820510864,-2.4904999733
23499,-0.349345713854,2.4564499855
85236,-1.65626084805,-5.75510025024
5096,-0.842943668365,-4.15199995041
55620,1.55744457245,4.39464998245
5373,-0.00624838937074,0.0951000005007
51170,-1.73577642441,-1.74950003624
54850,1.09358930588,1.40100002289
80349,-2.15495944023,-5.84570026398
355,1.14593815804,4.12594985962
1062,-2.86612963676,0.0666500329971
8804,-2.38497114182,-3.44064998627
80758,1.25128924847,-1.0068500042
375346,1.43986523151,2.5202999115
51385,1.20555949211,1.23804998398
55748,-0.551520884037,1.23784995079
10318,2.53671550751,3.51060009003
54681,1.06086194515,2.7063498497
7905,0.139834314585,1.7743999958
28969,-0.1970089674,2.74585008621
10668,1.22388076782,2.71560001373
51005,0.536073803902,-1.547549963
8800,2.21061182022,4.01420021057
54438,1.37079429626,4.22725009918
55825,1.65844810009,4.04150009155
8835,1.60390996933,2.51824998856
64429,1.3519692421,1.94764995575
3682,0.699140191078,2.57109999657
10329,-2.66763091087,-2.88399982452
27109,-0.525565087795,0.599600017071
51335,1.89709305763,0.96724998951
3202,-1.81837177277,-1.87045001984
2896,-1.6484811306,-3.74390006065
79902,-0.735949754715,-2.32695007324
29083,-1.81387460232,0.199949979782
5747,0.194502577186,0.796249985695
22905,0.110101036727,1.35450005531
63933,-0.590559780598,-1.55630004406
