rid,DOS013_VCAP_6H:BRD-K04533640-001-01-5:5.03,DOS013_VCAP_24H:BRD-K04533640-001-01-5:5.03
5720,-0.269199222326,0.393692016602
466,-1.39648199081,-0.70550340414
6009,1.32877731323,0.707835376263
2309,2.43416786194,0.305303484201
387,-1.5797855854,0.600639104843
3553,-0.9639544487,1.33623147011
427,-1.48741567135,0.977339982986
5898,-1.58411431313,0.806570410728
23365,0.116146951914,0.491636812687
6657,-0.33449870348,0.224444210529
5054,1.61151778698,0.287620007992
3108,3.86392831802,-0.196221098304
1950,-0.303839862347,-0.530961811543
351,2.2270321846,-0.777432918549
4846,2.1659526825,0.501846849918
1452,-0.985957741737,-0.0384139418602
4776,-0.132514029741,-1.23218607903
6908,-0.236380338669,-0.00446957349777
672,-0.987046957016,1.00187838078
5710,0.730966806412,0.45957505703
2115,0.455008119345,0.657154679298
7015,-0.852869391441,-0.410157203674
8726,0.684923708439,0.700324892998
2185,0.288428783417,0.56414180994
3315,2.42852187157,-0.388713896275
5289,-0.990231752396,0.025907933712
868,1.07378256321,-0.365117430687
1677,-0.616056323051,-0.170904830098
7043,0.186081469059,1.15573048592
5613,-0.93241506815,-0.557737052441
595,0.796268939972,0.808162271976
4793,0.01001983881,-0.285713493824
2736,-0.708362281322,0.0285835266113
5290,-0.664331495762,-1.5172533989
6194,1.24384820461,-0.208294168115
1676,0.149254396558,0.0619927272201
23512,1.38733637333,-0.102186560631
148022,-2.13353586197,-0.43754658103
1906,-0.644712924957,0.391808658838
8878,-0.684345304966,1.20901215076
3091,-0.253809869289,0.84678041935
5743,4.50662755966,-0.402090847492
5321,-0.943741858006,-0.908151328564
4144,2.82981610298,-0.488982498646
1981,1.81016540527,-0.483921736479
695,2.10962438583,1.37977218628
10398,-0.74463647604,-0.845633268356
5708,-3.84962391853,-0.295804977417
1213,0.28719419241,0.184264406562
226,0.904515028,-0.0712754279375
6777,0.718930959702,-0.735862016678
2113,-0.764288961887,-0.672197699547
3329,-0.580620288849,-0.716583549976
1050,-1.78229165077,0.589330077171
9491,-0.498045861721,-0.457093566656
22926,-1.51458787918,-0.320619851351
5899,-1.54531145096,0.0482294596732
5467,4.99506616592,0.324238300323
6774,1.03981912136,0.177630007267
1788,0.530763626099,-1.10435271263
5921,6.77756357193,1.39693212509
5721,1.5511058569,-0.55882191658
2263,-0.725938081741,-0.416910886765
808,-0.717835307121,0.362937539816
30001,-1.08842992783,0.0698963105679
348,2.81369352341,0.252386868
30849,-0.143943786621,-1.15450680256
1454,-0.216758072376,1.11907696724
6500,-0.136662259698,-0.173144355416
5627,2.64397501945,-0.0823526084423
5715,-0.46751499176,-0.410555422306
4791,0.56500685215,-0.199225068092
56924,3.20923376083,-0.359250187874
2690,0.164293989539,1.3149741888
1019,-0.00936639308929,1.3819770813
51422,-0.0744898617268,-0.214838296175
5788,-0.0371845066547,0.159038305283
6709,0.748739302158,-0.810879588127
1277,0.546917080879,-0.549798905849
993,0.947092056274,0.0795733630657
7157,0.472628355026,0.187537997961
1958,0.973793268204,-0.319347202778
4582,4.13330793381,0.639191448689
9212,-0.10162357986,0.930464625359
8440,-1.49855363369,-3.22320175171
6790,0.988580226898,1.15039587021
8851,0.910037994385,-1.02819538116
2534,1.03718435764,-0.19264113903
4893,-1.15680813789,-0.0674810409546
665,1.78259909153,0.0517708957195
4313,-0.0543411970139,-0.242036372423
1022,0.577607810497,0.0911368131638
5880,5.17575788498,0.521540403366
3162,6.14666032791,-0.0757330209017
1282,0.193607881665,-0.88640588522
3383,1.45815563202,-0.81452190876
727,-1.47525930405,0.976998150349
4792,-0.0767913609743,0.0701844617724
4794,-1.10008311272,0.21572881937
902,-1.76980888844,0.18430685997
8091,3.6950442791,-0.107460290194
3486,1.71038293839,-0.148899331689
10818,-0.78277271986,0.27291738987
3454,0.128309711814,0.475017338991
4282,1.00867927074,0.810041487217
1605,2.09117603302,0.452151328325
10644,1.88960564137,0.849843859673
2065,1.00972163677,-0.0926170572639
8321,-1.35947358608,-0.815066635609
8503,0.194362998009,-0.451297134161
7027,0.323481708765,-0.891276359558
6850,-0.0783700048923,-0.145349383354
1978,-1.83449673653,0.645258188248
896,0.318464159966,-0.288761973381
5777,4.30434703827,-1.35228776932
1846,1.3872345686,0.481535166502
5925,-1.13712561131,0.406906843185
142,1.56970322132,0.366992264986
1021,0.760273456573,1.57028722763
5699,0.264271110296,0.167219609022
8061,-0.667120337486,-0.313794732094
1870,1.4069416523,0.369527339935
1398,-2.82384514809,0.0572383105755
3312,-2.30163812637,-3.59368777275
891,1.02355825901,-0.209195107222
4775,1.84691309929,0.283684521914
5111,1.29896378517,0.140818595886
5696,0.598002910614,0.331535816193
5588,-0.920716702938,-0.179516494274
6839,7.2346906662,0.481399893761
329,-1.27541470528,0.28078353405
5058,-0.916161775589,-0.156875178218
998,2.17471933365,-0.560845255852
