rid,DOS023_VCAP_6H:BRD-K15707609-001-01-1:4.93,DOS023_VCAP_24H:BRD-K15707609-001-01-1:4.93,DOS052_A375_24H:BRD-K15707609-001-01-1:4.93,DOS052_A549_24H:BRD-K15707609-001-01-1:4.93,DOS052_HT29_24H:BRD-K15707609-001-01-1:4.93,DOS052_MCF7_24H:BRD-K15707609-001-01-1:4.93
5720,-1.13499546051,-0.197149991989,-1.79729998112,0.331499993801,-1.03135001659,-0.975799977779
466,-0.142667561769,0.0602000057697,-0.124200001359,-1.63104999065,-0.180899992585,-0.911049962044
6009,1.15622520447,0.493299990892,0.283950001001,-1.39625000954,0.260349988937,0.286750018597
2309,0.186618253589,0.184500008821,-0.297349989414,-0.832800030708,-0.0973500013351,-1.01664996147
387,0.575329661369,0.881099998951,0.69059997797,0.0077999830246,0.0216999948025,0.424099981785
3553,0.154827669263,0.0297999978065,-0.864600002766,-0.420899987221,-0.488799989223,-0.0302500128746
427,-0.90400737524,-0.0468499958515,-0.128700003028,-1.87004995346,0.64770001173,-1.23530006409
5898,-2.51829385757,-0.179300010204,-2.60269999504,0.574100017548,-0.68489998579,0.123099982738
23365,1.14432215691,0.601050019264,0.867349982262,1.5489000082,-0.0187499821186,1.23444998264
6657,0.27753341198,-0.750250041485,-1.06305003166,0.359149992466,0.0618500113487,0.39050000906
5054,-0.284303128719,0.897099971771,-2.45810008049,1.20770001411,-1.74794995785,0.235799998045
3108,0.831175625324,0.445700019598,0.831750035286,1.10720002651,1.57535004616,0.309850007296
1950,-0.84074306488,-0.837549984455,-1.43225002289,-0.367049992085,-0.745200037956,-0.0852499902248
351,0.124483942986,-0.295450001955,0.380050003529,-0.500750005245,0.310600012541,-0.0182999968529
4846,0.954532980919,-0.0590000003576,-0.885100007057,-0.128750011325,-0.52454996109,-0.399850010872
1452,0.0860192030668,0.855949997902,-1.07490003109,-0.0380499958992,-0.094600006938,-1.37295007706
4776,-0.108085662127,-1.10140001774,-0.0528999865055,0.107600003481,-0.0712000131607,0.354649990797
6908,-0.647904872894,0.00860001146793,-0.14074999094,-0.454250007868,-0.235699981451,-1.05069994926
672,-0.920234918594,-0.323599994183,0.240800008178,1.77814996243,0.67819994688,-1.40555000305
5710,-0.046856790781,0.23125000298,-0.141200006008,-0.192450016737,-0.250299990177,0.0785999968648
2115,0.0269989818335,0.168550014496,1.97724997997,0.0797500014305,1.99920010567,1.17429995537
7015,-0.21266835928,-0.282649993896,-0.902899980545,-1.97145009041,-0.82254999876,0.109750002623
8726,1.05732488632,0.157749980688,-0.185900002718,1.1304500103,0.76014995575,-0.622949957848
2185,-0.145078599453,-0.829699993134,-1.75099992752,-1.1753000021,0.330900013447,0.478199988604
3315,0.396663278341,-0.716250002384,0.943599998951,-0.393500000238,-0.315549999475,-0.029650002718
5289,-0.332822680473,0.773900032043,-1.45000004768,-1.16549992561,-0.397799998522,-0.1195499897
868,0.120300531387,-0.147600024939,-0.523699998856,-0.17745000124,-0.0979999899864,0.837300002575
1677,-0.25634047389,-0.592000007629,-1.22495007515,-1.04205000401,0.162050008774,0.0623000003397
7043,0.328131020069,-0.662150025368,0.899749994278,-0.535500049591,0.194950014353,0.810350000858
5613,0.30112233758,-0.104250013828,-0.688700020313,0.174649998546,0.391499996185,0.860050022602
595,-0.350396305323,-0.280299991369,1.1113499403,0.154799997807,-0.804350018501,0.422749996185
4793,-0.919395923615,-0.0413500070572,0.585500001907,-1.36619997025,-0.749000012875,-0.348700016737
2736,-0.0651365369558,-0.937150001526,-0.0472000017762,-0.142949998379,0.678699970245,0.703350007534
5290,-0.104806944728,-0.67585003376,-1.45050001144,0.295550018549,-0.679250001907,1.34444999695
6194,-0.101027011871,0.0,0.0,0.00034999998752,0.0,0.0
1676,-0.805676817894,-0.217449992895,0.776999950409,-0.616900026798,0.812299966812,0.857699990273
23512,0.483949512243,0.0117999911308,-0.212349995971,-1.82644999027,-4.73549985886,-1.19950008392
148022,0.41782361269,0.672850012779,-0.490800023079,0.586149990559,-0.260699987411,-0.235399961472
1906,0.0814674943686,-1.36019992828,-0.232149988413,0.804649949074,0.545799970627,0.123699992895
8878,-0.230638921261,1.39145004749,0.00470000505447,-0.21005000174,-0.391950011253,-1.31174993515
3091,-1.11581754684,-0.242699995637,-0.643900036812,-1.66549992561,0.358549982309,0.330449968576
5743,0.188800245523,5.20594978333,-0.910149991512,-0.635100007057,-0.820249974728,1.35299992561
5321,-0.189025148749,-0.179050028324,-0.19185000658,1.41289997101,0.721949994564,-0.547150015831
4144,-0.830336153507,0.112300001085,0.421550005674,-1.22200000286,-1.30624997616,-0.140700012445
1981,0.45612603426,0.575500011444,-1.58919990063,-0.260649979115,-0.346700012684,-0.575900018215
695,-1.05351090431,-0.172050014138,3.65889978409,-0.675699949265,-0.597550034523,5.23734998703
10398,-0.370635986328,-0.0219999998808,-0.0429499894381,-0.546599984169,0.0215999931097,0.33085000515
5708,-3.64900517464,0.309249967337,-1.07620000839,0.184300005436,1.15910005569,-1.31634998322
1213,0.560239672661,0.204700022936,-0.790250003338,-1.15090000629,-0.268899977207,0.338750004768
226,-0.67401432991,0.653750061989,0.842100024223,0.0602500140667,0.215149998665,-2.507999897
6777,0.231160625815,0.806100010872,0.306999981403,-0.703949987888,1.89085006714,1.68384993076
2113,-0.0390999168158,0.103749990463,-0.0596500001848,-0.354499995708,0.114100039005,-0.114800006151
3329,0.0111005976796,0.964500010014,0.80009996891,-1.15664994717,0.147400006652,0.0729500055313
1050,-0.580249369144,1.56424999237,0.0314000025392,0.92175000906,-0.654850006104,-0.384499996901
9491,-0.334649026394,-0.721300005913,-0.704699993134,0.187700003386,-0.217649996281,-0.124850004911
22926,-0.133373662829,0.615849971771,0.0116000175476,0.0325499996543,-0.172149986029,0.0774499997497
5899,-0.412907332182,1.08510005474,0.767250001431,0.0931999981403,-0.0886999815702,-0.374249994755
5467,-0.0124007165432,0.584600031376,-0.0171499922872,0.0285000056028,0.329299986362,-0.32824999094
6774,0.311428010464,0.667050004005,-1.09584999084,1.4689000845,2.77235007286,2.07629990578
1788,0.270386397839,-0.784900009632,-1.13894999027,-1.27874994278,0.0740000009537,0.309450000525
5921,-0.138561472297,0.0765500068665,-1.1548999548,0.69445002079,-0.974249958992,-0.245949983597
5721,-0.316680729389,-0.49564999342,0.263099998236,0.0457000136375,-1.00370001793,-0.767250001431
2263,0.167655527592,-0.582399964333,2.39880013466,-1.56420004368,-0.531550049782,1.26065003872
808,1.03322005272,0.661749958992,0.952300012112,1.18269991875,0.305199980736,1.00160002708
30001,-0.474972575903,-0.24849998951,0.929250001907,0.0969000160694,-0.299950003624,0.347699999809
348,0.349120438099,-0.269649982452,0.493699997663,-0.0510500073433,-1.36104989052,0.135499998927
30849,-0.740630745888,1.32400000095,-0.270900011063,-1.56149995327,-1.13370001316,-1.63654994965
1454,-0.532416343689,3.12665009499,-1.32854998112,-0.549000024796,-0.335150003433,-0.73014998436
6500,0.441031634808,0.385949999094,0.893400013447,0.254200011492,-0.378700017929,-0.274199992418
5627,-0.0509743839502,0.379949986935,0.0652500092983,0.544499993324,-1.24930000305,-0.0966999977827
5715,0.520917534828,-2.67170000076,2.08515000343,0.606700003147,5.01055002213,0.633499979973
4791,-0.592166423798,0.102699995041,0.280600011349,0.554049968719,-0.45269998908,-0.235799998045
56924,0.0950157344341,1.28885006905,0.0970999896526,0.498700022697,-0.166799992323,0.550249993801
2690,0.00105020403862,-0.0723000019789,-0.0140499994159,0.319300025702,-0.277500003576,-0.680599987507
1019,0.514428734779,0.89895004034,-1.24215006828,0.504150032997,-0.391900002956,3.90584993362
51422,0.234204292297,0.121149986982,-1.60924994946,0.602649986744,-0.321700006723,-0.229650020599
5788,0.873724579811,0.271399974823,-1.24979996681,-0.524399995804,-1.13139998913,0.588199973106
6709,-0.295359730721,0.0837000012398,0.953799962997,-0.637549996376,-1.058349967,-0.360500007868
1277,2.88093709946,1.51845002174,-0.113500006497,0.0525499880314,2.00889992714,-0.0133500099182
993,-0.447448641062,0.702100038528,0.202700003982,0.907000005245,-0.0241999998689,-0.558349967003
7157,-0.454555571079,0.966400027275,-0.985199987888,-1.47360002995,-0.354650020599,-0.0672500133514
1958,-0.214476540685,-0.506799995899,0.622699975967,0.315400004387,-0.290000021458,-0.248150005937
4582,-0.97592574358,-0.806600034237,0.45759999752,0.970149993896,-4.64909982681,-0.612149953842
9212,0.0374813377857,0.696349978447,0.00530001521111,-0.502799987793,0.184000015259,0.509149968624
8440,-0.0667936205864,0.812349975109,-0.106349997222,0.547349989414,-0.0489499866962,-0.0901499912143
6790,-1.1781027317,-0.584049999714,-0.0356500148773,0.238500013947,-1.43690001965,-1.00065004826
8851,1.04665470123,-0.138349995017,-1.15830004215,0.232700005174,-0.613799989223,-0.263500005007
2534,-0.132661223412,-0.305049985647,-0.00834999978542,1.63580000401,-0.103249996901,-0.30324998498
4893,0.0588740259409,-0.600899994373,0.425949990749,-0.109250001609,-0.672549962997,-0.41060000658
665,-0.519569575787,0.189899981022,-0.652099967003,0.0706499963999,-0.271149992943,0.444050014019
4313,0.0460961461067,-1.59004998207,-0.527750015259,-0.91890001297,0.636349976063,0.759299993515
1022,-0.0691819787025,-0.698850035667,-0.293649971485,-0.636249959469,0.00914999842644,0.034500002861
5880,0.613973021507,-0.388900011778,-3.39014983177,0.777700006962,0.548399984837,0.171500012279
3162,-0.666888594627,-0.0656499862671,0.549049973488,0.0775499939919,-0.902549982071,2.99434995651
1282,0.0958888456225,-0.101549997926,0.33054998517,0.48085001111,0.445150017738,0.696000039577
3383,-0.208177581429,-0.0459000021219,0.10269998014,0.340299993753,4.00059986115,0.891200006008
727,-0.054375231266,-0.227200001478,0.152649998665,0.143299996853,-0.578149974346,-0.215849995613
4792,0.237257510424,1.14040005207,0.102099992335,-2.18980002403,0.382849991322,-2.35360002518
4794,0.118561267853,-1.48325002193,-0.428099989891,-0.468649983406,0.89359998703,-0.112750008702
902,0.131438657641,-0.855749964714,-0.857300043106,0.553749978542,-1.42774999142,0.230599999428
8091,-0.592991471291,0.662699997425,1.04320001602,1.26394999027,-0.472699999809,0.647099971771
3486,0.69206482172,0.000750005245209,0.099299967289,0.250200003386,1.16404998302,0.926200032234
10818,0.689095616341,-0.191499993205,-0.765300035477,-1.06215000153,1.07034993172,0.855499982834
3454,1.23788261414,-1.0013999939,-0.0711500048637,-0.682450056076,0.801799952984,1.00154995918
4282,0.732431590557,0.0,0.00034999998752,-0.175750002265,0.00130000000354,-0.702250003815
1605,0.253051698208,0.726449966431,0.261049985886,0.555449962616,0.527050018311,0.391250014305
10644,0.178836017847,0.199450001121,0.729600012302,-0.252999991179,-0.453350007534,-0.368400037289
2065,1.64649605751,-0.568000018597,0.487150013447,0.723949968815,1.47069990635,0.63504999876
8321,-1.00199627876,-0.622950017452,-0.539499938488,-1.32465004921,-0.572250008583,0.374249994755
8503,0.934066772461,0.319049984217,-0.893300056458,1.00309991837,0.204699993134,-0.230450004339
7027,-1.1077786684,1.09844994545,1.28874993324,-1.15199995041,-0.231549993157,-0.198849990964
6850,0.299089193344,-0.467899978161,-0.90364998579,-0.471550017595,-0.54834997654,-0.288800001144
1978,0.124626114964,1.00575006008,0.91194999218,0.658050000668,0.749050021172,-0.221349999309
896,-0.406728029251,0.161699995399,-0.280149996281,0.76810002327,0.098850004375,-1.17374992371
5777,-0.58100694418,-0.134399995208,-1.30544996262,-0.416500002146,0.0381000041962,-0.355300009251
1846,-0.825262963772,-0.858049988747,-0.26320001483,1.02799999714,-0.186399996281,-0.148399993777
5925,-0.00641910731792,-0.243999987841,0.214149996638,0.0426499992609,0.641600012779,0.0736500024796
142,-0.908876895905,0.131500005722,0.825799942017,-0.164549976587,-0.073449999094,-0.256799995899
1021,-0.00377580523491,-0.245949983597,0.578800022602,1.40135002136,0.759299993515,-0.151700019836
5699,0.681694686413,-0.122300006449,-0.00119999796152,-2.00615000725,-0.209750011563,-0.260250002146
8061,0.709546327591,-1.10420000553,1.23554992676,0.293050020933,0.526749968529,-0.504700005054
1870,0.0177262350917,0.0990500077605,-0.467799961567,-0.31685000658,0.688899993896,0.634000003338
1398,0.788708806038,0.664399981499,0.832000017166,0.73299998045,0.546050012112,-0.787800014019
3312,0.111317649484,0.554450035095,1.37995004654,0.103149995208,-0.379450023174,-0.151549994946
891,0.962359249592,-0.560150027275,1.28894996643,-0.430649995804,0.940850019455,-0.182449996471
4775,0.0802374184132,-0.414299994707,-0.382050007582,0.279950022697,0.18655000627,0.685350000858
5111,0.241019770503,0.740949988365,1.22000002861,0.616500020027,0.707249999046,-0.0882999897003
5696,-0.409018844366,0.118850000203,0.0108500123024,0.334049999714,0.109399996698,0.10799998045
5588,-0.157441169024,-0.90649998188,-0.309600025415,-0.231699988246,-0.485950022936,-0.073250003159
6839,2.60372257233,-0.0697499960661,0.659549951553,0.983550012112,0.0980000048876,0.535349965096
329,0.422206550837,-1.55340003967,-0.0795000046492,-0.325650006533,-0.466800004244,-2.18825006485
5058,-0.963776230812,-0.109049998224,0.349350005388,-0.355849981308,0.148249998689,0.708850026131
998,0.764468431473,2.09684991837,0.103949993849,-0.624199986458,-0.622650027275,1.74744999409
9134,-0.495702803135,-0.0557000041008,-1.48239994049,0.192750006914,0.338950008154,0.717199981213
6616,1.20311141014,-0.694350004196,-1.43094992638,0.110250011086,0.282100021839,1.24479997158
5223,0.75238519907,0.638050019741,0.507899999619,-0.367749989033,0.790400028229,0.196749985218
4690,0.393014729023,-0.583050012589,0.868650019169,0.563950002193,2.29800009727,-0.437299996614
958,-0.552314996719,-0.826349973679,-1.51820003986,-0.776000022888,-0.518000006676,-0.191249996424
1616,-0.429192483425,0.762050032616,1.49580001831,0.377599984407,0.610600054264,0.419549971819
991,-1.46679389477,0.0,-5.0,-0.000650000059977,0.0,-0.133200019598
6347,2.2806391716,0.807349979877,0.517699956894,-0.489099979401,-0.33394998312,0.770600020885
6714,0.474628806114,0.201350003481,1.87669992447,0.137799978256,1.69210004807,-0.695950031281
652,0.840916752815,-0.616100013256,-0.82925003767,-0.0452000200748,-2.57585000992,1.57015013695
4331,-0.969648122787,-0.154449999332,-0.843350052834,-0.716050028801,-0.00665000081062,-0.0260999985039
7099,-0.623324632645,-0.4742000103,0.419250011444,-0.219900012016,-0.211500003934,-0.0864000022411
10320,-0.550976037979,-0.900699973106,-0.750649988651,-1.1481000185,-0.257699996233,0.354550004005
2042,0.243252813816,-0.0747499465942,0.848150014877,-0.285899996758,0.202999994159,-2.66550016403
843,-0.221543997526,-0.876150012016,-0.625400006771,-0.0600499995053,0.256099998951,0.306450009346
840,1.167573452,0.886350035667,0.351249992847,0.156750008464,-0.0913499891758,-0.240950018167
7048,0.144108653069,-0.280400007963,4.99039983749,1.78029990196,0.863150060177,0.285549998283
4851,0.0993309691548,-1.15024995804,-1.33120000362,-1.37950003147,-0.189149975777,0.375299990177
6464,-0.410399854183,-0.397049993277,-0.155349999666,-0.404500007629,-0.595200002193,1.07050001621
23410,3.83198547363,-0.156599998474,-0.23180000484,-0.0722500085831,0.214349985123,0.705999970436
54205,-0.765425086021,0.173350006342,0.0309000015259,0.816200017929,0.288650006056,0.3083999753
2770,-0.0669316053391,0.398150026798,-0.681949973106,2.52474999428,1.6018999815,1.30040001869
80204,-0.56513440609,-1.88330006599,0.0831000059843,0.135650008917,6.02589988708,-1.52084994316
4208,-0.729801893234,-0.0381499528885,4.9890499115,-1.88555002213,3.46185016632,-0.112400010228
1845,0.0295790582895,0.480500012636,-0.757550001144,-0.82264995575,0.19034999609,-0.76835000515
23368,-0.174735188484,-0.876549959183,-0.877499997616,0.0653499960899,0.0869999974966,0.401050001383
5583,0.925777673721,0.902350008488,-0.890799999237,0.455799996853,-0.0170999988914,0.232650011778
8900,0.182200551033,-0.1875,2.87870001793,1.59669995308,0.977750003338,0.824049949646
581,-0.523418962955,0.907699942589,1.40535008907,-1.327450037,0.327349960804,0.927799999714
6193,-2.38436889648,-0.268949985504,-1.56825006008,-0.534699976444,0.930649995804,-0.021150007844
6622,0.564351916313,-0.159749999642,0.489899992943,0.752000033855,0.512500047684,0.690899968147
