rid,CPC006_A375_6H:BRD-U88459701-000-01-8:10,CPC006_A375_24H:BRD-U88459701-000-01-8:10,CPC006_A549_6H:BRD-U88459701-000-01-8:10,CPC006_A549_24H:BRD-U88459701-000-01-8:10,CPC006_A673_6H:BRD-U88459701-000-01-8:10,CPC006_AGS_6H:BRD-U88459701-000-01-8:10,CPC006_CL34_6H:BRD-U88459701-000-01-8:10,CPC006_CORL23_6H:BRD-U88459701-000-01-8:10,CPC006_COV644_6H:BRD-U88459701-000-01-8:10,CPC006_DV90_6H:BRD-U88459701-000-01-8:10,CPC006_EFO27_6H:BRD-U88459701-000-01-8:10,CPC006_HA1E_6H:BRD-U88459701-000-01-8:10,CPC006_HA1E_24H:BRD-U88459701-000-01-8:10,CPC006_HCC15_6H:BRD-U88459701-000-01-8:10,CPC006_HCC515_6H:BRD-U88459701-000-01-8:10,CPC006_HCC515_24H:BRD-U88459701-000-01-8:10,CPC006_HCT116_6H:BRD-U88459701-000-01-8:10,CPC006_HEC108_6H:BRD-U88459701-000-01-8:10,CPC006_HEPG2_6H:BRD-U88459701-000-01-8:10,CPC006_HT115_6H:BRD-U88459701-000-01-8:10,CPC006_HT29_6H:BRD-U88459701-000-01-8:10,CPC006_HT29_24H:BRD-U88459701-000-01-8:10,CPC006_JHUEM2_6H:BRD-U88459701-000-01-8:10,CPC006_LOVO_6H:BRD-U88459701-000-01-8:10,CPC006_MCF7_6H:BRD-U88459701-000-01-8:10,CPC006_MCF7_24H:BRD-U88459701-000-01-8:10,CPC006_MDST8_6H:BRD-U88459701-000-01-8:10,CPC006_NCIH1694_6H:BRD-U88459701-000-01-8:10,CPC006_NCIH1836_6H:BRD-U88459701-000-01-8:10,CPC006_NCIH2073_6H:BRD-U88459701-000-01-8:10,CPC006_NCIH508_6H:BRD-U88459701-000-01-8:10,CPC006_NCIH596_6H:BRD-U88459701-000-01-8:10,CPC006_NOMO1_6H:BRD-U88459701-000-01-8:10,CPC006_OV7_6H:BRD-U88459701-000-01-8:10,CPC006_PC3_6H:BRD-U88459701-000-01-8:10,CPC006_PC3_24H:BRD-U88459701-000-01-8:10,CPC006_PL21_6H:BRD-U88459701-000-01-8:10,CPC006_RMGI_6H:BRD-U88459701-000-01-8:10,CPC006_RMUGS_6H:BRD-U88459701-000-01-8:10,CPC006_SKLU1_6H:BRD-U88459701-000-01-8:10,CPC006_SKM1_6H:BRD-U88459701-000-01-8:10,CPC006_SKMEL1_6H:BRD-U88459701-000-01-8:10,CPC006_SKMEL28_6H:BRD-U88459701-000-01-8:10,CPC006_SNGM_6H:BRD-U88459701-000-01-8:10,CPC006_SNU1040_6H:BRD-U88459701-000-01-8:10,CPC006_SNUC4_6H:BRD-U88459701-000-01-8:10,CPC006_SNUC5_6H:BRD-U88459701-000-01-8:10,CPC006_SW480_6H:BRD-U88459701-000-01-8:10,CPC006_SW620_6H:BRD-U88459701-000-01-8:10,CPC006_SW948_6H:BRD-U88459701-000-01-8:10,CPC006_T3M10_6H:BRD-U88459701-000-01-8:10,CPC006_THP1_6H:BRD-U88459701-000-01-8:10,CPC006_TYKNU_6H:BRD-U88459701-000-01-8:10,CPC006_U937_6H:BRD-U88459701-000-01-8:10,CPC006_VCAP_6H:BRD-U88459701-000-01-8:10,CPC006_VCAP_24H:BRD-U88459701-000-01-8:10,CPC006_WSUDLCL2_6H:BRD-U88459701-000-01-8:10,CPC020_A375_6H:BRD-A82307304-001-01-8:10,CPC020_A549_6H:BRD-A82307304-001-01-8:10,CPC020_HA1E_6H:BRD-A82307304-001-01-8:10,CPC020_HCC515_6H:BRD-A82307304-001-01-8:10,CPC020_HT29_6H:BRD-A82307304-001-01-8:10,CPC020_MCF7_6H:BRD-A82307304-001-01-8:10,CPC020_MCF7_24H:BRD-A82307304-001-01-8:10,CPC020_PC3_6H:BRD-A82307304-001-01-8:10,CPC020_PC3_24H:BRD-A82307304-001-01-8:10,CPC020_VCAP_6H:BRD-A82307304-001-01-8:10,CPC020_VCAP_24H:BRD-A82307304-001-01-8:10,CVD001_HEPG2_6H:BRD-U88459701-000-01-8:10,CVD001_HEPG2_6H:BRD-U88459701-000-01-8:2.5,CVD001_HEPG2_24H:BRD-U88459701-000-01-8:10,CVD001_HEPG2_24H:BRD-U88459701-000-01-8:2.5,CVD001_HUH7_6H:BRD-U88459701-000-01-8:10,CVD001_HUH7_6H:BRD-U88459701-000-01-8:2.5,CVD001_HUH7_24H:BRD-U88459701-000-01-8:10,CVD001_HUH7_24H:BRD-U88459701-000-01-8:2.5,CPD003_MCF7_6H:BRD-K69726342-001-01-8:10,CPD003_MCF7_24H:BRD-K69726342-001-01-8:10,CPD003_PC3_6H:BRD-K69726342-001-01-8:10,CPD003_PC3_24H:BRD-K69726342-001-01-8:10,CVD001_PHH_6H:BRD-U88459701-000-01-8:10,CVD001_PHH_6H:BRD-U88459701-000-01-8:2.5,CVD001_PHH_24H:BRD-U88459701-000-01-8:10,CVD001_PHH_24H:BRD-U88459701-000-01-8:2.5,NMH001_FIBRNPC_6H:BRD-K69726342-001-02-6:10,NMH001_FIBRNPC_24H:BRD-K69726342-001-02-6:10,NMH001_NEU_6H:BRD-K69726342-001-02-6:10,NMH001_NEU_24H:BRD-K69726342-001-02-6:10,NMH001_NPC_6H:BRD-K69726342-001-02-6:10,NMH001_NPC_24H:BRD-K69726342-001-02-6:10,CPC006_H1299_6H:BRD-U88459701-000-01-8:10,CPC006_RKO_6H:BRD-U88459701-000-01-8:10
5720,-0.803498148918,-0.0541175343096,-0.523607969284,-1.27573883533,-0.499549984932,-0.180449992418,-0.164900004864,0.366800010204,0.870149970055,0.834100008011,1.01199996471,0.363672524691,0.407445549965,-1.40405082703,0.778455555439,0.32893550396,0.0875999927521,-0.188276588917,-0.016116797924,0.874149978161,0.136621296406,-0.469398289919,-0.682349979877,-0.246950000525,-1.49647939205,0.130840674043,-0.0535500198603,-0.163950011134,-0.589100003242,-0.471899986267,-0.113299995661,-0.451449990273,0.859849989414,0.574500024319,0.482304900885,-0.262393206358,0.565600037575,0.644749999046,-0.667277991772,-1.05250000954,1.09045004845,-0.37625002861,0.483599990606,-0.116700008512,-0.9103500247,-0.208449989557,-0.17484998703,-0.826850056648,-1.99927473068,-0.244436651468,1.45650005341,1.22079992294,-0.163300007582,-0.361450016499,0.112149335444,0.431215494871,0.38124999404,0.452528476715,0.826399981976,-0.323970317841,-0.352900028229,-0.148326233029,-0.124005705118,-0.159341931343,-0.441031098366,-0.644926548004,0.175324887037,0.0688080787659,0.264267623425,-0.326433002949,0.456817835569,0.801709413528,0.234771668911,0.427921563387,1.53105473518,0.551013112068,0.0572000145912,-0.663710296154,-0.705611467361,-0.853299975395,0.873236894608,-0.409049987793,0.471079796553,0.849184751511,-0.0983999967575,-0.444499999285,0.482746720314,0.046366661787,-0.404107809067,0.0484573841095,1.13024997711,-0.106749996543
466,-0.442857265472,-2.8266055584,-0.372135281563,0.232959136367,-0.20254996419,-0.287200003862,0.372050017118,0.238499999046,0.115099996328,0.521549999714,-1.11430001259,0.243710651994,-1.16837906837,-0.670905530453,0.147417515516,-1.68987202644,0.225349992514,-0.387450486422,-0.715780496597,0.726949989796,-0.179885417223,-1.63315832615,0.516800045967,-0.30910000205,0.39872187376,-0.857951641083,-0.777449965477,0.353700011969,-0.518000006676,0.246650010347,0.268199980259,0.446799993515,0.460550010204,-0.101699993014,-0.176402896643,-0.477461099625,0.254150003195,-0.258850008249,-1.05813932419,-0.271400004625,-0.0960499942303,-0.411150038242,-0.195149987936,-0.996600031853,0.762950062752,0.148750007153,-0.244000002742,0.0834500044584,-1.07304334641,-1.91949653625,0.381049990654,-1.01769995689,-0.0505999922752,-0.792850017548,1.32011413574,-0.237753137946,0.0509500056505,-0.0186247527599,-1.87105000019,-0.651356101036,-0.413549989462,-0.362972259521,-0.167305380106,-0.221134394407,-0.61795938015,-0.20504450798,0.296885073185,0.0334491431713,-0.385792553425,-0.706467330456,-1.7202899456,0.0932410806417,-0.661334872246,-0.873545706272,0.112026572227,0.0954209193587,-0.522449970245,-0.688540697098,-0.647735714912,0.152950003743,-0.792307794094,-1.13555002213,-0.0997616350651,-0.714646756649,0.100849986076,-0.90189999342,-0.316012918949,-0.284799993038,-0.403228521347,0.202363103628,0.493250012398,0.709650039673
6009,-0.0335767567158,-1.43583154678,0.57843375206,0.540330708027,-0.213899999857,0.338899999857,0.10364998877,-0.313450008631,-0.10095000267,0.299800008535,0.526149988174,-0.266520917416,-1.61639475822,-0.442884624004,0.134751901031,0.779311180115,-0.393649995327,0.403776198626,0.420946627855,-0.236950010061,0.40150269866,0.0602898597717,-0.881349980831,-0.576099991798,0.154482915998,-0.676564335823,-1.52690005302,-0.632250010967,-0.519050002098,-0.876200020313,-0.575600028038,-0.00479999929667,-0.438400000334,-0.692049980164,-0.00936169922352,-0.00331437587738,-0.270700007677,-0.625999987125,-0.988883674145,-0.769999980927,0.700999975204,-0.839850068092,-0.910199999809,-0.608799993992,0.830649971962,0.447849988937,-0.0514499992132,-0.192650005221,-2.99306774139,-1.8679087162,0.0568000078201,-1.13289999962,-0.950950026512,0.658249974251,-0.850925624371,-0.527638375759,-0.705099999905,0.328167885542,-0.31194999814,-0.379866957664,0.385850012302,-0.284782379866,-0.635959327221,-0.648103833199,0.134818449616,-0.426951408386,-0.327711343765,-0.204515963793,0.119622468948,-1.05548977852,-0.819166362286,-1.02641010284,0.343301713467,-0.324179112911,-0.292955935001,-0.217738598585,-0.177799999714,-0.110783070326,-1.55743682384,-0.917000055313,-0.640772461891,-0.157849997282,0.132433921099,-0.145892739296,0.441399991512,-2.11950016022,0.208307296038,-0.244499981403,-0.354632973671,-1.03754544258,0.20300000906,-0.0507000014186
2309,1.12225592136,-0.118561007082,0.56877553463,0.901327311993,0.013450011611,0.543399989605,-0.254000008106,-0.763599991798,-0.890650033951,-0.629899978638,-0.179949998856,0.0409703478217,1.58308589458,0.364080607891,-0.22143162787,0.0923586338758,-0.0816999673843,-0.669315993786,-0.214538648725,0.172049999237,0.0182176679373,0.342166006565,-2.76305007935,0.336349993944,-0.0368441678584,0.261087656021,-0.36724999547,-0.898249983788,-1.20730006695,-0.285599976778,-0.256300002337,0.199400007725,0.64620000124,-0.722699999809,-0.389992624521,1.58771586418,0.285849988461,-0.637300014496,-0.356087386608,-1.9579501152,1.22605001926,0.017500013113,0.142199993134,-0.120450004935,0.0753500014544,-0.294600009918,0.151150003076,0.0599000006914,0.850310444832,-0.882557451725,0.371950000525,0.419600009918,-0.194049999118,-0.0236500203609,0.267338275909,1.14798331261,0.723800003529,1.49568891525,0.0642500072718,0.942845880985,0.67610001564,0.236598998308,1.40158629417,0.526881337166,0.19407518208,0.677285790443,0.683050274849,2.18486428261,0.0443227738142,-0.508465230465,0.872188448906,-0.504292666912,0.0834196731448,0.00258085876703,-0.182089656591,0.369261831045,1.18379998207,0.713169395924,1.77178168297,2.48189997673,0.174295246601,-1.15995001793,0.378844916821,-2.50934171677,-0.566449999809,-0.653599977493,1.08126759529,0.480399996042,-0.315815448761,-0.0268439278007,0.926750063896,1.45230007172
387,1.33981609344,5.01112365723,1.47959184647,2.12431406975,-0.153949990869,0.588999986649,0.153899997473,-0.200199991465,-0.459349989891,-1.00830006599,0.662750005722,0.973111331463,2.6584277153,-0.0487760305405,1.96940541267,5.27013111115,-0.106299996376,1.68555366993,0.341969877481,0.141700014472,0.00162332504988,0.987680315971,-0.188799992204,1.29995000362,0.662342846394,3.44219112396,0.415099978447,-0.229650005698,0.0437500029802,0.216249987483,-2.00215005875,1.28060007095,0.417149990797,0.109300002456,0.239921972156,5.4937582016,-0.224250003695,-0.224400013685,-1.29962718487,0.178849995136,1.28314995766,0.0333999991417,-0.334500014782,0.353650003672,0.917050004005,-0.703799962997,-1.94350004196,-0.522449970245,2.26787018776,-0.768463969231,0.262050002813,2.4226500988,-0.198300004005,-0.714800000191,-0.250317424536,0.00821892824024,0.349649995565,1.55857765675,0.640799999237,1.07720577717,1.30040001869,0.281015515327,0.670101046562,0.381757855415,0.313669145107,2.51614284515,-0.070315271616,-0.191519021988,-0.53330129385,-0.751284122467,3.06431055069,0.106910943985,-0.196551695466,-0.185361221433,0.989984452724,0.570705652237,1.75090003014,2.4846405983,0.673660576344,3.7798500061,0.206517577171,1.17439997196,1.99084508419,1.26966333389,-0.0215000063181,1.62680006027,-0.0521198809147,0.918933391571,0.356063336134,-0.649739086628,1.48524999619,1.06959998608
3553,-0.341918557882,6.72942256927,0.101623117924,-0.407502293587,0.554000020027,0.23125000298,0.549549996853,-0.22199998796,0.0488499999046,-0.326950013638,-0.696249961853,-0.879207015038,0.720567882061,2.19254040718,0.146069049835,0.622864842415,-0.631550073624,0.103965714574,0.0441548079252,0.604550004005,-0.645814418793,-0.196619912982,0.867650032043,0.179000020027,-0.425044804811,-0.353268027306,-0.32279998064,0.879750013351,0.853950023651,0.0894499868155,-0.778850018978,0.546299993992,-1.38740003109,-0.318100005388,0.203035131097,2.41674661636,0.123299986124,-0.578150033951,1.57418179512,1.64335000515,-0.421049982309,-0.458199977875,0.126200005412,0.228900015354,0.201849997044,1.75419998169,0.271050006151,-0.0970999896526,1.58806979656,0.413026809692,0.803650021553,0.0375500023365,0.565250039101,0.652099967003,0.445683777332,0.133850201964,0.576200008392,-0.399511635303,-0.577299952507,0.21159273386,1.51504993439,0.261332541704,-1.12229657173,0.110445573926,-0.448731601238,0.633578300476,-0.206286266446,-0.262477070093,0.639288127422,-0.0691965073347,-0.588917255402,-1.46616303921,0.531903266907,0.785618305206,0.687317371368,0.588078379631,0.7757999897,-0.183480277658,0.289850443602,3.37170004845,0.869988024235,-0.720499992371,-0.225819498301,0.361225932837,-0.708750009537,0.880800008774,-0.5872143507,0.0955999791622,1.39100718498,0.658148646355,-1.62774991989,-0.29699999094
427,0.379351973534,0.378199309111,-0.447952568531,-0.666368067265,0.799650013447,0.214049994946,0.944350004196,-0.108249992132,0.581200003624,-0.259400010109,-0.858850002289,0.299943000078,0.746374905109,0.275297284126,0.0798178017139,-0.304955512285,-0.440149992704,-0.23445700109,0.111750118434,0.190200001001,-0.0826771706343,-0.174706712365,1.03964996338,-0.837399959564,0.769280910492,-0.0629476681352,-0.759999990463,0.41685000062,0.0744000077248,0.296250015497,-0.230499997735,-0.590099990368,0.77245002985,0.332650005817,0.491872489452,-0.364401996136,-0.121849998832,0.226000010967,-0.827606320381,-1.93165004253,0.930350005627,0.0876499935985,-0.823499977589,-0.811949968338,0.38220000267,-0.776749968529,0.290700018406,0.190300017595,1.37014722824,-0.84684073925,-0.205099999905,-1.28890001774,0.351249992847,-0.335299998522,0.466890513897,0.0210795495659,0.341199994087,-0.283780992031,0.40964999795,-1.71606349945,0.221450001001,-1.26520586014,1.27009785175,1.34000909328,0.800924658775,-0.231946498156,-0.135402157903,-0.116381928325,0.683314025402,-0.0434508547187,-0.765207350254,-0.262558877468,-0.195464834571,-0.263331323862,0.180395722389,-0.185704365373,1.71265006065,0.0616275519133,-0.165907025337,-0.545949935913,0.10739544034,0.0612500011921,0.289668440819,0.388588547707,-0.318300008774,-0.480899989605,-0.0253409743309,-0.492400020361,-0.15136872232,-0.472747266293,1.98129987717,0.371399998665
5898,0.0368751883507,-0.399897456169,0.0747891366482,-0.55067294836,0.140450000763,-0.509099960327,1.125,-0.13869997859,0.356700003147,-0.921299993992,-0.464450001717,0.0645072683692,0.464121520519,-0.182185709476,0.387516945601,1.7831325531,-1.65944993496,-0.709182620049,-1.3746150732,0.378849983215,-0.0846740677953,-0.802623927593,0.575349986553,-0.155550003052,0.407798349857,-0.380434155464,0.343900024891,0.117000006139,0.612150013447,0.131099998951,0.247299984097,0.519649982452,0.325100004673,-0.763549983501,-0.446393430233,0.623079001904,0.17144998908,0.0700500011444,0.779370546341,-2.23679995537,0.633249998093,-0.180600002408,0.432199984789,-0.884999990463,-0.653450012207,-0.82539999485,0.790850043297,0.150899976492,1.79908883572,-0.702975094318,0.391200006008,-0.711650013924,-0.655200004578,0.572849988937,-1.06420516968,-0.00414058053866,-0.379299998283,-0.636594593525,1.25520002842,-0.633229374886,0.00225000083447,-0.3671182096,-0.887267231941,-0.226967900991,-0.459631562233,0.106582939625,-0.0185622498393,-0.107102431357,-3.84955263138,-1.07168388367,-1.19468069077,-0.576916754246,-1.41466641426,-0.981915473938,-0.57895898819,-0.0313506126404,0.266650021076,0.391394346952,0.302349418402,1.19184994698,-0.653360247612,-0.997400045395,-1.72718191147,-1.19697189331,0.562900006771,1.23125004768,0.0655367672443,-0.971966683865,0.0610328912735,0.774504184723,-0.911399960518,0.60925000906
23365,0.107710421085,1.49274468422,0.0223444998264,0.939918756485,-0.515949964523,-0.735049962997,-0.298350006342,-0.654799997807,-0.293600022793,3.98949980736,-0.554549992085,-0.501129746437,0.890164792538,0.984954357147,-0.048830896616,-0.29424148798,-0.383899986744,-0.885978400707,-1.43391430378,-0.574199974537,-0.594576358795,-0.447898685932,0.00665000081062,-1.16285002232,-0.548167943954,0.584212422371,-0.74715000391,0.385600030422,-0.427799999714,-0.0400500074029,-0.69965004921,0.130899995565,-0.585749983788,0.314249992371,-0.110466018319,0.197357624769,-0.437799990177,0.730849981308,0.491914153099,-1.13555002213,-0.391200006008,-0.900850057602,-0.657299995422,-0.474199980497,-0.847400009632,-1.26940000057,-0.452350020409,0.875299990177,1.01181769371,-1.16618072987,0.272799968719,-0.351850003004,0.191449999809,-1.05034995079,-0.198186263442,-0.948843538761,-0.472900003195,-0.111389413476,0.0692000389099,0.115328975022,-0.597100019455,0.453414261341,0.274647474289,0.151484906673,-0.109306246042,-0.450452685356,-0.319173157215,-0.119558610022,0.0669222474098,0.0491116791964,-0.0963519364595,-0.655243813992,-0.3644130826,-0.523962259293,0.896910071373,0.296014487743,-0.667050004005,0.716647982597,0.814233005047,-0.311100006104,-0.945773482323,0.567349970341,0.267754375935,0.189304977655,-1.60885000229,0.331250011921,0.136857897043,0.306266665459,-1.17995023727,0.519940793514,0.670300006866,1.10885000229
6657,0.744781911373,1.44872736931,-0.0574318729341,1.24866867065,2.60479998589,0.361650019884,1.23740005493,0.514199972153,-0.372900009155,-1.18775010109,-0.128850013018,-0.444788426161,0.174180954695,1.22842037678,0.597821593285,0.296135306358,-0.379150032997,0.775153040886,0.629562139511,-0.0493499934673,-0.847342908382,-0.608302593231,0.369150012732,0.460349977016,-0.298577427864,-0.12116035074,1.54349994659,0.673900008202,0.59350001812,-0.419800013304,-0.86109995842,0.450650006533,-0.233899995685,-0.632150053978,0.13009417057,-0.239410176873,-0.627699971199,0.0408999919891,1.45054352283,0.463150024414,-0.262449979782,0.567250013351,0.936300039291,0.0493500009179,0.250450015068,0.0913000032306,0.887250006199,-0.575450003147,3.99872231483,0.867512404919,-0.462499976158,0.504199981689,0.576000034809,0.731849968433,-0.313377976418,-0.81008040905,-0.0586999952793,-0.623107969761,0.763749957085,-0.29303842783,0.439350008965,-0.258959770203,-0.385814756155,-0.0220389589667,-0.227056473494,-0.094254642725,-0.0607678368688,-0.736352443695,0.881713807583,0.46673566103,-0.67009305954,0.153637170792,-0.0540754795074,-0.0658506825566,0.0293574258685,-0.172993659973,2.34179997444,0.287888944149,-0.364398062229,0.466600000858,-0.441935092211,0.0392999947071,-0.711076080799,0.247484564781,-0.285950005054,0.345899999142,-1.62283635139,0.099666684866,1.08697962761,0.296618491411,-1.34555006027,-0.118849992752
