rid,CPC011_A375_6H:BRD-K73196317-003-10-6:10,CPC011_A549_6H:BRD-K73196317-003-10-6:10,CPC011_A549_24H:BRD-K73196317-003-10-6:10,CPC011_HA1E_6H:BRD-K73196317-003-10-6:10,CPC011_HT29_6H:BRD-K73196317-003-10-6:10,CPC011_MCF7_6H:BRD-K73196317-003-10-6:10,CPC011_MCF7_24H:BRD-K73196317-003-10-6:10,CPC011_PC3_6H:BRD-K73196317-003-10-6:10,CPC011_PC3_24H:BRD-K73196317-003-10-6:10,CPC011_VCAP_6H:BRD-K73196317-003-10-6:10,CPC011_VCAP_24H:BRD-K73196317-003-10-6:10,CPD003_MCF7_6H:BRD-K73196317-003-09-8:10,CPD003_MCF7_24H:BRD-K73196317-003-09-8:10,CPD003_PC3_6H:BRD-K73196317-003-09-8:10,CPD003_PC3_24H:BRD-K73196317-003-09-8:10
5720,-0.826901078224,0.524943590164,0.263351887465,0.889299988747,-5.08621740341,-3.37319993973,-0.7242000103,-0.0875250026584,-0.215183675289,-0.768557190895,-2.10654211044,0.695850014687,0.579176425934,-0.678761184216,0.811699986458
466,-1.14802122116,-0.435635983944,-0.235818013549,-0.824100017548,0.104094691575,0.513499975204,-0.402300000191,-0.393050014973,0.0465632379055,-0.541425764561,-1.33396172523,0.318949997425,-0.256876081228,0.0493961274624,1.24740004539
6009,-0.175028055906,0.0315180271864,0.963955640793,-1.01569998264,-0.0646091997623,1.50475001335,0.268700003624,-0.281774997711,-0.480640232563,0.153134852648,0.232728421688,0.763849973679,-0.43928822875,-0.870286226273,0.350699990988
2309,-0.359481930733,-0.0921660959721,1.31102669239,1.69280004501,0.662314116955,1.11845004559,0.168699979782,1.02582502365,-0.0592835098505,-2.07075476646,-0.00920671224594,-0.750149965286,-0.718013226986,-0.043634980917,1.09294998646
387,-0.635250806808,0.446621358395,0.40320661664,0.15569999814,0.99699819088,2.40044999123,0.854149997234,0.784749984741,0.320523023605,-0.326536267996,1.0498636961,-0.468800008297,0.155839145184,-0.762249648571,0.639100015163
3553,0.638403773308,0.633781015873,0.203062549233,-0.418199986219,0.470198869705,1.7460000515,0.241299986839,0.430575013161,-0.525334239006,0.775537610054,1.49826169014,-0.482549995184,-0.0975996479392,-0.891076147556,0.292300015688
427,0.0512816905975,-0.303871035576,1.25974774361,-0.944199979305,1.29409205914,0.0846499800682,0.141599997878,-0.485200017691,0.00964617729187,-0.360475182533,-1.31119406223,-1.11419999599,-0.359925240278,0.656773269176,0.547150015831
5898,-2.64488649368,0.393521457911,-1.07984995842,-0.365099996328,0.625845909119,0.271399974823,0.69889998436,-0.559750020504,-0.59926378727,0.140049606562,-1.20354294777,0.458649992943,-0.256755113602,-0.588346719742,-0.544049978256
23365,-1.14323735237,-0.671832859516,-0.307717114687,-1.03589999676,1.01885950565,1.34570002556,2.05029988289,0.695249915123,-0.1287907511,0.536289036274,-0.0692861378193,0.549149990082,0.141360551119,-0.493129909039,-0.529449999332
6657,1.46218514442,0.636089205742,0.63757199049,-0.212400004268,1.1055457592,1.01530003548,0.155650004745,2.3789999485,-0.564599752426,1.26622104645,0.702473461628,-0.413850009441,-0.292411118746,0.501299321651,-0.885699987411
5054,-1.08888363838,-1.32996582985,-0.47724378109,0.510699987411,0.663373470306,0.647400021553,0.631599962711,-0.264599978924,-1.16358566284,0.612017333508,1.39969015121,-0.505750000477,0.181804269552,-1.01922667027,-0.284599989653
3108,0.723330914974,0.00492852926254,-0.12594743073,1.14929997921,0.652269780636,2.40974998474,-0.572950005531,0.847650051117,0.320340156555,0.315031349659,1.34719491005,0.889050006866,0.126792714,2.54369354248,0.291400015354
1950,1.10686993599,-0.00429233629256,0.384494870901,0.533999979496,0.355820059776,2.1017999649,-0.283500015736,0.663399994373,-0.238164812326,0.990531086922,0.814920902252,-1.04984998703,-0.840609490871,1.63214945793,-0.0504000000656
351,-0.558732151985,0.590856432915,0.919242739677,-1.36380004883,-0.327807456255,-2.3506000042,-0.40909999609,0.0888250023127,-0.215674698353,0.437081873417,-0.158257111907,0.0613499879837,-0.0853119716048,0.587361931801,-1.12325000763
4846,2.53561496735,0.120686843991,1.21839737892,0.940199971199,-0.483834087849,3.63640022278,0.747799992561,0.423999965191,0.11479125917,0.86737382412,0.0448935329914,0.323149979115,-0.22700022161,0.653919041157,0.922649979591
1452,0.0741894841194,-2.38686871529,0.00866726785898,0.235200002789,0.195948436856,0.647300004959,-0.182449996471,0.0786000043154,0.702337503433,0.328452378511,-0.145115986466,0.395949989557,0.414962172508,-0.636695504189,-0.87750005722
4776,0.468794196844,-0.0784843564034,-0.0892457515001,0.60949999094,0.488887369633,0.995350003242,0.30529999733,0.64372497797,-0.132429480553,0.718658089638,1.31501436234,-0.630149960518,-0.967553138733,0.251352339983,-1.75199997425
