rid,CPC003_HA1E_6H:BRD-A10715913-001-03-8:10,CPC003_HA1E_24H:BRD-A10715913-001-03-8:10,CPC003_HCC515_6H:BRD-A10715913-001-03-8:10,CPC003_HCC515_24H:BRD-A10715913-001-03-8:10,CPC003_PC3_6H:BRD-A10715913-001-03-8:10,CPC003_PC3_24H:BRD-A10715913-001-03-8:10,CPC003_VCAP_6H:BRD-A10715913-001-03-8:10,CPC003_VCAP_24H:BRD-A10715913-001-03-8:10,CPC015_A375_6H:BRD-A10715913-001-03-8:10,CPC015_A549_6H:BRD-A10715913-001-03-8:10,CPC015_A549_24H:BRD-A10715913-001-03-8:10,CPC015_ASC_24H:BRD-A10715913-001-03-8:10,CPC015_HEPG2_6H:BRD-A10715913-001-03-8:10,CPC015_HT29_6H:BRD-A10715913-001-03-8:10,CPC015_MCF7_6H:BRD-A10715913-001-03-8:10,CPC015_MCF7_24H:BRD-A10715913-001-03-8:10,CPC015_PHH_24H:BRD-A10715913-001-03-8:10,CPC015_SKB_24H:BRD-A10715913-001-03-8:10,CPD001_MCF7_6H:BRD-A55272860-001-11-2:10,CPD001_MCF7_24H:BRD-A55272860-001-11-2:10,CPD001_PC3_24H:BRD-A55272860-001-11-2:10
5054,-2.5107998848,0.481299996376,3.08738851547,-0.836763262749,-0.493935674429,-0.90482956171,0.266131997108,-1.43910002708,-0.495591878891,-0.256250023842,-0.615000009537,-1.75239992142,-0.404249995947,1.06435000896,0.414526045322,-0.856100022793,-0.878949999809,0.687799990177,-0.0068242251873,-0.881923019886,-0.189666673541
3108,1.69094991684,-0.253949999809,-0.0957891270518,0.783578515053,0.601088166237,-0.825179576874,-0.768923223019,0.654100000858,-0.984256267548,0.438600003719,0.288899987936,2.55970001221,1.84440004826,1.56534993649,-0.513615548611,0.802550017834,0.647199988365,-0.755100011826,-1.31391084194,-1.20260000229,-0.411699980497
1950,0.783150017262,0.469699978828,0.835693120956,0.56674438715,1.04882323742,0.58275604248,1.51717269421,1.84089994431,2.7309756279,0.341549992561,-1.13419997692,0.872799992561,-1.03495001793,2.97079992294,2.3179359436,-0.738499999046,-0.280400037766,0.451849997044,-0.152446582913,-1.07669699192,-0.218166679144
351,3.59060001373,-0.466199994087,1.35248970985,0.803138256073,0.364871531725,-0.287458837032,-0.657950043678,0.337249994278,0.638429522514,-1.84555006027,0.358099997044,-1.91724991798,-0.928600013256,0.617200016975,-0.0657877698541,-0.858600020409,-1.18544995785,-1.5135999918,-0.397030413151,-1.093511343,-0.185933351517
4846,1.19620001316,-0.102000012994,1.22299659252,1.65708136559,2.646286726,-0.332103520632,0.0591514259577,0.0887500047684,1.53069150448,0.244650006294,0.699400007725,4.5858001709,-0.550350010395,4.61094999313,0.383596509695,0.16155000031,0.282549977303,-1.0501999855,0.346229553223,1.15500724316,-0.444666683674
1452,-1.3302500248,-0.0255500003695,-0.578130960464,-0.788007080555,-0.462268263102,-0.49277818203,0.398890912533,-1.57255005836,-2.89879369736,0.0768999755383,-0.851300001144,-1.87279999256,-1.35345005989,-1.52569997311,-0.753523230553,-0.00674999970943,-2.15464997292,-0.798099994659,-0.249649450183,0.528529584408,-0.979566693306
4776,3.09124994278,0.157799988985,0.445865273476,-0.416048705578,1.67680847645,0.235614687204,0.821249246597,-0.602400004864,0.680119276047,-0.20269998908,-0.93900001049,2.56890010834,-1.43265008926,1.11294996738,-0.137230157852,-1.62280011177,2.07185006142,0.1399500072,0.029387511313,-0.308149546385,0.383099973202
6908,-1.00534999371,-0.166549995542,-0.399611741304,-0.777318835258,-1.3423640728,-0.391509145498,0.46996319294,-0.636299967766,1.55785989761,0.413499981165,2.20560002327,-2.6452498436,0.82465004921,-1.1726000309,1.20322024822,1.1182500124,-2.39450001717,-0.758650004864,0.372219532728,-1.32891142368,-0.232033342123
672,-1.96560001373,-0.113549992442,-0.590228796005,-1.07003712654,1.46185708046,-0.33688133955,-1.92896199226,-1.29290008545,-0.38066342473,-1.2365000248,-0.672800004482,2.42269992828,-1.16470003128,-1.00345003605,-0.989534080029,0.221199989319,1.33169996738,-1.73635005951,-0.229599550366,-0.526847600937,0.311200022697
5710,-2.68230009079,-1.16799998283,-0.643800497055,-1.0787807703,-1.14638805389,-0.58093726635,-0.809786021709,-3.49634981155,-4.23849582672,0.0150000154972,0.264200001955,-4.05184984207,-1.05344998837,-5.12984991074,-2.21098184586,-0.606900036335,-4.2389998436,-0.831149995327,-1.16753029823,0.919401705265,-0.0465666800737
2115,2.39989995956,-0.81945002079,-1.16772127151,-0.0433369316161,1.11828529835,-0.642723798752,0.69562959671,1.6889500618,-0.160123676062,-0.578700006008,-0.0414999984205,3.28824996948,1.11360001564,0.764050006866,-0.255280733109,-1.12434995174,1.20035004616,-0.343499988317,1.54361081123,1.16161215305,0.294333338737
7015,1.93200004101,0.263000011444,0.417965769768,1.0990883112,1.2800488472,0.132471948862,0.273042231798,2.12844991684,1.28619766235,-1.95050001144,-1.09019994736,1.19790005684,-1.75300002098,2.01550006866,0.73857986927,-1.6180999279,-1.16459989548,-0.925549983978,-0.400378078222,-0.387012898922,-0.0345333814621
8726,-0.599050045013,-0.541350007057,0.613961875439,2.26986265182,-0.413921684027,-0.101786829531,-1.93433201313,-0.412400007248,-1.35169100761,-0.259200006723,-0.150499999523,4.08839988708,0.693549990654,-0.852499961853,-0.20540933311,0.983749985695,1.71494996548,-1.27014994621,0.0590526610613,0.369598388672,-0.0508333295584
2185,2.23659992218,-0.519400000572,0.549545109272,2.02680397034,1.72650742531,0.216418087482,0.357123017311,1.58344995975,1.1800968647,-0.103000000119,-0.893000006676,2.72049999237,-1.42509996891,1.5748500824,0.383219867945,-0.752900004387,2.0908498764,0.403299987316,0.26806139946,-0.32054901123,0.504466712475
3315,-1.31774997711,0.319150000811,-0.674059271812,-1.36824584007,0.272600710392,-0.182684183121,0.486183166504,0.903500020504,-0.525876045227,0.112450003624,0.92610001564,-9.73830032349,1.9306499958,-0.0134499967098,-1.38254630566,0.441000014544,-2.47320008278,0.00164999999106,-1.348960042,0.767784535885,0.849799990654
5289,-1.19725000858,0.0758499950171,0.97175359726,-0.287435561419,0.861114382744,-0.537426888943,-0.310456573963,0.812550008297,1.02879500389,0.910849988461,-0.959999978542,0.0929500460625,0.621349990368,0.204349994659,0.222650945187,-0.437449991703,-0.276850014925,-0.995049953461,-0.189496338367,1.13393735886,0.245466664433
868,0.354149997234,0.00990000367165,0.373066782951,0.195621743798,1.15863847733,-1.00938749313,1.60564005375,1.5040999651,0.115331083536,0.796900033951,0.140400007367,1.46669995785,-0.8083999753,0.407649993896,3.06704592705,-1.41269993782,1.23944997787,-0.562150001526,0.438307404518,-1.11518919468,0.158299997449
1677,2.11945009232,0.587599992752,0.732354938984,1.53051066399,1.33400571346,0.28495490551,1.03787994385,3.38959980011,1.17428207397,-0.486200004816,0.216499999166,2.04489994049,-1.10170006752,1.13510000706,0.737556695938,-0.552600026131,1.72294998169,0.561649978161,-0.54315340519,-0.479543477297,0.0538666248322
7043,1.61535000801,-0.285149991512,-0.345146417618,-0.250508219004,1.55206894875,-0.617630541325,0.319475471973,1.19489991665,-1.02496194839,-0.380299985409,-0.158000007272,2.01824998856,-1.07315003872,-0.223749995232,-1.31000995636,-0.954400002956,1.53984999657,-0.361499994993,0.170030117035,0.150852441788,0.279066681862
5613,1.97539997101,-0.275550037622,0.58469581604,0.969591498375,1.50056099892,-0.286774873734,0.693243324757,0.0388499796391,1.32479274273,-0.899700045586,-0.405200004578,-0.585199952126,-1.45749998093,1.94599997997,0.215463101864,-0.409449994564,-0.158549964428,-0.408600002527,0.0586747862399,-0.813349425793,0.574766635895
595,-2.12730002403,0.301800012589,-1.40356063843,-1.93154132366,-0.912329435349,-0.977097988129,0.649846374989,-6.06369972229,-2.16197061539,1.05274999142,3.44970011711,0.17049998045,1.00485002995,-2.01370000839,-1.10957109928,-1.18079996109,-2.81984996796,-0.657249987125,0.345263034105,0.601124465466,-0.029466688633
4793,0.55554997921,0.071850001812,0.145272880793,-0.567746758461,0.090883910656,-0.507341921329,1.79561531544,-0.592099964619,-1.68264508247,-0.467000007629,0.0298999994993,-0.250999987125,0.608549952507,0.921350002289,-1.1950122118,-0.244949996471,0.619599938393,-1.33054995537,1.79519808292,0.408112168312,0.535300016403
2736,1.54709994793,-1.32930004597,-0.092518299818,0.206965446472,0.922693014145,-0.543345093727,1.60845386982,0.909649968147,1.05605947971,-0.427250027657,-0.691500008106,3.41939997673,-1.28579998016,0.900599956512,-0.175543576479,-0.691349983215,2.03055000305,-0.336899995804,3.37139844894,0.619221925735,1.10910010338
5290,1.56319999695,-0.0590499937534,1.8323956728,1.48268735409,0.681973457336,0.938268005848,0.139083236456,1.39319992065,0.742492318153,0.156599998474,-0.555899977684,0.652549982071,-1.6345499754,1.21930003166,2.00239491463,-0.528349995613,1.57280004025,1.56610000134,-0.374379724264,-0.246649414301,0.314900040627
6194,-0.000300000014249,-0.0724999979138,-0.075478374958,0.0,-2.72592258453,0.34965851903,-1.46557044983,0.331149995327,-0.196963354945,0.000999999931082,0.0,-5.00034999847,0.236349999905,-1.23465001583,-0.795768082142,0.0364500284195,-4.99965000153,-0.000999999931082,-0.400178164244,0.892723083496,0.729033350945
1676,2.14094996452,0.022699996829,-0.102934397757,0.956427931786,1.37579798698,-0.334931999445,0.361022531986,0.906549990177,-0.71584379673,-0.430000007153,0.173999994993,1.64880001545,-0.182449996471,1.15834999084,-0.797777891159,-0.344449996948,2.29430007935,-0.162649989128,0.163302496076,-0.00232023000717,0.0013333261013
23512,-0.829750001431,0.16090002656,-1.33175182343,-1.23096251488,1.54352211952,0.196821540594,-1.30283904076,-6.44630002975,-6.29667186737,0.124499991536,0.171800002456,-0.825399935246,-1.19939994812,-2.37930011749,-1.65075087547,-1.14639997482,-0.307949960232,0.196799993515,0.817054867744,-0.990311920643,0.00100000202656
148022,-0.265049993992,-0.382550001144,0.210113719106,-0.471021562815,-0.536266446114,-0.25639128685,-0.10890597105,-0.811349987984,-0.552157521248,0.311900019646,0.53869998455,1.73740005493,0.601449966431,-0.167450010777,-1.37429428101,-0.12935000658,0.786149978638,-0.995850026608,0.346365988255,0.632425665855,-0.655533373356
1906,0.934300005436,-0.264200001955,0.564257323742,1.23067951202,2.32026100159,0.966382324696,0.295702517033,0.0844000279903,1.45714843273,-2.22725009918,0.644999980927,-0.0415000319481,-1.0392999649,1.96830010414,0.231109455228,-1.20605003834,-1.36094999313,0.014200001955,0.600207269192,-1.02634096146,0.354600012302
8878,-2.0490000248,-0.418349981308,-0.639061927795,-1.71298193932,-1.8692690134,-0.899090409279,-0.420734763145,-1.40689992905,-1.97800576687,-0.94814991951,0.151800006628,-3.7038500309,-0.103999987245,-2.87814998627,-2.01646757126,-0.497850000858,-4.99865007401,-0.393750011921,-0.0905853360891,-0.0509844869375,-0.125466659665
3091,-1.29135000706,0.0276499986649,0.0801701173186,-1.02066230774,0.0687933266163,-0.504661500454,-1.23217368126,-2.00425004959,-1.55688798428,-5.47174978256,0.158600002527,-1.69344997406,-1.19764995575,0.633199989796,0.128002583981,-0.808400034904,-0.759899973869,-0.697349905968,0.103131510317,-0.269632965326,0.59946668148
5743,1.87214994431,0.102200001478,0.102155193686,-0.45539021492,0.360109806061,-0.44960463047,-0.0310539007187,0.948699951172,7.38292217255,-0.266350001097,-0.0513000003994,0.964650034904,-0.582300007343,-1.18715000153,0.414126008749,-1.02544999123,2.80045008659,-1.76390004158,1.65296769142,-0.0839718952775,0.0332333445549
5321,1.89695000648,-0.540449976921,1.06922566891,1.01822340488,1.35068905354,0.677114129066,0.550373971462,0.736799955368,1.3705534935,-0.671850025654,0.270900011063,-0.84819996357,-0.373250007629,1.36794996262,0.174650758505,-0.855199992657,-2.49965000153,0.324200004339,0.482703864574,-0.544966638088,-0.35286667943
4144,-0.111400008202,0.202649995685,0.313448309898,-0.428499996662,1.23590052128,-1.78655838966,0.0623826533556,1.16659998894,-0.258295536041,-1.7092000246,0.972299993038,-0.681700110435,-2.7594499588,-1.38819992542,0.942414999008,0.094300031662,-5.00234985352,-1.25014996529,0.123634330928,-2.27574801445,0.597500026226
1981,0.21305000782,0.490599989891,-0.787855267525,-0.19210845232,-0.102108120918,0.566388964653,1.54278826714,0.422049999237,-0.66057831049,2.25215005875,0.957499980927,2.44035005569,1.3777500391,1.37750005722,-0.740411818027,-0.68130004406,1.47084999084,-0.15094999969,0.112255632877,-0.486937016249,-0.90180003643
695,-0.37809997797,-0.619249999523,0.933281064034,-0.74815094471,1.37306451797,-0.126701802015,0.068941667676,-1.2567499876,0.0695454925299,0.452199995518,-2.00510001183,5.79335021973,-0.0740500092506,0.563199996948,0.424476444721,0.306050002575,5.9482998848,-2.41289997101,1.29531145096,0.65888351202,0.0694666802883
10398,-4.40220022202,-0.552899956703,-2.09040117264,-1.36041140556,0.615703940392,-1.16726708412,0.0503165721893,0.649100065231,-0.296941459179,-0.400700002909,-1.10650002956,-4.94359970093,-2.81900000572,0.327649980783,-0.319790840149,-1.27215003967,0.184299975634,-1.14679992199,-0.0309601724148,-0.601341843605,0.683000028133
5708,1.02699995041,0.196950003505,1.11675572395,-0.356930673122,0.740965127945,1.24324965477,1.01889574528,3.99310016632,1.71779036522,-0.0257499814034,-0.162200003862,-0.983150005341,1.74670004845,2.08730006218,0.0822516605258,0.640949964523,1.06965005398,-0.0278500020504,-0.565791726112,-0.571057736874,-0.946866631508
1213,-3.56019997597,0.125649958849,-0.0886233299971,0.175339013338,-1.44323074818,0.47010320425,-0.790770232677,-4.1547498703,-4.06267642975,0.0954499989748,0.836600005627,-8.00714969635,3.0202999115,-0.878899991512,-0.445611685514,0.822450041771,-0.21430003643,1.42584991455,0.205743819475,0.147567093372,-0.0521999895573
226,-2.0748000145,0.0458999872208,-0.344413340092,-0.310342013836,-0.477808177471,-0.246874973178,-0.225618675351,-1.33379995823,0.49876627326,0.606049954891,-1.26429998875,-3.86675024033,0.248250007629,-3.17899990082,-1.4146541357,-0.0668999999762,-0.644900023937,0.322400003672,-0.0872950851917,0.390288680792,-0.0191333442926
6777,0.782950043678,0.240950018167,0.0295199677348,0.648845791817,0.944746434689,0.226453557611,0.584404587746,0.834100008011,0.714121162891,0.959150016308,-0.264299988747,2.27964997292,0.0315499976277,2.34330010414,0.559466719627,0.123299993575,0.301750004292,-1.34060001373,-0.697505354881,1.51093304157,0.0622999966145
2113,1.62380003929,0.494650006294,-0.363504707813,1.4147040844,1.30337059498,-0.269273459911,-0.669983506203,1.52290010452,-0.530420422554,-1.13604998589,-0.199200004339,0.421549975872,-0.77739995718,0.542800009251,0.341186463833,-1.81980001926,-1.22230005264,-0.102200001478,0.235047638416,0.398202508688,0.0485666655004
3329,-3.50449991226,-0.540750026703,-1.08285820484,-1.60344696045,-1.81552362442,0.19397713244,-1.16715323925,-2.34684991837,-1.31298696995,0.621999979019,0.567600011826,-2.76594996452,0.392249971628,-2.85964989662,-1.23017668724,-0.600899994373,-3.31264996529,-1.66895008087,-4.19002437592,-0.511114358902,0.375466674566
1050,1.16100001335,-0.674499988556,-0.135065674782,0.588847160339,0.308568894863,-0.191216796637,-0.474450975657,-1.45100009441,0.318700760603,-0.187549993396,-0.292699992657,-2.28660011292,-0.160299986601,-1.50055003166,-0.165423154831,0.0771499946713,-1.5720499754,-0.52555000782,2.07988333702,-0.271506100893,-0.310600012541
9491,1.51510000229,0.492100000381,0.0706186965108,0.564002811909,0.802559375763,0.931554794312,0.760387063026,3.26550006866,2.32307481766,-0.716600000858,-0.0610999986529,2.54635000229,0.947499990463,3.08395004272,1.06162047386,-0.10125002265,1.32779991627,0.879400014877,-0.159940004349,-1.43478155136,-0.0987333059311
22926,-1.22780001163,-0.51240003109,-0.934751093388,-1.12958621979,-0.0646346509457,0.305393397808,-0.889026999474,0.47809997201,-1.72248876095,-0.492300033569,0.435299992561,4.55380010605,1.18145000935,-0.696949958801,-0.548250198364,0.0796499997377,1.52049994469,-0.165499985218,-0.994742751122,-0.676426291466,-0.675133347511
5899,0.97570002079,0.188850000501,0.0797322466969,-1.42817699909,0.340778470039,0.0897868871689,0.699203193188,0.910449981689,-0.696526050568,0.387949973345,1.10819995403,2.2064499855,1.37040007114,1.14785003662,0.0580388829112,5.13850021362,2.8478000164,-0.227099999785,0.188761681318,-1.23585271835,-0.683866620064
5467,0.920000016689,-0.801649987698,-1.27523851395,0.846005499363,0.188691675663,-0.614883542061,0.191273108125,0.285149991512,0.465549528599,-1.23810005188,-0.695200026035,3.89015007019,-1.04390001297,0.768149971962,1.47885096073,-0.464500010014,5.71029996872,-0.766299962997,0.0272063873708,0.36583095789,-0.301400005817
6774,-0.760050058365,-1.00779998302,-0.862553596497,-0.0661363601685,0.71281516552,0.489795535803,-0.592061877251,-1.54855000973,-1.01923215389,-0.717049956322,-1.61930000782,-0.293650001287,-1.34719991684,-0.769249975681,-1.55558395386,-1.44900000095,0.36234998703,-1.24290001392,1.48265004158,-0.355870008469,-0.0840666890144
1788,1.56529998779,0.326300024986,-0.0108115188777,1.32231879234,1.08052206039,0.325944781303,0.424265265465,0.877400040627,1.12849330902,-0.477450013161,-0.644699990749,1.75759994984,-0.610700011253,0.774450004101,-0.215337753296,-0.855549991131,1.97750008106,0.288249999285,0.388160794973,-0.434528678656,0.673733353615
5921,-1.21984994411,-1.85780000687,0.768820106983,-0.335127830505,-1.00064957142,-0.890202403069,-1.16036903858,1.2607998848,-0.214074671268,0.690850019455,-0.305099993944,-1.16884994507,-0.176000028849,-2.06524991989,-0.730454564095,-0.387050032616,3.44750022888,0.0632500648499,0.0718785822392,1.01746320724,0.223866716027
5721,-0.484100013971,-0.457249999046,1.03247368336,-0.248126477003,-1.22694468498,0.786563158035,-0.258757650852,0.106550008059,-1.69841921329,-1.14345002174,0.384000003338,-4.11374998093,-2.74290013313,-0.190099999309,0.930293262005,-0.390600025654,-4.33689975739,-1.85825002193,-0.908094286919,-0.0996496081352,-0.0210332944989
2263,2.12674999237,0.553699970245,0.803753018379,0.575295567513,1.94936108589,1.42354989052,0.972586274147,0.461999982595,1.79163742065,-0.0419999957085,-0.756299972534,0.310399979353,-1.02184998989,1.91820001602,0.691838562489,-1.24530005455,-0.655699968338,0.686699986458,3.04182672501,-1.74447441101,-0.0692999660969
808,3.30494999886,0.569849967957,1.45987212658,0.715825259686,1.63116395473,0.292035609484,0.856659710407,1.06845009327,2.70177650452,0.297899991274,0.728299975395,3.73479986191,0.410749971867,1.9401999712,0.237339437008,-1.21449995041,2.20139980316,-0.430099993944,-0.795585393906,-1.46186757088,0.0349667072296
30001,-1.7771500349,-0.284500002861,-0.28758841753,-0.920608222485,-1.67815279961,0.704180717468,3.21093225479,0.450800001621,-0.00139625370502,0.752550005913,0.674499988556,1.35310006142,0.396800041199,0.288900017738,-0.377830296755,0.181000053883,-0.882350027561,0.252499997616,-0.492334544659,-0.55018144846,-0.37190002203
348,1.21165001392,-0.120849996805,-2.43978309631,1.58189129829,1.55122089386,-0.337436020374,0.682119190693,0.763599991798,0.620514512062,-0.793850064278,-0.297600001097,-4.08564996719,-1.52740001678,0.973500013351,0.564469695091,-1.13225007057,-2.74115014076,-1.9591999054,-0.996024310589,-0.701466798782,-0.0904667079449
30849,0.170599997044,-0.653300046921,-0.336065620184,-0.741551399231,0.108531080186,-0.707555651665,-0.0565083138645,-0.98474997282,0.105868563056,-0.42275005579,-0.205099999905,5.83489990234,1.67015004158,-1.11574995518,-0.234603613615,0.826300024986,0.449049979448,0.682999968529,0.381939291954,0.0519319400191,0.167300000787
1454,0.376200020313,-0.681050002575,0.222713157535,1.90915560722,0.355926036835,0.62860673666,0.0797494202852,-2.06855010986,-4.5974240303,-0.578349947929,-2.25609993935,0.578350007534,-0.63915002346,0.0963000059128,-0.559197247028,-0.449000000954,-1.67015004158,-0.443599998951,0.449682116508,-0.052492171526,0.104699969292
6500,-2.20410013199,-1.39875006676,0.316952586174,-0.745980978012,-1.05926084518,-1.47493457794,-1.96246826649,-3.20425009727,-3.23046207428,0.305599987507,0.498899996281,-0.285950005054,0.0900500044227,-2.74939990044,-0.581569969654,2.71044993401,0.942600011826,-0.223399996758,2.26527953148,0.705044865608,0.327433347702
5627,-0.497850000858,0.0365499928594,-0.644284307957,-1.6103682518,-0.475167810917,-1.38648271561,-0.572516918182,-0.503400027752,-0.13630323112,0.654600024223,-0.581200003624,-3.9305999279,-0.574849963188,-0.52689999342,-0.0374579653144,0.319500029087,-2.52075004578,-0.916200041771,-0.893503725529,0.900639653206,0.243200004101
5715,-1.04795002937,0.0637499988079,-0.553060352802,-0.462050497532,-2.63907361031,-0.423846781254,0.747430384159,-1.77929997444,-3.16071176529,0.542800009251,0.528800010681,-2.84124994278,-1.30700004101,-0.89560008049,-1.91553449631,-0.75,-3.05700016022,-0.61880004406,0.0820961743593,1.39797985554,-0.228500008583
4791,2.43379998207,-0.42175000906,-0.477626055479,0.784014046192,1.19792985916,-0.422772705555,1.29440879822,1.67599999905,1.01867771149,0.305899977684,-0.64880001545,3.50305008888,-1.51694989204,1.88910007477,0.0641322433949,-1.17239999771,0.500100016594,-2.24344992638,5.72829627991,-0.568750500679,0.164899989963
56924,1.2092000246,-1.21984994411,0.112995043397,-0.782433092594,-1.3925845623,0.470163524151,0.594527602196,0.665899991989,0.604218304157,-0.801300048828,0.0439000017941,6.74600028992,-0.733449995518,0.752200007439,0.430460631847,-0.224050045013,0.0642000436783,0.222249999642,0.96241235733,-1.1504573822,-0.366599977016
2690,1.39355003834,0.0514000058174,1.20389640331,0.467255264521,-0.573715567589,-1.36868321896,-1.65885806084,0.685249984264,0.454969882965,-0.8980499506,-0.91060000658,-0.651650011539,-0.790449976921,1.95284986496,0.892130076885,0.361999988556,-1.66999995708,-0.211699992418,1.43286633492,0.515531539917,-0.300300002098
1019,1.60360002518,0.0236000008881,1.10382699966,0.674110770226,-2.93060731888,0.285857826471,-2.95919680595,1.65125000477,-1.18229806423,-0.07230001688,0.0702999979258,-2.83904981613,-0.13330000639,-1.84309995174,-0.64342135191,0.755900025368,-1.24979996681,-0.540000021458,0.187383204699,0.0255016833544,0.416033357382
51422,1.09465003014,0.272650003433,-0.748958945274,-0.109463766217,-0.415317714214,-0.425403118134,1.13559377193,-0.681400001049,-0.214962944388,0.947399973869,-0.411300003529,2.30454993248,-0.611500024796,2.07419991493,0.924322605133,-0.0581500083208,0.737350046635,0.244399994612,0.273568302393,-0.440882951021,-0.881266653538
5788,1.77470004559,-0.89234995842,0.167936503887,0.0578447282314,0.708625912666,0.366942763329,-0.112931929529,1.14485001564,0.299689471722,2.10675001144,0.602100014687,0.416549921036,-0.422900021076,-0.193550020456,0.13133341074,-1.34274995327,0.911049962044,0.342299997807,0.0784309878945,-0.116544954479,0.462466686964
6709,-1.56424999237,-0.0571000054479,-1.10735249519,-1.6666738987,-0.426639139652,0.245024591684,-0.304039895535,-0.549749970436,-0.553776025772,1.00615000725,1.28629994392,4.57454967499,0.798699975014,-1.19304990768,-1.00827908516,0.314899981022,3.03800010681,-0.182999998331,-0.263716995716,-0.467868715525,-0.32416665554
