rid,CPC014_A375_6H:BRD-K81062487-001-01-7:10,CPC014_A549_6H:BRD-K81062487-001-01-7:10,CPC014_A549_24H:BRD-K81062487-001-01-7:10,CPC014_ASC_24H:BRD-K81062487-001-01-7:10,CPC014_HA1E_6H:BRD-K81062487-001-01-7:10,CPC014_HCC515_6H:BRD-K81062487-001-01-7:10,CPC014_HEPG2_6H:BRD-K81062487-001-01-7:10,CPC014_HT29_6H:BRD-K81062487-001-01-7:10,CPC014_MCF7_6H:BRD-K81062487-001-01-7:10,CPC014_MCF7_24H:BRD-K81062487-001-01-7:10,CPC014_NEU_24H:BRD-K81062487-001-01-7:10,CPC014_NPC_24H:BRD-K81062487-001-01-7:10,CPC014_PC3_6H:BRD-K81062487-001-01-7:10,CPC014_PC3_24H:BRD-K81062487-001-01-7:10,CPC014_PHH_24H:BRD-K81062487-001-01-7:10,CPC014_SKB_24H:BRD-K81062487-001-01-7:10,CPC014_VCAP_6H:BRD-K81062487-001-01-7:10,CPC014_VCAP_24H:BRD-K81062487-001-01-7:10,NMH002_FIBRNPC_24H:BRD-K81062487-001-03-3:10,NMH002_FIBRNPC_6H:BRD-K81062487-001-03-3:10,NMH002_NEU_6H:BRD-K81062487-001-03-3:10,NMH002_NEU_24H:BRD-K81062487-001-03-3:10,NMH002_NPC_6H:BRD-K81062487-001-03-3:10,NMH002_NPC_24H:BRD-K81062487-001-03-3:10
5720,0.148951619864,0.611538171768,-0.49981829524,-0.364000022411,0.313580542803,-0.408441960812,0.286933362484,0.252552598715,-0.169708833098,0.768996834755,-0.337249994278,0.230420917273,-0.619395971298,0.770777285099,-0.515789330006,-0.693251788616,0.576715350151,0.1063163504,0.973377346992,0.050757650286,-0.080296933651,-0.0618141964078,0.306740969419,0.641166806221
466,0.828009068966,0.183898434043,0.194208204746,-0.679499983788,0.0881950706244,0.63063544035,-1.01556670666,-0.209748595953,0.424484103918,0.794900119305,0.249749988317,0.758408606052,0.140489205718,0.0389202162623,0.695689082146,0.330765932798,-0.322957217693,0.178980827332,0.927504479885,0.450692594051,-1.28978323936,0.752384841442,0.18005476892,-0.215880289674
6009,-0.0514606162906,0.525459527969,0.714392781258,-0.935450017452,-0.563145041466,0.194015875459,-0.0650999993086,0.0090050175786,-0.193037867546,0.745138525963,-0.217349991202,-0.570313036442,0.470201313496,0.250594496727,-1.57368755341,-0.386249780655,-0.177897691727,0.0302673876286,1.00659227371,0.655232429504,0.177717834711,0.0791382789612,0.080502986908,0.691114902496
2309,-0.167651861906,0.215552270412,0.392640769482,-0.585800051689,0.0924193561077,-0.72749376297,-0.0298333317041,0.202409774065,-0.856623530388,-0.823528170586,-1.71375000477,-0.31526902318,1.80658614635,-0.00459410622716,-0.346104621887,-0.388596862555,0.119255840778,0.426840305328,0.134696811438,0.191598534584,0.61858767271,1.06730103493,0.160650670528,0.596365332603
387,0.040471047163,-0.181389242411,0.0817525982857,-1.04089999199,-1.00168466568,-0.234751731157,-0.644200026989,-0.217422321439,-0.57863432169,0.178290456533,0.212650001049,-0.223932534456,-0.272063344717,-0.173430651426,-1.46961641312,-0.484798133373,-0.740729987621,-0.668717741966,0.447790443897,-0.107269145548,-0.0838368088007,0.736699104309,0.974077701569,0.746081054211
3553,-0.306152611971,0.0784272179008,0.967599987984,0.513499975204,0.0447126403451,0.28906673193,0.479733347893,0.618776142597,0.334444224834,-0.0967349857092,0.491350024939,0.412073493004,-0.530691623688,-0.418632030487,0.800370872021,0.42592549324,0.453383803368,0.481143951416,-1.09187579155,-0.00654461979866,0.173390492797,-0.268544912338,-0.42822945118,-1.45725274086
427,-0.382764875889,-0.857328176498,-0.207047820091,0.493450015783,0.0334244593978,0.163544863462,0.320066690445,0.333719968796,-0.643701672554,0.167423114181,1.29024994373,-0.306441009045,-0.486845582724,-0.597153186798,1.00174367428,0.333425551653,-0.12415266037,0.0781116336584,-0.0181723833084,-0.509101450443,0.57958817482,0.339413315058,-0.248187482357,-0.454164326191
5898,0.25625655055,0.50027680397,0.276401877403,-1.32994997501,-0.406136274338,0.0276944339275,-0.891600012779,-0.298029601574,0.309733510017,0.876577377319,0.0239500030875,0.20461243391,-0.839799284935,-0.98373913765,0.286808073521,0.367446780205,0.756397902966,-0.295334726572,0.46173620224,0.955852985382,-1.39052248001,0.145788282156,-0.100752592087,-0.271765321493
23365,-0.176939755678,-0.586351752281,-0.663205862045,0.165549993515,-0.55788064003,0.0634685084224,0.467533349991,-0.151853248477,0.113517299294,0.0816437080503,-0.231199994683,0.25262978673,-0.380084335804,-0.0888411849737,0.504743516445,0.237832188606,0.185911789536,-0.652075827122,0.569467902184,-0.3438808918,0.286457419395,-0.117207601666,0.241645544767,0.112935826182
6657,0.757191598415,-0.374933242798,0.188843071461,0.375849992037,0.414425939322,-0.477837264538,0.212533339858,-0.168571278453,0.762143313885,-0.368045866489,-0.550149977207,0.54296195507,-0.369696199894,-0.265382409096,0.150874346495,-1.90062093735,0.175622344017,-0.986212015152,-1.16847109795,-0.518757939339,0.329911142588,0.708933413029,0.76113474369,0.124419316649
5054,0.795255601406,0.438956648111,0.289605408907,-0.335299998522,-1.0543627739,0.324101299047,-1.6116001606,-0.060609459877,0.987916946411,0.0173694640398,0.307250022888,0.590488910675,0.389801234007,0.311787903309,-0.835035800934,-0.0870064795017,-0.213892400265,-0.856705665588,0.506097316742,0.0819804817438,-1.00518751144,-0.27874353528,-0.468170583248,0.273263573647
3108,-0.247039020061,0.184355288744,-1.2559504509,2.05474996567,-0.0983873680234,-0.959520757198,-0.150466620922,-0.552208304405,-0.147562623024,-0.249357551336,0.517899990082,-0.266036182642,-0.539377331734,0.142470896244,-0.40122449398,-0.802308678627,0.302935242653,-0.666243910789,-0.495102733374,-0.289181619883,0.180382549763,0.386760950089,-0.259344547987,-0.513052225113
1950,-0.827522516251,-0.622682332993,-0.713706195354,1.61829996109,0.303004980087,0.0849420577288,0.205066621304,-0.291968882084,0.343199133873,-0.297934293747,0.291400015354,-0.288675129414,-0.195574849844,-0.0601361468434,0.617501676083,1.12499630451,0.0802149474621,-0.88575899601,-0.302505284548,-1.13989603519,-0.68733382225,-1.25305199623,0.0289534330368,-0.142100021243
351,-1.0835943222,-1.26574087143,-0.00126996636391,0.808250010014,0.270107299089,0.00702428817749,0.750299990177,-0.0236852914095,-0.0508777163923,-0.790523290634,-0.00034999998752,0.1054385975,-0.0736349821091,0.794684946537,0.000708233565092,0.0010031767888,-0.0995998308063,0.817495882511,-0.437756508589,-0.0136924386024,0.31044203043,-1.11878323555,-0.780981481075,-3.45626735687
