rid,DOS058_A375_24H:BRD-K12676148-001-01-9:5,DOS058_A549_24H:BRD-K12676148-001-01-9:5,DOS058_PC3_24H:BRD-K12676148-001-01-9:5,ERG012_PC3_24H:BRD-K12676148-001-01-9:10.2489,ERG012_PC3_6H:BRD-K12676148-001-01-9:10.2489,ERG016_VCAP_24H:BRD-K12676148:10.25,ERG016_VCAP_24H:BRD-K12676148:3.42,ERG016_VCAP_24H:BRD-K12676148:1.14,ERG016_VCAP_24H:BRD-K12676148:0.38,ERG012_VCAP_24H:BRD-K12676148-001-01-9:10.2489,ERG012_VCAP_6H:BRD-K12676148-001-01-9:10.2489
5720,0.374300003052,0.024050001055,-0.191650032997,-0.133717954159,0.728111088276,-0.287164509296,0.829561591148,0.182326853275,-0.412841022015,-0.156010240316,-0.852019250393
466,0.442900002003,-2.06830000877,-0.230100005865,0.755589485168,0.783738970757,-0.986058592796,-0.66446185112,-0.536824524403,-0.163029611111,0.300426155329,0.0344578847289
6009,-0.277599990368,-0.455049991608,0.400849997997,0.156120657921,1.26128268242,-0.903307676315,-0.00132256746292,0.0767593830824,0.447196990252,-0.280678123236,0.103618822992
2309,-0.119200006127,0.392249971628,0.287449985743,0.634321630001,-0.441413164139,-0.147541195154,-0.355956345797,0.216514661908,-0.934141159058,0.759249210358,-0.647210657597
387,-1.51104998589,-1.17314994335,-0.45609998703,0.249714657664,0.82735145092,-0.3040612638,-0.358047813177,0.0531787760556,0.0625124424696,0.0441024564207,0.671705961227
3553,0.438250005245,1.36774992943,0.169200003147,0.680866718292,-0.294366836548,1.13659858704,0.0691471099854,-0.246007472277,0.280506491661,0.0812082961202,-0.282282471657
427,2.88749980927,0.0663000047207,-0.897300004959,0.722046911716,1.56780719757,-0.688442766666,-0.395958513021,-0.451768964529,0.0118597745895,0.0231369398534,0.193969339132
5898,0.255750000477,0.886950016022,0.481199979782,0.188543975353,0.226235732436,0.104289472103,-0.403291523457,0.000321745872498,0.367147982121,-0.0674319565296,-0.546276271343
23365,-0.613599956036,0.853850007057,-0.23125000298,-0.078988969326,1.49604606628,0.217312604189,-1.15886819363,0.0508397370577,-0.258519142866,0.715758085251,0.0503402352333
6657,-0.238150000572,2.43070006371,-0.173299998045,0.679836153984,-0.671889185905,0.884729981422,0.116620153189,-0.555095374584,0.342108041048,0.255314230919,-0.343192219734
5054,-2.69495010376,0.265949994326,0.306399971247,-0.103543817997,0.367468655109,-0.331249237061,-0.0283022113144,0.216534823179,-0.162260517478,-0.414731323719,0.0935986489058
3108,0.0851000100374,-0.828899979591,0.996300041676,0.469455003738,2.19485020638,-0.117324486375,1.51197648048,-0.922052979469,-0.737918078899,0.658992230892,-0.146101713181
1950,0.389899998903,0.0224500000477,-0.247400000691,0.22522726655,0.0191031489521,0.983130693436,-0.528392732143,0.453735083342,-0.251108020544,-0.00372748076916,-0.552105426788
351,0.305499970913,-0.21099999547,-1.59284996986,-0.556695520878,-0.172039851546,0.991858005524,0.117624878883,0.255223304033,0.924575805664,0.274051010609,0.274354249239
4846,0.481299996376,0.419999986887,0.250399976969,1.94104337692,-0.763182997704,1.22655916214,-0.393523037434,0.327882677317,0.606516540051,-0.403957188129,0.118275046349
1452,2.007999897,1.5422000885,-0.536099970341,-0.629549503326,-0.897793769836,0.179802685976,-0.49531430006,0.502845883369,-0.00993236154318,-0.891214191914,-0.67664963007
4776,0.4007999897,0.283450007439,0.249150007963,-0.578342854977,-0.301471561193,1.08357608318,0.0552562214434,-0.581323027611,0.848629713058,-0.0397291518748,-0.232487410307
6908,-0.191449999809,0.896250009537,-0.372200012207,0.904893279076,1.25313913822,-1.177952528,-0.294482201338,0.508472681046,-0.292650312185,0.343728363514,0.594461917877
672,0.477599978447,-0.164849996567,0.687150001526,-0.356458187103,0.128303080797,-0.894232273102,-0.0654724836349,0.871493935585,0.5655580163,-0.367763280869,0.320767909288
5710,-0.569649994373,-0.633400022984,0.257300019264,-0.552521586418,0.753446400166,-1.06253564358,-0.0572582781315,0.139377832413,-0.157820612192,0.0633778870106,0.340922445059
2115,0.34969997406,1.21660006046,-0.830150008202,-0.104959614575,-1.02952992916,0.708568453789,-0.386252373457,-0.29104834795,2.26610517502,0.151606291533,-0.244419068098
7015,0.753949999809,-0.403699994087,0.0602500066161,3.63546395302,-0.827244877815,1.63381934166,0.8485673666,-0.375535547733,0.064442768693,-0.259462416172,-0.229535669088
8726,-0.65674996376,-0.555199980736,0.0251999795437,-0.782561421394,1.06171798706,-1.11987555027,-0.778082489967,0.418423354626,0.260339617729,0.356995224953,0.446152687073
2185,0.627449989319,0.467199981213,0.115999996662,1.29605591297,-0.0650855302811,0.505463302135,-0.396856963634,-1.05885529518,0.286810159683,-0.278511971235,-0.65552854538
3315,0.220100000501,0.641600012779,1.07955002785,0.367358595133,0.855588138103,0.952897548676,-0.662086009979,-0.355886220932,0.254140079021,-0.105228930712,-0.128120750189
5289,1.01909995079,-0.426749974489,-0.682799994946,0.14956882596,0.590033590794,0.910392820835,0.424213945866,-0.0372200459242,-0.514269530773,1.55500769615,0.0727159529924
868,0.0299499928951,-0.626299977303,-0.120400011539,0.151282250881,-0.234135657549,1.01686501503,0.0839989930391,0.686941146851,0.00873654708266,0.400463342667,-0.857893109322
1677,-0.221050024033,0.272899985313,-0.0137500017881,0.783029019833,-0.455677688122,1.44852519035,0.152507007122,0.545494318008,0.307567507029,0.232800751925,-0.300231963396
7043,-0.641749978065,0.678000032902,0.163800001144,0.591546237469,-0.214978069067,0.665945053101,-0.077012591064,-0.826917827129,-0.170394688845,-0.107172831893,-0.201482802629
5613,0.564399957657,1.24395000935,-1.67954993248,-0.290151238441,-0.373165607452,0.954497098923,0.827135503292,-0.179731801152,0.629429459572,0.0963030532002,-0.414157241583
595,1.08334994316,-0.40909999609,-0.203500002623,-1.17024338245,-0.588792622089,-1.30462026596,-0.468101352453,0.289744615555,0.0937476456165,-0.491194844246,-0.0794568136334
4793,-0.368349999189,-0.562550008297,-0.125449955463,0.198482587934,0.134837403893,0.668383896351,0.429146528244,-0.830697774887,-0.316782593727,-0.368838012218,-0.615229964256
2736,0.122500017285,1.03345000744,-0.0523000061512,0.0931982845068,0.355217784643,0.220591187477,-0.52826744318,-0.68764436245,0.350709676743,-0.489306032658,0.318278998137
5290,1.47294998169,0.329450011253,2.05649995804,-0.921727061272,-0.852338433266,0.917657613754,0.618937969208,0.133915483952,0.819215893745,-0.720714211464,-0.649233102798
6194,0.0,-0.363550007343,-0.0767500028014,0.059539809823,0.377020418644,0.846407771111,0.267988115549,0.63619440794,3.32798933983,-0.697069764137,-0.733558952808
1676,-0.101999998093,0.803349971771,-1.29200005531,-0.351754128933,-0.416959136724,-0.99108171463,0.64600944519,-0.531324148178,0.382270365953,-0.208892941475,-0.527981936932
23512,-0.33140000701,-0.248599991202,0.643450021744,-1.30321824551,-0.899271190166,-0.880302071571,0.0820832252502,0.563253164291,1.10090279579,0.206870079041,-0.210997894406
148022,-0.666199982166,0.437099993229,-0.222550004721,-0.276684641838,-0.44492661953,0.682396709919,-0.0718602016568,-0.30857694149,0.602821946144,-0.0117866285145,0.239003151655
1906,0.429650008678,0.745100021362,-1.12109994888,-1.37697649002,-0.277810961008,0.842973351479,0.502205312252,-0.593340873718,0.72048252821,-0.648885309696,0.0675214231014
8878,-0.439599990845,-0.851999998093,0.288850009441,0.190264970064,-0.23739592731,-0.963271856308,0.207549199462,-0.365246713161,-0.65318852663,0.49582272768,-0.103860497475
3091,-1.42410004139,0.491050004959,-1.56710004807,-1.15833330154,-0.540991485119,0.745497941971,-0.377232193947,-0.817817211151,1.26244616508,0.152100130916,0.622512757778
5743,0.160400003195,-0.614350020885,1.00364995003,-0.0462512522936,-0.364215910435,3.77336072922,3.61859750748,-0.533142030239,-0.466784894466,0.0938178449869,-0.299028873444
5321,-3.73765015602,-0.00190001726151,0.570500016212,-0.919068276882,-1.29064500332,0.646585762501,0.499824732542,-0.338259041309,0.602548658848,-0.406577676535,-0.075559027493
4144,0.614250004292,1.03135001659,0.480000019073,-1.0641027689,-1.11053729057,-0.189799934626,-0.189343616366,0.621866464615,1.46376013756,-0.376310050488,-0.218944147229
1981,0.768450021744,-0.106200009584,0.182099997997,0.806489884853,-1.34504354,0.0657979249954,0.240281656384,0.438353955746,-0.844436347485,0.232296735048,-0.894364535809
695,-0.293449997902,-0.255649983883,-0.728399991989,0.603100776672,0.0515546128154,0.0462860092521,-0.383940219879,-0.0135749205947,-0.351948231459,0.485052108765,0.276415109634
10398,-0.0663500130177,0.387950003147,-0.20664998889,-0.960226416588,-0.356354862452,1.24013328552,0.219467043877,-0.0776305496693,-0.0995481610298,0.516720473766,1.05589365959
5708,-1.39205002785,-0.841100037098,0.27634999156,-0.646566808224,0.04605512321,-0.0864960551262,-0.165976002812,-0.19827619195,0.360508531332,-0.144670158625,-0.600767195225
1213,0.108150005341,-0.583199977875,0.285750001669,0.734622776508,0.633041083813,-2.01123046875,-0.0888596251607,-0.132966279984,-0.55035507679,0.0144399143755,-0.104040831327
226,-3.00734996796,0.56534999609,-2.06824994087,-0.912727057934,-0.40676382184,-1.32350671291,0.188962846994,0.0974473655224,0.27654248476,-0.534523665905,0.412747293711
6777,0.238299965858,0.545199990273,0.824949979782,-0.0625804066658,-0.167536944151,1.24739027023,0.266359359026,0.0775025188923,0.292016923428,0.592331886292,-0.667363882065
2113,0.683899998665,0.754200041294,-0.263599991798,-0.137651711702,-0.58033490181,0.714913487434,0.446125388145,-0.168647944927,0.971785008907,0.608697414398,-0.413330316544
3329,-1.41069996357,0.566100001335,-0.527500033379,-0.447357654572,-0.22664386034,-0.786711096764,0.714828014374,-0.991216361523,0.619907796383,-0.369343191385,1.00659108162
1050,-5.0,-0.179800003767,0.477899998426,0.0788415372372,0.281964242458,0.0538947582245,0.136122763157,0.10738363862,-0.633216977119,0.748942434788,-0.186960309744
9491,-0.0699499994516,0.473950028419,-0.985650002956,-1.26752614975,-0.775636970997,0.667142271996,-0.00949907302856,-0.327013641596,-0.106813587248,-0.855453789234,-0.643130064011
22926,0.932999968529,0.319049984217,0.62809997797,-1.52453899384,0.279001563787,-0.0901178866625,0.593300402164,0.0683973878622,1.03307378292,-0.149843782187,0.364573150873
5899,0.661400020123,-0.720749974251,-0.512449979782,-1.17234671116,0.167360305786,1.02038002014,-0.397152394056,-0.470274806023,-0.581669330597,0.274826645851,1.25657844543
5467,0.454000025988,0.320199996233,-0.289299994707,0.858015060425,-0.169185250998,0.309998869896,2.11582374573,-0.618531763554,0.0528208091855,0.0309790223837,-0.275813877583
6774,0.089350014925,-0.612399995327,-2.32080006599,0.718834161758,0.440433591604,-0.154544323683,-0.470946758986,-0.386210650206,-0.0694404244423,0.669301092625,-0.652689397335
1788,0.600300014019,0.120300002396,-0.246849998832,-0.413071513176,-0.119723409414,1.05198454857,0.307615280151,-0.526148974895,0.276530563831,0.154652923346,-0.355364918709
5921,-0.592700004578,-1.09045004845,-0.0342500209808,-0.034688860178,0.715142011642,-0.437805086374,-0.906630516052,-0.323823541403,-0.464562237263,0.308985769749,-0.252372026443
5721,1.05620002747,1.15289998055,0.424750000238,-0.0200052708387,-0.181950822473,-0.313804388046,0.334950864315,0.664742052555,-0.550208330154,0.123914241791,0.662405729294
2263,0.849249958992,0.626200020313,0.678049981594,-0.181584462523,-0.252113670111,1.25757777691,0.724226236343,-0.164737716317,-0.0985356718302,-0.619052708149,-0.55763143301
808,-0.237550020218,0.0798500180244,0.488400012255,-0.0900611281395,-0.57198959589,1.03605055809,1.30174231529,-0.0014414191246,-0.0564293041825,-0.489169538021,-0.106720022857
30001,-1.21540009975,-0.0644500032067,-0.119499996305,-1.73212170601,0.0762770175934,1.03697323799,-0.433128982782,0.0261450111866,-0.639826178551,0.265952289104,0.336708456278
348,1.24900007248,-0.260549992323,-0.086050003767,-0.529630124569,-0.370243221521,2.36652207375,-0.329744786024,-0.343665122986,0.831070542336,0.219291567802,-0.501452624798
30849,0.131650000811,-1.57050001621,-1.73125004768,0.591242849827,0.45081076026,0.605241596699,0.385043382645,0.465782940388,-0.221092164516,0.101557940245,-0.291364490986
1454,-0.137099981308,0.792099952698,0.116900004447,2.61270093918,-0.405489146709,0.102038100362,0.397459805012,-0.550300598145,0.0354127548635,-0.082713149488,0.680685639381
6500,0.359050005674,-0.594449996948,-1.39374995232,-0.779246389866,0.977276802063,-0.608998417854,-0.247864291072,0.28337174654,0.4360435009,0.462099850178,0.0871787071228
5627,0.290900021791,-0.0841500014067,-0.131799966097,0.0149022787809,0.876925110817,0.186389923096,-0.839174151421,0.299077123404,1.22130632401,0.158225670457,-0.0162596162409
5715,-0.318549990654,0.97159999609,-1.21714997292,0.267852604389,-0.262034863234,-0.18076197803,0.388888716698,-0.314638733864,-0.586591184139,-0.0104362368584,-0.159775227308
4791,0.654850006104,1.27445006371,0.0365999937057,-0.34425252676,-0.549197494984,1.2210290432,-0.0433853976429,-0.504709899426,0.00238308310509,-0.407615959644,-0.506359577179
56924,-0.437049984932,-0.557650029659,0.215600013733,4.75685787201,0.475116550922,0.378706455231,-0.0526018738747,0.697394371033,-0.635004103184,-0.351016253233,-0.699301958084
2690,1.37239992619,-0.706900000572,0.692749977112,0.28983259201,0.826888978481,-0.62236392498,-0.539502203465,-0.420840680599,-0.507709801197,-0.209482744336,0.0178942251951
1019,-0.825900018215,1.26139998436,-0.573700010777,-1.51500189304,-0.0253158807755,-0.730111420155,0.41506934166,0.310537129641,0.325840175152,0.0116725340486,1.04529726505
51422,-1.25705003738,0.407200008631,1.17575001717,0.466829419136,0.570256769657,-0.159302473068,-0.836083114147,0.877502143383,-0.118206843734,0.12985022366,0.225009590387
5788,-0.408250004053,1.15164995193,-0.475600004196,1.39388597012,0.100499019027,1.07652521133,-0.299739211798,-0.537201941013,0.339277297258,-0.0482380241156,-0.856347382069
6709,-0.390699982643,-0.27475002408,1.08264994621,1.09237861633,0.137922078371,-0.0874061062932,-0.984622836113,-0.0368651747704,-0.975725829601,-0.134898677468,-0.247829973698
1277,0.80630004406,0.181749999523,-0.0769999921322,0.350052148104,3.00716590881,-0.0743846297264,-0.326808691025,0.585500061512,1.99559485912,1.64150381088,-0.630670547485
993,-0.57849997282,-0.185549989343,-2.1820499897,-1.56227385998,-0.473229557276,-2.49577116966,0.0116992145777,0.932439684868,0.539547204971,-0.262346953154,-0.468090116978
7157,-0.33259999752,-0.316500008106,0.0268499851227,2.25762629509,-0.19547483325,-0.645849585533,0.586643159389,-0.566182971001,0.793409228325,-0.583534181118,0.51371383667
1958,-0.442050039768,0.147500008345,0.0194500088692,0.301126658916,0.0956408903003,0.881587028503,-0.0755043625832,-0.0372159332037,-0.358796417713,0.725624680519,0.701016783714
4582,0.308849990368,0.846699953079,-0.372200012207,0.642682671547,-0.213997930288,-0.40982016921,-0.13499301672,-0.222350656986,-0.725592672825,0.0277026742697,0.383798092604
9212,-0.621599972248,1.03184998035,0.188300013542,-1.90025818348,-0.0521289929748,-0.0551108419895,-0.0433897078037,-0.646988511086,1.07503592968,-0.408400148153,-0.656300902367
8440,0.666849970818,0.671149969101,-0.735399961472,-0.173997625709,-0.56005102396,-0.736927390099,-0.934534072876,-0.285007447004,-1.20053243637,0.421008884907,0.361441850662
6790,0.214600026608,-0.0836499780416,-0.391049981117,-0.107805043459,0.443363964558,-1.35873484612,-0.946988463402,-0.160917818546,0.113285012543,-0.211571574211,0.177060440183
8851,0.367100000381,0.335549980402,-0.64509999752,0.158491879702,-0.462332189083,-0.808860480785,-0.0596156008542,0.262187063694,1.07697176933,0.0921151787043,1.6343100071
2534,0.18694999814,-2.70794987679,-1.05830001831,-0.255177348852,-0.234537571669,1.02042341232,0.503178834915,-0.170924991369,-0.52525395155,0.804309666157,-0.793540179729
4893,0.0383500009775,-3.37004995346,1.4985499382,0.0954738259315,-0.0546361282468,1.30085849762,0.342065006495,-0.494142264128,0.740839242935,-0.294882893562,-0.134685844183
665,-0.342200011015,0.20530000329,-1.01870000362,0.12398134917,-0.219320416451,1.79739737511,-0.393460631371,0.126007586718,0.279614031315,0.594852566719,4.32244110107
4313,0.0258999988437,0.625750005245,-0.115000002086,0.858060121536,-0.565568685532,0.79570877552,0.149979516864,-0.940189898014,0.280905336142,0.160812035203,-0.47418731451
1022,0.970550060272,0.327500015497,-0.879400014877,1.0066204071,0.584392666817,0.0529092103243,-0.542268693447,0.0287095420063,-0.90311729908,0.145168036222,-1.64674568176
5880,1.29914999008,-3.36650013924,-0.231200009584,0.269921004772,-0.50587874651,0.226464092731,0.0844645053148,-0.153625771403,-0.532467484474,0.25778144598,0.697572231293
