rid,CPC006_A375_6H:BRD-K88510285-001-01-2:0.04,CPC006_A375_24H:BRD-K88510285-001-01-2:0.04,CPC006_A549_6H:BRD-K88510285-001-01-2:0.04,CPC006_A549_24H:BRD-K88510285-001-01-2:0.04,CPC006_A673_6H:BRD-K88510285-001-01-2:0.04,CPC006_AGS_6H:BRD-K88510285-001-01-2:0.04,CPC006_CL34_6H:BRD-K88510285-001-01-2:0.04,CPC006_CORL23_6H:BRD-K88510285-001-01-2:0.04,CPC006_COV644_6H:BRD-K88510285-001-01-2:0.04,CPC006_DV90_6H:BRD-K88510285-001-01-2:0.04,CPC006_EFO27_6H:BRD-K88510285-001-01-2:0.04,CPC006_HA1E_6H:BRD-K88510285-001-01-2:0.04,CPC006_HA1E_24H:BRD-K88510285-001-01-2:0.04,CPC006_HCC15_6H:BRD-K88510285-001-01-2:0.04,CPC006_HCC515_6H:BRD-K88510285-001-01-2:0.04,CPC006_HCC515_24H:BRD-K88510285-001-01-2:0.04,CPC006_HCT116_6H:BRD-K88510285-001-01-2:0.04,CPC006_HEC108_6H:BRD-K88510285-001-01-2:0.04,CPC006_HEPG2_6H:BRD-K88510285-001-01-2:0.04,CPC006_HT115_6H:BRD-K88510285-001-01-2:0.04,CPC006_HT29_6H:BRD-K88510285-001-01-2:0.04,CPC006_HT29_24H:BRD-K88510285-001-01-2:0.04,CPC006_JHUEM2_6H:BRD-K88510285-001-01-2:0.04,CPC006_LOVO_6H:BRD-K88510285-001-01-2:0.04,CPC006_MCF7_6H:BRD-K88510285-001-01-2:0.04,CPC006_MCF7_24H:BRD-K88510285-001-01-2:0.04,CPC006_MDST8_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH1694_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH1836_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH2073_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH508_6H:BRD-K88510285-001-01-2:0.04,CPC006_NCIH596_6H:BRD-K88510285-001-01-2:0.04,CPC006_NOMO1_6H:BRD-K88510285-001-01-2:0.04,CPC006_OV7_6H:BRD-K88510285-001-01-2:0.04,CPC006_PC3_6H:BRD-K88510285-001-01-2:0.04,CPC006_PL21_6H:BRD-K88510285-001-01-2:0.04,CPC006_RMGI_6H:BRD-K88510285-001-01-2:0.04,CPC006_RMUGS_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKLU1_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKM1_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKMEL1_6H:BRD-K88510285-001-01-2:0.04,CPC006_SKMEL28_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNGM_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNU1040_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNUC4_6H:BRD-K88510285-001-01-2:0.04,CPC006_SNUC5_6H:BRD-K88510285-001-01-2:0.04,CPC006_SW480_6H:BRD-K88510285-001-01-2:0.04,CPC006_SW620_6H:BRD-K88510285-001-01-2:0.04,CPC006_SW948_6H:BRD-K88510285-001-01-2:0.04,CPC006_T3M10_6H:BRD-K88510285-001-01-2:0.04,CPC006_THP1_6H:BRD-K88510285-001-01-2:0.04,CPC006_TYKNU_6H:BRD-K88510285-001-01-2:0.04,CPC006_U937_6H:BRD-K88510285-001-01-2:0.04,CPC006_VCAP_6H:BRD-K88510285-001-01-2:0.04,CPC006_VCAP_24H:BRD-K88510285-001-01-2:0.04,CPC006_WSUDLCL2_6H:BRD-K88510285-001-01-2:0.04,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:50,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:16.6667,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:5.5556,MUC.CP005_MCF7_6H:BRD-K88510285-001-01-2:1.8519,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:50,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:16.6667,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:5.5556,MUC.CP005_MCF7_24H:BRD-K88510285-001-01-2:1.8519,RAD001_A549_6H:BRD-K50691590-001-01-4:10,RAD001_A549_6H:BRD-K50691590-001-01-4:3.3333,RAD001_A549_6H:BRD-K50691590-001-01-4:1.1111,RAD001_A549_6H:BRD-K50691590-001-01-4:0.3704,RAD001_A549_6H:BRD-K50691590-001-01-4:0.1235,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0412,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0137,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0046,RAD001_A549_6H:BRD-K50691590-001-01-4:0.0015,RAD001_HCC515_6H:BRD-K50691590-001-01-4:10,RAD001_HCC515_6H:BRD-K50691590-001-01-4:3.3333,RAD001_HCC515_6H:BRD-K50691590-001-01-4:1.1111,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.3704,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.1235,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0412,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0137,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0046,RAD001_HCC515_6H:BRD-K50691590-001-01-4:0.0015,RAD001_MCF7_6H:BRD-K50691590-001-01-4:10,RAD001_MCF7_6H:BRD-K50691590-001-01-4:3.3333,RAD001_MCF7_6H:BRD-K50691590-001-01-4:1.1111,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.3704,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.1235,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0412,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0137,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0046,RAD001_MCF7_6H:BRD-K50691590-001-01-4:0.0015,RAD001_MCF7_24H:BRD-K50691590-001-01-4:10,RAD001_MCF7_24H:BRD-K50691590-001-01-4:3.3333,RAD001_MCF7_24H:BRD-K50691590-001-01-4:1.1111,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.3704,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.1235,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0412,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0137,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0046,RAD001_MCF7_24H:BRD-K50691590-001-01-4:0.0015,RAD001_PC3_6H:BRD-K50691590-001-01-4:10,RAD001_PC3_6H:BRD-K50691590-001-01-4:3.3333,RAD001_PC3_6H:BRD-K50691590-001-01-4:1.1111,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.3704,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.1235,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0412,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0137,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0046,RAD001_PC3_6H:BRD-K50691590-001-01-4:0.0015,RAD001_PC3_24H:BRD-K50691590-001-01-4:10,RAD001_PC3_24H:BRD-K50691590-001-01-4:3.3333,RAD001_PC3_24H:BRD-K50691590-001-01-4:1.1111,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.3704,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.1235,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0412,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0137,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0046,RAD001_PC3_24H:BRD-K50691590-001-01-4:0.0015,CPC006_H1299_6H:BRD-K88510285-001-01-2:0.04,CPC006_RKO_6H:BRD-K88510285-001-01-2:0.04
5720,0.366377949715,-2.25306463242,0.128279954195,-1.38501894474,0.486200004816,-1.14779996872,-0.84224998951,-0.249300003052,-0.354200005531,1.04525005817,-0.772049963474,-1.23063671589,-3.37910461426,-0.804451644421,-0.291293382645,1.99466776848,0.0615000128746,-0.491443157196,-1.58504223824,0.0608999989927,-1.20224964619,-4.94195604324,-1.18095004559,-2.19330000877,-0.804635047913,-4.30582809448,-3.08645009995,-1.52724993229,-0.521700024605,-1.93705010414,-0.545000016689,0.00394999980927,-0.90909999609,-1.40534996986,0.00167441368103,-1.66809999943,-0.567749977112,-0.722017407417,-0.0968499779701,-1.64114999771,0.62935000658,-1.02705001831,-1.5434499979,-0.379549980164,-1.05859994888,-0.0973500013351,1.23559999466,-0.238222539425,-1.50243973732,-1.05060005188,-0.781146466732,-0.473200023174,-0.316549986601,-2.4922914505,-3.77170395851,-1.0912001133,-0.477645516396,0.226394310594,0.459786355495,-0.0664191544056,-0.803884267807,-0.764066457748,-1.42140007019,-1.2691886425,-0.0798213630915,-0.771807193756,-0.335241913795,0.137140959501,-0.495038926601,0.101497530937,0.117462962866,0.25632622838,1.2596873045,-0.624932050705,-0.784824490547,-1.29570770264,-0.988380789757,0.151218920946,0.401437461376,0.0705684274435,1.0645673275,0.877936124802,-1.01329994202,-1.58550000191,-0.902249991894,-0.686250030994,0.570549964905,0.164800003171,-0.478349983692,-0.222400009632,0.546249985695,-2.2553999424,0.184000000358,-1.96539998055,-1.18180000782,-0.15039999783,1.07959997654,0.996299982071,0.810199975967,0.21590000391,-0.429599970579,-0.549549996853,-0.29004997015,-1.08644998074,0.36985000968,-0.000100016593933,0.160999983549,-0.35205000639,-0.392849981785,-0.29129999876,-2.31290006638,0.169900000095,1.11469995975,1.42990005016,0.526300013065,0.364800006151,-0.620299994946,-0.816699981689,-0.320650011301,0.622599959373
466,-0.636215209961,-1.57341694832,-2.39439034462,-2.97957992554,-0.679350018501,-0.17689999938,-0.138799995184,-0.439349979162,-0.258150011301,0.861800014973,0.0137500092387,-1.09297990799,-3.1306951046,-1.98820650578,-2.02766060829,-2.94820475578,-0.975400030613,-0.171018332243,-0.451901137829,0.0728000029922,0.0453985705972,-1.49350714684,-1.36430001259,-0.0573499947786,-0.875308275223,-1.21773087978,-1.31544995308,-0.671800017357,0.809499979019,-1.32960009575,0.0,0.338999986649,-0.214650005102,-1.39559996128,-2.20315122604,0.0785000026226,0.124150007963,0.0686841160059,-1.3234000206,-3.43330001831,-0.597249984741,-0.284549981356,-0.928699970245,-0.667450010777,1.02804994583,-0.609699964523,0.148750007153,0.687857091427,-0.470639050007,-2.63635015488,-2.24662494659,-1.61739993095,-0.343800008297,-1.7691218853,-1.61886370182,-0.574000000954,1.14458441734,0.447735965252,0.543790578842,0.500900506973,0.0441312938929,-0.144781798124,0.343499958515,-0.317682236433,-0.463437080383,-1.66152465343,0.0882297456264,-0.63396692276,-0.683807730675,-1.25792241096,-1.36473953724,0.370838701725,1.04011845589,-1.69966077805,-1.94417929649,-1.3187738657,-0.703146100044,-0.543097257614,-1.10228991508,-0.983606934547,0.380616009235,0.58649367094,-0.989150047302,-1.21774995327,1.11689996719,-0.583850026131,-0.103999994695,0.511550009251,0.0266999602318,-1.16355001926,0.810850024223,-0.674499988556,-0.952600002289,0.115999996662,-0.789699971676,-0.662100017071,-0.048599999398,0.795899987221,-0.218799993396,-0.218799993396,-1.32025003433,-0.671199977398,-0.495500028133,-1.12059998512,-0.576200008392,-1.59284996986,-1.3871999979,-0.0404500067234,0.00640001893044,-1.08299994469,-1.38559997082,-0.455500006676,-0.997200012207,-0.82959997654,0.607800006866,-0.374900013208,0.89929997921,0.440800011158,-1.21289992332,-0.0926499962807
6009,0.752529919147,1.06551742554,0.374250054359,1.7866704464,2.32894992828,1.10860002041,2.03905010223,1.35220003128,-0.537000000477,1.28340005875,0.00314999930561,0.863224327564,2.06819963455,0.401542544365,-0.550046920776,1.50981521606,3.84455013275,-0.319499403238,0.071641638875,0.866900026798,0.418119430542,0.379591584206,-0.314449995756,0.00325000286102,1.58841907978,2.64454460144,1.49115002155,-0.417450010777,0.476350009441,-0.571550011635,0.141800001264,-0.277449965477,1.58399999142,-0.311500012875,1.28610777855,1.69134998322,0.400350004435,-0.171922057867,1.16254997253,1.38879990578,-1.68519997597,-1.01845002174,-1.22294998169,0.431149989367,0.84090000391,1.39060008526,1.16190004349,1.76076841354,-0.297353923321,-0.430249989033,1.72109889984,-0.465849995613,3.43149995804,2.61812543869,1.70929646492,2.15355014801,3.1982011795,2.00843882561,2.08877182007,2.94772982597,0.862075030804,0.337224781513,0.326599985361,0.754426181316,0.644227743149,0.333060741425,0.594815850258,0.193823635578,0.611356019974,0.376324802637,0.174640446901,0.797184348106,0.285104453564,0.487667292356,1.36489140987,1.4790045023,1.51955926418,0.707130491734,0.498260974884,0.882329106331,0.392289012671,0.329720318317,1.0977499485,1.78425002098,2.10349988937,0.401849985123,2.32539987564,1.63919997215,0.936749994755,-0.870200037956,0.507099986076,3.45569992065,1.61459994316,3.53410005569,2.15750002861,3.73049998283,2.62540006638,2.07380008698,-0.806599974632,0.180500000715,1.78579998016,0.044849999249,0.525699973106,1.01940000057,0.241950035095,0.933400034904,-0.0251000225544,-0.44264999032,0.71439999342,0.14620000124,-2.55809998512,1.05250000954,-0.0802000015974,0.706700026989,0.950200021267,0.54129999876,-0.674499988556,-0.830799996853,-0.357850015163,-0.283800005913
2309,1.41636860371,0.325670540333,0.986534714699,-0.110797770321,0.513199985027,1.97315001488,-0.147249996662,-0.795349955559,-0.0646499991417,-0.521700024605,-2.04710006714,0.891449809074,-0.96036118269,-1.21353626251,-0.877635300159,0.969651460648,-0.642949998379,0.484081298113,0.568388342857,-0.341600000858,1.6247754097,2.80689811707,-0.144650012255,-0.202950000763,0.611806452274,0.677243351936,-4.09495019913,0.368100017309,-0.444800019264,-0.560750007629,0.441700011492,-0.219850003719,-0.436049997807,-0.229249998927,-0.563059806824,-2.26375007629,-1.0298999548,-0.855691552162,0.753500044346,0.0458499789238,-0.314599990845,1.02750003338,-0.64904999733,-0.159150004387,0.972999989986,-0.309599995613,-0.364600002766,-1.26350331306,-0.620277643204,-0.415849983692,-0.338119238615,0.168950021267,-0.116849988699,-0.060386531055,-2.22689676285,-0.0309000015259,3.70006942749,3.34217882156,4.3251414299,2.60885810852,2.59590053558,2.69030237198,2.18099999428,2.15467309952,4.15039300919,1.99818968773,3.59469890594,1.5767595768,2.21245217323,2.13481879234,1.58116948605,-0.508482098579,0.579847276211,3.35825395584,2.8862156868,1.66032576561,1.97671175003,0.166159927845,-1.27670311928,-1.03085410595,0.323146402836,-0.0164300035685,2.06804990768,-1.49874997139,1.16369998455,1.48934996128,1.11635005474,0.134600013494,0.234750002623,-0.662000000477,0.747099995613,2.71799993515,3.70740008354,2.55509996414,1.3260999918,1.06949996948,0.86519998312,-0.727100014687,0.4674000144,0.394800007343,0.151000007987,1.02744996548,0.678250014782,0.0661999583244,0.266149997711,-0.665650010109,-0.158149987459,1.48469996452,0.798449993134,2.93239998817,-1.21580004692,0.770500004292,0.149700000882,2.19959998131,-1.14919996262,-0.888999998569,1.66530001163,-0.0140000004321,0.25024998188,0.103349983692
387,0.130432501435,-1.9664478302,-0.33209425211,-1.32415306568,0.96305000782,-0.441049993038,-0.631899952888,0.306649982929,0.152950018644,0.40419998765,0.846650004387,-0.0500276535749,-1.54223620892,-1.07461428642,-0.264908462763,-0.28048619628,1.53269994259,-0.625620245934,0.0260148867965,-0.0815000012517,1.91460037231,0.292221993208,-0.81534999609,-0.232600003481,0.83618837595,-0.642923593521,-2.25059986115,0.468799978495,0.442250013351,-1.1126499176,1.90810000896,-0.231100007892,0.0597500056028,-0.596199989319,0.903238654137,-0.791599988937,-0.0322000011802,-0.419625192881,0.473850011826,-0.50435000658,1.0327000618,-1.15190005302,-0.769050002098,-1.39635002613,-0.020899951458,0.372549980879,-0.850500047207,-0.133432000875,-0.509416520596,-0.72904998064,-0.75344979763,-0.547649979591,1.45325005054,0.748080015182,0.254135906696,-0.365000009537,0.413901478052,-0.0338005423546,-0.324365913868,-0.516474783421,-0.956603527069,-1.1201941967,-1.44784998894,-1.00344741344,-0.474996209145,-1.33400905132,-0.22795702517,-0.00954314880073,-0.39146015048,0.138359040022,1.00844323635,1.10375773907,0.48567456007,-0.998441398144,-0.824382781982,-1.00769138336,-0.594399213791,-0.0586291030049,0.147995367646,0.297010928392,0.865988016129,0.707166671753,0.016249999404,-0.57380002737,0.597100019455,-0.860550045967,-0.750599980354,1.07875001431,0.364449977875,0.432700008154,-0.224650010467,0.666599988937,0.697000026703,0.945599973202,-0.898000001907,0.547699987888,-0.508499979973,0.995999991894,1.06130003929,1.29820001125,0.0962499976158,-0.412900000811,-0.605599999428,-0.346749991179,-0.191449999809,-0.711449980736,-0.18979999423,1.39144992828,-0.639850020409,0.615700006485,-1.80229997635,0.574500024319,1.07490003109,1.33309996128,1.66250002384,0.520500004292,-0.192100003362,-0.192100003362,0.425949990749,-0.196449995041
3553,-0.104772537947,0.0335753858089,-0.619406104088,1.78011059761,-0.78845000267,0.00455000251532,0.1549000144,0.410400003195,-0.589900016785,-0.838450014591,-0.439449965954,0.372389107943,2.32072687149,1.44430422783,0.0944351553917,-0.609317958355,-0.324499964714,-0.593752384186,0.196714758873,-0.41249999404,-0.386440068483,1.25316405296,-0.30910000205,0.135300010443,0.904426217079,0.519122064114,-3.70064997673,0.811599969864,0.29825001955,0.244399994612,0.770699977875,0.487100034952,-0.933700025082,0.61185002327,-0.935115933418,0.857749998569,0.62650001049,-0.620428204536,-0.316399991512,0.890299975872,-1.05244994164,0.291700005531,0.387700021267,0.1276999861,1.1209000349,-0.601700007915,-0.13710001111,0.0459569618106,0.963306903839,1.9633500576,-1.65227484703,0.121050000191,-1.04560005665,-0.613668680191,-0.0880964249372,0.252049982548,-0.410577952862,0.427594989538,-1.42986989021,-0.649297475815,0.351299077272,1.31623184681,1.61424994469,0.637968182564,-0.476971298456,0.888273000717,-1.17110228539,-0.770033419132,-0.742807865143,-0.0511422753334,-1.36529028416,-1.2799987793,-1.35432565212,-0.528974056244,-0.177810013294,-0.635510265827,-1.27387356758,-0.43941283226,-0.385925799608,-0.225062593818,-0.668178200722,-1.10122263432,1.88275003433,2.14639997482,0.238949984312,-0.0891500115395,0.312100023031,-0.452649980783,-0.687199950218,1.2865499258,-0.640799999237,0.504999995232,-0.762499988079,-0.49509999156,-0.0318999998271,-0.762499988079,0.246000006795,-0.737600028515,-0.863900005817,-0.653299987316,-0.0750500038266,0.0434999987483,0.714299976826,-1.96585011482,-2.32130002975,-3.03205013275,-0.593050003052,0.148750007153,-0.259649991989,-0.971300005913,0.966499984264,-1.86160004139,-1.94200003147,-3.38969993591,0.111500002444,-2.33669996262,-0.0456999987364,-0.850199997425,-0.465700030327,-0.764750003815
427,0.371486723423,-0.232886269689,0.315245270729,-0.24263265729,0.672800004482,0.909150004387,0.23480001092,-0.131599992514,0.342999994755,1.34860002995,-0.0835500061512,-0.302959620953,0.176302820444,0.0804227516055,-0.148288577795,0.0867334753275,-0.314649999142,0.205544620752,-0.326671540737,0.368699997663,1.08850371838,-0.910441994667,-0.488299995661,0.921000003815,1.50737309456,0.287083864212,1.05085003376,0.27634999156,1.0584499836,-0.315700024366,-0.185800001025,1.47119998932,-0.564700007439,-0.147750020027,0.632259786129,0.118300005794,0.334649980068,-1.10635364056,-0.000899998471141,-0.5882999897,-0.403450012207,0.0220499634743,-0.388349980116,0.247800007463,-0.68130004406,0.263100028038,1.29659998417,1.55678057671,0.632744729519,-0.181099995971,-0.530663013458,0.156749993563,-1.68519997597,-1.10987770557,-0.815345287323,1.78695011139,0.179127916694,0.255865752697,0.451247900724,0.36807769537,0.876127779484,0.939470946789,1.49164998531,0.872839808464,-0.960138380527,-0.0383238345385,-0.767223119736,-1.4367698431,0.662944793701,-0.0940882563591,-1.18240714073,-0.468771398067,0.268169611692,-0.119931712747,-1.46296072006,0.332217276096,-0.928875565529,-0.629277586937,-0.697690248489,0.0743434280157,-0.45692640543,0.0893102958798,-1.84854996204,-2.12485003471,-1.87300002575,0.0825500041246,-1.75185000896,-0.379199981689,-1.52260005474,-0.181799992919,-0.126550003886,-0.392500013113,-0.43029999733,-0.633499979973,-0.43029999733,-0.718699991703,-0.254000008106,-1.95850002766,0.334699988365,0.343800008297,0.369349986315,-0.54365003109,0.200349986553,-0.532549977303,-0.23884999752,-0.343050003052,-0.037299990654,0.487450003624,0.19470000267,1.22899997234,-0.566900014877,0.630599975586,-0.100599996746,-0.52380001545,1.41349995136,1.92960000038,0.675199985504,1.68169999123,2.87779998779,0.394650012255
5898,0.640521526337,3.17208862305,0.511228382587,1.89143657684,0.773550033569,1.23629999161,0.172450006008,-0.38250002265,0.272049993277,2.70694994926,0.293750017881,2.45386767387,4.92090749741,0.484959810972,0.425293207169,3.7405102253,-0.10680000484,0.259505957365,0.665217220783,-1.21399998665,0.252189278603,5.77527475357,0.0858999937773,-0.141000002623,-0.967345178127,3.34630274773,-0.790000081062,-0.404400020838,0.5299000144,0.910549998283,-0.300900012255,0.545949995518,-0.238749995828,0.4007999897,0.836202502251,0.286599993706,0.956900000572,0.46389439702,1.76940000057,-1.16959989071,0.271400004625,0.665600001812,-0.288300007582,0.690799951553,2.18580007553,-0.841899991035,-0.67150002718,1.03464603424,0.394777864218,-0.0454999804497,-0.542962193489,-1.00460004807,-1.39715003967,-0.244644969702,1.85162711143,-0.145999997854,1.16319704056,-1.4463288784,0.825118780136,0.0107124447823,-0.695328474045,0.18428298831,0.178900003433,1.06275510788,0.878502607346,0.813090324402,1.7890651226,1.32717871666,0.751423954964,1.96630978584,1.3436371088,1.08868145943,0.923856139183,1.17252671719,0.969190180302,0.340941727161,-0.773811817169,0.768260598183,0.562216520309,0.267325103283,-2.73484635353,-0.620963692665,-0.48425000906,0.329650014639,-0.755299985409,-0.271899998188,0.154149994254,0.798399984837,-0.204749971628,-1.87729990482,-0.321150004864,-0.0740000009537,-1.21640002728,0.72990000248,0.163299992681,0.0054999999702,1.52610003948,0.315499991179,0.355100005865,0.266999989748,1.4563999176,1.03159999847,0.720199942589,0.321099996567,0.20364998281,0.977900028229,0.0221499986947,-0.611449956894,-1.61559998989,1.79480004311,0.470200002193,0.369100004435,0.897400021553,1.37549996376,1.53659999371,1.59519994259,-3.75090003014,-2.00880002975,-0.769900023937,0.172849982977
23365,0.755786120892,0.116717219353,-0.0179087221622,-0.254358291626,0.0124999880791,-0.604899942875,-0.493150025606,0.37215000391,-0.990949988365,-0.258099973202,-0.126350000501,-0.796103715897,-0.0699615776539,-0.962916195393,2.16050624847,-0.0146795883775,0.716949999332,0.0208035260439,-1.80791807175,-0.757600009441,1.19014501572,-0.63956451416,-0.336450010538,-0.067600004375,-0.466942161322,-1.14574170113,0.087650001049,-0.508599996567,-1.11530005932,1.26925003529,0.743200004101,0.327600002289,-0.0254999995232,-0.52120000124,1.59844827652,0.614400029182,-0.0790999978781,-0.447285115719,0.765249967575,0.502950012684,0.350799977779,-0.0538499951363,0.296550005674,-0.131500005722,0.0538000017405,0.799000024796,-0.575999975204,0.878555357456,-1.21022319794,-0.313349992037,0.884187400341,-1.05975008011,0.0818499922752,-0.516541481018,0.272487223148,-0.0434000045061,-0.911535859108,-0.885089755058,-0.646304666996,-0.661354601383,-1.13092935085,-0.539872467518,-0.875800013542,-0.702273666859,-0.462949872017,-1.29111862183,0.0702333301306,-0.631276965141,-0.249242067337,0.0255102440715,0.220666408539,0.401468455791,0.609060049057,-1.80673742294,-1.46909880638,-0.681037843227,-1.08837723732,-0.597164392471,-0.458722025156,0.219900846481,-0.631442904472,-1.58159661293,-0.170399993658,-0.992399990559,-0.589949965477,-0.745450019836,-0.4700999856,0.209049999714,-0.536450028419,-1.12189996243,0.863299965858,-1.4157999754,-2.48799991608,-1.11629998684,-0.475100010633,-0.0397000014782,-0.0793000012636,2.21040010452,0.316900014877,-0.386299997568,4.14435005188,-0.520749986172,0.403200000525,2.80964994431,-0.562849998474,0.201150000095,-0.550199985504,-0.588349997997,-0.528800010681,-2.52500009537,3.99729990959,8.6484003067,-0.0322000011802,0.191400006413,0.77689999342,-1.18550002575,1.90170001984,-1.0882999897,-1.10430002213,0.435099959373
6657,-1.48761129379,-1.53992629051,-1.90543913841,-1.03054404259,-2.45609998703,-0.791449964046,0.284750014544,-0.336599975824,0.138400003314,-0.393249988556,0.600499987602,0.110717870295,3.09196400642,1.19767141342,-0.145751982927,-1.99821853638,-0.239600002766,-0.966064453125,0.504974961281,0.0921000018716,0.0747626125813,2.06399583817,1.00720000267,0.462700009346,1.54857051373,-0.166885986924,-1.757999897,0.254249989986,0.100349992514,1.75904989243,0.672900021076,0.864300012589,0.357400000095,0.248599991202,-0.245689690113,0.665950000286,-0.170749992132,-1.09733486176,0.319050014019,2.03025007248,-0.927299976349,0.993750035763,0.477749973536,-0.0522999763489,-0.134350001812,-0.16014996171,0.246800005436,-2.9795396328,0.251682907343,0.514449954033,0.545659005642,0.444400012493,-0.176899969578,-0.293056041002,0.927244305611,2.01690006256,-0.580542504787,-0.259685575962,-0.992812275887,-0.0512144863605,0.705205798149,1.58733570576,1.52710008621,0.576061546803,-2.46999263763,-1.18686068058,-1.98957836628,-1.51504433155,-0.508192062378,-2.18357086182,-2.41338515282,-1.62880396843,-1.28352475166,-3.48896718025,-3.25211906433,-2.55259609222,-2.91203832626,-2.76781988144,-2.62432551384,-2.21660661697,-0.39865231514,-0.569235265255,0.814150035381,1.48150002956,0.916649997234,0.00334998965263,0.27840000391,-0.98290002346,-0.813000023365,0.153850018978,-1.01435005665,0.231199994683,0.351700007915,-0.030700000003,-0.141699999571,-0.902999997139,-0.34810000658,-1.2267999649,0.0281000006944,-0.271899998188,1.40899991989,0.278399974108,1.26884996891,0.882750034332,-0.161000013351,-0.0649999976158,-0.195999994874,0.685350000858,-0.00909996032715,-0.441500008106,2.64510011673,-0.233600005507,-0.257299989462,-0.355500012636,-0.091899998486,-0.347499996424,-1.77030003071,-0.638000011444,0.185249999166,-0.813499987125
