rid,DOS030_VCAP_6H:BRD-K05351800-001-01-7:5.01,DOS030_VCAP_24H:BRD-K05351800-001-01-7:5.01,DOS034_A375_24H:BRD-K05351800-001-01-7:5.01,DOS034_A549_24H:BRD-K05351800-001-01-7:5.01,DOS034_HT29_24H:BRD-K05351800-001-01-7:5.01,DOS034_MCF7_24H:BRD-K05351800-001-01-7:5.01,DOS034_PC3_24H:BRD-K05351800-001-01-7:5.01
5720,0.126510411501,0.496727108955,0.0239666625857,-0.792800068855,0.0891999974847,-0.688351750374,-0.231825351715
466,-0.203545749187,0.0759873613715,1.02416682243,-0.534200012684,0.0489500015974,-0.909417569637,-1.41113352776
6009,0.893843591213,-0.150456368923,-1.32940006256,-0.282033324242,0.124899983406,-0.390723586082,-0.55268907547
2309,-0.682106018066,1.46537852287,-0.328366696835,-0.282000005245,0.214299991727,-1.34633660316,-0.0809069722891
387,-0.419198274612,-0.791225016117,-0.483466655016,0.847333371639,-0.17460000515,-0.0973519161344,-0.136232569814
3553,0.274710118771,-0.572079241276,0.755266666412,1.16593337059,0.203399986029,0.199703380466,-1.18121051788
427,-0.491455495358,-0.0806980505586,0.98833334446,-0.379599988461,-0.10949999094,-0.466475188732,-0.65177154541
5898,0.530652463436,-0.394234716892,0.641433358192,0.263433367014,-1.69520008564,0.536977171898,-0.692423403263
23365,-0.369229286909,-0.642211377621,2.8576669693,0.578700006008,-0.278149992228,0.862677574158,-0.0353978276253
6657,-0.142518222332,0.0259982831776,1.28429996967,-0.35776668787,-0.210350036621,-0.258096724749,-0.159130036831
5054,-0.311042308807,-0.644911766052,-0.636699974537,-0.681666731834,0.304100006819,-0.720666885376,0.774900913239
3108,-0.678068399429,-0.973348379135,-0.544566631317,-0.300900042057,-0.88639998436,0.0427540801466,-0.380030840635
1950,-0.16533446312,0.0507751554251,1.20196676254,-0.297899991274,-0.0859500169754,0.583536803722,-0.93941116333
351,0.454071551561,-0.93568611145,0.573133349419,0.442799985409,-0.217299997807,-0.3733535707,-0.191810637712
4846,0.970938563347,-0.491981089115,0.781933307648,-0.407200038433,-0.175749987364,0.539574563503,-0.156551927328
