rid,CPC014_A375_6H:BRD-K79437791-001-03-2:10,CPC014_A549_6H:BRD-K79437791-001-03-2:10,CPC014_A549_24H:BRD-K79437791-001-03-2:10,CPC014_ASC_24H:BRD-K79437791-001-03-2:10,CPC014_HA1E_6H:BRD-K79437791-001-03-2:10,CPC014_HCC515_6H:BRD-K79437791-001-03-2:10,CPC014_HEPG2_6H:BRD-K79437791-001-03-2:10,CPC014_HT29_6H:BRD-K79437791-001-03-2:10,CPC014_MCF7_6H:BRD-K79437791-001-03-2:10,CPC014_MCF7_24H:BRD-K79437791-001-03-2:10,CPC014_NEU_24H:BRD-K79437791-001-03-2:10,CPC014_NPC_24H:BRD-K79437791-001-03-2:10,CPC014_PC3_6H:BRD-K79437791-001-03-2:10,CPC014_PC3_24H:BRD-K79437791-001-03-2:10,CPC014_PHH_24H:BRD-K79437791-001-03-2:10,CPC014_SKB_24H:BRD-K79437791-001-03-2:10,CPC014_VCAP_6H:BRD-K79437791-001-03-2:10,CPC014_VCAP_24H:BRD-K79437791-001-03-2:10,NMH002_FIBRNPC_24H:BRD-K79437791-001-04-0:10,NMH002_FIBRNPC_6H:BRD-K79437791-001-04-0:10,NMH002_NEU_6H:BRD-K79437791-001-04-0:10,NMH002_NEU_24H:BRD-K79437791-001-04-0:10,NMH002_NPC_6H:BRD-K79437791-001-04-0:10,NMH002_NPC_24H:BRD-K79437791-001-04-0:10
5720,-0.841153562069,-0.0527622252703,0.800951302052,0.211032778025,-1.02203345299,0.0242138803005,-0.909373998642,-0.404245048761,0.379262208939,0.336828589439,1.66774988174,1.15785777569,-0.830056905746,0.00354181975126,2.07204866409,0.737139821053,-0.963674604893,0.322712898254,-2.91691732407,0.0639004260302,-0.306699991226,-0.345288276672,-0.42460000515,0.32205414772
466,0.502224564552,0.0584248378873,1.1200889349,0.130754634738,-0.371966660023,-0.759532570839,-1.66713261604,-0.246862649918,2.10337758064,0.127280205488,0.631449997425,-1.96744167805,0.352716088295,0.929647684097,0.865449488163,-0.619679927826,-0.3818359375,0.551950573921,-1.2141327858,-0.271929949522,-2.42429995537,-0.493243575096,-1.24169993401,0.645849168301
6009,0.875498712063,0.209721758962,0.84577703476,0.115819483995,0.353233397007,-0.320816963911,0.533751070499,1.38260102272,0.249938249588,0.520510852337,-0.253449976444,0.130908563733,0.712243258953,0.286813318729,-0.237324684858,-0.987242937088,-0.22006136179,0.231330901384,0.826898276806,0.453023850918,0.0419499985874,1.29926860332,0.503299951553,0.660442650318
2309,-1.49028301239,-0.32284539938,-0.290662318468,-0.490098744631,-0.35156673193,1.4959025383,0.830048859119,0.449089378119,0.546794354916,-0.45159381628,0.409599989653,0.225525408983,0.0464800447226,-0.714022278786,0.175682798028,-0.342778265476,0.322432994843,0.136868029833,0.2395208776,-0.453252077103,0.546649992466,0.791501402855,0.78706663847,0.36094558239
387,-0.268759727478,1.25843012333,0.954153776169,0.292646020651,0.315866678953,-1.27603852749,0.87978976965,1.16458570957,-0.858040750027,-0.108383372426,-0.785700023174,0.489481627941,1.95263874531,0.0272682830691,-0.535754561424,-0.191731512547,2.26334619522,-0.222899988294,2.03972792625,0.690301537514,0.574449956417,1.37589514256,0.40729996562,-0.450967073441
3553,-0.0615763068199,-0.391254365444,-1.72952580452,-0.148703187704,-0.0204000063241,0.633667647839,1.89787983894,-0.535386681557,0.233504652977,0.554646790028,0.322149991989,-0.247260630131,1.07647573948,-0.552561044693,-1.86309111118,-0.332023382187,-0.747039318085,-0.790983974934,0.291498661041,0.119757845998,0.419850021601,-0.420627176762,-0.155933335423,-0.610460162163
427,-0.275079995394,-0.234327167273,-0.0927536189556,-1.27316558361,-0.0690666660666,-2.06601333618,-1.56481528282,-0.810040414333,2.06449842453,0.388968020678,-0.0261500030756,-0.929672956467,0.154077738523,0.394980311394,1.42319881916,-1.07822561264,-0.942596793175,0.0579001866281,-1.14839601517,-0.703063547611,0.294750005007,0.0412620604038,-1.33713340759,0.435552418232
5898,-0.550309479237,-0.147313117981,-0.368319392204,0.387497723103,-0.597599983215,-0.145356953144,-0.790329873562,0.138940259814,0.980623662472,-2.41900491714,-1.2745000124,-1.07671499252,-0.623918235302,-0.333207428455,-1.42570006847,-2.42412805557,-0.422151327133,-0.104339912534,-0.951375007629,-0.825784504414,-1.24159991741,0.297399133444,-0.382033348083,-0.172240003943
23365,0.0506405830383,0.241521030664,-1.40478157997,-0.865956306458,-0.727800011635,-0.861531734467,-1.07230746746,-0.0770190432668,-1.12347650528,-2.58603167534,-0.111200004816,0.0424295291305,0.300962388515,-0.185987204313,-0.988593578339,-1.4857904911,0.734244585037,-0.0795105919242,0.726763010025,0.532423853874,0.183249995112,0.975500822067,1.98436665535,-0.372604161501
6657,1.09831190109,-0.360573679209,-1.10369849205,-0.505839943886,0.471133351326,0.698092520237,0.572606742382,-0.656843483448,1.50229537487,1.06596553326,-0.487499982119,0.0108532309532,-1.22398042679,-0.381290584803,0.846981585026,0.485395520926,-1.16982316971,-0.321150660515,-0.916082143784,0.447332471609,0.818949997425,-0.141360104084,-2.09586668015,-0.591016829014
