rid,ERG011_VCAP_6H:BRD-K14370088-001-01-9:10.009,ERG011_VCAP_24H:BRD-K14370088-001-01-9:10.009
5720,0.202749997377,-0.179950773716
466,-0.622900009155,0.319766461849
6009,0.249300003052,0.0668289288878
2309,-0.591799974442,-1.27098977566
387,0.349000006914,-0.177073135972
3553,0.425850003958,0.973373293877
427,-0.00189999863505,0.444522082806
5898,-0.241349995136,-0.276932835579
23365,1.49440002441,0.0681796222925
6657,-0.551400005817,0.380105137825
5054,0.0145500004292,0.204150274396
3108,-1.44934999943,-0.49903190136
1950,-0.752099990845,-0.892475962639
351,-1.70060002804,-1.01295721531
4846,-0.233850002289,0.101710118353
1452,0.583750009537,-0.0619556754827
4776,0.397850006819,1.30631613731
6908,0.551149964333,-0.102690912783
672,0.424500018358,0.260071605444
5710,1.18085002899,-0.0810782164335
2115,0.0639500021935,-0.268485784531
7015,-0.281450033188,0.00017924234271
8726,0.336450010538,0.269591718912
2185,-0.129299998283,0.466314136982
3315,0.426200002432,-1.40692400932
5289,0.08394998312,-1.1173197031
868,-0.678799986839,-0.479122847319
1677,5.07280015945,-0.000289212912321
7043,-0.581799983978,0.309236943722
5613,-0.259100019932,0.107746168971
595,1.53085005283,-0.402930885553
4793,-0.325650006533,-0.687883734703
2736,0.181400001049,0.215281128883
5290,-0.216049969196,0.913209319115
6194,0.0,0.0
1676,-0.0386499762535,0.820457220078
23512,0.093000009656,-0.0520338118076
148022,0.598049998283,-0.157179236412
1906,-0.664200007915,-0.595594644547
8878,0.962999999523,-0.576129674911
3091,-0.880750000477,0.213176131248
5743,0.326249957085,0.929568529129
5321,-0.146799981594,0.579757273197
4144,0.607699990273,0.612364888191
1981,-0.0850500166416,-0.388477861881
695,0.177650004625,-0.562750637531
10398,-0.861999988556,-0.781444609165
5708,-0.229700013995,-0.0148452632129
1213,0.91939997673,-0.0844807848334
226,1.66404998302,0.346803158522
6777,0.844799995422,-1.00805604458
2113,-0.705250024796,-0.38019195199
3329,1.58385002613,0.713377773762
1050,1.24839997292,-0.437793076038
9491,-0.36595004797,0.381052106619
22926,-0.525600016117,0.038005117327
5899,-0.018700003624,-0.520599365234
5467,-0.528750002384,-0.612337112427
6774,-0.130250006914,0.275849401951
1788,0.29264998436,0.829434335232
5921,-0.163400009274,0.239238262177
5721,-0.507699966431,-0.600550472736
2263,0.133049994707,0.515675067902
808,0.302800029516,0.61121237278
30001,0.981149971485,-0.672250747681
348,-0.29004997015,0.188241645694
30849,-0.870100021362,-0.927306771278
1454,-0.227799996734,-0.0481631979346
6500,0.639299988747,0.135208815336
5627,-0.708549976349,-1.32200777531
5715,0.642400026321,-0.245305269957
4791,4.77925014496,0.500114321709
56924,0.585199952126,-1.92644846439
2690,-0.153049990535,0.14327095449
1019,0.250800013542,0.136204153299
51422,-0.579900026321,-0.756093621254
5788,-0.713949978352,-0.426162391901
6709,-0.174949988723,-0.224116519094
1277,-0.664250016212,-0.733710408211
993,0.0827000141144,-0.478499948978
7157,0.739149987698,-0.258443653584
1958,-0.275599986315,-0.593795597553
4582,-1.43854999542,-0.435155689716
9212,0.799049973488,0.855622470379
8440,0.403249979019,0.224648922682
6790,0.557950019836,0.23959736526
8851,0.311100006104,-0.48137357831
2534,0.610300004482,-0.534314334393
4893,0.122099995613,0.409638404846
665,4.55604982376,-1.17304980755
4313,0.81274998188,-0.0574566572905
1022,-0.704750001431,-0.782608687878
5880,0.249300003052,4.70582580566
3162,1.97424995899,0.586364626884
1282,0.0868000090122,-0.703941762447
3383,-0.230399996042,-0.323250591755
727,-0.0485500097275,-0.596369028091
4792,0.2241499722,-4.24814081192
4794,-0.806900024414,0.569301426411
902,-0.0812500119209,0.733985245228
8091,-0.360199987888,0.566131234169
3486,0.10490000248,-0.305883049965
10818,-0.914749979973,-0.390334993601
3454,0.310600012541,1.10497069359
4282,0.74564999342,0.391513377428
1605,0.247599959373,-0.0488291010261
10644,0.275950014591,0.316155910492
2065,0.039450019598,0.0277050770819
8321,-1.18445003033,-0.99892783165
8503,0.799300014973,-0.232993006706
7027,0.295150011778,-0.426811248064
6850,0.109399996698,0.429443478584
1978,0.54834997654,0.410804331303
896,0.330700010061,-0.454355210066
5777,-0.175299987197,-0.498003065586
1846,-0.124300003052,-0.42489233613
5925,0.874399960041,-0.172919541597
142,0.90055000782,-0.1863540411
1021,0.276250004768,0.757958710194
5699,-0.598350048065,-0.763095140457
8061,0.0932500064373,-0.278033643961
1870,-0.577950000763,-0.870815694332
1398,0.64880001545,-0.0935891494155
3312,0.958849966526,0.287380248308
891,-0.203350007534,0.414659798145
4775,0.0333499908447,-0.480709195137
5111,0.214499995112,0.348420143127
5696,-0.217000007629,-0.718950927258
5588,0.0531000047922,0.504408061504
6839,-0.145350009203,-0.146094232798
329,0.0653499960899,-1.02388048172
5058,-0.903750061989,-1.15079605579
998,0.483049988747,-0.225694254041
9134,0.0562499910593,0.463528305292
6616,0.0514000058174,0.590720832348
5223,0.652500033379,-4.08764028549
4690,0.529649972916,0.637328326702
958,-0.465799987316,-0.127310186625
1616,0.408449977636,0.204267293215
991,0.894199967384,-0.252972602844
6347,-0.0430000126362,0.450593829155
6714,0.319849997759,-0.0472930073738
652,-1.28485000134,-0.434894382954
4331,0.763800024986,0.104882523417
7099,-0.162949994206,-0.320985674858
10320,-0.143399998546,-0.58987891674
2042,0.025250017643,0.40354642272
843,-1.23479998112,-0.889073491096
840,0.615299999714,0.31506061554
7048,-1.36829996109,-0.925845742226
4851,-0.0864499956369,-0.59014159441
6464,-0.427550017834,0.213065057993
23410,-0.708950042725,0.401888728142
54205,-0.380250006914,0.538705468178
2770,-0.0121500045061,0.697348535061
80204,-0.394350022078,-0.159166902304
4208,-0.633849978447,0.297316521406
1845,0.148099958897,0.107593029737
23368,-0.387150019407,-0.0358254089952
5583,0.366250008345,1.10333621502
8900,0.699800014496,-0.138970777392
581,0.221950024366,2.7130215168
6193,1.15030002594,0.349770009518
6622,-1.05264997482,-0.448066711426
11261,-0.737699985504,-0.738793313503
6696,-0.185399979353,0.793097436428
8312,1.97405004501,-0.0289510563016
835,-0.0656000077724,-0.534617602825
8324,4.30980014801,-1.52449202538
1848,-0.305350005627,0.883572220802
154,0.0583499968052,-0.0702632367611
4312,0.27944996953,0.940575182438
994,0.431500017643,0.169442757964
2048,-0.427199989557,-1.08836996555
1111,-0.127949953079,1.72135281563
5154,0.0989999771118,-0.819490849972
2920,-0.42429998517,-0.842960059643
3122,0.625899970531,-0.0462948530912
2769,0.0138500034809,0.570256650448
5900,0.397900015116,-0.753557384014
6304,-0.405000001192,0.558626890182
5211,0.590100049973,0.323686093092
2886,0.322000026703,0.524620115757
9261,-0.876800060272,-0.954747796059
8569,0.232299983501,0.917801320553
3303,0.0201500058174,0.424351930618
5331,-0.0119499862194,-0.277585208416
5347,0.963349997997,-0.776515066624
4638,0.547049999237,-0.779503464699
2264,-0.870400011539,-0.0886930599809
1029,0.594250023365,0.381015598774
1027,0.0366000086069,-0.427866697311
2597,-0.66865003109,0.866205811501
55847,1.26815009117,0.203718811274
25803,-0.0973999947309,-0.642107129097
3480,-0.26859998703,-0.408002942801
2946,-0.371299982071,1.13638448715
9517,0.251049995422,-0.413187682629
25987,-0.00145000219345,-0.39073613286
23670,0.303149998188,-0.441428750753
11182,-1.26014995575,-0.271810501814
2146,-0.313999980688,0.285365372896
3385,0.831200003624,0.345957517624
5261,0.378449976444,0.904613137245
10765,0.153899997473,-0.617952406406
25839,0.139849990606,-1.08759009838
4172,0.00785000622272,0.262042284012
23161,-0.0381999909878,0.244515359402
10298,-0.200249999762,-0.286850512028
1802,0.833599984646,-0.414862811565
58533,0.276950001717,-0.845866084099
147179,-0.0954499840736,-0.699784576893
29937,0.476000010967,-0.872033536434
6184,-0.00440001487732,-1.01399278641
9854,0.275599956512,-0.962322890759
2553,0.203449994326,0.261563271284
5440,0.72879999876,0.907843708992
54623,1.11829996109,0.0778590738773
9533,0.737399995327,1.2670532465
8607,0.620450019836,-0.195101648569
207,-0.0971999764442,-0.547450304031
26054,1.08104991913,0.14560687542
10682,0.68079996109,-0.228311121464
8573,0.109899997711,-0.88521528244
23378,0.690300047398,0.079677850008
8553,-0.415549993515,-0.825772047043
622,0.404000043869,0.385527312756
9467,1.18770003319,0.486785024405
5525,-0.688600003719,-0.742552280426
256364,-1.13674998283,-1.28959369659
332,0.453400015831,0.128627210855
2058,0.832199990749,-0.412896841764
7849,-0.853299975395,-0.691717147827
23244,0.608250021935,-0.335301548243
7494,0.259149998426,0.0513227507472
4836,-0.627049982548,0.237799853086
23647,0.449499994516,-0.733821332455
10617,-0.112399995327,-0.176178008318
2184,1.01310002804,0.642551660538
5355,-0.929450035095,0.0180759411305
6659,0.101400002837,-0.758659660816
7016,-0.51289999485,-0.0234702527523
90861,0.788949966431,0.100242249668
10670,0.606050014496,-0.488088190556
79071,-0.488349974155,-0.457335948944
64746,0.320999979973,0.143016964197
5366,0.0236999988556,-0.262697190046
11344,-0.804149985313,-1.24258852005
10013,0.284299999475,-0.325227081776
5829,-0.296400010586,0.572103738785
5257,-0.459500014782,0.4218082726
22794,-0.827899992466,-1.28366935253
9761,-0.350900024176,-0.39770847559
23326,0.0195499956608,0.391045898199
10972,-0.593949973583,-0.87425661087
10523,-0.120350003242,-0.6515583992
79090,-0.873549997807,-1.85543572903
27032,-1.52565002441,-0.732707738876
9097,-0.209649994969,-0.56432056427
10513,-0.230749964714,0.0433708503842
1891,-0.261750012636,-1.22676670551
3066,1.05604994297,-0.147882759571
9801,0.553449988365,0.321529328823
1459,-0.461600005627,0.566104769707
9703,1.2092499733,0.314939439297
10606,0.839149951935,0.541360795498
1017,-0.240549996495,0.689621388912
9813,0.0514000058174,0.941746532917
7485,-0.319999992847,0.297441035509
2109,0.69420003891,-0.181017160416
23271,-0.0254999995232,0.143842846155
9915,-0.0118499994278,0.586737513542
9552,-0.56099998951,-0.608982145786
93487,-0.611050009727,-1.01437246799
2956,0.546599984169,-0.0447801947594
11065,0.56350004673,0.144097149372
9653,-0.464450001717,-0.433289706707
200081,0.450149983168,-0.0177859254181
3337,-0.260500013828,-0.0511473119259
11073,-0.799499988556,0.288333952427
23,0.33599999547,-0.492600381374
5641,0.578000068665,0.204590335488
8720,-0.446000009775,-0.923778891563
10782,-1.25824999809,-1.11450624466
25932,-1.69395005703,-0.44148927927
3028,-0.142949998379,-0.980648756027
6804,0.0190499946475,-0.569667577744
890,1.07815003395,0.344870895147
6390,1.1467000246,-0.203714415431
4303,-0.616349995136,-0.640505313873
10953,0.854850053787,0.316739827394
22889,0.631899952888,-0.777352750301
3098,0.312550008297,-0.32474848628
11044,0.00184994935989,0.797335207462
8985,0.650400042534,0.0318887457252
66008,-0.627200007439,-0.86418223381
9217,0.371299982071,-0.565687537193
701,-0.782249987125,0.0694900006056
6182,1.0964499712,0.105299755931
4860,0.674449980259,-0.11701669544
7398,0.113399982452,0.356094717979
6117,0.036850001663,-0.321532279253
23588,-0.226099997759,-0.123041085899
949,-0.314150005579,0.0853236615658
7168,0.333549976349,-0.295498073101
9375,0.426950007677,0.192111596465
4927,0.541700005531,-0.515345156193
2523,-0.763400018215,0.984740972519
58497,-0.103949993849,-0.466531455517
6856,0.302749991417,-0.656525433064
26036,0.375050008297,-0.936103701591
10206,-0.420450031757,0.347053706646
25793,0.336099982262,-0.304620444775
55556,0.499349981546,0.434669733047
3978,0.812049984932,0.348234206438
10681,-0.032549995929,-1.25510907173
3638,-0.436199992895,0.133959576488
8349,-0.498350024223,0.220856979489
6275,-0.57279998064,-0.661459624767
3895,0.383249998093,0.729367733002
392,-0.226249992847,0.0297602340579
9170,-0.38124999404,-0.367176949978
80347,0.704900026321,-0.315171092749
23300,0.412849992514,0.149956077337
836,-0.819099962711,-0.607612252235
11188,0.352850019932,-0.238047063351
10898,0.225250005722,-0.175263851881
9276,-0.209599986672,-0.104433313012
1647,0.877449989319,1.14410018921
10285,-0.218050017953,-0.157031834126
23386,0.520349979401,-0.262602090836
3156,-0.210349991918,0.41229146719
10237,0.43900001049,-0.835426986217
7077,-0.272350013256,0.923163592815
11157,0.49375000596,0.04226706177
22908,-0.865000009537,-0.920906484127
10915,2.66785001755,-0.278892606497
9897,0.477499991655,0.592263519764
1759,-0.516499996185,-1.36278343201
54541,0.101100005209,-0.373801887035
211,-0.333299994469,-0.404996693134
5048,-0.904649972916,-0.651808023453
84722,-0.151150003076,0.0388712435961
29890,-0.937400043011,-0.401156783104
9868,-0.174899995327,-0.582124590874
873,0.218500003219,0.265877068043
5580,0.766000032425,-0.546215772629
3725,-0.45450001955,0.788506031036
23585,0.401199996471,0.183693826199
51097,0.688300013542,-0.343913525343
1831,-0.266799986362,-0.0591621920466
7020,-0.380599975586,-0.200314164162
55893,0.72135001421,1.70938110352
6944,-0.174050033092,0.435519039631
22883,-0.196499973536,-1.16481518745
5601,0.561949968338,-0.617500662804
10775,-0.323850005865,-0.574834525585
4780,-0.882799983025,0.0102666951716
10904,-0.156550005078,-1.77152681351
9917,-0.638350009918,-0.231161162257
1399,0.718100011349,1.03574407101
24149,0.21020001173,-0.152426108718
2222,0.150499999523,-0.415382504463
10131,-0.548950016499,-0.170529901981
2958,0.0917000025511,0.0144733730704
9650,-0.0589500069618,0.430346280336
7319,0.127049997449,-0.0777245759964
4817,-0.489549994469,-0.0211625639349
9143,0.537000000477,0.69452226162
10494,-0.499000012875,-0.828593373299
55324,0.253749996424,0.110665932298
23149,-1.15884995461,-0.222873687744
9943,-0.684849977493,-0.0414105057716
6599,0.781700015068,-0.198326319456
51031,0.457650005817,-0.737868845463
3566,-0.877499997616,0.617813587189
3815,0.552099943161,1.7401560545
8624,0.253499984741,0.679134428501
27346,1.02749991417,-0.0945166647434
10489,0.30554997921,-0.76329600811
26128,0.792599976063,0.0658566057682
79921,-0.0578500032425,-0.113495178521
55746,-0.174550011754,1.51169991493
23636,0.737149953842,0.357346147299
10892,0.37160000205,0.0240154787898
10652,0.3016500175,-0.0694213435054
11004,0.883399963379,-0.0250308029354
23530,-0.806849956512,-0.993418574333
8826,0.733299970627,1.21897375584
3308,0.216800004244,0.464457780123
7153,0.0361000001431,0.431418299675
11041,1.10854995251,0.0805838182569
6342,0.193550020456,-0.418631732464
5883,0.235600009561,-1.09410536289
10589,-0.315300017595,-1.26766419411
5110,0.0327500104904,-0.578068614006
4609,0.591949999332,0.245342284441
