rid,CPC009_A375_6H:BRD-K03857568-001-14-0:10,CPC009_A549_6H:BRD-K03857568-001-14-0:10,CPC009_A549_24H:BRD-K03857568-001-14-0:10,CPC009_HA1E_6H:BRD-K03857568-001-14-0:10,CPC009_HCC515_6H:BRD-K03857568-001-14-0:10,CPC009_HEPG2_6H:BRD-K03857568-001-14-0:10,CPC009_HT29_6H:BRD-K03857568-001-14-0:10,CPC009_MCF7_6H:BRD-K03857568-001-14-0:10,CPC009_MCF7_24H:BRD-K03857568-001-14-0:10,CPC009_PC3_6H:BRD-K03857568-001-14-0:10,CPC009_PC3_24H:BRD-K03857568-001-14-0:10,CPC012_A375_6H:BRD-K03857568-001-06-6:10,CPC012_A549_6H:BRD-K03857568-001-06-6:10,CPC012_A549_24H:BRD-K03857568-001-06-6:10,CPC012_ASC_24H:BRD-K03857568-001-06-6:10,CPC012_HA1E_6H:BRD-K03857568-001-06-6:10,CPC012_HCC515_6H:BRD-K03857568-001-06-6:10,CPC012_HT29_6H:BRD-K03857568-001-06-6:10,CPC012_MCF7_6H:BRD-K03857568-001-06-6:10,CPC012_MCF7_24H:BRD-K03857568-001-06-6:10,CPC012_NEU_24H:BRD-K03857568-001-06-6:10,CPC012_NPC_24H:BRD-K03857568-001-06-6:10,CPC012_PC3_6H:BRD-K03857568-001-06-6:10,CPC012_PC3_24H:BRD-K03857568-001-06-6:10,CPC012_PHH_24H:BRD-K03857568-001-06-6:10,CPC012_SKB_24H:BRD-K03857568-001-06-6:10,CPC009_VCAP_6H:BRD-K03857568-001-14-0:10,CPC012_VCAP_6H:BRD-K03857568-001-06-6:10,CPC009_VCAP_24H:BRD-K03857568-001-14-0:10,CPC012_VCAP_24H:BRD-K03857568-001-06-6:10
5720,-0.728618144989,-0.797299981117,0.293300002813,-1.15074241161,1.06961894035,-1.52389740944,0.947586119175,-0.0502275675535,0.426400005817,-0.431902170181,0.566762506962,0.504095554352,0.044111661613,-0.229399994016,-0.469283282757,0.900569200516,1.75681769848,0.795697331429,-0.238703534007,0.336904138327,-0.0389262288809,-0.617983043194,0.935558795929,1.16789901257,-0.0192388743162,-0.410579919815,0.91455745697,-0.00579008646309,0.532005906105,0.2548366189
466,-1.44778084755,0.611299991608,0.204499989748,0.658553719521,0.742923021317,0.480192780495,0.579484462738,0.214367091656,0.400200009346,-1.29019701481,0.362027198076,0.278460144997,-0.725072145462,0.857850015163,-0.104796849191,0.00138026475906,-0.0257757902145,-0.544611692429,-0.218442648649,0.545862793922,0.162821620703,-0.41760712862,-2.05745863914,0.243170335889,1.2319149971,-0.188725873828,0.61450278759,0.290268808603,0.302574276924,0.645513057709
6009,0.0411534830928,0.783299982548,-0.898549973965,0.317886412144,-0.591583311558,0.644104301929,0.919900536537,-0.418777525425,-0.702749967575,-0.0572827383876,0.175165951252,-0.018190715462,0.289979815483,-0.00174999982119,0.421442687511,-0.323624193668,0.341326773167,-0.24367210269,-0.726217210293,0.331736475229,1.75041270256,0.358765929937,0.591568648815,1.08104121685,-0.744164586067,-0.440546482801,0.0736600235105,0.781149804592,-0.648552119732,-0.0565029233694
2309,1.64382481575,-0.498699992895,-0.0588499605656,3.30608248711,0.410417735577,2.51486110687,-0.301467448473,-0.446862459183,-0.136500000954,3.20960760117,1.23618936539,0.672490537167,1.42617571354,1.06194996834,-0.748844385147,-0.796700835228,1.01189255714,-0.665970981121,-0.305750757456,0.186132520437,-0.521154403687,0.120289802551,2.35772705078,1.11430776119,-0.0761472284794,-0.680140852928,-0.247659489512,0.494774073362,-0.0874571949244,0.76433390379
387,-0.438032448292,0.0595999993384,-0.331800013781,-0.21466344595,0.109425321221,-0.173856154084,0.539082467556,-0.297514975071,-0.0932499915361,0.352021306753,0.548263967037,-0.0358645394444,0.723845183849,0.855599999428,-0.118300318718,0.9249330163,1.22708106041,-0.435851752758,-0.31785172224,0.667218983173,-0.36894851923,-0.517651736736,0.48416030407,0.349676191807,-1.24869632721,-0.159922763705,0.0751305520535,0.941085040569,-0.100884914398,0.777394652367
3553,0.787759661674,1.79059994221,-0.654549956322,0.50689303875,0.634360730648,-0.332580983639,-0.211106598377,-0.62432461977,0.100900001824,-0.270057588816,1.00005173683,0.129097059369,-0.662564635277,-0.952399969101,-0.170856267214,-0.581117212772,-0.43522131443,-0.635774612427,-0.306017637253,0.732483625412,0.0693907290697,-1.55482077599,0.0512447804213,1.10817265511,2.8451063633,-0.767030715942,-0.132486984134,-0.678529858589,0.24727229774,-0.815511882305
427,0.250631690025,-0.0702999979258,-0.546050012112,-0.0918568521738,-0.623713850975,-0.348885238171,-0.483810216188,0.332175225019,-0.245299980044,0.239901795983,-0.1109360829,-0.100391432643,-0.514607846737,-0.781199991703,-0.148772984743,-0.871912956238,0.431808054447,-0.452967017889,-0.337178230286,-0.111090674996,1.13443112373,0.0416963994503,-0.543150663376,-0.225966513157,0.577546060085,0.0834944695234,0.362661004066,0.489194154739,0.759808540344,0.82282948494
5898,-0.207304447889,0.188999995589,0.262099981308,0.980130553246,-0.429418444633,1.31296432018,0.278485894203,0.316520422697,0.703999996185,0.867954552174,1.03137350082,0.500608980656,-0.965544998646,0.528699994087,0.286492347717,-0.0606510490179,-1.42363834381,-0.254377990961,-0.555555105209,-0.16833101213,-0.379175722599,-0.262349903584,-0.14272351563,0.435467779636,0.752062797546,0.466376185417,-0.704135835171,-1.05285835266,0.454093128443,-0.882929682732
23365,0.0944871902466,-0.418700009584,0.109799996018,-1.06240773201,0.752891659737,0.00857958197594,0.485534846783,-0.019325107336,0.415899991989,0.211976081133,0.224769204855,-0.103126451373,-0.0654577314854,0.0738499909639,-0.615949392319,0.831599473953,0.497536718845,0.0400267913938,-0.643607795238,-0.617314577103,-0.907901406288,0.496531248093,-0.0941349416971,-0.345103561878,2.18142080307,-1.14478671551,-0.516241490841,0.0700968578458,-0.507006824017,-1.24527573586
6657,1.39733791351,1.28849995136,-0.616349995136,0.306434333324,-0.707197725773,0.262738227844,-0.321133345366,-1.22606527805,-0.687049984932,-0.0901016592979,-0.627084434032,-0.0315928384662,-0.221680849791,-1.45934998989,0.346676886082,-0.834021568298,1.08612990379,-0.650519609451,-0.504943132401,-0.00290489196777,0.85860824585,0.543138027191,-0.825166761875,-0.667598068714,0.376493632793,0.34845367074,-1.21341335773,-1.17005717754,1.01421165466,-1.54596269131
5054,-0.00642096996307,-0.697200000286,0.858999967575,2.46094226837,-0.330454170704,1.03144359589,0.53060656786,1.83557736874,-0.293799996376,0.310034245253,-0.907028257847,-0.598291814327,0.308165580034,0.800450026989,0.188637807965,-0.741379618645,-0.326991736889,-0.200706779957,-0.310853809118,2.4146168232,0.266234874725,0.124268501997,0.269908457994,-0.267592430115,-1.77601993084,0.0941388905048,0.654209434986,0.468147456646,0.169208034873,-0.458602309227
3108,-1.06943845749,-0.29359999299,-0.506449997425,-0.358352094889,0.382111907005,-0.50657248497,-0.7722260952,-0.374097883701,-0.457249999046,-0.935947775841,0.101758822799,0.142085716128,-0.435412883759,-0.762699961662,-0.201505586505,0.230727985501,0.184833973646,-0.339824169874,0.0310582220554,-0.770349562168,0.526270031929,3.8030974865,0.169088631868,0.0194034948945,1.06374871731,3.18476510048,-0.442947894335,-0.431975156069,0.0071598822251,-0.198109641671
1950,-0.00161916017532,-1.27479994297,-0.610199987888,-1.23252177238,-0.239037811756,-0.196557804942,-0.0882376134396,0.474783301353,-0.735000014305,-0.536486208439,0.145624950528,0.00645701959729,0.0252769440413,-0.393800020218,0.334201365709,-1.46488881111,-0.524338245392,-0.157012075186,-0.262377887964,0.541267812252,0.241669386625,0.34811642766,-0.637262821198,-0.282409250736,0.683724582195,0.36862167716,-0.78542560339,-0.523860692978,0.0969304069877,-0.161370739341
351,-0.340726047754,0.880900025368,-0.888450026512,-1.94241666794,0.579388916492,-0.295892864466,-0.304976701736,-0.636966705322,-0.410099983215,0.0257854908705,-1.30503308773,-0.269262939692,-0.260862201452,-1.67194998264,-0.2413161695,-0.902871787548,-0.834768712521,-0.336550056934,-0.124966725707,-0.000794053077698,0.000576901715249,0.307967156172,-0.424406319857,-0.439135432243,0.466849625111,0.649127721786,-0.266707420349,-0.113729208708,0.273564457893,0.216142684221
4846,2.01488876343,-0.899800002575,0.879750013351,1.61379933357,0.953647613525,-0.145802423358,-0.779125332832,-0.322237163782,0.119750000536,-0.623551845551,-0.0564095601439,0.484428107738,-0.7978977561,0.550700008869,1.77272105217,-0.0198248028755,1.12558317184,-0.25374186039,0.251265704632,0.517747759819,-0.373435974121,0.350915849209,0.198393017054,-0.054729424417,0.972864985466,-0.602453112602,-0.893850564957,-0.255341470242,0.36492729187,-0.312652528286
1452,0.762716412544,-0.72469997406,-0.0248000025749,1.87068271637,0.433607816696,0.498542428017,0.530641496181,0.517300367355,-0.146100014448,0.901832342148,0.0158839076757,-0.396629720926,0.149457976222,-0.280200004578,-0.484383523464,0.256153523922,-0.371747791767,-0.196329057217,-0.663223981857,0.583826363087,-0.816029071808,0.165285736322,-0.410322010517,0.0544021874666,-0.190407037735,-0.756494045258,0.934040486813,-0.0250757373869,0.0281927566975,0.479360222816
4776,0.819737672806,0.033100001514,-0.876549959183,-0.985394656658,0.102909967303,0.175880283117,-0.77651655674,-0.971465289593,-0.605000019073,-0.456330955029,-1.05565345287,-0.40890198946,-0.44293564558,-0.862150013447,0.119648009539,-0.146468132734,-1.94410037994,-0.632349789143,-0.0150550678372,0.563736259937,-0.861315071583,-1.22026324272,-1.3216701746,-0.786727428436,1.19497919083,-0.976648151875,-0.828578412533,-1.03132343292,-0.440987467766,-0.456334799528
6908,-0.298460960388,0.611500024796,0.227149993181,-1.18716788292,0.239984542131,0.125505685806,1.38508141041,0.435858011246,0.250600010157,1.78940367699,1.00745952129,0.324123173952,0.431440412998,-0.0313999950886,5.79228067398,0.0336199887097,1.50173258781,0.474783629179,-1.09951710701,-0.343553125858,0.116786949337,0.259942442179,1.48670983315,0.617266774178,-0.237833768129,-0.198247432709,0.708996653557,0.839881181717,0.764038205147,1.19869565964
672,-0.781530797482,-0.550000011921,0.502200007439,-1.78323543072,1.07529389858,-2.14995145798,0.825038194656,0.143025577068,0.808499991894,0.122280135751,-0.291447162628,-0.196345925331,-0.0479613766074,0.714900016785,0.339866995811,0.251474380493,-0.0194866657257,0.00425961986184,0.51862859726,-0.640456736088,-1.18758070469,0.0143122076988,-0.267453372478,-0.766414523125,0.775396347046,-0.810679912567,0.752459526062,-0.1972669065,-0.296533644199,0.14255669713
5710,-0.344300568104,-0.290800005198,0.310099989176,-1.22645616531,0.533580303192,-0.526390016079,0.118006944656,0.582286655903,0.838599979877,0.394079744816,0.419156610966,0.137734025717,0.254426181316,-0.317300021648,-0.320822656155,0.406093686819,0.919509530067,-0.971657276154,-0.220909923315,-0.0497493892908,-0.760655343533,0.0104043334723,-0.526411771774,0.758182346821,-2.05218458176,-0.140359610319,-0.139718919992,0.766695559025,1.15114176273,0.00337355025113
2115,0.324526011944,-1.21549999714,-0.455799996853,1.14809703827,-0.296380251646,0.0951058268547,-0.363105207682,-0.597104370594,-0.269749999046,-0.77118986845,-0.18177010119,-0.688165903091,0.514781951904,-1.47990000248,0.12867885828,0.229475036263,0.404000192881,-1.67941641808,0.169599875808,-0.477752387524,-0.10225816071,0.718787312508,-0.745561718941,-1.07513976097,2.83062601089,-0.969662606716,-0.389733195305,-0.16986374557,0.399241000414,-0.961042284966
7015,0.687132358551,-0.903500020504,0.115400016308,0.449714154005,0.0762788206339,-1.50864541531,-0.126709148288,-0.579536318779,-0.646649956703,0.125763267279,-0.922874927521,0.0315052419901,-0.447672724724,-0.556400001049,-0.394690066576,-1.14169001579,-0.599047064781,0.0557748526335,-0.0613747388124,1.22652232647,-0.00535763055086,-0.550720453262,-0.349138051271,-0.50994181633,0.119598008692,2.39403533936,-1.05840528011,-0.643543601036,-0.119126066566,-0.386505007744
8726,-0.255077958107,-1.22259998322,0.271549999714,0.146981790662,-0.323655247688,0.0206089951098,0.820539474487,0.512544214725,0.674499988556,-0.50459510088,0.370077759027,-0.815442562103,1.34725773335,1.36514997482,-0.450922369957,0.292192280293,3.72630167007,0.111721940339,-0.679398238659,-0.511791050434,0.80918353796,0.0327644199133,1.06814789772,1.50979733467,3.36333203316,-0.387459725142,1.29847729206,-0.142607584596,-0.542770504951,0.542311131954
2185,1.14356517792,0.976999998093,-1.37514996529,-0.163661822677,-0.379390835762,-0.0290401987731,-0.448996245861,0.0662790834904,-0.747550010681,-0.380412995815,-1.09541666508,0.0308751165867,-0.703176736832,-1.2186999321,-0.451076745987,-0.974636673927,-1.44188475609,-0.61856251955,-0.573833107948,-0.27703666687,-0.886472225189,-1.46609687805,-0.714856207371,-0.613145649433,1.64828705788,0.0886135101318,-0.881526887417,-1.03892314434,-0.560453355312,-1.02630484104
3315,3.71186709404,-1.54200005531,-1.67815005779,7.48801708221,1.75674033165,4.0275683403,-0.157203957438,-0.629108905792,0.140300005674,5.31954622269,0.61451280117,-0.015442058444,0.550696611404,1.19085001945,-0.476286500692,0.379825294018,0.467911809683,-0.707241773605,-0.270191550255,-0.0271543432027,2.51421546936,3.34734582901,0.6228120327,0.738217294216,-6.25842571259,-0.000134238944156,0.523141622543,0.166528046131,-0.902812123299,-0.961134374142
5289,1.39265990257,-0.0181000009179,-1.45249998569,1.56218147278,-0.361354857683,1.39583015442,-1.03595507145,0.148224800825,0.429100006819,-0.451991677284,-0.426325589418,0.493546813726,0.295200943947,-0.605949997902,-0.710715949535,0.487155199051,-0.706040084362,-1.07417428493,-0.217374145985,-1.12875318527,0.351215004921,-0.840063810349,-0.423079460859,0.216276824474,2.37470340729,0.744545161724,-1.06346619129,-0.502496123314,0.945460021496,0.314868986607
868,1.78912258148,2.28769993782,-1.43054997921,0.7743896842,-0.140594393015,0.347925364971,-0.518175959587,-0.62685406208,0.334849983454,0.11038915813,0.49302983284,-0.439889192581,-0.243967801332,-0.287100017071,-1.47045719624,-0.0310247465968,0.563528060913,0.00672064349055,-0.85372364521,0.133593842387,-0.439329773188,0.48748421669,-0.281034886837,-0.480157643557,0.65805876255,-0.725310921669,-0.70741122961,0.360140442848,0.481455266476,-0.967831611633
1677,0.284323006868,-0.232400000095,-0.0434999987483,-0.474825561047,-2.0028629303,-0.568384349346,0.258568197489,-0.0105726327747,0.0591000020504,-0.634524643421,0.181029707193,-0.0436952076852,-0.560717821121,0.307850003242,-0.646352767944,-0.222092032433,-0.680513441563,0.281563222408,0.0115055684,-0.88264721632,-0.498546510935,-0.302739202976,0.91838568449,0.118560671806,2.04706764221,-0.362675815821,-0.771984219551,-0.38035094738,0.310682445765,-1.15460836887
7043,0.63746035099,1.46749997139,-0.610599994659,-0.660459280014,0.776842594147,0.0306634381413,-0.409607291222,-0.504021525383,0.0559000000358,-0.327155828476,-0.165056481957,-0.564069867134,-0.413103431463,-0.861999988556,-0.882465779781,-0.0422099679708,0.11764934659,-1.53166365623,-0.297175139189,-0.320062577724,-0.927658438683,-1.34543037415,-1.8997695446,-0.990079164505,2.04517912865,-1.55935156345,-0.408558368683,-0.592234730721,0.521441876888,-1.22106671333
5613,1.2232080698,0.48789998889,-0.929149985313,-0.341644614935,0.0255969166756,0.416678488255,-0.145415902138,-0.28302115202,-0.37239998579,-0.305394589901,-1.09722971916,-0.804806351662,-0.364640265703,-0.666249990463,-0.150428831577,-0.802835226059,-1.24856615067,-1.02685415745,-0.73386156559,-0.576724410057,0.428103655577,-0.895459294319,-1.56018853188,-0.685379326344,1.16505968571,-0.116236716509,-0.0639260262251,-0.763961970806,0.622461736202,-1.20998501778
