rid,MUC.CP004_MCF7_6H:BRD-K92412252-001-01-4:10.1183,MUC.CP004_MCF7_6H:BRD-K92412252-001-01-4:3.3728,MUC.CP004_MCF7_6H:BRD-K92412252-001-01-4:1.1243,MUC.CP004_MCF7_6H:BRD-K92412252-001-01-4:0.3748,MUC.CP004_MCF7_24H:BRD-K92412252-001-01-4:10.1183,MUC.CP004_MCF7_24H:BRD-K92412252-001-01-4:3.3728,MUC.CP004_MCF7_24H:BRD-K92412252-001-01-4:1.1243,MUC.CP004_MCF7_24H:BRD-K92412252-001-01-4:0.3748
5720,3.55261325836,0.209200024605,-0.160801306367,0.0379185304046,1.31461966038,0.769747138023,0.69563806057,-0.106229946017
466,-0.305466920137,0.313766658306,1.02476739883,-0.916790902615,0.341073065996,0.353816390038,0.276340007782,0.790890276432
6009,-0.063911691308,0.953266680241,0.624810159206,0.00305216014385,-0.696509897709,-0.338823080063,-0.0899783223867,0.0110869184136
2309,1.12698626518,0.415300011635,-0.487421184778,-0.113996356726,0.940336883068,0.305017977953,-0.163760453463,-0.933805882931
387,0.976825416088,-1.3560000658,0.806521773338,0.644717395306,0.281842887402,0.296771287918,0.0756853222847,0.394410282373
3553,-0.724889218807,-0.0326666533947,0.191074222326,0.704754531384,-0.347244977951,-0.380789995193,-0.130416214466,-0.28637611866
427,-0.645447075367,0.518300056458,0.423721969128,-0.0144852865487,0.185469985008,-0.0252639502287,0.615052819252,1.06551706791
5898,0.0133649408817,0.399033337831,-0.341720044613,-0.0448935925961,0.473059386015,-0.182040378451,0.543505787849,0.489321649075
23365,1.79289674759,1.24153316021,0.0706005319953,-0.761599898338,1.15250408649,0.196109041572,0.385097444057,0.343903064728
6657,0.397209912539,-0.28286665678,0.501816868782,0.378806293011,-0.454642474651,-0.789548158646,-0.656866788864,-0.314306914806
5054,0.78802382946,-0.255966663361,-0.129214137793,0.995340466499,-0.247253000736,-0.197937324643,-0.915531039238,0.0844727233052
3108,0.535789966583,0.652133345604,-0.555664420128,-1.403850317,-0.447478234768,-0.674499988556,-0.340932160616,-0.328588187695
1950,-0.0401524268091,0.151033326983,0.00405442714691,0.961102664471,-1.3081176281,-0.656067728996,-0.736879050732,-0.573009371758
351,-0.279661595821,0.611033380032,0.259481102228,0.828021764755,-0.249648034573,-0.312150090933,-0.439979106188,-0.40616312623
4846,-0.219893440604,-0.437800019979,0.543828248978,0.354276627302,-0.790367186069,-0.0953246355057,-0.282459288836,-0.420059680939
1452,0.237811997533,0.442766726017,0.221284762025,-0.763002991676,-0.0752077698708,-0.488205194473,0.621185421944,0.318349093199
4776,0.22634139657,0.0296333283186,1.04502940178,1.72579801083,-0.272225826979,-0.656812310219,-0.674051642418,-0.378231108189
6908,-0.0178022868931,0.186900004745,0.451501905918,-0.100977666676,-0.185536086559,0.300060719252,0.275543630123,0.130317762494
672,-0.533782362938,-0.722499966621,-0.913508176804,-0.495604038239,-0.286271154881,1.05908918381,0.280074805021,0.243398889899
5710,0.246758267283,-0.264766663313,-0.205809652805,-0.333310306072,-0.326103925705,0.268455594778,0.584150671959,0.0142714828253
