rid,CPC001_HA1E_6H:BRD-A87479750-001-01-9:10,CPC001_HA1E_24H:BRD-A87479750-001-01-9:10,CPC001_HCC515_6H:BRD-A87479750-001-01-9:10,CPC001_HCC515_24H:BRD-A87479750-001-01-9:10,CPC001_PC3_6H:BRD-A87479750-001-01-9:10,CPC001_PC3_24H:BRD-A87479750-001-01-9:10,CPC001_VCAP_6H:BRD-A87479750-001-01-9:10,CPC001_VCAP_24H:BRD-A87479750-001-01-9:10,CPC016_A375_6H:BRD-A87479750-001-01-9:10,CPC016_A549_6H:BRD-A87479750-001-01-9:10,CPC016_A549_24H:BRD-A87479750-001-01-9:10,CPC016_ASC_24H:BRD-A87479750-001-01-9:10,CPC016_HEPG2_6H:BRD-A87479750-001-01-9:10,CPC016_HT29_6H:BRD-A87479750-001-01-9:10,CPC016_MCF7_6H:BRD-A87479750-001-01-9:10,CPC016_MCF7_24H:BRD-A87479750-001-01-9:10,CPC016_NEU_24H:BRD-A87479750-001-01-9:10,CPC016_NPC_24H:BRD-A87479750-001-01-9:10,CPC016_SKB_24H:BRD-A87479750-001-01-9:10
5720,-1.91046833992,-1.75497364998,-1.73225009441,-0.414252877235,-3.1374464035,-0.0157078653574,-1.26326239109,0.149309083819,0.666719973087,1.24975001812,0.410305589437,0.00509876012802,0.441350013018,1.43364787102,0.607605338097,0.167507439852,-0.22221249342,0.446426510811,-0.258789926767
466,-0.54423725605,-2.51987171173,-0.288399994373,-0.877188146114,-0.859534621239,-1.05364942551,0.103747151792,-0.223020792007,0.614042758942,1.14779996872,0.600269377232,0.469068229198,0.732150018215,1.47545909882,1.53972864151,-0.280164957047,-0.932277798653,0.427355229855,-3.06502771378
6009,1.20687460899,0.0347180664539,0.737550020218,-0.146229982376,0.86115860939,0.0538689494133,-0.530269742012,0.0902209579945,-0.42467880249,-0.773949980736,-0.490155488253,-0.203131735325,-0.818099975586,0.316354066133,-0.0471150875092,-0.305437088013,0.0288746953011,-0.226203650236,-0.357762336731
2309,1.14545249939,1.24118864536,-0.272300004959,-0.0563217103481,2.65521001816,0.910468876362,-0.598998308182,-0.812887310982,0.560229480267,0.528800010681,-0.556334137917,0.759477496147,-0.575500011444,0.0333889052272,-0.595209717751,0.24582028389,0.594200253487,-0.896709501743,1.3230587244
387,1.69855988026,1.50661695004,0.691550016403,0.185127556324,1.75274503231,0.436141043901,-2.35295271873,-0.30427891016,0.00091864168644,2.03369998932,-0.812611103058,-0.251359730959,-0.412950009108,-3.4653904438,0.686200857162,-0.109425887465,0.689894676208,-0.210773050785,-0.370140999556
3553,-0.325203597546,0.413525164127,-1.41705000401,-0.754941344261,1.92721033096,2.04373693466,1.01523756981,-0.140111505985,-0.990525245667,-0.159200012684,-0.407457441092,-0.520945012569,-0.294400036335,0.417305886745,0.824584424496,0.0208302587271,-0.232113420963,-0.00623974204063,0.224576950073
427,0.0524587631226,-0.850888550282,0.746500015259,-0.645152807236,-1.17319202423,-0.298879504204,0.742178797722,-0.536841988564,-0.303427904844,-0.611750006676,-0.173027068377,1.89798486233,1.17744994164,0.261746257544,2.13914060593,-0.147744446993,-1.17786645889,-0.348427057266,-1.68373048306
5898,0.591706216335,-1.2393693924,0.065750002861,-0.703789532185,-0.251301974058,-0.815682590008,-0.0306465234607,-0.144922822714,-0.601328074932,0.54264998436,-0.215739056468,-0.448060035706,1.10154998302,-0.342428356409,0.903980612755,0.294797986746,-0.561994194984,-0.324660539627,-4.63537311554
23365,0.996523082256,-0.573843479156,0.122250020504,0.689825236797,1.71508157253,-0.137760907412,-0.177660211921,0.240948393941,-0.854427993298,0.593199968338,0.633282721043,-0.228385865688,1.13074994087,-1.67246079445,0.576132595539,-0.226570874453,-0.683507204056,0.992176055908,0.185877919197
6657,-0.73363929987,0.302552878857,-0.0371500253677,-0.405767291784,0.0115787247196,0.731652498245,0.724337995052,0.0547414012253,-0.699637651443,-0.23480001092,-0.04421787709,0.987942516804,0.328299999237,1.08710634708,-0.159073740244,0.216929033399,0.980844497681,-0.288576096296,0.894434452057
