rid,CPC001_HA1E_6H:BRD-K61323504-001-02-4:10,CPC001_HA1E_24H:BRD-K61323504-001-02-4:10,CPC001_HCC515_6H:BRD-K61323504-001-02-4:10,CPC001_HCC515_24H:BRD-K61323504-001-02-4:10,CPC001_PC3_6H:BRD-K61323504-001-02-4:10,CPC001_PC3_24H:BRD-K61323504-001-02-4:10,CPC001_VCAP_6H:BRD-K61323504-001-02-4:10,CPC001_VCAP_24H:BRD-K61323504-001-02-4:10,CPC006_A375_6H:BRD-K61323504-001-03-2:11.1,CPC006_A375_24H:BRD-K61323504-001-03-2:11.1,CPC006_A549_6H:BRD-K61323504-001-03-2:11.1,CPC006_A549_24H:BRD-K61323504-001-03-2:11.1,CPC006_A673_6H:BRD-K61323504-001-03-2:11.1,CPC006_AGS_6H:BRD-K61323504-001-03-2:11.1,CPC006_CL34_6H:BRD-K61323504-001-03-2:11.1,CPC006_CORL23_6H:BRD-K61323504-001-03-2:11.1,CPC006_COV644_6H:BRD-K61323504-001-03-2:11.1,CPC006_DV90_6H:BRD-K61323504-001-03-2:11.1,CPC006_EFO27_6H:BRD-K61323504-001-03-2:11.1,CPC006_HA1E_6H:BRD-K61323504-001-03-2:11.1,CPC006_HA1E_24H:BRD-K61323504-001-03-2:11.1,CPC006_HCC15_6H:BRD-K61323504-001-03-2:11.1,CPC006_HCC515_6H:BRD-K61323504-001-03-2:11.1,CPC006_HCC515_24H:BRD-K61323504-001-03-2:11.1,CPC006_HCT116_6H:BRD-K61323504-001-03-2:11.1,CPC006_HEC108_6H:BRD-K61323504-001-03-2:11.1,CPC006_HEPG2_6H:BRD-K61323504-001-03-2:11.1,CPC006_HT115_6H:BRD-K61323504-001-03-2:11.1,CPC006_HT29_6H:BRD-K61323504-001-03-2:11.1,CPC006_HT29_24H:BRD-K61323504-001-03-2:11.1,CPC006_JHUEM2_6H:BRD-K61323504-001-03-2:11.1,CPC006_LOVO_6H:BRD-K61323504-001-03-2:11.1,CPC006_MCF7_6H:BRD-K61323504-001-03-2:11.1,CPC006_MCF7_24H:BRD-K61323504-001-03-2:11.1,CPC006_MDST8_6H:BRD-K61323504-001-03-2:11.1,CPC006_NCIH1694_6H:BRD-K61323504-001-03-2:11.1,CPC006_NCIH1836_6H:BRD-K61323504-001-03-2:11.1,CPC006_NCIH2073_6H:BRD-K61323504-001-03-2:11.1,CPC006_NCIH508_6H:BRD-K61323504-001-03-2:11.1,CPC006_NCIH596_6H:BRD-K61323504-001-03-2:11.1,CPC006_NOMO1_6H:BRD-K61323504-001-03-2:11.1,CPC006_OV7_6H:BRD-K61323504-001-03-2:11.1,CPC006_PC3_6H:BRD-K61323504-001-03-2:11.1,CPC006_PC3_24H:BRD-K61323504-001-03-2:11.1,CPC006_PL21_6H:BRD-K61323504-001-03-2:11.1,CPC006_RMGI_6H:BRD-K61323504-001-03-2:11.1,CPC006_RMUGS_6H:BRD-K61323504-001-03-2:11.1,CPC006_SKLU1_6H:BRD-K61323504-001-03-2:11.1,CPC006_SKM1_6H:BRD-K61323504-001-03-2:11.1,CPC006_SKMEL1_6H:BRD-K61323504-001-03-2:11.1,CPC006_SKMEL28_6H:BRD-K61323504-001-03-2:11.1,CPC006_SNGM_6H:BRD-K61323504-001-03-2:11.1,CPC006_SNU1040_6H:BRD-K61323504-001-03-2:11.1,CPC006_SNUC4_6H:BRD-K61323504-001-03-2:11.1,CPC006_SNUC5_6H:BRD-K61323504-001-03-2:11.1,CPC006_SW480_6H:BRD-K61323504-001-03-2:11.1,CPC006_SW620_6H:BRD-K61323504-001-03-2:11.1,CPC006_SW948_6H:BRD-K61323504-001-03-2:11.1,CPC006_T3M10_6H:BRD-K61323504-001-03-2:11.1,CPC006_THP1_6H:BRD-K61323504-001-03-2:11.1,CPC006_TYKNU_6H:BRD-K61323504-001-03-2:11.1,CPC006_U937_6H:BRD-K61323504-001-03-2:11.1,CPC006_VCAP_6H:BRD-K61323504-001-03-2:11.1,CPC006_VCAP_24H:BRD-K61323504-001-03-2:11.1,CPC006_WSUDLCL2_6H:BRD-K61323504-001-03-2:11.1,CPC017_A375_6H:BRD-K61323504-001-02-4:10,CPC017_A549_6H:BRD-K61323504-001-02-4:10,CPC017_A549_24H:BRD-K61323504-001-02-4:10,CPC017_ASC_24H:BRD-K61323504-001-02-4:10,CPC017_HEPG2_6H:BRD-K61323504-001-02-4:10,CPC017_HT29_6H:BRD-K61323504-001-02-4:10,CPC017_MCF7_6H:BRD-K61323504-001-02-4:10,CPC017_MCF7_24H:BRD-K61323504-001-02-4:10,CPC017_NPC_24H:BRD-K61323504-001-02-4:10,CPC017_PHH_24H:BRD-K61323504-001-02-4:10,CPC017_SKB_24H:BRD-K61323504-001-02-4:10,MUC.CP005_MCF7_6H:BRD-K61323504-001-02-4:10,MUC.CP005_MCF7_6H:BRD-K61323504-001-02-4:3.3333,MUC.CP005_MCF7_6H:BRD-K61323504-001-02-4:1.1111,MUC.CP005_MCF7_6H:BRD-K61323504-001-02-4:0.3704,MUC.CP005_MCF7_24H:BRD-K61323504-001-02-4:10,MUC.CP005_MCF7_24H:BRD-K61323504-001-02-4:3.3333,MUC.CP005_MCF7_24H:BRD-K61323504-001-02-4:1.1111,MUC.CP005_MCF7_24H:BRD-K61323504-001-02-4:0.3704,CPC006_H1299_6H:BRD-K61323504-001-03-2:11.1,CPC006_RKO_6H:BRD-K61323504-001-03-2:11.1
5720,0.250952810049,-2.1037812233,1.20315003395,-0.333205610514,-0.410395681858,-0.557417631149,1.16809976101,-0.202338546515,0.324575841427,-0.883883178234,-2.38488125801,-1.82317590714,0.157049998641,-0.986950039864,-0.69185000658,0.241299986839,0.317350000143,0.490000009537,-0.302549988031,-0.532427668571,-2.44223475456,0.80088442564,-0.112326033413,-0.59797090292,-0.0907999873161,-0.0756500065327,-0.430854588747,-0.578050017357,-0.295921117067,0.128127455711,0.258399993181,-0.163650006056,-0.494572430849,0.0311508085579,-0.903049945831,0.70015001297,0.165700003505,-0.00810000300407,0.523599982262,-0.321900010109,-0.464749991894,-0.366100013256,-0.310851931572,-1.52601861954,-1.00115001202,0.312399983406,-0.782537579536,-1.3518999815,-0.117949992418,0.682749986649,0.342849999666,-1.23970007896,-0.0116499960423,-1.49895000458,0.0659500062466,-0.346250027418,-0.23008133471,0.679419219494,0.456900000572,0.279779791832,0.686349987984,0.100449994206,-0.263119876385,-0.579416275024,-0.20119997859,-0.46650287509,0.439575791359,-0.978351414204,-0.442591011524,0.757197022438,-1.12726545334,-2.23532342911,0.555917739868,1.80683147907,-0.150399744511,0.131799995899,-0.26217353344,-0.498960077763,-0.0167537927628,1.9541182518,2.4317779541,-0.576878607273,-0.948249995708,1.34934997559,-0.269749999046,0.0468000024557
466,0.225539699197,-1.45158052444,0.198700010777,-1.2885222435,-0.428576648235,-0.0376584604383,0.605540633202,0.288991361856,-0.402817547321,0.414700686932,0.417121589184,-2.19893813133,0.854499995708,-0.465600013733,-0.127999991179,-1.51104998589,0.933600068092,-0.995049953461,0.581049978733,-0.254290640354,-0.375931560993,0.0816667079926,0.347310066223,-0.91188955307,-0.315849989653,0.569500029087,-0.169867739081,0.140049993992,-0.0598014704883,0.509315133095,-0.604449987411,0.128450006247,-0.342233896255,-1.41130506992,-1.33404994011,-0.498450011015,0.254400014877,0.115949995816,-0.837400019169,0.734149992466,-0.395999968052,0.470350027084,-0.29032894969,-1.08117055893,-0.0352500006557,0.751450002193,0.0326464772224,-0.903750002384,-2.73199987411,0.891600012779,-0.113449990749,0.361200004816,-0.169400006533,0.189449995756,0.990249991417,0.686800003052,1.16012024879,0.715549647808,0.920599997044,-0.902837991714,-0.632999956608,1.00304996967,0.019349720329,-0.761977493763,-0.311500012875,-0.160930663347,0.534384071827,0.110235601664,1.37754619122,0.16967138648,-1.37221419811,-0.480939209461,-0.843100667,-0.348782658577,-0.306955397129,0.910500049591,-0.877168238163,-1.61311519146,0.500831007957,-0.137261107564,-0.921499431133,-1.05114555359,-0.625050008297,-1.93780004978,-0.318849980831,0.42919999361
6009,1.70223200321,2.14377856255,0.748700022697,1.7908757925,0.510015249252,1.40246760845,1.82962524891,1.82574594021,-0.178499162197,0.744386672974,-0.37376254797,-0.790633559227,-0.881550014019,-0.317049980164,0.591400027275,0.694750010967,-0.692800045013,-1.4389500618,-0.113999992609,1.40019524097,0.493069559336,-0.141908496618,0.11855918169,0.564633846283,0.729399979115,-0.610650002956,0.136140435934,-1.48644995689,-1.00993454456,0.120373398066,0.0715499967337,0.0079500079155,0.504006147385,1.09647214413,0.449499994516,0.00925000011921,0.570050001144,0.636099994183,0.00150000303984,0.697749972343,0.165450006723,0.107400000095,-0.611225485802,0.716607987881,-0.630800008774,0.457400023937,-0.24028468132,1.19400000572,1.25325000286,0.00479996204376,-0.683350026608,-0.128049999475,0.157800018787,-0.15649998188,0.838900029659,-0.581250011921,0.840448021889,1.01609528065,0.730449974537,-0.481421798468,1.01585006714,1.44079995155,0.590210020542,1.04227411747,-1.10415005684,0.823020994663,0.857849597931,0.535785019398,1.13609552383,0.608174562454,0.228725731373,1.64144968987,1.37038135529,2.44794273376,-0.386060148478,0.255600005388,2.5626540184,1.59894251823,1.39961600304,1.96321058273,1.75511491299,0.740490853786,0.142600014806,1.14590001106,-0.0112499892712,-0.987900018692
2309,-0.589082360268,-2.06857585907,2.02924990654,-0.781988501549,0.265796810389,-0.595451235771,-0.11137072742,-0.802087843418,-0.000270858407021,-0.0163675695658,-0.350128650665,-0.907400369644,-0.527750015259,2.98259997368,0.0527000017464,0.298950016499,0.565700054169,1.14625000954,0.721050024033,-0.869286119938,-3.18743419647,0.50656235218,-0.0257926024497,-0.764185845852,2.3273499012,-0.0133000016212,0.379569351673,0.477800011635,0.255722224712,-0.195172056556,0.615249991417,0.493999987841,0.715015470982,-0.318539351225,-0.461050003767,0.897700071335,1.07840001583,-0.0171000063419,0.732150018215,-1.61335003376,0.29469999671,0.44889998436,0.0780747756362,0.0321903824806,1.03024995327,0.398750007153,0.0288429409266,0.207149997354,0.373750001192,0.17515000701,0.628949999809,0.41455000639,0.0833499953151,-0.669849991798,0.116599999368,-0.326849997044,0.288852334023,-1.33805418015,-0.146400004625,0.573566377163,-0.606500029564,0.588850021362,-0.644605100155,-0.250516533852,-0.491250008345,-1.32733559608,0.181619182229,-1.22504901886,-1.27857530117,0.456370532513,-0.178510695696,-0.544656038284,-1.36494004726,1.06840264797,0.188140243292,0.0297500193119,-0.0435899049044,-2.14008307457,-0.619366765022,0.241308644414,1.78420209885,1.70011973381,-0.079150006175,-0.642400026321,0.715849995613,1.76639997959
387,0.781267642975,-1.95680177212,0.314800024033,0.844133853912,-0.166076302528,-0.48591068387,0.222168400884,-0.0774784907699,-1.06667733192,-0.963242590427,-0.959176123142,-0.833431363106,0.189099997282,-2.59750008583,-1.26370000839,-1.61094999313,-1.14565002918,-1.27190005779,-0.886900007725,-1.13988268375,-1.82745838165,0.266965508461,-0.245221063495,0.331072956324,0.104600012302,-0.42460000515,-0.6186658144,-1.22469997406,-1.58468317986,-0.14516711235,-0.760699987411,-0.406550019979,-0.609761655331,-0.998392045498,-1.1915500164,0.719399988651,0.256150007248,-0.12025000155,0.772599995136,0.248300015926,-0.683750033379,-0.710500001907,-0.200100526214,-0.909777164459,-1.18330001831,-0.509149968624,0.0474738776684,-0.0428000018001,-0.122449994087,-0.304349988699,-0.0230499953032,-0.775400042534,-1.04419994354,-0.455299973488,-0.46179997921,0.392199993134,-0.916337788105,0.269198954105,-0.813199996948,-0.683828234673,0.287350028753,-0.508350014687,-0.467030078173,-0.205951303244,-0.154500007629,0.723619282246,0.601446509361,0.595486283302,0.263058751822,0.512823462486,0.763270437717,1.22729420662,-1.07006931305,0.856886386871,0.298627376556,-0.0136500000954,0.887937784195,0.147690489888,-1.19440364838,-0.0796385705471,1.55994474888,0.993650197983,-0.316200017929,1.57515001297,-0.734449982643,-0.553699970245
3553,0.0696716606617,1.10618436337,0.688800036907,0.233625531197,-2.23882031441,-2.83940529823,-1.12155532837,-0.908177673817,-0.397474914789,-0.542635202408,-0.0172914415598,0.397007495165,-0.626199960709,0.411199986935,-0.199599996209,-0.868399977684,0.329950004816,-0.655050039291,-0.51004999876,-0.130770921707,1.43988263607,-0.36826351285,0.308507293463,-0.0296294540167,-1.17955005169,-0.174250006676,0.0723928809166,1.40299999714,-0.290126085281,-0.274813652039,-0.502149999142,-0.895599961281,-0.623922586441,-0.77430421114,-2.55725002289,-0.337549984455,0.203499987721,-0.688050031662,0.398600012064,-0.437599986792,4.22774982452,-0.00824999809265,-2.17632055283,-3.72517323494,6.44180011749,-0.403300017118,-0.759595751762,-0.527799963951,3.9345998764,-0.310399979353,-0.783699989319,0.358850002289,-0.557250022888,-0.223199993372,-0.930100023746,0.849500000477,-1.09638345242,-0.872001588345,-1.13769996166,10.0,0.0631500184536,-0.105400003493,0.7769292593,-0.393841326237,-0.121399998665,-0.0187170803547,-0.890190839767,-0.654288887978,0.150342196226,1.00883316994,0.536720514297,-0.525487720966,1.0128339529,0.0262153446674,-0.209946900606,-0.83370000124,-0.102206647396,2.04611587524,-0.322589069605,-0.15514524281,0.471333891153,1.03954422474,0.690949976444,-0.235350012779,-0.103849999607,-0.0984500050545
427,0.126203536987,-2.89448857307,0.445649981499,-0.582294523716,0.223800808191,0.209553867579,-0.519127845764,-0.0215257946402,-0.149333313107,-0.156176149845,-0.726349830627,-0.876882255077,0.528500020504,-0.253699988127,-0.659199953079,4.40560007095,0.0999000072479,-0.464499980211,-1.02769994736,-0.025840677321,-0.581769585609,-0.20386300981,0.0839883983135,-0.44392991066,-0.868950009346,1.48350000381,-0.9321154356,-0.881150007248,0.178583219647,0.0281042009592,-0.721349954605,0.438499987125,-0.198272392154,-1.38646912575,0.0337500050664,0.536599993706,-0.573199987411,-0.194549977779,0.118699997663,-0.547649979591,-0.824400007725,0.171250000596,-0.0755385756493,-0.172063231468,0.54139995575,0.088700003922,1.04716801643,-0.641250014305,-0.709850013256,0.806650042534,0.740700006485,-0.428799986839,-0.0625,0.636250019073,-0.307700008154,0.799700021744,0.980257213116,-0.0324380844831,0.128450006247,-0.708423912525,2.07095003128,1.24119997025,-0.306490987539,-0.508500874043,-0.768400013447,-0.359469115734,-1.63299942017,-1.03679513931,0.406646579504,-0.106180846691,-0.420742362738,-0.281979680061,-1.04924714565,-0.181331083179,0.337666153908,1.15829992294,-1.46822404861,0.18810147047,-0.0610201954842,0.258303612471,-0.6691660285,-0.856668770313,-1.21135008335,-1.38510000706,-0.068549990654,0.442799985409
5898,1.75473916531,4.19208526611,0.707450032234,0.989054381847,-0.790318846703,2.61376476288,-0.525283098221,-0.278342425823,0.938791275024,2.98709750175,0.8031244874,-0.531629323959,0.98014998436,1.49290001392,0.863700032234,0.460499972105,0.0376000031829,-2.57220005989,1.07770001888,1.08813798428,3.13726091385,0.541589438915,0.193993777037,0.526988863945,-0.0934500023723,0.28749999404,-0.499314844608,0.19580000639,0.305882304907,0.0219875127077,-0.545949995518,0.294550001621,-0.711975097656,1.28996610641,0.650499999523,-0.0134500041604,0.342750012875,1.04945003986,-1.40830004215,1.07765007019,0.540250003338,-0.0947000086308,-0.101666882634,1.14947760105,2.50219988823,0.914049983025,0.482565432787,0.73164999485,1.00730001926,0.47990000248,0.543550014496,0.297650039196,0.111800000072,-0.269450008869,0.115999996662,-0.909350037575,1.50251877308,-0.0361884832382,1.92334997654,1.55816078186,-0.0250499974936,0.892350018024,-0.0862458199263,-0.469241857529,1.89059996605,1.03205096722,-0.617151737213,1.29430925846,0.184568941593,1.47513711452,0.316188067198,0.44543749094,1.98275029659,-0.00487411022186,-0.175165057182,0.770499944687,-0.348019570112,-0.369425654411,-0.419802844524,-0.460618376732,0.152681410313,-0.751534342766,-0.170850008726,-1.2690500021,0.161899983883,0.521600067616
23365,-0.567859113216,-1.61354744434,-1.1576499939,-0.877280056477,-0.425377905369,0.429599523544,-0.489886373281,-0.680495500565,-0.0026241093874,0.224022209644,0.416218310595,0.00576955452561,1.18110001087,-1.64805006981,-0.970849990845,-0.326550006866,-0.329650014639,-0.824949979782,0.279649972916,-0.491644442081,-0.207949742675,-0.229403585196,-0.75955671072,-0.407990336418,-0.795549988747,1.1385999918,0.217277050018,-0.332049995661,0.257644087076,0.150137484074,-0.498849987984,-0.373899996281,-0.608159244061,-0.259802162647,0.606799960136,1.19659996033,-0.41060000658,-0.246900007129,-1.19574999809,-0.0557499974966,0.73810005188,-2.06369996071,0.00246626138687,0.076666623354,-0.132799997926,-0.240000009537,-0.133437871933,-0.465250015259,0.281650006771,-0.0408500134945,2.8029499054,-0.942700028419,-1.73300004005,-0.0233000069857,-1.00919997692,0.735249996185,1.26486420631,0.223628014326,-0.159999996424,-0.873200416565,-0.931100010872,0.146249979734,0.192758262157,-0.0499827712774,1.16495001316,0.5051394701,-0.12163849175,0.95651948452,0.105292364955,0.0647872835398,-0.111672475934,0.495577633381,-0.708458065987,-0.209291085601,0.742470383644,0.046250000596,-0.64901971817,0.259661734104,-0.581257581711,-0.50805670023,-1.07417178154,0.367744922638,3.36950016022,1.43980002403,-0.827850043774,4.68375015259
6657,-0.897937893867,0.532927215099,0.704699993134,-1.96593141556,-0.495490759611,0.183426737785,-1.06800103188,-0.116726115346,-1.62865757942,-2.37772321701,-1.52567529678,-0.782414257526,-1.00470006466,0.939049959183,0.331750005484,0.70174998045,0.100199997425,-1.21845006943,-0.302150011063,0.621330916882,2.41033601761,-0.654608905315,0.359296947718,-1.09663653374,-0.846500039101,0.528050005436,0.582948207855,0.320150017738,-0.332035660744,-0.503185629845,0.454600006342,-0.53284996748,0.086575999856,-0.363792836666,-1.34879994392,-0.173150002956,-1.1888999939,-0.0999999940395,0.498449981213,-0.385100007057,0.138949990273,-0.312000006437,-0.0988133400679,0.324420571327,-0.227750003338,-0.445549994707,-1.78063547611,0.695399999619,1.25150001049,-0.666649997234,-0.438850015402,1.2623000145,-0.984899997711,0.377149999142,-0.331999987364,0.312700003386,-2.88422489166,-0.380045741796,0.0578499957919,0.312953531742,-0.479550004005,-0.451449990273,1.27193903923,0.201864480972,0.427599996328,-0.606289207935,-0.982513666153,-1.22549378872,0.324228346348,0.103253528476,0.99916523695,0.304275333881,1.08733046055,-1.66769051552,-0.215933471918,-0.320300012827,0.789206504822,2.69805455208,0.658228993416,0.00197498500347,0.682235002518,1.67415475845,1.34640002251,-0.287299990654,0.72705000639,-0.289149999619
