rid,CPC003_HA1E_6H:BRD-K51033547-003-01-8:10,CPC003_HA1E_24H:BRD-K51033547-003-01-8:10,CPC003_HCC515_6H:BRD-K51033547-003-01-8:10,CPC003_HCC515_24H:BRD-K51033547-003-01-8:10,CPC003_PC3_6H:BRD-K51033547-003-01-8:10,CPC003_PC3_24H:BRD-K51033547-003-01-8:10,CPC003_VCAP_6H:BRD-K51033547-003-01-8:10,CPC003_VCAP_24H:BRD-K51033547-003-01-8:10,CPC010_A375_6H:BRD-K04412738-003-05-2:10,CPC010_A549_6H:BRD-K04412738-003-05-2:10,CPC010_A549_24H:BRD-K04412738-003-05-2:10,CPC010_HA1E_6H:BRD-K04412738-003-05-2:10,CPC010_HCC515_6H:BRD-K04412738-003-05-2:10,CPC010_HEPG2_6H:BRD-K04412738-003-05-2:10,CPC010_HT29_6H:BRD-K04412738-003-05-2:10,CPC010_MCF7_6H:BRD-K04412738-003-05-2:10,CPC010_MCF7_24H:BRD-K04412738-003-05-2:10,CPC010_PC3_6H:BRD-K04412738-003-05-2:10,CPC010_PC3_24H:BRD-K04412738-003-05-2:10,CPC010_VCAP_6H:BRD-K04412738-003-05-2:10,CPC010_VCAP_24H:BRD-K04412738-003-05-2:10,CPC015_A375_6H:BRD-K51033547-003-01-8:10,CPC015_A549_6H:BRD-K51033547-003-01-8:10,CPC015_A549_24H:BRD-K51033547-003-01-8:10,CPC015_ASC_24H:BRD-K51033547-003-01-8:10,CPC015_HEPG2_6H:BRD-K51033547-003-01-8:10,CPC015_HT29_6H:BRD-K51033547-003-01-8:10,CPC015_MCF7_6H:BRD-K51033547-003-01-8:10,CPC015_MCF7_24H:BRD-K51033547-003-01-8:10,CPC015_NPC_24H:BRD-K51033547-003-01-8:10,CPC015_PHH_24H:BRD-K51033547-003-01-8:10,CPC015_SKB_24H:BRD-K51033547-003-01-8:10
1452,0.549399971962,0.0123307257891,0.872910559177,-0.285825192928,-0.274165391922,0.12150259316,-2.25212907791,0.361900001764,-0.0637127161026,-1.07079994678,-2.32529997826,-1.8673299551,-0.504367887974,-1.11304998398,-1.3952627182,-0.609539031982,-1.82464051247,-2.59378552437,-1.32860636711,-0.911933362484,-0.325061053038,0.599109232426,-0.290300011635,0.605271339417,0.724415540695,0.636000037193,0.162865757942,0.748081207275,-0.0387976765633,0.359050005674,-0.7799000144,0.755850017071
4776,0.0589500069618,0.451920092106,-0.312960296869,0.0303064901382,0.710287153721,-0.711324155331,-0.157021224499,0.0193499997258,0.244337677956,0.298949986696,-0.209000021219,1.06324625015,2.55545449257,0.467700004578,-0.623380661011,-0.0705009177327,2.37752127647,0.392081618309,-0.612502455711,-0.45186662674,0.347432166338,-0.623461544514,-0.271099984646,-0.790934145451,0.299930512905,-0.408099979162,0.808779299259,-0.147519156337,-0.722330451012,-0.31090003252,-0.33164998889,-1.03044998646
6908,3.74955010414,-0.146933883429,1.36685562134,-0.286740779877,-0.333013683558,1.05421233177,0.477655470371,0.343050003052,-0.78829318285,0.638399958611,0.81685000658,-0.00643926113844,-0.71424394846,0.748700022697,0.177000001073,0.722976088524,-0.36130386591,-1.05081725121,-0.0290132462978,-0.290099978447,0.0693931356072,0.444721341133,-0.307449996471,0.681489765644,0.197406440973,-0.464250028133,-0.26095187664,0.247810035944,0.532282531261,0.306899994612,-0.773400008678,0.395300000906
672,0.996399998665,0.417775213718,0.0222787857056,-0.662283658981,0.934455931187,0.180174589157,-0.445666909218,0.171649992466,-1.12540328503,-0.411249995232,-2.25425004959,0.498852461576,0.0105928825215,-1.67569994926,-1.54851877689,-0.525133907795,0.366715490818,-1.02275490761,0.0501009523869,-0.93850004673,-0.420409679413,0.355039834976,0.111399948597,0.701390206814,3.93744850159,-0.0249499976635,1.44029200077,0.312329441309,0.252664923668,0.279850006104,-0.468300014734,-0.333750009537
5710,0.417299985886,0.814158439636,0.21812364459,0.127678453922,0.135920986533,-0.107394449413,0.503956437111,0.581200003624,-1.23715555668,-1.01684999466,0.195450007915,-2.13616275787,-1.74486768246,-1.67554998398,-1.80722594261,-0.983934402466,-1.77861487865,-3.00752949715,-0.276378542185,-1.15750002861,0.850264728069,-0.27497625351,-0.2417999506,0.0523798875511,0.197197705507,-0.454000025988,-1.10793066025,-1.14730656147,-1.04286801815,-1.12402486801,-0.0108499974012,0.440149992704
2115,-0.862200021744,-0.145003736019,-1.87716639042,-0.508259415627,0.341039121151,1.20693254471,0.319816380739,-0.940150022507,0.779195189476,-1.12154996395,-0.599150002003,0.37637257576,-3.13882684708,0.686000049114,-0.655262053013,0.38330489397,0.583170890808,-0.959541618824,-1.24359035492,0.332266688347,0.546411573887,0.322649329901,-0.787250041962,-0.667505860329,-0.446959406137,-0.128800004721,0.311781555414,-0.955930054188,-0.784330606461,0.016450015828,-0.45585000515,0.0897500216961
7015,-0.158800005913,-1.09234273434,-0.444999545813,-0.0137692540884,0.475879609585,-0.635540783405,0.0563310608268,-0.11669999361,0.596888124943,-1.13510000706,0.433049976826,0.54178237915,3.9746389389,0.957549989223,-0.43606364727,-0.525836288929,0.989018082619,0.551489830017,0.0782028138638,-0.494400024414,0.0771018713713,-0.583156466484,0.221650004387,-0.186980545521,0.0234506987035,-0.383499979973,0.25652807951,-0.0172469671816,-0.157002657652,0.36234998703,-1.10354995728,-0.911649942398
8726,1.40709996223,-0.109691336751,-0.491740852594,2.39925670624,0.311472713947,0.300017207861,0.742029905319,0.368400007486,-0.803655028343,0.140700012445,-2.5435500145,0.757574915886,-0.80580842495,1.57045006752,0.122903555632,-0.00367856025696,-0.731565475464,-0.869123399258,-0.488119900227,1.03343331814,-1.65647566319,1.4207701683,-0.376900017262,0.581140160561,-1.04082989693,1.214599967,0.543014287949,0.356369048357,1.09484517574,0.214575022459,-0.223600000143,-1.17760002613
2185,-0.0665999948978,-0.00762366689742,-0.21956731379,1.16494739056,0.815216004848,-0.325429618359,-0.892065167427,-0.142650008202,0.392353087664,0.505300045013,0.424099981785,-0.147210657597,1.66422176361,0.539250016212,-0.246684879065,0.172761067748,2.0086376667,3.69006609917,-0.623159110546,-0.758233368397,0.254510223866,-1.08786094189,-0.606750011444,-0.674714922905,0.00526546500623,-0.524199962616,0.235963374376,-0.406179726124,-0.687497258186,-0.141675010324,-0.273699998856,-0.593150019646
3315,-0.128150001168,0.800834536552,0.603439152241,0.174016088247,-0.186182931066,-0.379427045584,-0.02316609025,-0.370500028133,-0.233714222908,-2.17954993248,2.14295005798,-1.99761390686,-4.83365154266,-0.898000001907,-0.170518055558,-1.6576590538,-1.29584813118,-0.326897442341,-0.870619535446,-0.193266659975,-0.040348649025,0.699017941952,0.50594997406,0.361658811569,0.00222668796778,1.02075004578,-0.660510540009,-1.07754766941,-0.340473175049,0.345174998045,0.104899995029,0.000999999931082
5289,1.29150009155,0.928025364876,0.107869595289,-0.336034268141,0.557536661625,0.512716531754,0.404739141464,-0.313950002193,-0.165115296841,-0.740299999714,-0.141049996018,-1.27349567413,0.189661741257,0.417349994183,0.220163539052,-0.36540979147,0.497842401266,-0.868649542332,0.480503618717,-0.659200072289,0.518218994141,-0.263761043549,-0.0627500042319,0.831431627274,-0.0736636072397,0.462149977684,0.507828474045,-0.0898126065731,-0.396359711885,0.207625031471,-1.65524995327,0.00145000009798
868,0.401050001383,-0.588378787041,0.24745246768,-1.07400405407,0.748480796814,0.0680679380894,-0.259560644627,0.203800007701,-0.23356166482,-1.41365003586,-2.6603500843,-0.227274239063,-0.019044905901,-0.228650003672,-0.345661014318,0.0537967085838,0.326311647892,-0.120430476964,-0.172889024019,-0.390666663647,0.228173553944,-0.488434374332,1.70375001431,-0.0609614104033,0.518550097942,1.22739994526,-0.308708429337,0.253229737282,-0.500783026218,0.164900004864,0.449699997902,0.532799959183
1677,-0.202999994159,-0.534556627274,0.970814466476,0.513693332672,0.517952084541,0.481905758381,-0.231833994389,0.22135001421,-0.066377222538,0.290749996901,-0.227650001645,0.357229948044,5.58641052246,0.22310000658,-0.539108276367,-0.731336832047,1.9564435482,-0.962686538696,0.847094774246,-0.526433348656,0.973423242569,-0.250920891762,0.776850044727,-0.574152886868,-0.0145435594022,0.919700026512,0.59586507082,1.02249848843,0.050821505487,0.0202499963343,-0.354449987411,-0.475149989128
7043,-0.933600008488,0.133412957191,0.0780016705394,0.298683732748,0.819508850574,-0.148308262229,-0.0745517611504,0.671150028706,1.51861417294,-0.659700036049,-0.0916000008583,0.306231737137,-0.996259152889,4.6329498291,-0.687128424644,-1.38617277145,-0.0335806161165,0.836987376213,-0.867462813854,-0.954800009727,-0.407729119062,-0.691604316235,0.762799978256,-0.541909873486,0.0131415575743,0.296700000763,0.0700689554214,-0.192430749536,0.374764382839,-0.30257499218,-0.141350001097,-0.404099971056
5613,0.153750002384,-0.870715141296,0.588743805885,1.1111369133,1.34841585159,-0.103175163269,-0.428076446056,-0.582650005817,0.0509431809187,0.318450003862,1.19339990616,1.84289073944,0.86394238472,0.519900023937,-1.56884980202,0.174015372992,1.38866341114,2.94193696976,-0.456153452396,-1.23546671867,0.518181622028,-0.607421934605,0.155849993229,-0.401167988777,0.483283668756,-0.426500022411,0.335661888123,-0.144922107458,-0.405432641506,-0.534699976444,-0.680849969387,-0.676649987698
595,0.701800048351,-0.22876149416,0.356468915939,-0.162842184305,0.310607641935,-0.318885445595,0.109075479209,0.877650022507,-0.447422355413,-0.776450037956,0.981349945068,-0.698550462723,-6.29043292999,-0.811599969864,-0.375010281801,-0.538941860199,-1.10869467258,-1.60313796997,-0.310735285282,-0.577533364296,0.00508516235277,-0.0674814283848,-0.382799983025,0.587334215641,0.438483983278,-0.434399992228,-0.26954293251,0.142461448908,0.183283925056,-0.0821500197053,-0.989400029182,1.27865004539
4793,2.17015004158,0.439437568188,-0.0855052769184,0.406905293465,-0.237929299474,0.302683889866,0.409652978182,-0.166900008917,-0.608884751797,-0.900699973106,0.1875,2.83162522316,1.07791399956,1.26560008526,1.03844690323,-1.01774895191,-0.603382945061,-1.07213807106,0.928938388824,-0.505900025368,0.989460349083,0.0452300198376,0.664049983025,0.447104007006,1.72545015812,-0.000250000040978,-0.46332770586,-0.793824315071,-0.897477030754,2.2376499176,1.75389993191,1.07655000687
2736,1.03224992752,-0.377165913582,0.0337815433741,-0.899829387665,0.9532558918,-0.0244737714529,-0.104684889317,0.365949988365,0.167938545346,-1.32159996033,0.379299998283,0.809017062187,-0.159181520343,0.850449979305,-1.7031006813,0.0101759582758,1.81789338589,1.55817115307,-0.990361452103,-0.934966683388,-0.264397203922,-0.768535196781,-1.26884996891,2.6907916069,-0.919052243233,0.326049983501,-0.454695105553,-0.36015316844,-0.421448796988,-0.222924992442,0.0388499982655,-0.299650013447
5290,-0.130599990487,-0.666237652302,-0.222864925861,-0.272526413202,0.771243035793,-1.02213716507,-0.913358032703,-0.122600004077,0.176655709743,0.490000009537,0.189400017262,0.596581697464,1.24748504162,0.0622499957681,-0.944495499134,0.112687900662,2.50961613655,0.934050679207,0.0745076984167,-0.256599962711,0.132775381207,-0.75385171175,-0.652799963951,-0.187897831202,0.0926915407181,-0.610300004482,0.549333095551,0.992039740086,-0.788037657738,0.514225006104,0.519950032234,-0.983250021935
6194,-0.296099990606,0.0663892328739,0.0490655079484,0.0,0.0192505419254,-0.566379368305,0.0631888583302,-0.460000008345,-1.23151063919,0.294750005007,0.702349960804,-0.449347734451,0.808577716351,-0.00235000252724,-1.08690726757,0.442064404488,-0.00208708643913,-0.106410883367,-0.318376064301,0.083766669035,-0.0836463347077,0.21249628067,-0.000350000045728,-1.86712896824,-0.0264141429216,-0.337249994278,-1.20822405815,-0.117195948958,-0.449746131897,-0.278724998236,-0.00034999998752,0.00034999998752
1676,-2.22500014305,-0.468480497599,-0.432652235031,0.105341747403,0.830950856209,-0.184407800436,0.310186028481,0.593400001526,0.0225528925657,-1.37724995613,-1.44849991798,-0.381439656019,1.00100696087,-0.136250004172,-1.33723855019,0.0750984847546,1.22884094715,3.39579558372,-1.05413675308,-1.38463330269,-0.54988771677,-0.939610183239,0.417249977589,-0.614098966122,0.474046289921,-0.312249988317,-0.0261465162039,-0.209176719189,0.300622284412,-0.314050018787,0.288650006056,-0.931699991226
23512,-0.106999993324,-0.98753619194,-0.613608658314,-0.728232622147,-0.946424663067,-0.118677303195,0.272560447454,0.187150001526,-0.654136717319,-0.648000001907,0.391200006008,-0.407574951649,-0.130684435368,0.633000016212,0.57012540102,-0.661783099174,-0.892985880375,-0.892776489258,0.272217392921,-0.6617000103,0.230819672346,0.608759105206,0.297850012779,-0.00306791812181,0.364350318909,-0.110299997032,0.400394946337,0.074357740581,0.772085547447,-0.235250011086,-0.554049968719,-0.61669999361
148022,1.16234993935,-0.342121183872,-1.01177668571,-0.0665825009346,-0.314174443483,0.00682968087494,-1.21662378311,0.361299991608,1.16372036934,-0.71565002203,-0.442250013351,-1.21744930744,-2.92176365852,-0.576150000095,-0.0935813561082,-1.01469886303,0.375284194946,-1.32158744335,-0.480684578419,-0.528066694736,0.613804519176,-0.504115104675,-0.62600004673,-0.194156035781,1.16374492645,0.427900016308,-0.272298514843,0.271894544363,-0.702807843685,-0.408325016499,-0.554449975491,0.672550022602
1906,-0.526000022888,0.268343627453,-1.43395495415,0.00748437643051,1.14288330078,-0.472525507212,-1.78007292747,0.114999994636,-0.129961848259,-0.186100006104,-3.22874999046,-0.259571015835,1.0973815918,0.131200000644,-0.160647168756,0.811568856239,0.987183988094,1.64216339588,-0.401363015175,-1.34096670151,-0.939267039299,-0.500586748123,1.06515002251,-0.638775348663,0.217010200024,-0.0366999953985,0.0472614988685,0.158343404531,0.0531612187624,0.0413749963045,-1.01279997826,-0.443850040436
8878,0.638050019741,-0.472331345081,-0.590493857861,-0.927544951439,-0.269690573215,-0.639558374882,0.434477031231,-0.744650006294,-1.25544905663,-0.399099975824,0.0932999923825,-0.781510055065,-2.02390098572,-1.36074995995,-0.00720079243183,-3.57754778862,-2.72103452682,-1.047727108,-0.697203278542,-0.41413334012,0.39645037055,-0.449311316013,-1.65885007381,-0.743738412857,-0.986319363117,0.0279500037432,-0.951367020607,-0.588627755642,-0.697959363461,0.382174998522,-0.0023499999661,0.00170000002254
3091,1.11855006218,-0.729422330856,0.847651183605,-0.101987212896,0.176357164979,0.198040604591,0.281340956688,0.520550012589,-0.264435589314,-3.52784991264,-0.768950045109,0.35278326273,-1.47250962257,0.568450033665,-0.330799937248,0.587993860245,-1.24091458321,-1.4526515007,-0.264787405729,-1.31579995155,-0.58425283432,-0.185424849391,0.531399965286,-0.609748363495,-0.916368186474,0.757699966431,-1.14752244949,0.285214155912,0.165462866426,0.302850008011,-3.35170006752,0.674549996853
5743,-0.596700012684,0.335739791393,-1.4001480341,0.00641052424908,0.380155563354,1.12258911133,-0.468446314335,-1.22530007362,-0.402157098055,6.30604982376,2.2569000721,0.074461184442,3.33255338669,0.670549988747,-0.20549800992,0.599997520447,2.28492927551,-0.603334069252,-0.23981975019,1.31293332577,0.700795531273,4.18758392334,-1.62620007992,-0.73439759016,0.697638392448,-0.582300007343,-0.231375008821,0.441685944796,0.0479451753199,0.402900010347,0.407650023699,0.173850014806
5321,-0.391599982977,-0.851342320442,-1.06113696098,0.156726539135,1.04996621609,-0.797607958317,-0.179380401969,0.578849971294,-0.107112921774,0.110099971294,-0.329149991274,-1.15805339813,1.54727232456,0.0324499905109,-0.975899994373,0.339998543262,0.969169557095,1.12105727196,-0.978567242622,-0.794166684151,-0.656811773777,-0.74304497242,0.194350004196,-0.936402857304,-0.5293405056,0.111899994314,0.712366700172,-0.456557840109,-0.396163403988,-0.425374984741,0.29185000062,-0.519749999046
4144,-4.18249988556,-1.14634633064,-0.187769025564,-0.344137430191,0.170141205192,-0.144009843469,-0.681438207626,-0.588850021362,0.495523422956,1.26419997215,-0.788650035858,0.0691566616297,0.485259711742,0.489650011063,-1.5329887867,0.0817386806011,1.96495807171,-1.5712236166,-0.299144595861,-2.01330018044,0.399481594563,1.08681678772,-0.417050004005,-4.25609254837,-0.443993061781,-0.390100002289,-0.437468111515,0.778025150299,-0.285548239946,0.765900015831,-0.934149980545,0.338249981403
1981,0.995849967003,-0.27604830265,-0.165986642241,-0.218706667423,0.215922966599,0.410177707672,-0.638699233532,1.87664997578,1.15955018997,-1.91194999218,0.640799999237,-1.3670065403,-1.46665167809,-1.75044989586,-0.607718348503,-1.61686360836,-0.269790768623,-0.352284878492,-0.914055943489,-1.30936670303,0.585382699966,2.0059762001,0.609899997711,-0.442353338003,0.255162298679,-1.2512999773,-0.306517094374,-0.533813714981,-0.0415907502174,0.235850021243,0.402400016785,0.219000011683
695,1.30309998989,0.335584104061,0.551854252815,0.0177409052849,0.0919855833054,0.892803192139,0.275608420372,0.735749959946,-0.239466518164,0.562299966812,1.83900010586,-0.470562905073,1.88586556911,0.018700003624,0.0651369988918,0.817192792892,0.988176941872,-0.358153760433,-0.17621974647,-0.119700029492,-0.325937002897,-0.314758688211,1.80469989777,-0.938356518745,-0.319610387087,-0.193449988961,0.597098886967,0.44621989131,0.387580662966,-1.03639996052,-0.806899964809,-0.740700006485
10398,1.02730000019,1.09219908714,-0.114301517606,-0.0460312440991,0.0865963920951,0.336169660091,-0.885105788708,0.60925000906,0.337000668049,-0.506649971008,0.189349994063,-2.98347616196,-0.667000114918,-0.803550004959,-0.870095431805,0.27542796731,1.43936765194,-1.61927759647,-1.25655114651,-2.02796673775,0.302443981171,-0.54448312521,0.992299973965,-0.221835926175,0.654971718788,0.0121500045061,-0.0184514820576,-0.0635475218296,-0.830403327942,0.347174972296,0.354800015688,0.00200000009499
5708,0.736050009727,0.467997133732,-0.375938892365,-0.419474542141,-1.01011478901,-0.394910335541,0.789889454842,0.717450022697,0.321996688843,0.438300013542,-3.0515999794,-0.22807008028,-1.33146858215,-0.203200012445,0.279111176729,-0.202851101756,-1.11681056023,-0.614307165146,-0.68101722002,-0.0787666738033,0.718428194523,-0.111078441143,-0.141000002623,-0.309063881636,-0.00138661637902,0.492849975824,0.568530440331,0.270939558744,0.797450482845,-0.501850008965,-0.273999989033,0.730549991131
1213,0.818900048733,0.466175317764,-1.22525572777,-0.258692741394,-0.73489767313,0.359219014645,1.01473903656,0.136799991131,-1.15295827389,-0.281599998474,-2.20700001717,0.532781481743,-4.91234874725,-0.619350016117,1.09164917469,0.125214070082,-3.61563134193,0.311445653439,-1.40941822529,0.621466636658,0.212236940861,-0.124052539468,-0.211699992418,0.0543333590031,-0.0621631629765,0.661050021648,0.0350097864866,0.263910800219,-0.144158378243,-0.0948999971151,-1.0843501091,0.48345002532
