rid,LJP002_BT20_6H:BRD-K12811596-001-01-9:10,LJP002_BT20_6H:BRD-K12811596-001-01-9:2,LJP002_BT20_6H:BRD-K12811596-001-01-9:0.4,LJP002_BT20_6H:BRD-K12811596-001-01-9:0.08,LJP002_BT20_24H:BRD-K12811596-001-01-9:10,LJP002_BT20_24H:BRD-K12811596-001-01-9:2,LJP002_BT20_24H:BRD-K12811596-001-01-9:0.4,LJP002_BT20_24H:BRD-K12811596-001-01-9:0.08,LJP002_HS578T_6H:BRD-K12811596-001-01-9:10,LJP002_HS578T_6H:BRD-K12811596-001-01-9:2,LJP002_HS578T_6H:BRD-K12811596-001-01-9:0.4,LJP002_HS578T_6H:BRD-K12811596-001-01-9:0.08,LJP002_HS578T_24H:BRD-K12811596-001-01-9:10,LJP002_HS578T_24H:BRD-K12811596-001-01-9:2,LJP002_HS578T_24H:BRD-K12811596-001-01-9:0.4,LJP002_HS578T_24H:BRD-K12811596-001-01-9:0.08,LJP002_MCF10A_6H:BRD-K12811596-001-01-9:10,LJP002_MCF10A_6H:BRD-K12811596-001-01-9:2,LJP002_MCF10A_6H:BRD-K12811596-001-01-9:0.4,LJP002_MCF10A_6H:BRD-K12811596-001-01-9:0.08,LJP002_MCF10A_24H:BRD-K12811596-001-01-9:10,LJP002_MCF10A_24H:BRD-K12811596-001-01-9:2,LJP002_MCF10A_24H:BRD-K12811596-001-01-9:0.4,LJP002_MCF10A_24H:BRD-K12811596-001-01-9:0.08,LJP002_MCF7_6H:BRD-K12811596-001-01-9:10,LJP002_MCF7_6H:BRD-K12811596-001-01-9:2,LJP002_MCF7_6H:BRD-K12811596-001-01-9:0.4,LJP002_MCF7_6H:BRD-K12811596-001-01-9:0.08,LJP002_MCF7_24H:BRD-K12811596-001-01-9:10,LJP002_MCF7_24H:BRD-K12811596-001-01-9:2,LJP002_MCF7_24H:BRD-K12811596-001-01-9:0.4,LJP002_MCF7_24H:BRD-K12811596-001-01-9:0.08,LJP002_MDAMB231_6H:BRD-K12811596-001-01-9:10,LJP002_MDAMB231_6H:BRD-K12811596-001-01-9:2,LJP002_MDAMB231_6H:BRD-K12811596-001-01-9:0.4,LJP002_MDAMB231_6H:BRD-K12811596-001-01-9:0.08,LJP002_MDAMB231_24H:BRD-K12811596-001-01-9:10,LJP002_MDAMB231_24H:BRD-K12811596-001-01-9:2,LJP002_MDAMB231_24H:BRD-K12811596-001-01-9:0.4,LJP002_MDAMB231_24H:BRD-K12811596-001-01-9:0.08,LJP002_SKBR3_6H:BRD-K12811596-001-01-9:10,LJP002_SKBR3_6H:BRD-K12811596-001-01-9:2,LJP002_SKBR3_6H:BRD-K12811596-001-01-9:0.4,LJP002_SKBR3_6H:BRD-K12811596-001-01-9:0.08,LJP002_SKBR3_24H:BRD-K12811596-001-01-9:10,LJP002_SKBR3_24H:BRD-K12811596-001-01-9:2,LJP002_SKBR3_24H:BRD-K12811596-001-01-9:0.4,LJP002_SKBR3_24H:BRD-K12811596-001-01-9:0.08
5720,-0.632236003876,-0.19853335619,0.576523125172,0.27690783143,0.146320939064,0.0913442373276,-0.631465733051,0.453919649124,-0.177533313632,-0.261699974537,-0.0709003210068,0.238734096289,0.733993530273,0.230276077986,0.198198318481,0.632944524288,0.204516232014,-0.804147481918,-1.2579138279,-1.10424566269,0.173150002956,0.0282000005245,0.0478999912739,-0.160950005054,0.210515886545,-1.05938053131,-0.445567846298,0.695366501808,-0.593199968338,0.415049999952,0.197599992156,0.365799993277,0.682985365391,-0.947132825851,0.874993741512,-0.412433326244,0.732491135597,0.767541706562,1.02666294575,0.580267310143,0.191256701946,1.02261996269,0.9434004426,0.444394141436,-0.874124765396,-0.336897671223,0.0938038229942,-1.14218425751
466,-0.677720248699,-0.651633322239,0.888574242592,0.677110075951,-0.0185150578618,0.0245744027197,0.340676695108,0.940426290035,-0.532000005245,-1.42273330688,-1.42945361137,0.150248706341,-1.19380509853,-0.55628234148,-0.753429949284,-1.58654773235,-0.305366247892,1.21110570431,-1.10774827003,-0.734933078289,-0.023749999702,0.126750007272,0.642150044441,0.187799990177,0.417441248894,-0.636617124081,0.0549359321594,0.429396808147,-0.69034999609,-0.132299989462,1.60039997101,-1.15304994583,-0.816706120968,-1.47854161263,-0.0955103188753,-0.606999993324,-0.00667329877615,0.898444533348,0.941311120987,0.768108129501,0.0759190693498,0.680266499519,0.804646074772,0.611540257931,-0.655348360538,-0.165149182081,0.504668951035,-1.96203494072
6009,-0.706967055798,-0.718733370304,0.729277610779,0.0750337541103,-0.0474319159985,-0.151082590222,0.05982452631,0.832691311836,0.14580000937,-0.240833342075,0.584069848061,0.508455574512,0.363098680973,0.0504343807697,0.28525865078,0.84984266758,-0.915814578533,-3.84212732315,-0.735941112041,-1.50719964504,-0.825500011444,0.462599992752,1.09060001373,-0.0209999978542,1.00027287006,-0.415810734034,-0.254178613424,-0.0403228923678,-1.25100004673,-0.561600029469,1.25510001183,0.1168500036,0.162165656686,0.246305823326,0.739076972008,-0.236800000072,0.0120864287019,1.06846773624,0.306869804859,0.35299089551,1.74746441841,1.19561481476,0.756737828255,1.83467137814,-0.611986637115,0.197742804885,-0.336763590574,-0.245123550296
2309,0.491164088249,0.90736669302,-0.279123663902,0.719276964664,0.551460444927,-0.601050496101,-0.585198283195,0.359507679939,0.109666660428,-0.297966659069,0.537853956223,0.642487883568,-0.893997430801,-1.08875870705,-0.230021268129,-0.874971389771,-1.1465703249,-3.71357154846,1.09475207329,-1.46143472195,-0.250349998474,0.70585000515,-0.872600018978,-0.287999987602,-0.509532094002,-0.269587695599,-0.643632590771,-0.975788593292,-0.767750024796,0.198550000787,-0.576299965382,-0.921149969101,-0.0318718999624,0.489533364773,-0.756653130054,-0.783666670322,-0.134991884232,-1.19162750244,0.165158003569,0.543708384037,0.215375378728,-1.20777487755,-0.0930928438902,0.00461759977043,0.0715245977044,-0.75973790884,-0.310781985521,0.311767816544
387,-0.886292934418,-0.724600017071,0.294460713863,0.133620992303,0.166128382087,-0.372168838978,0.240098059177,0.972575068474,0.231466665864,-0.327800035477,-0.483185023069,0.213420659304,-0.0293109416962,-0.541313111782,-0.402543157339,0.475040286779,-0.717882633209,-5.34272289276,-2.35955691338,-1.00290334225,-0.328500002623,0.549199998379,-0.227799981833,0.303000003099,-0.285772383213,-0.728173971176,-0.464315891266,-0.00243166089058,-0.960399985313,-1.10850000381,-0.196350008249,-0.0378499999642,-0.381934672594,-0.875442385674,-0.0973128080368,-0.524966716766,-0.258814930916,-1.13581085205,0.354162663221,-0.482594430447,1.08906710148,0.879788756371,0.697250306606,0.296689689159,-0.98258972168,-0.127249658108,-0.135229974985,0.195169433951
3553,-0.188445329666,0.157133340836,0.153065383434,-0.458445012569,-0.254008352757,0.219129055738,-0.0555154830217,-0.86381649971,-0.404833346605,-0.38330000639,0.537285983562,-0.701608181,-0.292551606894,0.252405077219,0.0135169774294,0.161311432719,0.117958731949,-1.47202861309,0.607418239117,1.61305451393,0.459349989891,-0.167950004339,0.167499989271,0.157849997282,1.34290623665,1.97535157204,1.02701544762,0.492994904518,0.920299947262,-0.0184999965131,0.386799991131,-0.555100023746,0.142515033484,2.46467018127,0.354466825724,-0.023833334446,1.07783806324,0.615835130215,0.322088509798,-0.314634382725,-0.0121348053217,-0.429861217737,1.11015486717,-0.10525098443,1.78897845745,1.58730828762,0.53340357542,1.62391793728
427,-1.28480529785,-0.753366708755,0.177583053708,-1.46690177917,-0.702606499195,-0.245680510998,0.277897655964,-0.65589004755,-0.274433374405,-1.61656665802,0.0467784106731,0.0163806714118,0.426438093185,-0.6643268466,-0.619545459747,-0.253105729818,-1.72937595844,-5.21966648102,0.83795183897,0.198504656553,0.554800033569,0.0925500020385,-0.188400000334,-0.60490000248,0.0583537817001,0.318024367094,0.495871603489,0.0586594641209,0.392849981785,-0.0223999917507,-1.09564995766,-0.694350004196,0.221796214581,-1.10923683643,-1.61264550686,-0.184133350849,0.458257585764,0.500796556473,-0.234130322933,0.286575704813,-0.864067912102,-0.837809503078,-0.172871351242,-0.665955960751,-0.277750611305,0.52093911171,-0.986895561218,0.346639990807
5898,0.329401016235,0.0119666717947,-0.298307299614,0.545955240726,-0.0105787664652,-0.251560002565,-0.592410624027,-0.466221570969,-0.123333334923,0.00229999423027,-0.298372447491,0.494570016861,0.44783693552,0.401172727346,0.407827913761,0.497930854559,-0.654258847237,-5.29835224152,0.143648415804,-2.0178155899,0.317499995232,0.192000001669,-0.264999985695,-0.251400023699,-0.47731128335,0.536614954472,-0.842504739761,0.0822812616825,-1.75339996815,-1.00390005112,0.110599994659,-0.409450024366,0.332618534565,-1.99974942207,-1.0745267868,-0.203866675496,-0.522239029408,0.557632446289,0.559674739838,0.379446268082,-0.40511277318,1.31341958046,0.729675769806,1.00472545624,0.406093925238,0.450758159161,0.243206724524,-0.289198458195
23365,0.381207048893,0.0556000173092,0.653853952885,0.197484910488,0.918769836426,-0.527838647366,-0.576518118382,0.884438633919,-1.24043345451,0.566533386707,-0.00472993403673,-0.216245979071,-0.10042450577,-0.722067415714,-0.685591340065,-0.519506335258,4.32980585098,6.9082531929,-0.358746111393,2.06180787086,-0.0573500022292,-0.217449992895,-0.833199977875,0.252900004387,0.491959810257,0.215803235769,0.704279839993,-0.265430212021,-1.2513500452,0.0989000052214,-0.453099995852,0.019500002265,0.13741004467,-0.724536895752,-0.258430182934,0.321133345366,-0.200013995171,-0.313085973263,-0.565229177475,0.349901080132,-0.126313582063,0.020414410159,0.108890034258,2.52497673035,-0.085048109293,-0.223118305206,-0.440853536129,-0.269612967968
6657,0.392092734575,0.190566673875,-0.0589007139206,-0.782213687897,0.573692858219,0.100995838642,0.451667428017,-1.04327249527,-0.630833387375,-0.402833342552,0.328585535288,-1.31314897537,-0.0731259286404,0.141820400953,0.340934067965,-0.371051371098,0.232756435871,0.802034139633,0.995049595833,1.33104050159,0.0928000062704,-0.821700036526,-0.0976500064135,-0.504599988461,0.551389038563,2.82069683075,0.399573594332,0.0454079248011,0.750399947166,-0.516550004482,-0.136099994183,-0.685050010681,0.784883260727,0.919182896614,0.130080536008,0.357400000095,0.660599410534,0.578668951988,0.0951783061028,-1.10416924953,0.674869060516,-0.163758426905,1.12978422642,1.51330661774,1.96939396858,1.19726371765,-0.230807572603,1.61018693447
5054,-0.68315577507,-0.111299991608,0.150574207306,-0.441916495562,0.426533162594,0.18671785295,-1.06100142002,0.0717664659023,-0.585500001907,-2.24430012703,-0.664433479309,0.613714873791,-0.199882075191,0.258801460266,-0.370777398348,-0.285362541676,-1.49740839005,0.360977292061,0.342445850372,-0.781162261963,-0.351799994707,0.498199999332,-0.196299999952,-1.089599967,0.220452919602,1.30733966827,1.01156020164,-0.708132207394,1.06605005264,-0.21645000577,1.32095003128,0.197600007057,-0.31944668293,-0.237488806248,-0.303232759237,0.0780333578587,-0.452884078026,0.581316292286,0.189903900027,0.202521830797,0.453902065754,-0.711626470089,-0.594171643257,0.539976239204,-0.186238586903,0.152147948742,0.653058230877,-0.181668385863
3108,0.891235649586,0.290266662836,-0.0447220765054,-0.548789918423,0.0565892569721,-0.213949322701,-0.808635592461,-0.636128008366,-0.744933366776,-0.496066659689,-0.709711074829,-0.037461578846,-0.767387449741,0.0185009986162,-0.480223059654,-0.121839523315,-0.844905376434,-1.2526371479,0.167950689793,-1.84607720375,-0.640900015831,0.108999997377,-0.208800017834,0.491950035095,0.361245363951,1.23497843742,0.378532886505,-0.474124401808,0.348749995232,-0.530250012875,0.414100021124,-0.534200012684,-0.579922616482,-0.464047372341,-0.641131818295,-0.389066666365,0.660162091255,-0.352437973022,-0.232863605022,0.333466202021,-0.140899270773,1.37486958504,0.553218126297,-1.48189890385,-0.763704359531,0.296547710896,-0.45622882247,-0.311597317457
1950,-0.225638464093,0.851800084114,1.20985269547,-0.930215001106,0.403265655041,0.981267392635,1.0797328949,-0.0799021869898,-0.155200004578,-0.170766666532,1.52690267563,0.100195944309,-0.492334663868,0.560337603092,1.23294687271,0.0939819663763,1.19719576836,-0.664044976234,0.698687851429,1.0761449337,-0.305099993944,0.468900024891,0.397000014782,-0.034200001508,0.95864367485,1.54810428619,1.46779084206,-0.121567428112,1.30734992027,0.127399995923,0.370599985123,0.43774998188,-0.339243501425,2.79135584831,-0.284455537796,-0.158066689968,1.68564748764,2.28065562248,-0.330098092556,-0.891683220863,-0.726348161697,-0.777400434017,-1.31488478184,-0.565629601479,2.87976765633,-0.789290308952,-0.527274370193,1.05609893799
351,-0.0704320967197,-0.562233388424,0.330081015825,-0.741455078125,-0.54928123951,-0.468102127314,0.568578839302,0.0289600491524,-0.00089999998454,-0.210666671395,0.0027718860656,-0.00664123333991,-0.55261182785,-0.525300860405,0.473009824753,-0.339086681604,0.325651824474,-2.14383077621,-0.322743415833,-0.0151177197695,-0.0274499952793,0.217399984598,0.47469997406,0.043799996376,1.40084981918,0.608995258808,1.30633711815,0.141255527735,0.921700000763,0.140499994159,0.562600016594,0.661549985409,-0.625874996185,0.449606865644,0.575111865997,-0.224100008607,1.01691329479,0.0673233196139,0.519516050816,0.160292476416,0.622975766659,-1.2413277626,-0.780521690845,0.309941768646,0.0988418757915,-0.357201963663,-0.407840311527,-1.07729387283
4846,1.93529045582,0.351533353329,0.492086350918,0.0997679680586,0.0439471453428,-0.866637349129,-0.130903914571,-0.129806116223,-0.826133310795,0.0410666763783,0.45840626955,-1.17562913895,0.389336943626,-0.282769590616,-0.308351993561,0.708845973015,-0.93380022049,9.44203662872,-0.0693453252316,0.344384849072,-0.786549985409,-0.557600021362,0.191149994731,-0.5570499897,0.377946913242,0.713986814022,-0.390335261822,-0.506793856621,1.4959499836,0.128700003028,-0.64929997921,-0.069399997592,-0.924117445946,0.378337740898,0.638540029526,0.233866676688,0.645588517189,0.844806075096,-0.677022278309,0.189004898071,-0.686226069927,1.08632230759,0.251414060593,0.684804022312,0.169246539474,0.394986957312,3.33289670944,1.84787118435
1452,-0.0652176365256,-0.110366657376,0.0630613565445,-0.397965073586,-0.425127118826,0.696283757687,0.18947185576,0.27223315835,0.354133307934,-1.002866745,0.166774317622,-0.537467420101,0.669624269009,0.35968118906,-1.43430817127,0.308084756136,-0.684113800526,-1.53452277184,0.406123191118,0.457876414061,-0.901350021362,0.571050047874,0.035599976778,-0.274800002575,-0.452169895172,-1.36582791805,-0.693351984024,0.0686823129654,-1.4443500042,0.20799998939,-0.676499962807,-1.48899996281,-0.156799554825,-0.690975308418,0.232465311885,-0.115400001407,-0.990760982037,-1.11146748066,-0.66188788414,0.469001680613,0.258121699095,-0.352260768414,0.13677418232,0.67095887661,0.48893776536,0.718527555466,0.546932220459,1.42641186714
4776,-0.123773604631,0.355000019073,-0.0207167603076,-0.501305162907,0.230357244611,0.439630389214,0.0401313714683,-0.688964784145,-0.266099989414,-0.0167666822672,0.0386772155762,-0.933986365795,-0.282632380724,0.554386973381,-0.835248887539,0.0224571526051,0.664549350739,-0.270966410637,1.21295762062,1.45276916027,0.81894993782,-0.247349992394,-0.310550004244,0.367200016975,0.563085019588,1.38773560524,0.907970666885,0.551712810993,1.44130003452,-0.157550007105,0.665300011635,-0.430999994278,0.564009308815,1.79349410534,-0.364582359791,0.179666697979,0.873484551907,0.568658769131,0.194056242704,-0.779576599598,-0.584945976734,-0.780697524548,-0.152590930462,0.216512948275,1.63110160828,1.44398832321,0.0838294029236,0.724752902985
6908,-0.318062245846,-0.551800012589,0.695258498192,0.172231405973,0.0940869450569,-0.66112613678,-0.537920892239,1.40980124474,-0.434766709805,-0.320966660976,0.132995694876,0.467203885317,-0.00962851196527,0.321039974689,-0.212717682123,0.393699884415,-1.19140863419,-1.36043775082,-0.60127222538,-1.77418375015,-1.24419999123,-0.2350499928,0.321249991655,-0.577400028706,-1.11074495316,-0.19556517899,-0.101103983819,0.175077423453,-2.00344991684,-0.147049993277,1.04874992371,-0.269550025463,0.328220188618,-0.896613359451,0.644526481628,0.132033333182,-0.867405176163,0.275803297758,0.583567619324,0.447949826717,-0.16656640172,0.574380159378,0.224900096655,0.683727562428,0.111280545592,0.39628636837,0.124902635813,-0.677896261215
672,-0.853179693222,-0.484733343124,-0.119977399707,-0.240036398172,-0.298443108797,0.784883618355,0.579775035381,-0.742349207401,-0.133033335209,0.412933349609,0.582599282265,-0.198208451271,-1.33537423611,-0.566894054413,0.00784921646118,0.155910640955,-0.846804738045,-3.3439309597,2.25371456146,-0.128495633602,0.486800014973,0.294099986553,0.50569999218,-0.0133500099182,-0.302264511585,-0.238284021616,-0.407585024834,-0.52011859417,-1.11755001545,0.55419999361,0.10949999094,-0.0800499916077,-0.100244835019,-0.667744517326,2.55749344826,0.309933334589,-0.771830379963,0.66675901413,0.594173014164,0.713768839836,-1.80506002903,-0.481415361166,-0.398210048676,0.582822918892,0.403816521168,0.373480051756,0.112821087241,-0.0966304540634
5710,1.17486727238,-0.709266662598,-0.633019089699,-1.03176701069,0.218324244022,-3.86054420471,-1.38074970245,-0.392389893532,0.45133331418,-0.198900043964,-0.0678649693727,0.301569312811,0.219465643167,-0.904195845127,-0.466544419527,-0.427062481642,-2.4392015934,-0.499217689037,-0.454117655754,-1.72117376328,-0.954050064087,0.0744000002742,-0.509549975395,-0.570949971676,-0.528221786022,-0.415388971567,-0.982690095901,0.107834815979,-1.96539998055,-0.7349999547,-0.912299990654,-3.09950017929,0.0446372330189,-2.19102025032,-0.528482615948,0.221833318472,-0.910064041615,-0.566308200359,-0.850536704063,0.122290804982,-0.402945935726,0.521933436394,0.952692449093,1.65818059444,-1.89290118217,-1.12821805477,-0.836508095264,-0.946560323238
2115,-0.388973146677,-0.340299993753,0.401946395636,0.362934052944,0.00833034515381,0.355735003948,0.287415385246,-0.29803031683,0.0779333338141,0.0673000067472,0.213572278619,-0.325451999903,1.33577740192,0.741182506084,0.481764912605,-0.0615411102772,-2.03930020332,-3.29883003235,1.02140009403,0.121151566505,-0.462300002575,0.607849955559,0.831999957561,0.363749980927,1.16779613495,1.3272510767,0.28619915247,0.359985440969,0.0226500034332,-0.556199967861,-0.0520000047982,-1.16530001163,0.832583606243,-0.211377322674,-0.386913686991,-0.601966679096,1.5668245554,-0.211524575949,0.718701243401,1.19081175327,0.189871117473,-0.468889772892,0.97874379158,0.760740041733,1.7735183239,1.50784730911,0.483242928982,0.786156892776
7015,-0.561610519886,0.319633305073,0.761791586876,-0.980787158012,0.102953530848,0.175483211875,5.92485189438,-1.07963955402,-0.630999982357,-0.423799991608,0.096524104476,-0.850195348263,-0.138260796666,0.889701962471,0.611211121082,-0.00151792168617,1.00912988186,0.387749135494,1.1219342947,0.915700316429,0.400849997997,-0.228650003672,-0.201850011945,0.0451499819756,0.504149913788,1.22875893116,1.54532885551,0.195958867669,0.634750008583,-0.383700013161,0.56719994545,-0.796800017357,-0.0578779280186,0.943760931492,-0.775878548622,-0.317166656256,1.05691540241,-0.249577254057,0.00887016486377,-1.23744797707,-0.957761406898,-0.998739361763,-0.514616191387,-0.789969027042,1.55313587189,0.469608962536,-0.539171040058,0.454009413719
8726,-0.458487421274,-0.37556669116,-1.02015352249,0.443423181772,0.12927146256,0.77775323391,-0.266482323408,2.05585050583,-0.172800034285,0.342066645622,-0.374507039785,-0.555539369583,-0.698872745037,0.045023187995,-0.684059619904,0.685015141964,-1.38712346554,-3.04530215263,-0.0474087148905,-0.669201374054,-0.484549999237,0.216899991035,0.720499992371,0.431100010872,-0.902242839336,-0.925830662251,0.156672820449,-0.360430419445,-1.6889500618,0.214650005102,0.712849974632,-0.768949985504,-0.209836930037,-1.31472063065,0.113974019885,0.202166676521,-0.560624539852,0.280714064837,-0.0838767513633,2.6866145134,0.15151527524,1.82262325287,0.715092301369,0.223309457302,0.321401327848,0.965371549129,0.00287768244743,-0.00510537624359
2185,-0.52665668726,-0.0987000018358,0.173657953739,-0.755761504173,0.273985564709,-0.00020308047533,1.08227872849,-0.797946035862,-0.467033356428,-0.238133311272,0.337781399488,-0.789566338062,-0.138227775693,0.222277686,0.461907446384,-0.179504483938,1.227024436,-0.938043951988,0.940823078156,1.29484152794,1.17250001431,-0.332850009203,-0.508949995041,-0.421000003815,0.964797198772,1.80279517174,1.00877761841,0.561376214027,0.853399991989,-0.14390000701,0.835500001907,-0.275449991226,0.329426318407,1.07472705841,-0.237706691027,0.0441333428025,1.25675809383,-0.370025366545,-0.194217815995,-1.25782108307,0.344287931919,-0.728679716587,0.218216896057,0.329135000706,1.72714293003,1.03469455242,0.568779826164,1.21585690975
3315,0.00156015180983,-0.401766687632,-0.38378816843,0.125724688172,-0.322185277939,0.065154582262,0.159722611308,-0.226312115788,-0.00113333342597,-0.00109999999404,-0.250054180622,-0.238275721669,-0.307767152786,-0.193307071924,0.0268239080906,0.317159742117,-3.99166727066,-2.23317980766,-0.918832302094,-1.7197842598,-0.86880004406,0.574949979782,0.484299987555,-0.457700014114,0.0553349219263,-0.0816407501698,-0.570102870464,0.128149360418,0.0,0.00065000000177,0.00065000000177,0.00034999998752,-1.2553781271,-0.815206050873,0.254930019379,0.299800008535,-1.23842656612,-0.056797452271,-0.3270868361,0.505242645741,0.818673729897,0.695044636726,-0.720377445221,-0.827139496803,-1.58833730221,-0.480709969997,-0.406671375036,-1.45535409451
5289,0.198613137007,-0.530066668987,-0.491778850555,-1.04475152493,0.150581032038,0.262854397297,0.163163930178,-0.195937544107,-0.00310000777245,-0.435500025749,-0.987772583961,-0.220991104841,0.268158793449,0.779568731785,1.53882169724,-0.426024913788,-0.0693007186055,1.55387437344,3.7223944664,-0.101860404015,1.23670005798,0.202549993992,1.57394993305,1.11384999752,1.6869301796,2.18869709969,0.509017825127,-0.597548961639,0.522100031376,-0.559249997139,0.297250032425,-1.0421500206,0.749809384346,-0.66978085041,0.714969336987,0.0991666913033,1.17487239838,3.06212687492,0.339166641235,0.0350555628538,0.679994344711,-0.366589963436,1.099162817,0.833318531513,1.1200979948,2.24353075027,0.59162402153,1.48955333233
868,-0.0226882584393,-0.321033358574,-0.0461635552347,-0.768677651882,0.589385569096,-0.0606515109539,-0.403317928314,-1.02757966518,0.719066679478,0.746666669846,-0.211285769939,-0.487551987171,-0.20328015089,-0.345386743546,-0.249010428786,0.0626461058855,0.806085407734,1.36685347557,1.48705172539,-0.0845367312431,1.33914995193,-0.0210500005633,-0.749300003052,-0.274949997663,0.493076235056,0.0101939663291,0.185575991869,0.559042036533,-0.726999998093,-0.0129500003532,-1.49149990082,0.119849994779,-0.584691643715,0.258235573769,-0.858399808407,0.209366649389,1.19248962402,-0.670171260834,-0.328480690718,-0.464635848999,-0.0516234859824,-0.310882687569,-0.0281910896301,1.76768994331,0.89326363802,0.236026003957,1.1472748518,0.205045253038
