rid,CPC014_A375_6H:BRD-K74733595-001-02-9:10,CPC014_A549_6H:BRD-K74733595-001-02-9:10,CPC014_A549_24H:BRD-K74733595-001-02-9:10,CPC014_ASC_24H:BRD-K74733595-001-02-9:10,CPC014_HA1E_6H:BRD-K74733595-001-02-9:10,CPC014_HCC515_6H:BRD-K74733595-001-02-9:10,CPC014_HEPG2_6H:BRD-K74733595-001-02-9:10,CPC014_HT29_6H:BRD-K74733595-001-02-9:10,CPC014_MCF7_6H:BRD-K74733595-001-02-9:10,CPC014_MCF7_24H:BRD-K74733595-001-02-9:10,CPC014_NEU_24H:BRD-K74733595-001-02-9:10,CPC014_NPC_24H:BRD-K74733595-001-02-9:10,CPC014_PC3_6H:BRD-K74733595-001-02-9:10,CPC014_PC3_24H:BRD-K74733595-001-02-9:10,CPC014_PHH_24H:BRD-K74733595-001-02-9:10,CPC014_SKB_24H:BRD-K74733595-001-02-9:10,CPC014_VCAP_6H:BRD-K74733595-001-02-9:10,CPC014_VCAP_24H:BRD-K74733595-001-02-9:10
5720,-0.406421303749,0.14604189992,-0.619106590748,1.46590983868,0.79882144928,0.0892544090748,0.220302164555,-0.843202412128,-1.08974957466,0.123341962695,5.81445026398,-0.514296352863,0.728955030441,0.111627221107,2.79000329971,0.343719124794,0.686723351479,-0.312205582857
466,-3.63156032562,-2.48887562752,-0.414805144072,1.68300628662,-2.05644917488,-3.356133461,-3.34035730362,-0.685938715935,-3.75724482536,-0.553429067135,-2.15350008011,-0.67691385746,-2.81794762611,-0.878434538841,-1.30086648464,-0.336795955896,-3.61290097237,-0.219364985824
6009,0.860372066498,0.333397775888,0.789438664913,0.499360144138,0.592042922974,0.0168229937553,-0.514092087746,1.2580769062,2.22244501114,-0.199163109064,-1.28554999828,1.53719449043,0.86775803566,0.639959454536,-1.2372521162,-1.16773605347,0.772879302502,2.15867590904
2309,-0.387779384851,0.657187521458,-0.764801383018,-0.216514319181,0.637044548988,-0.628553509712,-0.413744300604,2.62309169769,-0.541550815105,-1.25437772274,-0.832149982452,0.980020582676,1.47465145588,-0.317091017962,0.74842274189,-0.995433211327,2.0462706089,0.944035291672
387,2.53183531761,1.26728773117,1.55704331398,1.13994586468,0.613927841187,0.969556629658,1.48791801929,0.970280647278,3.12931776047,1.33558046818,-0.971899926662,2.96525621414,1.6402066946,0.115055136383,1.07365310192,-0.663973927498,1.65610289574,0.994748830795
3553,0.1092530936,0.172469466925,-0.701254785061,-0.589504599571,-0.6425319314,-1.16797316074,-0.47608423233,0.023350700736,-0.818865716457,-0.453566491604,0.0748500004411,-0.345688998699,2.44750595093,3.55320644379,-0.0388022139668,0.15729612112,-0.107186339796,-0.115631230175
427,0.364939600229,0.52722299099,-0.31880325079,0.256212294102,0.28644785285,0.0183754116297,-0.528717041016,-0.959965288639,-0.552025735378,-0.224999845028,0.421000003815,-0.994905591011,0.348314523697,-0.513186633587,-1.04116237164,-0.750866055489,0.205942615867,0.0591017305851
5898,0.848868489265,0.233269900084,-1.35197794437,0.0544643104076,1.07621002197,1.00009512901,-0.376723825932,1.13217592239,1.63678383827,0.175661191344,0.0119999945164,-0.537746012211,2.35065293312,0.295152634382,-0.511998176575,-1.11563205719,0.123683840036,0.876162171364
23365,2.41422247887,0.517020523548,3.89264774323,0.429976642132,0.549606144428,0.669988811016,0.513600051403,0.174727067351,1.71945405006,-0.00451550446451,1.07849991322,-0.416464537382,1.46472787857,0.241595000029,-1.42004859447,-1.0328565836,0.270691543818,-0.00671001523733
6657,-1.10602664948,-0.27372699976,0.117096379399,-0.00396680831909,-1.52634871006,-1.50211787224,-0.186902016401,0.492978572845,-0.427025198936,0.557454049587,-0.611050009727,0.987973809242,0.734814107418,-0.350258886814,-0.119175568223,1.30495643616,0.265266627073,-0.483877420425
5054,0.836979627609,0.216193690896,0.481216788292,1.40877330303,1.05793142319,0.678270578384,-0.61824542284,-0.296654522419,0.475317835808,-0.0167066305876,-0.317449986935,-0.154886782169,0.134133994579,1.13351130486,-0.234528318048,0.74739253521,0.0891501381993,-0.589333832264
3108,1.73114514351,2.94445204735,0.372969985008,5.91655778885,-0.0551138520241,1.62106215954,-0.0976194441319,1.68407559395,1.46019136906,1.74812114239,4.58255004883,2.68202781677,0.837173819542,0.614478647709,3.73075842857,2.0244448185,0.946183264256,0.87299567461
1950,-0.605857014656,0.235362261534,0.208307087421,-0.621769726276,-0.495674192905,-1.02642822266,-0.567365646362,-1.71513152122,-1.94339799881,-0.61265194416,0.505349993706,-0.544195473194,-0.348326206207,0.316554248333,-0.0168339014053,1.18022346497,-0.423522651196,-0.453504115343
351,-1.62537264824,-0.975550353527,0.175610542297,-0.767014503479,-0.196202233434,1.12571167946,-0.139621555805,0.243272662163,-0.826368033886,-0.14840900898,0.0010000000475,-1.43265783787,0.909430265427,-0.126178205013,-0.00105390022509,0.0335520878434,-0.240779146552,0.305982381105
4846,-0.0313568711281,-0.48955193162,0.429214715958,2.4949452877,-0.309388935566,-1.54884505272,-1.46195816994,-0.530905723572,-0.231495961547,0.216155529022,-0.870650053024,1.95079112053,0.556590020657,0.0434487909079,1.27676260471,-0.53986364603,-0.691964149475,-0.964797377586
1452,0.502500414848,-0.309349834919,0.0209782123566,-0.0834974646568,0.201415628195,-0.687025249004,-0.484617888927,-0.375095546246,-0.61827391386,0.300891578197,0.221500009298,0.57283449173,0.776802718639,0.170275241137,-0.621977746487,-1.52449011803,-0.160942137241,0.460067212582
4776,-1.17884123325,0.129161700606,0.422454535961,2.77569484711,-1.09916496277,-1.05751240253,-0.281499683857,-0.969312906265,-1.53193485737,0.374495744705,0.747249960899,-0.694534122944,0.348281681538,0.287016630173,1.106513381,0.878990054131,-0.0978806018829,-0.0790974497795
6908,0.415567457676,-0.325854480267,-0.312229037285,-0.285856485367,-0.0690423846245,1.37017846107,0.250649273396,-0.395868748426,0.190499722958,-0.940300047398,-1.8042999506,1.49647474289,-0.384037733078,-0.314587384462,-0.435403555632,-1.13103711605,-0.15785163641,0.253503680229
672,-1.10749268532,-0.709283947945,-1.04836142063,0.95232796669,-0.368156701326,-0.809234559536,-0.406481921673,-2.108948946,-2.74147748947,-2.20252895355,1.07640004158,-0.179371029139,-2.03502225876,-1.09752178192,0.352604240179,0.202035546303,-2.5136256218,-1.22207808495
5710,0.249779835343,-0.175849065185,-0.0660445392132,-0.974392175674,-0.607288241386,-0.475377827883,-3.92618751526,-0.155066907406,0.205711022019,-0.134642884135,-0.630249977112,-0.738379597664,-1.08992290497,0.109898142517,-0.679518282413,-0.959868371487,-0.65531462431,0.646939277649
2115,0.773652017117,0.614933848381,0.0478846505284,6.23067474365,0.791041254997,3.68867182732,-0.260663986206,2.024122715,-0.153734326363,0.416815072298,-0.734449982643,-1.12406718731,1.97944509983,1.92474484444,0.159001678228,2.35688090324,-0.294060140848,-0.728852689266
7015,-1.04849541187,-0.479119896889,-0.106141939759,2.43766641617,-0.830933332443,-1.01604318619,-0.17979170382,-0.220311075449,-1.99311304092,0.289547562599,0.131999999285,-0.740020215511,-0.273460268974,-0.244797587395,-0.549041628838,1.41726255417,-0.679386138916,-0.83601140976
8726,0.720640361309,0.209713876247,0.749481678009,-0.196037277579,0.0781536698341,0.136936306953,0.0596089959145,0.056750588119,0.00388710852712,0.0901742577553,-1.72659993172,-1.14471828938,0.848698019981,1.10783410072,0.633067429066,0.599768161774,0.0745531246066,-0.915130674839
2185,-0.194419890642,0.465977787971,-0.226455375552,0.363752067089,-0.478380084038,1.18381524086,0.076599240303,0.70596909523,0.203428775072,0.614940881729,1.09010004997,-0.430300623178,2.05241441727,-0.0657320991158,0.530841827393,0.581449687481,1.07421898842,0.400405496359
3315,0.718403458595,0.995657861233,0.545604646206,-0.350759327412,0.227870896459,0.652653992176,0.736371874809,3.00372457504,1.28522324562,1.1570649147,-1.39719998837,-0.0833460241556,-0.21368509531,-1.69259154797,0.348274618387,-0.583212733269,-0.46861410141,0.84723085165
5289,0.769934177399,0.493557274342,-0.169643878937,1.01586425304,1.57089209557,0.557111442089,0.0790422856808,-0.248052969575,-0.978268384933,0.252938598394,-0.638299942017,-0.143196284771,1.73693597317,0.0927946418524,-0.533134222031,-0.52755355835,0.584118962288,-0.355369061232
868,0.727293372154,0.661475718021,-1.13127088547,0.014852643013,1.62774145603,0.474744647741,-0.0104168057442,1.91542720795,1.34555101395,-0.118899822235,-0.473399996758,0.471537351608,2.47645330429,0.585801541805,0.304707974195,-1.3854496479,0.379533827305,0.30193477869
