rid,DOS006_VCAP_6H:BRD-K04749191-001-02-8:5.02,DOS006_VCAP_24H:BRD-K04749191-001-02-8:5.02,DOS036_A549_24H:BRD-K04749191-001-02-8:5.02
5720,-3.05524110794,0.181311532855,0.686749994755
466,0.691613554955,0.151047751307,-1.63234996796
6009,-0.520369052887,0.102228313684,0.831250011921
2309,0.502486586571,0.146138548851,-0.142099991441
387,0.0502526015043,-0.187378868461,0.0748500004411
3553,-0.100913390517,0.0265646502376,0.170549988747
427,-0.519728839397,-0.304263412952,-0.628499984741
5898,0.650352835655,0.376226872206,0.116749994457
23365,0.24340108037,-0.148966804147,0.293299973011
6657,-0.267157971859,0.255264043808,0.671000003815
5054,0.736708462238,0.39864885807,-0.962399959564
3108,0.300201356411,-0.147233694792,-0.305799990892
1950,0.923952460289,-0.776440620422,-0.536450028419
351,-0.521111190319,-0.0186414271593,-5.37265014648
4846,0.240595087409,-0.75115686655,-1.55474996567
1452,0.475289165974,0.760247349739,0.0509499981999
4776,0.48983117938,-0.236873954535,0.0495499968529
6908,-0.0318926051259,-0.194254055619,0.312949985266
672,-0.00102560222149,1.24713253975,0.0296999961138
5710,-0.645427763462,0.169895023108,0.612800002098
2115,-0.553051948547,0.514679193497,-0.573000013828
7015,0.314692467451,-0.716194689274,0.48584997654
8726,0.48884755373,-0.180768892169,-0.88605004549
2185,-0.142074510455,-0.153674855828,-0.117150008678
3315,1.69955396652,3.05905508995,-0.00065000000177
5289,0.262086629868,-0.932966649532,-0.745849967003
868,-0.0293844044209,0.134436219931,-0.389550000429
1677,0.35128107667,-0.314436376095,-0.29154998064
7043,0.0478796884418,1.01902639866,0.0295500010252
5613,0.273360133171,0.276744455099,-0.194900006056
595,0.647096991539,0.449551492929,0.382550001144
4793,1.26333737373,3.18146157265,-0.754500031471
2736,0.108589321375,-0.105538994074,-0.0466499999166
5290,-0.00395891070366,-1.05775809288,-0.130750000477
6194,0.0,0.0,-0.00130000000354
1676,0.0898371189833,-0.0431722179055,0.347050011158
23512,0.210304498672,0.271107375622,0.77395004034
148022,0.131832927465,0.712206244469,0.535799980164
1906,-0.277740597725,-0.395935535431,0.0219999998808
8878,0.421200931072,1.37741172314,0.67435002327
3091,-0.0940620303154,-1.00208163261,0.0010000000475
5743,-0.801373958588,-0.968370437622,0.63504999876
5321,-0.271132439375,-3.50943541527,-0.0136500000954
4144,-0.0345475077629,-1.0022841692,0.610000014305
1981,0.726980924606,0.912330269814,-0.570899963379
695,-0.169923976064,-0.183051154017,0.03900000453
10398,0.0431922674179,0.220696896315,0.460500001907
5708,-0.344733834267,-0.631198704243,0.841500043869
1213,-0.119878396392,0.249321043491,0.724849998951
226,0.53349852562,0.557860851288,0.0948000028729
6777,-0.343576222658,-0.523301005363,-0.948199987411
2113,-0.0751598477364,0.93857550621,0.559399962425
3329,0.745282649994,0.788794279099,0.58704996109
1050,0.546821057796,-0.0720137283206,-0.0381499826908
9491,1.73953640461,-0.243086189032,-0.0401500165462
22926,0.0507465153933,-0.278822690248,-4.13369989395
5899,1.11031651497,-0.349731296301,0.377900004387
5467,0.538126349449,0.412663310766,0.0279499962926
6774,1.16803765297,3.4217774868,-0.129700005054
1788,-0.0825198888779,0.151073753834,-0.344300031662
5921,1.2150156498,1.84935832024,0.682700037956
5721,0.665367543697,0.580916047096,-0.675400018692
2263,0.213932454586,-0.267868489027,0.546000003815
808,0.723602175713,-0.72633767128,-0.427249997854
30001,0.657866001129,-0.170763969421,-0.396400004625
348,-0.237939998507,2.32651424408,-0.682900011539
30849,-0.034298568964,-0.227630600333,-0.601899981499
1454,0.477191925049,0.388056308031,0.533150017262
6500,0.435836613178,0.145543307066,-0.00915000028908
5627,0.7197701931,-0.587109744549,-0.0940500050783
5715,0.0849533751607,0.248015910387,-4.97389984131
4791,1.03624987602,-0.833918988705,-0.129599988461
56924,1.9705491066,0.220085889101,0.253900021315
2690,0.225084617734,-1.0479940176,0.0287500023842
1019,0.0715737342834,0.773113250732,-0.659249961376
51422,1.04947781563,-0.936008751392,-0.661149978638
5788,-0.0299926046282,0.398070693016,-0.903200030327
6709,0.514997720718,0.599053442478,0.534700036049
1277,-0.994731068611,0.26280349493,-1.18455004692
993,0.561669111252,0.684917449951,-0.060799986124
7157,0.289918363094,0.25689342618,-0.246299982071
1958,1.33995783329,-0.687717378139,-0.0771499872208
4582,-0.192715033889,0.214682459831,2.64265012741
9212,0.027765147388,1.17568659782,0.111450001597
8440,0.422786682844,0.115116275847,0.101099997759
6790,0.36808860302,-0.0875875502825,0.224500000477
8851,0.356378316879,0.0426910966635,-1.16339993477
2534,-0.143817871809,-0.289314866066,-0.149349987507
4893,0.827979922295,-0.569703221321,0.969099998474
665,-1.61614346504,0.11835809052,0.653349995613
4313,0.29432079196,0.388152450323,-0.0365500003099
1022,-1.31056940556,-0.806679964066,-2.31019997597
5880,-0.382511556149,-0.0455880016088,-0.48884999752
3162,-0.185861825943,2.8031744957,-0.677999973297
1282,0.17177939415,-0.409571409225,-0.739200055599
3383,1.15869915485,-0.820264816284,-0.998399972916
727,0.308200716972,0.125547245145,-0.155399993062
4792,0.53423833847,-0.0932093709707,0.48085001111
4794,0.460405409336,-0.764499425888,-0.581399977207
902,-0.00172120332718,-2.30498766899,-0.275200009346
8091,-0.94875729084,1.92533373833,0.467599987984
3486,0.0992646515369,-0.392598986626,0.0458500012755
10818,0.305917024612,0.54770386219,0.289849996567
3454,0.394997000694,-0.567192554474,-0.278549998999
4282,0.0,0.0,0.00170000002254
1605,0.0964209139347,0.152952283621,-0.402750015259
10644,0.540330648422,-0.783149123192,0.27064999938
2065,0.256403565407,0.126186579466,-1.1045999527
8321,0.589005947113,-0.261577486992,-0.961400032043
8503,0.338909685612,0.156162217259,0.104999996722
7027,0.116407990456,-0.188341841102,0.374799996614
6850,0.494211792946,-0.141120970249,-0.365799993277
1978,0.264618575573,1.30443644524,0.29240000248
896,0.548835873604,-0.433374226093,0.74279999733
5777,0.990176737309,-0.670335531235,-0.416350007057
1846,0.87374818325,-0.391858249903,-0.556949973106
5925,1.71345853806,0.140384122729,0.700250029564
142,0.696210920811,1.4538424015,-0.703899979591
1021,-1.17318367958,-0.330458253622,-0.417100012302
5699,0.390051662922,0.57454007864,0.485549986362
8061,0.589697897434,1.20502471924,-0.52429997921
1870,0.16360360384,-1.10546815395,0.0343999937177
1398,0.322031319141,0.412898540497,0.43514996767
3312,0.400803923607,0.596398353577,0.0816499963403
891,0.421511888504,-0.597938537598,-0.0693999826908
