rid,DOS009_VCAP_6H:BRD-K11194815-001-01-6:5,DOS009_VCAP_24H:BRD-K11194815-001-01-6:5
5720,-0.799392163754,-2.87859201431
466,-1.29914593697,-0.253821641207
6009,-0.353322565556,1.19439077377
2309,0.175083458424,-0.264838963747
387,1.0196595192,0.762555718422
3553,0.00811310112476,0.613396048546
427,0.196821689606,-0.523778259754
5898,-1.53567481041,0.124489456415
23365,0.74112290144,0.176465854049
6657,0.811318337917,-0.315734326839
5054,0.537432968616,0.788240253925
3108,-0.753640592098,3.26319336891
1950,-1.43729507923,-1.31849431992
351,0.754845738411,-3.61433792114
4846,-0.0883941352367,3.13894248009
1452,-0.307300657034,-0.0461899638176
4776,1.18654584885,0.883933186531
6908,-1.25316286087,0.107615664601
672,-0.404360532761,-1.75210213661
5710,0.672589838505,-0.108998626471
2115,-0.685214996338,3.19072890282
7015,-0.231689855456,-0.486489832401
8726,-1.86403131485,0.0554911792278
2185,1.20107901096,-0.418714284897
3315,-1.75542795658,-1.59564757347
5289,-1.07656872272,-0.267760932446
868,-0.102720692754,0.386370062828
1677,-2.0292236805,-0.870995700359
7043,0.988212406635,0.317968994379
5613,-0.182465642691,2.30717468262
595,0.0417130663991,0.650566339493
4793,-0.167696982622,0.495508253574
2736,0.37652939558,2.03819680214
5290,-0.263424396515,0.283888995647
6194,0.0,-1.51170516014
1676,0.847184956074,0.152047812939
23512,-0.582011401653,-1.17163300514
148022,0.448130011559,0.197504371405
1906,0.692641913891,0.810869395733
8878,0.675291180611,-0.778797388077
3091,0.678488373756,0.151497870684
5743,0.139612838626,-0.151751458645
5321,0.104995593429,-0.0476390905678
4144,1.69287908077,-1.19008266926
1981,-0.139166265726,0.495941668749
695,-0.705476522446,0.897539615631
10398,1.55498623848,1.24613332748
5708,-0.19166919589,0.446676164865
1213,-0.412461280823,0.467222690582
226,0.686448156834,0.0937841683626
6777,-0.671578705311,1.27474021912
2113,0.313746571541,0.321304321289
3329,-0.923022806644,-1.0522108078
1050,0.584039449692,-0.597790539265
9491,0.140606001019,0.488706350327
22926,-0.678517997265,0.154639989138
5899,-0.714379370213,-0.277586013079
5467,1.39213323593,1.10519552231
6774,-0.403795063496,0.301709741354
1788,0.517579376698,0.519469738007
5921,-0.731695652008,0.872363328934
5721,0.362695783377,-0.351305603981
2263,-0.157368138433,-0.0794240087271
808,-0.32314735651,0.495224803686
30001,0.216832086444,-0.440971910954
348,-0.500575065613,-0.926463723183
30849,-0.251234412193,0.300287157297
1454,-1.62272715569,-0.930365562439
6500,-0.244325429201,0.04502915591
5627,1.80359339714,0.628368318081
5715,0.83440798521,1.45105302334
4791,0.401553720236,0.0821133852005
56924,-0.765281260014,-0.263472914696
2690,0.934973537922,0.436199784279
1019,-1.79802668095,-0.943866372108
51422,-1.26464247704,-0.182298839092
5788,0.68066650629,0.302857875824
6709,0.290204882622,-0.280656516552
1277,-0.678799331188,-1.13398766518
993,0.178390711546,-3.67025232315
7157,0.881160974503,-1.48206865788
1958,0.0442073084414,-0.280748009682
4582,-1.36203670502,-0.999379336834
9212,0.38867944479,0.0513277053833
8440,0.228520095348,0.185089200735
6790,-1.40333044529,0.0481550320983
8851,1.34322607517,0.711391925812
2534,-0.887531518936,-0.334841012955
4893,-0.376512110233,-3.34505367279
665,0.0560230985284,-0.421655237675
4313,0.345850408077,-0.452365189791
1022,-0.800614118576,0.00670903921127
5880,-1.59290540218,-0.20057618618
3162,2.09823298454,-0.501441478729
1282,0.551192522049,-0.350780248642
3383,-0.582197606564,0.22340208292
727,-0.110659509897,-1.28028869629
4792,0.157077655196,0.843706548214
4794,0.275655329227,0.757380723953
902,0.324178636074,-0.757382750511
8091,1.13312315941,1.50546646118
3486,0.767982125282,0.302377939224
10818,0.0920790955424,0.437499493361
3454,0.151082962751,0.476849943399
4282,0.0,-1.72867059708
1605,0.5305300951,0.727712452412
10644,0.0957169383764,0.144008696079
2065,-0.38999029994,0.143246695399
8321,0.434868395329,0.387773811817
8503,1.15666615963,-0.0604147017002
7027,0.511878013611,0.203422129154
6850,-0.598606526852,-0.916105926037
1978,-0.106181338429,0.163486242294
896,0.802089631557,-0.0932230353355
5777,-0.00211711972952,1.34740042686
1846,0.450264632702,2.16389989853
5925,0.641334295273,0.700893998146
142,0.0796448215842,-2.47730875015
1021,1.00813341141,1.4090514183
5699,-0.154726013541,1.52506363392
8061,-0.0641700848937,-0.468370825052
1870,-0.171408206224,0.570620059967
1398,0.686404645443,0.901712179184
3312,0.667329311371,-2.1653637886
891,-0.144237443805,-3.96802830696
4775,1.04777216911,0.0302613601089
5111,-1.35072529316,-1.59705507755
5696,0.0707854032516,0.434823662043
5588,-0.0258847996593,4.19476795197
6839,0.621178150177,-0.409721761942
329,-0.281898975372,-1.10367441177
5058,-0.203021273017,2.64375686646
998,0.588433563709,0.58944195509
9134,-1.45962619781,-0.0312671065331
6616,1.09303379059,0.922787845135
5223,1.41700267792,1.20114183426
4690,0.0757916495204,1.20711040497
958,-0.316981911659,0.426607936621
1616,0.149240076542,-0.468386352062
991,-1.39582836628,-6.50613498688
6347,0.513851642609,-0.030131533742
6714,0.0198708064854,0.797663629055
652,0.343610554934,-0.110204689205
4331,0.119336821139,0.497249662876
7099,-0.0427574180067,-0.524218142033
10320,1.28554928303,5.35850286484
2042,-0.114997416735,0.702994346619
843,-0.112750612199,0.554143965244
840,-0.615607261658,-0.948068201542
7048,0.824488699436,0.92288172245
4851,0.521593034267,4.33361721039
6464,0.431675940752,-0.596466302872
23410,0.524062097073,-0.21729400754
54205,-0.917659699917,-1.16988694668
2770,0.0755281075835,0.404803156853
80204,0.759248793125,5.45132827759
4208,1.33073914051,-0.451691269875
1845,0.458388835192,0.326567649841
23368,0.00720340292901,0.177801132202
5583,0.42710480094,4.93642854691
8900,0.230481311679,0.295299768448
581,0.488070756197,-2.44514799118
6193,-0.102824777365,-0.623995780945
6622,0.499454140663,1.15662229061
11261,-0.321026802063,8.52160549164
6696,0.0410861447453,0.479177236557
8312,0.581201732159,-2.45126581192
835,-0.368636906147,0.087329685688
8324,-0.222515583038,0.563393473625
1848,-1.17002260685,-1.03162539005
154,0.367485374212,1.72745680809
4312,-0.723298668861,-0.0894995778799
994,-1.43364989758,0.484413534403
2048,-0.312633484602,2.86597585678
1111,1.07769072056,0.392908155918
5154,-0.759847164154,0.347219109535
2920,-0.476015120745,1.66017174721
3122,-0.366289198399,0.319737136364
2769,0.437505036592,0.480507910252
5900,0.113624945283,-0.248787283897
6304,0.0167675577104,0.535392403603
5211,-0.197881221771,-0.361584275961
2886,0.637701034546,0.253909289837
9261,0.561896920204,0.164028510451
8569,0.138961002231,0.0122521221638
3303,0.212364003062,0.22258490324
5331,-0.169694021344,-0.0858643949032
5347,-0.17895911634,-0.472594350576
4638,0.913863778114,2.34056854248
2264,1.16766536236,1.69474291801
1029,-1.67449820042,0.0827764868736
1027,-0.609459280968,-4.51366281509
2597,-0.754845738411,-1.72867059708
55847,0.414242625237,-1.33015501499
25803,-0.120736718178,0.328285872936
3480,0.813362061977,1.18360769749
2946,0.658157646656,0.838689386845
9517,-0.401883393526,0.0814775601029
25987,-1.07430315018,0.298098146915
23670,-0.248440921307,-0.542297899723
11182,0.533156692982,2.19710612297
2146,-1.14713919163,-0.436749815941
3385,-0.819460213184,-0.82995903492
5261,-0.574748873711,-0.102878257632
10765,-1.50159585476,-0.202248588204
25839,-1.58651888371,-1.09042954445
4172,-0.498024731874,-0.844477951527
23161,-0.0756236165762,0.124745666981
10298,-1.34531676769,1.58968269825
1802,-0.367552220821,-0.773238003254
58533,-1.28651356697,-0.59624516964
147179,-0.70019453764,0.446842461824
29937,-0.382666260004,-1.02436566353
6184,0.978509783745,-3.20507621765
9854,0.388584583998,-1.14325499535
2553,-0.717680454254,0.0231604278088
5440,0.0817020535469,0.632972598076
54623,0.271736264229,-1.84856307507
9533,0.934762120247,-1.00570201874
8607,-0.118958882987,-1.09696316719
207,-0.696856021881,-0.112560197711
26054,0.669752120972,-3.59265899658
10682,-0.52299118042,-2.26359796524
8573,0.373255848885,0.920528590679
23378,-1.37607979774,3.87096309662
8553,-0.345231413841,-0.0259028989822
622,-0.737304866314,-3.87063336372
9467,0.34285107255,-0.43751630187
5525,-0.516108334064,1.41832113266
256364,0.577009797096,-0.572578668594
332,-1.28587460518,-3.8571305275
2058,-0.989437162876,-0.988626599312
7849,-0.294462233782,1.30072939396
23244,0.39257851243,-0.515518188477
7494,0.719812095165,0.405165553093
4836,-1.22414958477,0.353417634964
23647,-0.470917880535,-4.34889888763
10617,-1.95685338974,-1.68613541126
2184,0.498939633369,0.47341811657
5355,0.0591297075152,0.432274222374
6659,1.3742814064,-3.33529067039
