rid,NMH001_FIBRNPC_6H:BRD-A92334183-001-01-6:10,NMH001_FIBRNPC_24H:BRD-A92334183-001-01-6:10,NMH001_NEU_6H:BRD-A92334183-001-01-6:10,NMH001_NEU_24H:BRD-A92334183-001-01-6:10,NMH001_NPC_6H:BRD-A92334183-001-01-6:10,NMH001_NPC_24H:BRD-A92334183-001-01-6:10
5720,0.25339999795,0.624899983406,-0.302633166313,-0.647818207741,-0.762532234192,0.25077188015
466,0.631900012493,1.16914999485,-1.76165759563,-1.33966374397,-0.287413477898,-1.18655824661
6009,0.0680999979377,-0.352699995041,-0.094629779458,-1.32070159912,0.324949860573,0.918445646763
2309,0.474400013685,0.451000005007,-1.03375566006,-3.1554069519,-0.24544391036,0.0526037216187
387,0.248850002885,0.051600009203,0.131717354059,-0.274714887142,0.18817897141,0.379253685474
3553,-0.570549964905,-0.592999994755,1.41446983814,1.70902121067,0.311220735312,1.95187282562
427,0.791849970818,0.593100011349,0.125287413597,-0.0642593577504,-0.781126141548,-0.316127598286
5898,0.581300020218,0.0522000044584,1.12621879578,2.06542897224,-0.81404286623,-2.00627875328
23365,0.139449983835,0.586500048637,0.584961891174,-0.286120116711,0.246660336852,0.555555284023
6657,-0.830500006676,0.0872500017285,-0.681053340435,-1.67520952225,0.0045480132103,0.276373416185
5054,1.27760004997,0.71614998579,-0.541928350925,0.452537536621,0.402781665325,0.146574646235
3108,-0.212449997663,-0.59274995327,0.391884416342,-0.039944011718,-0.102635465562,0.685286402702
1950,-0.935299992561,0.233900010586,2.25083231926,1.26870298386,0.364676296711,-0.334067344666
351,-0.0681000053883,1.07774996758,-0.000214758212678,-0.000851728371345,-0.339739918709,-0.456921517849
4846,-0.169350013137,0.436850011349,0.130006313324,-0.357745051384,0.1454641819,-2.04256439209
1452,0.299899995327,-0.902549982071,-0.0588094964623,-0.143575340509,0.402940452099,-0.941853940487
4776,-0.261249989271,-0.206849992275,1.85969054699,1.01055073738,1.29311037064,2.94469308853
6908,0.621649980545,0.00905001163483,-1.25661468506,-1.01675319672,-0.198797464371,0.855832457542
672,-0.826600015163,-0.0862500071526,0.33646094799,1.06640410423,-0.873568594456,-1.38137936592
5710,0.927749991417,-0.15625,-0.047079090029,-0.552588582039,0.182396963239,-0.779958367348
2115,0.139299988747,-0.0699999928474,1.92375981808,-1.99812841415,-1.92883515358,-0.365576356649
7015,-0.333999991417,-0.386749982834,0.919005513191,1.34997189045,0.5710272789,1.41979396343
8726,0.676750004292,-0.0412500016391,0.615459620953,0.542182564735,1.09063053131,-1.17286884785
2185,-1.10354995728,-0.264800012112,1.43808555603,1.2769510746,-0.28775036335,0.469958752394
3315,1.20039999485,0.138850003481,0.414332479239,-0.193679869175,0.418225228786,0.38451012969
5289,0.214150011539,1.40024995804,0.138169437647,0.229143589735,-0.535607099533,0.873521387577
868,0.860350012779,0.144300013781,0.0523170828819,-2.10165548325,-0.398089647293,-0.450603485107
1677,0.792399942875,0.726249992847,1.18100595474,1.24669885635,0.179224580526,-0.337556183338
7043,-0.758749961853,-0.17824998498,1.43037450314,1.0910282135,-0.530873000622,0.620812058449
5613,-0.370100021362,-0.0423000007868,1.45862197876,1.65099358559,-0.92461335659,-0.102747961879
