rid,NMH001_FIBRNPC_6H:BRD-A98838152-001-01-7:10,NMH001_FIBRNPC_24H:BRD-A98838152-001-01-7:10,NMH001_NEU_6H:BRD-A98838152-001-01-7:10,NMH001_NEU_24H:BRD-A98838152-001-01-7:10,NMH001_NPC_6H:BRD-A98838152-001-01-7:10,NMH001_NPC_24H:BRD-A98838152-001-01-7:10
5720,0.820850014687,-0.850199997425,-0.947182357311,0.202812641859,0.323926389217,0.699877440929
466,0.921499967575,-0.175500005484,0.711841642857,-0.378594368696,-0.0341107621789,-0.132482990623
6009,0.261449992657,-1.10385000706,-0.933270692825,0.544814050198,-0.834587574005,0.59350258112
2309,-0.214150011539,-0.602699995041,-0.737241029739,0.376435816288,-0.536878943443,0.406746298075
387,0.119349986315,-0.334249973297,0.0248777903616,-0.679184138775,-1.18602049351,0.333510488272
3553,0.069550037384,0.114449992776,0.166047379375,0.496023654938,-0.156319826841,-0.494989126921
427,0.177650004625,-0.157199978828,0.41097548604,-0.129792422056,-0.586413919926,-0.567270100117
5898,0.63504999876,-0.443399995565,-0.273024857044,0.0205071866512,-0.559379696846,-0.708606421947
23365,0.471100002527,-0.86779999733,-0.17684905231,-0.526843070984,-0.625237166882,0.43019798398
6657,-0.0488499999046,-0.0778500139713,-0.580559492111,0.323596507311,0.590974032879,0.489170402288
5054,0.218950003386,-0.640150010586,0.0707878917456,0.0896671265364,-0.745048701763,-0.256540447474
3108,-0.397199988365,0.00625002384186,0.385995566845,-0.49777764082,-0.255243122578,-0.864722311497
1950,-0.0298500061035,2.30955004692,0.865570485592,0.0880110114813,-0.813163995743,-0.899546265602
351,0.142949998379,1.24029994011,0.000706509570591,0.000450166029623,0.23991496861,-0.353520601988
4846,0.26004999876,0.122549980879,-0.277999013662,-0.717651605606,-0.0517305135727,-0.371256738901
1452,0.253800034523,-0.619400024414,0.523890554905,0.153609544039,-0.493013620377,0.577066242695
4776,0.0179499983788,-0.154000014067,0.0975424349308,0.374521255493,-0.409399777651,-0.760396897793
6908,-0.167499959469,-1.37520003319,-0.395364105701,0.365068584681,-0.314428687096,0.871751964092
672,-0.0927499979734,-0.303000032902,1.44584643841,0.323558092117,0.231487438083,0.206395819783
5710,-0.263300001621,-0.137250006199,-0.331984370947,0.721730589867,0.178014159203,0.469837963581
2115,1.87654995918,-0.0251000002027,0.645851433277,2.05337405205,-0.396046847105,-1.02329337597
