rid,CPC003_HA1E_6H:BRD-A09533288-003-20-5:10,CPC003_HA1E_24H:BRD-A09533288-003-20-5:10,CPC003_HCC515_6H:BRD-A09533288-003-20-5:10,CPC003_HCC515_24H:BRD-A09533288-003-20-5:10,CPC003_PC3_6H:BRD-A09533288-003-20-5:10,CPC003_PC3_24H:BRD-A09533288-003-20-5:10,CPC003_VCAP_6H:BRD-A09533288-003-20-5:10,CPC003_VCAP_24H:BRD-A09533288-003-20-5:10,CPC006_A375_6H:BRD-A09533288-003-20-5:10,CPC006_A375_24H:BRD-A09533288-003-20-5:10,CPC006_A549_6H:BRD-A09533288-003-20-5:10,CPC006_A549_24H:BRD-A09533288-003-20-5:10,CPC006_A673_6H:BRD-A09533288-003-20-5:10,CPC006_AGS_6H:BRD-A09533288-003-20-5:10,CPC006_CL34_6H:BRD-A09533288-003-20-5:10,CPC006_CORL23_6H:BRD-A09533288-003-20-5:10,CPC006_COV644_6H:BRD-A09533288-003-20-5:10,CPC006_DV90_6H:BRD-A09533288-003-20-5:10,CPC006_EFO27_6H:BRD-A09533288-003-20-5:10,CPC006_HA1E_6H:BRD-A09533288-003-20-5:10,CPC006_HA1E_24H:BRD-A09533288-003-20-5:10,CPC006_HCC15_6H:BRD-A09533288-003-20-5:10,CPC006_HCC515_6H:BRD-A09533288-003-20-5:10,CPC006_HCC515_24H:BRD-A09533288-003-20-5:10,CPC006_HCT116_6H:BRD-A09533288-003-20-5:10,CPC006_HEC108_6H:BRD-A09533288-003-20-5:10,CPC006_HEPG2_6H:BRD-A09533288-003-20-5:10,CPC006_HT115_6H:BRD-A09533288-003-20-5:10,CPC006_HT29_6H:BRD-A09533288-003-20-5:10,CPC006_HT29_24H:BRD-A09533288-003-20-5:10,CPC006_JHUEM2_6H:BRD-A09533288-003-20-5:10,CPC006_LOVO_6H:BRD-A09533288-003-20-5:10,CPC006_MCF7_6H:BRD-A09533288-003-20-5:10,CPC006_MCF7_24H:BRD-A09533288-003-20-5:10,CPC006_MDST8_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH1694_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH1836_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH2073_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH508_6H:BRD-A09533288-003-20-5:10,CPC006_NCIH596_6H:BRD-A09533288-003-20-5:10,CPC006_NOMO1_6H:BRD-A09533288-003-20-5:10,CPC006_OV7_6H:BRD-A09533288-003-20-5:10,CPC006_PC3_6H:BRD-A09533288-003-20-5:10,CPC006_PC3_24H:BRD-A09533288-003-20-5:10,CPC006_PL21_6H:BRD-A09533288-003-20-5:10,CPC006_RMGI_6H:BRD-A09533288-003-20-5:10,CPC006_RMUGS_6H:BRD-A09533288-003-20-5:10,CPC006_SKLU1_6H:BRD-A09533288-003-20-5:10,CPC006_SKM1_6H:BRD-A09533288-003-20-5:10,CPC006_SKMEL1_6H:BRD-A09533288-003-20-5:10,CPC006_SKMEL28_6H:BRD-A09533288-003-20-5:10,CPC006_SNGM_6H:BRD-A09533288-003-20-5:10,CPC006_SNU1040_6H:BRD-A09533288-003-20-5:10,CPC006_SNUC4_6H:BRD-A09533288-003-20-5:10,CPC006_SNUC5_6H:BRD-A09533288-003-20-5:10,CPC006_SW480_6H:BRD-A09533288-003-20-5:10,CPC006_SW620_6H:BRD-A09533288-003-20-5:10,CPC006_SW948_6H:BRD-A09533288-003-20-5:10,CPC006_T3M10_6H:BRD-A09533288-003-20-5:10,CPC006_THP1_6H:BRD-A09533288-003-20-5:10,CPC006_TYKNU_6H:BRD-A09533288-003-20-5:10,CPC006_U937_6H:BRD-A09533288-003-20-5:10,CPC006_VCAP_6H:BRD-A09533288-003-20-5:10,CPC006_VCAP_24H:BRD-A09533288-003-20-5:10,CPC006_WSUDLCL2_6H:BRD-A09533288-003-20-5:10,CPC011_A375_6H:BRD-A09533288-311-04-6:10,CPC011_A549_6H:BRD-A09533288-311-04-6:10,CPC011_A549_24H:BRD-A09533288-311-04-6:10,CPC011_HA1E_6H:BRD-A09533288-311-04-6:10,CPC011_HT29_6H:BRD-A09533288-311-04-6:10,CPC011_MCF7_6H:BRD-A09533288-311-04-6:10,CPC011_MCF7_24H:BRD-A09533288-311-04-6:10,CPC011_PC3_6H:BRD-A09533288-311-04-6:10,CPC011_PC3_24H:BRD-A09533288-311-04-6:10,CPC011_VCAP_6H:BRD-A09533288-311-04-6:10,CPC011_VCAP_24H:BRD-A09533288-311-04-6:10,CPC018_A375_6H:BRD-A09533288-003-20-5:10,CPC018_A549_6H:BRD-A09533288-003-20-5:10,CPC018_A549_24H:BRD-A09533288-003-20-5:10,CPC018_ASC_24H:BRD-A09533288-003-20-5:10,CPC018_HEPG2_6H:BRD-A09533288-003-20-5:10,CPC018_HT29_6H:BRD-A09533288-003-20-5:10,CPC018_MCF7_6H:BRD-A09533288-003-20-5:10,CPD001_MCF7_6H:BRD-A09533288-003-24-7:10,CPC018_MCF7_24H:BRD-A09533288-003-20-5:10,CPD001_MCF7_24H:BRD-A09533288-003-24-7:10,CPC018_NPC_24H:BRD-A09533288-003-20-5:10,CPD001_PC3_24H:BRD-A09533288-003-24-7:10,CPC018_PHH_24H:BRD-A09533288-003-20-5:10,CPC018_SKB_24H:BRD-A09533288-003-20-5:10,NMH002_FIBRNPC_24H:BRD-A09533288-003-26-2:10,NMH002_FIBRNPC_6H:BRD-A09533288-003-26-2:10,NMH002_NEU_6H:BRD-A09533288-003-26-2:10,NMH002_NEU_24H:BRD-A09533288-003-26-2:10,NMH002_NPC_6H:BRD-A09533288-003-26-2:10,NMH002_NPC_24H:BRD-A09533288-003-26-2:10,CPC006_H1299_6H:BRD-A09533288-003-20-5:10,CPC006_RKO_6H:BRD-A09533288-003-20-5:10
5720,-2.86594986916,0.157785117626,-5.03038930893,-0.0730694830418,0.891825020313,0.730124175549,-2.62113928795,0.286349982023,0.257525265217,0.572549581528,-0.0960758179426,-0.373500317335,-0.566550016403,-1.34640002251,0.382499992847,0.0245500206947,-0.0938500016928,-1.61794996262,0.397750020027,0.840820848942,0.829706788063,0.0169228762388,1.00801324844,0.520459055901,-0.522599995136,-0.112723618746,0.39751932025,-0.454650014639,0.496424287558,0.519285321236,0.509199976921,0.440549969673,-1.76037824154,0.222845166922,1.28200006485,-0.340400010347,-1.00530004501,-0.450249999762,0.0933500006795,0.599649965763,0.0028500109911,0.532450020313,-0.531650066376,0.0034516826272,0.337249994278,-0.148850008845,-0.603999972343,0.850149989128,1.52314996719,-1.83240008354,0.491249978542,0.545399963856,-0.304399996996,-1.10790002346,0.469900012016,0.847800016403,-0.399852544069,0.264326870441,-0.82365000248,0.512700021267,-1.00475001335,-0.118550002575,0.59221804142,0.677546143532,-0.0483500063419,-0.192466676235,-2.63285684586,0.143124058843,0.220149993896,-1.31790006161,-0.117550000548,0.153099983931,-0.0522234663367,0.198014080524,0.367306023836,-0.359531700611,0.823104202747,0.198895037174,-0.895349979401,1.09361863136,1.06166565418,0.598365604877,1.03761589527,0.64239782095,0.644201755524,0.0479330345988,0.539296090603,-0.0583455041051,1.08350753784,0.945282042027,0.449428021908,-0.193986088037,0.38343334198,2.11561846733,0.542825341225,0.103545032442,-1.35680007935,-1.38954997063
466,1.16605007648,0.695544540882,1.02898728848,0.633965134621,-0.472750037909,-0.310633599758,1.72446680069,0.358300000429,0.209113240242,0.346265465021,-0.300146490335,0.565398454666,-0.620599985123,-1.24430000782,0.859549999237,-0.688499987125,-0.0992499887943,-1.14494991302,-0.317249953747,0.406287401915,0.613070845604,-0.219245314598,0.686020195484,0.0366393625736,-0.22650000453,-0.390654176474,-0.29199308157,0.795650005341,-0.0218509025872,0.191961616278,0.252049982548,0.615449965,0.154360339046,0.675683259964,-1.00279998779,0.589800000191,-1.16094994545,0.433550000191,0.690850019455,0.700500011444,-1.34144997597,-0.264599978924,-0.284813374281,0.3350276649,-0.112449996173,-0.368499994278,-0.761799991131,-0.0686499923468,1.43624997139,-0.0536499917507,-0.126150012016,-1.27795004845,0.313699990511,-1.01604998112,-0.063299998641,-0.464249968529,-0.233400911093,0.537649214268,2.74289989471,-0.0656999945641,-0.105699986219,-0.246549978852,0.731856226921,-0.0334794148803,1.12390005589,0.589400053024,-0.392453879118,0.130460247397,-0.377350002527,0.391900002956,-0.619850039482,0.248500004411,0.582454025745,-0.0493418872356,-0.0369580984116,-0.516505777836,0.586330711842,0.107904672623,0.00400000810623,0.0848102420568,0.953379869461,0.839319288731,0.211444616318,0.867623448372,0.792198300362,-1.07762610912,0.803701639175,0.0940866172314,-0.559419929981,-0.720182418823,-0.209676533937,-1.77262473106,-0.850233376026,-0.00855781137943,1.31006264687,-0.691686332226,-2.40855002403,-0.950350046158
6009,-0.00669999420643,-0.73350071907,-0.279777795076,-0.852960646152,0.620049953461,-0.236254543066,1.66503334045,-0.710450053215,-0.198699831963,-0.271125018597,0.491743445396,-0.968050122261,-1.03715002537,-0.702199995518,0.191799983382,-0.0301000028849,-0.910899996758,-0.010150000453,-1.0598000288,-0.0617238879204,-1.0231243372,-0.108790948987,0.138322919607,-0.184617340565,-0.172800004482,-0.118677318096,0.519352972507,-0.589949965477,-0.646503925323,-0.00744235515594,-0.235800027847,0.0870000049472,-0.533298373222,-0.217301085591,-0.840600013733,0.354600012302,-1.71110010147,0.440249979496,-0.131750017405,-0.0327999889851,-2.52665019035,0.934800028801,-0.494756370783,-0.346440583467,0.184249997139,1.44990003109,-0.560549974442,0.00624999403954,1.52254998684,-1.58615005016,0.10395000875,0.672299981117,0.101999998093,0.285699993372,-0.215100005269,-0.828999996185,-0.980448722839,-0.267618715763,-0.206650018692,-0.416100025177,-0.747449994087,-0.162749990821,-0.584261417389,-0.66665738821,0.502149999142,-0.497600018978,-0.783807754517,-0.276205062866,-1.2051500082,-0.00132501125336,-1.3506000042,0.320349991322,-0.0604088753462,-0.295241713524,0.0133514404297,-0.288721889257,0.919438242912,-0.256623506546,-0.188199996948,-0.789173603058,0.750495195389,0.434800207615,0.010960849002,1.42692351341,-0.522976160049,0.0546829104424,0.0569975599647,-0.133569851518,-0.924836993217,0.578971922398,0.00951207429171,-0.191213965416,0.0216333419085,1.03095543385,0.0375922098756,1.78981137276,0.0529000163078,1.06994998455
2309,0.469299972057,-0.386251926422,1.63596153259,-0.501618385315,0.0824249982834,-0.153650522232,0.963130533695,0.452549993992,0.0913180112839,-0.326239705086,0.529953479767,-0.45705088973,0.0405000001192,-0.820950031281,0.424049973488,0.021099999547,0.39954996109,-0.631500005722,-0.550300002098,0.574992716312,-0.0895716398954,0.20445394516,-0.470488727093,-0.457701027393,-0.112099997699,-0.212546318769,0.213188409805,1.03589999676,0.14910236001,0.196235582232,-0.61369997263,-0.420550018549,-0.0398559980094,0.289750158787,0.497350007296,-0.69319999218,0.0249999985099,-0.682899951935,0.259799987078,-0.0860999971628,-1.06235003471,-0.258650004864,-0.765085756779,0.125647485256,-0.0582000017166,-0.441500008106,-2.9390001297,-0.658100008965,-0.945699989796,0.596400022507,-0.798050045967,0.858449995518,-0.250999987125,-0.702749967575,-0.824199974537,0.71305000782,-1.21081888676,0.856577157974,1.1237000227,-0.550199985504,-1.26809990406,0.675599992275,-0.137528434396,-0.184896618128,-0.473650038242,-0.0852666497231,-0.349027246237,0.5116751194,-0.0811000019312,0.0752750039101,0.16590000689,0.0389499999583,-0.69319164753,-0.131709471345,-0.922730743885,-0.00966203957796,-0.138318747282,-1.20846390724,-0.0407999753952,1.00053715706,-0.365773946047,0.0969691202044,0.682129561901,1.47134637833,-0.241310939193,2.07934904099,0.516414165497,-0.381024301052,-0.804687917233,1.51055121422,0.309418231249,-0.208891004324,0.365366667509,2.10443782806,0.131614327431,-0.817109704018,-0.978500008583,-1.15560007095
387,0.304799973965,0.31257545948,0.898172020912,-0.772316217422,0.512174963951,0.136709451675,-1.93111407757,-0.748199999332,0.166516840458,0.205707654357,0.453613758087,0.411750137806,-0.33140000701,-1.13030004501,0.823900043964,-0.483449965715,-0.750949978828,-0.987999975681,0.233199983835,-0.117891609669,-0.324534714222,-0.104530528188,-0.252705484629,0.241612330079,0.129299998283,0.0992603823543,0.653922438622,-0.204050004482,0.292237579823,0.342253923416,-0.983049988747,-0.328750014305,-0.103017792106,-0.0208575371653,0.630899965763,-0.787800014019,-1.48939990997,0.289749979973,-0.683750033379,0.361750006676,-0.376949995756,0.816900014877,-0.933188199997,0.0198931321502,0.388199985027,-0.474649995565,-0.995149970055,-0.362900018692,0.705150008202,-0.73970001936,0.876200020313,0.436699986458,0.365700006485,-0.684399962425,-0.987399995327,0.0814500004053,-0.940169930458,-0.263970017433,3.14305019379,0.469799995422,-0.537649989128,-0.206799983978,-0.664832115173,-0.582918643951,0.558300018311,-0.83730006218,-1.67186057568,-0.425814121962,-0.726499974728,0.0296749956906,0.305000007153,1.0570499897,-0.879171609879,-0.0372254028916,-0.189276918769,-0.60409450531,0.347686648369,0.476622402668,0.220149993896,-0.046843111515,0.81668806076,0.153818696737,1.77693247795,0.415887385607,0.680171251297,1.78758478165,0.111326090991,0.750175356865,-0.168594390154,0.513637840748,0.0528898015618,0.0996903479099,-0.659766674042,3.43751454353,-0.0858698636293,1.09316086769,-0.863200008869,-0.943400025368
3553,0.526199996471,-0.1079454422,1.70596766472,0.287473469973,0.223699986935,0.506005883217,1.13154673576,-0.141499996185,-0.197397813201,-0.693717122078,-0.176164835691,0.163151338696,0.742500007153,2.67989993095,0.864600002766,-0.252000033855,1.05490005016,1.6467499733,0.456449985504,-0.404261320829,0.0695786401629,-0.374127745628,-0.0812905132771,-0.619553685188,0.731249988079,0.294924616814,-0.920396089554,1.55340003967,-0.39925724268,-0.0202204287052,1.06984996796,-0.585299968719,-0.136702239513,-0.717545986176,0.446150004864,-0.759100019932,-0.660349965096,-0.437650024891,-1.28285002708,-0.979249954224,-0.16859999299,-0.767050027847,-0.33287858963,-0.0388567745686,0.311749994755,0.904950022697,0.781899988651,0.989049971104,0.341899991035,1.41910004616,0.138750001788,-0.161600008607,2.87820005417,0.742150008678,0.994099974632,-0.115949988365,0.156289160252,-0.674203395844,-0.0173999667168,-0.298350006342,0.215299993753,-0.965350031853,-1.26007580757,-0.541948199272,0.375,0.211766660213,0.808714807034,1.10214805603,0.406199991703,-0.858150005341,-0.620249986649,0.373750001192,-0.439599066973,-0.259198158979,0.184922933578,0.664576768875,-1.22036314011,-0.535027861595,-0.0551999993622,-0.906925082207,-0.722586631775,-0.758779168129,-0.504513084888,-1.35260677338,-0.932502388954,0.820780515671,-0.156889602542,-0.258198678493,-0.602953851223,-0.638261675835,-0.330493569374,-0.123002573848,-0.204466670752,-0.436164557934,-0.995545744896,-0.90048122406,1.77395009995,1.59089994431
427,0.350000023842,-0.0339586213231,1.10592329502,-0.890571773052,0.571325063705,-0.007135335356,1.1617988348,0.788100004196,0.133798733354,0.468789577484,-0.633746385574,-0.308397620916,0.325349986553,-0.00685000419617,0.258899986744,-0.0656000077724,-1.5870000124,-0.456600010395,0.348049998283,0.0943970233202,-0.79355275631,-0.306096494198,0.0133433192968,0.0427097678185,0.600749969482,-0.252585172653,-0.0841593742371,1.7294999361,0.186360403895,-0.0842668488622,0.982450008392,0.40465003252,-0.10186599195,0.19847843051,-0.248149991035,1.48220002651,3.38240003586,0.443549990654,0.146600008011,-0.0826999992132,-0.394650012255,0.745199978352,0.623079240322,-0.108798913658,0.0622499957681,-0.486400008202,-0.0165500044823,-0.806650042534,0.144699990749,-0.382400006056,-1.1251500845,-0.357600003481,0.914600014687,-1.43445003033,-0.640299975872,0.188950002193,-0.22332623601,0.213457539678,2.88859987259,-0.117100000381,-0.430649995804,0.206500008702,0.421552568674,-0.172905087471,0.659700036049,0.439266622066,-1.7901456356,-0.177356302738,0.167349994183,-0.0382999889553,-0.668349981308,-0.128049999475,0.129538431764,0.029117487371,0.350141525269,-0.11111676693,-0.307190924883,-0.529115080833,-1.09360003471,0.707712233067,0.562443852425,1.1177880764,1.40401291847,0.139354407787,0.202951729298,0.441675633192,-0.825728654861,-0.166068330407,0.042200665921,-0.889600992203,-1.78298354149,-0.55334508419,-0.138499990106,-0.816466927528,0.882980406284,-0.365853250027,-0.627900004387,-0.58345001936
5898,-1.24825000763,-0.258562028408,0.923287630081,0.169815689325,-1.72134995461,-0.211689174175,-1.79761981964,0.698099970818,0.154188483953,-0.198503598571,-0.0190369263291,-0.127525448799,0.00135000050068,-1.17815005779,0.355949997902,-2.36450004578,-1.22154998779,0.328150004148,-0.00620000064373,-2.87407064438,0.407806634903,-2.22101449966,0.0129680037498,0.257237166166,0.717299997807,-1.99444007874,-0.981265366077,0.559100031853,-0.195256769657,-0.0475875139236,-0.757099986076,0.110350005329,0.613238692284,-0.207637190819,-0.387050002813,-0.0175999999046,-0.851799964905,0.493649989367,0.0612500011921,0.162349998951,-1.43184995651,-1.15090000629,-0.480575144291,-0.368902862072,0.165999993682,0.273949980736,-0.383199989796,-0.00209999084473,1.03330004215,0.373549997807,0.376000016928,-2.91074991226,1.0053999424,-0.101150006056,-0.189500004053,0.743750035763,-0.50938886404,0.73145210743,-1.67229998112,0.779750049114,-0.535199999809,-0.346249997616,0.0121942460537,0.239934295416,0.805949985981,0.685566723347,-0.697006881237,0.258674412966,-0.558100044727,0.452800035477,-0.568500041962,0.357549995184,0.419407784939,0.0887298509479,0.290711253881,-0.190117537975,-1.66649770737,0.22665271163,0.702149987221,-0.197433501482,0.587652504444,0.500009477139,0.148229390383,-0.0830035656691,-0.0847745090723,-2.53431987762,0.579175114632,-0.929832994938,0.362669527531,-1.90070950985,-1.78155434132,-0.674643516541,-0.387966692448,-4.46877288818,-1.2169482708,-0.873165488243,-1.52909994125,-0.540549993515
23365,1.46234989166,-0.121451884508,1.32566106319,-0.18180693686,0.809875011444,0.275754868984,2.2331597805,-1.33539998531,0.286526203156,0.329888552427,-0.189118295908,-1.13797974586,-0.443049997091,-0.194099992514,1.27110004425,0.460649996996,1.34820008278,0.331950008869,-0.296800017357,0.335341960192,-0.409917920828,-1.09323883057,0.305860161781,-0.129742532969,0.229450017214,0.727877795696,0.140180960298,0.957650005817,-0.161445438862,0.167903110385,-0.966350018978,0.0406500026584,0.171608611941,-0.120835855603,0.195999994874,-0.0102000003681,2.52084994316,0.706399977207,0.0241500139236,-0.155399993062,2.75830006599,-0.814649999142,1.17436397076,0.00239772768691,-0.166749998927,-0.0443499982357,-0.455299973488,0.42484998703,-0.95560002327,-0.20870000124,0.391049981117,-1.44659996033,0.170599997044,-0.78434997797,-0.524999976158,-0.301800012589,-0.447988688946,0.531103670597,2.56990003586,0.578400015831,0.612399995327,-0.994400024414,-0.194578766823,0.189674556255,0.322149991989,0.65153336525,0.666360497475,-0.558083713055,0.0310499966145,-0.384074985981,0.489500015974,-0.10095000267,-0.0130954682827,-0.0901692286134,-0.114035889506,-0.0287931188941,-0.680575251579,0.42265945673,2.86299991608,-0.593764781952,-0.304537028074,-0.467590600252,1.21152114868,-0.0884263068438,0.440309375525,-1.30105245113,-0.163263693452,0.786131322384,-0.0392022244632,-0.851865887642,-0.238550573587,0.22300490737,-0.468266695738,-0.849426269531,0.123217537999,0.404403835535,-0.611000001431,0.0366000011563
6657,-0.208750009537,-1.27484345436,1.82533884048,-0.239194974303,0.371249973774,0.745146393776,1.41043555737,0.141899988055,0.269952118397,0.385832250118,-0.00654283165932,-0.151932105422,-0.823149979115,2.03229999542,0.541749954224,0.415149986744,1.23985004425,1.68409991264,0.420650005341,-0.256165593863,-0.376935511827,-0.160187005997,-0.271574050188,0.808822154999,0.0596000030637,-0.294232159853,-0.746840953827,0.812400043011,-0.866486907005,-1.06351077557,0.520349979401,-0.439500033855,0.551091372967,0.0527080595493,0.465749979019,-0.592199981213,-0.650499999523,0.0766499936581,-1.13279998302,-1.38639998436,-0.426250010729,-1.18955004215,0.571542620659,0.349768906832,-0.638199985027,0.265100002289,0.614149987698,-0.0464000105858,-0.521749973297,1.24889993668,-0.589200019836,-0.33394998312,0.693799972534,0.629299998283,-0.168799996376,-0.380500018597,0.395312875509,0.967486977577,-0.00690001249313,-0.367750018835,0.188099995255,0.151750013232,-0.47945535183,-0.544746994972,-0.0790999978781,0.463133394718,0.757421970367,1.05456399918,0.218500003219,0.237300008535,-0.704550027847,-0.356900006533,0.24235200882,-0.386006236076,0.410726755857,0.360503196716,-0.250759452581,-0.462234556675,0.114550024271,0.714707732201,-0.157919615507,0.0772090703249,-0.463068842888,-1.270424366,-0.256513208151,0.759535610676,-0.011897623539,-0.314053684473,-0.130770772696,0.0276641845703,-0.0666298866272,1.73768091202,0.0489000082016,1.56001520157,0.230968385935,0.803864240646,1.31570005417,1.78110003471
