rid,CPC006_A375_6H:BRD-K38985961-001-06-7:160,CPC006_A375_24H:BRD-K38985961-001-06-7:160,CPC006_A549_6H:BRD-K38985961-001-06-7:160,CPC006_A549_24H:BRD-K38985961-001-06-7:160,CPC006_A673_6H:BRD-K38985961-001-06-7:160,CPC006_AGS_6H:BRD-K38985961-001-06-7:160,CPC006_CL34_6H:BRD-K38985961-001-06-7:160,CPC006_CORL23_6H:BRD-K38985961-001-06-7:160,CPC006_COV644_6H:BRD-K38985961-001-06-7:160,CPC006_DV90_6H:BRD-K38985961-001-06-7:160,CPC006_EFO27_6H:BRD-K38985961-001-06-7:160,CPC006_HA1E_6H:BRD-K38985961-001-06-7:160,CPC006_HA1E_24H:BRD-K38985961-001-06-7:160,CPC006_HCC15_6H:BRD-K38985961-001-06-7:160,CPC006_HCC515_6H:BRD-K38985961-001-06-7:160,CPC006_HCC515_24H:BRD-K38985961-001-06-7:160,CPC006_HCT116_6H:BRD-K38985961-001-06-7:160,CPC006_HEC108_6H:BRD-K38985961-001-06-7:160,CPC006_HEPG2_6H:BRD-K38985961-001-06-7:160,CPC006_HT115_6H:BRD-K38985961-001-06-7:160,CPC006_HT29_6H:BRD-K38985961-001-06-7:160,CPC006_HT29_24H:BRD-K38985961-001-06-7:160,CPC006_JHUEM2_6H:BRD-K38985961-001-06-7:160,CPC006_LOVO_6H:BRD-K38985961-001-06-7:160,CPC006_MCF7_6H:BRD-K38985961-001-06-7:160,CPC006_MCF7_24H:BRD-K38985961-001-06-7:160,CPC006_MDST8_6H:BRD-K38985961-001-06-7:160,CPC006_NCIH1694_6H:BRD-K38985961-001-06-7:160,CPC006_NCIH1836_6H:BRD-K38985961-001-06-7:160,CPC006_NCIH2073_6H:BRD-K38985961-001-06-7:160,CPC006_NCIH508_6H:BRD-K38985961-001-06-7:160,CPC006_NCIH596_6H:BRD-K38985961-001-06-7:160,CPC006_NOMO1_6H:BRD-K38985961-001-06-7:160,CPC006_OV7_6H:BRD-K38985961-001-06-7:160,CPC006_PC3_6H:BRD-K38985961-001-06-7:160,CPC006_PC3_24H:BRD-K38985961-001-06-7:160,CPC006_PL21_6H:BRD-K38985961-001-06-7:160,CPC006_RMGI_6H:BRD-K38985961-001-06-7:160,CPC006_RMUGS_6H:BRD-K38985961-001-06-7:160,CPC006_SKLU1_6H:BRD-K38985961-001-06-7:160,CPC006_SKM1_6H:BRD-K38985961-001-06-7:160,CPC006_SKMEL1_6H:BRD-K38985961-001-06-7:160,CPC006_SKMEL28_6H:BRD-K38985961-001-06-7:160,CPC006_SNGM_6H:BRD-K38985961-001-06-7:160,CPC006_SNU1040_6H:BRD-K38985961-001-06-7:160,CPC006_SNUC4_6H:BRD-K38985961-001-06-7:160,CPC006_SNUC5_6H:BRD-K38985961-001-06-7:160,CPC006_SW480_6H:BRD-K38985961-001-06-7:160,CPC006_SW620_6H:BRD-K38985961-001-06-7:160,CPC006_SW948_6H:BRD-K38985961-001-06-7:160,CPC006_T3M10_6H:BRD-K38985961-001-06-7:160,CPC006_THP1_6H:BRD-K38985961-001-06-7:160,CPC006_TYKNU_6H:BRD-K38985961-001-06-7:160,CPC006_U937_6H:BRD-K38985961-001-06-7:160,CPC006_VCAP_6H:BRD-K38985961-001-06-7:160,CPC006_VCAP_24H:BRD-K38985961-001-06-7:160,CPC006_WSUDLCL2_6H:BRD-K38985961-001-06-7:160,CPC010_A375_6H:BRD-K38985961-001-08-3:10,CPC010_A549_6H:BRD-K38985961-001-08-3:10,CPC010_A549_24H:BRD-K38985961-001-08-3:10,CPC010_HA1E_6H:BRD-K38985961-001-08-3:10,CPC010_HCC515_6H:BRD-K38985961-001-08-3:10,CPC010_HEPG2_6H:BRD-K38985961-001-08-3:10,CPC010_HT29_6H:BRD-K38985961-001-08-3:10,CPC010_MCF7_6H:BRD-K38985961-001-08-3:10,CPC010_MCF7_24H:BRD-K38985961-001-08-3:10,CPC010_PC3_6H:BRD-K38985961-001-08-3:10,CPC010_PC3_24H:BRD-K38985961-001-08-3:10,CPC010_VCAP_6H:BRD-K38985961-001-08-3:10,CPC010_VCAP_24H:BRD-K38985961-001-08-3:10,CPC006_H1299_6H:BRD-K38985961-001-06-7:160,CPC006_RKO_6H:BRD-K38985961-001-06-7:160
7027,0.497392624617,0.152848139405,0.514295339584,-0.209645748138,-0.161300033331,-0.526250004768,0.464849978685,0.484350025654,0.842649996281,0.437899976969,-0.209100008011,0.357148468494,0.380807131529,0.583259701729,0.339641094208,0.157935470343,1.11030006409,-0.155119180679,0.537395119667,-2.06625008583,-0.43603220582,0.479398012161,0.317850023508,-0.0577000007033,0.705747246742,0.00469228625298,0.8695499897,0.505249977112,0.452199965715,0.158800005913,1.0706499815,0.778800010681,0.595200002193,-1.0855499506,-0.857833623886,0.592788815498,0.821099996567,0.42460000515,0.287312507629,-0.168099999428,0.48014998436,-0.0970499962568,0.906949996948,0.0339500010014,-0.177249997854,0.672299981117,-0.194350004196,0.559799969196,-0.0332155376673,-0.429528921843,0.850799977779,0.535989701748,-0.530399978161,0.718850016594,0.613270282745,-0.322885245085,0.555800020695,-0.109020635486,-3.28439998627,-1.48940002918,0.193543449044,-4.78997826576e-05,0.158201724291,-0.628778934479,-0.120110958815,-0.186314105988,-0.509532094002,0.0746595412493,0.909877240658,-0.136847734451,-0.310949981213,-0.427300035954
6850,-0.235493808985,0.555829405785,-0.981103897095,0.199099242687,0.412899971008,-0.309800028801,0.400499999523,-1.0489000082,-0.483099997044,1.49320006371,-0.436550021172,0.479903876781,0.41765910387,5.17106962204,1.22302985191,0.22927108407,-0.953700006008,-0.0609153993428,0.0712266266346,-1.29859995842,-0.0941391438246,-0.210741758347,1.10679996014,0.127999991179,0.174207419157,-0.544057309628,0.234699979424,-0.626299977303,-0.809749960899,0.293449997902,0.413350015879,0.42714998126,-0.538599967957,1.61989998817,-0.277865737677,-0.0859096199274,0.312649995089,0.411250025034,-0.198784634471,-0.742500007153,0.604449987411,1.56180000305,0.774850010872,0.120350003242,-0.386099994183,-0.160099998116,-0.390700012445,0.0841000080109,0.36613959074,-0.418307423592,-0.667999982834,0.266387373209,1.1495500803,-0.197400003672,-0.478640258312,0.405414223671,-0.583350002766,-0.542719423771,-0.814749956131,0.0232499986887,-0.109521135688,0.214856445789,0.0784832015634,-0.998465299606,-0.0640644356608,1.1943397522,0.647677302361,0.778923392296,0.572325706482,1.02825880051,0.123549997807,0.0776000022888
1978,-0.296423494816,0.707840442657,1.41166651249,1.45171236992,-0.416450023651,0.771499991417,-0.785349965096,1.51824998856,0.190000012517,0.179499998689,0.365700006485,0.188340425491,-0.595686197281,-0.0267602913082,-0.443144708872,0.275006264448,0.0647999942303,0.682608127594,0.914511620998,1.6235499382,0.0818499177694,2.93860220909,-0.73290002346,0.3396499753,0.795059740543,0.78458738327,0.653999984264,0.195399999619,-0.283249974251,-0.0813999772072,0.815950036049,-0.846399962902,-0.0686499997973,-0.878899991512,0.565739810467,0.0994595438242,-0.328449994326,0.649850010872,0.458703696728,0.48164999485,0.132400006056,-1.84045004845,-0.514200031757,0.747149944305,0.484900027514,-0.205000013113,-1.08765006065,-1.02135002613,-0.325310528278,0.437731534243,0.186599999666,0.330483734608,-0.946249961853,0.54834997654,0.688122630119,-0.628110468388,0.716000020504,0.264785200357,-0.225149989128,0.626150012016,0.0287443101406,0.289703130722,-0.196405023336,0.724838972092,0.0977928563952,-0.282687395811,-0.404534906149,-0.032527461648,-0.580100417137,-0.283476829529,0.135500013828,0.582849979401
896,-0.33005964756,-0.0800898447633,0.180928513408,-0.152874469757,-1.23890006542,0.385199993849,-0.817800045013,-0.090950012207,-0.330399990082,-0.682550013065,-0.839699983597,0.0933758765459,1.26024413109,1.16239094734,0.0324397608638,0.502305626869,-0.669099986553,-0.505671977997,-0.53052508831,-2.60125017166,-0.801205217838,-0.118075668812,0.371849983931,-0.185800001025,-0.137947931886,-0.663843214512,0.10680000484,-0.198500007391,-0.981549978256,-0.21154999733,0.194600000978,0.0928499996662,0.134549990296,-0.941449999809,-1.37283205986,-0.756255745888,0.0825999975204,0.722699999809,0.35207682848,0.303399980068,0.0,-0.797800004482,-0.791849970818,-0.279249995947,-0.16614998877,0.492700010538,-0.355349987745,0.763850033283,0.284538149834,1.05370700359,-1.08259999752,-0.00149368494749,0.0631499961019,-0.107349999249,-0.00446813367307,-0.361149668694,0.639699995518,0.143365725875,-5.82945013046,0.367850005627,0.71611392498,0.636353611946,-0.254472285509,0.374676764011,-0.237619534135,-1.41134226322,-0.856627941132,-0.587671935558,1.00017333031,0.276095092297,-0.854099988937,-0.0808999985456
5777,-0.210788354278,-0.0495086088777,0.403128087521,0.084033511579,-0.480100005865,-0.378500014544,-0.47625002265,-0.6507999897,-0.669200003147,0.1304500103,1.28194999695,-0.599427044392,-1.15407001972,-0.975802004337,-0.302487164736,-0.436786293983,0.434699982405,0.765950679779,-0.353394001722,0.655949950218,-0.893490672112,-0.506311953068,1.03469991684,0.710350036621,-0.341946154833,-0.658465564251,-1.7391500473,-0.0570499971509,-1.36185002327,-0.118250012398,2.41740012169,0.830999970436,-0.586350023746,0.911199986935,0.0143721625209,-0.780514836311,0.673099994659,-0.381099998951,-1.21608102322,-0.535149991512,-0.0319999754429,1.50880002975,-0.204400002956,0.556900024414,0.518499970436,-0.32539999485,-0.0285499989986,0.0527500063181,-0.286516755819,-0.760202109814,-1.75779998302,-0.136170610785,0.230049997568,0.54984998703,0.633983492851,-0.0257733091712,0.106350004673,0.0575426779687,-1.47955000401,0.102749995887,-0.227008312941,0.214794784784,-0.914846777916,0.621242344379,-0.71757042408,-0.37066847086,-0.156991899014,-0.121438622475,0.731459259987,-0.219986200333,0.00485000014305,-0.567800045013
1846,-0.753042936325,-0.479262709618,0.314779222012,0.446629285812,-0.757950007915,-0.232950016856,-0.205350011587,0.460800021887,0.401600003242,0.195150002837,0.0793000161648,0.342932701111,2.97299385071,-0.699864029884,0.488159626722,0.300601840019,-1.13750004768,-0.0719608217478,-1.2642416954,-0.490999996662,-0.377621293068,0.150187551975,-1.6222499609,-0.0846499949694,-1.03552079201,0.164711952209,0.163699999452,-0.0516500025988,-1.51539993286,-0.217099994421,-0.835850000381,-0.118249997497,-0.911400020123,-1.2948499918,-0.238229349256,-0.076501891017,-0.746850013733,-0.0807500034571,0.213262379169,-1.13845002651,-0.0449500083923,-0.217950001359,-0.688000023365,1.07574999332,-0.540899991989,-0.594250023365,-1.47475004196,0.448749989271,0.0902838557959,0.096593439579,-1.0040999651,-0.0286175906658,0.320699989796,-0.228350013494,-0.0172017086297,-0.274389117956,-0.248750030994,-0.141092941165,-2.54480004311,0.0576499998569,-0.40962767601,0.600142657757,-0.244386151433,0.456272661686,-1.15132248402,-0.183204233646,0.0111727267504,-0.11538040638,1.35828208923,0.134420916438,0.136100009084,-0.787999987602
5925,1.03468453884,0.0342279747128,-0.75357991457,0.557390332222,0.432300001383,0.721899986267,0.561300039291,-1.24934995174,0.004399985075,0.91219997406,0.225100040436,0.151368111372,0.741360247135,0.779182374477,0.0879798531532,0.402181267738,-0.625500023365,0.0673195719719,-0.527967810631,-0.187900006771,0.155003339052,-1.95071911812,0.977999985218,-0.375800013542,0.388968110085,-0.451217055321,-0.715200006962,-0.332300007343,0.42634999752,1.06725001335,-1.04460000992,0.583950042725,-0.304849982262,1.23609995842,1.25287878513,0.742397964001,-0.19335000217,0.0304500162601,-0.250885128975,-0.680150032043,-0.252000004053,1.28330004215,1.3913500309,-0.650349974632,1.47009992599,-0.271700024605,0.55805003643,-0.0107499659061,0.125370830297,-1.36301314831,-0.4700999856,-0.658288121223,1.08669996262,-0.0154500007629,0.587423503399,0.192581981421,-0.158950001001,0.141972273588,-4.53224992752,-0.0367999970913,0.0132652781904,-0.704000473022,-0.347609043121,-1.47628247738,-0.135268419981,0.495034486055,0.114094614983,0.748313784599,0.0190897770226,0.837923467159,0.242299988866,-0.50830000639
142,0.0817623138428,-0.663150429726,0.193112030625,-0.0913447141647,-0.113499999046,-0.426400005817,0.646899998188,0.914200007915,0.664600014687,-0.818750023842,-0.55110001564,0.510517001152,-0.0809487998486,-0.0910795852542,1.06939637661,-0.17041900754,0.788800001144,0.542120218277,0.0811275914311,-0.387050002813,-0.102186337113,0.0734463185072,-0.461499989033,-0.497200012207,0.268524289131,-0.200304448605,1.15120005608,0.397100001574,0.492200016975,1.06965005398,1.20679998398,0.355699986219,0.473849982023,0.603649973869,-0.0600243359804,0.324884802103,0.712399959564,-0.36804997921,1.75391745567,-0.38379997015,-0.326499998569,-0.935150027275,0.105899989605,1.58369994164,0.497950017452,0.913900017738,-0.152700006962,0.596249997616,0.0342920459807,0.269931942225,1.19000005722,-0.110527269542,-0.452899992466,0.417850017548,0.024013645947,-0.543369054794,0.663900017738,-0.0353603474796,-0.768000006676,-0.984799981117,0.455041974783,1.35531747341,-0.31376311183,-1.38046073914,-0.272423446178,-0.392486900091,-1.21890807152,-0.282548874617,-0.0855537056923,-1.07725143433,0.398549973965,0.219350010157
1021,-0.0341438427567,-0.441817551851,0.222837850451,-0.801877617836,4.25605010986,-0.622950017452,-0.197100013494,6.23724985123,0.422949999571,-0.916249990463,0.473700016737,0.15409502387,0.724792897701,6.64535665512,0.638937413692,0.505060195923,-0.9007999897,-0.475708961487,0.407709181309,0.22080001235,-0.00443987548351,0.0861596241593,0.521200060844,0.811850011349,-0.342712432146,0.284812390804,-0.261949986219,5.9061498642,-0.723299980164,-0.0552000030875,0.019799977541,-0.404599994421,-0.390900015831,0.516799986362,-0.192765682936,-0.0473055094481,1.03434991837,0.376749992371,2.9982919693,0.197799995542,-0.00944998860359,-0.257550001144,-0.61050003767,0.467949986458,0.572849988937,0.0124500095844,0.0261000003666,-0.318399995565,5.94512081146,0.181560263038,0.232700005174,0.0834393501282,-0.521899998188,-0.00385001301765,0.320601582527,3.06057691574,0.79515004158,-0.0404598861933,1.73414993286,-0.47990000248,0.000785827636719,-0.508864164352,-0.00736682116985,0.477751255035,0.00449953973293,1.66971898079,5.99446773529,2.34681463242,0.996010661125,-0.526982188225,-0.427349984646,-0.140150010586
5699,-0.412945568562,0.743987262249,0.00955574586987,0.087625734508,-1.0068500042,-1.20854997635,0.284000009298,0.248450011015,0.921100020409,-0.871150016785,-0.355749994516,-0.974149167538,0.292757064104,0.0663727521896,-0.413075566292,0.364045917988,0.0568000078201,-0.76485401392,-0.37531965971,0.946199953556,0.15454480052,0.426051199436,0.128049999475,-0.339599996805,0.05793389678,0.52791762352,0.314149975777,-0.160150006413,0.591700017452,-0.524350047112,0.0211500525475,-0.571249961853,-0.187550008297,2.2172498703,-0.555774867535,0.221790492535,-0.343549996614,0.630400002003,0.43826341629,-1.38714993,-0.452900022268,0.86930000782,0.533200025558,-0.733399987221,1.70125007629,0.787349998951,-0.261600017548,0.156800016761,2.02025675774,1.08983361721,-0.144400000572,0.334385722876,0.357549995184,0.35150000453,0.0241941921413,0.974527835846,1.91390001774,-0.298825323582,-1.26989996433,0.050750002265,-0.261080294847,0.142615497112,0.686533272266,-1.25356626511,0.161211490631,-0.0964407324791,-0.581565260887,-1.10152947903,0.519339084625,0.399803638458,0.236249983311,-0.094899982214
8061,0.577557563782,0.108065366745,0.00501038134098,0.194812685251,-0.0270500034094,-0.138800024986,-0.0237999930978,0.343650013208,0.124849997461,-0.192750006914,0.0118499994278,0.0494981557131,1.83944475651,0.144659548998,-0.120235741138,-0.284040331841,0.574949979782,0.265579074621,0.883905410767,0.193599998951,-0.0726059600711,-0.294383257627,0.288399994373,0.15870000422,0.478838443756,-0.384925872087,-0.3424000144,-0.447950005531,-1.11014997959,-0.587849974632,0.727399945259,0.0932499915361,-0.000900000333786,-2.04570007324,0.262410968542,0.65354937315,0.455899983644,-0.0139499977231,0.397182255983,-0.124250009656,0.540600001812,-0.168850004673,0.482350021601,0.796749949455,-1.65350008011,0.619949996471,-2.11934995651,0.0842499881983,0.239058166742,-0.633392453194,-1.37660002708,-0.0204556174576,-0.660400032997,0.412000000477,0.246119618416,0.568367958069,-0.278499990702,-0.220246434212,0.712000072002,-0.58645004034,0.499736130238,-0.079204455018,0.0271751582623,0.501640796661,0.190479442477,-0.316734820604,0.174936145544,0.501227080822,0.564747869968,0.326613366604,0.465250015259,0.593050003052
1870,1.29309725761,0.096933722496,2.59076809883,-0.620907604694,0.0120500028133,-0.241200000048,2.48564982414,1.83214998245,-0.614699959755,0.360199987888,-0.341099977493,0.144869059324,3.44432449341,0.338014572859,0.166582614183,-0.409025073051,-0.231700018048,-1.02481007576,-0.137161910534,2.51824998856,0.0999400615692,0.544604301453,-0.347000002861,-0.254449993372,2.30065488815,0.0241736844182,-0.263999998569,-0.218649998307,1.28780007362,-0.0103999972343,0.129150003195,-0.0790499970317,1.32235002518,5.83914995193,2.10444688797,1.13839423656,-0.865700006485,-0.361249983311,-0.817124009132,-0.272350013256,-0.111800014973,0.508899986744,-0.263300001621,-0.0571499988437,0.351799994707,0.611900031567,2.02160000801,0.794950008392,-0.0822470784187,-0.646892547607,6.22860002518,-0.0699393898249,1.79024994373,0.669650018215,0.778158187866,0.0670122057199,0.333649992943,-0.579819440842,2.50184988976,-0.626150012016,-0.0492473095655,-0.267950296402,0.510178089142,0.0218285024166,-0.403656184673,0.130788296461,0.229770362377,-0.567099869251,0.601886510849,0.951841473579,-0.530700027943,-0.756799995899
1398,0.506124019623,-0.393913000822,-2.17161154747,-0.29036295414,0.81375002861,-0.207499995828,-0.404299974442,1.40719997883,0.553649961948,-0.198849990964,-0.0523500144482,0.549932181835,1.10720515251,0.37126609683,0.0362384617329,0.337203711271,0.335049986839,-0.278843343258,1.31079673767,1.66654992104,0.0729571431875,0.290761291981,-0.516600012779,-0.187600001693,0.256788522005,-1.63019800186,0.700299978256,0.220150008798,-0.650999963284,-0.295350015163,0.52790004015,-0.525999963284,-0.667999982834,-0.714350044727,-0.381262987852,-0.61641317606,-3.52184987068,0.436650007963,-3.38427305222,0.871199965477,-0.979250013828,-0.837350010872,-0.43955001235,-0.00940001010895,0.720149993896,0.364199995995,-0.632300019264,-0.0987500026822,-0.652976155281,0.334825694561,-0.751699984074,0.371541827917,-0.130050003529,0.489250004292,-0.114301174879,-1.30134689808,-0.252099990845,0.540736436844,1.62600004673,0.571150004864,0.0631605833769,0.243638113141,-0.57364487648,0.0670266449451,-0.475354135036,-2.27942752838,-1.94394278526,-0.717643201351,0.415151447058,-0.375905275345,0.634449958801,0.0967499986291
3312,0.653507530689,-0.287374377251,-0.386655718088,-0.375833392143,0.266699999571,-0.150350004435,-0.455400019884,-1.48154997826,0.879800021648,-0.253499984741,0.512049973011,1.58233463764,-0.219534754753,0.425646334887,0.057823356241,-0.16770401597,0.342900007963,0.432804852724,-4.4786529541,1.40859997272,0.131882399321,-0.901543080807,-2.03850007057,0.422149986029,0.837477564812,-1.46328818798,0.427550017834,0.775400042534,-0.287049978971,-0.745849967003,0.374149978161,-0.337899982929,0.174649998546,-0.372900009155,0.66650724411,-0.944130718708,0.905799984932,0.498700022697,0.454188615084,0.36519998312,0.490849971771,-2.48675012589,-0.17705000937,-2.9960000515,0.25250005722,0.247200012207,0.0722500085831,-0.140949994326,0.231630459428,0.500300526619,1.81299996376,0.420635670424,-0.446700006723,0.787249982357,0.450859189034,-0.319427579641,0.889349997044,0.721390485764,1.57135009766,-0.485250025988,0.877278327942,0.795083105564,-0.589180231094,0.0641794651747,-0.595450162888,-0.0936415046453,-1.01977968216,-0.500109434128,-0.81430131197,-0.502905249596,1.15260004997,0.596300005913
891,0.663256347179,-2.09627008438,0.0248860269785,-0.237421065569,0.223049998283,0.252799987793,0.955549955368,0.255599975586,0.123400002718,1.30334997177,-0.246800005436,0.408290088177,-1.77208387852,0.481311798096,0.4031072855,0.305991888046,0.563199996948,0.335820257664,-0.0589344352484,0.337249994278,0.287862926722,-0.13084936142,0.561299979687,0.465950012207,-0.235991224647,0.314190596342,-0.464200019836,0.366750001907,-4.18994998932,0.815600037575,-0.920050024986,0.80680000782,0.318949997425,1.25580000877,0.117441177368,-0.615561842918,-0.0572500005364,0.337249994278,-1.34866571426,0.30245000124,0.722800016403,0.727400004864,0.758099973202,-0.692700028419,0.925450026989,1.0992000103,0.0754000023007,0.298650026321,0.68631696701,-0.216963231564,1.73520004749,0.0851145386696,0.641599953175,1.06105005741,0.0504273697734,0.371284723282,-0.757650017738,0.10161203146,1.01259994507,0.481700003147,1.20885241032,0.212133213878,0.131460815668,0.41383716464,0.0761227011681,-3.9908246994,0.237533211708,-0.327361613512,1.4679236412,0.836809873581,-0.485249996185,-0.330399990082
4775,-0.366056859493,-0.372180968523,-0.75071978569,-0.315758109093,0.752399981022,-0.0784500017762,-0.962650001049,0.0899999886751,-0.109449997544,0.265000015497,0.2431999892,-0.468280225992,-0.754213869572,0.637911558151,0.235629454255,-0.55633097887,-0.0723499953747,-0.0687501728535,-0.229509919882,1.19330000877,0.198871001601,-0.45992910862,0.920799970627,-0.121650010347,-0.897844672203,1.3191934824,-0.897050023079,-0.353549987078,0.932399988174,0.433849990368,0.164199993014,-0.0229000002146,0.536899983883,0.98164999485,-0.278968811035,1.2419424057,-0.130649998784,0.285250008106,-0.796759605408,-0.214599996805,-0.548049986362,0.722250044346,5.19805002213,-0.059199988842,1.9931499958,0.987699985504,1.04690003395,-0.147100031376,-0.193193733692,0.206188112497,2.17420005798,0.0692914202809,0.427599966526,3.27335000038,0.252681136131,0.58360517025,0.445549994707,0.0962298884988,4.40950012207,0.0593499988317,-0.149711742997,0.703150272369,-0.0765583440661,-0.633368253708,-0.363510608673,-0.21184360981,-0.814301490784,-0.563880205154,-0.881414115429,-0.117068350315,0.408699989319,2.03025007248
5111,-1.17273521423,0.198866724968,-0.709525585175,-0.0711481720209,-0.0287999808788,-0.498600006104,-5.0,0.301149994135,0.0390999987721,-0.9049000144,0.0411999821663,-2.41411876678,-4.13323497772,0.279406934977,-0.367470115423,0.421056210995,-0.0899999961257,-1.53333008289,-4.69258880615,0.23900000751,-0.127344340086,0.640393257141,-1.19490003586,0.100150004029,0.387213617563,0.0896463096142,0.157799988985,0.138550013304,-0.00034999998752,-0.364899992943,-1.04750001431,0.517699956894,0.303350001574,-0.0652500092983,-0.588306307793,-1.07189273834,0.0,-0.370149970055,-0.292670309544,0.23655000329,0.406599998474,-1.86584997177,-0.110249996185,-1.26699995995,-0.871150016785,-0.503800034523,-1.86434996128,0.122100003064,-0.0164893381298,-0.0710423588753,-3.93659996986,-0.194544896483,-0.172950029373,0.0,0.155625522137,0.345970481634,0.621200025082,-0.216684684157,1.22035002708,0.384949982166,-0.139014929533,0.245594978333,0.0624979250133,0.618794560432,-0.0708252042532,-0.236506089568,0.148432314396,-2.67528986931,-0.705378115177,-0.595606684685,0.0,0.381799995899
5696,0.282502382994,0.176579162478,-2.46767711639,-2.0159072876,-0.312350004911,-0.17539998889,-0.412649989128,0.572800040245,0.601249992847,-0.331299990416,0.23385001719,-2.26121068001,-1.33240199089,-3.59417819977,-0.00608558580279,-0.0826414525509,0.0184500217438,0.449489414692,0.189268231392,0.5271499753,-0.0421695522964,0.122244670987,-2.02145004272,-0.153150007129,1.73974788189,1.65017950535,0.919600009918,0.455399990082,-1.33780002594,-2.99030017853,1.51810002327,-0.125599995255,0.242500007153,-1.60860002041,0.0914822071791,-3.00249218941,0.386250019073,0.390150010586,0.945379197598,-0.114600002766,1.20484995842,-0.846699953079,-0.177349999547,1.60424995422,-7.290599823,-0.207600027323,-1.29774999619,0.76314997673,0.951014816761,1.21740651131,-0.909699976444,0.801947593689,-1.76429998875,0.11780000478,0.39555361867,-0.126500546932,0.751649975777,0.153615862131,0.513950049877,0.120049998164,0.248159840703,-0.467271417379,-0.505846261978,0.58470004797,0.00572723150253,1.0197224617,-1.98733234406,-0.395772248507,-0.378108620644,-1.32730150223,0.205099985003,0.339499980211
5588,-0.165982410312,-0.44307333231,-0.273380339146,-0.171428948641,0.563250005245,0.358799993992,0.0470499992371,-0.89620000124,0.900399982929,-0.0546000003815,-0.0134000182152,-0.130240574479,-0.107483819127,-0.411292433739,-0.461389034986,2.55665969849,-0.646149992943,-0.425278007984,5.50564479828,-0.0101000070572,-0.0684837847948,-0.130182698369,0.653950035572,0.403499990702,-0.341795682907,3.26977205276,0.240449965,-0.60070002079,-0.445750027895,-0.959149956703,-1.13059997559,0.177799984813,-0.133099988103,1.92330002785,0.347908318043,1.15343666077,2.46455001831,-0.146050006151,-0.104575254023,0.77404999733,0.0747500061989,4.44710016251,1.04795002937,-0.66914999485,4.48360013962,0.51884996891,1.82365000248,-0.156049966812,0.000451613217592,-0.55559694767,4.25790023804,-0.702603399754,-1.27394998074,0.134300008416,-0.0177586078644,0.577275037766,-0.44754999876,-0.340432733297,4.53229999542,0.128049999475,0.373603522778,0.602626919746,-0.882474422455,-0.301958918571,0.127482682467,0.988505125046,0.203993797302,0.762928843498,2.19989204407,0.856126368046,-0.279649972916,-0.988399982452
6839,0.336988031864,0.441889047623,-0.231525734067,0.0662653297186,-0.144900009036,-0.58679997921,-0.720149993896,0.876800000668,0.697000026703,-0.511849999428,-0.0235000103712,0.581955432892,0.221860289574,-0.362635135651,-0.118719279766,0.100250393152,0.353999972343,-0.0616528987885,0.0316780135036,1.13824999332,0.18456184864,-0.203254833817,-0.359600007534,-0.0201999954879,0.391263842583,-0.31839799881,-0.38220000267,0.730599999428,-0.141949996352,-0.661199986935,0.529950022697,-1.01479995251,-0.436999976635,-0.390099972486,-0.168093591928,1.12639951706,0.133150011301,-0.14335000515,0.5334815979,-0.385450005531,-0.361949980259,-0.815899968147,-0.182449996471,0.767850041389,0.94604998827,-0.389299988747,0.0211499929428,0.366499990225,0.560543417931,1.06710088253,0.980300009251,3.97210264206,-0.247550010681,-0.146650001407,0.784597396851,0.511294901371,-0.263099998236,-0.171734660864,4.24130010605,-0.372000008821,-0.133848756552,0.19900663197,-0.92652451992,4.37429904938,-0.247672259808,-0.66872137785,-0.430513799191,-0.419521152973,-1.35548341274,-0.255631327629,0.0673500001431,0.749050021172
329,0.337831676006,0.781530678272,-0.491190224886,0.547397136688,0.250200003386,0.0501999855042,-0.10245000571,1.49989998341,-2.36299991608,0.233300000429,0.159350007772,0.409996122122,-0.162607446313,-0.563492000103,0.534521043301,-0.465958565474,-0.680099964142,-0.11526890099,-0.262207537889,-0.592350006104,0.465743213892,0.141234904528,-0.187900006771,-0.425999999046,0.3815523386,0.0473865829408,-2.50184988976,1.0326499939,-0.809050023556,0.361450016499,-1.04495000839,-0.584699988365,0.704299986362,-0.0990999937057,0.0328459069133,-0.134908944368,-0.168049991131,-0.0962499976158,0.152724191546,-0.359849989414,-0.133450001478,-0.52144998312,-0.0552499964833,0.907899975777,0.9292999506,1.67630004883,-1.24535000324,0.293550014496,0.907764792442,0.660077631474,0.0241000000387,-0.248908728361,0.719699978828,1.73425006866,0.2165658921,-0.0312537550926,0.656200051308,-0.106209844351,4.07929992676,-0.772749960423,0.328302055597,-0.989600837231,-0.309960305691,0.0283070877194,-0.793030023575,0.566604018211,0.187352269888,0.659593939781,-0.782742917538,-0.543571650982,-0.237950012088,-0.0455000028014
