rid,CPC002_HA1E_6H:BRD-K53523901-001-02-8:10,CPC002_HA1E_24H:BRD-K53523901-001-02-8:10,CPC002_HCC515_6H:BRD-K53523901-001-02-8:10,CPC002_HCC515_24H:BRD-K53523901-001-02-8:10,CPC002_PC3_6H:BRD-K53523901-001-02-8:10,CPC002_PC3_24H:BRD-K53523901-001-02-8:10,CPC002_VCAP_6H:BRD-K53523901-001-02-8:10,CPC002_VCAP_24H:BRD-K53523901-001-02-8:10,CPC016_A375_6H:BRD-K53523901-001-02-8:10,CPC016_A549_6H:BRD-K53523901-001-02-8:10,CPC016_A549_24H:BRD-K53523901-001-02-8:10,CPC016_ASC_24H:BRD-K53523901-001-02-8:10,CPC016_HEPG2_6H:BRD-K53523901-001-02-8:10,CPC016_HT29_6H:BRD-K53523901-001-02-8:10,CPC016_MCF7_6H:BRD-K53523901-001-02-8:10,CPC016_MCF7_24H:BRD-K53523901-001-02-8:10,CPC016_NEU_24H:BRD-K53523901-001-02-8:10,CPC016_NPC_24H:BRD-K53523901-001-02-8:10,CPC016_SKB_24H:BRD-K53523901-001-02-8:10,CVD001_HEPG2_6H:BRD-K53523901-001-01-0:10,CVD001_HEPG2_6H:BRD-K53523901-001-01-0:2.5,CVD001_HEPG2_24H:BRD-K53523901-001-01-0:10,CVD001_HEPG2_24H:BRD-K53523901-001-01-0:2.5,CVD001_HUH7_6H:BRD-K53523901-001-01-0:10,CVD001_HUH7_6H:BRD-K53523901-001-01-0:2.5,CVD001_HUH7_24H:BRD-K53523901-001-01-0:10,CVD001_HUH7_24H:BRD-K53523901-001-01-0:2.5,CVD001_PHH_6H:BRD-K53523901-001-01-0:10,CVD001_PHH_6H:BRD-K53523901-001-01-0:2.5,CVD001_PHH_24H:BRD-K53523901-001-01-0:10,CVD001_PHH_24H:BRD-K53523901-001-01-0:2.5
5054,0.0568992495537,0.759705305099,-1.43750929832,-0.185293361545,0.786121368408,0.370416253805,0.122135847807,-0.680155873299,0.667255103588,4.30280017853,1.74702990055,3.04540014267,5.56447505951,-0.300955802202,0.725336611271,0.457807481289,0.839785516262,-0.55061507225,-0.419433295727,1.02041625977,0.910991251469,1.13220453262,1.00778639317,-0.986220538616,1.15817332268,1.22147846222,-0.083303809166,1.45287227631,0.252349972725,-0.460604339838,-0.246564149857
3108,-0.407344043255,-0.85415494442,0.782936990261,0.111440852284,-0.452217429876,0.31051120162,0.117049522698,0.0888467133045,-0.216049730778,0.94319999218,0.377230286598,-0.126749992371,-0.967980504036,0.364982098341,0.214878126979,-0.233766928315,0.566950559616,-0.553436517715,2.14496660233,-0.258620411158,1.46319389343,0.151066124439,0.914375603199,0.52204656601,0.0779687911272,0.86077940464,0.803510010242,1.22269749641,0.93465000391,1.16697669029,1.72169148922
1950,-0.629291176796,-0.720594584942,-0.737456679344,0.361673891544,-0.331318855286,0.508879363537,-0.342750459909,-0.186471387744,0.900672316551,-0.481050014496,0.670613586903,-0.544900000095,0.128737717867,-0.87898516655,1.04906702042,0.291817486286,0.118196979165,1.26480543613,0.489133358002,-0.0941682159901,0.822088599205,-0.0831827968359,0.00250837206841,-0.263694882393,-0.286206901073,0.30747461319,-0.564278781414,-1.22787976265,-0.823300004005,0.38930618763,1.06899297237
351,0.159611523151,-0.733770012856,-0.582753539085,0.409525036812,-0.236275345087,-0.0107236076146,0.152970924973,-0.867498755455,0.6592425704,0.406350016594,-2.46973061562,0.0378499999642,0.76810336113,0.0848751440644,0.606086492538,0.291898488998,-0.000501144386362,-0.126984030008,0.0289999991655,-0.447332441807,-0.259371846914,0.0892074853182,0.990443587303,1.03533875942,-0.0665491074324,0.236890017986,0.465656220913,-0.312515318394,-0.582300007343,-0.0289110839367,-1.02779734135
4846,-0.0754327476025,0.258178651333,1.07351815701,-1.14424693584,0.84711265564,-0.133882537484,0.406749606133,0.962835490704,1.32009327412,0.297850012779,0.292707383633,6.04500007629,0.629598855972,0.932729780674,0.19750200212,0.197390586138,0.0373581647873,0.704078018665,1.80146670341,2.68601083755,1.19657254219,2.79952478409,2.76368761063,-0.255134344101,-0.184374541044,-0.148681893945,0.526695072651,3.82416200638,-0.0038000009954,0.324514567852,0.314307063818
1452,-1.06783664227,0.205304041505,0.434648096561,-0.0162712186575,-0.723666667938,-0.29166790843,-0.676289021969,0.324152737856,-1.27027630806,0.572100043297,0.592880129814,1.85809993744,1.2374382019,0.199865430593,0.0269638225436,-0.372105687857,-0.0659204348922,-0.284317433834,0.0717333555222,0.903631329536,0.544977843761,-0.739010810852,-0.349697351456,2.48078775406,-0.00360147282481,0.10177962482,-0.646455049515,0.452132165432,0.578400015831,0.405192136765,-0.686522781849
4776,-0.161587446928,0.914229035378,-1.13125348091,0.21119889617,-0.561314821243,0.586745858192,-0.706493616104,-0.189560890198,-0.0781519562006,0.207149997354,-0.968843877316,-0.761299967766,-0.348088741302,-0.268184900284,0.37451928854,-0.0288925841451,-0.034278512001,0.284315139055,0.481966614723,-0.443650752306,0.916337966919,-0.790617704391,0.989770650864,0.259196430445,-0.799191832542,-0.246045231819,0.0423558466136,-1.3766412735,-0.187550008297,-0.221375077963,0.171145290136
6908,-0.0673327744007,0.492953777313,-0.217353999615,-0.256592810154,0.160398259759,-0.637383460999,1.12649607658,-0.066459864378,0.0240841526538,0.406650006771,1.69054269791,-0.908450007439,-0.997449636459,0.347914397717,0.362456083298,-0.416244953871,0.0396227836609,-1.05366444588,-0.0682666897774,0.839499354362,0.104241073132,-0.171443045139,0.0168812572956,-0.742384195328,-0.334573417902,1.9233853817,1.50497376919,-0.833347201347,0.40465003252,-0.436691999435,-0.973876237869
672,0.0466617159545,0.175277084112,-0.362836420536,0.36776059866,0.678282141685,-0.291011184454,0.738907396793,0.512107431889,-0.269823998213,-0.31510001421,-1.13454663754,-1.91120004654,-1.74267601967,0.808290779591,-0.561151444912,-0.429303556681,0.434178203344,0.922893822193,0.969333410263,-1.52283000946,-1.58460140228,-1.0262863636,-1.55924034119,-1.78932189941,-1.58634328842,0.472013384104,-0.505453050137,1.37711584568,0.382300019264,0.938415765762,0.271781265736
5710,-0.269684523344,-0.324226379395,0.56469810009,0.307922720909,-0.412845641375,0.0182639434934,0.861562907696,0.937901258469,0.349443584681,1.86645007133,-0.565627992153,0.238399997354,0.444631934166,0.777375757694,0.282675951719,-0.537630319595,-0.380509912968,-0.252018451691,-1.00709986687,0.506712853909,-0.624302268028,-0.0997806787491,-1.853307724,0.271811813116,-0.677746653557,0.609986722469,-0.80985814333,-0.853268504143,-0.257550001144,-0.562936544418,-1.4993005991
2115,-0.0867955386639,-0.340041935444,0.0801609158516,1.14914870262,0.0460530370474,-0.766614794731,-0.968398451805,-1.21487832069,-0.616940736771,0.276849985123,0.0108515620232,-1.07420003414,-0.159059196711,0.630162715912,0.663597941399,-0.245345681906,-0.426324427128,0.822521328926,0.217499986291,-0.479897409678,0.222251936793,-0.896342217922,-0.0916124731302,0.569894194603,-0.144347861409,-0.633589684963,-0.237296655774,0.429829895496,-0.219349995255,1.39093410969,0.276938378811
7015,-0.343764424324,0.87966376543,-0.316003888845,-0.180492952466,-0.827079474926,-0.502123236656,-0.770312964916,-0.198284894228,0.957965314388,-0.617150008678,0.427049398422,-0.284200012684,-0.745338022709,-0.129341334105,1.02403998375,0.206579953432,0.670949757099,0.628523349762,-0.0621333122253,-1.78085398674,-1.91208207607,-0.83101195097,-0.866534292698,-0.740286290646,0.169971913099,1.73489248753,0.0127826621756,-1.10739088058,-0.977200031281,-0.0378288924694,-0.527489542961
8726,-0.594140172005,0.402491152287,0.0299562513828,-0.177579522133,0.630856156349,-0.25339230895,-0.149902105331,0.22203746438,-1.13131213188,-0.679100036621,2.93397474289,-2.10789990425,-2.27193403244,0.252272903919,-2.42085647583,1.04957675934,0.403257727623,-1.01970791817,1.63536667824,-2.45772385597,-2.05675125122,-1.54717862606,-0.83144646883,-0.0198774039745,-0.517762541771,-1.32381558418,-0.520622193813,0.0821071267128,1.53820002079,-0.0318702310324,1.06950926781
2185,-0.191383123398,0.141089469194,-0.073694691062,-0.748666286469,-0.960805058479,-0.123187690973,-0.802605926991,0.0515234172344,0.401767551899,-0.119399994612,-0.22254216671,0.222550004721,-0.736723959446,0.0607270151377,0.422601461411,-0.0564152300358,-0.35987457633,1.19589054585,0.775833308697,-1.03642737865,-0.105199694633,-0.961486577988,-0.521659970284,-0.0193673670292,-0.0780808627605,0.273512065411,-0.762478768826,0.416278451681,-0.528349995613,-0.0196892619133,0.750059723854
3315,-0.662374556065,-0.314140677452,-0.0090983659029,0.415574371815,-0.666941165924,-0.188333049417,-1.09353756905,0.624871909618,0.286408931017,-0.154450014234,-3.22200632095,-0.10435000062,0.708909034729,-0.00401700707152,0.0533757694066,0.279628008604,0.178331583738,-0.219244301319,-3.3329000473,0.0122794806957,0.136807203293,-2.46457004547,-2.28282546997,-0.167062461376,-0.383538097143,0.433690309525,0.244333043694,0.303491353989,0.271649986506,0.0359561145306,-0.421678006649
5289,0.0024291574955,0.639785528183,0.319080084562,0.262853324413,-0.432359486818,0.0499039590359,0.320340007544,-1.47044026852,-0.5726608634,-0.662999987602,-1.66346335411,-0.816200017929,0.67910528183,0.0508055388927,0.712754070759,-1.33625030518,0.0588882379234,-0.613430500031,0.58839994669,0.281005650759,0.933683931828,1.75759148598,1.5539867878,0.238310158253,0.189530432224,-0.88634288311,-0.993610262871,-1.47831964493,-0.523400008678,0.22787052393,-0.147027999163
868,-0.222681760788,0.24866014719,1.62841010094,-0.0133471786976,1.44540178776,0.874952971935,-0.499237418175,-0.44287776947,0.0928153768182,0.393000006676,-1.69815957546,1.69515001774,1.80539608002,0.273037701845,-0.247432798147,0.0494992509484,-0.452481329441,0.265300750732,-0.0544333308935,0.42352733016,1.1356626749,1.71945977211,1.7124671936,1.46689665318,1.23255038261,0.471022516489,-0.924514174461,0.222402453423,-1.17610001564,-0.10180914402,0.358480334282
1677,-0.176398992538,-0.247689843178,-0.130731776357,0.200389891863,-0.525106191635,-1.468993783,-0.101714342833,-0.571599900723,2.09120750427,-0.145799994469,0.0728732198477,0.615249991417,-0.630345821381,-0.14442178607,1.12655007839,0.13720305264,0.280169129372,1.00107514858,0.056500017643,-1.26186156273,-1.50074911118,-2.38864803314,-1.51936388016,-0.571511089802,-0.362867802382,-1.05263769627,-0.498119711876,-0.99425059557,-0.225299999118,0.249567389488,-0.0408978909254
7043,-0.735825359821,-1.1090400219,0.756510972977,0.648162424564,-0.847967386246,-0.242743074894,-0.910570800304,-0.415843963623,-0.432664990425,0.521099984646,-0.0149801820517,-0.0352999866009,-0.15423078835,0.457366377115,0.222098469734,-0.252625972033,-0.571864962578,0.446551382542,0.916133403778,0.594075262547,2.80716228485,-0.37501335144,0.283758997917,0.228580966592,0.32529091835,0.42376935482,0.524879813194,0.427143484354,-0.0508000031114,0.0499351322651,2.33117985725
5613,-0.384089320898,-0.776881456375,-0.501607775688,-0.00765180960298,-1.03360164165,-0.602001070976,-0.973378181458,-0.490617960691,-0.690678358078,-0.429449975491,-0.513283133507,-1.20690000057,0.644236445427,0.134823903441,0.371262282133,0.987128436565,0.907846570015,1.44903349876,0.959433436394,-0.46109560132,1.34341883659,0.297719836235,-0.0200728327036,0.44987270236,-0.941108942032,0.83056306839,0.219904184341,0.215562194586,-0.464300006628,0.440533339977,1.32591962814
595,1.03289341927,0.12229655683,0.25764811039,0.543591380119,0.464811205864,0.735142469406,0.660084247589,0.722486555576,-0.690315246582,0.434000015259,2.40148043633,-2.20660018921,1.03345489502,0.644710421562,-0.0167112052441,0.325337320566,-0.0292887538671,1.13720810413,-1.07113337517,1.28200101852,1.54598224163,0.482391893864,0.5832888484,-0.203863337636,-0.418592572212,1.41480529308,1.38789224625,0.15811830759,2.3123998642,-0.685606956482,0.525158882141
4793,0.405194699764,-0.320669800043,-0.172118455172,0.750084996223,-0.175778180361,-0.440612077713,0.32539921999,0.53129529953,0.500993192196,0.426250010729,-1.17186665535,0.16645000875,0.930287599564,-0.163653925061,0.266981452703,-0.740587353706,-0.0399958193302,0.862850546837,0.962666749954,0.966300666332,0.664659261703,1.97972822189,2.41145563126,0.984855175018,1.38147437572,0.7120398283,0.50840061903,0.415657371283,0.427049994469,1.0338395834,0.701428413391
2736,-0.101151943207,-0.344192683697,-0.230363041162,0.239751413465,-0.865819394588,-0.461045384407,-0.129544049501,0.0158741474152,1.02712583542,0.199549987912,-0.306087911129,2.08209991455,-0.387875825167,1.15782475471,1.85316407681,-0.742005467415,-1.62333106995,1.46444821358,1.739133358,-0.563071787357,0.795332729816,-0.476187437773,0.591289877892,0.371391624212,-0.0499724298716,0.11523206532,0.564681887627,3.58420729637,-1.21689999104,1.59950041771,-0.0309227705002
5290,-0.729946911335,-0.7955108881,-1.39526379108,-0.693282186985,-1.16245627403,-0.761737346649,-1.70517385006,-2.51118421555,-0.585008323193,-0.17460000515,-0.460191845894,0.363649994135,-0.651755273342,-1.01924920082,0.0929818153381,-0.265112280846,0.41030216217,-0.0924588739872,0.0518666505814,-0.0459638834,0.200561285019,0.787666738033,0.836248397827,0.352669656277,-0.584138870239,-0.254397511482,-1.27381837368,0.569777488708,-0.838999986649,-0.103051811457,0.209248274565
6194,-0.159062922001,0.0940736830235,0.0,0.0,-0.396422713995,1.11064600945,-0.29533714056,0.238268241286,0.000274379650364,0.00034999998752,-2.66296291351,-0.681249976158,0.181888014078,0.0226962044835,0.402410745621,0.388133883476,-0.000610685441643,-0.295459806919,-1.94343340397,0.000233375889366,0.000223926777835,-0.525476276875,-0.0374015122652,0.110492289066,0.231181964278,0.0471340641379,-0.0922014862299,-0.264428824186,-0.229000002146,0.000324274238665,-0.908845365047
1676,-0.589959979057,0.169596016407,-0.837287068367,0.302992403507,-1.1351197958,-0.385201066732,-1.11766040325,-0.687003314495,-0.690834641457,0.20324999094,-0.483558356762,-0.622049987316,-0.321166813374,-0.58571767807,0.328102648258,0.350755929947,0.383764863014,0.0146562485024,0.312799990177,1.41891407967,0.822066426277,1.19968914986,0.916850209236,0.615361213684,-0.0372317433357,0.311411172152,0.511112451553,-0.0256186425686,-1.00699996948,-0.567034006119,0.288798451424
23512,-1.03824746609,-2.59940600395,0.207818180323,0.344762712717,-0.651814520359,-1.34189414978,0.319615244865,0.547799646854,-1.22477579117,0.059350002557,-3.26787757874,-0.674650013447,0.705679297447,0.282803535461,0.361680477858,-1.36117684841,-0.141963154078,-0.248040750623,-0.411699980497,0.483741760254,0.729815244675,-0.359052628279,-0.758932650089,0.267160058022,1.66198325157,-0.278291493654,0.32572478056,0.348293304443,-1.5896500349,0.217573747039,0.13846424222
148022,1.62944936752,0.767273068428,-1.13847351074,1.40945267677,0.441085755825,0.992978572845,0.801870524883,-0.122486695647,0.726770162582,0.324900001287,0.834516942501,8.78030014038,0.475627779961,0.976030468941,1.01470649242,0.228095442057,-0.178411543369,0.0875477865338,2.1767001152,1.17067027092,1.31633710861,3.39657020569,3.30597352982,-0.437261104584,-0.263834059238,-0.235097363591,1.41452658176,-1.24566364288,-0.911200046539,-0.0455344766378,0.768027067184
1906,-0.627138197422,-0.0385870188475,-0.795702159405,-0.15897808969,-1.04111325741,-0.543675601482,-0.676205515862,-0.335958361626,-0.0629213526845,-0.388850003481,-0.960567235947,-0.293200016022,0.366988271475,0.0976569652557,0.685563921928,-0.144078046083,0.83961635828,0.148259937763,0.251933336258,1.64409029484,1.99650537968,-0.301840305328,1.14594721794,0.840928375721,1.25252079964,0.782504737377,1.33147168159,-0.136722743511,-1.01289999485,0.293440937996,0.347862064838
8878,0.277299195528,-0.874543726444,0.233927279711,0.428743362427,0.11758749187,-0.0491695590317,0.605230212212,-0.232995063066,-0.226109981537,-0.254050016403,-3.43198800087,3.17910003662,1.3517690897,0.0545823387802,0.537255764008,0.762742638588,-0.656596839428,0.321101486683,-2.45280003548,0.132504463196,0.915790319443,1.19408047199,1.37797534466,0.244876384735,0.736023068428,1.48234724998,0.915762543678,-1.79409790039,0.337249994278,-1.25092554092,-0.717866659164
3091,-0.333683550358,-1.71660089493,0.105962097645,-0.199152290821,-0.427185922861,-0.461152434349,0.228386759758,-0.547414422035,-1.29852461815,-0.558449983597,-1.85175704956,1.4591499567,1.32487177849,-0.800089418888,0.203685685992,-0.077449247241,-0.0885549485683,-1.73421263695,0.524333357811,1.17711019516,1.05284690857,0.768941402435,0.134956419468,-0.526384472847,0.900860071182,-0.777674496174,0.483839720488,-2.18561339378,0.449149996042,0.150486975908,-0.130756616592
5743,-0.294170767069,0.956620812416,-0.232801318169,0.0521375089884,0.446703612804,0.917920231819,0.732555806637,0.129351362586,0.569718718529,0.664349973202,0.854704380035,3.62109994888,-0.465350210667,-0.213271319866,0.347714066505,0.272199839354,-0.337926894426,0.898629844189,0.386866807938,0.486763238907,0.909381628036,-0.868573307991,-0.318151414394,-0.0547629892826,-1.22716271877,0.850275874138,-0.579436182976,0.211762964725,-0.82925003767,-0.617869019508,0.0815756171942
5321,-0.622993469238,-0.24869273603,-1.02280151844,0.309893548489,-2.25153183937,-0.552354872227,-0.876726269722,-1.55745959282,0.0167675241828,0.0741499960423,-0.0561717450619,-0.352649986744,-0.206138044596,-0.427640706301,0.451405793428,0.0988704636693,-0.000139622279676,0.762620091438,-0.451166749001,-0.873246729374,-0.00913995504379,0.975574731827,-0.0414843857288,0.324172198772,-0.414409220219,-0.00102892518044,-1.30866408348,0.458596348763,-2.30135011673,-0.0296813994646,0.33391648531
4144,-0.134651511908,-0.0720124989748,0.250783324242,-0.302033722401,-0.683991670609,-1.23845493793,1.73885786533,0.658270120621,1.40237784386,-0.185400009155,-1.74315965176,-5.98880004883,-0.686424255371,0.0744752585888,0.535279273987,0.637710392475,-0.31440615654,-0.538596391678,0.334100008011,-2.05662608147,-1.23272299767,-2.27221655846,-2.34221792221,-1.69027388096,-1.3086425066,1.25389122963,-0.714507699013,0.12876573205,-0.850750029087,-0.158156558871,-0.82099634409
1981,-0.0636561959982,0.160270944238,-0.410094171762,0.306618601084,-0.603270173073,-0.0103812012821,-0.844293773174,-0.668486237526,3.66424059868,-0.558250010014,3.60328388214,-0.0493499934673,-0.156014546752,-0.344404548407,-0.0891940593719,-1.00227975845,-0.859182417393,1.2226023674,-0.747766673565,-1.07097280025,0.382284849882,-0.464485883713,0.125504180789,0.266528069973,-2.87624001503,0.609367370605,0.70728635788,0.018163189292,3.09124994278,0.0148002505302,3.24951982498
695,1.9721698761,-0.0984421819448,0.159172296524,0.143135756254,0.121189244092,-0.444001764059,-0.588311433792,-0.511843264103,0.152862340212,-0.262050002813,2.70021080971,-1.28525006771,-0.785265445709,0.477941870689,-0.383025556803,-0.31387257576,-0.128325998783,1.10452485085,0.944266676903,3.28697276115,-1.38314032555,-0.339569032192,0.162884891033,-0.524959802628,1.54620623589,-0.197890281677,0.0410128831863,-0.850411772728,0.0784000009298,-0.254797339439,-0.305175721645
10398,-2.59355592728,0.248444288969,-0.0132656097412,0.201540067792,-0.0142500475049,-0.417673587799,-0.136925637722,-0.0797620415688,1.3999325037,0.749650001526,0.894328474998,-1.70204997063,0.994046509266,0.344299912453,1.06070947647,-0.567008972168,-0.106988847256,-0.35588312149,-2.18000030518,3.49298644066,2.85730338097,-0.596466302872,-0.697022140026,0.436398029327,1.31633114815,1.04675030708,1.33980321884,-0.241617649794,0.855800032616,-0.048193667084,0.458706378937
5708,0.0366512238979,-0.228738352656,-0.0409528315067,-0.0776077657938,-0.602575719357,0.064591050148,0.409782469273,-0.974940001965,-0.776901960373,-4.06264972687,-0.155969157815,-0.763500034809,0.520396351814,0.0183402635157,-1.01397609711,-0.89142036438,0.385136544704,-0.555623948574,-0.154400020838,-0.668928861618,-0.916293382645,1.33338391781,0.488732814789,0.223098695278,-2.16618680954,0.634840726852,-0.722936272621,-0.905704975128,0.095349997282,-0.502978920937,-1.73416244984
1213,0.219271093607,0.458399862051,0.938884496689,-0.396007269621,0.39590626955,0.49886059761,0.244445577264,-0.327068120241,-1.58975458145,0.975449979305,-2.57713842392,0.285650014877,0.143938139081,1.02251386642,0.0710868239403,-0.188870862126,-0.564431071281,-0.36678943038,-0.586466670036,-0.473765969276,0.619329035282,0.359740316868,0.420981019735,0.621365487576,-0.287474840879,-0.0992655754089,0.0852510333061,-1.55287456512,0.448000013828,0.784119963646,0.259892225266
226,-1.31417679787,1.41410803795,0.713669896126,0.139863610268,1.00910103321,1.67033338547,-0.667260885239,0.429432362318,-0.769307017326,0.143449991941,0.219095885754,-1.48090004921,1.10759067535,-0.458993554115,0.347646504641,0.11118234694,-0.276636779308,-0.731024622917,-1.6604667902,-0.118629619479,-2.46494007111,-4.00264787674,-1.14885938168,-0.322980940342,0.487361043692,0.0200330168009,-0.145985096693,0.231642648578,0.659449994564,0.384083479643,0.757606744766
6777,1.46105623245,-0.345876514912,-0.908634781837,0.369084507227,-0.662204861641,-0.0467966645956,-0.379627913237,-0.772266328335,0.377995491028,0.659299969673,4.00962924957,5.24420022964,1.35642528534,-0.211198985577,0.00312489271164,-0.161388665438,-0.398829996586,-0.574703931808,1.27943336964,1.64010941982,1.92683148384,2.43967103958,2.05624008179,1.03402709961,0.847350776196,3.49677920341,0.0445652529597,0.911311089993,1.03110003471,-0.790732502937,0.29573816061
