rid,DOS024_VCAP_6H:BRD-K02010139-001-01-4:4.99,DOS024_VCAP_24H:BRD-K02010139-001-01-4:4.99,DOS053_A375_24H:BRD-K02010139-001-01-4:4.99,DOS053_A549_24H:BRD-K02010139-001-01-4:4.99,DOS053_MCF7_24H:BRD-K02010139-001-01-4:4.99,DOS053_PC3_24H:BRD-K02010139-001-01-4:4.99
5720,-0.0764499977231,0.113775923848,0.269699990749,-0.556200027466,0.324050009251,0.368400007486
466,-1.56550002098,-1.27435290813,-1.55869996548,0.178299993277,-0.272550016642,-0.619350016117
6009,-0.297650009394,-0.643296658993,1.15830004215,-0.850650012493,1.14785003662,-0.179150000215
2309,-0.638700008392,-1.14998650551,0.950600028038,0.522599995136,-0.462650001049,0.842599987984
387,0.302049994469,-0.282847225666,1.53569996357,-0.373849987984,-0.25490000844,0.682150006294
3553,-0.843099951744,0.769747257233,-0.838750004768,-0.181450009346,-1.33910000324,-1.85544991493
427,-0.858099997044,1.28548836708,-0.577549993992,0.923799991608,0.296949982643,-0.480649977922
5898,-2.47590017319,-1.24777495861,-0.330250024796,-0.226800024509,0.130350023508,0.0773499906063
23365,-1.49639999866,0.692060828209,0.524150013924,-0.387400001287,0.109400004148,0.0947499871254
6657,-0.221450001001,2.10444974899,-0.416049987078,0.599550008774,-1.02655005455,-0.26004999876
5054,-0.173999994993,-0.12956468761,0.2011000067,-0.121899992228,-0.305649995804,-1.28445005417
3108,-0.595550000668,0.236154943705,1.01890003681,-0.552950024605,0.489600002766,0.878100037575
1950,0.891300022602,0.108801618218,-0.392599999905,0.206149995327,-0.0152499973774,0.539349973202
351,0.693000018597,0.671398580074,-1.30449998379,0.402450025082,0.616349995136,0.652350008488
4846,0.117550007999,-0.882665991783,-0.097000002861,-0.766049981117,0.487400025129,-0.230800002813
1452,0.0293000042439,-0.134549826384,1.0134999752,0.00640001893044,0.371800005436,1.61635005474
4776,-0.365049988031,1.71297430992,-0.575749993324,0.333750009537,-1.28944993019,-0.841400027275
6908,0.0945999994874,-1.1724768877,2.11135005951,-0.43900001049,0.00994998216629,0.529699981213
672,0.118000000715,0.0788537859917,0.155550017953,-0.437599986792,0.0392999947071,-1.16295003891
5710,-0.77815002203,-0.278735101223,0.536549985409,0.79984998703,0.549199998379,0.79699999094
2115,-0.336699992418,-0.029070109129,-0.521049976349,-0.966450035572,0.406849980354,0.0514000058174
7015,-0.204199999571,-0.109007000923,-0.119949996471,2.03320002556,-0.519950032234,1.25639998913
8726,-0.574349999428,-0.741377472878,0.990899980068,-1.12959992886,2.61185002327,-0.806200027466
2185,0.0644000172615,-0.509058833122,-1.11335003376,1.07255005836,-0.862399995327,0.262750029564
3315,0.86905002594,-0.534658908844,1.3560500145,-0.0433500111103,1.25464999676,-0.142699986696
5289,0.102999985218,-0.114280201495,0.895599961281,0.346300005913,0.16345000267,-0.22800001502
868,-1.64334988594,-0.276647746563,-1.08735001087,-0.539350032806,-0.358800023794,-0.433750003576
1677,0.902999997139,-0.777131140232,-0.854599952698,0.667900025845,-0.71179997921,1.60095000267
7043,-0.598999977112,1.36440253258,-0.101750016212,-0.189550042152,-1.21574997902,-0.189199998975
5613,-0.567299962044,0.0882644876838,-1.08200001717,0.902349948883,-1.02779996395,0.14209997654
595,-0.632300019264,0.200528949499,0.464199990034,0.338749974966,0.295650005341,0.30989998579
4793,0.713999986649,-0.348335087299,1.28740000725,-0.387199997902,-0.369399994612,-0.604149997234
2736,-0.721199989319,0.0784909650683,-0.646950006485,-0.992650032043,-0.906399965286,0.128550007939
5290,1.27369999886,-0.333910435438,-0.879899978638,-0.0103500187397,-1.04400002956,-0.836150050163
6194,-0.0585999935865,-0.232559636235,0.145899996161,-0.653750002384,0.00034999998752,-0.202050030231
1676,-0.389800012112,0.118131898344,-0.612800002098,-0.746050000191,-1.71670007706,-1.3995500803
23512,-0.459299981594,0.74238473177,-0.0980999469757,0.571900010109,0.122749999166,-1.23170006275
148022,-0.416400015354,0.213915109634,1.13265001774,1.04384994507,-0.793850004673,1.03085005283
1906,-0.757249951363,1.36814546585,-1.2473000288,0.169100001454,-1.0801500082,1.00029993057
8878,0.00839999318123,-0.0194038897753,0.751999974251,0.373750001192,0.581250011921,-0.72344994545
3091,0.337249994278,0.678509771824,-1.97610008717,0.923150002956,-0.309300005436,-1.46649992466
5743,0.0450499951839,-0.777118682861,-0.812849998474,0.602849960327,-0.899000048637,-0.481249988079
5321,0.00265000015497,0.344532221556,-1.01534998417,-0.245399996638,-0.213750004768,0.519450008869
4144,0.119800001383,-0.261737287045,0.78434997797,0.769550025463,0.571550011635,0.244649976492
1981,-0.59325003624,-0.852319896221,-0.476999998093,0.201400011778,-1.70339989662,-0.194050014019
695,-0.295949995518,1.04784154892,-0.474299967289,-0.141949996352,-0.0357499718666,3.1561999321
10398,-0.434550017118,1.06775283813,-0.337249964476,0.797899961472,-1.10844993591,0.460649996996
5708,-0.0182999968529,0.930238246918,-0.417949974537,0.583249986172,0.58085000515,0.0363999903202
1213,0.104400008917,0.516897380352,0.125850006938,-0.25490000844,-0.226199999452,-0.632749974728
226,-0.699849963188,0.101735450327,1.18365001678,-0.759649991989,-0.126350015402,-0.12064999342
6777,-0.176349967718,0.205486193299,0.533749938011,1.11319994926,1.99520003796,-0.629850029945
2113,-0.271750003099,0.544990479946,-0.490599989891,-0.343050003052,0.446249991655,0.612699985504
3329,-0.333000004292,-0.771125674248,0.466150015593,1.19809997082,0.132050007582,0.665999948978
1050,-0.0280499979854,-0.648140668869,-0.640100002289,-0.710049986839,-0.3287999928,-0.329199999571
9491,-0.779799997807,3.10116028786,-1.17445003986,0.629050016403,-0.929449975491,0.711099982262
22926,-1.9728000164,-0.480871647596,0.76139998436,-0.195549964905,0.78955000639,1.06465005875
5899,0.248600006104,4.02875614166,1.86479997635,-1.67785000801,0.528300046921,0.40134999156
5467,-0.398550033569,-0.631999313831,-1.36120009422,-0.773350000381,-0.57414996624,-0.446399986744
6774,-0.691699981689,0.609334945679,0.188200011849,0.345850020647,-0.262799978256,-0.914099991322
1788,-0.228049993515,0.623162269592,-3.09405016899,0.852400004864,-1.03649997711,-0.271699994802
5921,0.186100035906,0.20526522398,1.17865002155,0.696050047874,0.269199997187,-0.901749968529
5721,-0.357349991798,-0.17654761672,0.361000001431,0.165199995041,-1.60160005093,0.356849998236
2263,0.0484500005841,0.600370526314,-1.28005003929,0.559199988842,-0.600749969482,-0.206950008869
