rid,CPC011_A375_6H:BRD-K81473089-003-21-2:10,CPC011_A549_6H:BRD-K81473089-003-21-2:10,CPC011_A549_24H:BRD-K81473089-003-21-2:10,CPC011_HA1E_6H:BRD-K81473089-003-21-2:10,CPC011_HT29_6H:BRD-K81473089-003-21-2:10,CPC011_MCF7_6H:BRD-K81473089-003-21-2:10,CPC011_MCF7_24H:BRD-K81473089-003-21-2:10,CPC011_PC3_6H:BRD-K81473089-003-21-2:10,CPC011_PC3_24H:BRD-K81473089-003-21-2:10,CPC011_VCAP_6H:BRD-K81473089-003-21-2:10,CPC011_VCAP_24H:BRD-K81473089-003-21-2:10,CPC020_A375_6H:BRD-K81473089-311-05-2:10,CPC020_A549_6H:BRD-K81473089-311-05-2:10,CPC020_HA1E_6H:BRD-K81473089-311-05-2:10,CPC020_HCC515_6H:BRD-K81473089-311-05-2:10,CPC020_HT29_6H:BRD-K81473089-311-05-2:10,CPC020_MCF7_6H:BRD-K81473089-311-05-2:10,CPC020_MCF7_24H:BRD-K81473089-311-05-2:10,CPC020_PC3_6H:BRD-K81473089-311-05-2:10,CPC020_PC3_24H:BRD-K81473089-311-05-2:10,CPC020_VCAP_6H:BRD-K81473089-311-05-2:10,CPC020_VCAP_24H:BRD-K81473089-311-05-2:10
5054,-0.218982577324,-0.870196044445,-0.385288387537,-0.35514998436,-0.43816202879,0.455749988556,0.609950006008,0.611949622631,-0.0112501829863,-0.169862687588,-0.262070894241,0.393824517727,-1.19249999523,-0.605666816235,-1.44719994068,0.0826076865196,1.97919297218,-0.867817997932,-0.262212067842,0.413012474775,-0.35782840848,-0.0263537466526
3108,-0.215578868985,0.206303834915,-0.187011629343,-0.368499994278,0.18948751688,0.346599966288,1.7432500124,0.744820356369,-0.116178281605,-0.88047760725,-0.670160114765,-0.694002628326,-0.665700018406,0.344324678183,0.50159996748,0.301864057779,0.385909378529,0.0304694622755,0.270886600018,-0.815178751945,0.620168626308,0.1162237674
1950,0.642183601856,-0.962081193924,1.77657723427,-0.290250003338,-0.5185084939,0.726700007915,2.74710011482,-0.892470955849,0.196588858962,-0.821892857552,-0.557757735252,-0.205089494586,1.59379994869,0.553298592567,-0.67919999361,0.402091562748,-0.497474521399,-0.193511918187,0.252419829369,0.865190446377,0.384322047234,1.19577419758
351,-0.324646830559,-0.536538958549,1.17490005493,-0.639450013638,-0.260738104582,0.221900016069,0.179450005293,-1.09877836704,-0.329302668571,-0.512976527214,-0.330148369074,0.286857455969,1.08380007744,0.162670522928,-0.465999990702,-0.527228116989,-0.373046815395,-0.06048380211,0.967246055603,-0.0382152348757,-0.100101292133,-0.179119572043
4846,-0.424893707037,0.897750377655,0.0549496933818,-0.720450043678,-0.574698865414,-1.10485005379,2.23250007629,0.399337828159,0.611898124218,-1.26936864853,0.690559387207,-1.70827651024,-0.518750011921,-0.164563536644,-0.682299971581,-0.545586526394,0.442723542452,0.432562023401,-0.412286639214,0.0612023696303,0.874120950699,-1.34248542786
1452,0.113972306252,-0.513014137745,-0.44647115469,-0.50695002079,-0.540850996971,0.343400001526,-1.21689999104,0.287599802017,-0.82665169239,-0.708785653114,-0.140175521374,0.294511467218,0.708249986172,-0.730917036533,0.404349982738,-0.557222247124,-0.313137382269,0.411530077457,-0.236397176981,-1.77742338181,0.137262180448,2.03800845146
4776,0.786258459091,-0.298352479935,0.623101890087,-0.189199984074,-1.07745623589,-0.00259998440742,-0.46154999733,-1.27737498283,-0.158030092716,-0.0226055979729,-0.284518420696,0.224526673555,0.650900006294,-0.0468744598329,-0.0206999778748,0.842756152153,-0.835670948029,-0.459477990866,1.0219373703,0.662178397179,0.0326803959906,0.405027985573
6908,0.400744348764,-0.0695681273937,-0.423520386219,0.0378499925137,-0.413900256157,-0.810400009155,-1.09144997597,0.820650219917,-0.568622708321,0.372724086046,0.898413658142,-0.124014347792,-0.44114997983,0.306181699038,-0.154800012708,-0.154250830412,0.0125359259546,-0.0591857507825,-0.672060489655,-0.799786627293,1.18943524361,-1.23439192772
672,-0.696976304054,-0.724921643734,0.065853305161,0.473450005054,-0.250775784254,-0.377049982548,-0.739499986172,0.195672094822,-0.0120355524123,0.388078719378,0.395648539066,1.24502575397,-0.903450012207,-1.64523339272,0.351000010967,0.143000468612,0.59959256649,-0.442588120699,-0.557062864304,0.511722743511,-0.206840664148,-3.48941230774
5710,0.0714086443186,1.01489984989,-1.22533845901,-0.2649500072,-0.452242672443,0.752550005913,-0.54365003109,0.510963082314,0.142794251442,0.678752422333,-0.247862800956,0.0612926110625,-0.779399991035,0.502148151398,-0.394849985838,-1.2836149931,-0.154071524739,0.50834852457,-0.0917025357485,-0.932537615299,-0.1039647609,0.2612837255
2115,-0.646982431412,-0.650576710701,-0.381688535213,-0.605000019073,0.488491564989,1.00429999828,0.0233500003815,0.530784368515,0.520320177078,-0.209643259645,1.15409553051,0.879680037498,0.0501499772072,0.285980194807,0.899999976158,1.71182763577,0.139609053731,-0.697488486767,0.515599489212,-0.214659661055,0.469177573919,0.593526601791
7015,0.482932448387,-0.527896344662,1.42741847038,0.0947000086308,-0.341460287571,0.0901499986649,0.642949998379,-0.634645462036,-0.474466949701,-0.862349629402,-0.019775390625,0.181246206164,0.459299981594,0.119140267372,-0.414949983358,0.822364091873,0.146268635988,-0.650757730007,1.15090036392,0.469693005085,1.15522074699,0.642450451851
8726,-0.106975883245,0.976405143738,-0.782675683498,0.339049994946,-0.0527548119426,-0.34145000577,-1.02154994011,3.28497815132,-0.306466430426,0.031652957201,0.30473357439,0.812677919865,-1.01715004444,-0.778481602669,0.448400020599,-0.692880928516,0.0713967978954,0.0714862123132,-1.00941002369,-0.260671555996,-0.863973975182,-0.820021629333
2185,-0.215498864651,-0.417560428381,0.82749658823,0.294850021601,-0.272744625807,0.447499990463,-0.00505000352859,-1.23804914951,-0.552474141121,-0.614720702171,-0.629760324955,0.167214274406,0.561299979687,-0.084849961102,-0.0359999984503,1.14076352119,-0.530880331993,0.143289238214,1.41492724419,0.497006803751,0.0704991295934,0.841145098209
3315,0.0652616396546,0.653048694134,-1.03620004654,0.378149986267,0.320130348206,0.216999992728,-0.438400000334,0.529561400414,0.149777978659,0.362938165665,0.474352180958,-0.366937220097,-1.45749998093,0.795064210892,-0.442350029945,-0.778426885605,-0.179100185633,0.39271324873,-0.825366854668,-1.05410552025,0.609789252281,-0.0876450389624
5289,0.69840991497,-2.09679365158,-0.203553840518,0.879750013351,-0.436134427786,0.0422499999404,0.197149991989,0.36268812418,0.0905328989029,-0.0591197088361,0.53141438961,-0.113242045045,0.111699998379,-1.32232797146,-0.470399975777,1.57956600189,0.0176131147891,-0.352666944265,0.0954509228468,-0.448839187622,-0.547787427902,0.493934303522
868,0.0503379702568,-0.557536542416,0.0926257222891,-0.318650007248,-0.581181704998,-0.104800000787,-1.31865000725,-1.37335443497,0.0433863997459,-0.39080965519,0.271201968193,0.404127955437,0.924450039864,-0.467055022717,0.178000003099,0.782947421074,-0.484002619982,-0.594114542007,0.953491926193,0.269997537136,0.889628827572,0.565476596355
1677,0.465110242367,-0.950482785702,1.64041507244,0.179700002074,-0.278566211462,-0.149599999189,-0.28125,0.0818078964949,-0.633423149586,-0.70334726572,-0.142399311066,0.127611830831,1.12800002098,-1.25024557114,-0.530099987984,1.24000453949,0.365892678499,-0.231440961361,0.2409953475,0.596469640732,-1.00337684155,-0.0727943778038
7043,-0.833897233009,-0.237162292004,0.699969172478,-0.652599990368,-0.267446249723,0.414900004864,-0.330299973488,-1.31183791161,0.0875318348408,0.0679598152637,0.405096709728,0.236773088574,1.37129998207,-0.52406167984,0.189899995923,0.633390724659,-0.459247380495,0.240418076515,1.20507073402,0.767552256584,0.925326526165,0.504998624325
5613,0.250277131796,-0.602029025555,0.0391117483377,-0.105800002813,-0.305588871241,0.12555000186,-0.530350029469,-1.15284252167,-0.626594543457,0.057019457221,0.245320886374,0.651154577732,1.15140008926,-0.161501035094,0.467250019312,1.10818696022,-0.233124673367,0.538471400738,0.915396332741,1.67071044445,0.441100031137,1.29612803459
595,0.294330477715,1.22623479366,-0.768720686436,-0.19374999404,-0.0933178812265,0.471749991179,-1.11424994469,0.521278083324,-0.18558268249,-0.261581122875,0.130879968405,0.194902062416,-0.156100004911,0.200784146786,0.384600013494,-1.03017389774,0.183986708522,-0.493231058121,-0.465222835541,-0.936666429043,-0.466780602932,0.306823372841
4793,0.393651247025,0.501150548458,-1.47442805767,-0.901399970055,-0.31952726841,-0.450500011444,3.80764985085,0.00433418154716,-0.429448485374,-0.410495698452,-0.571750104427,-0.597599744797,0.612850010395,-0.846698999405,0.120550006628,-0.879858255386,-0.205666765571,-0.0228073392063,0.0548368394375,-0.0812544822693,1.49486541748,1.05565571785
2736,-0.00430619716644,0.340778261423,0.781912207603,-0.438349992037,-0.649477958679,0.120200008154,0.561900019646,-0.746767997742,-0.00901425164193,0.988431155682,-0.0612517371774,0.537921071053,0.0133500099182,-0.231433674693,0.221499994397,0.592009544373,0.0165332108736,0.237036779523,1.42220640182,0.284751713276,0.749164998531,-0.140076994896
5290,-0.1616858989,-0.846085369587,0.999852180481,-0.262599974871,-0.0476729422808,0.637950003147,2.01320004463,-1.23633050919,-0.779666602612,-1.23442673683,-1.10605978966,-0.268694609404,0.988900005817,-0.575222671032,-0.517899990082,0.769926190376,-0.545576274395,-0.154841884971,0.709944665432,0.912481665611,0.49846047163,0.216081976891
6194,-0.237540960312,-0.000315176614095,0.752080798149,0.0,-0.0243543125689,0.0,0.307950019836,-0.319539427757,-0.262970089912,0.996758103371,-0.0891309082508,-0.346085548401,0.00065000000177,-0.000665753614157,0.0,0.673580229282,-0.490778386593,-0.151678264141,0.224692121148,-0.212217211723,2.99615130643e-05,-1.08138024807
1676,0.199691951275,-0.526802241802,0.140883713961,0.139299988747,-0.180153176188,0.190999999642,-1.35409998894,-1.3956515789,-0.0307320132852,-0.724524378777,-0.140033692122,0.075306840241,0.549450039864,-1.18576788902,-0.178400039673,0.548991024494,-1.89034938812,-0.189767047763,1.00203895569,0.831184387207,0.702095866203,0.252425819635
23512,-0.181569620967,0.669552385807,-0.468177348375,-0.226099997759,0.410164654255,0.0735499858856,-1.34314990044,-0.419050902128,-0.183604165912,-0.300196051598,0.698613166809,0.175209268928,0.162150025368,0.298234462738,-3.70175004005,0.669779360294,0.943990707397,-0.1669626683,-0.0482316017151,0.55976319313,0.245261371136,-0.824092030525
148022,-0.848751664162,-0.16489058733,0.718509376049,-0.216449990869,-0.560736954212,-0.245350033045,3.00225019455,-0.266411006451,-0.168424844742,0.250389575958,0.204387068748,0.927190899849,0.329199999571,-1.00785899162,1.18285000324,-0.0772998332977,0.625699877739,0.890540063381,0.09347114712,-0.932958126068,-0.515195190907,-0.423585116863
1906,0.0251123160124,0.873096168041,-0.237736657262,-0.232449993491,5.82817010581e-05,0.148200005293,0.629000008106,-0.140741482377,-0.0892564356327,-0.265977650881,-0.281568735838,0.267127931118,0.400049984455,0.244646042585,0.104600012302,0.854937195778,-0.298230141401,-0.405932128429,0.759407579899,0.739729642868,0.737487375736,0.625262975693
8878,-0.226910963655,0.000399832555559,0.0515400394797,0.200149998069,0.37203592062,-0.176750004292,-1.10640001297,-0.362079262733,-0.0849393010139,-0.154259994626,0.548878252506,-0.0395890213549,-1.12715005875,0.0264723449945,2.13604998589,-0.430754721165,0.48163741827,-0.425021916628,-0.448153764009,-1.12374162674,-2.45832777023,-0.263407111168
3091,-0.898964047432,1.0059170723,0.333741158247,-0.350699990988,-0.34355533123,0.3287999928,-0.575699985027,-0.273516327143,-0.141856729984,0.65944647789,0.068042755127,0.903771102428,0.380050003529,-0.055357888341,0.548399984837,1.1418453455,0.514404416084,-0.224264219403,0.744428038597,0.0202669352293,-0.820881426334,1.14236569405
5743,-0.347925126553,0.463468819857,-0.494475275278,0.744700014591,-0.0900234952569,1.27234995365,1.01779997349,0.363884747028,-0.392105311155,1.56827151775,-0.0257386378944,-0.306317150593,0.417599976063,-1.11159515381,1.37160003185,-0.211845383048,-0.57777017355,-1.31308400631,-0.540168583393,0.187145113945,0.0963103696704,-0.0620789825916
5321,-0.00505912303925,-1.1412730217,0.799793303013,-1.0802500248,-1.57911205292,-0.0709000080824,-1.26454997063,-1.49846816063,-0.756902575493,-1.57467317581,-0.233750447631,-0.0466887131333,0.243149995804,-0.0429605841637,1.35570001602,0.917587637901,-1.77727437019,-0.334496706724,0.358122110367,0.852478206158,-0.0148321185261,0.24470320344
4144,-0.108814835548,-0.270234912634,-0.564832508564,-0.0708499997854,-0.832507967949,-0.357149988413,0.579400002956,-0.857764005661,-0.285653084517,-1.279738307,-0.495386302471,-0.14712741971,-0.620000004768,1.02149403095,-0.786500036716,-0.338607728481,-0.377692639828,0.0907476097345,0.12492389977,0.519072115421,-0.513123989105,-1.22974443436
1981,-0.444653451443,0.348437011242,-1.35817670822,0.215000003576,1.63078761101,-0.0539500042796,-0.370499998331,-0.984716296196,-0.362414002419,-1.2483921051,-1.44075536728,-1.76104772091,0.0947999954224,-0.147431835532,1.48619997501,-1.89152550697,-0.375199437141,1.5271923542,0.140561297536,0.212335988879,-0.279753804207,-0.0571457631886
695,-0.667200148106,0.248129948974,-1.42474293709,-0.597399950027,-1.014757514,0.257550001144,0.427950024605,-0.0738406181335,-0.128454044461,0.572887003422,1.35436439514,0.351447671652,0.43985003233,-0.321240305901,-0.261500000954,0.516511499882,0.437329530716,-0.599448680878,0.362957388163,-0.122233837843,0.449903428555,-0.31093788147
10398,0.289495706558,-0.522306442261,1.32434761524,-0.0753999948502,-0.263491481543,0.135549992323,-0.169950008392,0.257436871529,0.129721701145,0.188994154334,0.0348466932774,0.429004698992,0.911650002003,0.316662192345,-0.193650007248,1.04942107201,-0.422710925341,-0.124357074499,0.886149406433,0.397395849228,1.3174418211,0.245992913842
5708,-0.668654561043,0.939936637878,-0.380102992058,-0.0830500051379,-0.114606663585,-1.15750002861,-1.59115004539,-0.615151226521,-0.541858792305,-0.751009702682,0.97899711132,0.33093380928,0.454800009727,0.0289691388607,0.271400004625,0.714567422867,-0.0334105715156,0.232098013163,0.127042680979,0.229987725616,-0.42790812254,0.339740276337
1213,-0.110165715218,0.752616047859,-0.985305070877,-0.279449999332,-0.106670364738,-0.939700007439,-0.0461000204086,-0.0642127096653,0.136802613735,0.49158886075,1.16968679428,-0.339324057102,-0.720849990845,0.494835615158,-0.612699985504,-0.557974934578,-0.201690256596,-0.464343398809,-0.846545517445,-1.22847831249,0.283512592316,0.627639532089
226,-0.120621614158,-3.08530116081,-0.457595050335,0.33030000329,-0.512045800686,-1.01919996738,-1.09439992905,0.32154661417,0.108701065183,0.251042842865,0.137082576752,0.568263709545,0.121649980545,-0.431582182646,-0.223049998283,-4.18459510803,0.779494524002,0.282305419445,-0.444112539291,-0.983332872391,0.565791726112,-0.141894817352
6777,-0.551358282566,0.818844377995,0.186755865812,0.204850018024,-0.221467629075,0.886200070381,2.02489995956,0.367153763771,-0.411344707012,-0.624876976013,0.0299633443356,0.0621049292386,-1.64754998684,-0.713963031769,-1.38975000381,1.49058496952,3.78665280342,0.705561697483,0.364471554756,0.699454605579,0.185706689954,-0.634332895279
2113,0.1293861866,-1.12188398838,0.248621076345,0.354099988937,-0.245365321636,1.28790009022,0.308800011873,-0.201860502362,-0.429605841637,0.363244503736,0.0167542397976,0.591076791286,1.18060004711,0.544489562511,0.137199997902,0.066947504878,0.0864674299955,0.636220514774,0.334204494953,0.696019172668,0.19326338172,0.583653509617
3329,-0.213501214981,1.46752882004,0.0529168695211,0.126549988985,-0.125948816538,-0.000100001692772,-0.786650002003,-1.22777795792,-0.393818467855,0.16380289197,0.339961796999,1.07395923138,-0.159999996424,0.358970344067,0.54129999876,-1.13224601746,-0.189351394773,0.239225134254,-0.14071008563,-0.863938689232,0.0397052802145,-3.23346948624
1050,-0.646882295609,-0.239372819662,-0.462479054928,1.06875002384,-0.474210828543,-0.230200007558,0.842549920082,0.0891208648682,-0.148949891329,-0.798477947712,1.40054965019,-0.235555365682,-0.126100003719,-0.260197848082,0.337249994278,-1.63436675072,0.433084994555,-0.129184573889,-0.4764585495,-0.824415683746,-0.608259141445,-0.286966204643
9491,-0.403807669878,-0.537474870682,0.243416041136,-0.390649974346,0.145267173648,1.06324994564,0.0895500183105,-1.35505151749,-1.01958250999,-0.851275324821,0.27267998457,0.0561094731092,1.06909990311,-0.443785518408,0.341300010681,0.602381825447,0.696783959866,-0.00717166624963,0.982043087482,0.465274512768,1.50687670708,0.3714017272
22926,0.297504246235,0.742341995239,-1.50361502171,0.489849984646,-0.246532648802,-0.441300004721,-2.00784993172,-0.230438783765,-0.216905087233,-0.212566807866,-0.184504747391,0.930776536465,-0.740499973297,0.876071333885,0.557399988174,0.738372027874,-0.0348911546171,0.34253180027,0.876633405685,-0.575531423092,-0.658192515373,0.494828820229
5899,-0.170283928514,-0.295674175024,0.236006885767,-0.19549998641,-0.118987642229,-0.730000019073,-0.842850029469,0.549951612949,-0.309133172035,-0.371170043945,1.10921061039,0.0569709986448,0.208200007677,0.895937502384,-1.90925002098,0.0992921441793,1.01141178608,1.31433212757,0.218700408936,-0.621046423912,0.233668118715,0.309907138348
5467,0.360016584396,-0.225761607289,0.558221459389,-0.158299997449,-1.04860496521,0.208400011063,-0.233900010586,-0.712178528309,-0.344491243362,0.0450930669904,0.425350308418,1.84214758873,-0.105049997568,0.141754001379,-0.158050000668,1.13962781429,0.0726194083691,0.455551147461,0.793946683407,-0.0362761169672,1.9296066761,-0.520376443863
6774,-0.409167408943,1.06871843338,-0.075199842453,-0.564350008965,1.01188290119,0.213599994779,0.667099952698,0.494123697281,1.04651272297,0.305126458406,0.295635104179,0.788606107235,1.24220001698,-0.458017170429,0.586650013924,-0.057275146246,2.97262120247,0.273850172758,1.3789896965,0.795521974564,-1.37503409386,1.17202234268
1788,0.0744958072901,-1.47148525715,0.395618349314,0.139749988914,-0.236603334546,0.443250000477,-0.544049978256,-1.03401863575,-0.872833907604,-0.715538978577,-0.365068495274,0.204156026244,-0.286750018597,0.102513477206,0.0409500002861,0.798181176186,-0.565912902355,0.123743236065,0.701015233994,0.413032412529,0.676912367344,0.335550844669
5921,-0.669110059738,0.666213572025,0.401276439428,-1.03285002708,-0.496313929558,0.433550000191,-0.651549994946,0.406243056059,0.570499777794,0.0592792630196,0.48692625761,-0.225074216723,0.587750017643,0.253029346466,-0.618350028992,-0.582322359085,0.105451673269,1.28228628635,0.205602824688,-0.700945615768,-0.4602240026,0.588520646095
5721,1.32735657692,-0.626957833767,-0.469172626734,1.47969996929,0.353695303202,0.35435000062,-0.0673500001431,0.0656016618013,0.332049161196,-0.425969094038,0.413378000259,-0.483396649361,-0.0190499983728,1.45021605492,-0.942049980164,0.0163551867008,0.485840529203,0.0677846744657,-0.198063910007,0.29714307189,-0.831289947033,0.0842533782125
2263,0.743642091751,-0.763799965382,1.0324062109,-0.0507999658585,-0.736134529114,0.564100027084,-0.622250020504,-0.792502522469,-0.37502554059,-0.176551491022,-0.82259362936,1.22650170326,1.13545000553,0.85602414608,0.196500003338,0.842067599297,-0.251889884472,0.0504642128944,0.92056697607,0.596279740334,0.0540759265423,0.547892987728
808,0.194181516767,-0.45807275176,0.719157397747,0.634450018406,-0.37918150425,0.00439999997616,-1.858700037,-1.38953852654,-0.394062697887,-0.763428211212,-0.676677465439,0.474833369255,0.577499985695,1.22578728199,-0.533599972725,0.752540647984,-0.709757328033,-0.38587012887,0.816296339035,0.999074161053,-0.363289326429,0.331239163876
30001,-0.309127807617,1.59357070923,-1.42323493958,0.237499952316,-0.940405964851,-0.177549988031,1.88639998436,0.49010848999,-0.560753762722,-0.972848474979,-1.0361789465,-0.303352415562,-1.01884996891,-0.318476378918,0.00540000200272,-0.374671518803,0.984812021255,-0.538357615471,-0.168915987015,-0.454156160355,-1.3692907095,0.148233383894
348,-0.20833081007,-0.291486203671,1.76136696339,0.149650007486,-0.670090556145,-0.450699985027,-0.741349995136,-0.774327516556,-0.418614625931,-0.595874845982,-0.34163916111,-0.427194803953,0.0957999825478,-1.31786763668,-1.0379999876,0.899850189686,-0.0433526486158,-0.634607493877,1.44134092331,0.735854923725,0.950832009315,0.789175271988
30849,0.0189523249865,0.674957573414,0.688598811626,-0.435950040817,0.0895512849092,-0.376749992371,-1.11470007896,-0.0864849090576,-0.421487420797,-0.552123785019,0.456587404013,0.197688564658,-0.991249978542,-0.738523542881,0.139600008726,-0.458466470242,0.842166423798,0.129630506039,-0.048405200243,-0.713158130646,-0.807445704937,0.36671975255
1454,0.656749486923,0.230521723628,-0.00591964833438,-0.0338500142097,-1.24390232563,-0.625949978828,-0.758400082588,-1.03100132942,-0.09149967134,0.784886538982,-0.455666005611,0.144003495574,-0.236250013113,-2.32254695892,-0.00510000437498,0.0778816640377,0.0793415904045,0.156885370612,0.355256080627,-0.468230992556,-0.310793280602,-1.257132411
6500,-0.0735507160425,-0.295734077692,-0.731290578842,0.39874997735,-0.20489603281,-0.271650016308,-0.530449986458,0.334500193596,0.550244390965,-0.0827737897635,0.826066613197,-0.208893284202,-0.198800012469,-0.424255609512,-0.200800016522,-0.00215907394886,0.462450027466,0.337797373533,0.083228006959,-0.850731730461,-0.668586850166,-0.262020945549
5627,-0.476783812046,0.294696182013,-0.539077341557,1.74890005589,-0.488791406155,0.234850004315,1.62314999104,0.727783203125,0.506978034973,-0.0137943774462,0.794608473778,0.346528857946,-0.426400005817,0.0855185836554,0.411850035191,0.527408540249,-0.460050463676,-0.188560813665,-0.81968665123,-0.673421740532,0.355550765991,0.0834090262651
5715,0.4812759161,0.181073307991,-0.867556929588,0.424650013447,0.580888390541,0.288249999285,-2.23810005188,1.06047344208,0.847119688988,-0.0918341726065,-0.698581695557,0.458868682384,-0.103699982166,0.659177660942,-0.101100005209,-1.10291814804,0.299318611622,0.530505537987,-0.36938893795,-0.481686592102,0.0473707094789,-0.734737873077
4791,0.370341509581,0.0119302123785,-0.0605888031423,0.198850005865,-0.58963739872,0.196650013328,0.9361500144,-0.952118039131,-0.780114233494,-0.599989414215,-0.0470164045691,0.770345330238,-0.497999995947,0.315085798502,0.116749994457,1.42962884903,-1.04899597168,0.298795342445,1.00558149815,0.54274559021,0.81875026226,0.276490807533
56924,-0.649787962437,-0.193832874298,0.32032713294,-1.31150007248,-0.787402689457,-0.152249991894,1.05935001373,0.482046127319,-0.0506144762039,-0.515641570091,0.628717660904,-1.00460112095,0.503300011158,-0.0978677645326,0.143950015306,-1.04164433479,-0.880209386349,-0.750200390816,-0.662332653999,-0.811309576035,0.0748447477818,-0.378802835941
2690,0.218688845634,1.00605297089,0.315975159407,0.166550010443,-0.120483383536,-1.0243999958,-0.358850002289,0.851665616035,0.0272003635764,0.110783629119,0.323659062386,0.0648673549294,0.160649985075,0.18088825047,-0.070199996233,0.632968962193,0.0880556702614,-0.797874867916,-0.973488688469,-0.157416284084,0.600357055664,0.00686503201723
