rid,DOS007_VCAP_24H:BRD-K11022796-001-01-2:5.04
5720,-0.501995563507
466,-0.963802099228
6009,-1.54081463814
2309,1.11387038231
387,-0.250337600708
3553,-0.793676435947
427,1.07930338383
5898,-0.099820509553
23365,-0.88282841444
6657,-0.686887204647
5054,-0.356122434139
3108,0.202457070351
1950,0.0274984259158
351,-1.99041342735
4846,1.70612573624
1452,0.29523357749
4776,-0.162860512733
6908,-0.899472892284
672,1.81190657616
5710,0.222414940596
2115,-0.178822085261
7015,-0.241643667221
8726,1.11250257492
2185,-0.789223790169
3315,-2.11202025414
5289,-0.273148745298
868,0.893937408924
1677,-0.259139358997
7043,-1.14611911774
5613,-0.901218473911
595,0.802813708782
4793,-0.0512936785817
2736,-0.424478203058
5290,0.175634667277
6194,-0.0683313161135
1676,-0.698637783527
23512,-2.46265530586
148022,0.355464994907
1906,-0.237005203962
8878,-0.0508226528764
3091,-1.0482352972
5743,-0.919466018677
5321,-0.173545196652
4144,0.5339153409
1981,0.303953677416
695,0.887650310993
10398,-0.361483484507
5708,0.0782043337822
1213,0.116710670292
226,0.163739189506
6777,0.0015451349318
2113,-0.331332236528
3329,-0.222463905811
1050,0.0345868319273
9491,-0.393744707108
22926,-0.735279083252
5899,0.416420102119
5467,1.57500612736
6774,-1.41102266312
1788,-1.34831678867
5921,0.111214503646
5721,-0.159867078066
2263,-0.194084197283
808,-0.916890501976
30001,-0.711710333824
348,-0.757807850838
30849,-0.499812036753
1454,0.370257526636
6500,-0.845323801041
5627,0.0983586832881
5715,-1.13030767441
4791,-0.759127616882
56924,-0.86153113842
2690,-0.345043629408
1019,-0.100806936622
51422,-0.0188504997641
5788,-1.13332164288
6709,0.8082498312
1277,-1.03015971184
993,0.68038225174
7157,0.361577510834
1958,-0.153081849217
4582,1.20942187309
9212,0.203095197678
8440,-0.00786569435149
6790,-0.203931450844
8851,0.325599879026
2534,-1.2498446703
4893,-1.68191027641
665,-0.603891134262
4313,-0.592043220997
1022,0.274277091026
5880,0.125975072384
3162,-1.67847979069
1282,-0.263277947903
3383,-0.889655351639
727,0.821740567684
4792,0.83686542511
4794,-0.301933258772
902,-0.0828103423119
8091,0.734086990356
3486,0.741280078888
10818,-1.96883952618
3454,-0.38576990366
4282,-0.536323308945
1605,0.880508184433
10644,-0.268741071224
2065,-0.0387407243252
8321,-0.705662250519
8503,-1.8622751236
7027,-1.68668234348
6850,0.0359707847238
1978,-0.226355046034
896,0.494133204222
5777,-0.247129112482
1846,0.171881899238
5925,0.0556277967989
142,1.09764397144
1021,1.30730628967
5699,-0.701974630356
8061,-0.209481298923
1870,-0.405871748924
1398,0.0936014205217
3312,-0.774965763092
891,-1.06405222416
4775,-0.79775094986
5111,-1.52231621742
5696,0.359804362059
5588,-0.148312091827
6839,0.861659705639
329,-0.390040159225
5058,0.0683221369982
998,0.528850495815
9134,-0.855567276478
6616,-0.993853569031
5223,-0.959899842739
4690,0.252848148346
958,0.228286877275
1616,-0.592150330544
991,-0.229431986809
6347,-0.553336381912
6714,-0.0465512946248
652,-0.27734375
4331,-1.24160635471
