rid,DOS030_VCAP_6H:BRD-K01404579-001-01-7:5.03,DOS030_VCAP_24H:BRD-K01404579-001-01-7:5.03,DOS034_A375_24H:BRD-K01404579-001-01-7:5.03,DOS034_A549_24H:BRD-K01404579-001-01-7:5.03,DOS034_HT29_24H:BRD-K01404579-001-01-7:5.03,DOS034_MCF7_24H:BRD-K01404579-001-01-7:5.03,DOS034_PC3_24H:BRD-K01404579-001-01-7:5.03
5720,0.47632598877,0.489751517773,-0.916000008583,0.516598165035,-1.59955000877,0.136608555913,-0.160901218653
466,1.25873696804,-0.5625410676,-0.166150003672,0.140785336494,-1.49919998646,0.502633154392,0.00750363618135
6009,-0.280934691429,0.0682846680284,1.15520000458,-0.298283755779,-0.640299975872,0.0927286148071,0.302852392197
2309,-2.89744520187,-0.208471357822,0.982249975204,-0.602155089378,-0.346850007772,-1.53797101974,-0.394250035286
387,-1.44518172741,-0.0866451263428,1.20194995403,-0.0585477054119,0.686500012875,0.0205878131092,-0.414100378752
3553,0.901318013668,1.93244743347,-0.810050010681,1.62301802635,1.35019993782,1.68455588818,-0.377230644226
427,0.372495561838,-1.20078706741,0.372000008821,-0.00224161148071,-0.0672499984503,0.536496400833,-0.345988750458
5898,1.07236015797,-0.798461258411,0.812800049782,-0.624232292175,-1.36064994335,-1.13399553299,-0.341550707817
23365,-0.390619575977,-1.06286537647,2.81930017471,-0.138747513294,1.29970002174,0.852625191212,0.475464999676
6657,1.35975253582,1.37848854065,-1.22140002251,0.047745577991,0.574000000954,1.9431283474,2.33632564545
5054,0.36241671443,-1.12628400326,-0.769749999046,-0.710556089878,0.1099999547,0.257337480783,-0.786659955978
3108,0.31843996048,0.293007731438,1.64205002785,-4.25340843201,-0.110749989748,-0.608721017838,-0.337919056416
1950,1.4572827816,1.19373321533,-0.574999988079,1.60296928883,0.578949987888,1.78816282749,0.460650831461
351,-0.0120387077332,0.0720840767026,-1.29304993153,0.574022889137,0.373899996281,1.19261300564,0.988251507282
4846,0.668074071407,0.930408775806,-1.03744995594,-4.62219524384,0.254599988461,0.800787627697,-0.131750956178
1452,-0.0208690315485,0.869408130646,1.48204994202,-1.01594984531,-0.588900029659,-0.560529172421,-2.59219360352
4776,0.987682163715,0.753393292427,-1.23430001736,2.07985711098,1.28215003014,3.53201913834,2.23810863495
6908,-0.128196954727,0.13421434164,0.0684500038624,-0.890841722488,-1.02329993248,-0.564880013466,-0.604855597019
672,-1.42986488342,-0.288740813732,-0.48710000515,-0.511877059937,-1.07544994354,-0.995061099529,-0.52247107029
5710,-0.832568347454,-0.459170341492,0.651499986649,-0.413251429796,-0.432649970055,-0.340357005596,-1.08136725426
2115,1.53051614761,0.512759745121,-0.460600018501,-0.089597851038,0.972249984741,0.669698238373,0.578722000122
7015,1.16730928421,1.94560325146,-0.594399988651,-0.0978235304356,0.941650032997,1.29134500027,2.01323604584
8726,-0.251837611198,-0.709797263145,1.7745000124,0.438571989536,-0.56274998188,-0.548716902733,-1.22795581818
2185,1.15002000332,0.762732803822,-0.93674993515,0.778745055199,1.07490003109,1.76725745201,2.00915575027
3315,0.252129644156,0.366426855326,0.972750008106,-0.842337489128,-1.01929998398,-0.470892608166,-0.353609502316
5289,1.4431180954,1.17952334881,0.757750034332,0.448221892118,0.148800000548,0.25945058465,0.418176949024
868,-0.829779863358,-0.591975092888,-0.012549996376,0.822863638401,2.52504992485,0.151975154877,-0.252175956964
1677,0.243710458279,0.569908857346,-1.01165008545,1.50829052925,-0.562600016594,0.839574933052,-0.583140969276
7043,0.921603083611,0.0862525105476,0.0592500120401,1.85142111778,1.81085002422,0.693069577217,1.59196376801
5613,1.43703722954,0.64676886797,-0.733999967575,1.67222464085,1.64789998531,0.979837298393,0.0585169941187
595,-1.08459675312,-0.721737980843,-0.0205499976873,-0.447934001684,0.0821499824524,-0.417082160711,-0.497063994408
4793,0.504946708679,2.15776968002,1.48014998436,-0.730447053909,0.160050004721,-1.01065278053,-0.835783481598
2736,1.10631632805,0.841290831566,-0.418000012636,0.786355733871,0.787699997425,1.62368607521,0.686470329762
5290,1.42201924324,0.977606236935,-0.665149986744,0.117680713534,-1.40729999542,0.755767941475,4.26253890991
6194,0.204910606146,0.126611843705,0.175349995494,-0.0287695191801,0.0705000013113,-0.133323103189,0.804161906242
1676,0.752769947052,0.568153083324,-0.240999996662,2.41891050339,1.13260006905,3.33158659935,3.66011476517
23512,-1.21793484688,-0.650299727917,0.879499971867,0.346024990082,-5.35004997253,-0.906276345253,-0.22456137836
148022,-0.733689188957,-1.05243253708,0.985850036144,-0.713890910149,1.39260005951,-0.83178716898,0.337011754513
1906,0.982929825783,1.03653943539,-0.024549998343,-0.0124174430966,1.09034991264,0.923966526985,-0.0715769827366
8878,-0.679523348808,-1.70759475231,-0.50284999609,0.537554979324,-0.922100007534,-0.941962599754,-0.206591904163
3091,-1.02817964554,0.0256510898471,-1.00344991684,0.658851921558,0.778550028801,-0.0650868415833,-1.93281602859
5743,-0.495826900005,0.844014585018,0.63220000267,-2.04691362381,0.332100003958,3.4351708889,2.63562059402
5321,1.03589618206,0.480962514877,0.535099983215,-0.737786054611,-0.0984499901533,0.770254135132,0.779873967171
4144,-0.184697449207,-0.141899734735,0.0137500017881,0.187622129917,0.347499996424,0.358221620321,-0.230223312974
1981,-0.794675111771,1.49151396751,0.749599993229,-0.368666231632,0.506250023842,0.299282193184,-0.421086460352
695,0.530664920807,0.102991044521,0.534600019455,-0.438280671835,-0.0418999940157,-0.152082711458,0.150785908103
10398,1.48518240452,1.36520922184,-1.22519993782,2.02442669868,0.735450029373,2.66764974594,-0.403890132904
5708,-1.51472878456,-0.856970012188,-0.632950007915,1.60747539997,0.0234999656677,-1.0233489275,0.436849445105
1213,-1.77149474621,-1.08924269676,-0.748350024223,-0.407144755125,0.61645001173,-0.283454835415,-1.02705693245
226,-1.32608556747,-0.129492580891,0.695900022984,4.58184432983,-0.114850014448,-0.0630315989256,0.699141025543
