rid,DOS013_VCAP_24H:BRD-K03257659-001-01-0:5.01,DOS040_A375_24H:BRD-K03257659-001-01-0:5.01,DOS040_HT29_24H:BRD-K03257659-001-01-0:5.01,DOSBIO001_A375_24H:BRD-K03257659:10.0189,DOSBIO001_A549_24H:BRD-K03257659:10.0189,DOSBIO001_HT29_24H:BRD-K03257659:10.0189,DOSBIO001_MCF7_24H:BRD-K03257659:10.0189,DOSBIO001_PC3_24H:BRD-K03257659:10.0189,DOSBIO001_NEU_24H:BRD-K03257659:10.0189,DOSBIO001_NPC_24H:BRD-K03257659:10.0189
351,-0.00170004367828,0.893549978733,1.23009991646,-0.71699988842,1.32669734955,0.446561962366,0.0222790241241,0.663583815098,0.260699987411,-0.334556400776
4846,-0.752099990845,1.2648499012,1.88700008392,2.21482110023,0.88064622879,0.195582225919,0.777781963348,-0.208317652345,0.287699997425,-0.632723867893
1452,-0.587999999523,0.534999966621,0.0604000017047,-0.0876968428493,0.186125308275,-0.090416751802,-0.6251475811,-0.237765088677,-0.0414000153542,-1.02109229565
4776,0.950899958611,0.894400000572,-0.0278999991715,-1.17842519283,0.965370774269,0.40371131897,0.57497882843,0.11374796927,1.27259993553,-1.00171875954
6908,-0.709299981594,3.10584998131,-1.83730006218,0.872325360775,0.258482575417,-0.107912197709,-0.0418779179454,-1.00627028942,-1.94795000553,-0.0669350624084
672,0.0865499973297,2.021900177,-1.78299999237,0.776909828186,-0.300558686256,0.539590120316,0.90603530407,-0.461541801691,0.638999998569,0.741815447807
5710,-1.7486499548,0.060700006783,-0.867299973965,-1.33168780804,-0.766455352306,0.0399232283235,0.486257851124,-0.264675676823,-1.75369989872,0.275633275509
2115,0.207699999213,1.07925009727,1.55100011826,-0.885935664177,-0.799626708031,-0.107058301568,-0.760658502579,-1.30421042442,-0.828999996185,-1.49942088127
7015,0.994899988174,2.26249980927,1.37580001354,-0.249460875988,1.23527550697,0.615860581398,0.360609322786,0.419826060534,1.48580002785,-0.774068832397
8726,-0.419349968433,-0.242149993777,-0.701600074768,0.691080927849,-0.817618250847,0.3385155797,-0.184861660004,-0.786773324013,-0.820849955082,0.998715877533
2185,-0.116499997675,0.608799993992,1.73239994049,-0.139721423388,0.869655430317,0.457640647888,-0.00304462015629,0.951043367386,1.67054998875,-0.918241798878
3315,-1.14069998264,1.41014993191,-5.17719984055,-0.633334457874,0.369954138994,-0.182902395725,0.0,-0.171112000942,-0.304699987173,-0.125704362988
5289,-0.742350041866,1.99535000324,-0.299099981785,0.728712797165,-0.303816258907,0.466753780842,0.357221841812,1.60002553463,0.628149986267,0.818214058876
868,-0.345400005579,0.0465500354767,0.807749986649,0.108255311847,0.935051977634,0.15276889503,-0.373076021671,1.06655013561,-0.718699991703,-0.329034924507
1677,-0.477600008249,1.62239992619,1.36374998093,-0.470287650824,1.29466176033,0.313827157021,0.507742762566,0.230366677046,1.3166000843,-0.292165994644
7043,1.20759999752,-0.0478999614716,2.16615009308,-0.746070325375,0.300287842751,0.395509243011,0.53241610527,1.73633527756,2.13220000267,-0.835152029991
5613,1.26749992371,-3.10124993324,2.98559999466,0.705459833145,0.991841554642,1.95578896999,0.124803110957,0.422445833683,1.68009996414,-1.00714230537
595,-0.451150000095,0.765800058842,2.92065000534,-2.13185667992,-0.852578759193,0.294576227665,0.133260980248,-0.149896532297,-1.28009998798,1.01174068451
4793,-1.40645003319,0.119100004435,0.73835003376,-0.19124943018,-0.300822943449,-1.21218919754,0.239581227303,-0.880956590176,-0.0627000033855,0.250630497932
2736,0.430049985647,0.0588499903679,0.724999964237,0.127373486757,-0.0550586357713,3.81306481361,-0.17918728292,1.36912345886,0.700299978256,-1.22482120991
5290,1.22969996929,0.764099955559,1.22409999371,0.437128484249,1.14400696754,0.216207236052,-0.771465361118,0.96119582653,0.623950004578,-1.12452459335
6194,0.0,-0.00034999998752,-1.07009994984,0.0124301901087,-0.278949648142,-0.121956706047,-0.763359725475,-0.456509262323,-2.4482998848,-0.934371769428
1676,1.2677500248,-0.249549984932,-1.82639992237,-0.886834204197,0.416598320007,1.41581511497,0.489563852549,1.22707927227,1.85915005207,-1.77369093895
23512,-0.0900499969721,-0.285400003195,-6.17565011978,0.35538226366,0.10020904243,0.278030276299,0.191550850868,-0.469369471073,-0.209750011563,0.919843435287
148022,0.469850003719,0.478599965572,0.901499986649,-1.14540922642,0.128224000335,0.226971909404,-0.141034796834,0.0985944718122,1.52734994888,-0.900481045246
1906,1.08050000668,-2.52404999733,-0.476399987936,-0.101679779589,0.434600889683,0.43767696619,-0.0920226275921,0.422657221556,1.69404995441,-1.1257828474
8878,-0.50644993782,-0.786050021648,-0.959049999714,-7.08244943619,-1.06266081333,0.0819151848555,0.00667953491211,0.121433198452,-0.777300000191,0.284298509359
3091,0.732550024986,0.30989998579,-0.1399500072,-1.03094482422,0.340069204569,0.0880661159754,0.53284072876,-0.225873142481,0.370450019836,-0.412575423717
5743,0.472900003195,0.300250023603,3.58305025101,-1.61097121239,-0.724954903126,-1.00533890724,0.419298529625,-0.0339393429458,0.206450000405,0.0435296297073
5321,2.28845000267,5.31384992599,0.885599970818,-0.0455989949405,1.61089324951,0.606351077557,-0.615290045738,0.955510377884,1.36094999313,-1.19072341919
4144,0.21044999361,0.538999974728,-0.486900031567,0.90428262949,-0.121852405369,0.766063451767,0.423076957464,-0.864062666893,-1.16904997826,0.170279234648
1981,0.514949977398,1.14610004425,-0.774150013924,0.139486774802,0.901825428009,0.0845832824707,-1.06248903275,-0.912015318871,-0.0370000042021,-1.16130518913
695,0.734699964523,0.876399993896,2.74125003815,-1.38118839264,-0.671207487583,-0.76070946455,-0.429379612207,-0.929775595665,-0.124949991703,0.600778698921
10398,0.826799988747,0.641849994659,0.666000008583,0.221340566874,1.58479321003,1.1487133503,0.627628445625,-0.199773997068,0.143950000405,-1.11729645729
5708,1.24140000343,0.695850014687,-3.70215010643,-0.827105879784,0.92792981863,-0.134158805013,0.0363755449653,-0.122400887311,1.34175002575,-0.655415773392
1213,0.576049983501,-0.586899995804,-2.33550000191,-2.34657669067,-1.3612216711,-0.652318775654,-0.161907464266,-0.0647061765194,-1.72360002995,-0.179520964622
226,-2.22720003128,0.0872500017285,-0.0056499838829,-1.86458194256,-0.446818590164,-0.219755619764,0.471040844917,-0.577687144279,-1.46794998646,-0.0079048871994
6777,-1.14520001411,0.874149978161,-0.959650039673,-0.672729313374,0.033111333847,-0.722668349743,-0.644697666168,-1.12362170219,-0.287200003862,-0.95867228508
2113,0.0104999989271,-0.826150000095,-1.0367000103,2.0927836895,0.315335273743,0.543620347977,0.575098514557,-0.168431118131,1.01279997826,-1.10788083076
3329,-0.569249987602,-0.782899975777,-1.11724996567,-0.696659445763,0.279495000839,0.519026517868,1.20264410973,-0.896067380905,-1.40685009956,-1.21896576881
1050,-0.158099994063,0.249699994922,-0.897650003433,1.08551597595,0.481045007706,0.161128103733,0.38672837615,-0.527657747269,-0.48140001297,-0.158934086561
9491,1.24664998055,-1.45480000973,0.564350008965,-0.94199180603,0.426937162876,0.2509534657,0.100252956152,-0.566469371319,1.8206499815,-1.03248727322
22926,-0.462300002575,1.21959996223,-2.76510000229,-1.2109028101,-0.212661117315,0.760095894337,-0.159057617188,-0.685278475285,-0.13844999671,-1.097417593
5899,0.0215999931097,1.82560002804,-1.05910003185,-0.983787536621,0.368208914995,-0.668545007706,-0.553109884262,-0.08915810287,-1.09695005417,-1.20832705498
5467,0.465849995613,0.778149962425,3.31374979019,-0.939393222332,0.45923614502,-0.325915515423,0.720882952213,-0.312728255987,1.04159998894,-0.259105354548
6774,0.606549978256,-0.0985999703407,0.414499998093,-1.66377127171,-0.832046627998,0.232359290123,0.300308287144,0.337718605995,-0.0366999953985,0.454517155886
1788,1.40324997902,-0.0504999756813,0.471750020981,0.168487757444,0.936777472496,0.743382871151,0.339560389519,-0.00933866202831,2.00710010529,-1.24329781532
5921,-1.40110003948,-1.06694996357,0.623899996281,-1.0617967844,-0.558910548687,-4.73729610443,0.0238140001893,0.440008282661,0.448649972677,1.49466967583
5721,-0.686999976635,0.783499956131,0.598399996758,2.51721906662,-0.333504706621,-0.0830693021417,-0.984160602093,0.118238806725,-0.314949989319,-0.0976774767041
2263,0.537999987602,1.02784991264,-0.887250006199,-0.844478368759,1.50962245464,0.814171910286,0.636051476002,0.511204004288,1.45740008354,-0.466038018465
808,1.41410005093,0.52220004797,-2.96180009842,-1.18290257454,1.09307134151,0.0105473101139,-0.236188948154,0.0444586127996,1.52270007133,-0.755680978298
30001,-0.185299992561,0.0434999987483,1.30669999123,-0.948609173298,0.945617377758,0.610136628151,-0.062181442976,-1.3788639307,-0.329600006342,-0.606820702553
348,0.410100013018,1.21555006504,-0.0833500027657,0.0373940989375,1.44856727123,0.535478949547,-0.0706076472998,-0.0138665437698,1.08205008507,-0.10764978826
30849,-0.281350016594,2.33794999123,0.313349992037,-1.2821457386,-0.151787787676,-0.20394076407,-0.419727742672,-0.324507653713,-0.633399963379,0.143531724811
1454,0.0750999897718,-0.319299995899,-0.554149985313,-0.840051651001,0.755805134773,0.109939329326,-0.546555280685,1.09737741947,-1.12860000134,-0.0858782827854
6500,-1.69009995461,0.946150004864,2.08934998512,-1.47415339947,-0.483800828457,-0.271555066109,0.868560910225,0.437004208565,-0.627499997616,0.413163512945
5627,-0.625649988651,-1.78569984436,-0.390899986029,-0.472436517477,0.014500439167,-0.506292402744,0.325672358274,-1.15977978706,-0.207450017333,1.0479259491
5715,-0.0188999995589,0.981850028038,-0.64409995079,-0.237390443683,-0.325389564037,-0.293636858463,0.127217307687,-0.0910875350237,-2.27649998665,-1.84190011024
4791,1.08275008202,2.08630013466,0.524749994278,0.0245771184564,0.22014349699,0.248586207628,-0.415139615536,-0.916846990585,1.32994997501,-1.1040636301
56924,-1.62209999561,-0.94789993763,2.46665000916,-0.944239795208,-0.934032797813,-0.387436300516,0.0528032779694,-1.26918375492,-0.911499977112,1.33870315552
2690,0.928200006485,2.07074999809,5.76935005188,0.844662070274,-0.0655840933323,0.541158497334,-0.0305435061455,-0.751999378204,0.583550035954,1.10939383507
1019,1.06474995613,0.758249998093,1.28174996376,-0.308202683926,-1.02400183678,-0.163645461202,0.592796564102,0.0601060986519,-1.53974997997,0.0901839360595
51422,-0.863900005817,0.790300011635,0.341100007296,-0.542649447918,-0.230713963509,-0.392343521118,-0.628414571285,0.291731417179,-0.989549994469,-1.03282475471
5788,0.0204499959946,-0.0534499883652,-0.201350003481,-0.874164998531,0.726302325726,0.589600861073,0.378173708916,2.2386713028,1.56964993477,0.0993799567223
6709,-0.264050006866,1.11294996738,0.21044999361,-0.199021592736,0.113493800163,-0.933344960213,0.445520043373,-1.1329138279,-0.803449988365,-0.14967212081
1277,0.247550010681,-0.860199928284,2.5626001358,-0.273277252913,1.49981212616,0.661742448807,0.0390380769968,-1.5628592968,-0.973549962044,-0.329397588968
993,-0.351799994707,-0.518800020218,-0.616649985313,1.22798407078,-0.316964268684,0.683963298798,-0.238895729184,0.163818210363,-0.935649991035,-0.10743406415
7157,-1.59574997425,-0.0699000358582,1.65230000019,-0.530631005764,-0.729338765144,-0.203915715218,-1.01206028461,0.8297098279,-1.09955000877,-1.65019023418
1958,-0.747050046921,0.533299982548,1.34965002537,-0.214453697205,-0.174227237701,0.377065390348,-0.115214288235,0.240061119199,-0.290450006723,0.116344802082
4582,-0.347600013018,0.351249992847,5.65610027313,-0.801367998123,0.375611633062,-0.118838854134,0.292204320431,-0.174810737371,-0.377449989319,0.836638092995
9212,1.33459997177,0.289650022984,1.07984995842,-0.89576613903,0.373313397169,0.652000248432,0.920573115349,0.865610659122,1.10139989853,-1.73177361488
8440,0.687800049782,2.11794996262,-0.650150060654,-0.939301609993,0.15877482295,-0.598778009415,-0.736615180969,0.112504571676,-2.68699979782,-1.39172494411
6790,-1.95219993591,0.631850004196,0.005900003016,-1.74739897251,0.193310245872,0.103136077523,0.726211369038,-0.560737609863,-0.525200009346,0.30715367198
8851,-0.444050014019,3.32175016403,3.28349995613,-1.47593379021,0.865869820118,-0.606529355049,0.465988993645,1.19546103477,-1.17449998856,-0.651069641113
2534,0.359600007534,-1.01415002346,1.56080007553,0.0597850866616,0.217750519514,-0.880151152611,0.0842735469341,-0.110639572144,-0.876450061798,0.194936230779
4893,1.06959998608,1.172549963,-1.19465005398,-1.22348511219,-0.0852448567748,0.00148840248585,0.114256963134,0.286604076624,1.05044996738,-0.258273243904
665,-1.14050006866,1.51165008545,-0.214249998331,0.0614610239863,-1.61811137199,-0.532730877399,-1.18147039413,0.0776180103421,-0.605450034142,1.27890002728
4313,0.909700036049,0.082749992609,0.864400029182,-0.0306762643158,0.961199343204,0.631667792797,0.16615691781,0.928439855576,0.93799996376,-2.08198904991
1022,-0.589550018311,-0.489299982786,0.173799991608,1.8640679121,-0.0589878410101,0.103058755398,-1.38679611683,-0.404273748398,-0.418399989605,0.510121583939
5880,0.316349983215,1.47740006447,1.92339992523,1.33921170235,1.96617460251,0.686319708824,0.455486267805,-1.50746536255,0.472000002861,-0.817742347717
3162,-0.674499988556,2.21624994278,0.22214999795,-0.424007892609,-1.40647935867,-0.250345259905,-0.553086876869,0.000946372747421,0.108699977398,-0.583328664303
1282,0.387549996376,0.140049993992,1.72389996052,-0.403749078512,0.500924348831,0.555568814278,0.0173383075744,0.678250551224,-0.820749998093,0.317704916
3383,0.817250013351,0.754199981689,1.828799963,-0.794756650925,0.866143465042,-0.509086966515,-0.395519316196,0.126795440912,1.29404997826,-0.0181278437376
727,-1.98055005074,0.932349979877,5.65455007553,-0.76218777895,-0.117902427912,-0.391810804605,0.272103965282,0.955958247185,1.27819991112,0.0952532142401
4792,0.871050000191,-0.97125005722,0.105750024319,-0.774867475033,-0.786005735397,-1.18792712688,-1.54561257362,0.477785408497,-0.951750040054,-0.739764809608
4794,1.14370000362,-0.662899971008,1.33730006218,0.771590948105,0.444027841091,0.143505960703,-0.443480283022,1.17739379406,1.5952000618,-0.496627956629
902,0.220699995756,0.978049993515,1.17085003853,-0.134671375155,1.20755696297,1.18505418301,0.496919214725,0.758549690247,1.45665001869,0.582791447639
8091,0.46250000596,-1.24825000763,1.68330001831,-1.12521457672,-2.28909492493,0.742363750935,0.196391806006,-0.924436271191,-0.0217000246048,-0.879915118217
3486,1.21714997292,0.507250010967,1.77915000916,0.498848497868,-0.323392927647,0.473564207554,0.0736661553383,0.563831865788,-0.968700051308,-0.493960142136
10818,1.21950006485,-0.821749925613,0.510649979115,-0.856729209423,0.589279055595,0.70999366045,-0.344493240118,0.685181736946,0.635150015354,-1.68297767639
3454,1.53600001335,0.726050019264,1.92090010643,0.717441916466,0.985911667347,1.00293266773,-0.100810542703,1.17246198654,1.0516500473,-0.581652343273
4282,0.0,-0.703400015831,-1.58710002899,-0.158044323325,-1.05951368809,-0.217131972313,0.712051749229,-0.956170916557,-1.0176500082,0.201751068234
1605,0.239799976349,-0.340099990368,1.08079993725,-1.5367102623,-1.06659591198,-0.269116282463,-0.00190103054047,-0.322450816631,-0.657349944115,0.255075722933
10644,-0.260749995708,0.516049981117,1.73414993286,0.542025625706,-0.228959709406,0.0150215923786,0.44475543499,-0.870224773884,-0.672600030899,0.979680120945
2065,0.513300001621,0.978649973869,1.56604993343,-1.62561404705,0.0653274655342,-0.690665066242,-1.09226727486,-2.02123141289,0.635599970818,0.695067107677
8321,1.09759998322,0.900849997997,1.40420007706,1.45446801186,0.582167506218,1.07707214355,-0.126028090715,0.683133125305,0.670750021935,-0.429586440325
8503,0.217449992895,0.638200044632,1.04264998436,-0.413858801126,0.518325090408,0.66880428791,0.90484803915,-0.874007642269,-0.728450000286,0.335615843534
7027,0.246399998665,0.595550000668,-6.85150003433,-0.300136864185,-0.0855462104082,-0.238138794899,0.168753385544,-0.0415037870407,-0.29675000906,-1.41136312485
6850,-0.529100000858,1.55945003033,-1.52630007267,1.09890055656,1.34206914902,0.350084602833,-0.341453492641,1.09911358356,1.32649993896,0.0254895351827
1978,-1.07669997215,0.532699942589,2.08949995041,-1.74137759209,-0.363669097424,0.475938141346,-0.240406185389,-0.385869890451,-0.893299996853,-1.37099146843
896,-0.685800015926,1.19515001774,-1.41244995594,0.385653942823,-1.15707278252,-0.356856912374,0.0993186980486,0.521023869514,-0.303649991751,0.612915575504
5777,-0.627750039101,-2.54250001907,-0.449000000954,-1.13642632961,1.24787032604,-1.2583334446,-0.617432951927,-0.190588235855,0.79139995575,-0.719498097897
1846,-1.76684999466,1.64935004711,1.2527500391,0.690323233604,-0.0719639658928,0.320020914078,-1.48321342468,0.0680093541741,-1.26049995422,-0.374739915133
5925,1.235049963,0.18410000205,1.11720001698,-1.17395842075,0.49030905962,-1.17846572399,0.434880077839,0.256233274937,-1.01695001125,0.0301578938961
142,-0.41479998827,0.226050019264,0.693749964237,-0.606873393059,-0.608518540859,-0.111829102039,0.267654985189,-0.749731838703,-1.45630002022,1.76675581932
1021,-0.429250001907,-0.338349997997,1.78445005417,4.83794021606,0.509121596813,-0.878248035908,-0.158756390214,-0.669110178947,-1.46050000191,-1.02262473106
5699,-0.537000000477,0.571050047874,-0.477250009775,1.05330491066,0.436730206013,-1.95181751251,0.76037555933,0.381802558899,0.470600008965,0.960721969604
8061,1.03960001469,1.07199990749,-0.39509999752,-0.146927908063,-1.33888411522,0.195585846901,-0.63101375103,-0.99575483799,1.07665002346,-1.12183237076
1870,5.59800004959,0.416099995375,0.988900065422,0.843244433403,1.51970696449,-0.114640295506,-0.0685910284519,0.057401150465,0.775049984455,-0.73300755024
1398,-0.0634499937296,-3.57069993019,-3.29735016823,-0.933695733547,-3.11682462692,-0.644331514835,-0.284017682076,-4.62951660156,-1.2716999054,-1.13156497478
3312,-0.158650040627,-5.03980016708,-0.63220000267,-1.06475281715,-0.403714597225,-0.365125656128,0.172311618924,0.355044066906,-0.340299993753,-2.38816356659
891,0.0697499811649,-5.00134992599,0.429850012064,0.451294958591,0.797305703163,-2.9954161644,0.541141450405,-0.478083699942,0.408650010824,-3.01130461693
4775,0.377749979496,0.428250014782,-0.913399994373,-0.123544856906,2.52477574348,3.97441101074,-0.155788466334,1.02874088287,2.54550004005,-0.689724326134
5111,-0.0167499929667,-0.541249990463,-0.184800028801,0.339398562908,-1.02654457092,-0.208797842264,-0.143869936466,-0.244141355157,-1.64835000038,-1.90313446522
5696,-6.70854997635,1.91875004768,-3.00775003433,1.38824629784,0.0341949313879,-0.255036085844,-0.534366607666,0.421642810106,0.971750020981,2.4373459816
5588,-0.499699980021,0.564599990845,-0.206900000572,1.12908864021,0.592104017735,0.195822909474,0.188811838627,1.40987157822,0.578750014305,0.307167291641
6839,-0.987150013447,-0.751100003719,-0.35894998908,0.940869212151,4.46614360809,-0.387276351452,0.458951741457,-0.209502995014,-0.262699991465,1.07085442543
329,-0.479000002146,2.3764500618,-1.99635004997,0.436457455158,-0.0395921766758,0.958531618118,-0.250902354717,-0.0498866140842,-0.280699968338,0.883474647999
5058,0.515600025654,2.37914991379,-7.28410005569,2.14874124527,0.669588565826,0.406766355038,0.935929059982,-0.00140351057053,-0.904399991035,-1.40314078331
998,-0.177049994469,0.896250009537,-2.28679990768,0.580892682076,0.387209326029,0.580385327339,0.0582067891955,0.323242247105,-0.840749979019,-0.60268509388
9134,-0.542100012302,-0.701499998569,1.59264993668,0.0951522290707,-0.0188909173012,0.61789983511,1.02383065224,0.110239192843,1.61605000496,0.256108462811
6616,-0.249799996614,0.810699999332,0.538949966431,-0.0114011419937,-0.181785345078,-0.810380280018,0.0894486010075,0.739733636379,-1.39635002613,0.59049475193
5223,-0.0201500058174,1.03110003471,-1.70720005035,-0.948871970177,-0.231676876545,0.387698382139,0.554388642311,-0.26464009285,-0.598500013351,-2.79286956787
4690,-0.0659999996424,-1.51524996758,0.328050017357,0.516922295094,-0.199474856257,-0.131250843406,-0.953840851784,-0.0763185322285,-0.988850057125,-0.578662514687
958,1.1236000061,-3.1156001091,0.964550018311,-0.526430130005,1.4015597105,0.498949795961,0.889289617538,0.480364590883,1.3193500042,-0.803424477577
1616,0.232250005007,1.11240005493,2.65140008926,0.804709017277,0.940380096436,3.07617306709,0.241706490517,1.05368041992,0.371950000525,-0.694458782673
991,-0.989799976349,0.0,-0.00699999928474,-0.501207709312,0.00830977968872,0.309871971607,0.514954328537,-0.0892825722694,-1.03349995613,-1.64225852489
6347,-0.0790500044823,2.04970002174,4.14184999466,5.15715408325,0.657682836056,0.451297283173,0.0638993680477,-0.158961683512,0.599150002003,1.11950016022
6714,-0.354799985886,0.396750003099,-1.90024995804,-1.31687128544,-1.21887540817,-0.763464510441,-0.352521538734,-0.580434918404,-0.786650002003,-1.4556261301
652,0.881600022316,-1.01769995689,-1.27549993992,0.98557305336,0.463715314865,1.03006756306,0.921383440495,2.03754997253,1.78125,-0.961648821831
4331,-0.581900000572,0.954100012779,0.384900033474,-1.76716792583,3.96733093262,0.404860556126,0.71529763937,-0.574773430824,0.38124999404,-0.207998260856
7099,-0.349049985409,0.574349999428,-0.342299997807,-0.670917153358,-0.332281053066,3.22981739044,-0.620446264744,-0.0458463542163,0.876699984074,-1.35373747349
10320,-1.15820002556,0.689149975777,-2.11315011978,-0.311221063137,0.177234709263,-0.322295993567,-0.324281305075,5.22192573547,0.258350014687,3.2870619297
2042,1.7242000103,0.0838500037789,0.0554999709129,-0.319238781929,1.04338312149,0.203232139349,-0.0208906829357,1.13228070736,-0.677399992943,-1.47545170784
843,0.931549966335,1.30799996853,2.05464982986,1.34458172321,3.40964269638,0.493976354599,-0.0346259251237,1.04879903793,0.453299969435,-0.759548306465
840,-1.30400002003,0.308899998665,0.817099988461,-0.448591828346,-0.586737513542,-0.435953557491,-0.096387848258,0.456963568926,-1.0121999979,-0.303871363401
7048,-0.51574999094,1.28614997864,5.17264986038,0.775864183903,-0.316022157669,0.466804951429,-0.724597930908,-0.850970625877,-0.0802499949932,-0.589495778084
4851,-0.280900001526,-1.7051500082,1.54395008087,-0.226616337895,0.794211268425,-0.208764523268,0.305223912001,0.412131249905,-0.724400043488,2.26576972008
6464,1.22654998302,0.207199931145,-1.09465003014,-0.348239958286,1.17636787891,0.484010100365,1.54422783852,0.0256135649979,0.9117000103,-1.46255087852
23410,0.352800011635,-1.18954992294,2.42274999619,-1.21336317062,3.9577434063,-0.080660417676,0.0106660276651,0.0849375501275,-0.283950001001,1.47700047493
54205,-0.272500008345,1.08535003662,-1.33434998989,-1.94991362095,-0.161030605435,-0.0987291932106,0.518658161163,-5.36826133728,0.599650025368,1.14368021488
2770,-0.90885001421,0.377250015736,0.359850019217,-0.890150785446,0.386296510696,0.187605813146,0.973438918591,0.0987120866776,0.277000010014,0.587574481964
80204,-0.642499983311,0.294099986553,0.840200006962,-0.225487604737,-0.0712652951479,2.52255916595,3.7471473217,-0.164332807064,0.484849989414,1.22768449783
4208,-1.71114993095,0.698700070381,0.670199990273,4.86788511276,0.422772794962,-0.171442627907,-0.168332010508,-0.00583957135677,5.58605003357,0.506655454636
1845,-0.419600009918,3.29919981956,-1.75255000591,0.621497452259,0.537230551243,1.42995488644,0.482872098684,1.04259598255,0.168049991131,0.614014089108
23368,0.431949973106,-0.697349965572,2.88389992714,1.00877845287,0.27268832922,0.738531351089,0.280888974667,0.23689994216,1.29990005493,5.88420391083
5583,0.451200008392,1.27074992657,1.57465004921,-0.692583739758,-0.682083725929,2.57660317421,-0.0111381262541,-0.764078617096,0.183650016785,2.87457585335
8900,-0.678600013256,-2.54274988174,-1.30199992657,1.0361083746,-0.0973421707749,0.272051036358,0.817649900913,-1.10739326477,0.576600015163,0.219816952944
581,2.06159996986,-0.180449992418,2.29150009155,0.23718033731,0.71252810955,0.630210161209,-3.86346149445,1.98363161087,1.23745000362,-0.758848905563
6193,-0.763500034809,-0.768200039864,2.24434995651,-1.7176245451,-0.55827498436,-0.753822028637,-0.152832180262,-1.64723479748,0.0709000080824,-1.63251256943
6622,0.397149980068,-1.6889500618,0.60689997673,1.36676323414,0.632719516754,0.0823176801205,-1.11515438557,0.669769883156,-0.414449989796,0.327960371971
11261,-0.733150005341,1.19224989414,-0.154650002718,-0.263988137245,1.09346008301,-0.302299439907,-0.433510363102,1.557320714,0.635900020599,-0.110072687268
6696,0.734700024128,2.44479990005,1.27575004101,-1.05379545689,1.4137840271,-1.39299464226,3.75094223022,0.139142453671,-0.205050051212,-0.610568404198
8312,0.375849992037,3.12274980545,-0.383899986744,1.04970002174,4.72839260101,-0.134694322944,0.367090374231,-0.0879953801632,-0.565999984741,1.68294167519
835,-1.64874994755,0.827849984169,0.971399962902,-0.113535195589,0.0323798954487,0.291551113129,-0.652224719524,-0.387812554836,-0.186250001192,2.32130908966
8324,-0.624799966812,2.64094996452,-2.93085002899,4.67147731781,-0.503734827042,-0.771095991135,-0.961158275604,-1.43420505524,-2.03734993935,-1.09965848923
1848,0.516349971294,-3.22569990158,-2.76485013962,0.641448438168,-0.593649566174,-0.288040101528,1.24086380005,-0.546010255814,-0.472849994898,0.0704842209816
154,0.703500032425,0.664300084114,4.04680013657,0.84917974472,1.36193037033,2.05973267555,0.0529989600182,4.18453598022,0.681599974632,2.74561190605
