rid,DOS029_VCAP_24H:BRD-K07064094-001-01-9:4.76,DOS033_A375_24H:BRD-K07064094-001-01-9:4.76,DOS033_A549_24H:BRD-K07064094-001-01-9:4.76,DOS033_HT29_24H:BRD-K07064094-001-01-9:4.76,DOS033_MCF7_24H:BRD-K07064094-001-01-9:4.76,DOS033_PC3_24H:BRD-K07064094-001-01-9:4.76
5720,-2.30889320374,1.34756064415,-1.22088217735,-0.761969745159,-0.779150009155,-2.26869988441
466,-1.71415126324,-0.214020818472,-0.511317968369,-1.03098487854,-0.0196000337601,-0.612699985504
6009,1.38545608521,0.173903569579,1.29089486599,-0.0734019875526,0.0443499982357,4.7515001297
2309,1.77578532696,-0.988728702068,0.268322765827,-1.7471973896,0.979550004005,-0.165000006557
387,1.21377003193,0.451281368732,1.92892861366,-0.501790463924,0.297600001097,3.11739993095
3553,1.55509448051,0.0697476714849,-0.538505971432,2.0175075531,-0.464849948883,1.54849994183
427,-0.837821424007,0.125396192074,1.58384203911,-0.170967936516,0.83520001173,-0.8492000103
5898,-1.41508507729,0.984507381916,0.615987837315,-0.474157243967,-0.052849996835,-0.142399996519
23365,0.512387633324,0.0994443595409,5.12842559814,0.318028628826,-0.0554500073195,4.95270013809
6657,1.44284629822,0.714370131493,-0.401286780834,1.56496500969,0.160099998116,0.198200002313
5054,0.508552134037,-0.241519540548,0.871039450169,0.369081169367,-0.799199938774,0.357300013304
3108,0.323275029659,-0.146839231253,0.514178156853,0.222170069814,-0.94470000267,1.28900003433
1950,-1.25152373314,-0.00950213521719,-0.215277150273,0.905924022198,0.276850014925,-1.84679996967
351,-0.968735516071,-0.490851700306,-0.37499833107,0.313613593578,-0.113799989223,-0.804799973965
4846,-0.303617358208,0.34243106842,-0.0867368280888,-0.424797743559,0.213450014591,1.59580004215
1452,-1.7147731781,-0.289375305176,-0.278016805649,-0.461443722248,0.0256999991834,-0.674499988556
4776,5.26553583145,-0.038634583354,-0.248948231339,2.30974173546,0.106250047684,-0.510200023651
6908,1.79301846027,-0.263835847378,0.901167750359,-0.791969239712,0.691900014877,-1.80079996586
672,-0.680742323399,-0.684928953648,-0.530707240105,-0.648171246052,-0.11400000006,-1.91779994965
5710,-0.192742854357,-0.867120087147,0.855562806129,-0.277676254511,-1.69104993343,-0.650900006294
2115,0.363762140274,0.498290002346,0.6585059762,0.490998089314,-0.295350015163,-1.89040005207
7015,1.3967063427,-0.195759624243,0.213132053614,1.61570799351,0.36755001545,0.393700003624
8726,-0.195641547441,0.0859765261412,1.81640768051,-0.0785974115133,-0.730750024319,0.738799989223
2185,1.80154025555,0.61215031147,-0.980097413063,1.90956377983,0.296050012112,0.0590999983251
3315,3.46668720245,-0.476458191872,1.08480834961,-1.62531995773,0.653800010681,0.674499988556
5289,1.23560714722,-1.37650489807,0.249350473285,1.73912262917,-2.52220010757,0.47990000248
868,3.00673151016,2.27385020256,2.32651472092,0.226557388902,-0.728399991989,2.31019997597
