rid,DOS002_VCAP_6H:BRD-K02354331-001-01-2:5.08,DOS002_VCAP_24H:BRD-K02354331-001-01-2:5.08,DOS032_A549_24H:BRD-K02354331-001-01-2:5.08,DOS032_HT29_24H:BRD-K02354331-001-01-2:5.08,DOS032_MCF7_24H:BRD-K02354331-001-01-2:5.08,DOS032_PC3_24H:BRD-K02354331-001-01-2:5.08
5720,-0.150700002909,0.767946481705,1.1318500042,-0.110154658556,0.55737054348,0.337249994278
466,0.397349983454,0.312431097031,0.185100018978,0.311043709517,0.858489155769,1.06719994545
6009,-0.180899992585,0.136522293091,0.0865499973297,-0.661847472191,0.352262556553,0.767899990082
2309,0.778750002384,0.0751834735274,-1.09714996815,-1.30623841286,0.458902418613,-0.739650011063
387,0.120500013232,0.236506298184,-1.08799993992,-1.74308252335,-0.521694839001,0.674199998379
3553,-0.219600006938,-1.14288532734,-0.247850000858,0.864256739616,0.130213618279,0.218299999833
427,-0.14825001359,-0.702827334404,0.652499973774,1.06494438648,0.44922426343,-0.187399998307
5898,-0.31945002079,1.3265171051,0.38124999404,0.262313574553,-0.36288189888,0.542699992657
23365,-0.245299994946,0.340056806803,-0.44445002079,0.95623934269,-0.785154879093,0.367750018835
6657,-0.593299984932,-0.879057824612,1.08039999008,0.846535205841,0.573243618011,0.596050024033
5054,-0.862800002098,0.568183243275,-0.206849992275,0.535976052284,0.622788012028,0.875400006771
3108,-0.437000006437,1.70208621025,-0.237299993634,0.0766564682126,-0.257507383823,-0.216150000691
1950,0.25150001049,0.0198909640312,0.378549993038,0.505367040634,0.0832457542419,-0.0257499963045
351,0.0,-0.660809457302,0.749599993229,-0.287890672684,0.898272573948,-0.264100015163
4846,-0.54439997673,0.989762544632,-0.781449973583,0.487488359213,0.431838512421,-0.135800004005
1452,0.462099999189,-1.57157754898,-0.819299995899,0.315777420998,-1.04354822636,0.173800006509
4776,-0.256500005722,-0.848017334938,0.114849999547,1.28451824188,-0.496780514717,-0.45070001483
6908,-0.751399993896,0.515114545822,-1.00270009041,-0.702221333981,-0.436135649681,0.256149977446
672,-0.156550005078,0.333558857441,-0.104249991477,-0.0967186242342,0.401916742325,-0.376300007105
5710,0.127950012684,0.141493499279,-0.32310000062,-0.0305571109056,-0.583475410938,-0.611050009727
2115,-0.436800003052,0.528983056545,0.886650025845,0.654912531376,0.30106267333,0.349299997091
7015,-0.391099989414,-0.498474597931,1.30634999275,0.40161138773,0.841273546219,-0.800250053406
8726,-0.0940000116825,0.454503953457,-0.876449942589,-1.58345234394,0.646924495697,-0.660849988461
2185,-0.631850004196,-0.97764480114,0.968050003052,0.796294212341,0.30308765173,0.659850001335
3315,-0.245049998164,-0.950324296951,-0.413249999285,-0.530854940414,-0.183482706547,-0.380150020123
5289,0.0172999799252,-0.899905204773,-0.928399980068,0.756640195847,1.13116669655,0.659150004387
868,0.00264999270439,-0.555693626404,1.55220007896,1.14536690712,-0.0240745991468,0.237049996853
1677,0.0560500025749,1.40028476715,1.75679993629,0.376148343086,1.45472276211,0.0138499960303
7043,-0.49509999156,-0.620442271233,0.757050037384,0.93903106451,-0.149559527636,0.424400001764
5613,1.51649999619,0.212814286351,-0.775449991226,1.40302765369,0.160409122705,-0.104750007391
595,0.447299987078,0.726873755455,-1.11535000801,0.167585551739,-1.07299149036,-0.648850023746
4793,-0.350250005722,-0.118850409985,0.834100008011,-0.226078867912,0.733874261379,0.735650002956
2736,-0.340299993753,-0.529518246651,-0.301850020885,1.5457829237,0.835204720497,0.0261000096798
5290,0.746500015259,-0.869413852692,0.667349994183,0.284699320793,2.12657499313,-0.936500012875
6194,0.00034999998752,0.0,-0.42460000515,-0.419745206833,-0.470269411802,-0.133750021458
1676,0.264899998903,-0.216713309288,0.217099994421,0.5835313797,-0.121330983937,0.0698999762535
23512,0.22650000453,0.587105631828,-0.589450001717,-0.322618693113,-0.356232434511,-0.522800028324
148022,-0.720550000668,0.669516801834,0.107700005174,-0.0996196568012,-1.45771145821,1.12439990044
1906,-0.308999985456,-0.925375521183,-0.796849966049,0.759446501732,-0.283199846745,0.0145999789238
8878,0.261649996042,0.806027770042,1.0217499733,0.536606967449,-0.278560638428,-0.567300021648
3091,-0.0724999979138,0.604334235191,0.0952500104904,0.285766541958,0.138790920377,0.948700010777
5743,-0.28149998188,1.13695311546,-1.16954994202,0.0341712832451,-0.1538413167,-0.064099997282
5321,0.481199979782,-0.9022154212,-0.0292499959469,0.272466778755,0.206911385059,-1.00040006638
4144,-0.707150042057,-0.0505518168211,1.40714991093,-0.00269842147827,-0.235032498837,0.367650002241
1981,-0.268850028515,1.2314593792,-0.100450009108,-0.602613806725,0.61624699831,0.765699982643
695,-0.523949980736,0.41185593605,2.78874993324,5.58828401566,2.01648783684,0.922899961472
10398,-0.212950006127,-0.247826099396,1.00785005093,0.783159375191,0.661126852036,0.818250000477
5708,-5.49744987488,0.0568209439516,5.52290010452,-0.533367156982,4.06570577621,-0.649500012398
1213,-0.279849946499,0.376393526793,-1.12830007076,1.07387638092,-0.815707445145,0.281049996614
226,-0.483399987221,-0.459816843271,0.58109998703,-0.152860343456,0.21087269485,0.517599999905
6777,-0.177100002766,0.879805445671,0.57674998045,-0.282096296549,-0.392372369766,-0.88220000267
2113,-0.287800014019,-0.577779173851,0.480000019073,1.0376547575,0.882942855358,1.26165008545
3329,-0.497950017452,0.881710886955,-2.13350009918,-0.723177075386,-0.253959029913,0.390349984169
1050,0.354749977589,1.22670996189,1.25884997845,0.135534152389,-0.464764505625,0.77790004015
9491,-0.177699998021,-0.695847511292,0.941549956799,-0.137628465891,0.302814781666,-0.469599992037
22926,-0.418799996376,0.635572314262,0.059700012207,-1.74020838737,-0.0543618202209,0.445450007915
5899,-1.12440001965,0.327318668365,-1.02195000648,0.318957149982,-0.162861168385,-1.76575005054
5467,-0.030450001359,-0.771273732185,0.146549999714,0.860978722572,-0.165581569076,0.0309000015259
6774,-0.0918000042439,-0.218343138695,-0.278750002384,-0.516859769821,-3.01108646393,0.305750012398
1788,1.04439997673,-0.220683246851,0.705899953842,0.0446346104145,0.123702928424,0.273449957371
5921,0.894749999046,0.86253041029,-0.637049973011,-0.127924621105,-0.947630763054,0.63639998436
5721,0.275250017643,-1.2202886343,0.034550011158,-1.91827297211,0.571217954159,-1.41515004635
2263,-0.749899983406,-1.12599897385,0.168099999428,-0.195291429758,0.322366893291,-1.10099995136
808,-0.4170999825,-0.709660053253,0.0760499984026,0.561256468296,-0.366602659225,-0.303649991751
