rid,LJP002_BT20_6H:BRD-K12343256-001-01-4:10,LJP002_BT20_6H:BRD-K12343256-001-01-4:2,LJP002_BT20_6H:BRD-K12343256-001-01-4:0.4,LJP002_BT20_6H:BRD-K12343256-001-01-4:0.08,LJP002_BT20_24H:BRD-K12343256-001-01-4:10,LJP002_BT20_24H:BRD-K12343256-001-01-4:2,LJP002_BT20_24H:BRD-K12343256-001-01-4:0.4,LJP002_BT20_24H:BRD-K12343256-001-01-4:0.08,LJP002_HS578T_6H:BRD-K12343256-001-01-4:10,LJP002_HS578T_6H:BRD-K12343256-001-01-4:2,LJP002_HS578T_6H:BRD-K12343256-001-01-4:0.4,LJP002_HS578T_6H:BRD-K12343256-001-01-4:0.08,LJP002_HS578T_24H:BRD-K12343256-001-01-4:10,LJP002_HS578T_24H:BRD-K12343256-001-01-4:2,LJP002_HS578T_24H:BRD-K12343256-001-01-4:0.4,LJP002_HS578T_24H:BRD-K12343256-001-01-4:0.08,LJP002_MCF10A_6H:BRD-K12343256-001-01-4:2,LJP002_MCF10A_6H:BRD-K12343256-001-01-4:0.4,LJP002_MCF10A_6H:BRD-K12343256-001-01-4:0.08,LJP002_MCF10A_6H:BRD-K12343256-001-01-4:10,LJP002_MCF10A_24H:BRD-K12343256-001-01-4:10,LJP002_MCF10A_24H:BRD-K12343256-001-01-4:2,LJP002_MCF10A_24H:BRD-K12343256-001-01-4:0.4,LJP002_MCF10A_24H:BRD-K12343256-001-01-4:0.08,LJP002_MCF7_6H:BRD-K12343256-001-01-4:10,LJP002_MCF7_6H:BRD-K12343256-001-01-4:2,LJP002_MCF7_6H:BRD-K12343256-001-01-4:0.4,LJP002_MCF7_6H:BRD-K12343256-001-01-4:0.08,LJP002_MCF7_24H:BRD-K12343256-001-01-4:10,LJP002_MCF7_24H:BRD-K12343256-001-01-4:2,LJP002_MCF7_24H:BRD-K12343256-001-01-4:0.4,LJP002_MCF7_24H:BRD-K12343256-001-01-4:0.08,LJP002_MDAMB231_6H:BRD-K12343256-001-01-4:10,LJP002_MDAMB231_6H:BRD-K12343256-001-01-4:2,LJP002_MDAMB231_6H:BRD-K12343256-001-01-4:0.4,LJP002_MDAMB231_6H:BRD-K12343256-001-01-4:0.08,LJP002_MDAMB231_24H:BRD-K12343256-001-01-4:10,LJP002_MDAMB231_24H:BRD-K12343256-001-01-4:2,LJP002_MDAMB231_24H:BRD-K12343256-001-01-4:0.4,LJP002_MDAMB231_24H:BRD-K12343256-001-01-4:0.08,LJP002_SKBR3_6H:BRD-K12343256-001-01-4:10,LJP002_SKBR3_6H:BRD-K12343256-001-01-4:2,LJP002_SKBR3_6H:BRD-K12343256-001-01-4:0.4,LJP002_SKBR3_6H:BRD-K12343256-001-01-4:0.08,LJP002_SKBR3_24H:BRD-K12343256-001-01-4:10,LJP002_SKBR3_24H:BRD-K12343256-001-01-4:2,LJP002_SKBR3_24H:BRD-K12343256-001-01-4:0.4,LJP002_SKBR3_24H:BRD-K12343256-001-01-4:0.08
5054,-0.0818964540958,0.43335095048,0.200987637043,0.312548577785,1.75840759277,1.61715078354,1.43374574184,1.77036035061,-1.08239519596,-1.07740366459,-0.088616669178,-1.02613055706,-2.92465829849,-3.26031017303,-2.59664177895,-2.58790063858,-0.303885281086,-0.307585626841,0.14359998703,0.00929999351501,-0.766800045967,0.721300005913,0.037750005722,0.382699996233,-0.373523384333,0.040479272604,0.0800891816616,-0.505576729774,0.489199995995,2.00705003738,0.315149992704,-0.0483000017703,0.284384131432,0.212290838361,-0.199499100447,-0.447631061077,-0.814168572426,0.183101147413,0.718820333481,-0.748149991035,-0.102990359068,-0.285255461931,-0.214025050402,0.979456245899,0.0571746826172,-0.69116038084,0.183541297913,-0.336973488331
3108,1.0235478878,0.107187665999,0.938579797745,0.876006484032,0.871672868729,1.396458745,1.71041727066,2.18372225761,0.444552570581,0.808512210846,-2.02191305161,1.1549949646,0.340180456638,1.29124164581,3.07011127472,2.01180768013,7.66747140884,0.329702854156,1.13279998302,0.778200030327,-0.116649985313,0.470550000668,-0.369199991226,0.519050002098,-0.230608895421,0.825181126595,-0.0908022001386,-0.726487696171,0.0892500057817,0.147150009871,-0.487699985504,0.639649987221,1.78050744534,0.786050617695,0.702050685883,0.826373875141,2.33939027786,1.81104707718,1.18473041058,1.79774999619,0.742499649525,0.726430118084,1.04059326649,-0.0856130793691,0.929067373276,0.83848285675,0.79109287262,0.376532912254
1950,-1.44479799271,-0.260889917612,-0.143041238189,-0.00336466729641,-0.697389781475,-0.367965042591,-1.2182264328,0.422430574894,0.0930942669511,-0.571414709091,-0.569844603539,0.128408625722,-0.101674690843,0.379416078329,-0.0801381543279,1.35337769985,1.58957481384,-0.863837122917,-0.334899991751,-0.962149977684,2.67545008659,1.5584499836,0.303000003099,2.68930006027,-0.708465337753,-0.670672655106,-0.266647100449,-0.0160912275314,-0.0180500000715,-0.334099978209,-0.0716499686241,0.213700011373,-0.605828583241,-0.428539723158,-0.574065566063,-0.51327174902,-0.17122194171,0.863842666149,0.259190529585,0.0887500047684,-1.03426373005,-0.773617506027,-0.937262773514,-0.14434659481,-0.630495786667,-0.335870921612,-0.880361557007,-0.331169933081
351,-0.504940986633,-0.378992378712,0.0872893556952,0.0253982506692,-0.108264490962,-0.0537052601576,0.931317329407,0.608631134033,-0.000947585795075,-0.786814928055,0.0,-0.00091148604406,-0.149265885353,-0.157998934388,-0.545545756817,0.250658690929,-0.748146235943,-0.514321863651,-0.0525500029325,0.598049998283,2.02164983749,-0.0185000002384,0.0285499691963,0.432200014591,0.352674305439,-0.614240169525,0.0378449596465,-0.2247518152,-0.587300002575,-1.06834995747,1.04279994965,0.429250001907,-0.390087783337,-0.455695211887,0.21945643425,0.443262577057,1.04558980465,0.764817595482,0.401449322701,1.87555003166,-0.661186873913,0.0673986524343,-0.695624649525,-0.842409968376,-1.55410373211,-0.420541882515,-1.16284048557,-0.21352802217
4846,-1.25650966167,0.680036664009,-0.226375833154,-0.0874957740307,0.925893545151,-0.0461377948523,0.796602487564,0.52100533247,-1.16615557671,-0.667438983917,0.951345801353,0.918053388596,-0.752572059631,1.16407799721,-0.0204555690289,2.41406488419,-0.941169261932,-0.577352762222,1.16809999943,0.342849999666,0.761350035667,3.55935001373,2.25255012512,3.95725011826,-1.14634931087,-0.0495418608189,1.30126619339,1.61895692348,0.782900035381,1.58460009098,-0.278349995613,-0.243599995971,-0.339298427105,-0.178739666939,0.107140004635,-0.502629935741,0.185022369027,1.06507587433,-0.29814222455,-0.41479998827,1.01176404953,0.914406061172,0.265590727329,-0.570501625538,-0.36901473999,-0.93868792057,-0.13922727108,1.91746866703
1452,-0.234313100576,-0.010595023632,-0.0582846403122,0.0786389559507,0.631522297859,0.0231820940971,-0.965049266815,-0.609925806522,-1.10755300522,0.502412557602,1.06378269196,-2.36191511154,1.67485427856,1.89695930481,1.4290189743,0.062707722187,0.249402105808,-0.5023624897,0.694999992847,0.272450000048,0.37935000658,-0.827799975872,-1.18315005302,0.486699998379,-0.360700517893,1.02334868908,0.0379314646125,-1.13176989555,0.795949995518,1.46325004101,0.422499984503,-0.638400018215,-0.73515355587,0.00971999764442,-0.0931403636932,-0.852233231068,-0.88316822052,0.303153425455,0.102098062634,-0.0541500151157,1.39330005646,-0.140810310841,0.912814021111,0.140420824289,0.916946768761,0.0332142412663,0.423194915056,0.31597840786
4776,-1.84025633335,-0.49040055275,-0.629819452763,0.0427107065916,-0.332728624344,-1.06322109699,-0.388591974974,0.845796942711,-0.239391237497,0.761130213737,-0.628838658333,1.15502154827,0.654691040516,0.992371201515,0.698831319809,0.670397281647,-1.45596003532,-0.770562410355,-0.172800034285,-1.00559997559,1.87419998646,4.21570014954,0.35845002532,1.01785004139,0.0757629573345,-0.789505243301,-0.0247358828783,0.0692945420742,0.368499994278,0.404449999332,0.953750014305,2.35175013542,-0.332289963961,-0.747892081738,-0.568747580051,-0.195755004883,0.050783816725,0.0208236649632,1.55129635334,1.0515999794,-1.42285871506,-0.477835386992,-0.729000031948,0.567592859268,-0.360206305981,-1.01817142963,-0.456573754549,-0.0790055170655
6908,1.88796305656,0.957758665085,0.289573609829,0.752013325691,0.573750674725,0.91017973423,-0.107129812241,0.061718672514,0.226381987333,-0.909708917141,0.600093245506,-0.105954930186,0.363476216793,-0.390235871077,0.777283906937,-0.0830457732081,-2.63485980034,0.922353565693,0.75334995985,1.13695001602,-1.52265000343,-1.69080007076,-2.13800001144,-1.18980002403,-0.591223597527,0.0177179463208,0.898512303829,0.58422845602,-0.49169999361,-0.342150002718,-0.82950001955,-0.176100000739,0.451641559601,0.930254518986,0.0907081663609,0.556507110596,-0.915424525738,-0.99906796217,-1.24745953083,-1.12615001202,1.06617105007,1.38544416428,1.15823602676,0.883998513222,0.5156878829,0.223797559738,0.912439107895,0.271489024162
672,0.43070062995,1.09474396706,0.342594563961,1.68358874321,-0.366983830929,-0.419285148382,-0.19505520165,-0.995562851429,0.15160626173,1.01629900932,-0.486454367638,0.760651350021,-2.07424330711,-1.91572165489,-2.69600319862,-3.32272195816,3.6737241745,1.42800629139,1.29270005226,2.12295007706,-1.50549995899,1.08714997768,-3.18340015411,0.298500061035,0.745519578457,-0.00919955968857,0.881120622158,0.362424850464,-0.368950009346,-1.23304998875,-0.64384996891,-1.3561000824,0.629694283009,0.461997658014,0.743602633476,-0.0282289423048,-2.68487787247,-2.38820505142,-2.35108423233,-2.41464996338,-0.539093971252,-0.11923045665,-0.347150743008,-0.593507170677,0.180234149098,-0.395208775997,-1.60092687607,-0.429300069809
5710,-0.185497358441,-0.711912631989,-1.30123877525,-0.440572500229,0.127471268177,0.836857438087,0.460917085409,-1.81025993824,-0.396137773991,0.294026494026,0.375458180904,-0.218011826277,1.53860640526,1.228951931,1.6890668869,-0.235226154327,0.324747562408,0.670632243156,0.413800001144,0.509599983692,-1.0284999609,-0.548099994659,-1.25370001793,0.607749998569,0.954206347466,0.499770343304,0.122568830848,-0.675247132778,-0.548900008202,0.479600012302,-0.783399999142,0.701900005341,0.259910464287,1.02960920334,0.368900030851,0.746343970299,0.593947410583,0.217847585678,0.678595662117,0.329349994659,0.900079548359,0.495140969753,0.935977935791,0.607543587685,0.724124550819,1.24024665356,1.08133244514,-0.071414321661
2115,-1.6091606617,-0.570871412754,-1.3240339756,0.523104190826,-1.19331133366,-0.804828166962,-1.33442616463,0.101569905877,-2.21088886261,-0.345468997955,-1.38344752789,1.48562037945,-2.4971075058,-2.8241944313,-2.78703451157,-2.25563621521,-1.32684004307,-1.01741659641,-0.958549976349,-1.41890001297,-1.33360004425,-0.799199998379,1.42130017281,-0.104449987411,0.594407141209,0.0176058411598,0.385097146034,0.266861945391,0.966949999332,0.734549999237,1.20799994469,0.476449996233,-1.51343178749,-1.92273461819,-2.21755290031,-1.81133961678,-3.83279848099,-3.26555991173,-2.94825649261,-2.05550003052,-0.841577529907,-0.179263949394,0.211149349809,0.0922319889069,-0.772978484631,-0.847825050354,0.144009694457,-0.364571332932
7015,-2.20066094398,-0.617234289646,-0.0631677731872,0.634771943092,-0.127934485674,-0.90286898613,0.00190404057503,0.783156037331,-0.222531497478,0.227959603071,-0.585528373718,0.740202248096,-0.281742930412,-0.434897571802,-0.396609574556,-0.167667359114,0.889169037342,-0.673934996128,0.260149985552,-0.925950050354,0.884649991989,0.834349989891,0.884150028229,-0.431450009346,0.232765451074,-1.36349654198,-0.0718887224793,-0.0910815447569,0.00349999964237,-0.542050004005,1.24765002728,0.90474998951,-0.755162835121,-1.07730901241,-0.557467937469,-0.856766164303,-0.102237164974,0.125041380525,0.516252458096,-0.175699993968,-1.738322258,-0.941282987595,-1.00086939335,-0.505898177624,-1.20389509201,-0.36803779006,0.196038156748,-0.315262496471
8726,2.75881767273,0.304037988186,0.0429593324661,0.368986666203,0.125527724624,1.3439861536,-0.387794047594,0.348628729582,0.534700453281,0.915297269821,-0.680380702019,0.116415396333,-0.803154110909,-1.4263150692,-1.38023102283,-0.67328608036,-1.94171667099,0.906517386436,0.817550003529,0.581749975681,-0.434000015259,-1.02305006981,-1.09379994869,-0.126299992204,0.185502320528,-0.367923945189,0.673997700214,0.054544210434,-1.11629998684,-1.18519997597,-0.575550019741,-0.77555000782,-0.0779884010553,0.72526705265,0.881180167198,0.509111225605,-1.92779541016,-1.69497203827,-1.67328608036,-2.29089999199,0.408562839031,-0.240845635533,0.782543301582,0.435732930899,0.117396697402,0.118885427713,-0.0266086757183,0.191998660564
2185,-1.38822412491,-0.611288309097,-0.13538223505,0.546026349068,-0.511419951916,-0.690003871918,-0.434399366379,0.565742075443,-0.443744182587,-0.100593745708,-1.09105837345,0.364199846983,-0.658386349678,-0.290853589773,-0.522431969643,-0.0649111270905,-1.67198967934,-2.28253960609,-2.26609992981,-1.94070005417,1.52834999561,1.00335001945,1.02824997902,-1.0544500351,0.405280917883,-1.00011849403,0.0518160946667,-0.178635776043,0.333000004292,0.52019995451,0.816650032997,1.37855005264,-0.17703807354,-0.479260772467,-0.403290688992,-0.285857468843,0.513053536415,0.909580230713,1.82584810257,1.72539997101,-1.91598987579,-0.698246002197,-0.994085609913,0.0319327712059,-1.0668874979,-1.01716208458,-1.05298066139,-0.498978465796
3315,0.346945613623,0.24727204442,-0.0381812155247,0.128139838576,0.162271767855,0.144841820002,0.159040346742,0.15717689693,-0.000855195277836,-0.241319820285,-0.000295851554256,0.00203687511384,0.763612151146,0.471735417843,0.761110961437,0.336996078491,-1.30329930782,1.42261505127,1.65750002861,1.38575005531,2.38864994049,1.88505005836,1.44729995728,0.906549990177,0.0,-1.00591611862,0.0,-0.0218999087811,0.00034999998752,0.000999999931082,0.00034999998752,-0.00034999998752,0.268125742674,1.19926095009,1.07987606525,0.968877077103,2.82936644554,2.00263094902,2.16147756577,3.20910000801,1.22626912594,0.846091985703,0.94170075655,0.198935315013,1.36625266075,1.64537084103,1.91078829765,1.66033768654
5289,-0.543672859669,-0.414165347815,-0.463931322098,1.6311545372,0.197250515223,-0.338601052761,-0.263592481613,-0.208568453789,-0.598685920238,0.372834175825,-1.54776012897,2.77698874474,0.891852140427,-0.513386011124,0.94832777977,-2.02103304863,-2.72929406166,-0.351524829865,0.215499997139,-0.134900003672,1.51754999161,2.1984000206,2.38464999199,-0.458350032568,1.9921323061,-1.35694861412,0.451956093311,0.66109597683,0.240600004792,0.323449999094,1.37739992142,0.665600001812,0.0975219607353,0.279287964106,0.0127893164754,0.599398374557,-0.722589969635,2.06130003929,1.77397239208,1.70969998837,-1.01273465157,-0.283343434334,-0.01237860322,-0.141763389111,-0.324040293694,0.195966422558,-0.252227604389,0.110092870891
868,0.352001041174,1.39381921291,0.776116013527,0.987533092499,1.3894982338,2.03577923775,2.30137753487,0.9401871562,-0.183974564075,-0.63338303566,0.278392106295,-0.531487703323,1.98224115372,2.10158491135,1.89696073532,2.30470299721,0.426891535521,0.284433990717,0.768149971962,0.118649989367,3.61829996109,4.97720003128,2.98119997978,5.41375017166,-2.52198958397,0.0840214043856,-0.452128916979,-1.34546887875,-0.161500006914,-1.21854996681,-0.635450065136,-1.61499989033,1.1591155529,0.814262092113,1.75088512897,1.08952689171,6.33659553528,5.85537052155,5.15716648102,6.28880023956,-0.90697479248,-0.862236917019,-0.53809928894,-0.170983210206,-0.919736623764,-0.13598293066,-0.566666960716,-0.741643548012
1677,-1.70266151428,-0.272385030985,-0.359712183475,-0.251042664051,-0.264447540045,-1.08114433289,-0.723797798157,0.793628811836,-0.30215549469,-0.032659560442,-0.539170324802,-0.0340472757816,0.312842309475,-0.212485671043,0.124344073236,0.394890725613,0.285319626331,-1.20037984848,-1.47580003738,-0.597199976444,2.09835004807,0.290349990129,0.533550024033,-0.272650003433,-0.329544067383,-0.923529744148,-0.321393728256,-0.17049112916,0.536800026894,0.294550001621,1.01715004444,0.53149998188,-0.411226034164,-0.677343070507,-0.466022610664,-0.430901199579,-0.460754036903,-0.15889030695,0.451149046421,-0.0579000115395,-1.25579893589,-0.988706409931,-0.568057179451,-0.434802561998,-1.0949229002,-0.845713078976,-0.463217020035,-0.868144512177
7043,-0.519801437855,-0.595149338245,-0.14411778748,0.715137839317,-0.169036716223,-0.789551854134,0.117715060711,0.234450936317,-0.638879179955,0.831764042377,-1.04920744896,0.913290739059,1.02372837067,1.19933867455,0.936635613441,1.69650375843,2.69563341141,0.0493270158768,-0.819649994373,0.3111500144,1.3314499855,0.836700022221,0.744249999523,0.116249993443,0.731175541878,-0.055388353765,0.174042850733,-0.251888662577,1.21069991589,1.63380002975,1.65715003014,1.29734992981,0.297948300838,-0.15687020123,-0.223386317492,-0.795053303242,0.826634168625,0.594433188438,1.09768772125,1.31264996529,0.0507010817528,0.73937946558,0.338174492121,-0.945895671844,-0.808022081852,-0.257493376732,0.408776819706,-0.688386321068
5613,-1.7700356245,-0.354395925999,-0.095616273582,0.577571690083,0.000163033604622,-0.723549664021,-0.444352716208,-0.178014650941,-0.18363545835,1.16204583645,-0.993445515633,0.468341350555,-0.314074456692,-0.00157233979553,-0.336926907301,-0.336861252785,1.0185867548,-0.944363355637,-0.534449994564,-0.631549954414,1.63435006142,1.78125,1.28259992599,0.430000007153,0.213486999273,-0.451393842697,-0.0711866915226,0.0400656908751,0.834249973297,0.410450011492,1.05634999275,0.882300019264,-0.129272401333,-0.161888852715,0.0282533913851,-0.581655144691,0.244096592069,0.414064973593,0.568453669548,2.32139992714,-1.91342508793,-0.725766420364,-0.813676834106,0.202132582664,-0.72703564167,-0.600001037121,-0.832944989204,0.171548843384
