rid,DOS025_VCAP_6H:BRD-K57087594-001-01-4:5.01,DOS025_VCAP_24H:BRD-K57087594-001-01-4:5.01,DOS047_A375_24H:BRD-K57087594-001-01-4:5.01,DOS047_A549_24H:BRD-K57087594-001-01-4:5.01,DOS047_HT29_24H:BRD-K57087594-001-01-4:5.01,DOS047_MCF7_24H:BRD-K57087594-001-01-4:5.01,DOS047_PC3_24H:BRD-K57087594-001-01-4:5.01,MUC.CP004_MCF7_6H:BRD-K57087594-001-01-4:10.0442,MUC.CP004_MCF7_6H:BRD-K57087594-001-01-4:3.3481,MUC.CP004_MCF7_6H:BRD-K57087594-001-01-4:1.116,MUC.CP004_MCF7_6H:BRD-K57087594-001-01-4:0.372,MUC.CP004_MCF7_24H:BRD-K57087594-001-01-4:10.0442,MUC.CP004_MCF7_24H:BRD-K57087594-001-01-4:3.3481,MUC.CP004_MCF7_24H:BRD-K57087594-001-01-4:1.116,MUC.CP004_MCF7_24H:BRD-K57087594-001-01-4:0.372
5720,0.883796453476,-1.50516068935,0.56388258934,0.743245124817,-1.05123639107,1.38946938515,0.118800029159,0.907466650009,2.58392930031,-0.391002893448,1.27273058891,0.234595611691,2.75837635994,0.796295821667,1.44876682758
466,1.17202377319,-2.87995696068,0.0474450290203,-0.241664230824,-0.0432586669922,-0.298251420259,0.030333340168,0.826166689396,-0.541183054447,-1.25054812431,0.486694782972,-0.0654385685921,0.257375001907,0.0784579068422,0.191100001335
6009,0.761182308197,-0.176693826914,-1.32101881504,0.573803246021,0.0344467163086,0.0174214839935,-0.646366715431,0.607366681099,1.37679481506,-0.28996989131,1.1499414444,0.146006345749,0.836377620697,0.75200343132,0.235233366489
2309,0.627159714699,0.208074629307,0.0957750380039,0.714009284973,-0.466254204512,0.386470973492,1.05540001392,0.362033337355,0.782122790813,-0.000281780958176,0.571488320827,-0.394773185253,-0.268366158009,-0.41245162487,-0.622799992561
387,0.218394294381,-1.16730320454,0.180141925812,-0.0209201648831,-0.297798991203,0.0689263343811,1.45743334293,0.252000004053,2.88032627106,-0.425108611584,1.61355996132,0.287843465805,1.12255966663,0.269701749086,0.187600001693
3553,-1.26889693737,-0.480244994164,-0.869211316109,-0.584704637527,-0.0987218916416,0.0806339383125,0.705366671085,0.28273332119,-0.407040596008,1.89211261272,-0.0746513009071,-0.167760565877,-0.837642252445,-0.250180751085,-0.422066658735
427,0.740895032883,-0.013557754457,0.521277308464,-0.843763887882,-0.871954441071,0.776454031467,-0.337166666985,0.113266646862,3.3285574913,0.161137849092,0.443120598793,0.265505671501,0.649447798729,-0.248759821057,0.23003333807
5898,0.0292086303234,-2.15428471565,-0.176933601499,-0.935422539711,0.756274819374,-0.6695753932,-0.368200004101,0.540600001812,-0.154267311096,0.422992885113,-1.18791091442,-0.405236423016,0.763224840164,-1.04397749901,0.123966678977
23365,-0.57726508379,0.400481373072,-0.0164441466331,-0.364395439625,-0.39577049017,0.99590075016,0.194933354855,-0.198599994183,2.24485135078,0.27303943038,-0.688130199909,0.60648137331,0.915274977684,0.042727638036,-0.0513000041246
6657,-1.85066056252,-0.308376401663,0.208626359701,1.38942444324,0.396542221308,0.0565634295344,-0.258600026369,1.00566673279,0.733353376389,1.69519019127,-0.217270880938,0.463668823242,-0.891778588295,-0.0697119757533,-0.318833351135
