rid,CPC004_A375_6H:BRD-A72703248-003-01-5:10,CPC004_HA1E_6H:BRD-A72703248-003-01-5:10,CPC004_HA1E_24H:BRD-A72703248-003-01-5:10,CPC004_HCC515_6H:BRD-A72703248-003-01-5:10,CPC004_HCC515_24H:BRD-A72703248-003-01-5:10,CPC004_HEPG2_6H:BRD-A72703248-003-01-5:10,CPC004_HT29_6H:BRD-A72703248-003-01-5:10,CPC004_MCF7_6H:BRD-A72703248-003-01-5:10,CPC004_PC3_6H:BRD-A72703248-003-01-5:10,CPC004_PC3_24H:BRD-A72703248-003-01-5:10,CPC004_VCAP_6H:BRD-A72703248-003-01-5:10,CPC004_VCAP_24H:BRD-A72703248-003-01-5:10,CPC018_A375_6H:BRD-A72703248-003-03-1:10,CPC018_A549_6H:BRD-A72703248-003-03-1:10,CPC018_A549_24H:BRD-A72703248-003-03-1:10,CPC018_ASC_24H:BRD-A72703248-003-03-1:10,CPC018_HEPG2_6H:BRD-A72703248-003-03-1:10,CPC018_HT29_6H:BRD-A72703248-003-03-1:10,CPC018_MCF7_6H:BRD-A72703248-003-03-1:10,CPC018_MCF7_24H:BRD-A72703248-003-03-1:10,CPC018_NPC_24H:BRD-A72703248-003-03-1:10,CPC018_PHH_24H:BRD-A72703248-003-03-1:10,CPC018_SKB_24H:BRD-A72703248-003-03-1:10,MUC.CP005_MCF7_6H:BRD-A72703248-003-01-5:10,MUC.CP005_MCF7_6H:BRD-A72703248-003-01-5:3.3333,MUC.CP005_MCF7_6H:BRD-A72703248-003-01-5:1.1111,MUC.CP005_MCF7_6H:BRD-A72703248-003-01-5:0.3704,MUC.CP005_MCF7_24H:BRD-A72703248-003-01-5:10,MUC.CP005_MCF7_24H:BRD-A72703248-003-01-5:3.3333,MUC.CP005_MCF7_24H:BRD-A72703248-003-01-5:1.1111,MUC.CP005_MCF7_24H:BRD-A72703248-003-01-5:0.3704
5054,-0.289655566216,-0.0213848650455,-1.95124268532,0.559126496315,0.575593411922,-0.0464735217392,-1.08056640625,0.226968586445,-1.04510354996,-0.267861664295,-0.210552826524,-0.0294345840812,-0.0781782269478,0.722405791283,0.354699999094,0.443211972713,0.00422254949808,0.504148542881,-0.317116141319,2.7120847702,0.586252093315,1.03772842884,-0.0946596413851,-0.374283492565,-1.50809049606,-1.00126481056,-0.79334628582,-0.591864526272,0.411837786436,0.710624575615,-0.45914876461
3108,0.517519116402,-1.24983310699,0.474537372589,-0.824002623558,-1.46107554436,-0.179804190993,-0.165324926376,0.189301490784,0.498056769371,-0.337773442268,-0.176418602467,-0.0964935719967,-0.535430073738,0.0324477106333,-0.530449986458,0.525542140007,-0.546042859554,0.105186231434,0.278999477625,-0.747921347618,-0.45175036788,-0.369332760572,-1.09448575974,-0.994017779827,1.41840159893,1.01244795322,-1.0379884243,0.223146006465,0.0645819455385,-0.439108759165,-0.497938841581
1950,-0.219477564096,-0.314593762159,-1.76950359344,0.533817052841,1.5350612402,0.710319638252,-0.0720285028219,0.597432076931,-0.583692014217,-1.4856621027,-0.467882633209,-0.189069747925,0.1566606462,-0.650136947632,0.260100007057,0.29684010148,0.233880698681,0.257220208645,-0.0231267102063,5.07113742828,1.11833095551,-0.310547918081,-0.0278473347425,-0.817976772785,-1.91309356689,-0.827111005783,-0.407156407833,-0.794553935528,2.16714882851,2.20752239227,-0.61464458704
351,-0.223270520568,-0.46580556035,0.328671753407,0.146988481283,0.230910673738,0.26926112175,0.407186985016,0.363353461027,0.0756363421679,0.371907055378,-0.546000361443,-0.118328951299,-0.166661769152,-0.0360718369484,0.438300013542,0.457069903612,-0.235470056534,0.771585524082,-0.364428788424,2.04545736313,-0.622649431229,0.151643484831,0.743052244186,-1.30676293373,-2.22640657425,-1.29498744011,-0.734716594219,-0.319423437119,1.23966383934,0.898867607117,0.179185628891
4846,0.783350765705,3.38823032379,1.48772239685,-0.225097060204,-0.438956052065,-0.308852910995,0.676156103611,0.395245522261,0.126075431705,-0.64656406641,0.318699002266,0.252521514893,0.00357858929783,0.720763802528,-0.565949976444,-0.665264368057,0.728204905987,-0.254145085812,0.428003311157,-0.467419624329,-0.15513291955,-0.6154692173,0.262578517199,-0.0244610011578,-0.0397961139679,0.885603010654,1.4978582859,0.309577673674,0.756996691227,0.213486030698,-0.630226969719
1452,-0.749392986298,-0.00050451233983,-0.836434721947,0.321613878012,0.0341357886791,-0.0322388000786,-0.548916220665,-1.70553994179,-0.00979518890381,0.0278926976025,-0.556808829308,-0.0748213529587,-0.144483819604,-1.04356682301,0.667850017548,0.409133940935,0.144984066486,0.119525186718,-1.07939016819,0.414726227522,-0.887209892273,0.250738322735,0.266300141811,0.365249574184,1.86376678944,0.543441295624,-0.0795017257333,0.420753329992,-1.58972144127,0.920046925545,0.243896484375
4776,-0.812174081802,0.239920899272,-1.47917938232,0.459732353687,1.542765975,0.144425421953,-1.14531314373,0.323273718357,-0.6767359972,0.464493870735,-1.15890848637,-0.253872096539,1.03046405315,-0.862061262131,0.955350041389,-0.559858322144,0.154971256852,1.28073942661,-0.687264800072,2.0874812603,2.23093986511,-0.944479525089,-0.605342447758,0.870323956013,-1.36751914024,-0.754013895988,-0.0779063850641,-0.615255892277,1.60182547569,0.579399347305,-0.268947780132
6908,0.0741806477308,0.825441598892,0.358725637197,-0.329024195671,-0.825553059578,0.272531181574,0.43871614337,-0.802895069122,2.92434430122,-0.619645476341,0.15516346693,-0.135205864906,-0.470329165459,0.13521464169,0.193800002337,0.778616368771,0.016743645072,-0.707312405109,0.542348384857,-2.35652279854,-1.92925655842,1.06838345528,0.0586014688015,0.344317406416,0.109051927924,0.427235007286,0.316393226385,-0.563028395176,-2.63643741608,-0.441290855408,0.366397380829
672,-0.0617567822337,0.710784196854,0.303183197975,-0.360289305449,-0.555748939514,0.357011079788,1.04054903984,0.018760683015,-0.420706063509,-1.38551151752,0.218801304698,1.47438251972,-0.715630829334,-0.797226369381,-1.01269996166,2.39847612381,1.1590372324,-0.249598354101,0.2284270823,-3.89325070381,-0.472907185555,-0.354343980551,-0.467616856098,1.30834913254,-1.67886841297,-0.406039565802,0.549895703793,-0.656878709793,-2.08943796158,0.830321073532,0.0853309780359
5710,-0.195293948054,0.716113507748,1.51422977448,-0.155627027154,-0.273217827082,-0.721247732639,0.730983316898,-0.0877090245485,0.310836911201,0.201205596328,0.273395240307,-0.170800864697,-0.703609526157,1.06543648243,0.995049953461,0.480228960514,-0.0143004655838,0.27501091361,-0.315424114466,2.00319981575,-1.54241967201,0.644371151924,0.182237684727,0.992955744267,-0.508655667305,0.224512934685,0.221346437931,1.98772287369,-0.249855697155,-0.592785596848,0.713675618172
2115,-0.102846778929,0.167717665434,1.8164832592,-0.0971039384604,-0.425816684961,-0.143708184361,-0.242917597294,-0.321788489819,-0.946103096008,-1.73543870449,-0.702157258987,-0.106295332313,-0.354518502951,-0.83060157299,0.172949999571,-0.21385987103,-0.544749498367,-0.185623154044,0.332495689392,0.869542717934,0.0849509835243,-0.558671951294,-0.39978197217,0.265551537275,0.297631561756,0.780822694302,-0.524427950382,0.57458782196,0.885389328003,0.229803159833,-0.0320820063353
7015,-0.158786103129,-0.818925261497,0.0657824426889,0.201114714146,1.83621037006,0.167073264718,-1.01726961136,0.905126810074,-0.618494153023,1.02108263969,-0.49256888032,-0.237226754427,0.643369734287,0.0473981276155,0.586650013924,-0.0867484360933,0.944636464119,0.351880520582,0.16496732831,3.67480278015,1.25082182884,0.543455243111,-1.00874876976,-0.275261342525,-0.62805557251,-0.365347415209,-0.507641434669,-0.95787602663,1.43362355232,0.594001591206,0.250789731741
8726,-1.02121412754,-0.814364433289,-0.423567384481,-0.353818297386,-2.01712989807,-0.631006419659,-0.0443932563066,-1.28860473633,-0.661085605621,-1.03322780132,0.315185546875,0.404613167048,-0.340859472752,0.841403841972,-2.09119987488,-0.889095723629,0.281850427389,-0.189878195524,-0.812973320484,-3.23760795593,-1.21466910839,-0.276468515396,-0.056990429759,-0.953771471977,-0.579590439796,-0.205659300089,0.340250819921,-0.621328055859,-0.856719017029,-0.369851440191,0.916285574436
2185,3.64036631584,-1.08094501495,-0.0591619499028,-0.554156541824,0.974314749241,0.0650379881263,-1.22029030323,0.413358151913,-0.626518249512,0.890889763832,-0.510788619518,-0.0901953727007,2.06332445145,-0.934461236,0.988049983978,-0.228712111712,-0.231877833605,1.08324837685,0.250865310431,2.54957747459,1.71065461636,-1.42713963985,-0.456010103226,0.461379647255,-0.749743938446,0.0872722715139,0.20313218236,-0.115408688784,1.08512353897,0.515584468842,-0.215870320797
3315,0.143110364676,0.259503364563,0.452915430069,-0.919183909893,0.310382187366,-0.605493068695,0.466903865337,-0.376224637032,0.520564317703,0.77881360054,0.402104943991,-0.0607080608606,0.0286618545651,2.1278219223,2.23965001106,0.634912014008,-0.309704065323,-0.00865239091218,0.687078297138,0.0846513807774,0.105741977692,0.627847552299,0.430680245161,0.0,0.0,0.0,0.0,0.490340590477,-1.10444283485,-0.964219927788,0.572968363762
5289,-0.377801597118,0.265216320753,-0.677175700665,-0.536859452724,-0.247268557549,-1.4651941061,-0.808767676353,0.691140055656,-0.0901126116514,1.96101355553,1.1030882597,-0.364462375641,0.2566793859,-1.47116434574,0.480250030756,0.683540701866,-0.295827388763,-0.117626585066,0.0405830442905,0.912987828255,-0.22041195631,-0.686203181744,0.252963602543,-0.437039852142,-0.447033464909,0.320407152176,0.769623398781,2.10643792152,1.9002635479,-0.210732609034,0.291961580515
868,0.386396676302,0.0197818726301,1.45971488953,0.431404322386,0.558284163475,0.274748504162,-0.561217069626,1.10443973541,-0.64725124836,0.0135168582201,-0.688125610352,-0.289213746786,0.098927423358,-0.736777424812,1.50584995747,-0.842282354832,-0.604403853416,-0.484428197145,0.0738243386149,0.369580149651,1.3127117157,-0.444504469633,0.670326471329,0.251788914204,0.822559595108,0.295346111059,0.848674058914,0.951791584492,1.11036193371,0.199473813176,-0.857840538025
1677,0.119081661105,-0.233501702547,-0.0148183405399,-0.475501209497,1.4608259201,-0.208268493414,-0.459676116705,0.258085131645,-0.457027375698,0.362605839968,0.670859873295,-0.403240978718,0.52333343029,-1.04288136959,-0.0180000066757,-0.264180868864,-0.364417612553,0.0792969316244,-0.885664820671,1.91796255112,2.15047597885,-0.269424974918,-0.446463257074,-1.38518619537,-0.563509941101,-0.266932040453,-0.118465550244,-0.254450440407,2.86717438698,0.999007284641,0.106347091496
7043,-0.950124323368,-1.23910808563,-0.606137037277,-0.494354248047,-0.515373170376,-0.739704370499,-0.811257660389,-0.913176655769,-0.789371192455,0.208196744323,-0.302686184645,-0.253054350615,1.40246045589,-0.445694684982,1.01080000401,-0.572755098343,-0.535025238991,0.120269455016,-0.183247759938,0.266472876072,1.97274422646,-0.536568164825,-0.72642236948,0.534359931946,0.793138861656,-0.469012290239,0.167798221111,0.540661394596,0.488054811954,1.07170593739,-0.117054633796
5613,-0.770343840122,-0.907042860985,0.728238642216,0.543191671371,0.883625328541,-0.292564034462,-0.541787147522,-0.218210250139,-0.761028766632,0.60845041275,-0.344403803349,-0.0214656069875,0.652187585831,-0.145147621632,0.175949990749,-0.395664811134,-0.141056507826,0.0198941081762,0.413749396801,2.79107832909,2.65373635292,-0.72960960865,-0.183341130614,-0.449253946543,-1.86502480507,-0.0226691663265,0.0819550529122,-0.104769140482,1.54274642467,0.503636062145,0.102460980415
595,0.110029816628,-0.436575233936,0.496187567711,0.111651837826,-1.16389191151,0.0618658959866,1.28197240829,-0.884995698929,0.0634661391377,-0.210934981704,0.86874806881,0.316831618547,0.420588195324,0.664459109306,0.580999970436,1.01565992832,1.16099011898,-0.0813935697079,0.846260011196,-1.1208422184,-0.558769583702,0.19300571084,0.0393649302423,0.970327377319,0.970169603825,-1.16294491291,-0.0854962840676,1.16290318966,-1.59850299358,-0.436770021915,0.427729487419
4793,-0.159712269902,0.68730455637,2.01243066788,-0.686612546444,1.08583235741,-0.358401298523,0.442242443562,0.038272947073,-0.350071012974,0.838105857372,-0.620433151722,1.77439975739,-0.511670827866,1.63708615303,1.06394994259,0.844442725182,0.0204991549253,0.264581769705,0.524170219898,2.35702967644,0.164128124714,-0.148384228349,-0.360593289137,1.05280590057,2.15743517876,1.6697909832,-0.00972017087042,1.21335101128,0.212683394551,0.388797312975,-1.63547456264
2736,0.389442026615,-1.51064229012,-1.17457211018,-0.105756044388,1.270373106,0.21489970386,-0.549470067024,0.380861073732,-0.0474234446883,-0.137666702271,-0.733251392841,0.114808060229,1.33411049843,0.669269442558,1.23624992371,-0.353096306324,-0.283136844635,-0.0674774572253,-0.0596702769399,1.53578543663,0.407179683447,-0.364116191864,0.987380027771,-0.0855303108692,-0.314086556435,-0.963866949081,-0.277535617352,-0.349316865206,0.215715557337,0.331655859947,-0.310341954231
5290,-0.357188284397,-1.32632803917,0.160064727068,-0.826906561852,1.24191606045,1.72493326664,-0.879415094852,0.501010715961,-0.968433737755,0.224324181676,-0.839799761772,-0.14559648931,0.437586158514,-1.02569425106,1.41380000114,-0.997296631336,-0.341041743755,0.989085912704,-0.485561192036,2.09980750084,-0.155779778957,-1.07434415817,-0.325794249773,0.475231289864,-0.114726006985,0.27302506566,0.612926363945,-0.750064492226,0.515975534916,0.593256235123,1.76304900646
6194,-0.166413575411,-0.197665840387,0.0925556644797,0.00062884046929,-0.378703743219,0.0765925571322,-0.00765786645934,0.586648881435,0.161734029651,0.0295433402061,-0.769481420517,-0.676046788692,-0.190145611763,-0.15139053762,0.258499979973,0.0,-0.469832271338,-0.693586468697,-0.470888882875,-0.179512172937,-3.99367523193,0.00100842339452,-2.97170281556e-05,-0.442547500134,0.310326963663,0.0377472043037,0.0,0.0,-2.89961433411,-1.34427571297,0.0
1676,-0.931866645813,-1.0550788641,-0.954070568085,0.0443889498711,1.23862528801,0.0570485107601,-1.14970266819,0.0106061697006,-1.26838302612,0.726333737373,-1.06127119064,-1.92675900459,1.66997539997,-0.734231770039,-0.318399995565,-1.21672284603,0.159198015928,0.594039857388,-0.442975848913,0.699648320675,1.50538945198,-2.94268345833,-0.576212406158,0.0538234934211,-0.791909098625,-0.990875661373,-0.475359678268,-0.50325858593,1.49062466621,0.907411515713,0.204976394773
23512,-0.00602968037128,-0.383038282394,0.585148870945,0.0079575330019,-1.7497317791,-0.0596005246043,1.10959231853,-0.537597060204,0.214570820332,-0.0558394230902,0.281379580498,0.446651756763,0.386885821819,0.53028857708,-1.07550001144,0.401273131371,0.0102733410895,0.0373576059937,0.21810939908,-1.59496974945,-0.58415800333,-0.451510906219,-0.783002436161,0.0869874954224,-0.168263569474,-1.21456968784,0.460056245327,-0.0781952217221,1.62058830261,-0.310211032629,0.352142632008
148022,-0.0208018273115,-1.85447573662,-2.00032544136,-0.89740729332,-1.61738014221,-0.72472935915,0.305370867252,-0.608024477959,-0.141139388084,0.238914787769,0.548338651657,-0.593209981918,-0.144851088524,-0.211112424731,1.44249999523,-1.0973893404,0.769033908844,-0.0976697430015,-0.222857415676,0.319083690643,1.03304338455,0.619054019451,-0.823293566704,0.816673278809,0.503956079483,-0.199838459492,-0.81229364872,0.647719979286,0.780798912048,0.492194831371,-0.00925923883915
1906,-0.629210054874,-1.44217920303,-2.47167062759,-0.61003690958,1.19564831257,-1.18456697464,-1.23939061165,0.584280192852,-0.900151133537,1.01027989388,-0.836919248104,-0.4500259161,0.327934354544,0.184578299522,-0.56400001049,-0.440800011158,0.0640450939536,0.534456372261,0.225317776203,1.95008182526,2.04009222984,-0.302722334862,-0.59191930294,-1.07843255997,-0.545917570591,-0.888693213463,-0.857242405415,-0.0291861593723,1.47274327278,0.605138719082,0.0981047898531
8878,-1.02909135818,-0.300331115723,0.756965517998,-0.435411274433,-0.765256941319,-0.0229278244078,0.841515660286,-0.0796448737383,-0.247097700834,0.803613841534,0.73056769371,-0.0985046327114,-0.83768093586,0.32724583149,0.536500036716,0.811209917068,0.269945889711,0.56830316782,-1.68606436253,0.100610494614,-1.1046410799,0.00283171073534,0.567116081715,0.996935486794,1.15558815002,-0.354838222265,-0.36258482933,1.5531771183,-0.0678690820932,-1.43748784065,-0.188284084201
3091,-0.859250605106,-0.610933661461,0.441819429398,-0.212899491191,-1.03399884701,-0.174284845591,0.0920707285404,0.0136290788651,-0.422984749079,-1.99691152573,-1.71262824535,-0.273654162884,-0.113190829754,-0.166740253568,-1.09569990635,0.64216375351,-0.721635639668,0.310780763626,0.363723754883,-0.202401041985,-0.674226760864,0.435028493404,0.157238215208,-0.351980775595,-1.28226852417,-1.38557887077,-0.707353949547,0.283772230148,0.792670488358,-0.869870960712,0.825153291225
5743,-0.391415983438,-0.45695656538,1.72005987167,0.0266726724803,4.02665185928,1.32774853706,-0.705774962902,0.784150123596,0.570086300373,2.56083035469,-0.16127550602,0.144000053406,0.00538757443428,-0.192497432232,-0.654399991035,0.339416027069,0.487071931362,-1.65340077877,-0.357083112001,3.40750288963,-0.41166728735,-0.380264401436,4.46846008301,0.727779150009,-0.535754919052,0.23753541708,0.0884001329541,-0.623825490475,0.209973439574,1.54236078262,-0.559349894524
5321,-0.900783121586,-0.911616563797,-0.0258762259036,-0.586433053017,1.5598949194,-0.262980043888,-1.06687533855,0.479426383972,-0.167599126697,0.0407352298498,-1.14821362495,-0.220716059208,0.43912127614,-1.11367297173,0.332700014114,-0.301691204309,0.525284349918,0.602595508099,-0.308921098709,1.45300173759,1.06216478348,-0.0309021398425,-0.897161245346,0.284492701292,-1.06420087814,-0.630333840847,-0.5989818573,-0.410471647978,1.32907831669,0.65282022953,-0.109005525708
4144,-0.0916937291622,-0.824552059174,-1.0532425642,0.153015747666,-2.14962553978,1.81480634212,0.417322695255,0.138140693307,-0.410171568394,-0.709974586964,0.204659774899,-1.19480800629,0.581003129482,-0.243661046028,-1.11680006981,-0.772965610027,-0.91241812706,-0.161512941122,-0.918202459812,0.551692306995,-2.03409147263,-0.383873403072,0.1617423594,-0.794104456902,-2.57766079903,0.25541305542,0.810186386108,-1.01051366329,0.971460103989,1.06181252003,-0.330798000097
1981,0.470231473446,0.601983070374,0.660967230797,0.2735658288,-0.12131793797,0.383404433727,-0.0522823147476,-0.192119061947,-0.224205225706,0.151125371456,0.185772255063,-0.472140550613,0.915371537209,0.474959015846,0.350499987602,-0.78188419342,0.887580931187,0.0584093369544,0.30428737402,0.0970323681831,0.290738195181,-0.840934991837,-0.762877821922,-0.908014833927,0.00604368746281,1.05490016937,-0.40016669035,-0.140624314547,-0.179852351546,0.225166216493,-1.13048791885
695,-0.43095189333,0.0148172676563,-0.899850964546,-0.404214203358,0.871703445911,-0.160350903869,0.745352625847,0.119424544275,0.307508081198,0.145403578877,0.326108753681,-0.12412109971,0.179095953703,-0.704776465893,-0.990850031376,-0.653751015663,0.833208084106,0.423177242279,-0.778968453407,0.468249261379,1.96201705933,-1.15147805214,-0.873399972916,0.65858566761,0.582095503807,-0.71974003315,-0.823131799698,0.717136442661,-0.201078981161,0.819467425346,-0.468513637781
10398,-0.223997354507,0.659084737301,-1.14541518688,0.527653098106,0.792410492897,-0.521799385548,-0.954362213612,0.108519598842,-0.407669574022,0.317950576544,-0.57244604826,-0.521727800369,0.943933129311,-0.747620940208,0.331749975681,0.187019646168,0.357616752386,0.833663702011,0.374585568905,1.27130913734,-0.454160422087,-0.280818104744,-2.93879103661,-0.350207746029,-1.18302547932,-0.243139058352,-0.0913809686899,-0.284838736057,1.51606726646,0.227994650602,0.216171622276
5708,-0.72912967205,0.738199055195,1.72715818882,-0.86713796854,1.42329609394,-1.00906872749,0.0665831789374,0.896072328091,-2.40154051781,-0.463963598013,-0.00549717992544,0.524510383606,0.117093272507,-1.5381758213,-0.277599990368,0.476659238338,0.0846831947565,0.42545953393,-0.175072684884,-2.34130740166,1.46079182625,0.61919260025,-0.677151203156,0.314278900623,0.210288330913,0.879976809025,0.656042277813,1.38267922401,0.3543446064,-0.0932340323925,-0.374265223742
1213,-0.482000887394,-2.00142621994,-0.244626641273,-0.533976912498,-1.65135765076,0.221671208739,0.904207229614,-0.0358837842941,-0.0693088173866,-2.25380396843,0.127190113068,0.101924523711,-2.53239393234,0.74874818325,-1.10590004921,0.187395855784,0.735215067863,-0.0717296004295,-0.277697086334,-1.99450194836,-2.34592747688,0.561829447746,0.470315307379,-0.391997665167,0.687000751495,-0.574627518654,0.778378248215,-0.970260739326,-2.19441986084,-1.7644071579,0.591470122337
226,-0.304711818695,0.0688688606024,-0.569852232933,-0.651200413704,-0.790872633457,-1.19688034058,0.587288558483,-0.937348842621,0.00167059153318,-0.483751237392,0.433737158775,0.82616430521,-0.33091121912,0.440482437611,-0.871850013733,0.0827336609364,0.156102880836,-0.648688256741,-0.963531315327,-3.04294800758,-1.01340937614,-0.00272917747498,0.422518134117,0.889209091663,0.0751315206289,-0.609654307365,0.487093746662,-0.0760432481766,-1.87153315544,-0.121721789241,0.552021384239
