rid,CPC014_A375_6H:BRD-A96799240-001-01-7:10,CPC014_A549_6H:BRD-A96799240-001-01-7:10,CPC014_A549_24H:BRD-A96799240-001-01-7:10,CPC014_ASC_24H:BRD-A96799240-001-01-7:10,CPC014_HA1E_6H:BRD-A96799240-001-01-7:10,CPC014_HCC515_6H:BRD-A96799240-001-01-7:10,CPC014_HEPG2_6H:BRD-A96799240-001-01-7:10,CPC014_HT29_6H:BRD-A96799240-001-01-7:10,CPC014_MCF7_6H:BRD-A96799240-001-01-7:10,CPC014_MCF7_24H:BRD-A96799240-001-01-7:10,CPC014_NEU_24H:BRD-A96799240-001-01-7:10,CPC014_NPC_24H:BRD-A96799240-001-01-7:10,CPC014_PC3_6H:BRD-A96799240-001-01-7:10,CPC014_PC3_24H:BRD-A96799240-001-01-7:10,CPC014_PHH_24H:BRD-A96799240-001-01-7:10,CPC014_SKB_24H:BRD-A96799240-001-01-7:10,CPC014_VCAP_6H:BRD-A96799240-001-01-7:10,CPC014_VCAP_24H:BRD-A96799240-001-01-7:10,NMH002_FIBRNPC_24H:BRD-A96799240-001-02-5:10,NMH002_FIBRNPC_6H:BRD-A96799240-001-02-5:10,NMH002_NEU_6H:BRD-A96799240-001-02-5:10,NMH002_NEU_24H:BRD-A96799240-001-02-5:10,NMH002_NPC_6H:BRD-A96799240-001-02-5:10,NMH002_NPC_24H:BRD-A96799240-001-02-5:10
5054,3.66398048401,-1.45717930794,1.41468811035,-1.78377199173,-0.933924913406,0.554738879204,0.184295892715,0.639995038509,0.172601386905,-0.2101816535,0.286100000143,-0.543992877007,-0.0780875384808,-0.730115532875,-0.16901062429,-0.865902423859,-0.551784574986,1.53279423714,-2.12391376495,0.666827499866,0.347748637199,0.849053442478,0.389054596424,0.534415245056
3108,2.30921149254,-1.04948151112,0.221861451864,-0.737409114838,-1.17331206799,0.239819377661,-0.00470690429211,0.0384239554405,-0.00544011592865,0.110834144056,0.443549990654,6.32728862762,-0.601906120777,-1.99653589725,-0.398053556681,0.24181997776,-0.669235110283,1.28687727451,3.2212061882,2.18716144562,-0.667569160461,-1.01702356339,-1.38126695156,0.0422054231167
1950,1.67128431797,0.817781448364,-0.193146556616,0.163778319955,-0.691072404385,0.973320424557,0.445613324642,-0.213474988937,0.261889517307,0.529419183731,-0.627950012684,1.28732681274,-0.715476691723,-0.20961946249,1.64197766781,-0.335093736649,1.30105912685,1.71944272518,1.49105238914,-0.670265376568,0.205984100699,1.7804646492,-0.158707171679,0.640835940838
351,0.286161869764,0.133064776659,-0.621423840523,0.83941245079,0.667582035065,0.617960214615,0.717946767807,-0.177061513066,0.490021884441,0.53478717804,0.000350000045728,0.0845359116793,-0.0125535726547,-0.803990602493,0.000811050937045,0.000818726723082,-0.604342997074,-0.676950216293,0.0804172754288,0.0151067823172,0.205607503653,-2.05441808701,-0.283331573009,0.314119160175
4846,1.43106675148,0.323148429394,-0.423017442226,-0.68192589283,0.00277023762465,-0.469799548388,-0.25674021244,0.171021297574,-0.0121072679758,-0.531715512276,-0.676049947739,4.58469581604,-0.950970470905,-0.470989108086,-0.741510808468,-0.20047776401,0.760379195213,0.348733574152,0.742174386978,0.373310267925,-1.03387403488,0.0259641483426,-0.690279185772,-0.214349195361
1452,-0.485193967819,0.137090921402,-0.0763837695122,-0.75076842308,-0.0497599244118,-0.821628749371,-1.7015607357,0.246212676167,-1.23479735851,-1.00469434261,-0.459500014782,-0.590975940228,-0.0957198366523,1.11794447899,-1.52394139767,-0.22398468852,-0.0717252939939,0.976372241974,-0.258489876986,-1.0766954422,-0.529082894325,-0.196023240685,0.175967589021,-0.870640516281
4776,2.86059880257,0.797008395195,-0.00840350985527,0.0854626223445,-1.82341825962,-0.893190205097,1.25126636028,0.00164438411593,0.717451632023,0.196370214224,-0.366300046444,0.219765245914,0.321027398109,-0.23051944375,0.745818257332,-0.0875359252095,0.958105146885,1.78165352345,-0.158797264099,-1.52007055283,-0.545242190361,1.26549005508,-0.454005002975,1.62343132496
6908,0.989189505577,-0.127376571298,0.401599049568,0.206912279129,0.114462092519,1.92845535278,2.51725912094,0.335966438055,-0.477938294411,0.0183280613273,-0.0723499953747,0.403562158346,0.644960463047,1.69672083855,-0.831623673439,0.0149811804295,-0.937071919441,-0.528786540031,2.72837734222,1.26430821419,-0.184689119458,-1.22340154648,0.0639822781086,-0.693193376064
672,0.809787154198,1.20600032806,-0.400159806013,0.0549146085978,0.465322852135,1.51055836678,-0.447654873133,1.23504984379,0.506331622601,1.25891494751,-0.526799976826,0.549275398254,0.180929690599,0.0149030834436,0.718841016293,0.546202778816,0.0279960483313,-1.21126759052,3.29102396965,-0.0745945870876,0.113332845271,0.70220041275,0.393181353807,0.271690905094
5710,0.8168618083,-1.02284395695,1.3557202816,0.719767808914,1.07852268219,0.464267551899,0.36275485158,-0.972615003586,-0.345417350531,-1.18427336216,-0.199549973011,-1.79172801971,0.267224371433,0.68020093441,-0.255960226059,0.474276721478,-1.64052498341,-2.46898674965,1.4984152317,0.011401489377,-0.120955169201,-1.17924201488,-0.322529762983,-0.772118806839
2115,1.47448086739,-0.215696454048,-0.0798157155514,0.217425853014,-0.504652738571,1.08506703377,1.47807109356,0.916718184948,0.732568740845,-0.0616964399815,-0.657999992371,0.966957330704,-0.980264425278,-1.26257872581,0.38272100687,1.17366909981,-0.164326027036,2.08431267738,1.74800729752,0.509821116924,-0.816579163074,-1.31707894802,1.23054671288,-0.664923012257
7015,2.0035777092,0.0384248644114,0.317070960999,-0.189654767513,-0.307869434357,0.298247396946,0.868956565857,-0.20698094368,0.786095261574,0.503515601158,-0.339650005102,-0.146332219243,0.624842822552,-0.56012403965,0.177192106843,-0.3644567132,0.623568594456,1.47907400131,1.33182370663,-0.484366089106,-0.903072237968,0.481831490993,0.433962792158,0.910503447056
8726,0.682830810547,-0.206745922565,1.25891435146,0.344846397638,0.568587362766,3.65512275696,0.842261850834,0.812720298767,-0.0195524003357,-0.0665072277188,0.420300006866,0.287543118,0.354852467775,0.571185290813,0.546895503998,0.428788423538,-0.365158259869,0.863022387028,2.0774731636,1.48040950298,0.399011522532,-0.16641767323,0.210590735078,0.255606651306
2185,1.85712444782,1.09535169601,-0.574412226677,0.0379451215267,-0.209271430969,1.37052440643,0.810729861259,0.465326875448,1.09348249435,0.523053765297,-0.891749978065,0.0482990890741,0.469508111477,-0.184656873345,1.44642031193,-0.236513823271,0.384936094284,1.50463008881,0.889724612236,-0.875698685646,0.325848460197,0.673212826252,0.210229471326,0.984878182411
3315,-0.286259442568,-1.2922308445,-0.800928711891,-1.64228105545,-0.553171217442,-0.533843696117,-1.16975164413,0.0373164117336,-1.07099592686,-0.138268873096,-0.196350008249,-0.189933806658,0.132804185152,-0.804559051991,-1.51593148708,-0.00131890946068,-0.354077458382,0.839967012405,0.173296570778,-0.826316356659,-0.609026372433,-0.505967617035,0.132823318243,-1.60291409492
5289,1.49669647217,-0.0379345342517,-0.307575821877,1.12193059921,-0.211599320173,1.40248811245,0.0427159368992,0.0969578772783,0.863556265831,-0.143774747849,0.194300025702,-0.466229557991,0.0713299810886,-0.143821448088,1.25749623775,1.46483123302,-0.709084630013,0.732562541962,1.59661328793,0.244065523148,-0.0973363742232,-0.555516541004,-0.650411903858,-0.986810088158
868,0.474485814571,0.844370722771,0.992767572403,1.26334488392,-0.168936163187,2.03736948967,-0.193019032478,2.07930874825,0.448659896851,0.60646790266,-2.31535005569,-0.462692946196,-0.529523432255,0.788543224335,1.10580050945,1.1726847887,-0.252524584532,1.06323981285,0.437912374735,1.61282730103,-0.516830086708,-0.45667642355,-0.066287368536,-0.594951629639
1677,2.16196036339,0.146957010031,-0.0879660099745,0.672299027443,0.615945756435,1.42458045483,0.680634558201,-0.0566205196083,0.502717375755,0.16501018405,-0.521499991417,-0.177152693272,1.88360548019,-0.864338815212,0.165143609047,-0.181516379118,0.845592558384,2.09056639671,1.0563313961,-0.716947436333,0.214785039425,-0.14863742888,-0.267092853785,-0.383045524359
7043,2.38548636436,0.534983813763,0.342558532953,0.740978240967,0.345895946026,-0.203143939376,0.87751531601,0.508829236031,0.371164739132,2.83784651756,-0.191049993038,0.782149672508,0.570401728153,0.0889192372561,1.17994582653,0.172769635916,-0.396632134914,1.66502666473,1.09612202644,-0.53900706768,-0.801661491394,-0.586569547653,0.721232891083,0.673538863659
5613,1.09347069263,0.0713524669409,0.505645930767,0.306086719036,-0.459869027138,0.818037629128,0.406070649624,0.121011771262,-0.144747555256,1.54601454735,1.20770001411,0.083705663681,0.309593468904,-0.475619733334,0.915428578854,0.425230681896,0.130925506353,1.48804426193,1.20081710815,-0.824651837349,0.271979212761,-0.109857484698,3.28727698326,0.415621876717
595,1.06410884857,-0.0958664342761,0.478094398975,-0.706023037434,0.919535040855,-0.319732308388,-0.442128717899,1.12988138199,-0.55981606245,-1.47886371613,-0.155149996281,-0.250998854637,0.573469460011,-0.419549435377,-0.840060651302,0.505025923252,-1.28288257122,1.09826862812,0.616671383381,0.583365261555,-0.131713658571,0.235928699374,-0.350946694613,-0.77465736866
4793,2.18497228622,-1.54274070263,1.38632953167,-0.574312627316,-0.386680215597,0.983983874321,0.219297766685,-0.109699204564,0.340152859688,0.810776114464,0.00365000963211,-0.518181920052,0.625520765781,4.18422269821,-0.50624781847,-0.217525020242,0.0594879686832,3.09321641922,1.97828352451,-0.194220602512,-1.50274300575,-0.5057336092,0.112654685974,-0.636716842651
2736,2.76572561264,-0.128620147705,0.361111134291,3.07284522057,-0.732435584068,0.558508813381,0.371932476759,0.218880131841,0.340473860502,0.281971693039,0.223949983716,-0.453340351582,-0.297370731831,-0.333863139153,0.562647938728,0.100510269403,0.768028259277,2.07954263687,-2.4925224781,-0.134937494993,-1.22553443909,-0.729679882526,-0.356557846069,-0.452924013138
5290,-0.460830211639,0.702699422836,-0.2278098315,0.676158487797,0.256936401129,0.510280251503,1.2342416048,0.0950656831264,0.294454783201,0.228009104729,0.288949966431,-0.438473135233,-0.925276756287,-0.379189074039,-0.215222492814,-0.176751926541,1.06406247616,1.43921923637,1.59250664711,-1.07034492493,0.0695698559284,1.48354232311,0.119537062943,1.57607460022
6194,0.000276963110082,0.17957060039,-0.109113164246,0.0,-0.00014497039956,0.000164199373103,0.000252341560554,0.35563018918,-0.120919764042,0.681582212448,-0.0010000000475,-0.136559426785,-0.123089760542,0.4225256145,-0.00358934281394,0.0175186134875,-0.0010026297532,-5.28645896912,0.778996944427,-1.13180673122,0.000951201946009,-1.87810087204,-1.34998261929,-1.22890686989
1676,0.623539030552,0.773685097694,-0.123759865761,0.449309289455,-0.566249370575,0.424976050854,1.21949756145,0.74778676033,0.203101247549,0.211862817407,-0.523649990559,0.592202007771,0.47297847271,0.213792577386,0.51122802496,0.20879240334,0.692368805408,1.58417999744,1.12796866894,-0.696715354919,-0.753905653954,1.04791617393,-2.32059144974,1.47059202194
23512,0.42415356636,1.6209025383,-0.354557752609,-0.0667345672846,1.46006083488,1.82039511204,0.103113442659,-0.176934838295,0.0998774245381,0.905883431435,-0.167850017548,0.247197285295,0.29455447197,-0.302616983652,0.74559879303,0.259885966778,-0.591571390629,-2.26254796982,-0.341185450554,0.408633112907,-0.153517186642,0.264787435532,0.814463019371,0.0437341183424
148022,1.2902135849,0.10024727881,3.11914253235,-0.627933740616,-0.758007526398,-0.016819268465,-0.255241215229,-0.0995170995593,-0.353681504726,0.86793243885,-0.320600003004,0.286503255367,1.92008602619,1.59473991394,0.596681773663,0.0196980573237,0.190090104938,0.183905363083,0.58539634943,0.92818903923,-0.0305965095758,-0.452257990837,-0.269451528788,0.200822502375
1906,0.369136750698,-0.914665937424,1.01238489151,0.361395597458,-0.834803164005,-0.365879684687,0.171527504921,-0.570365965366,-0.0412074103951,0.450123429298,-0.164250001311,-0.896603107452,-0.585492134094,0.311734139919,0.8973326087,-0.355554133654,0.336212366819,1.82979726791,0.472574114799,-0.6153460145,-0.425529897213,-0.32326990366,0.297586560249,0.687142670155
8878,0.0944177359343,-0.100974343717,0.827581524849,1.46244263649,0.409124881029,-0.00956417620182,0.441420584917,-0.267069369555,0.637219071388,0.570840597153,-0.415499985218,0.542244017124,0.944138288498,2.96154165268,-0.00563175370917,0.791948914528,-0.903095781803,-1.4520945549,1.06840181351,0.521892547607,-0.251357764006,-0.622717678547,0.317894101143,-0.396117985249
3091,0.310632556677,-0.697181522846,0.0086205303669,0.688271105289,-0.796238303185,0.0919699147344,0.174184709787,-0.3581635952,-0.234796598554,0.518909454346,0.0430999994278,-1.75444376469,0.416927397251,0.175469949841,-0.0155381187797,0.174546152353,-1.57521700859,0.803915858269,-0.684436380863,-0.00591715425253,0.136689856648,-1.79796040058,0.490313589573,-0.561022520065
5743,0.902161717415,-0.688193619251,1.94499969482,-0.30306276679,0.696877598763,-0.0017133243382,0.664212703705,-0.372099280357,0.604073345661,0.0286323465407,0.463650017977,-0.284689545631,-0.217168688774,5.07731294632,0.346517950296,-0.354338675737,1.59377968311,2.24306321144,3.21671080589,-0.278896510601,0.350930452347,2.42087459564,0.362950205803,1.42217135429
5321,-0.542885065079,-0.754413604736,-0.121835663915,0.43095433712,-0.00379442423582,-1.6751717329,2.06577205658,-0.105209738016,0.432876229286,-0.0145993828773,-0.000300000014249,-0.193625062704,-0.181812033057,-0.520525276661,-0.2485229671,0.422955363989,1.21536540985,1.56465387344,0.349631100893,-1.35246825218,0.0588692352176,0.866709470749,-0.161011472344,0.58140206337
4144,0.906024098396,0.244964361191,-0.675354242325,-0.0952777266502,-0.225935041904,0.246728539467,0.378975898027,-0.496024727821,1.04704451561,0.463337242603,0.565999984741,0.390002608299,0.415336370468,-1.26083993912,-0.0172416921705,0.0577385798097,-0.180577993393,-1.15257537365,1.80542302132,0.383978694677,-0.662985146046,0.242826074362,-0.391551196575,0.913080513477
1981,0.826144099236,0.0846487730742,-0.459892213345,-0.410959810019,-0.880770504475,-1.12534892559,-1.44129800797,-0.277838587761,-0.40536621213,-0.65057271719,-0.911750078201,-0.507365942001,0.528616070747,-0.190630301833,0.261015713215,-0.749978005886,1.10111391544,0.627890050411,0.165480047464,-1.26435792446,-1.19058907032,-0.373727142811,-0.897712349892,-0.0392733439803
695,3.9324388504,-0.717395782471,0.739777445793,0.227485761046,1.79435646534,1.50577306747,-0.0289855450392,1.85278809071,0.0910210311413,1.01557254791,-0.316000014544,0.911394894123,0.307539254427,0.142095670104,1.00951099396,0.196089610457,-0.0460619404912,0.663829624653,2.85674643517,0.289565593004,-0.187900349498,0.414275825024,0.131432428956,-0.454176992178
10398,1.84242200851,1.01399278641,0.0887201279402,-1.6342266798,0.0665703266859,-0.638982653618,0.506489992142,0.783356189728,0.275613188744,0.580652594566,-0.546800017357,-0.469190716743,0.156950771809,-0.779306054115,1.04543244839,-0.739927113056,0.324507951736,1.2295538187,-0.721741914749,-0.192394942045,-0.365911960602,0.498866081238,0.0184147655964,0.0641579777002
5708,0.475735396147,-0.152627527714,-1.20762634277,0.210978880525,-0.813242018223,0.237302049994,1.70230185986,0.185825586319,-0.223204180598,0.850504755974,0.00065000000177,-0.311096906662,1.94438171387,-0.288958579302,-0.0285535752773,0.857381045818,-0.699652671814,1.03723061085,1.33809828758,0.0537184029818,-0.161740005016,-0.726024746895,0.969295203686,0.268690168858
1213,0.515372693539,-1.02760326862,-3.54914331436,-0.445813089609,0.107190161943,0.597993373871,-1.1484515667,-1.23627746105,-0.90796482563,-0.0374191254377,-0.150650024414,-0.00384508818388,0.178354874253,0.249047115445,-0.29097405076,0.206758886576,-1.02822625637,-3.85002470016,0.177879393101,0.963543176651,0.409205019474,-0.547529518604,0.457822859287,-1.40487194061
226,0.583912491798,-0.648762822151,0.333219110966,-0.778905391693,0.562890291214,0.429991960526,0.209189713001,-0.184217989445,-0.504775226116,-0.514470696449,-0.0919499993324,0.734993577003,0.377685397863,0.0265320464969,-0.820219099522,-0.0899583622813,-0.608780145645,-1.88980174065,1.12949156761,0.0529876798391,-0.782123088837,-1.116512537,0.0196046680212,-0.335867345333
6777,2.72657155991,-0.697089552879,0.148799091578,-1.52276945114,0.363666713238,0.138385251164,-1.06483924389,0.603694558144,-0.551207125187,-0.645317435265,0.975250005722,1.67208242416,4.05773830414,-0.125887006521,0.0194251872599,0.221965804696,-0.128918975592,1.04591679573,2.46121907234,0.818845033646,-1.03234052658,-0.524726510048,-0.770035743713,-0.297236084938
2113,0.681438267231,0.486793488264,1.82239365578,-0.154558718204,-1.81977248192,0.416216135025,0.73181951046,0.361090779305,0.803460419178,0.72214025259,-1.27664995193,0.199737519026,0.806332945824,3.0630261898,1.42802011967,0.22306920588,-0.171773642302,0.1367726475,0.762842535973,-1.07307434082,-0.317299723625,0.192098334432,-0.0533599555492,0.666730284691
3329,0.212094798684,0.0705498978496,0.27198690176,-0.401562035084,0.331098556519,0.806940317154,-1.48310208321,0.00417996570468,-0.524082839489,0.319066226482,-0.939300000668,0.398782879114,0.494513571262,0.764130949974,-0.144878789783,-0.172130644321,-0.574733018875,-3.05471944809,0.633961439133,-0.585275888443,-0.739624500275,-1.41775143147,0.476114213467,0.155249893665
1050,-0.792054057121,0.389046370983,-0.0888545438647,-2.21044874191,-0.0131034692749,-0.158217832446,0.976430535316,-0.228187575936,-1.29162693024,-1.32796609402,0.140550002456,-0.870901226997,0.653326451778,-1.99874019623,-0.384384155273,-0.260566800833,-0.0872732326388,-0.783101439476,0.351382374763,-1.25306355953,0.237318471074,-0.449754953384,1.37311577797,-1.41602087021
9491,0.572667062283,0.687642097473,0.530230164528,0.847060680389,-0.402145832777,-0.361484825611,-0.148157611489,-0.129957139492,0.304095089436,0.765795350075,0.352150022984,-0.123338297009,1.19528162479,-0.116508767009,0.124556705356,0.0244049299508,0.375075995922,1.45595359802,1.04515683651,-1.5114607811,-0.514780879021,1.6118106842,-0.216174304485,0.727398991585
22926,0.633593142033,-0.104838579893,1.83140611649,0.271324217319,0.379544943571,-0.137150481343,-1.21082341671,0.00655129551888,0.0502357184887,0.341825485229,-0.537999987602,-0.884902894497,0.532981574535,1.69523286819,0.418170809746,0.291878074408,-0.445675075054,2.1137740612,0.594866514206,-0.962512373924,-1.3761433363,-1.71536505222,-0.650266230106,-0.655953288078
5899,1.87416517735,-0.667520463467,0.165156111121,0.163979023695,0.3335724473,0.287899434566,-0.567560017109,-1.00726222992,-0.841105222702,-0.531844615936,0.37215000391,0.56565874815,-0.69795191288,-0.0725266337395,1.42137861252,-0.0788785293698,0.0201799571514,0.628341495991,2.22447490692,-0.17645637691,0.303910434246,1.32155072689,-0.667131245136,-0.564091324806
5467,2.9854388237,0.241733431816,0.163511067629,-0.59238088131,0.143591627479,1.01031899452,0.849589705467,-0.138150244951,0.465388417244,0.335614323616,0.629049956799,0.256047666073,1.70845913887,0.0536056011915,1.04074335098,0.333404660225,0.0614806413651,-0.179180920124,2.33664131165,0.353660821915,-0.175353616476,-1.32967603207,0.49351143837,-0.346367299557
6774,0.0382841229439,0.478018522263,-0.282352298498,0.0875617563725,0.402671873569,0.434807777405,-0.41363543272,-0.025436937809,0.0860606431961,-0.144054353237,3.48790001869,-0.0738903582096,0.325332075357,0.13649982214,0.763058781624,0.571907520294,0.486190199852,0.106692999601,1.082239151,0.597465097904,1.67487347126,-0.0153099000454,-0.540350079536,-0.15729406476
1788,0.643328726292,0.925792455673,-0.530877113342,0.335524916649,-0.341894209385,1.27792680264,-0.103920400143,0.2222905159,0.529254794121,0.483564198017,0.0388499796391,0.246852785349,0.282902806997,-0.24457885325,0.586632549763,0.377635896206,1.37633657455,1.39390778542,0.710079193115,-1.28733944893,-0.917005598545,-0.0894859135151,-0.112358190119,1.40730524063
5921,0.661340713501,-0.302871257067,0.337705522776,0.270467221737,-0.177762404084,-0.545712351799,0.291711568832,2.26370501518,0.0616177022457,-1.12621867657,0.681549966335,0.664594590664,0.236857071519,2.82131910324,0.615674316883,-0.0874261409044,-0.260623812675,1.50747704506,1.53930783272,0.21428501606,0.806530833244,-0.961417913437,0.529507756233,-1.12964272499
5721,0.142072036862,0.269279509783,0.505684256554,0.911148905754,-0.725997745991,-0.30011638999,-0.310429394245,-0.549241185188,-0.14940328896,0.668015897274,-0.400249987841,0.291710823774,-0.948258399963,0.278681188822,-0.963195919991,0.93644297123,-0.697806954384,-1.6826120615,1.64468336105,0.441398382187,-1.1935158968,0.434593349695,-0.497447550297,0.339316129684
2263,1.24817705154,1.17415952682,-1.18924975395,0.575653553009,-0.444549202919,0.648801982403,0.981827497482,-0.682534337044,0.458024382591,0.315974026918,-0.20530000329,0.0299424231052,0.138447523117,-0.523266851902,-0.0450618118048,-0.112183213234,1.41997897625,0.810879826546,0.909187078476,-1.19071173668,-0.224784702063,1.65058684349,-0.225256383419,1.23766171932
808,0.785047531128,1.04938316345,-1.25971746445,-0.278063803911,-0.450031340122,0.404867768288,0.519225597382,-0.337273925543,-0.169510751963,-0.172120302916,-0.741649985313,-1.03654456139,-0.5714584589,-0.310617089272,-0.437933713198,-0.563258767128,1.55887782574,2.78720235825,0.172998964787,-1.02594232559,-0.365101307631,1.35693120956,-0.749401569366,1.64379060268
30001,2.3172750473,-0.649766802788,-1.06493544579,-0.421923756599,-0.160829395056,-0.201313972473,-0.713107526302,-0.29487323761,-0.098546653986,-0.592870473862,0.490899980068,-0.142741382122,0.425647825003,-0.261817902327,-0.393047451973,-0.0986780002713,-1.17805528641,4.49412059784,2.65484285355,0.583756864071,-0.4351952672,-1.42656958103,-0.421207427979,-0.178285837173
348,4.10425567627,0.14177672565,0.0558721423149,0.691821038723,-0.318351686001,-0.0163056775928,-1.40451550484,-0.26923713088,0.101899832487,0.388175308704,0.176699995995,-0.149352148175,-0.250334024429,-0.361878424883,-0.725407540798,2.99919676781,-0.0257963836193,0.551461875439,5.64223480225,0.332345634699,0.0761073455215,1.4171769619,0.341133534908,0.507720112801
30849,1.26992380619,-0.076999232173,-0.182370707393,-0.529910564423,0.0482960417867,0.386192679405,-1.12983846664,-0.766350507736,-0.333301782608,0.145069986582,-0.275399982929,-0.958980441093,0.331701755524,-0.229361772537,-0.147564664483,2.49349355698,0.0905061215162,0.434096813202,2.73429059982,0.168154597282,-0.829347670078,-0.999912858009,0.230914458632,-0.792370080948
1454,0.355722427368,0.00401321053505,-0.468331873417,-1.32847285271,0.160639584064,0.753341794014,-0.582043647766,-0.525930225849,0.105931892991,0.0514078438282,-0.401350021362,-2.83519482613,0.230903640389,-0.772163629532,-1.30865740776,-0.170361042023,-0.306381970644,-1.45364391804,0.817872285843,1.08424758911,-0.19391541183,-3.05646443367,0.318936496973,-1.66925799847
