rid,DOS050_HT29_24H:BRD-K16026816-001-01-4:5,DOS050_MCF7_24H:BRD-K16026816-001-01-4:5,DOS050_PC3_24H:BRD-K16026816-001-01-4:5
5720,0.449681460857,0.33939999342,-0.264149993658
466,-0.309714347124,1.57585000992,0.0435499846935
6009,-0.965032935143,0.30940002203,-0.0674999952316
2309,-0.837050914764,0.423200011253,0.107649996877
387,0.214278608561,0.178649991751,-0.0105499923229
3553,-0.049762815237,-0.16875000298,0.215099990368
427,0.0968435183167,-0.739849984646,-2.25894999504
5898,-0.720030069351,-2.88409996033,0.0851499736309
23365,-0.209089711308,0.685599982738,-4.07594966888
6657,1.01126122475,-1.30089998245,-0.146849989891
5054,0.11526556313,-0.202399969101,-0.622900009155
3108,0.229904785752,-0.386500000954,0.197100013494
1950,0.119531929493,-0.373549997807,0.108750000596
351,-0.0512744933367,-0.350849986076,-0.754400014877
4846,-0.0657643526793,-0.0494000017643,-0.390700012445
1452,-0.208419710398,-1.70600008965,-0.329750001431
4776,0.263652533293,-0.491050004959,-0.480049997568
6908,0.674930632114,0.666499972343,-0.686900019646
672,-0.2026373595,-0.778849959373,0.0108000040054
5710,-0.760442793369,-1.95425009727,-0.358249992132
2115,0.0621984750032,-0.0242999941111,-1.09430003166
7015,0.190102696419,-0.121450006962,0.935350000858
8726,0.153931498528,1.24775004387,0.197099998593
2185,0.482489228249,-1.20140004158,-0.724800050259
3315,-0.363306641579,-0.377400010824,0.0715499967337
5289,-0.0818330198526,0.261299997568,0.66320002079
868,0.840680658817,0.392499983311,-0.678750038147
1677,0.133321985602,-0.633399963379,0.501900017262
7043,0.586182534695,0.251450002193,-0.0321499705315
5613,0.437118440866,-1.00679993629,-0.552600026131
595,0.179460525513,-0.482500016689,-0.79675000906
4793,-0.14319652319,-0.0452000051737,-0.629500031471
2736,-0.208151161671,-1.38090002537,0.183600008488
5290,0.116990417242,-0.204700008035,0.253899991512
6194,0.000464753975393,0.000999999931082,0.0
1676,0.090378716588,-0.726700007915,-0.332750022411
23512,0.212789058685,-0.842450022697,0.323350012302
148022,0.256879210472,0.862699985504,-0.677299976349
1906,-0.0742003396153,-0.753000020981,-0.789600014687
8878,0.00337802618742,-0.480100005865,-1.06025004387
3091,0.379802465439,-0.34319999814,0.0343000292778
5743,0.0663813352585,0.0905999839306,0.36360001564
5321,-1.14318835735,-1.06005001068,0.381750017405
4144,-1.76495933533,-1.07719993591,0.707750022411
