rid,CPC013_A375_6H:BRD-A39121618-001-01-8:10,CPC013_A549_6H:BRD-A39121618-001-01-8:10,CPC013_A549_24H:BRD-A39121618-001-01-8:10,CPC013_ASC_24H:BRD-A39121618-001-01-8:10,CPC013_HA1E_6H:BRD-A39121618-001-01-8:10,CPC013_HCC515_6H:BRD-A39121618-001-01-8:10,CPC013_HEPG2_6H:BRD-A39121618-001-01-8:10,CPC013_HT29_6H:BRD-A39121618-001-01-8:10,CPC013_MCF7_6H:BRD-A39121618-001-01-8:10,CPC013_MCF7_24H:BRD-A39121618-001-01-8:10,CPC013_NEU_24H:BRD-A39121618-001-01-8:10,CPC013_NPC_24H:BRD-A39121618-001-01-8:10,CPC013_PC3_6H:BRD-A39121618-001-01-8:10,CPC013_PC3_24H:BRD-A39121618-001-01-8:10,CPC013_SKB_24H:BRD-A39121618-001-01-8:10,CPC013_VCAP_6H:BRD-A39121618-001-01-8:10,CPC013_VCAP_24H:BRD-A39121618-001-01-8:10
5720,-0.317200362682,-0.949000000954,-1.01385748386,2.0461909771,0.0833541750908,-0.655252158642,-2.66380000114,0.635020017624,-0.341761291027,-0.625988066196,0.0,0.0524880886078,-0.546992361546,-0.488054275513,0.898699998856,-0.630212187767,-0.55994874239
466,-0.465313851833,0.107499986887,0.182347416878,-0.258527904749,-0.165575057268,-0.50089353323,0.452250063419,0.426234215498,0.522696495056,-0.072666041553,-0.162200003862,-1.5524340868,-0.177325814962,-0.816734671593,-0.667674958706,-0.432205349207,-0.431404799223
6009,-0.972622096539,-0.303799986839,-0.120604768395,0.463079631329,0.572402358055,-0.399338304996,-0.86880004406,-0.725159466267,0.4927495718,0.0536340773106,0.0540999993682,0.764471173286,-0.238661199808,-0.26511079073,0.481575012207,-0.529556632042,-0.407487004995
2309,1.62962687016,0.773000001907,-0.346304804087,0.0230464451015,0.451215714216,-0.184747755527,1.98985004425,-0.0834461376071,-0.735869169235,-0.532513558865,0.239899992943,0.229252323508,-0.673049151897,-0.794875502586,0.344475001097,-1.27132773399,-0.334688365459
387,0.00787903368473,-0.957949995995,0.11552426219,1.23238658905,-0.387879252434,-0.211119055748,1.77420008183,-0.352353185415,-0.0286113917828,0.146229237318,0.731000006199,0.504866361618,-0.647455513477,-0.073010623455,0.63267493248,0.236555188894,0.133439391851
3553,0.147292330861,0.29240000248,1.02890467644,0.332609772682,0.0318135023117,0.667117238045,1.71185004711,0.894215226173,1.81606781483,0.977770924568,-0.143999993801,0.722198843956,0.234157204628,0.146454840899,-0.109425000846,0.501960515976,0.140694499016
427,-0.346065342426,-0.434949994087,-0.288761556149,-0.0655346885324,0.150456547737,-1.20818853378,0.306549966335,-0.750816524029,0.599058628082,-0.234107390046,-0.0628999993205,0.800684690475,-0.558612346649,-0.333742648363,0.0580000057817,-0.684754133224,-0.30922678113
5898,0.64988732338,0.0443000048399,-0.179907098413,-0.416615694761,-1.25601363182,0.552414298058,1.55830001831,0.729239165783,-0.23264528811,-0.0583134591579,0.47080001235,-1.79206550121,0.687417328358,-0.438532054424,0.31807500124,0.333345800638,0.367518037558
23365,0.941841721535,0.0113999992609,0.619006931782,0.304058372974,0.468742609024,0.491566836834,-0.0403000116348,1.33130371571,0.0123639032245,-0.239710643888,-0.215700000525,-0.325515091419,0.0854779928923,-0.644227981567,-0.243649989367,0.777908682823,-0.406087130308
6657,1.09580993652,0.110499978065,0.607386946678,-0.953133106232,0.0701618790627,0.461417794228,2.12989997864,0.266916811466,0.866194903851,0.705824911594,0.50830000639,-0.023000985384,1.1676492691,0.297814756632,-0.24512501061,-0.0213492661715,0.109443515539
5054,1.01187908649,-1.77689993382,-0.595221340656,0.508990049362,0.375869750977,-1.51049160957,0.27429997921,-0.159074693918,0.823558986187,0.274326831102,0.838500022888,-0.586775243282,-0.841401934624,0.353913724422,0.176025003195,0.507055461407,-0.250530987978
3108,0.0984126627445,-0.671399950981,-0.925650775433,0.535467743874,1.41554701328,-0.252364337444,3.11275005341,0.571519196033,0.11730337888,-0.206495583057,-0.428799986839,10.0,-0.652404487133,-0.040861107409,0.228850007057,0.608705639839,0.26338544488
1950,-0.615867912769,0.536599993706,0.378408491611,-1.01511204243,-0.349402964115,0.14577101171,2.11619997025,-0.93318682909,0.583772301674,1.05761504173,-0.665899991989,0.89028096199,-0.73328101635,1.02021658421,-0.0794000178576,0.661670207977,0.876697838306
351,-1.49784755707,0.464900016785,0.0999935865402,-0.872316479683,0.668698310852,-0.0377818532288,0.561649978161,0.0104592889547,0.121588088572,0.0838396549225,-0.00200000009499,0.343147039413,-0.13380882144,-0.0832929611206,0.350050002337,-0.318696439266,0.113250829279
