rid,CPC006_A375_6H:BRD-K01192156-001-02-7:10,CPC006_A375_24H:BRD-K01192156-001-02-7:10,CPC006_A549_6H:BRD-K01192156-001-02-7:10,CPC006_A549_24H:BRD-K01192156-001-02-7:10,CPC006_A673_6H:BRD-K01192156-001-02-7:10,CPC006_AGS_6H:BRD-K01192156-001-02-7:10,CPC006_CL34_6H:BRD-K01192156-001-02-7:10,CPC006_CORL23_6H:BRD-K01192156-001-02-7:10,CPC006_COV644_6H:BRD-K01192156-001-02-7:10,CPC006_DV90_6H:BRD-K01192156-001-02-7:10,CPC006_EFO27_6H:BRD-K01192156-001-02-7:10,CPC006_HA1E_6H:BRD-K01192156-001-02-7:10,CPC006_HA1E_24H:BRD-K01192156-001-02-7:10,CPC006_HCC15_6H:BRD-K01192156-001-02-7:10,CPC006_HCC515_6H:BRD-K01192156-001-02-7:10,CPC006_HCC515_24H:BRD-K01192156-001-02-7:10,CPC006_HCT116_6H:BRD-K01192156-001-02-7:10,CPC006_HEC108_6H:BRD-K01192156-001-02-7:10,CPC006_HEPG2_6H:BRD-K01192156-001-02-7:10,CPC006_HT115_6H:BRD-K01192156-001-02-7:10,CPC006_HT29_6H:BRD-K01192156-001-02-7:10,CPC006_HT29_24H:BRD-K01192156-001-02-7:10,CPC006_JHUEM2_6H:BRD-K01192156-001-02-7:10,CPC006_LOVO_6H:BRD-K01192156-001-02-7:10,CPC006_MCF7_6H:BRD-K01192156-001-02-7:10,CPC006_MCF7_24H:BRD-K01192156-001-02-7:10,CPC006_MDST8_6H:BRD-K01192156-001-02-7:10,CPC006_NCIH1694_6H:BRD-K01192156-001-02-7:10,CPC006_NCIH1836_6H:BRD-K01192156-001-02-7:10,CPC006_NCIH2073_6H:BRD-K01192156-001-02-7:10,CPC006_NCIH508_6H:BRD-K01192156-001-02-7:10,CPC006_NCIH596_6H:BRD-K01192156-001-02-7:10,CPC006_NOMO1_6H:BRD-K01192156-001-02-7:10,CPC006_OV7_6H:BRD-K01192156-001-02-7:10,CPC006_PC3_6H:BRD-K01192156-001-02-7:10,CPC006_PC3_24H:BRD-K01192156-001-02-7:10,CPC006_PL21_6H:BRD-K01192156-001-02-7:10,CPC006_RMGI_6H:BRD-K01192156-001-02-7:10,CPC006_RMUGS_6H:BRD-K01192156-001-02-7:10,CPC006_SKLU1_6H:BRD-K01192156-001-02-7:10,CPC006_SKM1_6H:BRD-K01192156-001-02-7:10,CPC006_SKMEL1_6H:BRD-K01192156-001-02-7:10,CPC006_SKMEL28_6H:BRD-K01192156-001-02-7:10,CPC006_SNGM_6H:BRD-K01192156-001-02-7:10,CPC006_SNU1040_6H:BRD-K01192156-001-02-7:10,CPC006_SNUC4_6H:BRD-K01192156-001-02-7:10,CPC006_SNUC5_6H:BRD-K01192156-001-02-7:10,CPC006_SW480_6H:BRD-K01192156-001-02-7:10,CPC006_SW620_6H:BRD-K01192156-001-02-7:10,CPC006_SW948_6H:BRD-K01192156-001-02-7:10,CPC006_T3M10_6H:BRD-K01192156-001-02-7:10,CPC006_THP1_6H:BRD-K01192156-001-02-7:10,CPC006_TYKNU_6H:BRD-K01192156-001-02-7:10,CPC006_U937_6H:BRD-K01192156-001-02-7:10,CPC006_VCAP_6H:BRD-K01192156-001-02-7:10,CPC006_VCAP_24H:BRD-K01192156-001-02-7:10,CPC006_WSUDLCL2_6H:BRD-K01192156-001-02-7:10,NMH002_FIBRNPC_24H:BRD-K01192156-001-03-5:10,NMH002_FIBRNPC_6H:BRD-K01192156-001-03-5:10,NMH002_NEU_6H:BRD-K01192156-001-03-5:10,NMH002_NEU_24H:BRD-K01192156-001-03-5:10,NMH002_NPC_6H:BRD-K01192156-001-03-5:10,NMH002_NPC_24H:BRD-K01192156-001-03-5:10,CPC006_H1299_6H:BRD-K01192156-001-02-7:10,CPC006_RKO_6H:BRD-K01192156-001-02-7:10
5720,0.757127523422,0.619081020355,0.401442229748,0.274895936251,-0.345600008965,-0.266250014305,0.171250000596,-0.112599998713,0.831499993801,0.154800012708,0.222600013018,-0.517741084099,-2.50121045113,1.15823459625,0.837692260742,-0.0202343799174,-0.545299947262,1.36131215096,-0.730700016022,-0.229250013828,0.103309094906,-0.866012454033,0.472849994898,0.953750014305,0.504498064518,0.323162525892,0.688400030136,0.271899998188,-0.264450013638,-0.230499982834,-0.321350008249,0.198349997401,1.00084996223,0.540799975395,-0.233697831631,-0.0546240359545,1.40620005131,0.207700014114,0.842131853104,-1.7961499691,0.0514000058174,-0.642750024796,-0.398099988699,0.280099987984,0.293700009584,-0.886600017548,1.2881500721,-0.634899973869,-0.324307858944,0.529578864574,-0.625949978828,-2.8712644577,-0.151050001383,-0.981050014496,-0.0562909543514,-0.615813136101,0.182900011539,0.385623306036,-0.67026668787,-0.155039012432,-0.0279196947813,-0.264384806156,0.613018155098,0.271799981594,-1.10815000534
466,0.147437736392,0.337330281734,-0.423106431961,0.102421954274,-0.0736999958754,0.0746000111103,0.598649978638,-0.657050013542,-0.259649991989,-1.02230000496,0.418799996376,-1.22944629192,0.0339100137353,1.23428845406,0.14087754488,0.326597839594,-0.128949970007,1.68819642067,-0.606350004673,0.00364999473095,-0.122303031385,-0.480367898941,0.705099999905,0.0168499946594,0.32811152935,0.07372815907,0.492449998856,2.26115012169,0.635699987411,0.223549991846,0.571099996567,0.669950008392,-1.87475001812,1.14249992371,0.416172981262,-0.222060456872,0.219000011683,-0.343499988317,0.9744181633,-0.921700000763,0.53125,-0.593400001526,-0.378600001335,-0.754500031471,1.7459000349,0.355250000954,-0.546149969101,-0.336149990559,-0.380382329226,-0.254466831684,0.303350001574,3.38663387299,-0.457300007343,-0.763949990273,-0.33676302433,-0.472126454115,0.535199999809,0.519546747208,0.379566729069,-0.0248071309179,-0.125501036644,0.294042259455,-0.112694270909,0.479350030422,-0.114750005305
6009,-0.36866492033,0.247898921371,-0.267446041107,-0.144434809685,0.0595500469208,-0.381900012493,0.725600004196,0.510850012302,0.732050001621,0.186099991202,0.230449989438,0.179579392076,-0.851751863956,0.916301846504,0.706623375416,0.431487202644,0.0216000005603,0.6752820611,0.636250019073,-0.0652000010014,0.0202078223228,0.690020799637,1.16929996014,0.248549982905,0.332864999771,0.0851993188262,-0.103000000119,-1.0067499876,-0.20640000701,1.09899997711,-0.246350005269,0.00345000624657,-0.487150013447,0.613399982452,0.147287711501,0.564180374146,0.79724997282,-0.319350004196,0.553632080555,-0.623449981213,1.49909996986,-0.0301000028849,0.193300008774,0.401050001383,1.50475001335,0.291999995708,1.67954993248,-0.250500023365,-0.670044898987,0.736796200275,-0.80805003643,1.63244020939,-0.0734999999404,0.0892999768257,-0.0297162756324,-0.327357381582,0.247299998999,0.0966533347964,-0.573633313179,0.141644075513,0.330890357494,0.203052684665,0.564904332161,0.773499965668,0.597200036049
2309,1.09255850315,-0.57434207201,0.0518181622028,0.0945646464825,-0.878849983215,-0.376399993896,-0.124200001359,0.567999958992,0.690850019455,0.132149994373,-0.765450000763,1.02938628197,0.0220649018884,-0.284625291824,-0.143403142691,-0.784091711044,-0.252450019121,0.230529591441,-0.105599999428,-0.166550010443,0.799013376236,-0.0219744220376,0.652799963951,-0.654550015926,-0.672447562218,-0.685808002949,1.16830003262,0.558799982071,-0.418949991465,-1.42490005493,0.0776000022888,0.0550999939442,0.160650014877,-1.06650006771,0.0520237237215,-0.444531679153,-0.506949961185,-0.481949985027,-0.694032967091,-1.21584999561,-0.334049999714,0.166899994016,-1.00609993935,0.101450011134,4.94939994812,0.091099999845,2.37739992142,-0.0875000059605,-0.319676667452,0.589602172375,0.0537000000477,2.12816953659,0.861049950123,-0.575500011444,-0.226815730333,0.567442893982,0.35410001874,-0.00318682193756,-0.952000141144,0.704071342945,0.211198583245,-0.14380839467,0.028732329607,0.651499986649,1.76749992371
387,0.110309928656,0.305803060532,0.0251423791051,0.671448945999,0.55245000124,-0.29185000062,-0.0307999998331,-0.685950040817,0.745849967003,-0.635100007057,0.00784999877214,1.37088286877,0.691497027874,1.00145292282,0.694021821022,-0.103411562741,-0.138700008392,0.0510009080172,1.18579995632,0.437899976969,-0.149687260389,2.08364129066,0.25744998455,-0.303849995136,0.162824466825,0.431670069695,0.349700003862,0.840800046921,0.172199994326,-0.258899986744,-0.576750040054,-0.357749998569,-3.86295008659,1.08585000038,0.0803945660591,0.237171918154,0.321549981833,-0.606750011444,-0.844363331795,-0.155900001526,0.204649999738,0.0551500022411,-1.66629993916,0.42484998703,-0.741900026798,-0.626950025558,1.0068000555,-0.429350018501,-0.722597956657,-0.774794876575,-0.167549997568,-9.43838691711,0.38615000248,-0.681849956512,-0.547854244709,-1.23557043076,-0.374650001526,0.311165481806,-0.387866675854,0.795792102814,0.216507986188,0.687740445137,0.243919834495,0.630250036716,1.11249995232
3553,-0.451087653637,-0.389160722494,-0.208786889911,-1.12342631817,0.0110500007868,0.21154999733,-0.435850024223,0.0949500203133,-1.51200008392,-0.411799997091,0.36369997263,-0.864292621613,-0.0894929617643,-0.426248252392,0.419992357492,-0.320456802845,1.77234995365,-0.457383722067,-0.805599987507,0.104149997234,0.680343270302,-1.08874428272,-0.520550012589,0.0320000052452,0.193357169628,-0.561459362507,0.267199993134,1.88740003109,1.10310006142,0.447600007057,-0.662649989128,-0.445150017738,-0.213950008154,-0.725849986076,-0.252440273762,-0.317710042,-1.1833999157,0.842700004578,0.554147481918,0.151649981737,-0.476100027561,0.713799953461,0.617900013924,0.502049982548,1.17560005188,-0.700200021267,-1.33719992638,0.220450013876,0.301535248756,-0.309681862593,-0.992849946022,2.07354164124,-0.465099990368,0.50854998827,-0.121852882206,0.727816939354,0.368050009012,-0.937024354935,0.755799949169,0.0860965624452,1.34035027027,-0.186477348208,-0.539011180401,-0.281599998474,0.277400016785
427,-0.321230590343,-0.236499220133,0.160142585635,-0.257633268833,0.158299997449,0.594550013542,0.571449995041,0.00289998948574,0.219849988818,0.368900001049,-0.186100006104,0.00255364179611,-0.270801723003,-0.49423879385,0.221430510283,-0.0168953500688,1.14800000191,0.524033427238,-2.09590005875,-0.529899954796,0.348633259535,0.0396834351122,1.24940001965,0.390349984169,-0.263061821461,-0.641518712044,0.327000021935,2.19774985313,-0.552100002766,1.20719993114,0.199149996042,1.19790005684,-0.0286000072956,0.643399953842,-0.212268739939,0.185138195753,-0.107749998569,1.73039996624,0.82509958744,0.141699999571,0.703100025654,-0.90625,-0.804100036621,-0.152750000358,1.10339999199,0.0934500023723,2.19499993324,-0.259149968624,-0.111082576215,-0.502665042877,0.873300015926,1.76370632648,0.175050005317,0.0522500053048,-0.614451408386,-0.197545364499,1.07140004635,-0.469428360462,-0.894433379173,-0.442293643951,-0.577080905437,0.164247691631,-1.16614460945,-0.0447500012815,-0.865399956703
5898,0.140428155661,-0.462452739477,-0.744575023651,-0.725670933723,-0.0517500042915,-0.291650027037,-0.411849975586,0.450900018215,-1.30254995823,0.527449965477,-0.314050018787,-0.429080992937,0.388109892607,0.762050390244,0.579413831234,0.400862127542,-0.299899995327,-0.0412663519382,-0.406549990177,-0.332049995661,-0.0442430488765,-0.144210144877,0.569150030613,-0.447200000286,0.766442835331,0.0364890247583,-2.05790019035,1.32679998875,0.667850017548,-0.283100008965,-0.593450069427,0.293000012636,0.762250006199,-0.303499996662,-0.111290685833,0.112893365324,-0.0943499952555,-1.19445002079,-0.578493475914,-2.51209998131,0.53100001812,0.0687000006437,-0.760300040245,-1.56494998932,0.00964999198914,-0.245400011539,-0.21289999783,-0.953049957752,-0.0395086705685,0.928236424923,-0.586049973965,4.89465618134,0.0895999968052,0.851549983025,0.165849924088,0.445477247238,-2.03369998932,-0.132558703423,-0.120900005102,-1.87286567688,-0.692618727684,-0.314629584551,0.141960397363,-1.44755005836,-0.38140001893
23365,1.95252501965,0.313959240913,-0.00181048177183,0.618344306946,0.664149999619,0.224099993706,0.804300010204,-0.279249995947,-0.719550013542,-0.178650021553,0.688099980354,0.318863511086,-0.422627747059,0.273100554943,1.28966021538,-0.316283255816,0.736250042915,0.135474085808,1.05169999599,1.49494993687,-0.801602721214,0.638440489769,0.0563499927521,-0.244449973106,0.223986893892,0.218223929405,1.48390007019,1.71024990082,-0.869399964809,0.409550011158,0.508650004864,0.0316500067711,1.45635008812,-0.153599977493,0.123068042099,-0.301851570606,0.493200004101,-0.213149994612,1.91124606133,0.909449934959,1.3615500927,0.590700030327,-1.2363499403,-0.14374999702,0.921900033951,0.00705000758171,-0.986849963665,0.730549991131,-0.114127859473,-1.3081382513,-0.522650003433,1.93741202354,-0.238000005484,1.0298999548,-0.751812338829,-0.470972448587,-0.617349982262,0.827733874321,0.268700003624,-0.108848549426,0.608150959015,-0.211939185858,0.689841866493,1.56075000763,1.59404993057
6657,1.27189087868,0.58086180687,0.400767445564,0.167696326971,0.293099999428,0.419550001621,-0.235050007701,1.21554994583,-1.07225000858,0.0761000216007,-0.387700021267,0.561104059219,0.0561515539885,-0.634952187538,-0.439167350531,0.328603923321,0.854149997234,-0.496810019016,0.300749987364,-1.17024993896,-0.182323753834,-0.457795858383,1.58040010929,-0.827350020409,0.0706978514791,-0.182181447744,0.845899999142,1.93920004368,0.884299993515,0.680649995804,-0.212049990892,-0.425349980593,0.374249994755,-0.468450009823,0.586849033833,-0.498718947172,-1.13759994507,0.305850028992,-0.0352156758308,1.04795002937,0.335899978876,-0.15830001235,0.842899978161,0.0781500041485,0.665800035,-0.116400003433,-0.405350029469,0.237749993801,0.277072310448,0.566545009613,0.394749999046,6.0509853363,0.154350012541,0.345350027084,-0.31091144681,0.536103010178,0.652500033379,-1.24439120293,0.689900040627,1.02532494068,0.50183737278,0.410288393497,0.41526940465,-0.901600003242,-0.275499999523
