rid,DOS029_VCAP_24H:BRD-K07039703-001-01-4:5.03,DOS033_A375_24H:BRD-K07039703-001-01-4:5.03,DOS033_A549_24H:BRD-K07039703-001-01-4:5.03,DOS033_HT29_24H:BRD-K07039703-001-01-4:5.03,DOS033_MCF7_24H:BRD-K07039703-001-01-4:5.03,DOS033_PC3_24H:BRD-K07039703-001-01-4:5.03
5720,1.11625957489,-0.914531826973,-0.197310447693,-0.546548545361,0.0277623236179,-0.141951501369
466,0.867109298706,-0.69655251503,0.192557543516,-0.532141983509,-0.284446060658,-0.244680956006
6009,1.11677348614,-0.351313114166,0.751816213131,-0.0934109985828,-0.250377446413,-0.661964178085
2309,-1.66383755207,0.16306617856,-0.529268145561,0.155356884003,-0.532851994038,-0.647860169411
387,-0.441972017288,0.814538776875,0.454820692539,0.546834051609,0.753157377243,-0.811631083488
3553,0.372140675783,0.0627155303955,-0.466198682785,0.198831230402,-0.424657315016,-0.0750006735325
427,-0.00787931680679,-0.285939842463,0.0628899931908,-1.15002524853,-0.336835205555,0.815363287926
5898,0.564590096474,0.303219377995,-0.428286552429,0.162135899067,-1.27432012558,-1.18991887569
23365,0.0258571282029,-0.336786568165,-0.0421199798584,0.830123007298,0.00942063704133,1.003865242
6657,1.34681582451,0.761427998543,-0.488557368517,0.0957541763783,-0.564078688622,0.295375585556
5054,1.18520319462,0.417176127434,-0.208090245724,0.276991277933,-0.0160795450211,0.374773740768
3108,-0.525042057037,-0.420130074024,0.245362192392,0.374605000019,0.0240164101124,0.537111401558
1950,0.318903237581,-0.0385662540793,-0.605585753918,0.351551413536,-0.0345999673009,-0.252269923687
351,0.0152930319309,0.187543779612,-1.17370176315,-0.0737213045359,0.132694318891,-0.327528774738
4846,-0.741976261139,-1.02920293808,-0.38746625185,-0.410633385181,-0.117125973105,0.372404187918
1452,-0.448449581861,0.526791512966,-1.01986026764,-0.916245520115,-1.5985622406,-0.678056001663
4776,0.806824147701,0.508143663406,-0.0907204970717,0.332355558872,-0.313058078289,0.891377389431
6908,-0.313434422016,0.0276719331741,0.459682643414,-0.765066742897,-0.455888450146,-0.869721293449
672,-1.3905441761,-0.116795897484,0.281402409077,-0.225665196776,0.655641317368,-1.19531369209
5710,-0.239394426346,-0.636810421944,-0.652819991112,0.321407884359,0.232143044472,-0.446621716022
2115,-0.445318877697,-0.850865364075,0.523601055145,-0.0864114686847,-0.710292756557,-0.316402256489
7015,1.47662639618,1.04303646088,-0.616904854774,0.00911072269082,-0.447557210922,0.0441392362118
8726,-0.0534599274397,0.438741564751,-0.158751547337,0.642490386963,0.525074779987,-0.242216348648
2185,-1.38463878632,0.536216497421,-0.412035316229,0.31997820735,-1.20404958725,0.116642639041
3315,-0.290366619825,0.138789147139,0.236842662096,0.570040464401,0.517674684525,-0.193086147308
5289,-1.05529308319,-0.4298427701,-0.639287829399,-0.310290038586,-1.14097499847,-0.69146335125
868,-0.452685207129,-0.221777260303,-0.0611513033509,1.5811560154,1.41075003147,-0.193313315511
1677,-0.363480001688,-0.532503128052,-0.890964329243,0.250844240189,-0.233460530639,-0.884737551212
7043,0.998116374016,0.858696460724,-0.176776096225,0.506278038025,-0.597698569298,-0.232510760427
5613,0.940795958042,0.63349211216,-0.616759479046,0.0846692845225,-0.226492837071,-0.642926931381
595,-1.504950881,0.37950900197,0.461106359959,-0.467873632908,0.663011133671,-0.315739393234
4793,-0.777383029461,-0.328691840172,0.216863662004,-0.652989327908,0.504283368587,0.248390138149
2736,0.828467071056,0.323258459568,-0.259560763836,0.391067743301,-0.484678685665,-0.541195213795
5290,0.401740670204,0.529862046242,-1.05404543877,0.718699932098,0.0711925625801,1.74314260483
6194,-0.817384064198,0.000409515865613,0.119392871857,0.0727960914373,-0.190805196762,0.324765533209
1676,0.949687480927,1.08357596397,-0.961958110332,-0.875993311405,-0.0614868998528,-0.26307618618
23512,-5.18772602081,-0.485805809498,0.409170031548,-0.228806972504,0.385471940041,1.05211997032
148022,-0.39174580574,0.205591201782,0.75887209177,-0.257386267185,-0.25582242012,0.687236309052
1906,1.21332573891,-0.519922316074,-1.06254243851,0.413694798946,-0.552168726921,-0.394743174314
8878,-0.440171897411,0.252456337214,-0.57929623127,1.31136667728,-0.377222448587,0.564025878906
3091,0.722281813622,0.4849794209,0.433873176575,-1.35148489475,0.606599628925,-0.386452078819
5743,0.247435390949,0.356542050838,-0.706187427044,-0.477737665176,0.0655423849821,0.484552264214
5321,1.08822512627,6.05867004395,0.578305602074,-0.627675175667,-0.131543427706,-1.2507584095
4144,-0.0857670456171,0.587687849998,0.231562390924,-0.290117293596,-0.584171295166,1.17257452011
1981,0.185410931706,0.13132366538,-1.51721644402,-1.48732221127,-0.363687515259,-0.897032260895
695,0.0165203735232,0.02473077178,-0.624596357346,0.634725689888,-0.912499785423,1.09697258472
10398,0.650215446949,0.177634894848,-0.463180214167,1.30364227295,0.0594277121127,-1.24811983109
5708,-0.0441053360701,-0.279258966446,-0.270361930132,-0.414814472198,-0.00431795418262,2.41781544685
1213,-0.259611904621,0.212754994631,-0.538194179535,0.38834425807,-0.290994793177,0.492485105991
226,0.167886137962,4.14977264404,-0.258536696434,2.52863359451,7.67044973373,2.84123277664
6777,-0.179187729955,2.26600766182,-0.435521632433,0.272358357906,-0.64312684536,3.8953101635
2113,1.63223326206,0.111903607845,0.0163236707449,0.0590806007385,-0.468214869499,-0.706356406212
3329,0.041004922241,0.436065644026,0.264935672283,-0.969210624695,1.53370082378,-0.33589169383
1050,0.751403212547,0.0642934441566,-0.489580452442,-1.13947153091,1.77515625954,0.408251047134
9491,0.256826728582,0.828400969505,-0.999881386757,-0.347801327705,0.0535214245319,0.459711492062
22926,-0.301236897707,0.431580603123,0.83288192749,0.821637868881,1.144333601,0.960388064384
5899,-0.557704329491,-0.549253046513,-1.23091232777,0.380200386047,2.32805943489,0.153589874506
5467,0.791751801968,0.489953994751,0.803956985474,0.248623535037,-0.901166498661,0.0492093861103
6774,-0.0660067796707,-0.0594921410084,-1.1635581255,-0.713153839111,0.422186911106,-0.0148440897465
1788,0.892405390739,0.521810650826,-0.370078414679,1.42942464352,-0.559796333313,0.079976066947
5921,-0.215620458126,0.827398598194,-0.0378249287605,-0.324657320976,0.330122917891,-0.272135972977
5721,1.18914330006,0.0837822854519,-0.926132082939,-0.580706477165,1.32829272747,-0.340445369482
2263,0.947906970978,0.251853793859,0.629751384258,-0.185524269938,1.27322208881,0.341919839382
808,-0.0646133199334,0.21567773819,-3.03638005257,0.0554216951132,0.654219686985,-0.00492712855339
30001,-1.00174987316,0.273222476244,0.391234517097,-0.100010305643,0.0540309548378,-0.518840789795
348,0.0494149662554,1.29483437538,0.217640638351,-0.456093549728,-0.167004317045,1.3748434782
30849,-0.142431586981,1.01527738571,0.729090332985,0.111871391535,0.781484425068,0.00251999497414
1454,-0.95524930954,-0.57094758749,-0.787206053734,0.512676477432,-2.1045820713,-1.18906712532
6500,0.802922427654,0.334791332483,0.169558167458,-0.857728779316,0.604922473431,0.52177631855
5627,-0.465981900692,-1.72332978249,0.684106171131,-1.10269415379,-5.55890798569,-0.504634737968
5715,-0.280526161194,-0.440281689167,-0.349156618118,0.889399528503,-0.0172556936741,0.588286876678
4791,0.799125730991,0.0187643095851,-1.53073239326,-0.304741561413,0.478611886501,1.29262936115
56924,-0.771057367325,0.199171870947,0.53912127018,0.106449112296,0.097798101604,0.414166390896
2690,0.665050506592,-0.38464435935,-0.823617756367,0.155750274658,-0.287809163332,0.525809109211
1019,0.880736112595,-0.254052907228,0.036627471447,-1.12035667896,1.32956111431,-0.52601480484
51422,-0.32142534852,-0.214879631996,-1.06992125511,-0.16689619422,-0.0933375954628,0.0513238012791
5788,1.14202415943,0.447868525982,-0.02436876297,0.578441858292,-0.509489059448,-0.0155742634088
6709,-0.345661073923,0.050886541605,0.305322825909,-1.55479443073,0.247139841318,-0.617415070534
1277,-0.0448935478926,-0.354335427284,0.0693848133087,0.0500562489033,-1.07897353172,0.845690429211
993,-1.14973926544,-0.954018056393,1.37602901459,-1.00587141514,-1.98072171211,-0.186510145664
7157,-0.878122985363,-0.171730458736,1.05522322655,-0.606570661068,-0.482494056225,-1.15593397617
1958,0.461558431387,-0.642735958099,-0.608171343803,-0.399985343218,-0.283025354147,-0.54974013567
4582,-0.598816812038,-1.86386418343,-0.131707802415,0.0336755886674,0.365783423185,0.528352439404
9212,-0.314705044031,0.694859564304,-0.738716423512,0.16433429718,-0.54909914732,-0.51096957922
8440,-0.802322268486,-1.32785701752,0.355047285557,0.341514855623,0.457650601864,-1.45362985134
6790,-1.16565680504,1.0111027956,-0.573919177055,0.326343983412,0.639593541622,-0.305826336145
8851,-1.30075597763,0.980241894722,0.58603978157,0.408272445202,-0.569628715515,-0.209764063358
2534,-0.0435856990516,0.533227801323,0.475885570049,-0.0109547376633,0.0236607007682,-1.36049187183
4893,1.88014113903,0.568474292755,-1.5022521019,0.122960880399,0.538655817509,-0.4607385993
665,3.94556522369,1.1602897644,-0.541675329208,-0.728140056133,0.80630171299,-0.968319892883
4313,1.34844994545,0.518296599388,-0.423249304295,0.626182198524,-0.467760324478,-0.142682015896
1022,1.08446097374,-1.49077022076,-0.658693611622,0.799935817719,-0.57733809948,0.018719740212
5880,-0.264927715063,-1.3142747879,-0.102663844824,-0.421218544245,-0.802929878235,-0.188680872321
3162,-0.399790436029,-0.814547240734,0.223718971014,-0.483621895313,0.511473059654,1.78793978691
1282,-0.435041189194,-1.43071424961,-0.693925321102,0.377458751202,-1.38635802269,-0.0943435579538
3383,0.576763868332,-0.137663558125,-0.840177714825,1.25914061069,0.141773298383,-0.00942761823535
727,-0.724945008755,-0.422249555588,0.439577013254,-0.164352372289,-0.382821410894,0.452392429113
4792,-0.425065934658,0.092579215765,0.811795175076,-0.168640747666,-0.171359732747,1.0411567688
4794,0.741156458855,-0.0175618827343,-1.34725093842,0.189146608114,-0.134580463171,-0.653005838394
902,0.764581680298,-0.513286948204,0.443876504898,-0.949063658714,-0.0475717373192,0.498552709818
8091,0.154711544514,0.877511739731,-0.956510305405,-0.485273182392,0.678709626198,0.294690907001
3486,-0.0328851751983,0.285988986492,0.56866145134,0.114086672664,-0.221771031618,-0.479745090008
10818,0.442494899035,0.523060321808,-0.0543201565742,0.0485424697399,-0.464098870754,-0.204540014267
3454,0.958521723747,0.295215755701,-0.451177000999,1.09842956066,-0.47134616971,0.0436448901892
4282,0.0,-0.000264273840003,-0.000284284818918,-2.16474676132,0.0,0.669898152351
1605,-1.37376952171,-0.194126695395,0.602885425091,-1.30271673203,0.968820929527,0.275370240211
10644,0.0869600698352,-0.373191058636,0.256875693798,-0.268011838198,-0.425929397345,-1.10526871681
2065,-0.966396510601,-0.288411766291,1.44950520992,0.558525085449,0.587993383408,0.479541420937
8321,0.284407436848,-0.275481134653,-1.09122371674,-1.04266178608,-0.674256026745,-0.85230910778
8503,-1.38542222977,-0.326501190662,-0.0388604700565,-0.152478948236,-0.307228565216,-0.209573894739
7027,0.420678824186,-0.350213736296,-0.488829553127,-1.79878234863,0.141415059566,-0.0470364689827
6850,0.983558118343,-0.00588271021843,-0.0385344028473,-0.183875620365,0.379560828209,-0.0201640948653
1978,0.0248890444636,0.246286809444,0.00640144944191,-0.612997055054,-0.168312460184,-0.29647731781
896,-0.187781259418,-0.220306485891,0.276534408331,-0.637167096138,0.329783558846,-0.0706243813038
5777,1.09632396698,-0.587274491787,2.24378228188,-0.415954887867,-0.361770182848,1.10602152348
1846,-0.870003938675,-0.882380247116,-0.106126368046,-0.441632091999,-0.77958804369,-0.369625002146
5925,-0.0790217593312,0.440112709999,0.0367213711143,-1.58919203281,-0.304729998112,0.281202167273
142,-0.740988433361,-0.606787085533,0.500300645828,-0.503142476082,0.666501879692,-0.530043959618
1021,-1.21118199825,-0.506800532341,0.1053596735,-0.697096586227,-3.50926113129,0.481406420469
5699,-0.0449426397681,0.773274242878,-0.787544488907,0.0508614107966,1.13332915306,0.2587710917
8061,-0.664584994316,-0.511517643929,0.122783578932,0.219548389316,-0.0357847511768,0.16092197597
1870,-0.0185413416475,-0.480069696903,-0.429362237453,1.01870191097,-0.359374582767,0.265229105949
1398,0.363550543785,-0.580062806606,0.186803415418,-0.341812461615,0.31465703249,-2.40301132202
3312,0.485253065825,0.0894855111837,0.0643362700939,-0.867778837681,1.30623483658,0.312644958496
891,0.422289222479,0.912166118622,-4.35109424591,1.06236124039,1.18339312077,0.37586992979
4775,1.02185702324,0.797745347023,3.48075246811,0.210200712085,0.840837299824,0.276881933212
5111,1.29284369946,0.66008490324,-0.808691978455,0.57904869318,0.18188919127,0.151646375656
5696,-1.14572155476,-0.867970108986,0.208538010716,-3.25947713852,-0.0703021287918,0.0915834605694
5588,0.944809854031,0.575490951538,-0.554418802261,1.30165719986,-0.551921188831,0.352579176426
6839,-0.328458935022,0.987508177757,0.0994594395161,0.324689000845,-0.997801840305,0.244627654552
329,0.750713706017,0.508046448231,-0.558074593544,1.33967506886,-0.122848689556,0.033776730299
5058,3.81454253197,-0.571650385857,-0.51120698452,-0.278044939041,-0.795288860798,0.412409245968
998,0.971479415894,-0.881284713745,0.646649003029,-1.10986423492,-0.269986838102,0.966602802277
9134,0.901467442513,-0.289303898811,-0.636392772198,1.07660138607,-0.122751921415,-1.44346022606
6616,0.738887190819,0.530237138271,0.165953338146,0.874455988407,-0.251745700836,0.889397263527
5223,0.348998278379,1.57876849174,0.900176882744,0.237140133977,-1.77438938618,0.0390148162842
4690,0.609075605869,-0.093323931098,0.930055916309,-0.44173681736,-0.851941227913,0.457365691662
958,0.728617310524,1.43762934208,-1.03986465931,0.591737270355,-0.259713441133,0.518506288528
1616,0.392022371292,0.166865050793,-0.7599619627,1.58199441433,-0.303073227406,1.29343342781
991,-0.0925442576408,0.52960318327,-3.99133205414,-5.14885520935,-0.702212333679,0.0993346944451
6347,0.768306493759,-0.379129439592,1.08737850189,0.77265059948,0.402152597904,1.14506649971
6714,-0.522379159927,-1.03448045254,0.562411785126,0.567762196064,-1.33994936943,-0.663585841656
652,0.682453155518,0.0389643162489,0.314004093409,-1.50529825687,-0.657014667988,-0.135194987059
4331,1.16178548336,0.50216281414,0.780866980553,-0.584008872509,-0.605007886887,-0.142638936639
7099,0.912699222565,0.590517520905,0.242130219936,-0.2922488451,-0.581909179688,1.16189014912
10320,0.681819975376,0.21175044775,-0.528444826603,0.386825412512,-0.294758498669,0.498526841402
2042,2.05854940414,4.11818122864,-0.333673745394,2.48928380013,7.67913103104,2.86734628677
843,0.768436312675,0.163960665464,-1.17371249199,0.544635176659,-0.443474203348,-0.0752720609307
840,0.0526434592903,0.27113956213,0.135035976768,0.525959730148,0.473104119301,-0.302382409573
7048,1.18635082245,-0.231566101313,0.349064618349,-1.1845934391,0.159870937467,-0.234885603189
4851,0.753038883209,2.0997838974,0.107515215874,-0.302598953247,0.383074581623,0.460112661123
6464,1.0120486021,0.432772517204,-0.283387362957,-0.271568566561,-0.280182778835,0.897970676422
23410,-0.281290918589,0.61946117878,0.455639153719,0.801852345467,-0.130016610026,0.415653437376
54205,1.19737672806,-2.89190649986,0.660979747772,-0.703912615776,0.181585639715,0.127871081233
2770,0.239226013422,-0.772668004036,0.173159301281,0.128455102444,0.856056988239,0.419293999672
80204,0.218147933483,-0.0588983893394,0.393781781197,-0.384862810373,1.23611736298,0.781604647636
4208,0.34222856164,0.430549412966,0.534838676453,-0.191041171551,0.320591032505,0.505592167377
1845,-0.560174584389,-0.0973541289568,-0.062402755022,-0.420143455267,-1.4965133667,-0.493237525225
