rid,DOS006_VCAP_6H:BRD-K13614235-001-02-1:5,DOS006_VCAP_24H:BRD-K13614235-001-02-1:5,DOS036_A549_24H:BRD-K13614235-001-02-1:5
5720,-1.10066366196,0.580648899078,-0.838099956512
466,-0.0428816527128,0.386802971363,-0.196400001645
6009,-1.90145218372,-0.598638296127,-1.25970005989
2309,-0.676955699921,0.807315826416,-0.372349977493
387,-0.972367882729,-0.24375012517,0.313950031996
3553,0.28648096323,-0.254002958536,0.125649988651
427,0.162681668997,-2.07317686081,1.86424994469
5898,-0.396545112133,1.16260194778,1.30870008469
23365,0.274244040251,-0.357414186001,0.566049993038
6657,-0.624810934067,-0.541240811348,0.460399985313
5054,-0.170116856694,-0.864492297173,-0.0380499958992
3108,-0.369171500206,-0.368704259396,-0.678550004959
1950,-0.372222959995,0.514033675194,0.221399992704
351,0.294135719538,0.561718285084,-1.82380008698
4846,1.37861931324,-1.7809817791,-0.472099989653
1452,0.297738611698,0.0392774790525,-0.877400040627
4776,0.0901098102331,-0.572925806046,0.0654500052333
6908,-0.450836032629,0.297061502934,-1.08050000668
672,0.0750128626823,0.406190663576,-1.15740001202
5710,0.0077113956213,0.568014383316,-0.443949997425
2115,0.342790454626,0.16976878047,0.636500000954
7015,1.29421806335,-0.0518059581518,0.770749986172
8726,-0.963420271873,-0.0167136564851,-1.21985006332
2185,-0.67241859436,2.92900419235,0.322050005198
3315,1.67204976082,2.80399608612,-1.27375006676
5289,-0.760989665985,-0.248633861542,0.249849975109
868,-0.28965228796,1.48834741116,-0.578950047493
1677,-0.892071604729,0.715458333492,0.352600008249
7043,-0.0483078360558,-0.362972080708,0.657949924469
5613,0.389721214771,-0.83197247982,1.5693500042
595,0.545857191086,0.369682013988,0.0326000005007
4793,-0.223840132356,4.53550434113,-0.0187500119209
2736,1.39777457714,-0.677837908268,1.58369994164
5290,-2.18660378456,-0.347939193249,2.16000008583
6194,-0.000328505208017,-2.92645406723,-0.00135000003502
1676,-0.763774991035,-0.630748987198,0.68900001049
23512,-0.388818770647,0.354013621807,0.00769996643066
148022,-0.839826583862,0.139637947083,0.684450030327
1906,-1.05638492107,-0.35114634037,-0.0248500034213
8878,-1.81316542625,-0.543883919716,-0.337300002575
3091,-0.816821396351,0.216512948275,-2.67234992981
5743,0.219538837671,3.10596108437,-0.282600015402
5321,-0.621470570564,-0.906025826931,0.076750010252
4144,-1.01662290096,-3.08340120316,0.638650000095
1981,-1.01417934895,2.4809448719,0.161900013685
695,1.85127127171,4.07342815399,0.00259999930859
10398,-0.108362339437,-0.107759416103,0.111400000751
5708,1.14629101753,-2.86838436127,0.211750000715
1213,-1.66004157066,-3.44497299194,0.495200008154
226,-0.0780143216252,-0.914235234261,-0.97494995594
6777,0.0989147126675,3.59722971916,-0.193200007081
2113,-0.239444941282,-0.406582534313,0.669049978256
3329,0.12242820859,-1.73198986053,-1.01055002213
1050,-0.0243176817894,-0.0443127304316,-1.02520000935
9491,1.1174685955,-0.0157561302185,-0.518850028515
22926,-0.248342171311,-0.122063711286,0.889600038528
5899,-1.45106387138,-0.0164203047752,0.625699996948
5467,0.048775549978,0.732026219368,0.376599997282
6774,2.51210594177,1.36481380463,-0.192799985409
1788,-0.734697401524,-0.436716884375,0.479450017214
5921,0.397442698479,0.224602878094,0.602949976921
5721,-3.05115365982,-0.238812595606,-0.399950027466
2263,0.129357904196,2.29431033134,0.197699993849
808,-0.553274571896,-2.48316955566,0.0260999985039
30001,-1.05478787422,-0.66878926754,0.16099999845
348,-0.212489977479,0.356549918652,1.36969995499
30849,-1.16450405121,-0.0288578756154,-0.612399995327
1454,-0.196558147669,0.194216266274,1.47300004959
6500,-0.541522681713,1.57959771156,-1.04460000992
5627,0.299904942513,3.43046379089,-0.388099998236
5715,-1.6817702055,0.134639233351,0.404650002718
4791,-0.140180289745,2.95278739929,0.452800005674
56924,0.885636329651,-0.0453427881002,-0.0198500156403
2690,-1.13648557663,0.485871374607,0.413949966431
1019,0.00732247531414,1.3853123188,-0.0998999923468
51422,-0.497862756252,0.790667653084,-0.353100001812
5788,-0.417096436024,0.0726503357291,0.859049975872
6709,-0.615017652512,1.38072252274,-0.31510001421
1277,-0.665567278862,2.3806374073,-0.557199954987
993,-1.08815824986,-3.81722211838,-0.760699987411
7157,-1.19184660912,-0.554019629955,-0.55940002203
1958,-0.442032873631,3.26036667824,-0.742349982262
4582,-0.421371728182,-1.60525655746,0.556899964809
9212,-0.575990915298,-0.714485406876,-0.0974000394344
8440,-1.73164308071,0.195535957813,1.26419997215
6790,0.302604287863,0.245095685124,-0.165800005198
8851,0.605656504631,-0.362094849348,-0.12864997983
2534,-0.121950730681,-0.45016503334,-0.638499975204
4893,1.83198022842,-0.69944524765,-0.252400010824
665,1.87437176704,2.9676232338,-0.626150012016
4313,-0.192639425397,2.21732234955,-0.16210000217
1022,-1.503033638,-0.0845287442207,1.14775002003
5880,-0.277902275324,3.13085198402,0.58939999342
3162,1.54090619087,1.08706641197,-1.30395007133
1282,-0.30004042387,-0.328033685684,0.873750030994
3383,-0.652070999146,-0.710359215736,0.673449993134
727,1.94205462933,2.21798086166,0.996299982071
4792,-1.21948623657,-0.00706833600998,-0.67895001173
4794,1.9403731823,-0.877587795258,0.0320500135422
902,-1.19685900211,-0.727818608284,-0.201450005174
8091,-1.09647250175,-1.23145437241,-0.866899967194
