rid,DOS021_VCAP_24H:BRD-K05087650-001-01-8:5.02,DOS044_A375_24H:BRD-K05087650-001-01-8:5.02
5720,0.0355000197887,0.595049977303
466,-1.14424991608,-3.79104995728
6009,0.714100003242,0.0574000179768
2309,-0.0972000062466,-0.575600028038
387,1.14904999733,1.01174998283
3553,-0.627099990845,0.20624999702
427,-0.724900007248,0.152100011706
5898,0.407799988985,-1.04174995422
23365,0.511500000954,1.19914996624
6657,-0.428799986839,-0.210649996996
5054,1.78999996185,0.104050002992
3108,-0.099849998951,0.0599000006914
1950,-0.528349995613,0.129950001836
351,-1.09665000439,-1.0857000351
4846,-1.5123000145,0.219000011683
1452,0.49304997921,0.643499970436
4776,-0.741349995136,-0.00689999759197
6908,-0.592199981213,0.573599994183
672,-1.14789998531,1.22479999065
5710,-0.0902499854565,0.358799993992
2115,-0.268399983644,1.13479995728
7015,-1.20665001869,-0.458149969578
8726,-0.217399984598,-0.953949987888
2185,-0.53125,0.405400007963
3315,-0.484200000763,-0.422149986029
5289,-0.207400009036,0.365949988365
868,-0.547600030899,0.774850010872
1677,-0.475449979305,0.119749993086
7043,-0.391149997711,1.05060005188
5613,0.081650018692,0.914200007915
595,0.998049974442,1.43690001965
4793,-0.752449989319,-1.08730006218
2736,-0.466799974442,-0.258799999952
5290,0.0833000019193,0.454600036144
6194,-0.693050026894,0.000300000014249
1676,-0.200749993324,0.97494995594
23512,0.37625002861,-0.360949993134
148022,-0.654950022697,0.504299998283
1906,0.300750017166,0.685249984264
8878,-0.329700022936,0.466749995947
3091,-0.590099990368,-0.717800021172
5743,-0.795699954033,0.0364499986172
5321,-0.110300019383,0.249800011516
4144,0.023049980402,1.04589998722
1981,0.574000000954,1.22259998322
695,-0.639800012112,-0.323499977589
10398,-1.01094996929,0.738499999046
5708,0.0320000052452,-1.74284994602
1213,0.973949968815,-0.612900018692
226,0.606350004673,-3.67899990082
6777,-0.952250003815,-1.49954998493
2113,-0.602750003338,0.803300023079
3329,1.44620001316,0.182249963284
1050,0.0942000001669,-1.28045010567
9491,-0.762149989605,-0.278699994087
22926,-1.33004999161,-0.632049977779
5899,-0.411749988794,1.13129997253
5467,0.826200008392,0.336349993944
6774,1.77060008049,0.507950007915
1788,-0.629000008106,0.157350003719
5921,0.860300004482,-1.24615001678
5721,-0.12349998951,-0.9917999506
2263,-0.454849988222,-0.0660500079393
808,0.816549956799,0.730849981308
30001,0.892500042915,0.792050004005
348,-1.57959997654,-0.642750024796
30849,-0.465250015259,0.774500012398
1454,0.888650000095,-0.754299998283
6500,1.31189990044,0.658450007439
5627,-1.02915000916,0.130400002003
5715,0.466499984264,-2.0803000927
4791,-0.340250015259,0.777649998665
56924,-0.780550003052,-1.36829996109
2690,0.902799963951,-0.739899992943
1019,-0.337249994278,0.103700011969
51422,-0.128199994564,-1.37630009651
5788,0.353450000286,-0.154449984431
6709,-0.129000008106,-0.0759499967098
1277,-0.539000034332,0.304049998522
993,-0.234600007534,0.817100048065
7157,0.0811000019312,-0.67040002346
1958,0.236450016499,0.031550001353
