rid,CPC003_HA1E_6H:BRD-K08554278-001-02-4:10,CPC003_HCC515_6H:BRD-K08554278-001-02-4:10,CPC003_PC3_6H:BRD-K08554278-001-02-4:10,CPC003_PC3_24H:BRD-K08554278-001-02-4:10,CPC003_VCAP_6H:BRD-K08554278-001-02-4:10,CPC018_A375_6H:BRD-K08554278-001-02-4:10,CPC018_A549_6H:BRD-K08554278-001-02-4:10,CPC018_A549_24H:BRD-K08554278-001-02-4:10,CPC018_ASC_24H:BRD-K08554278-001-02-4:10,CPC018_HEPG2_6H:BRD-K08554278-001-02-4:10,CPC018_HT29_6H:BRD-K08554278-001-02-4:10,CPC018_MCF7_6H:BRD-K08554278-001-02-4:10,CPC018_MCF7_24H:BRD-K08554278-001-02-4:10,CPC018_NPC_24H:BRD-K08554278-001-02-4:10,CPC018_PHH_24H:BRD-K08554278-001-02-4:10,CPC018_SKB_24H:BRD-K08554278-001-02-4:10
5054,-0.258099973202,1.093511343,-0.653922736645,-0.773056387901,0.185146346688,-0.262310326099,0.3524081707,0.314200013876,-1.51530003548,-0.303366661072,1.04388356209,0.0684012025595,3.31671595573,-0.024206046015,0.465009838343,0.924412608147
3108,-0.269299983978,0.213219329715,2.38950681686,3.09966182709,2.1394982338,0.348137825727,-0.0152600593865,-0.847699999809,1.80804991722,-0.0995333492756,-0.698936283588,0.12135220319,0.0789593681693,-0.650538086891,0.757843732834,-0.734861493111
1950,-1.29610002041,0.587210178375,-1.70779812336,-1.06010460854,1.11723351479,0.999048531055,0.829842805862,0.192499995232,1.38754999638,0.0260999202728,1.26543879509,0.37804672122,-0.0808286368847,0.083602771163,0.404545307159,-0.440412700176
351,0.968850016594,0.992418289185,0.959370672703,-2.82573914528,-0.49810770154,-0.330271422863,-0.216927692294,-0.0880500003695,0.874000012875,-0.196166664362,-0.323441684246,-0.265397787094,0.34398663044,0.000240492474404,-0.0864459872246,-0.398585855961
4846,0.397100031376,-0.00215226411819,-0.192900389433,7.51897335052,1.00913906097,0.180935144424,-0.335120916367,-0.0409500002861,0.235899925232,0.00360000133514,1.6460454464,0.149204209447,0.547603428364,-0.369324147701,0.792421996593,-1.22481060028
1452,-0.986000001431,-1.76745557785,-1.42682743073,-1.680164814,-1.35224831104,-0.355613857508,-2.34420394897,-0.31584995985,-1.1928999424,-1.1685667038,0.14174836874,-0.125846207142,-0.121171981096,-4.36776590347,0.637589633465,-0.203246340156
4776,-0.0900500118732,0.991416215897,-0.0936949849129,1.73309004307,1.32807862759,-0.42227807641,0.581733524799,-0.461450010538,-0.173900008202,-0.0179333686829,0.387716680765,0.0573559403419,0.0321896150708,-0.963000237942,1.69115042686,-0.30918443203
6908,-6.15644979477,-2.42335295677,-0.613704681396,1.50611269474,-1.25543284416,0.853647589684,-0.254262536764,0.303849995136,-0.30214998126,-0.0141666531563,0.691371262074,0.165959954262,0.541704714298,0.138846024871,0.580357551575,0.0132611989975
672,-1.2473000288,-2.65082097054,-1.1713347435,0.247992634773,-1.05244576931,-0.293363451958,0.0291002392769,0.78869998455,-1.19464993477,-0.0210000127554,-0.294737994671,-0.036230713129,0.651745736599,0.629532873631,2.0099067688,0.0152614712715
5710,0.731999993324,-1.33522248268,-0.838792741299,-5.13693904877,-0.588621914387,-1.02542054653,-0.76718634367,0.157150000334,-0.883550047874,-0.431633353233,-0.317219793797,-0.213345989585,-0.566559791565,-0.121839672327,0.474346369505,0.86867171526
2115,-0.924449980259,-0.992719531059,0.517134666443,0.560809016228,0.669853210449,-1.12913191319,-0.168780714273,-0.957450032234,-0.161300033331,-0.457000017166,-0.141478329897,-1.17851316929,0.137496128678,-0.0400250852108,1.39687252045,0.323416233063
7015,0.38615000248,0.872950851917,2.11822772026,2.29288291931,0.860535264015,-0.156426250935,0.385466605425,-0.432550013065,0.702250003815,-0.0320333242416,1.01609671116,0.540507912636,0.200984716415,-0.304369449615,-0.0472326278687,-1.51735067368
8726,-3.05859994888,-2.73019337654,-1.65696132183,0.46179458499,-2.25155329704,0.115332305431,-0.0690299794078,-0.171350002289,-1.26605010033,0.398666650057,-2.05058765411,-0.405176192522,-0.74058008194,-0.278580129147,1.27218282223,-0.443789869547
2185,0.140650004148,-0.671477735043,0.624675154686,1.97330212593,0.488525569439,-0.775610804558,0.924874067307,-0.282499998808,-0.0256500244141,-0.03510004282,0.373764425516,-0.0931088030338,-0.189694017172,-1.21344256401,2.6579284668,-0.752021074295
3315,0.616299986839,-0.845899820328,-0.0928664952517,-9.01123428345,1.19672214985,0.235085383058,-0.961423635483,0.337249994278,-0.0143499970436,-0.0404666662216,0.276468753815,-0.199741542339,0.459091305733,0.546976089478,0.345468789339,0.394521862268
5289,-2.69429993629,-1.43713569641,-0.843161821365,2.82861685753,0.247740760446,-0.527236819267,1.53020370007,0.295949995518,-0.568249940872,0.186866641045,0.43674993515,-0.210666507483,0.483289271593,-0.642451345921,1.3976790905,-0.359748363495
868,0.321500003338,0.395952403545,1.63629031181,0.735115706921,0.756488204002,-0.379706323147,0.385108560324,0.270850002766,-0.89494997263,-0.628899991512,0.540041804314,-0.0675921812654,0.693317353725,-0.691914737225,1.23918032646,0.409142076969
1677,-0.560050010681,-0.828488111496,-3.30505776405,-0.176356673241,0.732841193676,0.0541915372014,1.12784838676,0.398699998856,1.05509996414,-0.0993666648865,0.781035721302,1.7190721035,0.827284693718,-0.849713087082,0.46365365386,-0.978842020035
7043,0.345650017262,-0.111663937569,0.140136018395,0.868822455406,1.29983556271,-1.3818269968,0.387237131596,-0.704750001431,0.150249987841,-1.09006667137,0.137558937073,-0.130865514278,0.167051911354,-0.95310407877,0.794381380081,-0.332600295544
5613,0.298049986362,1.76633691788,0.363682121038,3.0701842308,0.806351482868,-1.57438898087,0.571148812771,0.445749998093,0.553999960423,-0.560966730118,-0.10451746732,-0.184459298849,0.451291739941,-0.878951191902,0.0843372121453,-0.508002758026
595,0.67634999752,1.73756659031,-2.2077255249,-2.13540935516,-0.477939039469,-0.159221351147,0.21678955853,0.428649991751,1.33750009537,0.0210333168507,0.140438199043,-0.112871676683,-1.20207762718,0.578648686409,1.04491257668,0.991019964218
4793,1.09874999523,0.757999241352,2.10426092148,4.41180753708,-0.309501171112,0.334892481565,-0.501548528671,-0.465400010347,0.507250070572,-0.531266689301,0.65026140213,-0.277691304684,0.0797805786133,0.220232918859,0.799419283867,-0.162983387709
2736,-1.1345499754,-0.0471771657467,0.827748537064,2.40289926529,1.44022727013,-0.535185575485,1.1253080368,4.27874994278,0.417249977589,-0.017500013113,0.172987192869,0.236506909132,-0.0772131532431,-0.816358327866,-0.171605914831,-0.228261694312
5290,0.337599992752,1.08251905441,0.586197972298,3.14815735817,0.817418754101,-0.505040764809,0.997885644436,0.504099965096,-0.0546499937773,0.908066749573,0.584286689758,0.312398821115,0.457358360291,-0.56250077486,1.84720814228,-0.625949263573
6194,-0.00034999998752,0.0208037812263,0.696830034256,-4.27264118195,-1.34018850327,0.0261099785566,-0.0966638848186,-0.744149982929,0.0,0.197366684675,-0.22243180871,0.292489647865,-0.0194525122643,0.000478166359244,-0.000626806286164,-0.0236375331879
1676,0.36985000968,0.380344182253,-0.511168777943,2.18557071686,0.990778028965,-0.9200476408,0.754795014858,-0.781199991703,-0.395749986172,-0.370333343744,-0.104305744171,-0.207171231508,-0.279185920954,-1.21673023701,-3.2905933857,-0.623637616634
23512,-5.168800354,-5.82266187668,-3.69129896164,1.2170984745,-3.8209271431,-0.361188292503,-0.281122744083,0.590649962425,0.270700007677,-0.288866698742,-0.9904961586,-0.450976520777,-0.24601893127,-0.26817715168,-0.413527011871,-1.74173736572
148022,3.01565003395,2.69159197807,3.37061357498,2.12229895592,0.0814964845777,-1.25987315178,0.389098197222,0.0874500051141,-0.952200055122,-0.158233344555,0.209958225489,-0.685622394085,0.208987548947,3.003469944,2.35273814201,0.373936235905
1906,-2.95574998856,1.18532109261,1.19118273258,3.09973168373,1.34764420986,-0.584221541882,1.0839151144,0.674499988556,0.691249966621,-1.11180007458,0.270206660032,-0.035796135664,0.300685226917,-0.487688779831,-0.0483163222671,-0.83326280117
8878,-1.38964998722,-1.50409007072,0.943949460983,3.47309327126,-0.753556847572,-0.754247963428,0.0116833746433,-0.155299991369,-2.77519989014,-0.229666665196,-0.273769438267,-0.823619365692,-0.153274655342,0.0508341789246,-0.00104474357795,0.150015771389
3091,-1.34630000591,-1.90775680542,-1.34959924221,-0.887624740601,-0.270988404751,-0.572164654732,-1.14680194855,0.2011000067,-0.522549986839,-0.184466660023,-1.4952750206,-0.214442431927,0.619978070259,-1.23153996468,-0.323802471161,0.130989402533
5743,2.54264998436,3.46473646164,-3.16147184372,-1.16864156723,-0.742713391781,0.636821985245,-0.183577179909,0.0597999989986,4.60645008087,0.23723334074,0.627789974213,0.161131054163,-0.543146669865,2.08707046509,2.51299357414,-0.4774761796
5321,0.171000003815,0.986951768398,0.593416213989,1.54520022869,0.59696906805,-1.08902621269,0.459958910942,-0.0720500051975,0.131150007248,-0.369599997997,-0.115718603134,0.442620366812,0.0474347919226,-0.292245417833,-0.0316269770265,-0.592245817184
4144,-5.4876999855,-6.50097942352,0.437951803207,3.7020945549,-0.0271024163812,0.564731657505,-0.227382987738,0.539700031281,1.0556999445,0.563133358955,0.217835694551,0.511864185333,0.51733392477,1.02099013329,-0.0713724121451,-0.332092791796
1981,0.392599999905,0.613889217377,-0.0289982818067,0.564043104649,0.00480434112251,-0.316468805075,0.717876076698,-0.0102500002831,0.85505002737,-0.489366650581,0.532086253166,-0.115941956639,-0.707514405251,-1.31264603138,0.622743785381,1.68470454216
695,0.70039999485,-0.997107744217,-0.707391619682,1.81910073757,-0.306650280952,-0.587173223495,-0.142527714372,-0.836899995804,-0.962449967861,-0.574266672134,0.620232641697,-2.25077033043,5.19705247879,-0.535466372967,0.910791039467,-0.942848324776
10398,0.601649999619,0.447742700577,-0.0551392734051,0.979318976402,1.06785798073,-0.282360553741,0.751463592052,0.0657499879599,0.0377499908209,0.983866691589,0.297415912151,1.09315013885,0.536171734333,-0.0295782834291,0.422004014254,0.778444826603
5708,0.0,0.61382496357,-1.57628512383,-0.406699955463,0.398544579744,-0.176871925592,-1.1012711525,-1.81484985352,0.809750020504,-0.241033345461,0.587287247181,-0.878707528114,1.38356757164,-0.748604893684,-0.527388751507,0.51036798954
1213,-0.189800009131,-2.81133151054,-1.52284610271,-1.66779470444,-0.982021570206,-0.163253962994,0.522803843021,-0.963800013065,-1.91454994678,0.126099944115,-0.692730009556,-0.574991941452,0.396395504475,0.371625542641,-0.137999460101,0.607414722443
226,0.890349984169,0.134904205799,0.093396037817,-2.78552150726,0.262475281954,-0.613462865353,-7.74078071117e-05,0.0456500053406,-1.13964998722,-0.594233393669,0.0793516859412,-0.569144427776,-0.0876346305013,-0.0823392122984,-0.0827414244413,1.18230009079
6777,-1.38704991341,0.892487585545,1.70518290997,1.07149720192,-0.15146702528,0.239442586899,0.272774428129,-1.11520004272,0.120200008154,3.00080013275,0.444714009762,-0.207911759615,-0.236978292465,-1.23087620735,2.16309595108,-0.133785843849
2113,-0.155949994922,1.10101735592,-0.915724694729,2.0106010437,1.11299192905,-0.856054365635,1.30584359169,0.270500034094,0.432900011539,-0.280733287334,0.104340285063,0.300311952829,0.812923073769,-1.28063046932,0.272266387939,-0.100604638457
3329,2.21530008316,-2.36821818352,0.00343509018421,-3.42190694809,-0.524240791798,0.324614524841,-0.269258379936,0.450450003147,-0.952849984169,-0.792566657066,-0.0842210501432,-0.326650202274,0.347916066647,-0.300245761871,0.653824925423,0.656691551208
1050,1.19359993935,2.39687466621,1.94047415257,-0.903908848763,1.09797072411,-0.0363214425743,-0.953266143799,-0.298449993134,-0.206999987364,0.978633344173,0.79628008604,0.450507640839,0.368889570236,0.00157218426466,0.759021401405,-0.311660587788
9491,-0.245000004768,1.16326928139,-0.453272610903,0.936009883881,1.13733375072,-0.612149059772,0.674589753151,0.0166499912739,0.641049981117,-0.0519333481789,1.32666528225,-0.142707228661,0.426598489285,-0.202132105827,0.495895981789,-0.139575272799
22926,1.50150001049,-1.45650935173,-2.35489845276,-1.71671402454,0.1318834126,-0.785388350487,0.18024879694,-0.342049986124,0.601699948311,-0.417199999094,-0.00041525810957,-0.801741600037,-0.797653913498,-1.1771543026,2.68076014519,0.350205570459
5899,-0.0601000003517,-0.341666162014,-0.991919755936,0.135239958763,1.4981585741,1.1207600832,1.12239050865,-0.160300001502,-1.11325001717,-0.111499987543,0.395420998335,-0.247598230839,-0.255112528801,0.121213465929,0.28301975131,0.109016120434
5467,-0.183450013399,0.675238132477,2.07455205917,2.01817178726,1.1975017786,-0.936209797859,5.0714673996,-0.789900004864,-0.40704998374,-0.693633317947,0.193586021662,-0.475472897291,-0.330932587385,-0.809261500835,2.40470814705,0.306066423655
6774,-0.294400006533,-0.852272331715,0.678392529488,1.86982524395,-0.0468585155904,0.23582740128,-0.968579649925,-1.02684998512,0.333049982786,0.807933390141,-0.962396025658,0.044180944562,-0.881700098515,2.34754228592,0.330846995115,-0.891676366329
1788,0.138500005007,0.713629961014,0.472247421741,2.73337745667,0.679856598377,-0.775239944458,-0.463343471289,-0.19034999609,-0.319200009108,-0.188533335924,-0.0881601050496,0.0123443901539,-0.263568639755,-1.41953325272,1.85653865337,-0.538591563702
5921,-6.51220035553,-2.49051642418,-2.94676017761,-4.28128623962,-1.47409152985,-0.413906753063,0.880286097527,-0.265599966049,-0.820149958134,0.158833295107,0.0164354592562,0.669394493103,0.724817454815,-0.26493537426,1.61665976048,-0.0666042268276
5721,1.52390003204,2.62281513214,2.3360722065,0.471748143435,0.569282233715,0.561963021755,-0.911278307438,0.579800009727,0.566650032997,-0.612166643143,-0.569299459457,0.763445317745,-1.92942464352,0.446177244186,-0.509556353092,0.637545824051
2263,-0.51289999485,0.44189709425,0.353587985039,1.65344846249,0.438108295202,0.457744330168,0.40409591794,-0.175250023603,0.595499992371,-0.43850004673,0.909254312515,0.989722013474,-0.191508680582,0.137748047709,-0.385189592838,-0.233763724566
808,0.41194999218,0.603455007076,-0.284792244434,1.11282718182,0.711019575596,0.064030200243,0.473306179047,-0.361399978399,0.735199987888,0.0057333111763,-0.0307358205318,-0.524385035038,-0.484949469566,-0.215520486236,-2.66684103012,-0.133544743061
30001,2.57500004768,0.445307672024,-0.733614206314,-2.54760026932,-0.526146829128,-0.119033455849,0.389198750257,-0.231700003147,-1.29640007019,-0.325233340263,0.950951218605,-0.614471614361,-0.11597469449,-1.37083673477,0.750467002392,-0.0170029401779
348,0.619500041008,0.954084515572,0.813312768936,1.84155440331,1.46679401398,-0.754744410515,1.01189887524,0.0396499931812,-0.418699979782,-0.0289333164692,1.5057311058,0.587848007679,3.57579398155,-0.308751046658,0.759246408939,0.528045773506
30849,-3.43525004387,-2.50397849083,-0.292938351631,1.3025226593,-0.0965186059475,0.566428303719,0.215413376689,-1.28760004044,0.240799993277,0.344466716051,0.800813317299,-0.475662499666,0.158307030797,-0.170215502381,-0.330273449421,-0.690475583076
1454,-1.32910001278,0.662957370281,0.605503082275,2.14035606384,-0.0685580819845,-0.285345315933,0.109395153821,-1.45679998398,0.009850025177,-0.175933331251,0.198451831937,-1.29401731491,-0.617447316647,-4.46889829636,-1.69556427002,0.234881103039
6500,1.96829998493,1.15199661255,0.508770108223,1.20742750168,-0.355012208223,0.441138386726,1.93661892414,-0.147150009871,-2.21315002441,0.23846668005,-0.95973688364,-0.12193967402,-0.420141637325,0.415546894073,0.0836376920342,-0.940110206604
5627,-0.312399983406,1.20225596428,0.112350352108,-1.1431542635,-0.703848600388,1.41667091846,-0.555623292923,-0.282099992037,-0.930699944496,0.294133365154,0.00462504476309,0.335627377033,0.857231974602,0.798510074615,1.99594974518,-0.794810473919
5715,0.429899990559,2.26940631866,1.39060628414,2.25284671783,0.644260764122,-0.240846559405,0.0460428595543,-0.308200001717,-0.51675003767,-0.347600013018,0.48119238019,-0.59697842598,-0.81520819664,0.857587397099,0.341406464577,0.604245662689
4791,0.301800012589,1.7538176775,0.694230437279,2.50447034836,1.39133501053,-0.545161426067,0.192957490683,0.189750000834,0.739549994469,0.434300005436,-0.0773063376546,-0.544692635536,-0.220647037029,2.37390041351,-0.156275242567,0.132181853056
56924,2.30884981155,6.83337640762,6.08237266541,5.86009693146,2.07642793655,-0.19999422133,-0.808947682381,0.00485000014305,0.566300034523,-0.30940002203,0.46511387825,-0.270935237408,0.682653844357,0.298761487007,0.630662679672,0.609580874443
2690,-0.689100027084,1.10557174683,-1.50446796417,0.65868461132,-1.22156560421,-0.000216484069824,0.239031389356,-0.0113499760628,-0.887600004673,-0.340233325958,0.210080295801,0.294335991144,0.659063875675,0.0140503942966,1.41212177277,-0.682076394558
1019,0.018449999392,0.675080180168,0.0092581808567,-1.17710185051,-0.050446100533,0.229848429561,0.221467524767,0.740750014782,-1.56569993496,0.881900012493,-2.71131324768,-0.0699054300785,0.1137021631,1.14726746082,0.00680227577686,0.234845772386
51422,4.24490022659,-1.03888344765,1.5638217926,0.398545831442,1.31915390491,1.29676318169,-0.461762815714,0.287799984217,0.575500011444,0.125800013542,0.456535726786,0.00276329368353,-0.27110761404,0.599636673927,0.317456901073,0.0368182063103
5788,0.763949990273,0.768203616142,0.433827966452,3.78644895554,1.03189206123,-0.314202547073,1.93852853775,-0.155200004578,0.165250003338,0.136133342981,0.103733703494,0.508195281029,0.41149237752,-0.281917482615,0.606004118919,-1.01696252823
6709,-3.59089994431,-1.83934402466,-2.48667883873,-3.19814538956,-1.45290493965,-0.0248103439808,-1.00949382782,-0.44010001421,-1.81615006924,-0.263333320618,0.103248655796,-0.735300838947,0.262645423412,-0.00414471328259,-0.0967925563455,0.00383353978395
1277,0.0,1.94643139839,0.834493875504,1.8608174324,1.60027551651,-0.684912145138,-0.112806029618,0.35925000906,-0.0317000001669,-0.0330333560705,-0.22743293643,0.526068150997,0.333169996738,0.0565471872687,-0.123604796827,0.000699999975041
993,-3.04825019836,-1.62648081779,1.26462268829,2.65957641602,-5.31306409836,1.1241556406,-0.385247945786,0.3803999722,-0.484200000763,-0.196466654539,0.780075669289,-1.04306399822,0.975188910961,0.560168504715,1.21570086479,-0.607195436954
7157,-0.703899979591,3.84434986115,4.21594047546,3.68385148048,-0.478620707989,0.0732788145542,-0.207917541265,0.346749991179,-1.09619998932,0.586833357811,0.397321522236,-0.49752035737,0.533785402775,-0.0828389525414,0.738767385483,1.07826554775
1958,0.439499974251,2.11295938492,-0.198274940252,0.911871194839,1.12219035625,-0.133182764053,-0.297597378492,0.305800020695,-0.527500033379,-0.128866672516,0.095413595438,-1.16838431358,-0.508900463581,6.64659786224,0.749570727348,-0.781843781471
4582,0.762849986553,0.0888792872429,1.33882057667,0.792750954628,3.11521816254,-0.881725788116,0.154643893242,-1.57309997082,2.40455007553,0.463866680861,0.0613462366164,-0.0496084839106,0.400570899248,-1.1398781538,-0.262792050838,0.170669540763
9212,-4.77009963989,0.862239956856,-0.497743725777,2.49247598648,0.913759410381,-1.01695334911,1.06577754021,0.257950007915,-0.713249981403,0.74033331871,-0.130630135536,-0.971759915352,-0.0260951332748,-1.3421766758,0.706138253212,-0.816421747208
8440,-1.30054998398,-1.41531980038,-1.87784850597,-0.869338750839,-1.49259984493,0.839991807938,-0.352417975664,-0.0978500023484,-0.968699991703,-0.147466674447,-1.14252710342,-0.0401946902275,0.191721379757,0.0424736961722,-1.38692808151,0.110443353653
6790,-4.17185020447,-0.400181502104,-2.40110588074,-0.831404685974,-0.443839222193,-0.187687501311,-0.490980237722,0.427500009537,-0.210999965668,-0.795833408833,0.29297876358,-0.0984009951353,1.16007471085,-0.285909950733,-0.235540986061,-0.458677887917
8851,3.65790009499,5.37833786011,0.794602870941,2.47843122482,0.101727418602,-0.164408907294,0.558696627617,0.616649985313,-0.417800009251,0.0673666745424,0.643558263779,-0.257269233465,-0.152895376086,-0.238865882158,-1.00781357288,0.25056797266
2534,-2.94780015945,0.702736318111,-0.510305821896,2.24683356285,-0.620399832726,0.0823926925659,-0.12601801753,-0.522500038147,-0.760949969292,0.689100027084,-0.0307741165161,-0.375971525908,0.250908941031,0.294388443232,0.219097226858,0.385344296694
4893,1.71860003471,1.23563599586,-0.0889845192432,3.26057744026,0.880998730659,-0.468315839767,0.97934627533,-0.179600000381,-0.13504999876,-0.483933359385,0.410642117262,-0.28545448184,0.382825553417,-1.39122962952,2.1697268486,-0.796032965183
665,0.849050045013,-1.04172158241,1.02139949799,-2.16163063049,1.04624521732,-0.419791102409,-0.577034533024,-0.299050033092,-1.53764998913,0.34399998188,0.271483540535,0.68269097805,0.285582363605,-0.0939081311226,1.08458125591,-0.514026224613
4313,-0.203649997711,0.545653522015,0.602400839329,2.26426696777,1.23738479614,-0.557175755501,0.452153980732,-0.125200003386,0.660849988461,-0.385633349419,-0.545477032661,0.177818566561,-0.299656510353,-1.60821652412,0.10990601033,1.0644749403
1022,-6.42809963226,-8.22081375122,-1.50778627396,3.43233895302,-4.4748711586,0.963354587555,-1.0292134285,0.113399997354,0.641350030899,-0.137266665697,-0.530563175678,-0.775212943554,-0.315890461206,-1.2154738903,-0.333029747009,0.427304416895
5880,1.31069993973,-0.542835772038,-0.980101644993,-3.34566307068,-0.516082584858,0.643594503403,0.18783146143,-0.167649999261,-0.601499974728,-0.394633352757,0.64362347126,-0.169514074922,-0.503771305084,-0.507250964642,0.956390023232,1.10276758671
3162,-0.494999974966,0.588615477085,0.720764398575,1.57695937157,0.421056121588,-0.315154016018,-0.0107930377126,-0.16060000658,-0.93489998579,-0.104766666889,-0.0544081740081,-0.451007783413,-0.353270441294,2.2098069191,-0.21648016572,0.141055300832
1282,0.121399998665,-2.42426490784,0.607740044594,1.64210355282,1.12756276131,0.835221588612,0.0184201840311,0.421150028706,-2.42460012436,-0.907833337784,-0.172744438052,-0.0491752922535,0.223607093096,1.16742396355,0.500205218792,-0.0778242796659
3383,0.341700017452,0.269537508488,-1.09892594814,1.93569219112,0.746087193489,0.157199382782,0.966570556164,-0.0555000007153,0.233200013638,-0.427933394909,0.381070375443,0.189986526966,0.267371743917,-0.523417830467,0.874946177006,5.42428541183
727,0.160700008273,0.513133108616,0.323824733496,1.06364202499,0.771453678608,-0.385329246521,1.55738675594,-0.0433000028133,-0.812600016594,0.272533357143,0.134410589933,-0.119815461338,0.406135648489,0.387395441532,1.20230233669,-1.49366641045
4792,-2.13230013847,-2.97230505943,-0.0041861385107,-3.55697965622,-1.17885768414,0.42281717062,-0.367069005966,-0.613200008869,-0.99329996109,-0.0421333462,0.718446671963,-0.00977873802185,-0.277145415545,0.0709765255451,-0.0726953744888,0.638426780701
4794,0.1575999856,4.11612939835,3.91090583801,3.41163945198,1.90551388264,-0.59262740612,0.169346049428,-0.480450004339,1.05885004997,-0.166433334351,0.297925770283,-0.370667815208,0.132528841496,-0.680777907372,2.57581090927,-0.364459425211
902,-0.792950034142,-1.61159038544,-2.3449511528,-1.63037538528,0.561103880405,0.703660726547,0.655096888542,0.0184000134468,0.755999982357,-0.0899666845798,0.569433748722,0.761302232742,0.4472027421,-0.199517309666,0.263336062431,-0.232300296426
8091,-1.92239999771,-1.69644474983,-5.00400447845,-4.38584041595,-0.210017099977,0.642668485641,0.252725452185,-0.306400001049,0.204550027847,0.597699999809,1.07946193218,-0.141414240003,0.0218491517007,0.633282363415,0.542903065681,0.503359794617
3486,0.80110001564,2.44128870964,3.8008055687,3.11624574661,-1.48337543011,1.77829551697,0.423588186502,0.329150021076,0.00810000300407,-0.303333312273,0.527063548565,-0.436280727386,0.544850885868,0.704993009567,0.305384278297,0.967890202999
10818,-1.20635008812,-0.542998611927,1.10006725788,3.50544118881,2.72186851501,-1.32641983032,0.696254074574,-1.30634999275,0.782200038433,2.69316673279,-0.286909431219,-0.593604326248,-0.677478075027,-1.96740579605,2.44391441345,-0.632626891136
3454,0.538999974728,2.05253267288,0.464449226856,3.18752360344,1.03125762939,-0.418135076761,1.08868229389,-0.717100024223,-0.349849998951,-0.133099973202,-0.0353965759277,0.352394610643,-0.26921120286,-0.929801166058,1.68379294872,-0.43471339345
4282,0.762149989605,-0.530811309814,0.362817704678,-3.14760899544,-0.469727188349,-2.69307279587,-1.01526975632,-0.453099995852,-0.691049993038,-0.546900033951,-2.3140630722,-1.15326094627,-0.486096829176,-0.113928288221,-1.04467725754,0.365982055664
