rid,DOS004_VCAP_6H:BRD-A18477699-001-01-1:5.06,DOS004_VCAP_24H:BRD-A18477699-001-01-1:5.06
23647,0.6544495821,-1.64330005646
10617,-0.534834682941,-0.508849978447
2184,-0.515270113945,-0.012099981308
5355,0.617005646229,-0.0429000258446
6659,-1.11143803596,-1.62614989281
7016,1.300958395,1.35210001469
90861,-0.95272153616,-3.00244998932
10670,0.455666959286,-1.70875000954
79071,1.00309741497,-0.507849991322
64746,-0.326447755098,-0.660899996758
5366,0.184348747134,1.33085000515
11344,0.877374887466,-0.537849962711
10013,0.201987087727,-0.293650001287
5829,2.09989190102,0.598600029945
5257,0.357176065445,0.497049987316
22794,1.22025632858,-1.12884998322
9761,0.595668077469,-0.607400000095
23326,-1.21249365807,-0.706550002098
10972,-0.499833226204,0.117449998856
10523,-0.176988840103,-0.530550003052
79090,0.175560504198,-0.0654500126839
27032,1.65281522274,1.16095006466
9097,0.583579182625,-0.334899991751
10513,-0.834350049496,0.0572000145912
1891,-1.01808798313,-0.318349957466
3066,0.00459488108754,-1.24389994144
9801,-0.613810241222,-0.933249950409
1459,-0.206859558821,-0.757499992847
9703,-1.15613996983,-0.877750039101
10606,-0.239231407642,-1.57225000858
1017,-0.40896704793,0.456950008869
9813,-0.52571952343,0.67325001955
7485,0.722743988037,-1.18440008163
2109,-0.34095621109,-1.57015001774
23271,0.875019311905,1.14300000668
9915,0.790860414505,0.991000056267
9552,1.86959803104,0.355849981308
93487,0.0920043736696,-0.524099946022
2956,1.15512418747,-0.697499990463
11065,-0.776203513145,-0.898849964142
9653,-0.162501603365,0.919449985027
200081,-0.784891664982,-1.58599996567
3337,1.34887969494,-0.548950016499
11073,0.358917355537,-0.669349968433
23,0.607574641705,1.36779999733
5641,-0.0209427773952,-0.43054997921
8720,0.198399275541,0.487550020218
10782,1.63568592072,0.423699975014
25932,0.0627432763577,-0.780149996281
3028,0.401189506054,-0.0543999969959
6804,0.941507816315,0.101949989796
890,-0.216281846166,-1.5177500248
6390,-1.28267085552,-0.978449940681
4303,0.133694887161,-0.270249992609
10953,-0.665013432503,-0.0671499967575
22889,0.820172786713,0.325599998236
3098,-0.332447499037,-0.217199981213
11044,0.00225895643234,3.54135012627
8985,-0.264118641615,-0.952600002289
66008,1.35659968853,-1.21424996853
9217,-0.418884813786,-1.17355000973
701,1.13086855412,1.69210004807
6182,-0.993271052837,-1.17460000515
4860,-0.750488400459,-2.49895000458
7398,-0.376579761505,-1.85715007782
6117,-0.291474014521,-1.58340001106
23588,0.638546347618,-0.0687500238419
949,0.00415350496769,-0.905599951744
7168,-0.0637310817838,0.133750021458
9375,-0.476616770029,-1.0923999548
4927,-0.140614002943,0.30134999752
2523,1.97649097443,0.853399991989
58497,-0.63485366106,-0.973599970341
6856,0.412091255188,-0.256099998951
26036,0.186395794153,0.276549994946
10206,1.42381858826,2.10435009003
25793,-0.467128485441,-0.514800012112
55556,-0.642782270908,0.370249986649
3978,0.160677701235,-1.34420001507
10681,0.745583713055,-0.764700055122
3638,0.487586349249,-1.76884996891
8349,0.762236535549,2.09220004082
6275,-0.0646463930607,-1.66754996777
3895,0.00339018553495,1.03725004196
392,-0.196321204305,-0.887050032616
9170,0.712170958519,-1.19764995575
80347,-0.387759327888,-1.32829999924
23300,-0.110913932323,-1.6004999876
836,0.365427941084,0.704200029373
11188,0.885366916656,0.266849994659
10898,0.81384575367,0.0733000040054
9276,0.49743449688,-0.35015001893
1647,-0.11447763443,0.988399982452
10285,0.538192093372,0.0143499970436
23386,-0.598698019981,-0.0582500100136
3156,1.2528437376,0.0375500023365
10237,0.106204017997,-1.04960000515
7077,0.0637846440077,1.85545003414
11157,-0.698185265064,-1.09759998322
22908,-0.19088858366,-0.337700009346
10915,-0.892217576504,-0.888349950314
9897,0.874106347561,2.09719991684
1759,0.536558508873,-0.495450019836
54541,0.836347460747,0.964650034904
211,0.036820307374,2.51539993286
5048,-2.44209337234,2.40404987335
84722,-0.240131005645,0.50830000639
29890,-0.430865108967,-0.995549976826
9868,-0.159871548414,-1.47370004654
873,0.432103633881,-0.573350012302
5580,0.820879042149,-0.191799983382
3725,0.799296021461,2.05375003815
23585,-1.12425398827,-1.32999992371
51097,-0.895366072655,-0.238049983978
1831,0.52023935318,1.36520004272
7020,0.382543742657,1.64960002899
55893,1.09657931328,2.18239998817
6944,0.336106151342,1.31325006485
22883,1.03673744202,-0.575550019741
5601,-0.653510928154,0.215449988842
10775,0.290449947119,-0.415250003338
4780,0.989760279655,-0.814100027084
10904,-0.419899731874,-0.338850021362
9917,1.29877781868,1.20860004425
1399,1.17996501923,0.176899969578
24149,0.429127961397,-1.2064499855
2222,-0.248091757298,-1.89010000229
10131,0.847597181797,0.496349990368
2958,0.133540898561,0.624400019646
9650,1.2139685154,1.15149998665
7319,-0.572116017342,0.896300017834
4817,0.909281015396,1.05904996395
9143,0.213952347636,-0.411149978638
10494,-0.903302431107,0.672800004482
55324,-0.0381735041738,-1.39339995384
23149,0.210182279348,1.93950009346
9943,0.945464491844,0.682000041008
6599,-0.398258775473,-1.16744995117
51031,-2.88019275665,0.263000011444
3566,0.642896175385,1.3789999485
3815,1.35085058212,0.231650024652
8624,-0.362491130829,-1.43264997005
27346,-0.23815882206,-1.72415006161
10489,-0.0825972035527,-0.566950023174
26128,-0.717971861362,-1.11110007763
79921,0.767039418221,0.420999974012
55746,0.89601624012,0.735199987888
23636,-0.822522103786,-1.47529995441
10892,-0.338146805763,-0.0185499787331
10652,-0.0856709331274,-0.699699997902
11004,-0.281350255013,-1.54394996166
23530,0.715077459812,-0.546550035477
8826,0.732476890087,1.6698499918
3308,0.187650561333,1.90820002556
7153,0.153039366007,-1.1440500021
11041,-0.456002384424,-1.02639997005
6342,-0.193930029869,0.0276499986649
5883,0.211080998182,-3.16540002823
10589,0.226021006703,0.0808499902487
5110,-1.40345859528,-1.86605000496
4609,-0.503056108952,-2.30889987946
5423,-0.872587919235,-0.424899995327
1070,-1.05034303665,-0.50159996748
10051,-1.00833976269,-2.09929990768
6603,-0.286174476147,-0.311199992895
9019,-0.428567171097,-1.25160002708
10969,-1.12716555595,-1.87759995461
9797,0.327108383179,-1.50425004959
4043,-0.933194100857,0.684499979019
9519,0.285369575024,-0.549149990082
8480,-0.637939691544,-1.51395010948
983,-0.307672947645,-1.79640007019
10559,0.728620350361,0.221449971199
8508,0.698498308659,-2.19304990768
9275,0.167519047856,-0.5570499897
8914,0.722791552544,-1.18709993362
54505,0.189351603389,-0.309799998999
6919,1.33618545532,1.5123000145
2274,0.687790930271,0.418799996376
2288,-0.0522017851472,1.16205000877
7994,0.157962992787,-1.21385002136
4216,0.947939038277,-1.12870001793
7538,2.15725660324,0.15260002017
3628,-0.19210767746,-1.339599967
2037,-1.00598073006,-0.960299968719
2771,-0.459643870592,-1.05180001259
7264,-0.0704030394554,-0.934949994087
1786,-2.75000810623,0.468299984932
5873,1.89920330048,0.863899946213
780,0.348240286112,0.0444500036538
9926,0.401237159967,-2.49700021744
8446,0.32380437851,1.47599995136
7159,-0.183540076017,0.107549995184
1026,-0.522553324699,0.285299986601
7082,0.57343351841,-0.296949982643
10058,0.274306118488,-1.29189991951
10797,-0.751635789871,-1.93484997749
11230,-0.0843911170959,0.318100005388
30836,0.00396456569433,1.52754998207
27336,1.05071687698,1.68624997139
9918,0.634693026543,1.43394994736
79073,-0.498081147671,-0.507799983025
9688,-0.40208658576,-1.86164999008
23659,0.0369008928537,-0.370100021362
8396,0.00575870275497,-0.96875
23077,0.0169113576412,0.383149981499
10857,-0.677451968193,-1.57099997997
16,1.012976408,-0.713999986649
2817,0.905702233315,0.0435999929905
60528,-0.0684460699558,-0.127900004387
5359,1.69299483299,1.56809997559
1514,-1.407807827,-0.0362499989569
1509,0.435655862093,0.63924998045
9181,0.333191722631,-0.755100011826
3611,0.266488015652,-1.84575009346
4783,-0.0752482414246,0.0837499946356
10123,0.727216959,0.47365000844
8895,-1.64093708992,-0.0812500119209
9805,0.646079182625,0.698199987411
4125,0.16731493175,-0.0447499975562
1635,-0.590953111649,0.251999974251
4154,0.225277259946,-1.56384992599
26292,-0.912135839462,-0.81350004673
5770,1.13302707672,1.46119999886
25874,-0.545127391815,-0.227200001478
11319,0.00770249962807,-0.579349994659
1153,-1.33195567131,-1.26160001755
11098,-0.456361681223,-2.84654998779
8974,0.88133752346,-0.0792500078678
533,-0.539826750755,-1.53970003128
823,1.41364884377,0.246250003576
6812,0.200647756457,-0.564199984074
3693,-0.628033816814,-0.130100011826
4891,0.577165424824,0.307449996471
10954,-0.555232405663,-0.460949987173
5909,-0.508080005646,0.210350006819
9221,4.00670862198,-0.799449980259
847,-0.75010740757,1.02435004711
11072,-0.0528841689229,0.349899977446
10221,0.18252466619,-0.548099994659
7158,-0.23303565383,-1.59264993668
8678,-0.0246773585677,-0.543749988079
11014,-0.396818399429,-1.49965000153
1994,0.711107075214,-0.0219000577927
3482,1.71683144569,1.1507999897
25976,2.4968662262,1.94445002079
10491,-0.432676970959,-2.46554994583
51053,0.107251241803,0.870849967003
9267,-0.191058531404,-0.917750000954
5547,0.0112343234941,-0.222849994898
6597,0.928232908249,-1.53299999237
5836,-0.340974777937,0.175750017166
6118,0.00870655849576,-0.285650014877
2961,1.72924089432,1.5843000412
310,-0.602796316147,-1.26555001736
7296,0.743182778358,-1.05385005474
1429,0.731722354889,-0.940950036049
2548,-1.37430262566,-1.75789999962
6499,-0.599635124207,-0.706399977207
642,1.2149579525,-0.647400021553
23076,0.261645257473,0.591150045395
10099,-1.5820479393,-1.24619996548
9817,0.128801018,0.0819000005722
9126,0.689857244492,0.167549997568
3930,-0.728852748871,-1.50215005875
10450,0.1225297153,-1.28825008869
54386,-0.831973671913,-0.88170003891
664,0.338600128889,-1.14310002327
596,1.23808920383,0.418449997902
10180,0.783222019672,-0.537899971008
1445,0.351702481508,-3.6359500885
230,-0.511828064919,-0.61755001545
9246,0.813506364822,2.14100003242
5092,-1.10975623131,-0.00475000217557
23463,-1.15920484066,-0.930400013924
10007,0.10868139565,-0.618700027466
4925,0.105553179979,0.282700002193
6251,0.490925014019,0.312799990177
5782,-0.0894034877419,-1.31725001335
5106,-2.34409093857,0.313400000334
2673,0.76530957222,-0.122200012207
644,-3.80729722977,-1.48614990711
6284,-1.12214922905,-1.07455003262
4605,-0.298364669085,-0.741750001907
6810,0.636105179787,0.374999970198
54499,-2.07052183151,-1.33280003071
11007,0.196125164628,-0.84659999609
1643,0.0457273349166,-1.78464996815
25805,0.160282835364,-0.352800011635
3033,-1.12089669704,-1.49080002308
2745,-1.61466300488,0.721199989319
9961,0.906588554382,1.97619986534
3925,-0.88359606266,-1.16764998436
2582,-0.365308046341,0.0792500078678
5792,1.17994332314,0.632400035858
5236,-0.95390945673,0.108250021935
4016,-0.761677920818,-0.713499963284
4651,0.909259617329,1.29040002823
3988,-0.174257993698,-1.06809997559
26227,-0.897231817245,-1.33200001717
7982,-0.699781477451,-0.0779000073671
3551,0.635761857033,0.046649992466
5108,-1.14342081547,-0.152900010347
8870,1.04574239254,-0.0598999932408
2195,0.187592849135,-1.20275008678
8731,-0.247385591269,-0.579699993134
1956,1.01934528351,-0.510650038719
10276,-1.72813796997,-1.37450003624
1666,-0.107939697802,-3.68985009193
4864,0.282387256622,-1.28839993477
4232,0.312403410673,1.39199995995
5050,-0.0939501971006,-1.84159994125
813,-0.802184820175,0.11234998703
3964,0.809684634209,-0.45769995451
26020,-0.00032339990139,-0.947900056839
481,-0.866227507591,0.260100007057
5019,-0.58299446106,-1.99935007095
291,0.969335615635,-2.74079990387
10973,-0.98404866457,-2.86520004272
9697,-0.774284660816,0.608950018883
5831,0.0965828299522,-0.170649990439
8202,-0.34496152401,-0.381750017405
57804,-0.128949031234,0.459049999714
5566,1.19385349751,1.10584998131
57149,-0.800816178322,-1.93300008774
7416,-5.27437734604,-0.542800009251
10174,-1.19498443604,-0.834900021553
6676,-0.865080833435,-0.0198500007391
8884,-0.672053933144,-0.445500016212
5997,-0.687817037106,-0.988150000572
57147,-1.33431267738,-1.21010005474
6909,1.34202671051,0.145150005817
9093,1.794521451,-4.55915021896
23142,1.10990130901,0.675000011921
8444,-0.942169904709,1.40429997444
11232,0.260876774788,-1.56564998627
27095,-0.793408811092,-0.635800004005
10732,0.951889753342,-0.784650027752
23029,-0.486482352018,-0.381099998951
9270,-0.113294750452,-1.69040000439
47,0.12141340971,-0.427300006151
5889,-0.562668323517,-0.186800003052
8243,0.316478133202,-0.157299995422
10730,0.400295376778,1.02305006981
30,-0.624376416206,-0.362499982119
7466,-1.79944992065,-0.792500019073
89910,0.74249869585,0.156600058079
56654,-1.56388938427,-5.80905008316
501,0.344509840012,0.457249999046
5438,-1.54794383049,-0.910250008106
26993,0.490898728371,-1.45225000381
55111,-0.0706803500652,0.923500001431
8520,-1.79071211815,0.328850001097
10146,-0.586502671242,-1.99634993076
7165,-0.369102954865,0.231399983168
55011,-1.23820924759,0.199450001121
6461,1.30593752861,1.52929997444
10813,0.0549646615982,0.755349993706
80746,-1.65219914913,-0.243999987841
10434,-0.900809764862,-1.08665001392
5607,0.56512761116,-0.651400029659
22827,-0.295100092888,-0.675949990749
51635,0.970757126808,-1.55404996872
84159,-0.0552064627409,-0.425199985504
3508,-0.162317574024,0.125349998474
84890,-0.717698097229,-3.21239995956
79600,1.21865653992,0.871850013733
8574,-0.485346674919,0.135600030422
5529,0.791961491108,0.927100002766
3909,-0.0273516774178,-1.75390005112
9637,0.0393684208393,0.255249977112
8518,0.175474062562,-0.0213000178337
6443,0.78694665432,-1.00224995613
58478,-1.53245687485,-3.59345006943
4850,-0.10239854455,0.0649000108242
23210,0.30401468277,-0.430599987507
54733,0.0357101783156,-0.935000002384
55129,0.886433124542,-0.853799939156
10273,-0.523888409138,0.742049992085
572,-0.824865937233,-0.157299995422
5716,0.167368382215,-0.344049990177
22841,0.222514167428,0.819400012493
2356,0.46350941062,-0.747500002384
6050,1.10892248154,0.128549993038
64422,-0.0373633354902,0.787150025368
8837,-0.0321825444698,1.77285003662
55127,-0.654172599316,-0.708100020885
23335,0.573757708073,1.33899998665
10270,-3.51869916916,0.0982000008225
6509,0.390559971333,0.0604500025511
83743,0.8631914258,-0.936599969864
6772,-0.210280835629,-2.08869981766
22887,-1.46092569828,-0.186200022697
51001,-2.85852360725,1.09200000763
26511,-0.886841416359,-0.52555000782
7874,-0.921246767044,-1.54955005646
51070,0.94312286377,-0.800949990749
1738,-1.06000328064,-1.35854995251
3416,0.827802300453,-0.149749994278
9128,-0.2881706357,-1.16565001011
9833,-1.07723033428,-0.761049985886
4088,-0.476636171341,0.824800014496
5018,-0.492886096239,-1.21009993553
51375,-1.3248540163,2.08990001678
55038,1.06337738037,-0.944100022316
23061,-0.101361297071,-0.283450007439
64428,1.47634029388,2.0079498291
11325,0.0503641366959,-0.767799973488
9641,0.832072257996,-0.547649979591
23038,0.171033158898,-0.589550018311
57048,0.603436589241,0.724600017071
94239,0.582891941071,1.29579997063
51203,-1.9150146246,-0.647750020027
388650,1.05296826363,1.17089998722
23039,-1.26167082787,-1.22359991074
55179,-1.32823109627,0.546949982643
5827,0.253155171871,0.0733000040054
10245,-0.635479092598,-0.0622000098228
6813,-0.755515575409,0.406699985266
3251,-0.258490294218,-1.00429999828
23212,0.198596507311,-0.862550020218
23536,-0.192478701472,0.796599984169
51282,-0.447854727507,-1.06825006008
10227,-1.05111193657,-1.27129995823
50813,0.0493828952312,-0.22365000844
51024,0.197540014982,0.103999972343
53343,-0.564434051514,-0.278050005436
1465,-3.14290571213,-0.259999990463
79006,-0.407680809498,-1.47880005836
6988,0.609473466873,1.12864995003
11011,-1.36585617065,0.14335000515
23325,-0.290386199951,-0.322200000286
10049,0.0981225669384,0.851350009441
3157,0.86836451292,-0.822250008583
200734,-1.58647942543,1.02259993553
9053,0.607642531395,-0.07230001688
79094,-0.122367829084,0.0762999951839
2778,-1.29272246361,-1.02399992943
54881,-0.0474025607109,0.729150056839
54807,-0.134661510587,0.498600006104
323,0.701899111271,2.37169981003
26001,0.626302778721,-1.05104994774
10190,-3.43880867958,0.459399998188
9686,-0.0622765719891,-1.52345001698
54915,-0.293202459812,-0.498149991035
23658,-1.50754165649,-1.34700000286
7750,-0.147794246674,-1.86169993877
79643,-1.02516782284,-0.695600032806
9488,-1.02802693844,0.0289999842644
11200,-1.78530156612,-1.4129999876
65057,-2.16795873642,0.652200043201
6832,-2.98630023003,0.821750044823
23131,-0.350272506475,-1.28100001812
10776,-1.31022059917,0.119899995625
6253,-1.36265921593,1.72755002975
79716,-1.78822636604,1.19990003109
29978,-0.103803098202,0.290949970484
9988,0.119659408927,0.460099995136
10845,-2.90179586411,4.00185012817
54957,0.797164916992,0.712549984455
79170,0.832575798035,0.546200037003
10610,0.879056811333,1.45399999619
128,-0.0958719104528,-0.570050001144
51026,0.0616430044174,0.03900000453
5498,-0.253272116184,0.986649990082
124583,0.0605066865683,0.361999988556
9455,0.4504109025,-0.329400002956
1212,-2.12525010109,-0.24304997921
5255,0.435126841068,-0.577799975872
9448,0.304799675941,-0.925750017166
9924,0.282057762146,-1.5964499712
5480,0.384386479855,-0.606850028038
1983,-1.76717209816,0.708000004292
56889,0.0167317986488,-0.00634998083115
79080,1.63809859753,1.75
9016,-0.275401592255,1.25845003128
6915,0.173926532269,1.02539992332
9709,-0.0614898353815,-0.0310999900103
116832,0.780058801174,0.0
670,-0.462980628014,1.0868999958
7867,-1.25655734539,-0.36314997077
79143,0.678846359253,0.586149990559
11284,-0.654394745827,-0.766849994659
23443,0.607799828053,-0.854849994183
51599,-0.106355309486,-0.147100001574
5927,1.79484367371,-0.598749995232
55793,-0.37495675683,0.260349988937
5867,-0.548623383045,-0.948799967766
7866,-0.0176556706429,-1.21490001678
25825,0.398057609797,-0.950549960136
4067,-1.08038067818,1.64069998264
51015,0.480169653893,1.07450008392
5891,0.96929872036,1.6142500639
3300,0.96113795042,-0.959599971771
64781,-1.81685423851,0.997999966145
51056,-0.475611388683,1.03885006905
8550,0.183747753501,-1.0407999754
50810,0.754589796066,0.751699984074
23011,0.620017886162,0.642199993134
11168,-1.09961080551,-1.39310002327
1385,-0.11298763752,1.57679998875
10150,-0.636510491371,-1.29939997196
29763,-0.103584289551,0.523249983788
9112,0.765211343765,0.0854499936104
23499,0.24435120821,-0.904449999332
85236,-0.848754644394,0.135550007224
5096,-1.11643886566,-3.16699981689
55620,-0.813550114632,1.68449997902
5373,1.10337376595,1.29819989204
51170,-0.0781196728349,-0.861800074577
54850,0.089226052165,0.38765001297
80349,-0.669568359852,-0.559449970722
355,0.443687796593,-1.41805005074
1062,-0.281884789467,-1.05505001545
8804,0.12209635973,0.750199973583
80758,0.567980766296,-1.80605006218
375346,0.748256325722,-0.212350010872
51385,-1.65621340275,1.06684994698
55748,-0.0921867191792,-0.40569999814
10318,-2.4050784111,-0.408499985933
54681,-0.618213117123,-0.551450014114
7905,-1.07355070114,0.265350043774
28969,-1.20879995823,-1.69595003128
10668,-1.62026584148,0.100549995899
51005,0.708276629448,-1.1467000246
8800,0.635167121887,0.517750024796
54438,0.51122456789,1.38580000401
55825,0.606427669525,0.0364999994636
