rid,DOS007_VCAP_24H:BRD-K14997413-001-01-5:5.22
5720,-0.0565454959869
466,-0.404583275318
6009,0.822088241577
2309,-1.0572861433
387,-0.166485413909
3553,0.065143674612
427,-0.192857995629
5898,0.0211465656757
23365,0.397712886333
6657,-0.120133474469
5054,-0.150085940957
3108,-0.463280051947
1950,-0.663491904736
351,0.258702993393
4846,0.648648321629
1452,-0.859634578228
4776,0.401690661907
6908,0.205223754048
672,-0.547961771488
5710,-0.328434914351
2115,-1.04962968826
7015,-0.148115217686
8726,0.829687714577
2185,0.0752435550094
3315,-1.01321315765
5289,0.0640124082565
868,-0.1772262007
1677,-0.0952791273594
7043,0.875516176224
5613,0.382843673229
595,0.201998502016
4793,-1.49684786797
2736,-0.192751526833
5290,0.417146265507
6194,-0.250817835331
1676,0.976224720478
23512,0.332465410233
148022,-0.429257184267
1906,0.827648580074
8878,1.09807193279
3091,0.00622140616179
5743,-0.0421367883682
5321,0.618604302406
4144,-0.1784324646
1981,-0.765112280846
695,-0.0952475070953
10398,0.910585999489
5708,0.859256625175
1213,1.11239290237
226,-0.677793681622
6777,-0.309077650309
2113,-0.211423277855
3329,-0.0634887218475
1050,-0.828754544258
9491,0.801517248154
22926,0.0666215121746
5899,-0.408299475908
5467,-0.290102660656
6774,0.673064112663
1788,0.765794456005
5921,0.0651842355728
5721,-1.40253913403
2263,-0.133972629905
808,-0.0725390911102
30001,0.445935249329
348,0.0597921833396
30849,-0.0341378450394
1454,0.162406921387
6500,0.802669405937
5627,-0.261198759079
5715,-0.59863036871
4791,-0.160251364112
56924,-0.761309742928
2690,1.47721385956
1019,-0.824930250645
51422,0.382556736469
5788,-0.420159012079
6709,-0.346966594458
1277,2.09755969048
993,0.206092268229
7157,-1.06615507603
1958,0.0384432822466
4582,0.645725607872
9212,0.658973872662
8440,0.472801953554
6790,-0.104481115937
8851,0.0955486446619
2534,-0.242307990789
4893,0.256665617228
665,-0.765432953835
4313,-0.219534471631
1022,-1.23294663429
5880,0.216571643949
3162,-0.860763967037
1282,0.694686532021
3383,-0.155046597123
727,-1.17168664932
4792,1.14787471294
4794,0.0840684175491
902,0.127770885825
8091,2.01859903336
3486,0.522102534771
10818,0.768171370029
3454,0.292609870434
4282,0.0
1605,1.11454629898
10644,0.0354107841849
2065,0.76673668623
8321,0.270982384682
8503,3.71522474289
7027,0.632332861423
6850,-0.611044943333
1978,0.434336066246
896,0.399649858475
5777,-0.0947514995933
1846,-1.61117959023
5925,1.50862073898
142,-0.310295343399
1021,-0.357220798731
5699,-0.0913801118731
8061,-0.440812945366
1870,-0.883115291595
1398,1.28603827953
3312,0.862444519997
891,-1.02878117561
4775,0.675966262817
5111,1.29998540878
5696,0.148027449846
5588,0.0086428374052
6839,-1.54079222679
329,-0.421794205904
5058,2.92149496078
998,1.50298929214
9134,-0.197577372193
6616,-0.264024734497
5223,1.15349495411
4690,0.673600792885
958,0.434892117977
1616,-0.260445177555
991,0.118291497231
6347,0.220793843269
6714,0.0536878556013
652,0.252595126629
4331,0.835632503033
7099,-0.369851559401
10320,0.678571820259
2042,1.90353143215
843,-0.116558730602
840,0.157128602266
7048,0.328386455774
4851,0.220536977053
6464,-0.0406113341451
23410,0.452910900116
54205,0.944834530354
2770,0.785912394524
80204,0.249061405659
4208,-0.731115937233
1845,0.843011915684
23368,0.380335211754
5583,0.738729894161
8900,0.238999962807
581,-0.074266962707
6193,0.376532167196
6622,0.651501893997
11261,0.0581738650799
6696,-0.0275618433952
8312,-0.528084039688
835,-1.33640444279
8324,0.264956921339
1848,-1.80050683022
154,-0.991026937962
4312,-0.954405605793
994,-1.3211234808
2048,-0.319404482841
1111,0.731287777424
5154,-0.128629297018
2920,-0.390477091074
3122,-0.659085690975
2769,0.43163228035
5900,0.443311482668
6304,0.843006074429
5211,0.122585237026
2886,0.325501352549
9261,-1.17993688583
8569,0.303896009922
3303,2.14863610268
5331,-0.640587329865
5347,0.0399905815721
4638,0.719257712364
2264,0.784559190273
1029,-0.0496331788599
1027,0.662731051445
2597,0.240034937859
55847,0.501964092255
25803,-0.350758492947
3480,1.28076422215
2946,0.596146285534
9517,0.217859968543
25987,0.0711879730225
23670,0.81921851635
11182,0.660854756832
2146,-0.332838952541
3385,0.057645060122
5261,0.847924232483
10765,-0.215062916279
25839,-0.801481842995
4172,-0.119161754847
23161,0.246941879392
10298,-0.506578087807
1802,-0.644719779491
