rid,DOS021_VCAP_24H:BRD-K15769121-001-01-0:5.03,DOS044_A375_24H:BRD-K15769121-001-01-0:5.03
5720,0.386599987745,1.35284996033
466,0.200100004673,0.448249995708
6009,-0.89770001173,-0.169900000095
2309,0.474000006914,0.0884499996901
387,-1.30879998207,-0.125849992037
3553,0.308600008488,-1.34329998493
427,0.57849997282,0.329549998045
5898,0.0803000032902,-0.0754000023007
23365,-1.78559994698,-1.13150000572
6657,-0.784699976444,-0.0669000148773
5054,-0.398099988699,0.426949977875
3108,1.74440002441,1.42910003662
1950,0.389800012112,-1.04049992561
351,0.0,0.336600005627
4846,0.56819999218,-0.476949989796
1452,-0.0544000007212,-1.07115006447
4776,-0.0662000030279,-0.778900027275
6908,0.786599993706,0.833549976349
672,-1.45469999313,1.4131500721
5710,-1.7093000412,-0.49074998498
2115,-1.05460000038,-0.927100002766
7015,-0.366400003433,-0.876699984074
8726,-0.749800026417,-0.193499982357
2185,0.582400023937,-0.53869998455
3315,1.09500002861,0.716600000858
5289,1.17690002918,-0.471000015736
868,-0.674499988556,-1.36189997196
1677,0.115699999034,-0.895350039005
7043,-0.149299994111,-0.931850016117
5613,-0.744599997997,-0.468800008297
595,-1.06500005722,0.288499981165
4793,0.762700021267,1.78904998302
2736,2.0841999054,-1.31270003319
5290,-0.197600007057,-0.298550009727
6194,0.614499986172,0.000999999931082
1676,-0.585699975491,-1.16474997997
23512,0.140100002289,-0.0904500186443
148022,0.209999993443,-0.801599979401
1906,-0.362399995327,-0.0183500051498
8878,0.555599987507,-0.528999984264
3091,-0.703700006008,-0.257600009441
5743,0.0,-0.134149998426
5321,-0.445600003004,-0.630650043488
4144,-2.63429999352,-0.20640000701
1981,-0.395000010729,1.22009992599
695,-0.58939999342,0.34500002861
10398,-0.904200017452,-1.73939990997
5708,-0.787299990654,0.09865000844
1213,0.503000020981,-0.502200007439
226,-0.191300004721,-2.09465003014
6777,1.5340000391,-0.878499984741
2113,0.304100006819,-1.33194994926
3329,-0.769999980927,0.0632499977946
1050,0.130099996924,0.957499980927
9491,-0.255499988794,0.502049982548
22926,-0.716600000858,-1.80760002136
5899,-0.505599975586,-0.220899999142
5467,1.19659996033,-1.78625011444
6774,-0.73869997263,-1.1086499691
1788,-0.817300021648,-1.54790008068
5921,5.65999984741,-0.371549993753
5721,0.486900001764,1.29995000362
2263,-0.0935999974608,-0.888199985027
808,0.73189997673,-0.858699977398
30001,1.40950000286,-0.487399965525
348,0.0176999997348,-0.452950000763
30849,-0.191699996591,-0.866750001907
1454,0.836000025272,0.291000008583
6500,-1.28219997883,-1.33034992218
5627,0.791800022125,-0.18275000155
5715,-1.14789998531,-0.649649977684
4791,-0.366800010204,-0.617749989033
56924,0.979700028896,0.608850002289
2690,1.62580001354,-0.150049984455
1019,-0.108400002122,1.65569996834
51422,1.53349995613,-0.71715003252
5788,-0.224299997091,-0.997799992561
6709,-0.966099977493,0.0623000003397
1277,0.0,-2.63240003586
993,1.37409996986,1.75859999657
7157,-0.686200022697,0.417849987745
1958,0.790799975395,-1.03610002995
4582,1.32130002975,-1.13075006008
9212,-1.06089997292,-1.35185003281
