rid,CPC004_A375_6H:BRD-K98490050-001-01-8:10,CPC004_HA1E_6H:BRD-K98490050-001-01-8:10,CPC004_HA1E_24H:BRD-K98490050-001-01-8:10,CPC004_HCC515_6H:BRD-K98490050-001-01-8:10,CPC004_HCC515_24H:BRD-K98490050-001-01-8:10,CPC004_HEPG2_6H:BRD-K98490050-001-01-8:10,CPC004_HT29_6H:BRD-K98490050-001-01-8:10,CPC004_MCF7_6H:BRD-K98490050-001-01-8:10,CPC004_PC3_6H:BRD-K98490050-001-01-8:10,CPC004_PC3_24H:BRD-K98490050-001-01-8:10,CPC004_VCAP_6H:BRD-K98490050-001-01-8:10,CPC004_VCAP_24H:BRD-K98490050-001-01-8:10,CPC015_A375_6H:BRD-K98490050-001-01-8:10,CPC015_A549_6H:BRD-K98490050-001-01-8:10,CPC015_A549_24H:BRD-K98490050-001-01-8:10,CPC015_ASC_24H:BRD-K98490050-001-01-8:10,CPC015_HEPG2_6H:BRD-K98490050-001-01-8:10,CPC015_HT29_6H:BRD-K98490050-001-01-8:10,CPC015_MCF7_6H:BRD-K98490050-001-01-8:10,CPC015_MCF7_24H:BRD-K98490050-001-01-8:10,CPC015_NPC_24H:BRD-K98490050-001-01-8:10,CPC015_PHH_24H:BRD-K98490050-001-01-8:10,CPC015_SKB_24H:BRD-K98490050-001-01-8:10
5720,-2.15862989426,0.978523492813,-0.326023280621,-0.170867949724,-1.39560163021,-2.07524991035,0.897150814533,1.23816466331,-0.76860332489,-0.372495412827,3.26389074326,0.933882832527,-0.85514998436,0.76289999485,-1.3362814188,-0.22502784431,-1.76099991798,0.261718183756,0.158263862133,1.52233278751,-1.33714997768,-1.13970005512,1.35885000229
466,2.45304393768,2.16893148422,-1.95201420784,-0.0397378504276,3.50837755203,1.53914999962,1.85216987133,-0.484946727753,0.0179297663271,-0.011485427618,0.794954180717,-0.387635588646,-0.799300014973,0.160250008106,-0.996107161045,0.536968827248,0.945299983025,0.997876763344,-0.98060131073,0.0773229897022,-2.48139977455,0.737249970436,-0.491200000048
6009,-2.05541467667,0.0430130660534,-1.45226621628,0.681110143661,2.13841605186,0.320050001144,0.569443523884,-0.374026060104,0.00837206840515,-0.202442243695,-1.45326626301,-1.26089334488,-3.08384990692,-1.04445004463,-2.47917199135,0.51571559906,-1.15125000477,-0.242492586374,-2.12707209587,-2.6407058239,-6.2920999527,-0.297850012779,-1.44805002213
2309,4.41141557693,-3.41948103905,-0.374412417412,1.51989650726,7.81881856918,0.936049997807,-1.81973028183,-2.51090168953,-0.811224162579,-0.563811480999,-0.418446302414,-1.21425807476,1.88384997845,3.43035006523,1.52732145786,-2.30061602592,0.543850004673,-1.00633275509,-1.16246497631,1.43529033661,-0.259400010109,-1.00510001183,-0.0527999997139
387,-0.567099273205,-1.43084669113,-7.87725687027,-0.72695928812,-0.483467131853,-2.03914999962,-0.624240458012,-0.0959548577666,-0.825920701027,-1.60771822929,-0.445647150278,-3.48876953125,-4.34124994278,-2.08310008049,-3.99238085747,0.227252870798,-4.49515008926,-1.17796564102,-0.730720639229,-1.51652336121,-6.19019985199,0.661500036716,-1.35995006561
3553,9.78218078613,7.12780952454,7.35658979416,-0.640566945076,1.6129629612,1.01865005493,0.161913394928,0.676198720932,1.84546124935,2.21661257744,-0.752677023411,0.737987697124,10.0,-0.0286500155926,1.53388118744,5.83920478821,2.13604998589,1.00630617142,1.7477478981,0.805579304695,3.10824990273,0.58755004406,-0.217700004578
427,1.26790881157,-0.454806834459,-1.25951099396,0.13743147254,-1.54768681526,-0.826300024986,0.632517158985,-0.534561932087,-0.39588958025,-0.139860451221,-1.10460090637,-1.41240429878,0.216900005937,0.249750003219,1.122148633,-0.373827368021,-2.18315005302,0.0785537287593,1.00769853592,2.09957456589,1.16624999046,-0.00360000133514,0.237250000238
5898,1.55062115192,1.71107363701,6.15765953064,0.428330570459,0.275543361902,1.84664988518,1.34077394009,1.31579315662,0.489736318588,1.05634188652,0.361852258444,-2.88585066795,0.547899961472,1.01795005798,1.0259308815,1.42196416855,2.53285002708,0.386453270912,1.18706691265,0.640650987625,2.6318500042,0.930649936199,-0.97879999876
23365,-0.657335400581,-2.43612527847,-1.76371824741,-0.555503249168,-1.08798587322,0.14335000515,-0.806042015553,-2.09981012344,-1.21315956116,-1.06307590008,-0.29148632288,0.750603556633,-0.434850037098,-0.966749966145,0.432680219412,-0.125569105148,-1.49550008774,-0.523252248764,0.236209824681,0.931900858879,-0.769250035286,-0.475349992514,-0.702149987221
6657,-1.03444635868,-0.72233402729,1.00368714333,0.00152621790767,-2.18935871124,1.00584995747,0.306353807449,0.461685538292,0.891497850418,0.490099966526,0.194229707122,0.608816146851,1.29649996758,0.00104999542236,2.19818329811,0.456232726574,2.1344499588,0.570837557316,1.72225630283,0.372175335884,-6.64895009995,0.0821499973536,-0.440200030804
5054,0.473946034908,-0.259934693575,-1.43625080585,-0.392788738012,-2.30919408798,0.900600016117,0.699735164642,1.97993719578,-3.34734463692,-4.84588527679,0.484401136637,1.63520407677,-0.484899997711,0.708350002766,-0.797317624092,-1.51113522053,0.837700009346,-0.047991938889,0.834269404411,1.45744395256,4.82139968872,0.615949988365,-1.80224990845
3108,0.635187327862,0.832226395607,-0.238208979368,0.100573301315,1.44672226906,0.813799977303,-0.235470935702,-0.199555635452,0.0666079297662,0.671132922173,0.362780064344,0.873879373074,-1.91604995728,0.190549999475,1.84563755989,-0.0422105789185,-0.619099974632,-0.864663600922,-0.201728463173,-0.999108672142,3.25190019608,5.18144989014,4.70149993896
1950,1.62607693672,-3.39197969437,-5.83071517944,-0.0137895196676,-0.937968730927,1.14269995689,0.425641804934,0.945289254189,1.19491064548,-1.55965256691,0.749985814095,2.09468960762,1.29414999485,-0.89745002985,0.879230260849,1.82038211823,0.534449994564,0.503199160099,1.05855870247,3.19175767899,3.12685012817,1.61360001564,0.144249990582
351,-0.97020816803,-5.64473819733,1.94577980042,0.0,-2.69678997993,0.129749983549,0.400311976671,1.67756521702,-1.50941264629,-0.733720958233,-0.627962946892,-1.21246385574,-1.64960002899,0.458299994469,0.481934666634,-0.861956596375,-0.421900004148,0.649769723415,1.1233124733,0.720664441586,-2.34560012817,0.0,-0.0010000000475
4846,2.44713115692,0.553398549557,4.3058924675,0.871794521809,-0.0942435339093,2.85660004616,0.647147119045,-0.683772563934,0.540304839611,0.495674550533,-0.47628736496,3.79935216904,-0.280149996281,1.52095007896,0.438295722008,-0.750556111336,0.525349974632,-1.11969852448,-0.225729107857,3.88624286652,1.08065009117,1.29789996147,1.6970000267
1452,1.19797861576,-0.544105768204,1.65113210678,-0.324551612139,1.10758924484,0.84534996748,0.105899706483,0.200027510524,-1.11184668541,-0.91518342495,-1.20829284191,-1.74868631363,0.0764999985695,-2.22515010834,-0.519642710686,-0.31364107132,1.28125,0.150073319674,0.037467174232,-0.866638183594,-2.36884999275,-1.98740005493,-1.89294993877
4776,2.85572195053,0.0613131672144,1.32963693142,-0.150134861469,-0.774130344391,0.615049958229,0.229067012668,1.25571572781,0.565606415272,0.892763078213,-0.526663780212,1.77872097492,1.48084998131,-0.562449991703,1.56729364395,0.435060322285,1.51835000515,0.536843776703,1.33164823055,0.191770166159,2.86180019379,1.4387999773,-0.990099966526
6908,3.16075181961,4.88046789169,0.779057204723,1.08401274681,2.05837726593,1.67634999752,2.00932216644,0.477971494198,1.65474486351,-0.0540244579315,1.49742531776,0.49708122015,0.365049988031,1.49164998531,-1.65203332901,0.993414998055,2.95739984512,1.32716882229,0.214215695858,-0.549842298031,-3.56515002251,-0.874400019646,1.26470005512
672,-1.0325564146,-1.32477664948,-0.198415338993,-0.476758182049,3.08351182938,-2.9577498436,0.802363336086,-1.87781023979,-0.278678566217,0.0775151103735,0.526042103767,0.810037076473,-2.95469999313,-2.35960006714,-0.616335391998,-1.13347113132,-2.04470014572,1.06443107128,-0.668136656284,-8.38078022003,-3.45274996758,0.695100009441,-0.851750016212
5710,0.462831556797,0.528557062149,0.367834061384,0.930715322495,2.37685394287,-1.51715004444,0.977305650711,1.0330966711,0.15711671114,0.373121857643,2.56688475609,2.04888677597,0.400249987841,1.26810002327,0.192523226142,0.84989875555,-0.545000016689,0.60436052084,-0.0828233137727,0.619627833366,-3.67210006714,-0.227000027895,1.43745005131
2115,-2.22200036049,0.00744304060936,0.193501979113,-0.229278221726,-0.0375835001469,0.646999955177,-0.49696969986,-0.361682295799,-0.905041575432,-0.929519236088,-0.172734320164,0.0312908962369,-2.62975001335,-0.237800002098,1.1765537262,-0.202489152551,0.0397500023246,0.15142326057,1.22384238243,0.10394449532,-1.74180006981,0.888200044632,-0.744149982929
7015,2.3744161129,-0.273197561502,2.35330653191,-0.640014886856,-0.494512528181,1.99005007744,0.639705896378,0.332202941179,2.13278722763,1.35121619701,0.5811855793,-0.182961821556,0.778800010681,-0.00830000638962,0.828089475632,-0.118480175734,1.34940004349,-0.0344996601343,1.43514621258,-0.872555971146,4.7143497467,0.15989997983,0.32279998064
8726,1.35404038429,2.59760475159,0.934855699539,0.978943705559,3.22603797913,1.44370007515,2.32440471649,0.945108294487,0.57033008337,0.151219889522,-0.399278968573,-0.466985583305,1.13665008545,3.45449995995,-0.475684702396,3.48722815514,2.50209999084,1.87243700027,0.248006492853,-5.23017930984,-0.414999991655,-1.13470005989,1.03594994545
2185,2.24909615517,-0.682577073574,2.42397737503,-2.31162023544,-2.42011499405,1.38429999352,-0.00576083362103,1.17591309547,0.677625060081,1.01707983017,-0.905828952789,0.465811640024,1.45144999027,-0.327199995518,1.44883668423,-1.6937687397,1.34660005569,0.421292662621,1.6880863905,0.204205602407,2.233700037,0.358999997377,0.220799982548
3315,-2.92762923241,1.02912724018,1.84505355358,-0.0582002997398,-3.96769762039,-0.0786499977112,0.767996132374,-0.176064699888,-0.630073010921,-0.756626486778,0.024281680584,3.08679866791,-0.898650050163,0.503699958324,1.4326441288,0.227307513356,-0.421700000763,1.10335826874,-0.179970577359,1.15332889557,6.36034965515,-0.664349973202,-0.450899988413
5289,3.82662296295,0.51446044445,-1.68339693546,0.508246541023,0.296323299408,0.902999997139,0.272427767515,0.424251377583,0.553101718426,0.00547045469284,-0.854776740074,-1.42694103718,2.83645009995,-1.03775000572,1.65155220032,0.64802312851,0.714200019836,-0.0269302129745,2.1103887558,0.394488871098,1.05780005455,0.372250020504,0.661849975586
868,1.43652629852,-0.841332793236,0.549492120743,-0.580965638161,-0.444681197405,0.837450027466,-0.741342782974,-0.513142943382,-0.611072957516,1.67753958702,-0.394260704517,2.5871758461,0.521000027657,0.0770500004292,-0.516014814377,0.995486497879,0.689449906349,0.0459687560797,0.671404898167,3.22654485703,-0.506900012493,0.047100007534,-1.70759999752
1677,1.12464261055,-1.50145030022,1.42858123779,-1.18238449097,-2.10979008675,1.03404998779,-0.712906002998,1.04253387451,0.127501428127,-0.866772770882,-1.09786319733,-1.63306546211,0.492150008678,0.207049995661,2.34678959846,-0.560207486153,0.771600008011,-1.21730268002,0.884048640728,0.48909497261,3.81770014763,1.36259996891,0.586650013924
7043,1.45292782784,-0.670636415482,1.80629384518,-1.30174732208,-0.0742499902844,1.01320004463,0.243218496442,0.41324877739,0.886736512184,1.0336265564,-0.136479854584,-0.233706653118,2.31119990349,0.869800031185,1.59040594101,0.27243834734,0.831699967384,0.673197209835,1.52002620697,-2.05044770241,2.27395009995,0.379150003195,-2.57940006256
5613,3.04538202286,-0.63148188591,2.23371005058,-0.963247179985,-1.67074131966,1.84309995174,0.288710415363,2.22803163528,0.555966317654,1.19680595398,0.783432245255,-0.412747591734,1.48025000095,1.25125002861,1.57234978676,0.473739892244,1.18709993362,1.29094290733,1.81573283672,3.6863732338,2.96589994431,1.27300000191,-0.578700006008
595,-2.47193169594,0.387064874172,5.76626062393,-0.360157549381,-1.56804132462,-0.662000000477,-0.794881343842,-0.269631147385,-1.9506623745,-2.19847679138,-0.092466108501,-1.65054273605,-2.68340015411,0.140249997377,0.603006601334,0.815782308578,-1.07249999046,-0.720784723759,0.474603503942,0.715140044689,-1.50524997711,-1.73084998131,0.524399995804
4793,4.80792999268,0.0872779414058,0.615505933762,-0.537444770336,9.76564407349,1.10634994507,-0.288459897041,-1.51567196846,0.933985769749,1.32908344269,5.96620941162,-0.122868895531,5.89710044861,1.3737500906,-0.622100830078,2.76800918579,0.409150004387,-0.61813724041,-0.940375864506,0.599158287048,2.43864989281,-0.0182499885559,0.357250034809
2736,1.2811614275,-2.36961698532,-0.454136908054,-0.921673834324,-0.792321801186,1.11664998531,0.286592185497,0.388771563768,0.135066285729,0.0557627677917,-0.137173369527,-0.754362761974,2.26204991341,-1.56005001068,2.23498249054,4.23355674744,1.00499999523,1.07157385349,2.01359081268,0.465850502253,-0.565999984741,0.311199992895,-0.822950005531
