rid,ERG011_VCAP_6H:BRD-K14090520-001-01-9:10.012,ERG011_VCAP_24H:BRD-K14090520-001-01-9:10.012
5720,0.815649986267,-1.07796478271
466,-0.705400049686,-0.30763977766
6009,0.112399995327,-0.429944515228
2309,-0.604600012302,0.209736436605
387,-0.33939999342,-1.56531822681
3553,1.40455007553,-0.0471661612391
427,-0.0790000259876,-0.0555183887482
5898,0.171949997544,-1.74845659733
23365,-1.35890007019,-0.261883825064
6657,0.123899996281,0.901716709137
5054,0.0704499930143,-0.284026950598
3108,-2.30235004425,-1.1197835207
1950,-0.172100007534,0.403162688017
351,-0.702799975872,-0.292444705963
4846,-1.18519997597,1.16226553917
1452,-0.0958999991417,-1.44245648384
4776,0.619449973106,0.915729224682
6908,-0.443149983883,0.359121799469
672,0.477800011635,0.675670087337
5710,-0.43465000391,0.399687886238
2115,0.361049979925,0.583375036716
7015,-0.091899998486,0.381415188313
8726,-0.0672999992967,-0.515406668186
2185,0.431449979544,0.31975799799
3315,-0.947049975395,-0.065877661109
5289,-0.27840000391,0.552626311779
868,0.845600008965,-0.622257053852
1677,0.349900007248,0.129491150379
7043,1.20735001564,-0.981182694435
5613,0.0884500071406,0.729974508286
595,-0.389400005341,0.0313310697675
4793,-0.179049998522,1.47797715664
2736,0.085599988699,0.476169139147
5290,0.804250001907,-0.345729708672
6194,-0.00034999998752,0.0
1676,0.696900010109,0.812567949295
23512,0.0633500218391,-0.397292375565
148022,-0.33939999342,0.13959223032
1906,0.257499992847,0.771043241024
8878,-0.808750033379,0.31773775816
3091,0.250200003386,0.272652745247
5743,1.94974994659,-0.922428429127
5321,0.123999997973,1.03091490269
4144,-0.313300013542,1.05719590187
1981,0.154250010848,-0.272522091866
695,-0.187449991703,-0.0296864397824
10398,-0.50260001421,-0.0949484854937
5708,-1.46429991722,0.907990634441
1213,-0.333550006151,-0.649263262749
226,-0.581649959087,0.672828495502
6777,-0.459600001574,0.237615957856
2113,-0.0356499999762,2.41219162941
3329,-0.463900029659,0.834348201752
1050,-0.614649951458,-0.320100396872
9491,-0.14280000329,1.22876179218
22926,2.24720001221,-0.601505279541
5899,-0.214249998331,0.255460500717
5467,-0.337199985981,0.0120296841487
6774,0.714699983597,-0.691607952118
1788,0.613449990749,1.30389642715
5921,0.159850001335,-0.744133591652
5721,-0.981099963188,-0.0807573646307
2263,0.0350500009954,1.02693796158
808,0.956449985504,0.273932814598
30001,0.218149989843,0.0533934012055
348,0.401250004768,0.321764439344
30849,-0.229000002146,0.079034589231
1454,-0.334049999714,0.845641374588
6500,-0.080150000751,-1.05956506729
5627,-1.92024993896,-0.279454708099
5715,-0.812349975109,-0.464452028275
4791,0.0381999984384,-0.0350712388754
56924,-1.4809499979,-1.33577394485
2690,1.42299997807,-0.61058562994
1019,-0.26289999485,-0.437270641327
51422,-0.216100007296,-1.22241997719
5788,0.0148499980569,0.591373324394
6709,-1.06540000439,-0.648687958717
1277,-0.0340000092983,-0.157808929682
993,-0.190150007606,0.845789730549
7157,-1.25060009956,1.1558535099
1958,-0.781799972057,0.127210155129
4582,0.364950031042,0.0592302978039
9212,0.786350011826,0.511731982231
8440,0.306249976158,0.00681661814451
6790,-0.636299967766,0.549234867096
8851,-0.38615000248,0.0760351344943
2534,-0.959250032902,-0.0948290079832
4893,0.408600002527,1.55516207218
665,0.293550014496,0.327986121178
4313,0.243300005794,0.532843947411
1022,-0.0854499936104,-0.68287217617
5880,-0.827650010586,-0.817976415157
3162,1.43169999123,0.189742520452
1282,0.0894000083208,-0.122257977724
3383,2.93784999847,-0.269633114338
727,-0.544000029564,0.943217158318
4792,-0.9457000494,0.15178771317
4794,-0.421650022268,2.85080909729
902,0.499350011349,0.768526494503
8091,0.00784999132156,-0.0500163249671
3486,-0.589550018311,-0.93544024229
10818,1.38269996643,-0.698204159737
3454,0.470750033855,-0.373949319124
4282,-0.608449995518,-0.663483500481
1605,-0.232349991798,-0.0867822915316
10644,-0.178849995136,0.374531745911
2065,-0.300750017166,-0.699028432369
8321,-0.242899984121,0.547827839851
8503,0.894199967384,0.280785083771
7027,-0.420699983835,0.575272381306
6850,-0.00925001502037,2.03806757927
1978,-0.283350020647,-0.184837728739
896,0.111299999058,-0.77195084095
5777,-0.124699994922,0.206692755222
1846,4.45674991608,0.231515318155
5925,-1.13384997845,-0.309880077839
142,-0.462599992752,0.00254007987678
1021,-0.498999983072,-0.545975267887
5699,-0.0113499984145,0.917150020599
8061,0.423500001431,-0.275895953178
1870,-0.120350003242,0.197659343481
1398,-0.143299981952,-1.00159955025
3312,-0.25490000844,0.323902398348
891,0.199249997735,0.32275852561
4775,0.186999991536,0.497995555401
5111,-0.0393500030041,0.168643295765
5696,-0.546450018883,-0.239472404122
5588,0.936749994755,0.0912633836269
6839,-0.109149992466,0.14449441433
329,-0.88814997673,0.127391338348
5058,-1.06095004082,-0.437391102314
998,-0.69034999609,-0.0406029298902
9134,-0.471900016069,0.0902824178338
6616,0.320699989796,0.036674618721
5223,-0.74739998579,-0.0643503293395
4690,-0.581700026989,0.436529576778
958,0.321850001812,0.991907119751
1616,-0.616499960423,0.780687272549
991,0.213100001216,-8.06667137146
6347,-0.00124999880791,0.617973208427
6714,0.0169499963522,-0.495862931013
652,0.0834499895573,1.3540481329
4331,0.606350004673,-0.878157258034
7099,0.73164999485,0.221717536449
10320,0.558099985123,-0.150748327374
2042,0.726149976254,1.17787241936
843,0.352000027895,-0.0194661617279
840,0.261099994183,-0.816234588623
7048,-0.39025002718,-0.737638115883
4851,-0.219250023365,0.840504109859
6464,0.365500003099,0.346474587917
23410,0.939100027084,-0.474181860685
54205,-0.109300017357,0.130642727017
2770,0.765100002289,-0.418216019869
80204,0.949750006199,0.566727995872
4208,0.285750001669,-0.411757647991
1845,0.0943999886513,0.830670237541
23368,-0.0107999965549,1.48828959465
5583,0.119650006294,-0.775223195553
