rid,ASG001_MCF7_6H:BRD-A60070924-001-01-8:10,ASG001_MCF7_6H:BRD-A60070924-001-01-8:2,ASG001_MCF7_6H:BRD-A60070924-001-01-8:0.4,ASG001_MCF7_6H:BRD-A60070924-001-01-8:0.08,ASG001_MCF7_24H:BRD-A60070924-001-01-8:10,ASG001_MCF7_24H:BRD-A60070924-001-01-8:2,ASG001_MCF7_24H:BRD-A60070924-001-01-8:0.4,ASG001_MCF7_24H:BRD-A60070924-001-01-8:0.08,ASG001_PC3_6H:BRD-A60070924-001-01-8:10,ASG001_PC3_6H:BRD-A60070924-001-01-8:2,ASG001_PC3_6H:BRD-A60070924-001-01-8:0.4,ASG001_PC3_6H:BRD-A60070924-001-01-8:0.08,ASG001_PC3_24H:BRD-A60070924-001-01-8:10,ASG001_PC3_24H:BRD-A60070924-001-01-8:2,ASG001_PC3_24H:BRD-A60070924-001-01-8:0.4,ASG001_PC3_24H:BRD-A60070924-001-01-8:0.08,CRCGN001_HA1E_6H:BRD-A60070924-001-02-6:20,CRCGN001_HA1E_24H:BRD-A60070924-001-02-6:20,ERG005_VCAP_6H:BRD-A60070924-001-01-8:1,ERG005_VCAP_6H:BRD-A60070924-001-01-8:5,ERG005_VCAP_6H:BRD-A60070924-001-01-8:20,ERG005_VCAP_24H:BRD-A60070924-001-01-8:1,ERG005_VCAP_24H:BRD-A60070924-001-01-8:5,ERG005_VCAP_24H:BRD-A60070924-001-01-8:20,ERG005_VCAP_48H:BRD-A60070924-001-01-8:1,ERG005_VCAP_48H:BRD-A60070924-001-01-8:5,ERG005_VCAP_48H:BRD-A60070924-001-01-8:20,CRCGN004_HA1E_24H:BRD-A60070924-001-02-6:20UM,PCLB002_A375_24H:BRD-A60070924:10,PCLB002_A375_24H:BRD-A60070924:3.33,PCLB002_A375_24H:BRD-A60070924:1.11,PCLB002_A375_24H:BRD-A60070924:0.37,PCLB002_A375_24H:BRD-A60070924:0.12,PCLB002_A375_24H:BRD-A60070924:0.04,PCLB002_A549_24H:BRD-A60070924:10,PCLB002_A549_24H:BRD-A60070924:3.33,PCLB002_A549_24H:BRD-A60070924:1.11,PCLB002_A549_24H:BRD-A60070924:0.37,PCLB002_A549_24H:BRD-A60070924:0.12,PCLB002_A549_24H:BRD-A60070924:0.04,PCLB002_HA1E_24H:BRD-A60070924:10,PCLB002_HA1E_24H:BRD-A60070924:3.33,PCLB002_HA1E_24H:BRD-A60070924:1.11,PCLB002_HA1E_24H:BRD-A60070924:0.37,PCLB002_HA1E_24H:BRD-A60070924:0.12,PCLB002_HA1E_24H:BRD-A60070924:0.04,PCLB002_HCC515_24H:BRD-A60070924:10,PCLB002_HCC515_24H:BRD-A60070924:3.33,PCLB002_HCC515_24H:BRD-A60070924:1.11,PCLB002_HCC515_24H:BRD-A60070924:0.37,PCLB002_HCC515_24H:BRD-A60070924:0.12,PCLB002_HCC515_24H:BRD-A60070924:0.04,PCLB002_HEPG2_24H:BRD-A60070924:10,PCLB002_HEPG2_24H:BRD-A60070924:3.33,PCLB002_HEPG2_24H:BRD-A60070924:1.11,PCLB002_HEPG2_24H:BRD-A60070924:0.37,PCLB002_HEPG2_24H:BRD-A60070924:0.12,PCLB002_HEPG2_24H:BRD-A60070924:0.04,PCLB002_HT29_24H:BRD-A60070924:10,PCLB002_HT29_24H:BRD-A60070924:3.33,PCLB002_HT29_24H:BRD-A60070924:1.11,PCLB002_HT29_24H:BRD-A60070924:0.37,PCLB002_HT29_24H:BRD-A60070924:0.12,PCLB002_HT29_24H:BRD-A60070924:0.04,PCLB002_MCF7_24H:BRD-A60070924:10,PCLB002_MCF7_24H:BRD-A60070924:3.33,PCLB002_MCF7_24H:BRD-A60070924:1.11,PCLB002_MCF7_24H:BRD-A60070924:0.37,PCLB002_MCF7_24H:BRD-A60070924:0.12,PCLB002_MCF7_24H:BRD-A60070924:0.04,PCLB002_PC3_24H:BRD-A60070924:10,PCLB002_PC3_24H:BRD-A60070924:3.33,PCLB002_PC3_24H:BRD-A60070924:1.11,PCLB002_PC3_24H:BRD-A60070924:0.37,PCLB002_PC3_24H:BRD-A60070924:0.12,PCLB002_PC3_24H:BRD-A60070924:0.04
3303,-0.315516889095,-3.30907869339,0.0179341025651,0.0416592918336,0.432076871395,-0.567756652832,-0.0332656577229,0.320412963629,0.311278492212,0.440467566252,0.204703763127,0.273838996887,-0.6923584342,-0.717299580574,-0.444697231054,-0.197411417961,2.9525437355,-0.611267209053,-0.295851737261,-0.389462888241,-0.246854946017,-0.465877234936,0.0797429382801,0.136573672295,-0.628704488277,-0.25810983777,-0.194145828485,0.104928448796,-0.0452748388052,0.215901061893,0.59652531147,0.141827389598,0.263414233923,0.585996031761,0.0841806530952,0.125466644764,0.400608927011,0.865085959435,1.39455854893,-0.520792007446,1.54084157944,1.61133277416,-0.11282145977,1.81508600712,-0.00974103063345,0.381126105785,-0.250634372234,-0.180833339691,-0.42263174057,-0.282299876213,0.127354755998,0.697995126247,1.05166554451,0.456706941128,0.252456277609,0.212110340595,0.765036284924,0.383969306946,-0.593511581421,0.769148528576,1.6168910265,-0.611215591431,0.383869588375,-0.320701360703,-0.102632276714,0.908773422241,0.00492244306952,-0.145098268986,0.792031764984,0.505590260029,0.0687855109572,-0.546902954578,0.315629482269,-0.0746184363961,0.61942332983,-0.387611180544
5331,-0.646948933601,0.763268053532,-0.0393720343709,-0.0395667850971,-0.488681823015,-0.492327600718,-0.177345126867,-0.21560099721,0.484021216631,0.428212285042,0.634802699089,0.424213558435,0.386639982462,0.325620502234,0.973685145378,-0.0320662222803,2.0712082386,0.165442049503,0.674829006195,0.475734233856,0.704772591591,0.108745865524,0.199052855372,0.192409530282,0.422031968832,0.325103759766,-0.530090749264,0.149701580405,0.0518034882843,0.292731612921,-0.430960357189,-0.74901008606,0.0395377576351,0.0664725601673,-0.303108662367,-0.226666674018,3.90717077255,-0.959315538406,-1.10059380531,-0.992830514908,0.484093338251,-0.247685611248,0.187740966678,-0.142069995403,0.185210704803,-0.359782248735,0.130213469267,0.032900005579,4.61504364014,0.208811789751,-0.198792412877,0.450865626335,-0.257906198502,-0.196129322052,-0.927457213402,0.110991403461,-0.155581906438,-0.702995419502,0.246032059193,-0.102959774435,0.307869136333,-0.423937737942,-0.297328293324,-0.674756526947,-0.303527623415,1.69798088074,-0.505254983902,-0.667920827866,-0.0690697729588,-0.492298543453,0.637112915516,-0.615287423134,-0.493102222681,4.39930677414,4.1854262352,-0.989770412445
5347,0.727156281471,-0.271131932735,0.545719504356,-0.258249700069,0.923774242401,-0.705008387566,0.98701697588,1.03730750084,0.622517228127,0.238167226315,0.502620697021,0.551182627678,-0.0457754433155,0.391507416964,0.438672780991,0.899926543236,-0.613791584969,0.751050531864,0.301027864218,0.62842464447,0.755880117416,0.599254965782,0.319196999073,0.144479423761,0.539287149906,0.0884971022606,-0.212108358741,0.101430766284,0.0383566170931,0.591437339783,0.335915446281,0.815306603909,1.13084149361,0.424873352051,-0.879241526127,0.554133355618,0.64172565937,0.324899494648,0.697507143021,0.417378693819,-0.715912759304,-0.148552566767,0.589647173882,-0.27611553669,0.137095108628,-0.445242404938,0.486236691475,0.528233349323,-2.52141141891,-0.297327309847,0.554154634476,-1.10029006004,-0.491089940071,-3.20770287514,0.484515488148,0.399733632803,1.35771548748,0.821222066879,-0.0229882821441,0.040331825614,0.0857898071408,-0.18143722415,3.52766084671,0.185565635562,1.7469894886,-0.323495030403,5.43546104431,0.0551879107952,-0.395997583866,-0.548365354538,-1.24032723904,-0.76336479187,0.0276389569044,-0.406487226486,-3.36348152161,-0.374061346054
4638,0.119279809296,1.33700585365,-1.00644826889,-0.188221395016,-0.187464356422,0.186658143997,-0.551183581352,-0.292644381523,-0.170104146004,-0.0660908222198,0.0540793165565,0.151987940073,0.740379333496,0.582677483559,0.458101093769,0.318844586611,0.675380051136,0.796393454075,-0.141402304173,0.0655472278595,0.026923250407,-0.2291020751,0.361846536398,0.545101642609,-0.019983837381,0.607625365257,0.165448188782,-0.0603050068021,0.505865633488,0.475261092186,0.151321083307,0.175990581512,0.26414334774,-0.66124856472,1.01283359528,0.355766654015,0.169741481543,-0.161775201559,-0.46786481142,0.18128401041,0.322877585888,-0.56598675251,0.495628982782,0.126705110073,-0.698845863342,0.357994377613,-0.196109682322,0.064033344388,0.443565249443,0.0341971814632,0.0121894441545,-0.359026074409,0.495053589344,0.246391922235,0.544199168682,0.209867581725,0.38075876236,-0.270553529263,-1.22924625874,0.0448449626565,-0.303038358688,-0.425128996372,-0.154495179653,0.136450320482,0.189572781324,-0.03593313694,0.930131554604,0.969244360924,0.305671542883,3.35225939751,1.77681314945,1.75516724586,-0.070294752717,0.663134694099,0.546311795712,2.34723949432
2264,-0.708841204643,0.374528229237,-0.122119352221,-0.596203148365,0.426289081573,1.85749554634,0.426135897636,0.717518031597,-0.0757570490241,0.027098827064,0.521819591522,1.23210227489,0.0338962040842,0.143262609839,0.994155228138,0.482102841139,0.767248511314,0.698098182678,-0.841912031174,-0.644122838974,0.00203316658735,0.355030655861,-0.111686736345,0.119236245751,-0.105805903673,-0.112638965249,0.491289198399,0.53014934063,-0.0228778123856,-0.278285384178,0.45789951086,-0.382729232311,0.0327440202236,0.166410073638,-0.135517314076,-0.543466687202,0.00348299741745,-0.0177185833454,-0.556079149246,-0.888723254204,-0.331928014755,0.249970495701,0.235271632671,0.047660741955,1.94325113297,1.46118295193,-0.531106710434,0.00933328270912,-1.55931186676,-1.56382036209,-2.33402609825,-1.66711902618,0.787523806095,0.620721876621,0.192081734538,-0.396847844124,0.658609271049,-0.579042613506,-1.16434693336,0.195430085063,-0.128847390413,-0.797658801079,0.098994769156,-1.46308219433,0.0560829117894,1.22920978069,0.668765544891,1.57614135742,0.976933717728,0.822812259197,0.181752920151,0.0245102345943,-0.312637299299,-0.0979389771819,0.238444149494,-0.805095434189
1029,-0.333100497723,0.626708745956,-0.682657003403,-0.0512414649129,0.133567094803,0.661428749561,0.008654512465,0.386946469545,0.098817422986,0.404466867447,0.0128591358662,0.0488550066948,-0.614950597286,-0.146539375186,0.441190958023,0.413315474987,0.374713301659,-0.253395080566,-0.622232556343,0.229787170887,-0.750753700733,0.171107873321,0.556908905506,0.385924339294,-0.151164680719,0.234428197145,-0.432484835386,-1.0023547411,-1.49493873119,-0.396348536015,0.165864735842,-0.266465306282,0.869837760925,-0.263075381517,-0.340147197247,0.0464666634798,-0.89383161068,-0.852645397186,0.730594098568,-0.266869306564,1.14479494095,0.625981450081,0.472265094519,-1.56778848171,0.714142382145,0.286895513535,-0.681408405304,-0.619899988174,0.71226477623,0.344018995762,0.445607364178,1.30045843124,-0.307348668575,-0.464662492275,-0.354812681675,1.51622748375,-0.767745256424,0.650438010693,-3.47930955887,0.245789602399,-0.451830685139,-3.45084810257,1.17475390434,0.140012249351,0.65841627121,0.228991955519,0.912076950073,-0.186211496592,-0.989776015282,0.818377494812,-0.981971442699,-1.83239197731,0.675693154335,0.266010284424,0.12733823061,0.363447248936
1027,0.0687022209167,0.270037919283,0.554684400558,0.481282353401,0.241682857275,-1.5591404438,0.078877478838,-0.371698915958,0.100854054093,0.011945605278,0.125764548779,-0.63811814785,-0.0994417741895,-0.444124042988,-0.252208709717,-0.312074571848,0.347793400288,0.0839184522629,-0.140122652054,0.31148532033,-0.926919043064,0.175753384829,0.446200817823,-0.056048117578,0.650977492332,0.117215692997,0.474533259869,0.247481495142,-0.214970678091,0.139995470643,-1.07361447811,-0.78939563036,0.874178290367,-0.304084479809,-0.905682981014,0.0144666805863,0.156828805804,0.770282506943,0.279019623995,0.0212590247393,0.212737411261,0.792111635208,0.368519574404,0.495610177517,0.657308518887,0.758500695229,-0.0263106115162,-0.640699982643,-0.22642095387,0.154145330191,-0.305351018906,-0.463046342134,0.947804689407,0.164642989635,0.453838765621,0.321143269539,0.713896870613,0.61685860157,0.602099239826,-0.331029593945,0.556954681873,-0.191528528929,-0.441811203957,-0.564051389694,-0.439925223589,-0.345449537039,0.0749245136976,0.035168632865,0.372601568699,-1.84296810627,-0.289617866278,0.0105251669884,-0.407618999481,0.71214401722,-0.078539699316,0.839765071869
2597,-0.694618165493,-0.366046875715,-0.379781246185,-0.337069630623,0.0765343829989,0.198769137263,-0.160341411829,-0.703749895096,0.711061775684,0.438990563154,-0.0405307561159,0.698791980743,-0.211674839258,-0.31122481823,-0.240020096302,0.0317964330316,0.000855331367347,-8.4863830125e-05,-0.153381735086,0.251460403204,-1.06847810745,-1.31117117405,-0.230625718832,-0.0276459604502,-0.213942170143,0.337595313787,-0.197746887803,-0.357927769423,-0.531318724155,0.0474043488503,0.183037132025,0.0566872805357,1.29103910923,-0.181061834097,-0.640592813492,2.53453326225,0.0867225378752,-0.354195028543,-0.501493871212,-0.191160932183,-0.728948533535,-0.512621164322,-0.354020506144,-0.411453217268,-0.475030750036,-0.708534419537,-0.232627049088,0.23493334651,-0.151799023151,0.417059540749,0.592046320438,1.27052080631,-0.943547189236,0.212479948997,-0.0935067236423,-0.411524325609,0.174867138267,-1.0868729353,-0.69219148159,-0.264573276043,-0.297195851803,0.848744273186,2.3010623455,0.137054890394,-0.906111717224,0.464851379395,-0.827787101269,0.330148935318,0.55842345953,-0.244289577007,2.30093598366,-0.396201610565,-0.512867689133,-0.639069437981,-0.846165239811,-0.837397933006
55847,-0.44410943985,0.308537840843,-0.0494967885315,1.99285185337,-0.206649303436,0.406986325979,-0.470139116049,-0.770956277847,0.504122912884,0.335775405169,0.198722034693,-0.0384769439697,-0.0275222286582,-0.900943815708,-0.601077020168,-0.471336454153,-0.797472298145,-0.0948451459408,-0.21768283844,0.284420073032,-0.155870214105,0.368551522493,0.00213126093149,0.0765487700701,0.863727450371,0.582886397839,-0.222955822945,-0.147796690464,-0.518804550171,0.451859712601,-0.566887021065,-2.20504832268,0.536286354065,-0.549773216248,-0.104322075844,-0.667166650295,0.524248421192,-0.297311127186,-0.860678672791,-1.15649139881,-0.265038967133,0.264152407646,-0.194344028831,0.698309659958,0.895659446716,0.0664347857237,-0.42275723815,0.0395333170891,-1.00630629063,-0.808127582073,-0.102652966976,-0.624067366123,0.215751990676,-0.301767677069,0.0687270760536,0.459066510201,0.596136271954,0.500348865986,-0.339080780745,1.20015621185,0.462657541037,-0.430047631264,-0.509590506554,0.284412920475,0.278917431831,1.22199654579,-0.864589571953,-0.0694708824158,-0.614889264107,-0.134651422501,-1.14580786228,0.352781623602,0.468920469284,0.579922437668,0.0772567167878,0.358544230461
25803,0.545553207397,-1.55695009232,0.412988185883,1.01775288582,0.250167310238,0.608652591705,0.750107705593,0.67338591814,0.300109148026,-0.970922231674,-0.0104270204902,-0.144364535809,0.443207800388,0.538399517536,0.621252119541,0.234972268343,0.0636697560549,-0.0396278090775,-0.160119637847,-0.201277047396,0.101827457547,-0.2015773803,-0.0419686771929,-0.808187007904,-0.260924726725,-0.723903238773,-0.675009191036,0.587544560432,-0.623755156994,0.484701573849,-0.00640694797039,-0.665820121765,0.597063601017,0.784893393517,-0.0252529382706,-0.491666674614,0.728110790253,-0.275951445103,-0.278062164783,0.259484529495,1.24413228035,0.404227554798,-0.236052677035,0.101120859385,0.698219537735,-1.70019221306,0.594373345375,-0.033866673708,0.713383615017,-0.0640012398362,-0.656521677971,0.0723126679659,0.208825260401,0.354671746492,0.301620453596,-0.0824640542269,-2.91632056236,-0.143195107579,-0.229113772511,-0.405041217804,-0.453022003174,0.380463540554,-0.658981859684,0.892271637917,0.161025285721,-0.297884523869,-0.0415232777596,-0.40627682209,0.292721837759,-0.272635757923,0.244172215462,0.110391773283,-0.198921352625,0.321451544762,0.362623989582,0.0770471543074
3480,-0.0547668039799,-0.133227542043,0.377964824438,0.0676972866058,0.622118651867,0.021281786263,0.548813581467,0.561184048653,0.149234101176,0.0634070038795,-0.594228923321,-0.0609201304615,0.51087886095,1.16007065773,1.32781100273,-0.468514382839,0.23488201201,-0.375428617001,-0.528734326363,-0.698864102364,-0.729252040386,-0.44846278429,-0.296707123518,-0.941847622395,0.525888383389,-0.0411486327648,0.189810693264,-1.18669652939,1.54824709892,-0.10867702961,-0.281530380249,0.732716500759,-0.228066891432,-0.515881419182,0.243620082736,0.379700005054,-0.463532716036,0.378287881613,0.706240534782,0.827526628971,-1.01684522629,-0.124678820372,-0.155242413282,-0.126681864262,-0.0425933152437,0.602690696716,-0.680498421192,-0.0626333504915,0.440702527761,1.02640688419,0.528798878193,1.55666851997,1.20183563232,0.509437322617,0.735993742943,0.674532532692,0.866226911545,-0.127238541842,-0.3727465868,-0.671872198582,-0.0656398013234,-0.0827917158604,0.17455342412,-1.09322631359,1.05111062527,0.235755726695,-0.78430300951,-0.305506587029,0.37737429142,-0.0495124198496,0.608085751534,-0.148717492819,0.0222105011344,-0.000437272712588,0.286323666573,0.0840029194951
2946,0.195388540626,-0.714630007744,0.902259230614,-0.483737140894,-0.401495039463,-0.0792189463973,-0.68273627758,-0.809643864632,-0.844048142433,-1.36232185364,0.0278641879559,-0.228447586298,-0.559178352356,-0.229956358671,-0.711553037167,-0.52474719286,-0.0714334920049,-0.738199949265,-1.19470739365,-1.01887631416,0.384124845266,0.0243390351534,-0.850424170494,-0.797124922276,0.0805023685098,-1.1855006218,-0.911954581738,0.26052737236,-0.298108071089,-0.246581912041,0.871396005154,0.703748226166,-0.884285748005,-0.357051253319,-0.195525527,-0.637233376503,0.221529334784,-0.0331972613931,-0.25706166029,-1.73542392254,-0.438408017159,-1.01895582676,-0.282783269882,0.184091597795,-0.737701356411,0.0625442713499,0.259169280529,-0.466799974442,-0.679196953773,-0.498469382524,0.434337645769,0.0421980917454,-0.369376778603,-0.346219658852,-0.340473920107,-0.371258229017,-0.362207442522,-0.136919736862,-0.588738322258,0.563130736351,0.359131038189,-0.659944176674,1.00939106941,0.383224636316,0.281544566154,-0.318438887596,-0.11668612808,-0.875453591347,-0.858209848404,-0.390590786934,-0.733303129673,-0.824041306973,0.106126949191,-0.841076850891,-0.481651604176,0.0360492169857
9517,0.531796753407,-0.641583383083,0.252604067326,-0.600872397423,0.59824848175,-0.670750260353,0.0638353601098,0.145931899548,0.39707672596,0.52247273922,0.444574981928,0.339087218046,-0.0728426203132,-0.408994585276,0.0636629834771,-0.230545341969,-0.394932717085,0.0720177590847,0.197175621986,0.305581599474,0.137122943997,-0.61786043644,0.436319261789,-0.0344816483557,0.618979990482,-0.629375576973,0.139958545566,-0.234349936247,0.508602678776,-0.433992743492,-0.26425909996,0.450043439865,0.183087989688,0.106344461441,-0.710248112679,0.310033351183,-0.105015158653,0.94529914856,0.107976466417,0.12727856636,-1.09947931767,-0.668765425682,-0.0310279726982,0.350715130568,-0.571259379387,-0.60287374258,-1.0165708065,0.147566661239,-0.210917145014,-0.700481295586,-0.579152703285,-0.662693142891,-0.420705616474,0.0840200558305,0.707874238491,-0.0422243177891,-0.120624735951,0.40677523613,0.802371144295,-0.734252274036,-1.26037788391,0.0706422179937,-0.0500494875014,-1.21955084801,0.612311244011,-0.309791684151,0.490268021822,-0.209620028734,-0.343163043261,-0.754594326019,0.264418721199,-0.0200659260154,-0.7139108181,-0.776643395424,-0.5070784688,-0.380061894655
25987,-0.211880773306,-0.716161370277,0.0672657862306,-0.0899084359407,-0.418413192034,-0.112736716866,0.0991884469986,-0.111640743911,0.544746756554,0.604314029217,0.70421731472,0.826219201088,-0.77726405859,-0.0663893818855,0.0765818431973,-0.0463372766972,-1.01906728745,0.35050702095,0.0529848076403,0.328423380852,0.10588465631,-0.535252451897,0.283003240824,-0.19726254046,0.490170270205,0.0991772413254,-0.284447312355,-0.313964128494,0.405124753714,-1.08409559727,-1.53697562218,-3.81873083115,0.643314063549,-2.91570496559,0.181754663587,0.157566666603,-1.75171625614,-1.39916872978,-0.37510356307,-1.06601524353,-0.824761867523,-0.0911213308573,1.71053564548,-0.036732852459,1.03248643875,0.0872763618827,-0.988381266594,0.516766667366,0.146238595247,-0.859872937202,0.18215739727,-0.886147558689,0.561166763306,0.148844718933,0.424339771271,-1.19322478771,0.0312542244792,0.295472443104,0.45524585247,0.271052181721,0.264951735735,-0.98191010952,-0.268576681614,-0.782461285591,-0.310830831528,-1.00896644592,-0.0629328787327,-0.438556492329,-1.20595777035,0.489498078823,0.209912419319,-0.880036592484,0.0526213049889,-2.35313653946,-0.542509496212,-2.0929145813
23670,0.109128043056,-1.10736227036,0.182544186711,-0.302851498127,0.146414592862,-1.00168776512,0.0341675058007,1.04632759094,0.560478389263,0.559967398643,0.105515614152,0.418238580227,-0.633322238922,-1.137196064,-0.558506011963,-0.199170321226,-0.500223457813,0.0571595281363,0.299416899681,-0.0383568108082,-0.0674206390977,-1.29617762566,-0.502849817276,-0.934067189693,-0.280338943005,-0.563929319382,-0.619579076767,-0.248105198145,0.880075454712,0.774635434151,0.221305578947,-0.0853189527988,0.291992604733,0.507998585701,1.66518306732,0.44823333621,-0.686399936676,-0.271843969822,-0.356947988272,-0.0233172960579,-0.202657490969,0.0643322467804,0.12508302927,0.174666285515,0.403523445129,-0.0129286646843,-0.210043102503,-0.00456665456295,-0.287968754768,-0.624512076378,-0.276508927345,0.73359566927,0.578671991825,0.332094967365,0.00812327861786,0.579233288765,1.05279946327,-0.0871946513653,-0.73213660717,-0.378426790237,-0.467749774456,-0.426221251488,-0.591993451118,-0.0611866116524,-0.585222601891,2.98132252693,0.460669755936,-0.157999128103,0.268216967583,0.704132139683,0.00213691592216,-0.565552055836,0.0060975253582,-0.912613034248,-0.16821525991,-0.600303888321
11182,-0.970452427864,-0.0394847244024,-1.24631404877,-0.804962396622,-0.894611120224,-0.413718611002,-0.461368739605,-0.921378493309,-0.123849898577,-0.319839060307,-0.57357364893,-0.229493111372,0.501331269741,0.606254458427,-0.271475553513,0.0339376181364,-0.327983021736,-1.64849925041,-0.256618797779,-0.359442174435,0.447201043367,-0.382062494755,-0.12131948024,-0.566249012947,-0.497364789248,-0.279009103775,-0.477269560099,0.00647511333227,0.0684501230717,0.100541070104,0.226049646735,-0.67767739296,-0.170923382044,0.0846067368984,0.300949543715,0.526199996471,0.321785509586,0.166039690375,0.0896174907684,1.97365570068,1.20379495621,-0.175535663962,1.09223484993,0.545139253139,0.240392744541,-0.401021838188,0.893204808235,-0.444166690111,-1.7558722496,-0.0723263323307,-1.23159313202,-1.39701855183,-0.103134691715,0.0236189067364,0.240316569805,0.455731004477,-0.426355481148,0.517084181309,-0.148644328117,-0.095178976655,-0.253358364105,-0.356621831656,-0.757653355598,-0.174479275942,0.191205725074,1.13478398323,0.605230212212,1.23022222519,1.18155539036,1.12414646149,1.10352230072,-0.0503523051739,-0.325505435467,-0.3910176754,0.0766058638692,-0.0754673331976
2146,0.390094399452,-0.305025488138,-1.19485020638,-0.147198066115,0.676629006863,0.480683475733,0.751049816608,0.862392306328,0.572051048279,0.61941754818,0.364401727915,0.103226348758,-0.230311274529,0.341890543699,-0.452632963657,0.342940956354,0.391176819801,0.523946523666,0.254627138376,-0.256929785013,-0.382678866386,0.236619666219,0.22307293117,-0.106232017279,0.431359052658,0.253564059734,-0.135863676667,-0.360658943653,2.0593957901,-0.395750105381,-1.21826970577,-0.588413357735,-0.975506007671,-0.122319206595,0.0934447944164,-0.191366672516,-0.400541335344,0.39433825016,-0.016924276948,-0.7398904562,0.876798570156,1.25491881371,-0.308186501265,-0.729090511799,-0.226367890835,-0.815325856209,-0.988839566708,0.339366674423,0.336075931787,-0.41098177433,-1.76671636105,-0.85530769825,-0.0622203201056,1.22267079353,-0.763625085354,2.27202892303,0.392412036657,1.71572268009,0.762315809727,-1.54011487961,-0.0844566002488,0.0153830349445,-0.275714963675,0.707107782364,-0.240002959967,-1.21830868721,0.1695330441,2.29506182671,-0.766996204853,-0.293044477701,0.00484739243984,0.411088377237,1.45140480995,-0.401657223701,-0.971964120865,0.65074300766
3385,0.702894091606,0.0496014654636,0.618869662285,-0.482022196054,0.634284794331,0.171591311693,2.00805234909,0.758234918118,0.496126025915,0.8032797575,0.64153110981,0.796056568623,-0.161829948425,-0.57618021965,0.451128065586,0.709370970726,0.05069001019,-0.729833364487,0.041022375226,0.469129681587,-0.0533052012324,-0.665713071823,-0.138153031468,-1.26164674759,0.32937848568,-0.499704897404,-0.174632519484,-0.289810568094,-1.12845253944,0.524040043354,-0.284709751606,0.57577586174,-0.911917805672,-0.234013795853,-0.981406986713,0.384833365679,-0.211926937103,-0.159107074142,0.857781410217,-0.445924162865,0.393560349941,-0.104277178645,-0.0386844277382,0.732218623161,-0.597796797752,0.710681855679,-0.21382278204,0.202733337879,-0.196445673704,-0.376955240965,0.00963668711483,-0.40384376049,-0.284735500813,0.226011991501,0.0557654201984,0.458654969931,0.774593293667,-0.099705375731,-0.329676508904,-0.0573638230562,6.52613735199,0.852552235126,0.427400112152,-0.0452398397028,0.272849619389,0.924253106117,-0.70788538456,1.96801304817,-0.182809606194,0.931491136551,-0.408872395754,0.388413369656,0.793996095657,0.447759449482,0.207061737776,0.280840724707
5261,-0.601703345776,0.341773509979,0.551492631435,-0.192020088434,-0.3784545362,-0.453892379999,-0.238692611456,-0.228528231382,-0.240935891867,0.381758153439,-0.434155672789,-0.655381023884,-0.148987084627,0.323942124844,-0.142519205809,-0.289841353893,0.0664374828339,-0.916473865509,0.269308030605,0.0813155025244,0.474742203951,-0.0332913994789,0.0324888601899,-0.210462644696,0.354700058699,0.575768172741,-0.292054951191,0.102518692613,0.0907911732793,-0.388749361038,-0.0854465514421,0.86890900135,-0.207292765379,-8.31484794617e-06,-0.715741991997,-0.307366669178,0.462114930153,-0.460444390774,-0.507925987244,-0.0234128236771,-0.296884357929,-1.39368927479,-0.711329698563,-0.287445902824,-0.200148999691,-0.48841586709,-0.0835120975971,0.698366701603,0.380209982395,-0.212615311146,0.808074593544,-0.262327373028,-0.55949652195,-0.362259030342,-0.536379933357,-0.215778887272,-0.189648151398,-0.498435169458,0.580585122108,0.147306144238,-0.0212650597095,0.333508849144,0.15542447567,-0.419853031635,-0.0437990427017,-0.648101449013,0.200345054269,0.401216864586,0.0210464447737,-0.439623713493,0.088755980134,0.11058396101,0.855791628361,-0.179962575436,0.222465232015,-0.346337020397
10765,-0.335975080729,-1.24833130836,0.394995093346,-0.325306683779,-0.595467686653,-0.0843573212624,-0.246640235186,-0.120471417904,-0.349138021469,-0.0414166748524,-0.825084269047,-0.648241877556,0.921300053596,0.323590666056,-0.555086314678,-0.948529481888,0.663127183914,-0.757171452045,-0.727163672447,-0.969889879227,-1.04686319828,-1.39164113998,-0.295980900526,-1.04813754559,-0.36044305563,-0.397903442383,0.16896635294,0.127724081278,0.128015726805,-0.218398302794,-0.652545452118,-0.752911567688,-0.967335402966,-0.261913120747,-0.584771037102,-0.0315333381295,-0.23211748898,-0.196910053492,-0.35561516881,-0.394002199173,-0.933940410614,-1.10262048244,-0.119511567056,-1.11133086681,-0.0917237251997,-0.031521499157,-0.56036311388,-1.32529997826,-0.430792689323,0.619157373905,-0.275003790855,0.139850571752,-0.838156998158,-0.453069746494,-0.638621985912,-0.785352289677,0.173612535,-0.241513967514,-0.143660753965,0.028803229332,-1.04626631737,-0.266095370054,-0.911466598511,-0.573226153851,0.171299621463,0.0136543959379,0.211774468422,-0.612673580647,-0.607778966427,-0.775357842445,-0.242741942406,-0.938557505608,-0.271872878075,-0.818148612976,0.128078907728,-0.602795064449
