rid,ERG011_VCAP_6H:BRD-K04540960-001-01-2:10.041,ERG011_VCAP_24H:BRD-K04540960-001-01-2:10.041,ERG016_VCAP_24H:BRD-K04540960:10.01,ERG016_VCAP_24H:BRD-K04540960:3.34,ERG016_VCAP_24H:BRD-K04540960:1.11,ERG016_VCAP_24H:BRD-K04540960:0.37
5720,0.195199996233,0.347578257322,0.245795041323,0.963839530945,0.683082461357,-0.0729008316994
466,-0.38140001893,-0.515764415264,-4.84345960617,-1.56984090805,-0.159837961197,-0.927584171295
6009,-1.31029999256,-1.05874454975,0.809637069702,-0.260810911655,1.35646951199,0.0959721654654
2309,0.689249992371,1.4085021019,1.80760395527,-0.432288348675,-0.304112166166,-0.689411640167
387,-0.888800024986,-0.444690167904,2.13596439362,-0.511414647102,0.221155583858,0.765024423599
3553,1.32760000229,0.941885113716,1.17884242535,1.06834185123,-0.791393637657,-0.0676663964987
427,-0.0464999973774,0.0134860649705,-0.993433117867,-1.44327712059,-0.651785492897,-0.859116971493
5898,0.154650002718,0.778983950615,0.0442938394845,0.00901075452566,0.161896780133,0.032982468605
23365,-0.368699997663,-0.233994483948,0.826411664486,-0.0905107557774,-0.784100413322,0.262592643499
6657,0.736000001431,1.18239307404,0.501222610474,0.233563110232,-0.0481412746012,-0.352940559387
5054,1.21270000935,0.384074032307,0.334304481745,-0.456781685352,-0.370698750019,0.383785098791
3108,0.399450004101,3.88665390015,1.6055996418,0.261776804924,-0.079625941813,-0.675278067589
1950,0.412249982357,0.505922973156,-0.854426026344,0.078680768609,-0.111988440156,-0.729995131493
351,0.337249994278,0.440541148186,0.481887280941,-0.229462921619,-0.901910126209,0.139863699675
4846,0.822899997234,-0.631510615349,-0.432200461626,-0.75415879488,0.0430552996695,0.24820792675
1452,0.699699997902,0.818505883217,1.13511753082,-0.758531033993,0.759860396385,-0.672843813896
4776,0.533649981022,1.01036131382,2.01129198074,0.925985991955,0.0045123398304,-0.00265547633171
6908,-0.00639999657869,-1.74682664871,-1.55406665802,-1.20969080925,0.171025305986,-0.157826438546
672,0.061400026083,-0.555001437664,-3.15021085739,0.915949165821,1.64325475693,0.911914587021
5710,-0.0251000002027,-0.91397857666,-0.78918504715,-1.30379390717,-0.246172100306,0.375714600086
2115,0.743149995804,-0.48915207386,0.0178710464388,-0.881798923016,-0.189912587404,-1.14651691914
7015,0.193250015378,0.364027053118,-0.189887970686,0.152759581804,0.500879406929,-0.3054240942
8726,-0.908550024033,-0.806594848633,0.990323424339,0.480661034584,0.0954155027866,-0.134377196431
2185,0.453599989414,1.36383676529,0.869781255722,0.367654383183,-0.390090405941,-0.155537515879
3315,0.747750043869,1.59316015244,0.427432268858,0.847113609314,-0.379331886768,-0.693614602089
5289,-0.0485499799252,0.478839248419,-0.133816495538,-0.156465694308,0.322790145874,-1.48783612251
868,-1.61490011215,1.87880551815,2.48595190048,0.681414246559,-0.790155589581,-0.242375701666
1677,-0.17199999094,0.398745954037,-0.752711832523,0.0352158620954,0.47907191515,-0.872384548187
7043,0.139650017023,0.728406310081,1.47492313385,0.384590923786,-0.786530852318,0.00549906492233
5613,0.643999993801,1.01141750813,0.185287848115,1.22224378586,-0.185767710209,0.637700557709
595,0.602599978447,0.683464467525,1.577927351,0.317575633526,0.0605787336826,0.898370087147
4793,0.535449981689,-0.637677669525,1.83192980289,0.444287419319,-0.126674875617,-1.04520893097
2736,0.582899987698,1.5781018734,1.10303854942,0.988994002342,-0.521648645401,-0.0246193557978
5290,0.689050018787,0.57750582695,0.863968253136,0.831129431725,-0.169374138117,0.16143065691
6194,-0.996200025082,0.0,1.29197275639,0.246769100428,0.289616018534,0.583252668381
1676,0.410150021315,2.04686188698,1.35598230362,0.786246061325,-0.443994611502,0.60584372282
23512,-0.512349963188,-0.697482347488,-2.21825623512,-0.191656216979,0.950719356537,0.640846788883
148022,1.36529994011,-0.601970136166,1.9544377327,0.271232128143,-0.08082690835,0.708144843578
1906,0.375,0.944099843502,1.14974141121,1.18018507957,-0.492763638496,0.703166723251
8878,-1.92639994621,-1.27934467793,-2.68792819977,-1.35981857777,-0.998873353004,-1.18587851524
3091,0.338450014591,0.724135518074,0.325494557619,0.531928300858,-0.580836176872,0.0380190871656
5743,0.353499978781,0.688296675682,-0.341776132584,3.08885073662,2.69376683235,-1.46443343163
5321,0.318599998951,1.22674357891,0.139949172735,-0.480428338051,-0.139087885618,0.566369712353
4144,0.881300032139,0.72227281332,-2.23283934593,-1.27535915375,0.266842246056,0.244035065174
1981,0.4837000072,-0.317193090916,1.2673419714,-0.414935141802,1.09184646606,-0.139488577843
695,0.953699946404,1.16556477547,-0.0402238890529,1.35548138618,0.28551441431,0.699053525925
10398,0.374350011349,2.33293509483,0.159594789147,0.183853656054,-0.104905948043,-0.115206003189
5708,-1.659050107,-1.9521099329,1.09274494648,1.50519180298,0.494610279799,1.1452691555
1213,-0.079400010407,-0.46816110611,0.744052290916,-0.373485296965,0.424016654491,0.15168723464
226,0.779150009155,-2.12805390358,-1.89816832542,-0.812821209431,0.0169979035854,0.645504534245
6777,-0.55529999733,-0.798611164093,-0.16931194067,-0.00285441428423,4.60492944717,-0.928660273552
2113,0.42460000515,1.77559161186,0.252788841724,0.236863359809,0.180221199989,0.167547479272
3329,0.00310000032187,-2.63048171997,-3.48990249634,0.238394469023,1.33130002022,1.3576310873
1050,-0.0623500011861,-1.31285119057,2.07173633575,0.485124528408,0.144612133503,0.508239984512
9491,0.369399994612,1.34907865524,0.586605966091,0.973287940025,-0.413786262274,0.00578500702977
22926,0.683400034904,0.107008263469,0.122743219137,-0.259140491486,0.54407709837,0.614494681358
5899,-0.218600004911,-0.591478347778,1.00588512421,-0.337361425161,-0.19121594727,-0.938926100731
5467,1.0652500391,1.99358940125,1.64256596565,0.039583183825,-0.559840679169,0.872904896736
6774,0.2825999856,0.0984245687723,0.228994622827,0.623956084251,-0.400877922773,-0.152137994766
1788,0.530149996281,1.72438299656,1.25171267986,0.532277524471,-0.431465595961,0.0442969985306
5921,-1.53554999828,-1.33605313301,1.24450445175,-1.27782440186,-1.67625331879,-0.574161410332
5721,-1.3165500164,-3.26271438599,-4.33477592468,-0.378974974155,0.609807550907,0.556565284729
2263,0.446099996567,0.882542014122,-0.082345277071,0.788820207119,0.179226785898,-0.457117825747
808,0.638800024986,1.95573306084,0.645073890686,2.09615707397,0.0167035758495,1.03045582771
30001,-0.892949998379,0.622992277145,0.721288740635,0.372339963913,0.211457431316,0.135094940662
348,0.816349983215,1.33842337132,-0.592094242573,2.42811012268,1.02964961529,-1.12952041626
30849,0.410500049591,-0.663089215755,-0.541383981705,-0.0325994715095,0.109229296446,0.342235088348
1454,2.06354999542,0.0173467323184,1.18208193779,-0.201004445553,-0.0107205510139,0.254892170429
6500,-0.649649977684,-0.385439991951,0.651640415192,-1.31931328773,-0.484073877335,0.0790768861771
5627,-0.127400010824,1.92853474617,-0.829361855984,0.470465064049,-0.229140669107,0.674679398537
5715,-0.541849970818,-1.28272390366,0.962093353271,0.57156264782,0.77113956213,0.126416921616
4791,4.66275024414,0.40588465333,-1.26888239384,0.486352264881,-1.17269432545,-0.441821426153
56924,5.21775007248,0.854678750038,0.128081232309,-0.17719937861,-0.149510502815,0.0598107129335
2690,0.498950004578,-0.179034039378,-0.986553788185,-0.521507799625,-0.549880862236,-0.981104552746
1019,-0.701600074768,-1.62748110294,-3.50517559052,-0.450221538544,-0.143682479858,0.307850003242
51422,0.0677500367165,0.0445099286735,-0.257771700621,-1.55331265926,0.00524979829788,-1.04625058174
5788,0.362450003624,0.855012953281,1.52271270752,0.10800626874,-0.799343287945,0.102249994874
6709,0.448199987411,0.361540555954,0.305577456951,0.551663756371,-0.58577901125,-0.019349835813
1277,1.27295005322,1.09561145306,-0.216924667358,1.07108807564,-0.478858232498,-0.365145146847
993,0.0140499919653,-3.5451464653,-5.50174236298,-0.296722650528,1.28458786011,1.02736389637
7157,-0.673750042915,-3.91376781464,-3.45163345337,-0.734978735447,0.483929276466,0.119403235614
1958,-0.903750002384,0.2417319417,1.64728820324,-0.0607665777206,0.23568148911,0.100234419107
4582,0.274599999189,-2.07079148293,-0.410640954971,-0.938135743141,-0.100160457194,0.863785326481
9212,1.96630001068,1.58625793457,1.52681899071,1.40203082561,0.0192843526602,1.04268956184
8440,0.752149939537,-0.434337317944,-0.778978049755,-0.120115399361,-0.415713518858,-0.566886842251
6790,0.536000013351,-1.51125407219,-0.661997914314,0.390212804079,0.191227346659,0.230963766575
8851,-0.203850001097,0.430524110794,-1.96532940865,-2.19080400467,-2.01987957954,0.547420144081
2534,0.609200000763,2.41434788704,1.2957906723,0.183959156275,0.324147820473,-0.798803091049
4893,0.65649998188,1.38962197304,1.12952768803,0.560702264309,0.100403279066,-0.219249397516
665,0.807000041008,-0.154223069549,0.879027426243,0.113130919635,-0.0203987956047,-0.268447011709
4313,0.271249979734,1.59388530254,0.74089217186,0.596667528152,1.05361485481,0.0242769569159
1022,-2.87615013123,-1.14233589172,-2.96001648903,-1.18549966812,0.184609025717,-2.18443274498
5880,0.368550002575,-0.216377735138,0.272840082645,-0.201737701893,0.0610806643963,-0.195629402995
3162,0.479199945927,0.541828811169,0.507896840572,-0.0263648927212,-0.254964828491,-0.44345369935
1282,0.890049934387,2.15369868279,0.32561814785,0.323637217283,0.362883716822,-0.087473385036
3383,5.3749499321,3.39453816414,1.27641284466,0.316805958748,-0.21068456769,0.336245417595
727,1.02874994278,1.54775965214,1.94688045979,0.366696447134,1.47094345093,-0.532592833042
4792,0.277550011873,0.680342555046,2.0270075798,0.190815210342,0.595037281513,0.501112699509
4794,-0.125200003386,1.12570798397,0.959144771099,0.897929549217,-0.281606316566,0.517743647099
902,0.261950016022,0.889795899391,-1.89824151993,-0.0971179455519,-0.0590104609728,-0.446049541235
8091,0.607299983501,-0.594362974167,0.00728872418404,-0.914255559444,-0.227133929729,-0.246247947216
3486,1.25064992905,1.47246789932,2.60997390747,1.14403009415,0.60874658823,-0.309410452843
10818,0.515450000763,0.202529877424,1.00107216835,0.618852436543,-0.616252481937,0.216363683343
3454,0.420549988747,1.27639365196,1.18371498585,0.581585407257,-0.476535469294,0.281505584717
4282,-1.21080005169,-0.761955976486,-0.659484386444,-0.346999794245,0.163987487555,0.612729072571
1605,0.87625002861,0.157638385892,0.851181149483,0.131745070219,-0.331730186939,0.09833958745
10644,0.35925000906,1.94564318657,1.37455618382,-0.377012193203,-0.367281496525,-0.699459135532
2065,-0.575950026512,-0.0185671299696,0.574405312538,0.339815616608,-0.0510152280331,-0.535120069981
8321,0.418200016022,0.666676938534,0.692426085472,0.355224847794,0.154772922397,-0.973191857338
8503,0.180449962616,1.03443205357,2.05999946594,1.43272030354,0.375125646591,-0.471716344357
7027,0.199400007725,0.588152289391,-0.598049461842,0.422282904387,0.664209365845,0.313845276833
6850,0.483150005341,1.0701072216,-0.202427819371,0.447132229805,0.80735373497,-0.66944205761
1978,0.0793499946594,-0.543158471584,-1.63227140903,0.274430274963,0.743708789349,0.757021307945
896,-1.33200001717,-2.12222099304,-2.85086035728,-0.0714201033115,0.163779363036,-0.277003079653
5777,-0.163000002503,-0.878946185112,0.00981867313385,0.287338793278,0.47820854187,0.0611608028412
1846,2.44475007057,1.97024583817,2.0752491951,-0.0671378821135,0.141801446676,-0.609624683857
5925,-1.21130001545,0.628443002701,-0.789960086346,1.70769917965,-0.201385244727,0.799428224564
142,0.422850012779,-0.847457945347,-2.21845054626,-0.291613072157,0.711858987808,0.739097714424
1021,0.239899992943,-0.751729846001,-0.495869129896,-0.159572273493,-0.63477909565,-1.1143938303
5699,0.175999999046,-2.75670075417,-2.07810425758,-0.956142246723,0.304444611073,0.535987615585
8061,-0.1643999964,0.933826625347,0.0750078558922,-0.573599934578,0.130557358265,-0.0881093591452
1870,0.822700023651,0.355633467436,0.456259638071,0.11804805696,0.0778047740459,-0.113001823425
1398,-0.740249991417,-1.62135136127,-2.59358119965,-0.330216288567,0.422178447247,0.50506734848
3312,-0.772400021553,-2.85830974579,-5.67474603653,-1.62930798531,-2.35333371162,-0.0211467593908
891,0.277500003576,0.832872629166,0.0128773208708,1.35756528378,1.01299858093,0.387084901333
4775,0.142700001597,1.63446831703,1.42271149158,0.680824398994,-0.941336870193,2.11178421974
5111,-0.635749995708,-2.58251810074,-1.8438668251,-0.440734177828,0.678901672363,0.216332450509
5696,-2.81345009804,-0.515381276608,-0.80929762125,0.362418055534,-0.3903414011,-2.11097884178
5588,1.04935002327,0.776876568794,-0.542289316654,0.0333123207092,-0.114491976798,-0.659864068031
6839,0.137700006366,-2.58058524132,-1.88304066658,-0.473227500916,0.353216141462,0.726289451122
329,-2.14720010757,-0.55456328392,-0.994262695312,-2.51386618614,-1.60321640968,-0.104434072971
5058,0.901549994946,1.50382423401,3.69180417061,0.849108576775,0.333396881819,1.90000844002
998,-0.158399999142,1.54714226723,1.0126234293,0.82145935297,-0.306803435087,0.709254860878
9134,0.342500030994,0.442809641361,-3.58784580231,0.100219190121,0.290408462286,0.44567489624
6616,0.288199990988,-0.21611943841,1.64251720905,-0.338774830103,0.0764272212982,0.989909052849
5223,-0.535849988461,-1.04949486256,-2.43322777748,0.677519083023,1.29526996613,1.2231502533
4690,0.100150004029,-0.964990258217,-1.09149861336,0.0749563798308,0.909294784069,-0.566798985004
958,0.161249995232,0.717924892902,0.395084619522,1.36494612694,-0.142439648509,-0.220845744014
1616,-0.108399987221,-0.554644525051,0.482300281525,0.0116713568568,-0.0535555593669,0.0415823981166
