rid,DOS021_VCAP_24H:BRD-A92729194-001-01-4:5.04,DOS044_A375_24H:BRD-A92729194-001-01-4:5.04
2263,-1.44640004635,-1.68799996376
808,-0.1386000067,-0.222949996591
30001,1.0217000246,2.08485007286
348,-0.2011000067,-0.564199984074
30849,1.10669994354,0.862749993801
1454,-0.296499997377,-1.62530004978
6500,-0.404500007629,-0.600400030613
5627,2.65569996834,0.279399991035
5715,1.44400000572,-0.153999999166
4791,-2.05900001526,-0.192650005221
56924,0.979700028896,-0.821850001812
2690,1.83749997616,0.937399983406
1019,-1.2553999424,0.864049971104
51422,0.0119000002742,-1.33095002174
5788,-0.270000010729,0.232550010085
6709,-0.674499988556,0.922649979591
1277,0.0705000013113,0.345200002193
993,0.722699999809,-0.0782999992371
7157,-1.16199994087,0.774500012398
1958,2.95129990578,0.117999970913
4582,-2.0827999115,-2.05570006371
9212,1.15939998627,0.108449995518
8440,0.864300012589,0.142149984837
6790,-0.117700003088,-0.423100024462
8851,0.054999999702,0.287900000811
2534,0.165700003505,0.262099981308
4893,-0.107600003481,-0.554199934006
665,-0.0419000014663,-1.38809990883
4313,-1.89999997616,0.279799997807
1022,0.0,-0.330150008202
5880,-0.503899991512,0.255549997091
3162,0.0,0.748549997807
1282,4.42019987106,0.380899995565
3383,1.04110002518,0.29445001483
727,-0.804499983788,0.410199999809
4792,2.43799996376,0.504949986935
4794,-0.6549000144,0.279650002718
902,-2.44950008392,0.399999976158
8091,0.105099998415,0.518199980259
3486,2.71129989624,-0.0567499995232
10818,1.90520000458,-0.292149990797
3454,-1.21010005474,0.27785000205
4282,0.0,-2.61294984818
1605,1.4470000267,0.55554997921
10644,4.18499994278,-0.317099988461
2065,0.27500000596,0.873600006104
8321,-1.11080002785,-0.204199999571
8503,0.377200007439,1.18449997902
7027,0.968800008297,0.477400004864
6850,1.31190001965,0.621699988842
1978,0.0370999984443,-0.514099955559
896,-0.57279998064,0.233000010252
5777,-2.20230007172,-0.45585000515
1846,-1.19319999218,0.758800029755
5925,1.38429999352,0.755249977112
142,0.033100001514,-0.0190000012517
1021,0.357800006866,-0.14390000701
5699,-2.24930000305,-1.03329992294
8061,1.40520000458,0.147099986672
1870,-2.36339998245,-0.0607500076294
1398,-0.137999996543,-1.86880004406
3312,-0.308600008488,0.314599990845
891,-0.85640001297,-1.09459996223
4775,-1.91480004787,0.842550039291
5111,0.451900005341,-0.0655999928713
5696,0.238499999046,-0.333649992943
5588,0.407799988985,-0.646649956703
6839,10.0,-0.324900001287
329,-1.01429998875,-0.149399995804
5058,-0.738399982452,1.89960002899
998,0.633499979973,-0.542750000954
9134,-1.86179995537,0.643900036812
6616,2.96269989014,0.0409000068903
5223,-0.191899999976,0.099249958992
4690,1.38580000401,1.49145007133
958,-1.95599997044,0.00650000572205
1616,1.39180004597,0.477949976921
991,0.0,-0.000300000014249
6347,1.68540000916,0.337900012732
6714,-10.0,0.0581499934196
652,10.0,2.09509992599
4331,0.640100002289,-1.0163500309
7099,6.92309999466,0.552749991417
10320,7.55670022964,0.139999985695
2042,-0.809099972248,-6.17344999313
843,-1.51870000362,0.0931999906898
840,1.35290002823,1.37765002251
7048,0.735800027847,-0.354299992323
4851,-2.15549993515,-0.624150037766
6464,-0.528900027275,0.0294000059366
23410,-0.170900002122,0.402550011873
54205,-0.766300022602,-2.36779999733
2770,-0.274899989367,-0.587849974632
80204,1.02499997616,-0.93850004673
4208,-3.19020009041,-0.0218500196934
1845,0.668500006199,-0.11400000006
23368,-1.19539999962,1.29930007458
5583,1.80449998379,0.0529000014067
8900,-2.07809996605,0.119400002062
581,-0.717100024223,0.359050005674
6193,0.177000001073,-0.421900004148
6622,1.12609994411,-1.91444993019
11261,1.30040001869,0.465499997139
6696,1.34200000763,0.822149991989
8312,-0.090499997139,-0.362399995327
835,-0.374900013208,0.824549973011
8324,1.08870005608,0.398950010538
1848,-0.123400002718,-0.33679997921
154,0.348600000143,0.24485000968
4312,1.93050003052,-0.253800004721
994,1.39760005474,1.00884997845
2048,-0.827700018883,-0.690699994564
1111,-0.567700028419,0.783050000668
5154,-1.26719999313,-0.667999982834
2920,-0.560000002384,0.964200019836
3122,-1.81400001049,1.42849993706
2769,-2.07760000229,-0.0337000191212
5900,0.600499987602,0.980550050735
6304,1.24660003185,-0.464850008488
5211,-0.392399996519,-1.47230005264
2886,-0.963800013065,-0.460099995136
9261,1.277099967,-0.649500012398
8569,0.810599982738,-0.455700010061
3303,-0.992100000381,2.19670009613
5331,0.720600008965,-1.05419993401
5347,-0.919300019741,-0.303149998188
4638,-0.206200003624,-0.268600016832
2264,-2.4482998848,0.491649985313
1029,-0.866400003433,-2.55434989929
1027,-0.471700012684,-0.0135499835014
2597,0.0,-0.00034999998752
55847,-0.446700006723,0.493649989367
25803,-2.24169993401,-0.325250029564
3480,-0.604600012302,-0.286100000143
2946,-0.458799988031,-0.747749984264
9517,0.0,0.438499987125
25987,0.801400005817,-0.125450000167
23670,0.3382999897,1.39175009727
11182,0.0381999984384,0.544499993324
2146,0.0538000017405,1.64509999752
3385,-1.2146999836,-1.03215003014
5261,-1.15880000591,-0.599150002003
10765,0.491200000048,-0.420199990273
25839,-0.593800008297,-0.620249986649
4172,-0.0577000007033,0.504149973392
23161,-0.308299988508,0.220750004053
10298,0.385100007057,0.514949977398
1802,-1.28620004654,-0.892449975014
58533,-0.276300013065,-1.71704995632
147179,-1.88909995556,-0.0079500079155
29937,-2.27069997787,-0.383449971676
6184,1.23430001736,-0.342700004578
9854,-1.45650005341,1.67329990864
2553,0.329199999571,0.804849982262
5440,1.22899997234,-1.11185002327
54623,-0.502499997616,-0.144500002265
9533,-0.561500012875,0.353900015354
8607,-1.42420005798,-0.633750021458
207,-0.397599995136,0.817449986935
26054,1.38789999485,0.0777499973774
10682,0.0,0.161899998784
8573,0.897599995136,0.81979995966
23378,-0.255899995565,-0.680850028992
8553,-1.16519999504,-0.331499993801
622,-1.71080005169,0.197449997067
9467,0.514500021935,0.249949991703
5525,0.277999997139,0.85824996233
256364,-0.581900000572,-0.783150017262
332,0.188199996948,-0.196399986744
2058,-0.0954999998212,0.480400025845
7849,-2.453799963,0.305099993944
23244,1.80320000648,0.491649985313
7494,0.654500007629,0.168299987912
4836,0.0,-1.97304999828
23647,-0.188700005412,0.209650009871
10617,0.158199995756,-1.74334990978
2184,-1.75209999084,0.244100004435
5355,-1.09640002251,-0.765799999237
6659,-0.688000023365,-0.0628499984741
7016,-0.206900000572,0.338750004768
90861,-0.0593000017107,1.50390005112
10670,1.21130001545,0.516099989414
79071,-1.78330004215,-0.168849989772
64746,3.5243999958,-0.846949994564
5366,-1.33080005646,0.680850028992
11344,-0.712999999523,-0.0620999932289
10013,-1.46749997139,-0.205099999905
5829,-0.960600018501,0.45585000515
5257,-0.276600003242,0.297049999237
22794,0.279500007629,0.879849970341
9761,0.38560000062,1.19574999809
23326,0.623899996281,-0.303200006485
10972,-0.770699977875,0.940750002861
10523,0.674499988556,0.0338000059128
79090,-2.46900010109,0.605450034142
27032,1.02349996567,0.687799990177
9097,0.449800014496,1.32034993172
10513,-0.208599999547,0.0661000013351
1891,-0.959800004959,-0.294499993324
3066,1.52980005741,-0.216649994254
9801,-0.563199996948,-0.504199981689
1459,-1.64520001411,-0.183700025082
9703,1.13559997082,0.0907000005245
10606,-1.05180001259,-0.00234997272491
1017,-0.0434000007808,-1.01324999332
9813,0.868399977684,-0.979249954224
7485,0.576900005341,0.0409500002861
2109,0.854099988937,0.0171499848366
23271,-1.29439997673,0.094549998641
9915,-1.32060003281,0.150650009513
9552,-0.172000005841,0.747900009155
93487,-0.354200005531,0.710649967194
2956,0.1018999964,-0.681599974632
11065,0.0,0.145850002766
9653,0.139899998903,0.256600022316
200081,0.156000003219,-0.401250004768
3337,-1.20869994164,0.566500008106
11073,-0.082000002265,0.288650006056
23,3.84640002251,-0.230299979448
5641,7.27470016479,2.60120010376
8720,0.757799983025,1.06844997406
10782,-0.688000023365,-0.0858500003815
25932,1.77260005474,0.362250030041
3028,-0.911899983883,-0.76574999094
6804,0.544099986553,0.361499994993
890,0.814599990845,-0.386400014162
6390,0.0904000028968,0.0699000060558
4303,0.781700015068,-0.0630500018597
10953,-0.300199985504,-0.527700006962
22889,-0.214200004935,-0.136050000787
3098,1.858700037,-1.07410001755
11044,-2.57399988174,0.141900002956
8985,-0.180700004101,0.366250008345
66008,-0.270500004292,0.309300005436
9217,-0.41139999032,0.0300000011921
701,-1.01830005646,0.157250002027
6182,-1.07309997082,0.0010000000475
4860,-0.810500025749,-0.101850017905
7398,1.12829995155,-0.0483000054955
6117,-1.39330005646,0.176299989223
23588,-0.841799974442,0.039749994874
949,-0.171000003815,0.816550016403
7168,1.24950003624,-0.107950001955
9375,0.117299996316,0.345949977636
4927,-0.584200024605,0.275950014591
2523,-1.52869999409,-0.32104998827
58497,-0.367500007153,-0.747949957848
6856,2.57319998741,0.275600016117
26036,0.200499996543,0.130350008607
10206,-0.17880000174,-0.110000006855
25793,-0.0300999991596,0.223600000143
55556,-0.335599988699,0.199100017548
3978,0.442999988794,-0.136449992657
10681,0.646399974823,-0.182250022888
3638,-0.467099994421,-0.00640000030398
8349,-1.79779994488,-0.581149995327
6275,8.3141002655,0.899950027466
3895,2.47119998932,-0.145900011063
392,-0.43599998951,0.156199991703
9170,-1.08580005169,0.0792500004172
80347,-0.436500012875,-0.25284999609
23300,0.99019998312,-0.070799998939
836,0.0929000005126,-0.618100047112
11188,-0.498699992895,-0.481949985027
10898,-0.649399995804,-0.473550021648
9276,1.16509997845,0.71154999733
1647,-2.23210000992,-0.18314999342
10285,-4.86429977417,0.0283999741077
23386,3.75810003281,-0.0800499990582
3156,0.366100013256,0.801450014114
10237,0.419099986553,0.162699982524
7077,-0.249599993229,-0.198799997568
11157,-1.58949995041,-0.0149499997497
22908,0.273099988699,1.40834999084
10915,2.23620009422,0.445850014687
9897,0.212799996138,0.389250010252
1759,0.245399996638,0.485000014305
54541,-2.1984000206,-0.163299992681
211,-1.0503000021,0.013350000605
5048,0.605499982834,1.06099998951
84722,-0.679700016975,0.155900001526
29890,0.759700000286,0.356149971485
9868,-1.53989994526,0.20585000515
873,0.299100011587,-0.30134999752
5580,1.13660001755,0.71145004034
3725,1.41919994354,-0.302300006151
23585,0.907400012016,-0.45870000124
51097,-0.518499970436,0.549750030041
1831,0.765399992466,0.255200028419
7020,-0.83259999752,-0.218199968338
55893,-1.19389998913,-0.01524999924
6944,-0.903900027275,0.547800004482
22883,-0.269400000572,0.0110499858856
5601,-0.288700014353,0.393700003624
10775,0.394300013781,-0.833199977875
4780,0.655700027943,0.474399983883
10904,0.373299986124,-0.715350031853
9917,-1.29470002651,0.074300006032
1399,0.061700001359,-0.711050033569
24149,-0.545799970627,-0.332749992609
2222,-0.316799998283,-0.244350001216
10131,-1.29480004311,-0.725800037384
2958,2.49670004845,1.03320002556
9650,-1.89559996128,-0.327749997377
7319,0.636799991131,0.746249973774
4817,-1.44110000134,0.24414999783
9143,10.0,-0.321099996567
10494,-0.708199977875,0.58159995079
55324,-1.38750004768,-0.499399989843
23149,-2.92569994926,0.683200001717
9943,1.49849998951,-0.414900004864
6599,0.0,0.0267499983311
51031,1.05449998379,-0.348300009966
3566,-1.01030004025,-0.440549999475
3815,2.73119997978,-0.54139995575
8624,0.360300004482,-0.722350001335
27346,-0.359600007534,0.216999992728
10489,0.0876000002027,0.971749961376
26128,1.25559997559,-0.185350000858
79921,-0.627200007439,0.410199999809
55746,-0.310400009155,-0.355450004339
23636,1.94190001488,0.053250014782
10892,0.459300011396,-0.541100025177
10652,0.313699990511,-0.756250023842
11004,-0.629400014877,-0.350099980831
23530,2.97880005836,0.910750031471
8826,1.13610005379,0.377000004053
3308,-0.862399995327,0.491850018501
7153,0.0,0.0640000030398
11041,-0.774699985981,-0.15784996748
6342,1.44200003147,0.11075001955
5883,-0.762199997902,-0.601099967957
10589,-0.193599998951,-0.0769499987364
5110,-0.247899994254,-0.250800013542
4609,-0.644200026989,-1.86149990559
5423,0.503499984741,0.168950006366
1070,-0.173199996352,-0.990299999714
10051,1.34109997749,0.0106499940157
6603,-0.727400004864,0.403999984264
9019,-0.580699980259,-0.0873499959707
10969,-4.34810018539,-0.981900036335
9797,1.76450002193,-0.649900019169
4043,-0.595700025558,0.511950016022
9519,1.04139995575,0.528050005436
8480,-0.933300018311,-0.143849998713
983,1.82850003242,-0.553499996662
10559,0.122199997306,-1.61585009098
8508,-0.472699999809,-2.61304998398
9275,-0.318899989128,-1.18419992924
8914,0.46439999342,0.416799962521
54505,0.735700011253,-0.0963000059128
6919,-2.04299998283,-0.598699986935
2274,2.32920002937,0.81124997139
2288,-1.0720000267,0.00034999998752
7994,1.10160005093,0.539950013161
4216,-0.19470000267,0.701750040054
7538,0.176400005817,0.128550007939
3628,-0.298200011253,0.111249998212
2037,1.26409995556,1.8275500536
2771,-0.27270001173,1.55905008316
7264,-1.73339998722,-0.243049994111
1786,0.186299994588,0.630050003529
5873,1.06420004368,1.01080000401
780,-1.13660001755,0.322099983692
9926,0.282400012016,0.104750007391
8446,-2.29290008545,-0.0809500068426
7159,2.32529997826,-0.162650004029
1026,3.99559998512,0.982649981976
7082,-0.229599997401,-0.605899989605
10058,1.6590000391,-0.221499994397
10797,-1.99530005455,-0.623600006104
11230,0.0566999986768,0.272850006819
30836,-1.45729994774,-0.0942000150681
27336,-0.719099998474,0.611450016499
9918,-1.27960002422,0.0121999979019
79073,-0.0284000001848,0.305700004101
9688,-1.37530004978,-0.265499979258
23659,-0.86360001564,-0.736449956894
8396,0.378500014544,1.2743499279
23077,0.199799999595,0.0803500115871
10857,1.20079994202,0.0895999968052
16,0.820599973202,1.60479998589
2817,-0.204699993134,-0.141150027514
60528,-2.52119994164,0.8763499856
5359,-1.63660001755,0.237849995494
1514,0.551999986172,1.13524997234
1509,-1.40910005569,0.601000010967
9181,-0.970300018787,-1.2459499836
3611,0.973299980164,-0.597750008106
4783,1.7553999424,-0.95199996233
10123,-1.71109998226,0.596199989319
8895,-0.139599993825,-2.17030000687
9805,1.0257999897,0.587549984455
4125,-0.169100001454,-0.68305003643
1635,-0.366899996996,0.487650036812
4154,0.900600016117,0.311299979687
26292,0.863099992275,0.328099995852
5770,-0.712199985981,-0.194250002503
25874,-0.172000005841,-0.390900015831
11319,0.536899983883,2.10225009918
1153,-1.12030005455,-0.0285499989986
11098,-5.33780002594,-0.368549972773
8974,0.142599999905,-0.28979998827
533,-1.38919997215,0.0295000076294
823,-0.0785999968648,-0.0584999993443
6812,0.748099982738,0.452500015497
3693,-0.703400015831,0.297749996185
4891,-0.681699991226,1.02875006199
10954,-0.487399995327,-0.276950001717
5909,-1.65999996662,0.762949943542
9221,-0.0214000009,-0.0787500143051
847,-0.877699971199,0.433050006628
11072,0.897099971771,-0.0347999930382
10221,-1.7093000412,0.154899999499
7158,0.0218000002205,-0.0740000009537
8678,1.13209998608,0.671249985695
11014,-0.874000012875,-0.174349993467
1994,0.316100001335,1.40024995804
3482,-0.289499998093,-0.10474999249
25976,0.628899991512,-0.00194999575615
10491,-0.662100017071,0.58394998312
51053,-1.45829999447,-1.1644500494
9267,0.069200001657,-0.699499964714
5547,1.36459994316,-0.459099978209
6597,-0.744799971581,-1.9443000555
5836,3.49040007591,0.917250037193
6118,-0.703400015831,0.252099990845
2961,1.4946000576,0.171400010586
310,0.178299993277,0.0116499960423
7296,0.639400005341,0.638400018215
1429,1.20770001411,-1.31850004196
2548,-0.367500007153,-0.537549972534
6499,0.576099991798,-0.798400044441
642,0.6291000247,0.639199972153
23076,-0.0798999965191,0.128700017929
10099,0.512799978256,-0.905499994755
9817,0.611400008202,-0.449450016022
9126,-1.2092000246,-0.639950037003
3930,-0.664399981499,-0.604799985886
10450,0.403699994087,-1.20064997673
54386,-1.68429994583,-0.0718000009656
664,-0.636799991131,-0.273199975491
596,2.09100008011,0.384499996901
10180,-0.966799974442,0.914850056171
1445,0.371300011873,-0.310000002384
230,-1.07659995556,0.395349979401
9246,-2.48390007019,-0.239199995995
5092,-0.354099988937,0.318450033665
23463,2.31890010834,1.18295001984
10007,-1.18659996986,-1.20770001411
4925,-0.432300001383,-0.3804500103
6251,-0.307099997997,0.537150025368
5782,2.93899989128,-0.16210000217
5106,-0.576399981976,-1.73720002174
2673,0.264699995518,-0.790149927139
644,-0.363999992609,0.0106000006199
6284,-1.21300005913,-0.266699969769
4605,2.0055000782,0.199000000954
6810,1.18120002747,-0.492399990559
54499,-0.0768000036478,0.219349995255
11007,-1.38150000572,-0.966700017452
1643,-0.0443000011146,-0.111400000751
25805,1.76259994507,1.82319998741
3033,-0.739199995995,-1.04820001125
2745,2.71550011635,1.65429997444
9961,1.22490000725,-1.10115003586
3925,-3.30800008774,0.0964500010014
2582,0.389600008726,0.639900028706
5792,-0.805800020695,-0.237149998546
5236,0.728100001812,0.767199993134
4016,1.84200000763,0.234899997711
4651,-0.395000010729,-0.661050021648
3988,-0.693599998951,1.35795009136
26227,0.345299988985,-0.63615000248
7982,0.864400029182,0.237649992108
3551,0.277399986982,-0.511099994183
5108,0.146099999547,-0.593150019646
8870,1.94729995728,-0.120699986815
2195,0.0366999991238,0.107099980116
8731,0.480100005865,0.121799990535
1956,0.37839999795,0.132349997759
10276,0.275200009346,-0.987049996853
1666,-1.02660000324,-1.57780003548
4864,1.62160003185,0.153850004077
4232,-2.70120000839,0.338999986649
5050,0.259700000286,-0.00320002436638
813,-0.141599997878,-1.94009995461
3964,-1.72660005093,0.60205000639
26020,0.940699994564,0.142749994993
481,3.70889997482,0.11930000037
5019,-1.33630001545,1.26024997234
291,-1.71759998798,0.431899994612
10973,-0.5041000247,-0.529550015926
9697,0.107600003481,1.03824996948
5831,-0.21099999547,-0.0280999988317
8202,0.77009999752,0.63094997406
57804,-0.0259000007063,-0.522599995136
5566,0.456600010395,0.303550004959
57149,-2.2688999176,-1.0584000349
7416,0.569199979305,-0.762149989605
10174,-2.15700006485,1.90289998055
6676,1.04009997845,-0.0333999991417
8884,2.87569999695,0.195399999619
5997,0.710399985313,-0.0952000021935
57147,0.379299998283,1.23914992809
6909,-0.190599992871,-0.350099980831
9093,-2.10809993744,0.0
23142,0.0494999997318,-0.849399983883
8444,-2.02419996262,-1.40834999084
11232,-1.18509995937,-2.44120001793
27095,0.270500004292,0.926550030708
10732,-2.74160003662,0.0390999987721
23029,-1.42499995232,-0.625400006771
9270,0.46250000596,0.463399976492
47,0.477600008249,0.177349984646
5889,-0.835900008678,0.592700004578
8243,-0.464199990034,-0.753549993038
10730,1.29659998417,0.53845000267
30,-0.107699997723,-0.840849995613
7466,0.0,-0.308349996805
89910,-0.0652000010014,0.377900004387
56654,-0.542999982834,-0.466150015593
501,1.11029994488,0.100900001824
5438,0.331800013781,-0.698000013828
26993,0.992399990559,1.25064992905
55111,-3.4210999012,0.453950017691
8520,0.131999999285,1.09134995937
10146,-1.73479998112,-0.803300023079
7165,-0.956399977207,-0.146249994636
55011,0.631600022316,0.710100054741
6461,-0.543099999428,0.315950006247
10813,1.49989998341,-0.624749958515
80746,-0.796000003815,-0.707749962807
10434,-0.328299999237,-2.82684993744
5607,-0.022199999541,-1.18719995022
22827,0.0,-0.526799976826
51635,-0.347799986601,-0.474500000477
84159,0.372900009155,-0.592999994755
3508,-1.63419997692,-0.380050003529
84890,-0.674499988556,-0.537400007248
79600,0.0980999991298,-0.355599999428
8574,-0.222699999809,-1.34750008583
5529,1.33280003071,0.360949963331
3909,0.347499996424,-1.0883500576
9637,-0.357300013304,-0.603500008583
8518,0.368800014257,-0.899099946022
6443,0.728900015354,1.57984995842
58478,1.26849997044,-0.89025002718
4850,0.739300012589,0.396899998188
23210,-0.0777999982238,-0.475400000811
54733,-1.84179997444,-0.313250005245
55129,0.0177999995649,-0.306849986315
10273,0.0,-0.00065000000177
572,-0.674499988556,0.904649972916
5716,0.122900001705,-1.07089996338
22841,-1.56719994545,0.402399986982
2356,0.213599994779,1.08375000954
6050,-0.931500017643,-1.19354999065
64422,1.39079999924,0.0265500023961
8837,-0.129299998283,0.662649989128
55127,-0.933300018311,-0.136000007391
23335,1.40149998665,-0.965200006962
10270,0.741199970245,-0.169200003147
6509,-1.1262999773,-0.200650006533
83743,-3.37310004234,0.174350008368
6772,-0.191899999976,0.0221499986947
22887,0.302100002766,0.0663999989629
51001,-1.63409996033,-0.494800001383
26511,1.29670000076,0.238800004125
7874,-0.172700002789,0.188600003719
51070,-0.819500029087,-0.00215002894402
1738,1.93330001831,0.211500048637
3416,-0.984899997711,0.56685000658
9128,-0.450800001621,0.479699999094
9833,2.45190000534,0.764050006866
4088,0.254999995232,0.0488000065088
5018,0.224800005555,-0.884450018406
51375,0.139699995518,0.203050002456
55038,-1.64020001888,0.102549999952
23061,0.403100013733,0.389500021935
64428,-1.06260001659,-0.0286500006914
11325,-0.750699996948,0.891049981117
9641,1.42250001431,0.951099991798
23038,-0.347299993038,0.112949997187
57048,-0.341399997473,-0.738400042057
94239,0.375200003386,-0.209649980068
51203,-0.732299983501,0.226799994707
388650,-0.464599996805,-0.891950011253
23039,-0.160400003195,-0.674850046635
55179,-0.626600027084,0.188199996948
5827,1.1006000042,-0.32080000639
10245,-4.38369989395,-0.582949995995
6813,-0.184799998999,-0.433649986982
3251,0.112300001085,0.156550005078
23212,0.436500012875,1.27530002594
23536,0.0,-0.108100004494
51282,-0.715600013733,-2.26259994507
10227,-0.351000010967,-0.635800004005
50813,1.77279996872,-0.342649996281
51024,0.166899994016,0.193499997258
53343,-0.59659999609,1.49835002422
1465,-0.405999988317,0.571850001812
79006,-0.0615000016987,0.738250017166
6988,-6.86149978638,0.434499979019
11011,-9.18130016327,1.00039994717
23325,1.14079999924,0.749950051308
10049,1.75010001659,-1.55665004253
3157,-0.416200011969,-1.82965004444
200734,0.777899980545,0.159149989486
9053,1.56500005722,0.341199994087
79094,0.772400021553,1.44144999981
2778,-0.283800005913,0.132699996233
54881,0.742600023746,-0.125350013375
54807,-0.703100025654,-0.644450008869
323,-0.993900001049,2.34189987183
26001,0.514100015163,0.358649998903
10190,-0.00800000037998,-2.58249998093
9686,0.250400006771,1.74709999561
54915,1.10300004482,-0.285650014877
23658,0.0,-0.317250013351
7750,0.0856999978423,-0.3383500278
79643,-1.01579999924,-0.730549991131
9488,-0.249300003052,0.576600015163
11200,0.249400004745,-0.804600000381
65057,-0.827099978924,0.117899999022
6832,-2.19790005684,0.728600025177
23131,2.76710009575,1.05940008163
10776,0.870800018311,-0.122049987316
6253,1.43599998951,0.0868999958038
79716,-0.471500009298,0.338200002909
29978,-1.40299999714,-0.753900051117
9988,0.732299983501,0.388300001621
10845,-0.169200003147,0.289600014687
54957,-1.65639996529,-0.205849990249
79170,1.05659997463,1.89729988575
10610,1.40359997749,0.166000008583
128,0.577400028706,1.21259999275
51026,-0.465400010347,-1.11360001564
5498,-2.93379998207,0.756650030613
124583,0.441799998283,-0.363250017166
9455,-0.265700012445,1.07280004025
1212,0.488400012255,0.216499999166
5255,1.40320003033,-0.251049995422
9448,2.24390006065,0.0817999839783
9924,2.70900011063,1.12919998169
5480,0.81510001421,-0.676649987698
1983,-9.88179969788,0.279050022364
56889,-0.495200008154,1.37059998512
79080,-0.193399995565,-0.433600008488
9016,-10.0,-0.590849995613
6915,-0.722800016403,-0.623350024223
9709,1.28740000725,-0.600549995899
116832,-1.22319996357,0.0936499834061
670,2.08619999886,-1.06284999847
7867,-2.39260005951,-0.0899499952793
79143,1.55669999123,0.0462999939919
11284,0.128099992871,0.307550013065
23443,1.08480000496,1.7445499897
51599,-0.486499994993,1.25
5927,-0.600300014019,-0.017100000754
55793,10.0,1.15090000629
5867,-4.33099985123,0.695100009441
7866,0.275700002909,-1.702450037
25825,1.90579998493,0.219150006771
4067,1.1290999651,1.18190002441
51015,-0.542900025845,-0.220499992371
5891,-1.52509999275,-1.60679996014
3300,0.601599991322,0.823750019073
64781,-0.788399994373,0.818549990654
51056,-1.16089999676,0.29905000329
8550,0.63220000267,0.26214993
50810,0.131099998951,0.179700016975
23011,-1.56949996948,-0.478949993849
11168,0.966300010681,-4.61319971085
1385,-0.484200000763,0.0270499996841
10150,1.10010004044,-0.354200005531
29763,-0.358599990606,1.50604999065
9112,0.841899991035,0.716899991035
23499,1.23930001259,0.0792500078678
85236,-0.309599995613,0.135050013661
5096,-0.813399970531,-0.433200001717
55620,-0.409000009298,-0.832949995995
5373,0.577600002289,0.786300003529
51170,-0.719600021839,-2.1767001152
54850,-0.944100022316,1.29244995117
80349,0.0802000015974,-1.49035000801
355,-1.00059998035,-0.154949992895
1062,-0.0957999974489,0.55110001564
8804,0.453999996185,0.581400036812
80758,-1.51100003719,-0.0552999973297
375346,-0.252099990845,0.851149976254
51385,-0.17159999907,-0.0161500051618
55748,0.371100008488,0.801150023937
10318,0.502200007439,0.395700007677
54681,-0.674499988556,0.989149987698
7905,0.740999996662,0.717450022697
28969,-1.77489995956,-0.995749950409
10668,-0.017899999395,-0.766450047493
51005,-0.212599992752,0.541499972343
8800,0.148699998856,-0.532200038433
54438,-2.25379991531,0.238049998879
55825,-0.383100003004,-0.470600008965
8835,-1.19360005856,-0.390950024128
64429,-10.0,0.347050011158
3682,-0.809300005436,-0.322899997234
10329,-0.452600002289,1.1060500145
27109,1.02569997311,-1.06410002708
51335,-1.08319997787,-0.723649978638
3202,1.04499995708,-1.60815000534
