rid,CVD001_HEPG2_6H:BRD-A37828317-001-03-0:10,CVD001_HEPG2_6H:BRD-A37828317-001-03-0:2.5,CVD001_HEPG2_24H:BRD-A37828317-001-03-0:10,CVD001_HEPG2_24H:BRD-A37828317-001-03-0:2.5,CVD001_HUH7_6H:BRD-A37828317-001-03-0:10,CVD001_HUH7_6H:BRD-A37828317-001-03-0:2.5,CVD001_HUH7_24H:BRD-A37828317-001-03-0:2.5,CVD001_PHH_6H:BRD-A37828317-001-03-0:10,CVD001_PHH_6H:BRD-A37828317-001-03-0:2.5,CVD001_PHH_24H:BRD-A37828317-001-03-0:10,CVD001_PHH_24H:BRD-A37828317-001-03-0:2.5
6908,0.33508014679,0.794328212738,-1.35418450832,-0.0129000246525,-0.10932059586,0.889113068581,1.86024999619,1.22921204567,0.177483916283,-0.571709692478,0.791260838509
672,0.876502037048,1.93486905098,-0.584547042847,0.741349995136,-0.703903615475,-0.0164307653904,-0.422149986029,-0.160863444209,0.361047625542,-0.631801426411,0.304684758186
5710,0.576393008232,1.44229316711,1.33973705769,1.45934998989,1.22466468811,1.41178715229,-0.856350004673,0.763146042824,0.140660375357,-1.65939807892,2.40504360199
2115,-0.383471548557,-0.580289363861,3.3877325058,-2.08940005302,-1.27034330368,-1.01285755634,-2.19495010376,0.342229068279,0.216826766729,0.908058702946,-0.369395196438
7015,0.266818463802,-2.33587789536,0.794300675392,0.640200018883,-0.253906369209,-3.77328252792,1.31185007095,-0.131699502468,0.182597026229,-0.228000149131,-1.25722587109
8726,0.182483881712,-0.0839129984379,-1.19558298588,0.651199996471,0.909110307693,-0.297706663609,-2.48405003548,-0.255448937416,-0.739369153976,-1.7821662426,-0.415745139122
2185,-0.909996211529,2.47397780418,5.42411231995,1.1344499588,0.349936157465,1.88753914833,5.820499897,-0.710840344429,0.706795573235,-0.169016867876,-0.714176654816
3315,1.62167882919,4.90500593185,3.91027736664,0.940549969673,1.46559453011,2.54677987099,6.25864982605,0.853267192841,0.930433213711,2.44230055809,1.04965555668
5289,0.114155650139,0.0346231684089,-0.844874501228,0.880599975586,0.341355204582,-0.223847597837,4.54990005493,0.996195793152,0.272549986839,0.389848411083,-0.686445593834
868,1.74521434307,1.88485586643,1.4959154129,-0.464800000191,0.482416033745,0.571840107441,3.60829997063,0.935546040535,0.566359519958,1.39512884617,-0.0239878594875
1677,-0.781974196434,-1.2919344902,1.35836052895,0.0943999961019,-0.714338302612,-0.020621329546,6.90700006485,-0.487269550562,-0.13345131278,-0.0389586314559,-0.839553892612
7043,0.0985342413187,0.90788090229,2.96762275696,-0.994599997997,0.716069757938,-0.563028514385,3.43950009346,-0.416200488806,0.630296289921,0.221596851945,-0.678880155087
5613,-0.93676429987,-0.484436422586,3.7715075016,-0.126100003719,0.42769035697,1.31771802902,3.17000007629,-0.106022633612,0.57321202755,-0.410201996565,-1.13459062576
595,0.419055104256,-0.612331092358,-1.20163750648,-1.28569996357,-0.403058081865,0.0708321407437,0.520750045776,-1.40111839771,-2.4271774292,-6.02453804016,-2.2302365303
4793,0.802306711674,-0.192662671208,1.95825588703,-0.199900001287,-0.094335526228,-0.153527498245,1.9837501049,-0.113415181637,0.499833971262,-0.992994070053,2.58923745155
2736,-0.733917832375,0.540537834167,3.8642039299,0.0485000014305,0.925159752369,-1.16555154324,3.50110006332,0.145729213953,0.24253192544,1.06661069393,-0.594125986099
5290,-0.659966111183,0.18091288209,2.10772299767,0.399349987507,0.13505166769,0.838134646416,1.84615004063,-0.617923498154,0.530119240284,1.23430669308,-0.688628792763
6194,-0.910841047764,-0.0004608828458,-0.414205402136,-0.00034999998752,-0.961645424366,-1.89032483101,-1.75029993057,0.000241877220105,-0.556117415428,-0.188972502947,0.0
1676,-0.401487767696,0.833819627762,1.40705633163,0.749050021172,-0.763209223747,-2.39188432693,-0.279799997807,-0.153891444206,-0.0361519157887,-0.0298039447516,-1.0931905508
23512,-0.294993698597,-3.74433350563,-1.56591010094,-0.766749978065,0.223638504744,-1.82204556465,-1.34975004196,-1.61282968521,-0.485082298517,2.05023789406,-1.08880901337
148022,1.07084929943,0.811208605766,2.46174860001,0.0969000011683,2.49617290497,3.81559538841,1.94914996624,0.0953503996134,0.395517379045,0.61033642292,0.806511938572
1906,-0.402621686459,0.185790121555,5.5279378891,-0.85490000248,2.37745761871,2.65241980553,1.42140007019,0.476527005434,0.261616021395,0.877712309361,-0.737114608288
8878,-0.423725515604,0.459675312042,-0.18059155345,1.54219996929,-0.556771755219,-1.8394998312,0.873799979687,0.304766893387,-1.23695862293,-0.243757501245,0.617332816124
3091,-0.821982622147,-0.67922437191,-2.34285593033,-0.295199990273,-0.416407644749,-0.172416627407,-0.470650017262,-1.14734971523,-0.473902821541,-0.877748191357,-1.29520368576
5743,0.803906023502,0.443872570992,0.587406754494,0.247600004077,-3.09603404999,-1.53705477715,0.35799998045,-0.214078530669,0.489405632019,-0.146678447723,-0.559245109558
5321,-0.301776379347,-0.132100433111,1.87908983231,0.572849988937,1.24020600319,0.0248267948627,0.999950051308,-0.663173794746,-0.320509910583,-0.27637130022,-0.668581724167
4144,-1.06246066093,-1.91880989075,-2.58935499191,-0.438749998808,-0.312084019184,-0.489674687386,-0.734700024128,-5.79390192032,-2.80487108231,-9.79246520996,-0.690802395344
1981,0.645780146122,-1.18041908741,1.00525188446,-0.28125,-0.518420219421,-0.721587300301,-0.0567499995232,0.431838989258,-0.438872694969,2.93244314194,0.80361700058
695,0.437417328358,-0.391746938229,-0.862885415554,0.487600028515,-0.650222718716,0.509290337563,-1.41194999218,-0.415838360786,-0.715696632862,-2.48931264877,-0.637990951538
10398,0.276708871126,-0.380356371403,5.93365573883,-0.245100006461,1.01709842682,-0.12837216258,1.11710000038,0.652072668076,-0.724943935871,0.914801359177,-0.365846812725
5708,-0.421461492777,-0.374267101288,-0.604442059994,1.36510002613,-0.490739315748,0.148547306657,1.64045000076,-0.878467261791,-0.280156582594,-0.106220036745,0.483837604523
1213,-0.795472979546,0.389708578587,-5.04852294922,0.149999976158,-0.458035677671,0.0809664130211,0.137449994683,0.227380752563,0.878912687302,0.867325425148,2.24723601341
226,0.56626111269,0.259073913097,-1.84552156925,0.162699997425,-0.115471482277,0.248615190387,0.469249993563,0.376122772694,0.0213588699698,-1.49914312363,0.000159342773259
6777,-0.196011558175,-0.175013154745,-2.90905761719,-1.10420000553,-0.993808627129,-0.663445591927,-1.40649998188,-1.77883088589,-0.973258852959,-1.06631946564,-0.564512133598
2113,-0.731930851936,-0.393703937531,3.68559551239,1.02294993401,0.720615506172,-1.11335301399,7.05669975281,-1.95563042164,0.0491292774677,-1.08580589294,-0.811893880367
3329,0.926124453545,2.8203933239,3.06992340088,1.9375,1.90830695629,6.07142829895,5.42035007477,1.19501411915,3.73808789253,5.05586719513,2.09328794479
1050,-0.219697386026,-3.18554544449,-0.730340659618,-0.439850002527,-1.81687521935,-6.00483465195,-4.12465000153,-0.32547980547,-1.70001387596,-1.06992030144,-0.614744365215
9491,-0.629610836506,-0.255124032497,1.95171177387,-0.319400012493,1.64908397198,0.574694156647,0.0500999987125,-0.514348447323,0.64694070816,0.230090916157,0.122680388391
22926,0.10647021234,0.944419622421,-0.752029240131,0.403549998999,-1.73221957684,-0.478225290775,-0.68314999342,-0.230727389455,-0.0361906886101,0.558095633984,0.505162119865
5899,0.89445412159,0.332534432411,-1.06741929054,-0.543699979782,0.676067948341,0.391007453203,1.70664989948,-0.187034636736,-0.317800223827,0.724908351898,1.69164216518
5467,-0.94768679142,-0.424713164568,1.2156124115,-0.229449987411,-1.70143806934,0.576506018639,4.29024982452,-0.23356077075,0.04022154212,2.23111844063,-1.36922156811
6774,0.167795315385,-0.00572193413973,-2.25431013107,-1.07455003262,-0.817511796951,-1.00295209885,-3.71085000038,-0.251572847366,-0.214248761535,0.102505713701,0.591049432755
1788,2.04516887665,-0.14761313796,4.02212953568,-1.5014500618,3.32278418541,0.111473858356,2.79780006409,-0.722804784775,0.346725523472,0.393556952477,-2.84248209
5921,-0.544527649879,-1.23370432854,-1.63738942146,-0.512950003147,-1.40453100204,2.45117044449,-1.9822499752,-0.394481152296,-0.322077363729,-0.291167885065,0.157695055008
5721,0.26684743166,-0.98570650816,0.454265236855,-0.494350016117,0.200828075409,0.590968370438,-3.40210008621,0.0592944025993,-0.839026033878,-0.667316138744,-1.05442082882
2263,0.341877639294,-0.267373591661,3.7573132515,1.05400002003,0.70095205307,-0.622451663017,2.16004991531,-0.600411057472,0.55118727684,-0.580867111683,-0.41044858098
808,0.87566369772,-2.69920158386,0.560832679272,-0.286650002003,0.6291000247,-0.647617518902,-1.00160002708,-0.505616188049,0.105728022754,-0.444282382727,-1.072291255
30001,-1.54904866219,-0.241732135415,-2.78419208527,-0.969650030136,-2.09628582001,-1.66882228851,3.40439987183,0.0215723905712,-0.344082474709,0.567365884781,0.0327869355679
348,0.529409825802,0.762317478657,0.115723103285,1.01549994946,0.0600492209196,-0.19130332768,-0.634599983692,1.32822418213,0.154137328267,-0.333264052868,-1.26402831078
30849,0.120482377708,-3.34159803391,-5.60327625275,-0.749700009823,-0.363758474588,-2.13645029068,0.0437500029802,-2.40748357773,-1.52870440483,-4.04214572906,-1.06882667542
1454,0.0772584676743,-0.478185534477,0.960531949997,-0.746399998665,-1.21891725063,-0.107417851686,0.193000018597,-1.41036963463,-0.625787198544,-3.7884979248,0.168155923486
6500,-0.10011716187,2.11903429031,-0.653650999069,0.745100021362,-0.548210084438,1.89732539654,-0.0491000115871,-0.0189344286919,0.0473420321941,0.530716001987,1.04812335968
5627,0.0274103283882,-1.68929612637,-5.83623933792,-1.14985001087,-0.940090477467,-0.685937285423,-6.11324977875,-0.401755332947,-0.199920356274,-5.20339202881,0.692447423935
5715,0.504768550396,0.196652978659,0.450350224972,1.12759995461,0.188659712672,-0.414909631014,2.58484983444,1.06436753273,-0.227127641439,1.2233839035,0.732665002346
4791,-0.52935063839,-0.782141923904,2.1986656189,-1.24799990654,0.706973850727,0.105290696025,1.44475007057,0.447305589914,-0.119402050972,-0.489298760891,0.0889035686851
56924,0.826903581619,-0.366983830929,0.515314757824,0.30474999547,-0.123081415892,-0.518780708313,2.02804994583,-0.0234681218863,-0.364618211985,-0.396362781525,0.588858485222
2690,-0.168441236019,0.410057991743,3.19436860085,-0.274150013924,0.518587827682,0.526969730854,1.68840003014,1.22904133797,-0.0522458702326,0.725593984127,0.257036536932
1019,0.118600174785,-0.736446678638,-0.874434530735,-0.859200000763,-0.350317656994,-1.05597996712,-3.06264996529,-0.275093525648,-0.12305110693,1.10587704182,-1.04895961285
51422,0.287605166435,-0.226083472371,1.75954806805,1.93289995193,-0.408804297447,3.09855532646,10.0,-1.18752837181,-1.84878253937,-0.927463650703,0.283823639154
5788,-0.459376960993,-0.0624678134918,4.13026571274,-0.0595999956131,2.54631352425,0.0811821520329,1.96845006943,-0.142338573933,1.09570610523,-0.129490613937,-1.25185120106
6709,-0.599409878254,-0.36121737957,-2.3517510891,-2.60334992409,0.206158995628,-0.696287274361,-2.40184998512,-1.59767329693,-1.01837956905,0.821880102158,1.15516245365
1277,0.184028655291,0.124418273568,1.81640088558,2.20565009117,-0.125875085592,0.771639347076,0.258350014687,-0.100803285837,-0.312468886375,1.24160575867,0.296819627285
993,0.914595723152,0.206459581852,1.39313828945,0.361499994993,0.796721696854,0.634417533875,0.880299985409,0.12733630836,0.679725527763,1.78096652031,-0.164565354586
7157,-0.101785704494,-0.435233682394,1.10114622116,-1.10555005074,0.0193383395672,-0.654106080532,-3.66764998436,-0.256876081228,0.6485491395,0.452740848064,0.900525331497
1958,0.575199127197,-0.736047506332,2.19299721718,0.484950006008,8.21961116791,8.22395133972,1.54690003395,6.36733913422,2.78739380836,6.82509040833,-0.492624431849
4582,-0.0227524489164,-0.203433841467,-0.254929453135,0.011800006032,-3.75527882576,-3.78258085251,0.0385500043631,-0.116352632642,0.429515898228,-1.02021718025,-2.14708590508
9212,-0.0504587553442,-0.534394443035,0.386482000351,-0.08109998703,-0.208355724812,-1.91066193581,-3.62115001678,0.413319379091,0.430044084787,0.00183273851871,-0.109304748476
8440,0.079734146595,1.52158784866,0.425158172846,1.08625006676,-0.23106713593,-0.630347788334,0.0202000141144,0.034556388855,-0.700792908669,0.295961290598,0.584203720093
6790,0.501437962055,0.283073484898,0.638970851898,2.67309999466,-0.392520278692,0.101585417986,-0.955399990082,0.0136396810412,0.162723630667,0.0241483747959,0.533408284187
8851,3.81570291519,-0.458503931761,6.03974151611,-1.57719993591,3.61579728127,3.33177566528,5.51704978943,0.117448113859,0.970312714577,1.4346524477,-0.572786569595
2534,0.68482708931,-0.378986030817,-0.789999604225,-0.0450500100851,-0.271507263184,-0.295612454414,0.67175000906,-2.24070882797,2.11714959145,-4.56799316406,0.901960551739
4893,-1.96427679062,-0.684928834438,-4.36294555664,-0.410149991512,-0.00512123852968,-0.210667401552,1.30099999905,-0.750290393829,-1.65233147144,-2.02056121826,-3.66932582855
665,-0.260936707258,1.06202173233,-1.33978712559,-1.01145005226,-1.26389932632,0.843487620354,3.93274998665,-0.401983559132,1.34882390499,0.735424935818,0.0310303717852
4313,-0.347314089537,-0.443971812725,4.18828630447,-0.397350013256,1.0102789402,-0.322778373957,2.47340011597,-0.351618409157,0.00641193985939,-1.21294724941,-0.927363932133
1022,-0.107339270413,0.601019620895,1.49802577496,0.3179500103,1.39031422138,1.52487492561,1.86405003071,1.93544018269,0.0339096188545,2.54993271828,1.81072211266
5880,-0.851815342903,-0.334935247898,1.10406780243,-0.245700001717,-0.226420283318,-0.77379411459,0.786900043488,-0.533458888531,-0.382156521082,-0.757123827934,0.17407156527
3162,-1.15957677364,5.81050395966,3.55192661285,5.66510009766,0.669588804245,6.71813154221,7.94279956818,0.885503053665,3.37316465378,2.65733647346,3.9164288044
1282,-0.59028673172,-0.798715591431,4.03105115891,-0.80529999733,1.29723715782,0.179527089,2.62424993515,0.404968112707,-0.191060110927,0.479605644941,-0.445599645376
3383,-0.00498159229755,-0.871456861496,-2.32870006561,-1.63080000877,0.361472249031,0.167523473501,-1.46399998665,0.152189999819,0.677648603916,1.34760117531,-1.61253762245
727,0.901067852974,0.819770097733,-2.06421375275,-1.97395002842,0.411600410938,-0.835694491863,-8.02565002441,0.209204822779,-0.437922716141,-0.1542712152,-1.69164562225
4792,3.22099733353,-1.30383229256,1.40044999123,-2.04600000381,3.77630615234,1.55727028847,-1.41825008392,-0.280043840408,-4.70727682114,-2.29833769798,-2.27743625641
4794,-0.874917805195,-2.94603633881,1.88395631313,-0.66939997673,0.775722265244,-1.48063468933,3.25889992714,-0.995086610317,-0.707517623901,0.542856037617,-1.58508777618
902,0.279830098152,-0.354667961597,1.25311279297,0.618550002575,0.824351489544,-1.65978884697,0.807299971581,0.697362542152,0.514527022839,-0.933687925339,-0.94442731142
8091,1.06345260143,-0.0635981559753,0.000271514058113,-3.0654501915,1.26643502712,-1.09241676331,-3.79715013504,0.237798765302,-0.549045324326,-0.769657552242,-0.0197719931602
3486,-0.23845538497,-0.91288292408,0.10694360733,-1.13415002823,0.279933989048,-0.320854067802,2.31344985962,-0.168486997485,-0.678613483906,0.501955211163,-1.34804666042
10818,-0.199612408876,-1.04568696022,3.3150935173,0.685299992561,1.53696727753,2.04490232468,3.42330002785,-0.302956819534,0.643576860428,0.706086874008,-0.645712852478
3454,-0.827942967415,0.803451657295,3.334389925,-0.0859500020742,0.726818919182,-0.0932018756866,3.91494989395,-0.328695565462,-0.0856119990349,0.587048232555,-1.12854385376
4282,-1.80782020092,-2.79081439972,-1.43867790699,-1.57804989815,-0.856846094131,-1.37890684605,-3.0843501091,-0.00035772821866,-0.66455924511,-1.54560065269,-0.00128741946537
1605,-0.606926321983,-0.175511792302,-2.7713778019,-1.98265004158,-2.49984502792,-4.04417991638,-7.10659980774,-0.884948730469,-0.770150065422,-1.03084945679,0.251045256853
10644,1.25659048557,0.924642205238,-1.16623735428,0.459150016308,0.302766621113,-0.668498456478,-0.168950021267,-0.789738535881,1.27796435356,-0.671296596527,-0.72331225872
2065,1.42246162891,0.839643716812,-3.57659864426,-2.19560003281,-0.973258852959,-1.22885036469,-7.00930023193,-0.66597276926,-1.29945623875,-0.485395729542,0.23915541172
8321,-0.669573068619,-0.0518846660852,4.6530957222,0.872749984264,0.754588782787,-0.112543284893,2.32509994507,-0.157233700156,0.753716349602,0.873631358147,-0.811678647995
8503,0.660006999969,-0.114729352295,4.3312163353,-0.267250001431,0.909605383873,1.02943634987,3.03174996376,-0.171739131212,-0.414957344532,0.230120435357,-0.925468564034
7027,-0.319493472576,-1.60620391369,-1.32225060463,-0.571650028229,-0.346873283386,-1.85542905331,-2.87969994545,-0.484773904085,-0.348850131035,-0.731232643127,0.946548700333
6850,-0.548099994659,-0.444378644228,4.90660572052,1.18155002594,1.05776357651,-0.00547967292368,3.07520008087,0.44982200861,0.621358275414,0.663606762886,-1.0143083334
1978,0.74814581871,0.72471177578,-0.0945304408669,-0.47595000267,-0.492219120264,0.356311887503,1.10500001907,0.898688316345,-0.837874531746,1.75863015652,0.0284606702626
896,0.0166938751936,-0.960964083672,2.63990068436,0.493199974298,-0.88688904047,-1.00544536114,0.843450009823,0.748152136803,0.76918143034,2.29328298569,0.971394896507
5777,0.953063189983,-1.0132420063,-0.869400501251,-1.72675001621,-0.745801329613,-1.81653094292,-2.0446999073,1.32468593121,-1.90401685238,-1.01047182083,0.386870026588
1846,-0.769421577454,-0.471925139427,4.38638591766,-0.467649996281,2.54636669159,3.72344946861,2.79929995537,0.824806213379,0.201364338398,0.539531230927,-0.711592316628
5925,0.0324493274093,2.27903485298,-0.605910897255,-0.309350013733,0.193302020431,-1.23689055443,-5.45209980011,0.220884978771,0.255015075207,0.124422848225,-0.147019192576
142,-0.17455753684,-1.73621702194,-1.33655965328,-1.03880000114,-0.250905096531,-1.34801483154,-7.09794998169,0.29748120904,-0.704279184341,0.879538059235,-0.0560205169022
1021,-0.540621399879,-1.21708393097,-1.45734453201,-1.11210000515,-1.05380153656,-0.0593681037426,0.115150004625,0.372424662113,-0.867001593113,0.817567586899,1.08792042732
5699,0.560076832771,-0.803345739841,1.5625808239,-1.25134992599,2.86213183403,0.00497522950172,0.780499994755,0.803134679794,0.485375642776,0.762308478355,-1.05979704857
8061,-0.389372229576,1.67147159576,2.19353747368,3.60780000687,1.99976277351,5.92958164215,8.97979927063,1.97118330002,2.65639901161,4.1587228775,1.55491399765
1870,0.0291226506233,-0.153309047222,-0.00272372364998,0.893550038338,0.339522540569,0.0500428155065,-0.499249994755,0.0230166316032,0.114714697003,-0.616079807281,-0.290310412645
1398,-1.69812572002,-0.13396152854,-1.7333521843,0.360799998045,-0.525974392891,-3.84573745728,1.75454998016,0.061675131321,-1.39678454399,0.523455798626,0.561926007271
3312,-0.285826355219,1.21605443954,1.26453781128,2.59579992294,0.492391049862,0.627652287483,3.67035007477,-3.60742545128,2.73306918144,1.4738483429,1.19183290005
891,-3.64255142212,-1.07228207588,-0.107397697866,1.05660009384,0.602936029434,-1.21120381355,-4.09555006027,-1.34982645512,0.7819622159,-0.224554479122,-0.4012157619
4775,0.322400122881,0.384598702192,-0.683494508266,-0.389500021935,-0.250061124563,0.403834313154,1.6088000536,-0.240175753832,-0.370928227901,1.01523518562,-0.236218377948
5111,-1.03456473351,-1.52519512177,-0.930247247219,-1.00959992409,-0.666555523872,-2.05607461929,-2.40894985199,0.721285402775,-1.69710147381,3.97126626968,-0.0644901841879
5696,1.03778243065,0.204875588417,0.705773293972,-0.238550007343,1.38650262356,0.542775988579,2.87980008125,1.83675289154,-3.79782009125,1.22055327892,-0.762356877327
5588,-0.436626493931,-0.80690741539,4.30412006378,-0.189700007439,1.31261634827,0.484438538551,2.89884996414,-0.724937140942,-0.23959711194,-0.335934489965,-1.38364815712
6839,-0.245323300362,-0.712175607681,-1.73194289207,0.308349996805,-0.382958769798,-2.00728321075,-2.86645007133,0.581980586052,-0.168240904808,-0.127195745707,0.225396007299
329,-0.346796274185,0.568013727665,-1.42064988613,0.592149972916,0.0560531467199,2.02474045753,4.86124992371,0.718545436859,0.310476899147,-0.953802525997,1.16112494469
5058,-0.777378439903,1.67066073418,0.614363849163,0.966300010681,1.01647686958,3.60967922211,2.50824999809,0.814063489437,-0.0577815957367,0.0332618951797,1.05436015129
998,-1.26538276672,0.278958261013,-1.06514334679,0.0969000011683,1.27363336086,0.378977060318,0.68565005064,-0.981607019901,-3.47982501984,-7.56921243668,-4.01355361938
9134,-0.401992976665,-0.760972857475,0.13132211566,-0.228949964046,-0.0132639110088,-0.37032648921,0.584650039673,-0.240359216928,0.761904299259,-0.0530781894922,0.921085000038
6616,0.181809365749,0.226873040199,3.42198085785,-0.581050038338,0.851347327232,0.115282267332,-1.11790001392,0.532099485397,0.353440672159,1.81555533409,-0.401376098394
5223,0.0379492416978,-0.0217306762934,-0.31224656105,-1.63135004044,0.718065738678,0.84478187561,-1.55414998531,0.189627245069,-0.361881256104,-3.17053699493,1.06751942635
4690,-4.10253334045,0.197771638632,-1.29329156876,0.548950016499,0.4302739501,0.0707969665527,-0.449699997902,-1.46203505993,-1.64336514473,-8.94789505005,0.0644774138927
958,0.380937963724,-0.00707963854074,3.34883165359,1.1439999342,0.885313212872,-0.125026226044,1.24555003643,-0.858471632004,0.199578255415,-0.209582909942,-0.242648601532
1616,0.886731207371,-2.19280672073,-1.97575306892,-0.0458499789238,0.808378040791,-1.06699454784,1.20895004272,0.321638077497,-0.734362185001,0.58416134119,0.42105281353
991,-0.798480153084,-1.41697824001,-1.16609120369,1.34824991226,-0.0322908610106,-3.63536930084,-5.95354986191,-0.697247862816,-1.04748868942,-5.54443788528,-2.04077625275
6347,0.357248783112,-0.477628916502,1.74782586098,-0.378850013018,-0.276109576225,0.625279009342,1.608700037,0.211674004793,-1.39288890362,-0.659911155701,-1.91240906715
6714,0.057668980211,0.974387407303,-1.102414608,1.95965003967,-0.950287342072,0.333547383547,0.962700009346,-0.0666449964046,0.424092113972,-0.410672128201,1.78116035461
652,-0.1146697402,0.349057376385,-0.992245078087,-0.980949997902,1.0507568121,0.448026537895,0.542599976063,-0.195965364575,0.910516917706,0.455160230398,0.0983083844185
4331,-0.00102403759956,0.965041816235,-0.538247704506,-0.143849998713,1.23825919628,-0.223444670439,-2.07864999771,1.18383646011,-0.135707139969,-1.44276630878,0.108755923808
7099,0.260051876307,-2.67166686058,0.961837530136,-0.297900021076,0.143192306161,0.361617207527,0.432000011206,-0.122148305178,-0.828632593155,2.10175728798,1.26317977905
10320,0.0729155167937,-0.241504043341,4.86266994476,9.25189971924,2.26497864723,2.67726540565,-0.788950026035,1.57053601742,-0.233853548765,0.539498448372,0.121630847454
2042,0.0582963377237,-0.224005386233,3.04460573196,-0.931699991226,-0.957710385323,0.331721901894,-0.528949975967,-0.631730556488,0.498363941908,-1.4393004179,0.799541473389
843,-0.246342271566,-0.577750563622,2.12755513191,0.282649993896,1.0132997036,0.300284147263,3.47429990768,-0.353796005249,-0.0111960321665,0.152937352657,-0.921157360077
840,-0.949728429317,0.504555940628,-3.56953001022,0.777649998665,-0.0925696790218,-0.707709908485,1.18619990349,-0.254792779684,-0.415030539036,0.408852517605,1.73108720779
7048,-0.768453001976,-0.809136509895,-2.92889928818,-2.15625,0.253276526928,-1.29094934464,-0.707450032234,-0.277312994003,-1.19445085526,0.00847920775414,0.879314661026
4851,-0.984860241413,0.286956638098,4.75865840912,0.0235500000417,-0.761983394623,-0.492480456829,2.608700037,0.0597831904888,0.222131341696,0.691585659981,-0.857296586037
6464,1.443349123,1.24999213219,1.50162100792,0.0581000000238,0.314412653446,0.162590116262,1.30655002594,0.107095874846,1.24608516693,-0.846946001053,-0.890091359615
23410,0.159558534622,0.752725541592,-0.932788729668,-1.51200008392,-0.446205824614,-1.91443538666,-1.05375003815,-0.237922906876,0.0803818106651,0.304088652134,-0.0781928598881
54205,-1.08378720284,0.693268895149,-2.02737522125,0.694599986076,0.921168982983,1.61223506927,1.32669997215,-1.11590206623,-0.258372068405,-3.23521208763,-0.394083797932
