rid,CPC003_HA1E_6H:BRD-K14765469-003-02-3:10,CPC003_HA1E_24H:BRD-K14765469-003-02-3:10,CPC003_HCC515_6H:BRD-K14765469-003-02-3:10,CPC003_HCC515_24H:BRD-K14765469-003-02-3:10,CPC003_PC3_6H:BRD-K14765469-003-02-3:10,CPC003_PC3_24H:BRD-K14765469-003-02-3:10,CPC003_VCAP_6H:BRD-K14765469-003-02-3:10,CPC003_VCAP_24H:BRD-K14765469-003-02-3:10,CPC011_A375_6H:BRD-K14765469-003-10-6:10,CPC011_A549_6H:BRD-K14765469-003-10-6:10,CPC011_A549_24H:BRD-K14765469-003-10-6:10,CPC011_HA1E_6H:BRD-K14765469-003-10-6:10,CPC011_HT29_6H:BRD-K14765469-003-10-6:10,CPC011_MCF7_6H:BRD-K14765469-003-10-6:10,CPC011_MCF7_24H:BRD-K14765469-003-10-6:10,CPC011_PC3_6H:BRD-K14765469-003-10-6:10,CPC011_PC3_24H:BRD-K14765469-003-10-6:10,CPC011_VCAP_6H:BRD-K14765469-003-10-6:10,CPC011_VCAP_24H:BRD-K14765469-003-10-6:10,CPC018_A375_6H:BRD-K14765469-003-02-3:10,CPC018_A549_6H:BRD-K14765469-003-02-3:10,CPC018_A549_24H:BRD-K14765469-003-02-3:10,CPC018_ASC_24H:BRD-K14765469-003-02-3:10,CPC018_HEPG2_6H:BRD-K14765469-003-02-3:10,CPC018_HT29_6H:BRD-K14765469-003-02-3:10,CPC018_MCF7_6H:BRD-K14765469-003-02-3:10,CPC018_MCF7_24H:BRD-K14765469-003-02-3:10,CPC018_NPC_24H:BRD-K14765469-003-02-3:10,CPC018_PHH_24H:BRD-K14765469-003-02-3:10,CPC018_SKB_24H:BRD-K14765469-003-02-3:10,CPD003_MCF7_6H:BRD-K14765469-003-08-0:10,CPD003_MCF7_24H:BRD-K14765469-003-08-0:10,CPD003_PC3_6H:BRD-K14765469-003-08-0:10,CPD003_PC3_24H:BRD-K14765469-003-08-0:10
5720,0.871450006962,-0.923744082451,0.140159636736,-0.175046727061,0.51215082407,-1.14739263058,-0.441474914551,0.352499991655,0.208880513906,-0.218472257257,0.701930403709,-0.622749984264,0.227239757776,0.918349981308,0.226849988103,-0.23041279614,0.065457239747,-0.480987250805,-0.602777183056,-1.67934513092,-0.64864718914,0.927950024605,-0.648898303509,-0.109003283083,-0.277660429478,0.79525578022,0.178838729858,0.00168597698212,0.365473985672,0.114016607404,-0.0404500067234,0.418212383986,0.157908186316,-0.522650003433
466,0.687099993229,-1.20477545261,-0.168894022703,-0.0137475132942,0.0728142261505,0.397881984711,-0.33083999157,-0.51130002737,-0.772820949554,0.44836255908,0.590479314327,0.0410999953747,-0.943889141083,0.959349989891,0.645300030708,0.497869729996,-0.635990977287,-0.0812749490142,-0.050968401134,-1.28696286678,0.053710911423,0.490700006485,0.584491372108,-0.553044140339,-0.472772777081,-0.655460476875,-0.28206807375,0.0233778953552,0.804199814796,0.575701117516,0.131750017405,0.661926567554,0.138057678938,0.336999982595
6009,0.0992999970913,-0.277290821075,0.151401549578,0.227736592293,-0.00268660485744,-0.0217576771975,-0.602299511433,1.72800004482,-1.05132758617,-0.0530796274543,-0.262782365084,-0.396349996328,-0.023580044508,-0.0655999779701,0.320349991322,-0.623786091805,-0.195881098509,-0.0424237512052,0.443899124861,-1.53561234474,-1.06282925606,-0.924499988556,0.116315513849,-1.3874001503,-0.160854831338,-0.135190397501,-0.523964166641,-0.282784849405,-0.244443625212,0.249141648412,-0.824099957943,0.997032523155,-0.595169484615,-1.02974998951
2309,-0.823300004005,-1.11293745041,-0.391139149666,-0.882510900497,0.65455275774,-0.0917458534241,0.0433179810643,-0.0619000010192,0.402269899845,-0.253520667553,-0.155551820993,-0.048299998045,-0.75948870182,0.730300009251,-0.266700029373,-0.297781229019,0.3912781775,0.14562638104,-0.47397172451,-0.711881935596,0.132396191359,-0.336150020361,0.0620366185904,0.243268698454,-0.851651668549,-0.109816886485,-0.476118445396,-0.704387784004,0.0367827415466,0.384699702263,1.00040006638,0.182112306356,-0.485842525959,-0.0264500007033
387,0.389200001955,-0.629934668541,-0.58657592535,-0.712783336639,-0.0107887983322,0.440223038197,-3.85678672791,-0.0054999999702,-0.180475696921,0.32404884696,0.200856313109,-0.787649989128,-0.791634142399,1.68669998646,-0.53275001049,-0.394477128983,0.353548049927,-0.214985728264,-0.620234012604,-1.17554891109,-3.11523556709,-0.831999957561,-0.335650146008,0.0450057983398,-0.280961602926,-1.96816086769,-0.504658043385,-0.37940710783,-0.327757626772,-0.441342830658,0.640650033951,-0.405945390463,-0.269099354744,-0.0125000011176
3553,-0.938050031662,2.78041124344,-0.831791758537,0.024976670742,-1.0238096714,0.0695544034243,-0.573314547539,-0.538800001144,-0.806015849113,-1.18231165409,-0.389355301857,0.194299995899,0.232120841742,2.63465023041,0.18520000577,-0.523282706738,-0.0256829634309,1.0386660099,0.267687737942,1.84685397148,1.21963083744,0.911899924278,-0.818301320076,0.882812023163,0.662030875683,2.26350307465,0.163993015885,0.215412974358,0.125742405653,0.975902378559,0.607950031757,0.64171397686,0.461145222187,-0.0409999936819
427,0.469599992037,0.145237699151,-0.226726636291,0.415550410748,-0.777687013149,0.466203302145,-0.595627307892,-0.122500002384,1.17170095444,-0.674454331398,-0.0690882280469,0.157399982214,0.264592707157,0.777450084686,1.23600006104,0.28403493762,-0.113973289728,0.276697844267,-0.400591552258,0.44675719738,0.704106450081,0.87575006485,-0.281465768814,-0.842942118645,-0.413482367992,-0.122804716229,0.424011737108,-0.281318068504,-0.317441731691,0.322680026293,0.117100000381,0.490475535393,0.902122855186,0.872850000858
5898,0.744800031185,0.501506388187,-0.591811299324,-0.147597074509,0.00570514798164,-0.423353821039,-0.536080658436,-1.42320001125,-0.680806457996,0.434037595987,0.41176751256,-0.126800000668,-0.267868995667,1.18984997272,0.774250030518,0.388667941093,0.0335686653852,0.101788185537,0.229557782412,-0.791556596756,0.541508555412,-1.31099998951,0.863643467426,-0.978701531887,0.0133368968964,0.327482193708,0.31049478054,0.59970164299,0.113824248314,-0.74661642313,0.629700005054,0.308390080929,0.149346023798,0.683450043201
23365,-0.164700001478,-0.0778655558825,-0.657185077667,-0.740296125412,-0.542401254177,-0.000540047883987,-1.48414421082,-1.18799996376,-0.0428175032139,0.137653961778,-0.706125497818,-0.997900009155,0.699107050896,0.406200021505,-0.444999992847,-0.00419503450394,-0.915187895298,1.40597999096,0.542784154415,-0.114435151219,-0.132203578949,0.142250001431,-0.592868804932,-0.370380997658,0.215633437037,-1.39957940578,0.750248253345,-0.0439211726189,0.406518727541,0.490058004856,0.682399988174,0.362036764622,0.661455750465,1.18149995804
6657,-0.873399972916,2.74294471741,-0.71563243866,0.0263817422092,-0.903461277485,0.0825491473079,0.117034047842,0.0,0.789914488792,-0.805123507977,0.834327936172,1.10230004787,0.494020223618,1.71269989014,-0.156149983406,-0.204420551658,-0.233675554395,0.804503798485,0.168641120195,1.60373270512,1.04096972942,0.315549999475,0.412952154875,0.758080303669,1.4247879982,0.941133439541,1.33844292164,-0.307378470898,0.26503136754,-0.0703607201576,1.19685006142,-0.543484807014,1.22251081467,0.670899987221
5054,0.135250002146,-0.653695225716,-0.729133963585,-0.608799695969,0.676503002644,0.249582707882,0.0267003327608,0.494100004435,0.808243989944,0.00892774667591,0.857157468796,0.114400014281,-0.131694316864,-0.909049987793,-0.465400010347,0.468550980091,-0.226723358035,0.227341532707,0.145081758499,0.726484656334,0.0992088913918,0.712999999523,0.341565728188,-0.0309049449861,0.208894431591,1.91097426414,0.402707576752,-0.237776607275,-0.16859960556,-0.0974841415882,3.13319993019,-0.188668698072,0.117795184255,-1.59315001965
3108,-0.410149991512,-0.0919343829155,0.00460536032915,0.621925890446,0.254655241966,-0.168221712112,0.405346423388,-1.02059996128,0.186182394624,-0.0215443260968,-0.349375098944,-0.115649998188,-0.491814047098,0.555300056934,-0.202649995685,-0.368355512619,0.390856325626,0.0213316306472,0.394906550646,-1.68188536167,-0.295250058174,4.88765001297,-0.602416872978,-0.427809357643,-0.384123653173,-0.156508654356,-0.333128333092,3.78255486488,-0.153328388929,5.04295969009,0.404249995947,-1.11708843708,0.358815222979,0.968649983406
1950,0.111699998379,0.604720294476,-0.438409984112,0.728341221809,0.151823699474,0.813684105873,0.0889662057161,-1.2526999712,-0.660404682159,-0.647654533386,0.0965693518519,0.334149986506,-0.618030786514,0.630150020123,-0.541450023651,0.258177578449,-0.93632799387,-0.0793371349573,0.0565062612295,1.68118214607,1.44720506668,-0.362149983644,-0.666089892387,0.594239115715,0.250759363174,0.563834309578,3.36244893074,1.84127855301,0.0518430024385,-0.02284476161,1.09439992905,-0.336821854115,0.69429153204,0.26550000906
351,-0.219999998808,-0.357043087482,-0.163480401039,0.0198551267385,-0.376452058554,0.407432556152,0.530557215214,0.674499988556,-2.01053857803,-0.825041353703,-0.563200116158,0.178000018001,-0.246788054705,-0.108300000429,-0.924749970436,0.602982759476,-0.521030783653,-0.33854842186,0.199571490288,0.0858171358705,-0.369696855545,-0.461900055408,0.0707586109638,1.20440971851,1.45740330219,0.0732426717877,0.973235964775,0.00059615180362,-0.948975026608,0.696798980236,-0.0668500065804,-0.16130708158,-0.116000823677,0.321249991655
4846,-1.38870000839,1.16415858269,0.164818495512,-0.332652807236,-0.222010120749,0.637247920036,2.59518051147,0.598699986935,0.8274320364,-1.11796212196,-0.0282893236727,0.323950022459,-0.949653506279,4.24294996262,-1.30655002594,-0.0279507227242,-0.271497249603,-0.0317857265472,0.718207359314,0.544163048267,0.970844507217,0.49739998579,1.87179470062,0.880241274834,0.0801992565393,0.434440732002,0.167106300592,0.677194476128,0.339883863926,1.88333559036,-1.17435002327,0.653021395206,-0.0152500718832,-0.223849996924
1452,-0.0137500008568,-0.308386325836,-1.55751490593,-1.74390769005,-0.110743701458,-0.0498672947288,-2.59802269936,-0.241899996996,0.578430175781,-1.20152449608,-0.775091350079,-2.01044988632,-0.199843868613,0.601600050926,0.360149979591,0.103052914143,-0.625936329365,-0.137060835958,0.567282855511,-0.409712553024,0.840503036976,0.369949996471,0.0830149576068,-0.122683614492,-0.532090246677,-0.52969199419,-0.180736482143,-0.542463898659,0.144784197211,-0.458511769772,0.288299977779,-1.81214797497,-0.641971886158,-0.520500004292
4776,-0.907299995422,1.27478122711,-1.17402231693,-0.0494795367122,-1.07031333447,0.783007264137,-0.394958883524,-0.64770001173,-0.262731820345,-0.834204077721,-0.16251643002,0.678899943829,0.649580955505,0.897099971771,-0.140400022268,0.198203116655,-0.79283875227,0.891043663025,1.07255673409,1.94829213619,0.936625003815,0.435000002384,-0.168942540884,0.586393713951,0.75221657753,1.63109731674,0.703054428101,-0.197296634316,0.030516654253,-0.664665222168,1.09375,0.129513919353,0.504254817963,0.699299991131
6908,0.641099989414,-0.207617744803,2.70932197571,-0.272059440613,0.288429200649,0.245069637895,-2.41777086258,0.689100027084,0.659010767937,0.875878632069,0.521492898464,-0.558049976826,-0.0948171466589,1.58510005474,0.220200002193,-0.776488900185,0.481240570545,-0.169721201062,-0.27049022913,-1.92089724541,0.0839454978704,0.40134999156,0.274963200092,-0.338572770357,-1.17485713959,-0.358855545521,-0.389791727066,-0.744200348854,-0.341114491224,0.214735478163,-0.255499958992,0.329198002815,-0.00121174752712,-0.767250001431
672,1.02024996281,-0.0172806680202,-0.295752674341,-1.06101548672,-0.302351176739,0.720437943935,-1.92033660412,0.0926000028849,-0.159655928612,0.0505480654538,0.370593845844,-0.491349995136,0.241128176451,1.57284998894,0.764750003815,-0.107841357589,-0.385149776936,0.267049610615,-0.01091427356,-0.937290549278,-0.0470827408135,0.798449993134,1.2166980505,0.402067452669,-0.214720994234,0.46395650506,-0.0526009611785,-0.242577567697,-0.485599935055,0.461724996567,0.208250001073,0.713307797909,-0.83198928833,0.399550020695
5710,0.519100010395,-2.50939846039,-1.45148670673,-0.783599257469,-0.355295300484,-0.264920294285,-1.34700226784,-0.674499988556,-0.0322875976562,0.275884270668,0.425420612097,-0.0988999977708,0.705845713615,0.955449998379,0.473249971867,-0.308283686638,-1.04550719261,0.804434120655,0.535892188549,-0.652360439301,-1.18531930447,0.341499984264,0.0583236292005,0.158673673868,-0.0799372494221,0.10976973176,-0.0910671800375,-0.477438867092,0.239299431443,-1.02846217155,0.961250007153,0.296480715275,-0.00971427559853,-0.0682500004768
2115,0.0327499806881,1.62380313873,-0.234648332,-0.0709249228239,-0.473978847265,0.813982248306,0.0143093727529,0.0,1.09614467621,0.601961672306,-1.19799172878,1.04859995842,0.557845771313,2.90645003319,0.445200026035,0.574246168137,0.579311549664,1.17491173744,0.471681594849,0.404452592134,0.776760578156,1.06710004807,0.428320378065,0.914070904255,-0.271301060915,0.111739210784,0.0861282646656,-0.442915976048,-0.628201007843,0.586094915867,0.626949965954,0.000780910253525,-0.308525919914,-0.331000000238
7015,-0.696449995041,2.00063347816,-0.343927502632,1.1495693922,-0.140747606754,0.815566062927,-0.531199216843,0.0634000003338,-0.369365930557,-0.146348074079,0.190521836281,0.571600019932,0.0570743978024,1.6915999651,-0.250050008297,0.0424216687679,-0.0868988856673,0.520313084126,0.618933200836,1.70353710651,0.70088416338,0.0989000052214,0.500595152378,0.430758655071,0.642501711845,0.831819355488,2.0359005928,0.0188556313515,-0.598739624023,0.121265023947,1.08599996567,-0.519495010376,-0.106942996383,0.538349986076
8726,0.766749978065,0.515315234661,-0.160601377487,0.0415388718247,0.717501878738,0.220440685749,-0.536430895329,0.0,-1.22734463215,1.15655720234,0.0749075561762,-0.00879999995232,-0.430444806814,1.59709990025,0.941799998283,-0.26946824789,-0.797498226166,-0.249240458012,0.495138764381,-0.617346167564,0.104217678308,1.25104999542,0.151608496904,-0.291509151459,-0.148788109422,0.237122699618,0.92964142561,-0.634119987488,0.469814002514,0.624940395355,-1.60415005684,0.389864325523,-1.3408793211,0.257349997759
2185,-0.792150020599,1.77230453491,-0.625186979771,-0.295827150345,-0.848849177361,-0.0240640044212,0.738724589348,1.95550000668,-0.468829929829,-1.32136619091,-0.262070149183,0.496550023556,0.325305372477,0.840600013733,0.200249999762,0.179695025086,-0.459581613541,1.07914102077,0.192789196968,2.3883099556,0.635134398937,-0.271150052547,0.375708967447,0.254047989845,1.02001333237,2.07004332542,0.860469639301,0.144559413195,-0.482739746571,0.225046217442,0.543449997902,-0.183122813702,1.16802120209,0.697700023651
3315,-1.76545000076,-1.53156852722,0.428502112627,0.314211934805,0.541512608528,-1.64514529705,0.599694848061,-0.351599991322,-0.942298531532,0.215503245592,-0.228135585785,-1.34389996529,-1.03306221962,-0.621199965477,-0.322700023651,-0.223202586174,0.938072443008,3.62148356438,-1.81466376781,-1.24415075779,-1.67818081379,0.326400011778,0.174077823758,-0.309928417206,-0.513913154602,-0.201374977827,-0.13408651948,-0.450284123421,0.0191562175751,-1.80595302582,0.253600001335,0.588718473911,0.41406288743,-0.870000004768
5289,0.0622000023723,0.218003362417,-0.245808392763,0.423552811146,-0.771045923233,0.655963361263,0.0359268113971,-1.02690005302,-1.57267808914,-0.378347992897,-0.814082860947,0.313050031662,-0.255276054144,2.54305005074,0.431049972773,-0.530233621597,0.584092020988,0.698428452015,-0.867219984531,0.187233939767,0.00548737123609,0.264649987221,0.121560961008,0.209103807807,-0.296702593565,-0.00799816846848,0.0202687382698,-0.203990489244,0.231360003352,0.0751551091671,0.546700000763,-0.142742589116,0.308508127928,0.909549951553
868,-0.23449999094,0.802363932133,0.423907488585,-0.143700972199,-0.890768945217,0.559681475163,-0.0869040042162,-0.253100007772,0.0770547986031,-0.710337281227,-0.502429425716,-0.141799986362,0.622597932816,0.306649982929,-0.118349999189,0.0890634655952,-0.194780290127,0.868992865086,-0.220056697726,-0.182210817933,0.0999769568443,0.475199997425,-0.552925169468,0.481429845095,0.267467141151,-1.74781823158,-0.0389426648617,-2.92170977592,0.273445934057,0.254798799753,3.66785001755,0.688026249409,2.85471463203,-0.0683499872684
1677,-0.91629999876,1.79921662807,-0.494897097349,0.999607741833,0.177401393652,0.57645457983,3.63198328018,1.08329999447,-0.295732647181,-0.662945628166,-0.703899621964,0.710299968719,0.842862963676,2.24585008621,0.329100012779,-0.0780562311411,-0.755760550499,0.521444797516,0.19124700129,1.21780323982,0.85722887516,-0.608399987221,0.0567256137729,1.67129683495,0.236761331558,-0.591098189354,0.49287879467,0.676454126835,-0.510181903839,0.369458287954,-0.506399989128,0.523518919945,-0.759808182716,1.01419997215
7043,-0.645300030708,2.15064120293,-0.369993507862,-1.14355003834,-1.38637888432,0.24911916256,-0.310527533293,-0.461100012064,-0.997305393219,-1.0022418499,-0.823942899704,0.635150015354,0.339467674494,1.19655001163,0.100199997425,-0.19342251122,-0.417741954327,0.964888095856,3.68220663071,1.6941921711,0.422848701477,-0.187849998474,-0.541424334049,0.685499250889,0.827481091022,-0.488827079535,0.588319540024,0.310461521149,-0.55009663105,0.243154674768,1.04135000706,0.145242929459,0.993920207024,0.357649981976
5613,-1.14505004883,0.288070172071,-0.835684776306,0.00533959269524,-1.66547858715,0.567619085312,0.336638092995,0.534500002861,-0.575306892395,-0.532675504684,-0.575645923615,0.630400002003,0.625467181206,0.890499949455,0.136749997735,0.371908009052,-0.338091313839,1.00443446636,0.514720141888,1.30820155144,0.556869208813,0.00870001316071,0.161386832595,0.99986833334,0.880476117134,0.283579528332,0.495341956615,1.09331333637,-0.164184853435,-0.657621920109,-0.148299992085,0.500361323357,0.216208219528,0.947499990463
595,0.698700010777,-0.947155177593,-0.178530842066,-0.859537005424,-0.0251178145409,0.01280710008,-1.54027581215,-0.809499979019,0.710705637932,1.07946717739,0.276993185282,-0.247050002217,-0.402628749609,0.365999996662,0.118849992752,-0.390369534492,0.417536169291,0.244700074196,0.248933762312,-0.400758087635,0.206256657839,-0.609549999237,-0.603113412857,-0.691899776459,-0.260923355818,-0.447735130787,0.0372887700796,0.0627728104591,0.635829985142,-0.510970830917,0.354549974203,-0.359320729971,0.260663479567,-0.137199997902
4793,-0.105700001121,-0.805311799049,0.146697178483,-0.954200923443,0.153946757317,0.711980044842,0.623530983925,0.442499995232,0.086371332407,1.17328584194,-0.389189422131,-1.3194000721,-0.637190520763,1.42309999466,-0.764349997044,-0.230882361531,1.09123957157,0.355925172567,-0.538115978241,-1.56930291653,0.136632144451,2.00489997864,-0.338673621416,0.709058582783,-0.326954483986,-0.646138608456,-0.749930202961,-0.0536407828331,-0.258758038282,0.0530035048723,0.129700005054,3.4475672245,-0.0674283578992,0.33449998498
2736,-0.604099988937,2.85316038132,-0.837114274502,0.680072128773,-0.690214753151,0.0829685181379,-0.336499750614,0.433099985123,-0.253182768822,-0.694704711437,-0.945836424828,0.137199997902,0.569938361645,2.05594992638,0.245499998331,-0.25283998251,0.455039829016,0.808399677277,0.598150849342,1.94910860062,0.115826234221,-0.0480999946594,-1.23385560513,0.605201482773,1.3654551506,0.395921587944,0.800191938877,0.375022977591,0.381826192141,1.6242467165,-0.0810000002384,-0.111975699663,-0.215885177255,0.191399991512
5290,-1.05260002613,1.83780813217,-1.04255414009,0.797481954098,-0.643031954765,0.301749527454,0.832214474678,-0.652999997139,-0.443484127522,-1.39635157585,0.236403733492,0.175750002265,-0.855235338211,-0.381849974394,0.124499976635,1.45638120174,0.581094861031,-0.0348405018449,0.431751817465,1.30428719521,0.37672957778,-0.428499996662,0.308223366737,0.564395427704,0.79534393549,0.993106842041,0.321386665106,-0.305349856615,0.160929679871,0.797224342823,-0.124249994755,-0.448782920837,0.632283687592,-0.000299990177155
6194,0.0,-0.0426092818379,0.0125967301428,0.0,-0.295507460833,-1.73441743851,-0.697054564953,0.0,-0.396067559719,-0.000935619114898,-0.025257319212,0.000999999931082,0.180771753192,1.04104995728,-0.567300021648,-0.136964589357,0.202650621533,0.0512173622847,0.318586945534,-0.633317172527,-1.25760197639,0.337249994278,0.0,0.0916131138802,-0.552114963531,0.861258149147,-0.0656144842505,0.000696031958796,8.57069680933e-05,0.000349433394149,-0.114650011063,-0.516310036182,0.945579409599,0.351899981499
1676,-0.859449982643,1.66550636292,-1.46562027931,0.044471912086,-1.01956307888,-0.260973185301,-0.916164577007,0.0615999996662,-0.183513134718,-0.872896909714,-1.09937596321,1.41229999065,0.591651320457,0.547349989414,-0.0416500009596,0.281034916639,-0.702425837517,0.709814250469,0.187722191215,2.31404089928,0.885296463966,-0.0690499991179,-0.348924398422,0.801377773285,0.896490693092,-0.0302569270134,0.24489711225,0.153818100691,0.607558727264,0.378604263067,0.178449988365,-0.51861178875,-2.53471183777,-1.06585001945
23512,-0.303350001574,-0.749641895294,-1.28310084343,-0.647175431252,0.285460054874,0.292827606201,-1.21636915207,0.64310002327,0.604254126549,0.0559896342456,-0.209727987647,-0.0864000022411,0.0613661929965,-0.944800019264,0.257400006056,0.0368740037084,0.502906322479,0.32773527503,0.751769602299,-1.01520121098,-0.869195103645,0.712450027466,-0.416453808546,-4.705971241,0.402755379677,-0.417228877544,0.556394159794,0.765186071396,0.0241444855928,-1.15892505646,1.27600002289,-0.18055292964,1.01218175888,-2.38230013847
148022,-0.872850000858,-0.791988015175,-0.557455897331,-0.666676402092,-0.45799434185,0.00681479275227,-2.22997093201,1.71780002117,0.548522353172,-0.255409568548,-0.198947101831,0.241150006652,0.275448441505,2.84284996986,-0.785199999809,-0.172925159335,-1.51490926743,0.741842150688,0.118158467114,0.527723789215,0.0550924129784,-1.13125002384,0.662849664688,-0.851850271225,0.744601845741,-0.95882165432,-0.71733134985,0.121479734778,3.23205471039,-0.00422789901495,1.4129999876,0.167479708791,0.251997590065,-0.310400009155
1906,-0.554750025272,1.21841311455,-1.02760410309,0.270157158375,-1.22735774517,-0.188444435596,0.0644812956452,0.747099995613,-1.63521647453,0.0179667286575,0.53063338995,0.440499991179,0.0730042010546,0.371300011873,-0.454050004482,0.486275434494,-0.167616978288,1.23060083389,-0.114627718925,1.12217128277,-0.789499461651,0.642400026321,0.24746119976,0.266008943319,0.769545793533,0.945117294788,1.61365044117,0.432900756598,-0.718567728996,0.34769308567,0.457149982452,-0.260669469833,1.23038673401,0.196500003338
