rid,CPC002_HA1E_6H:BRD-K54330070-001-07-1:10,CPC002_HA1E_24H:BRD-K54330070-001-07-1:10,CPC002_HCC515_6H:BRD-K54330070-001-07-1:10,CPC002_HCC515_24H:BRD-K54330070-001-07-1:10,CPC002_PC3_6H:BRD-K54330070-001-07-1:10,CPC002_PC3_24H:BRD-K54330070-001-07-1:10,CPC002_VCAP_6H:BRD-K54330070-001-07-1:10,CPC002_VCAP_24H:BRD-K54330070-001-07-1:10,CPC016_A375_6H:BRD-K54330070-001-07-1:10,CPC016_A549_6H:BRD-K54330070-001-07-1:10,CPC016_A549_24H:BRD-K54330070-001-07-1:10,CPC016_ASC_24H:BRD-K54330070-001-07-1:10,CPC016_HEPG2_6H:BRD-K54330070-001-07-1:10,CPC016_HT29_6H:BRD-K54330070-001-07-1:10,CPC016_MCF7_6H:BRD-K54330070-001-07-1:10,CPC016_MCF7_24H:BRD-K54330070-001-07-1:10,CPC016_NEU_24H:BRD-K54330070-001-07-1:10,CPC016_NPC_24H:BRD-K54330070-001-07-1:10,CPC016_SKB_24H:BRD-K54330070-001-07-1:10,NMH002_FIBRNPC_24H:BRD-K54330070-001-12-1:10,NMH002_FIBRNPC_6H:BRD-K54330070-001-12-1:10,NMH002_NEU_6H:BRD-K54330070-001-12-1:10,NMH002_NEU_24H:BRD-K54330070-001-12-1:10,NMH002_NPC_6H:BRD-K54330070-001-12-1:10,NMH002_NPC_24H:BRD-K54330070-001-12-1:10
5710,0.807950019836,1.17161977291,1.03035652637,-0.0304851233959,0.279197067022,0.303014993668,0.615727245808,0.725180506706,-0.00125667452812,0.481150001287,0.0165499970317,-0.623763024807,1.27977800369,0.418670356274,-0.450505316257,0.0939422249794,0.0290184170008,-0.287594735622,-0.126980394125,0.885791778564,0.650316476822,1.17279183865,-1.04856085777,-0.910734832287,-0.387633144855
2115,-0.00755000114441,1.20886850357,0.243722513318,0.586720824242,0.0782297626138,-1.38551855087,-0.48189586401,0.231168374419,-0.898805379868,0.612049996853,2.36894989014,-0.454456627369,-0.310058236122,0.0595774054527,0.043892711401,-0.0914716273546,-0.585404098034,-0.420050054789,0.201205343008,0.847816407681,0.181194275618,-0.173838436604,-0.337954968214,-0.548434436321,0.579567193985
7015,0.0830999985337,0.440551817417,0.539278626442,1.04038691521,-0.18814522028,1.2430280447,0.202771440148,0.455554157495,1.12424659729,0.0465999990702,0.215800002217,0.446975111961,-1.10366117954,0.274916827679,0.549289464951,0.970389127731,-0.38632363081,0.832736670971,0.241284489632,-0.56170964241,-0.925144672394,-0.814925670624,-0.5769764781,-0.410539150238,-0.934952378273
8726,0.153800010681,0.349625468254,-0.871634244919,-2.49426460266,0.169715970755,-0.402612417936,0.242116779089,-0.783842802048,-0.749461770058,0.558049976826,-0.793099999428,0.824284315109,0.0827591866255,0.531302154064,2.06246066093,-0.314073622227,-0.0122467726469,-0.960518836975,0.368674635887,2.40030527115,1.08316278458,0.502803444862,0.143106728792,-0.332042068243,0.54888522625
2185,0.297850012779,0.304635226727,-0.39371150732,0.896736860275,-0.392652720213,0.142090111971,0.0253204330802,0.0694446712732,0.746963143349,0.283950001001,1.46784996986,-0.616863429546,-0.436730384827,0.542546570301,0.785381555557,1.11716091633,0.563251972198,1.77288126945,0.680851101875,-0.50858181715,-0.486526489258,0.19197511673,-0.830940186977,0.280741930008,-0.695281326771
3315,0.683099985123,-0.621348381042,-0.439916133881,-1.11057853699,0.0655406862497,-1.14042270184,-0.179788351059,-0.139700606465,-0.0171165168285,-0.14319999516,-1.16219997406,-0.209128111601,-0.147420346737,1.01359808445,-0.782063126564,-1.58158779144,-0.82324552536,-1.06443357468,2.12465238292e-05,0.814960122108,1.23877954483,-0.551573812962,-0.533640265465,-0.37505364418,-0.344904303551
5289,0.521350026131,0.272616267204,-0.0462066344917,0.756518959999,0.0420550480485,0.536790192127,-0.273984402418,0.10461255908,0.243916004896,-0.259949982166,0.452299982309,-0.88775652647,0.186454832554,0.587307333946,1.5440428257,1.04869711399,0.0777442455292,0.785575985909,-0.534913182259,-0.00627687573433,0.250249922276,-0.183983653784,-0.176791936159,0.607460200787,-0.413929879665
868,1.16149997711,1.6341791153,0.714426457882,0.603298544884,-0.320975989103,-0.664269924164,0.0814453810453,0.112499848008,0.689924001694,0.427949965,-0.153349936008,0.159053266048,-0.95845746994,1.03668606281,0.845960915089,1.46743929386,0.406310588121,-1.75312209129,-0.429673135281,-1.51590752602,-0.0372645109892,-0.241650104523,-0.26702028513,0.818174540997,-0.0480543710291
1677,-0.192900002003,1.04522323608,-0.428500890732,0.883162856102,0.101724177599,0.423096388578,0.176612645388,-0.952405452728,0.799191594124,-0.387800008059,0.36470001936,-0.0251303017139,-0.0126257836819,-0.279373854399,0.298209369183,0.815961122513,-1.67426836491,0.835253596306,-0.0319803655148,-0.103984773159,0.577205955982,-0.73815113306,-0.628084301949,-0.172528207302,-0.844369828701
7043,0.161399960518,-0.06904155761,0.596459746361,0.887646794319,0.190788045526,-1.06100487709,0.177590057254,0.720499992371,0.643370747566,0.275250017643,2.26520013809,0.11573266983,0.658974528313,1.13141012192,-0.434996247292,-1.73149180412,0.955504417419,1.00373005867,1.98126351833,0.42488348484,-0.260227441788,0.534752130508,-0.704338848591,0.897689700127,-0.947354435921
5613,0.746349990368,1.00481510162,1.83446991444,0.845559597015,-0.0868650823832,0.809256494045,0.723702013493,1.31513404846,0.28177177906,0.38275000453,2.63630008698,-0.128088548779,0.216557919979,0.628130733967,0.437470316887,1.19953727722,-0.761033177376,0.736914873123,0.959404706955,-0.419511735439,-0.909222245216,-0.141924902797,0.430509775877,1.12138700485,0.121848627925
595,-0.628799974918,0.59824603796,-0.420770198107,-0.981681108475,-1.19118869305,0.131112068892,-0.0581685826182,0.280522942543,-4.17273950577,0.373050004244,-0.93499994278,1.00285029411,0.0913103222847,-2.60358428955,-0.499734520912,-2.06145524979,3.4208407402,-1.70176291466,0.361425250769,1.11874616146,0.8539929986,-0.491619944572,-0.309431254864,0.469114124775,1.84122049809
4793,-0.694299995899,-0.556467592716,-0.164429500699,-0.928916573524,-0.795252501965,0.335435628891,-0.460724413395,-0.175014644861,-1.12927484512,-0.323850005865,-1.09734988213,-0.482115119696,-0.931088864803,-1.27458405495,-0.375077068806,-1.71829509735,-0.598827123642,-0.680950522423,-1.24064302444,-0.298684954643,4.0682849884,2.83858346939,-1.06672334671,-0.878446400166,-0.262836933136
2736,-0.366950005293,-1.60868263245,0.47500962019,0.573544204235,-0.5387134552,0.0529414489865,-0.231911465526,0.27678373456,0.653429627419,-0.385250002146,3.62265014648,-0.757481753826,-0.436968624592,0.682333290577,0.611256480217,1.22608602047,-1.58332800865,-0.685877263546,0.931138038635,-0.0698504298925,0.876597285271,-0.171937927604,-0.875099897385,0.436640202999,-0.161440700293
5290,0.684500038624,-0.151153236628,1.19496572018,0.540252447128,-0.269716829062,0.160130232573,-0.501303970814,0.264267235994,0.238334566355,0.333849996328,0.445999979973,0.716781914234,-0.615065693855,0.352416932583,1.21864199638,1.68928289413,-0.439139306545,0.553743064404,-0.0437159612775,-0.203476041555,-0.489402800798,0.200678467751,0.561503589153,-0.423064798117,0.278131753206
6194,0.0,0.114554002881,5.51019547856e-05,0.0,0.270431488752,-0.384620130062,-0.464738667011,-0.0996769592166,-0.000471578183351,0.337249994278,0.766399979591,0.0,0.803094804287,-0.0674439072609,0.115835949779,0.622908234596,0.000436913222075,-0.621340274811,0.269675195217,1.68859362602,0.979980111122,-0.35100454092,0.254572689533,0.541705369949,-0.187883794308
1676,1.28180003166,1.23603451252,1.56702280045,1.49841058254,0.0863084346056,0.300088107586,0.127213642001,0.924579143524,1.07673335075,1.38094997406,2.0555999279,0.585791766644,-0.562388777733,1.09681153297,0.961736798286,2.44998526573,0.964214801788,2.32995533943,0.84395134449,0.0141284912825,-0.819041728973,0.43724167347,-0.712231516838,0.529962658882,-0.044719286263
23512,-0.44319999218,1.46137404442,-0.538669407368,-0.259740978479,-0.346481442451,0.457294672728,0.515261769295,0.123591184616,0.542186975479,0.753800034523,-0.668349981308,-0.345909774303,0.155127763748,-2.34298586845,0.84115254879,0.285891473293,0.619080543518,-0.217915073037,-0.408091783524,-0.319661617279,-0.636812746525,0.255684256554,-0.583441853523,-0.484909415245,0.30880266428
148022,-0.382800012827,-0.259266912937,-0.0966301262379,0.332298874855,0.0421405285597,-0.407485991716,-0.366657674313,-1.07025754452,-0.584943711758,-0.947099983692,0.793399989605,-1.56945610046,-1.0417958498,0.658627808094,-0.520550310612,-1.03156626225,0.394679993391,0.645546913147,0.117672964931,1.43421924114,0.294233083725,0.00515192747116,-1.0457072258,0.342194616795,-1.02873635292
1906,-0.819900035858,-1.85490703583,0.0553869009018,0.71873497963,0.0965505689383,0.43079033494,-0.316281467676,0.84173065424,0.239675939083,-0.581499993801,-0.369599997997,0.822673022747,-1.88716197014,0.403439998627,0.680020451546,0.307097733021,-0.134718090296,0.378208518028,-1.00431597233,-0.870888590813,-1.30896031857,-0.164726510644,-0.247054263949,0.314970016479,-0.818209052086
8878,2.1330499649,1.85428571701,-0.919072926044,2.39533472061,1.5118033886,1.99203920364,0.802976667881,0.80494594574,0.494052946568,-0.233649998903,0.314599990845,0.903669238091,2.37781143188,0.876205861568,-0.362060129642,-1.42122769356,0.746116757393,0.658811748028,2.13791561127,0.301747381687,-0.380061388016,0.107305601239,0.0228575766087,0.552912354469,0.49296990037
3091,0.0,-0.0490268990397,-0.7640376091,0.203676313162,-0.404975086451,-0.890646696091,0.168763384223,0.286285340786,-0.0772153586149,-0.152900010347,0.674499988556,-0.241596058011,0.468221575022,1.04532766342,-0.651858866215,0.17287671566,0.225805163383,0.483899354935,-0.691664934158,-2.02714300156,-1.77811598778,-0.156090766191,0.663473367691,-1.05272340775,0.339404016733
5743,-0.237650036812,-0.0228159427643,1.28759026527,0.815789699554,-2.72860264778,-1.92834293842,-0.659264683723,0.365566015244,0.300850600004,5.07674980164,-0.654850006104,-0.264029204845,-1.04363381863,-4.62827157974,-0.712310492992,0.989019751549,-0.303907334805,2.3660531044,-1.41151690483,-0.644459843636,-1.58911240101,-0.529049992561,-0.293174237013,-0.420500874519,0.100508436561
5321,0.341850012541,0.460997521877,0.811951398849,0.692355155945,-0.215500533581,-0.0501900985837,-0.215180143714,0.166407287121,0.699711322784,0.0840499997139,-0.277250021696,0.345725089312,-1.703140378,-0.165423959494,0.965452611446,1.04196333885,-0.204671919346,0.759633600712,0.367125093937,-1.21592998505,-1.56956553459,-0.22833801806,-0.13756659627,0.317413300276,-0.457319706678
4144,-1.59319996834,0.249839097261,-0.757441163063,0.28193411231,-1.61528384686,-0.000313606113195,-0.836320102215,-0.0767383649945,0.0255283638835,-3.88275003433,0.0233500022441,-0.179113388062,0.283621668816,-0.557930707932,0.222224324942,0.428343772888,-0.31519472599,-0.540829896927,0.901210665703,-0.780184328556,-0.846333026886,0.535143494606,-0.261765986681,0.480129599571,-0.183760464191
1981,-0.489399969578,-1.17905426025,-0.698161482811,-0.0338139533997,-0.455578148365,0.165511965752,-0.348702907562,-0.800931692123,-0.310081660748,-0.718299984932,-0.574099957943,-0.359021067619,-2.31520223618,0.306925266981,-0.40087851882,-1.43219852448,0.238605931401,0.624827861786,-0.607171297073,0.627944767475,0.437014997005,-0.0921708419919,-0.248027086258,1.09973692894,0.508793652058
695,0.040499985218,-0.0545988678932,1.50300216675,-0.999623894691,-0.0915782898664,0.0925141274929,-0.33064070344,0.720121026039,-0.47003403306,0.105500012636,0.173500016332,0.888934671879,-0.234573513269,2.72107672691,-0.499164581299,-0.59220802784,-0.110717974603,-0.118442602456,0.039581887424,1.13805294037,0.210780307651,0.176739245653,-0.0317461341619,1.09181797504,0.0619860291481
10398,-4.9984998703,0.344948589802,0.744918107986,0.969413518906,-0.763683974743,0.0691530555487,-0.551829874516,0.550186157227,0.507249355316,0.00349999964237,1.56990003586,-0.959345936775,-0.92564111948,0.925726950169,1.15160763264,1.30594623089,-0.0161528885365,-1.62513494492,-0.165167570114,-1.42851758003,0.177565038204,0.209244593978,-1.35525465012,0.104463070631,-1.23238492012
5708,-0.373549997807,-2.23271179199,-1.40674221516,-0.915315270424,-0.261543482542,-2.04165625572,-0.270756751299,-0.266695320606,0.356955438852,-1.19439995289,-0.137700006366,1.22671675682,-0.228011339903,-0.90369695425,0.317465186119,-0.18643951416,-0.190513119102,-0.456182509661,0.381262749434,-0.305672764778,0.151534646749,0.593764364719,-1.78096246719,0.803268194199,-0.261228919029
1213,-0.448949992657,-0.609046459198,-0.317211031914,-0.735719442368,-0.275170505047,-0.830460369587,0.247767820954,-0.136835351586,-0.97655069828,0.560950040817,-1.11805009842,0.0960613638163,1.28405928612,0.346914738417,-1.14531219006,-0.57006663084,0.326788961887,-0.712709784508,-0.537124872208,0.62317609787,0.942633986473,-0.0864071473479,0.676555931568,0.332348406315,0.254473954439
226,-0.465849995613,0.371723026037,0.0124781876802,-0.180231869221,-0.400969743729,-0.495568484068,0.293735653162,0.0724833607674,-0.819681286812,-0.159199997783,-0.860050022602,-1.29247367382,0.672491192818,0.661332726479,-0.427056133747,-0.71825325489,0.243623927236,-0.161560162902,-0.40266174078,0.0473307967186,0.73014652729,0.474965691566,-0.195854961872,0.814545869827,-0.0975497886539
6777,0.478149980307,-0.663253366947,-0.170624151826,-1.31099677086,-0.507673501968,0.290911793709,-0.5369810462,-0.0423006862402,0.612120866776,0.185249999166,-0.550350010395,-0.375291913748,-0.211009502411,1.98348891735,-0.327823460102,-0.864285349846,-0.695360779762,-1.02065312862,-0.437819600105,2.08436489105,1.07114076614,-0.511272728443,0.512263178825,0.498534590006,-0.0724526420236
2113,-0.771900057793,0.185708522797,3.18409013748,0.789276123047,-0.460724681616,-0.158706635237,-0.997901320457,0.847414731979,-0.436022877693,-1.41809999943,1.73940002918,-1.0060530901,0.155188068748,1.35773253441,0.47511446476,1.04744768143,-1.01616466045,1.69213247299,0.738868236542,-3.08223676682,-0.438425600529,-0.390217363834,-0.742704689503,1.02468323708,0.321993649006
3329,-0.957349956036,-0.049031034112,0.0168052315712,-1.11839330196,-0.0987345427275,-0.596790552139,1.12920498848,-1.97572863102,-1.03945827484,-0.0016999989748,-1.49279999733,-1.32084429264,-0.502156615257,-1.14484572411,-0.278348624706,-0.991380035877,-1.01667237282,-1.34504723549,0.115557566285,-2.02496480942,-0.313322395086,0.309485673904,-0.179093033075,-2.55950975418,-0.575306475163
1050,-0.380250006914,0.444178730249,0.659977436066,-0.192462801933,-0.347677797079,-0.125645130873,-0.649175643921,-1.0030579567,0.55354475975,0.234549999237,-0.537549972534,-0.992410540581,0.0110483467579,-0.713475525379,-0.962946772575,-2.04599618912,0.30456674099,-0.460614323616,-0.0150803625584,-0.78593480587,-0.0936475247145,0.747604250908,0.913426756859,0.37562674284,-0.0355779230595
9491,0.25260001421,0.930458903313,1.25331234932,0.761552274227,-0.824131906033,0.54697573185,1.30143654346,0.0806280523539,0.443083971739,0.507849991322,0.0895500183105,0.202369377017,-1.26693701744,1.072052598,0.276213288307,0.864161372185,0.0678263753653,1.12742495537,0.19339184463,-0.821369946003,-1.05704963207,0.0724456235766,-0.638323962688,0.0377637147903,-0.568910717964
22926,-0.11249999702,-1.80174148083,0.511004030704,-0.665572166443,-0.375730872154,-1.35503101349,-0.0653546005487,0.493462979794,-1.73244476318,-0.479050010443,0.58729994297,0.0921111553907,-0.443685978651,-0.282711148262,-0.428687363863,-0.548962950706,1.0815346241,-0.361673861742,-0.688282251358,-0.303859233856,1.0860363245,-0.203425168991,-0.443119466305,0.117729172111,-0.203156858683
5899,-0.247199997306,-1.35042262077,-0.850475788116,-1.04122245312,0.28392675519,-0.795404016972,-0.563469946384,0.104618281126,-0.589978277683,0.362149983644,-1.71440005302,0.205708861351,1.12587451935,-0.125973373652,0.347149223089,0.905542016029,-1.39193594456,1.48529481888,-0.700705349445,1.52480053902,3.05200958252,0.374348014593,0.368094027042,-0.310048848391,0.311497926712
5467,-0.313549995422,2.05589365959,-0.0592525862157,-0.0829689353704,-0.251011073589,-0.625864028931,0.273162603378,0.155210360885,0.90855461359,1.08539998531,2.10794997215,0.282471776009,0.75801128149,0.652094781399,-0.0936416983604,0.540288209915,-0.18625420332,1.21754860878,0.791815280914,0.295715123415,0.324548363686,0.13913372159,0.0654230117798,1.56730973721,0.444696426392
6774,-0.0578499957919,0.700007081032,0.110249906778,-0.578266263008,0.11558778584,0.300548225641,0.134309828281,1.11815273762,0.163739204407,0.357149988413,0.0435499995947,-0.224969446659,-0.796222567558,0.291775286198,-0.381031394005,-0.236015543342,0.0573783218861,-0.84838449955,0.120843440294,0.436260640621,0.821513652802,0.259444117546,0.146805718541,1.50033020973,-0.0617538690567
1788,-0.52294999361,0.724786162376,1.57551681995,0.754418611526,-0.150563567877,0.182258799672,-0.0121214818209,0.720977902412,0.71653932333,0.231150001287,1.15945005417,-0.18593454361,-0.599431395531,0.883560538292,0.163391679525,1.34911501408,0.492947369814,1.48221647739,0.407045423985,0.717838943005,-1.12087202072,0.951421558857,-1.15390312672,0.240583777428,-0.137882292271
5921,-1.52535009384,-1.4337451458,-1.08273816109,-0.0960646122694,0.370683014393,-2.60871815681,1.77764928341,2.87486767769,-1.66846144199,0.228599965572,-0.446300029755,-0.158100426197,0.315312683582,-2.5385518074,-1.38371419907,-0.492787092924,1.01666176319,-1.2351000309,-1.54928183556,1.24857854843,0.563638627529,-0.158413976431,0.450801581144,0.0559561252594,-0.576902866364
5721,-0.214149996638,-0.887247979641,-0.148247987032,-0.70151412487,0.428783923388,-0.114168338478,-0.170958951116,0.20734141767,0.34745746851,0.0272499918938,-1.96764993668,0.906516313553,-0.111660182476,0.389057576656,0.521240651608,-2.50382041931,-0.852068662643,-0.345370173454,-1.04935467243,-0.708527088165,-0.216840669513,0.752726793289,0.267702132463,-0.645647644997,0.107626892626
2263,-0.256399989128,0.172366857529,0.534447431564,0.472421735525,-0.390144944191,0.660299837589,-0.459858298302,0.781252861023,0.539687156677,0.0953000038862,0.123400002718,-0.38851365447,-0.734730899334,2.15167212486,0.558628559113,1.62662339211,-0.308616638184,1.17891979218,0.281307846308,-1.14577507973,-1.31372010708,-0.624711096287,-0.701952815056,-0.446465075016,-0.27178311348
808,-0.240200012922,-0.663711607456,-0.133021682501,0.20280097425,-0.260215818882,-0.0167738497257,-0.357356101274,-0.662091374397,0.810373544693,0.756799995899,0.633050024509,0.364618182182,-1.06423711777,0.3285356462,1.18107581139,0.514655530453,0.222089916468,2.93751215935,0.257859170437,-0.311996281147,-0.0746011659503,-0.318571776152,-1.08029329777,0.174106687307,-0.727850854397
30001,-0.552649974823,-0.582419812679,0.0863444209099,0.83931517601,-0.206112906337,0.0871374309063,0.0972089320421,-0.315906465054,-0.833683431149,-0.827349960804,-0.579050004482,0.710695445538,0.547527074814,-0.626978754997,0.646765291691,-0.629829347134,-0.59307038784,2.49922394753,0.0016580298543,1.54309129715,2.47483348846,-0.967914044857,-0.175115332007,-0.314856022596,-0.0256134569645
