rid,CPC003_HA1E_6H:BRD-K46018455-001-17-7:10,CPC003_HA1E_24H:BRD-K46018455-001-17-7:10,CPC003_HCC515_6H:BRD-K46018455-001-17-7:10,CPC003_HCC515_24H:BRD-K46018455-001-17-7:10,CPC003_PC3_6H:BRD-K46018455-001-17-7:10,CPC003_PC3_24H:BRD-K46018455-001-17-7:10,CPC003_VCAP_6H:BRD-K46018455-001-17-7:10,CPC003_VCAP_24H:BRD-K46018455-001-17-7:10,CPC015_A375_6H:BRD-K46018455-001-17-7:10,CPC015_A549_6H:BRD-K46018455-001-17-7:10,CPC015_A549_24H:BRD-K46018455-001-17-7:10,CPC015_ASC_24H:BRD-K46018455-001-17-7:10,CPC015_HEPG2_6H:BRD-K46018455-001-17-7:10,CPC015_HT29_6H:BRD-K46018455-001-17-7:10,CPC015_MCF7_6H:BRD-K46018455-001-17-7:10,CPC015_MCF7_24H:BRD-K46018455-001-17-7:10,CPC015_NPC_24H:BRD-K46018455-001-17-7:10,CPC015_PHH_24H:BRD-K46018455-001-17-7:10,CPC015_SKB_24H:BRD-K46018455-001-17-7:10,CPD001_MCF7_6H:BRD-K46018455-001-21-9:10,CPD001_MCF7_24H:BRD-K46018455-001-21-9:10,CPD001_PC3_24H:BRD-K46018455-001-21-9:10,NMH002_FIBRNPC_24H:BRD-K46018455-001-23-5:10,NMH002_FIBRNPC_6H:BRD-K46018455-001-23-5:10,NMH002_NEU_6H:BRD-K46018455-001-23-5:10,NMH002_NEU_24H:BRD-K46018455-001-23-5:10,NMH002_NPC_6H:BRD-K46018455-001-23-5:10,NMH002_NPC_24H:BRD-K46018455-001-23-5:10
5054,0.0084500014782,0.323266685009,0.487051606178,-0.0226164162159,1.4713742733,-0.945578217506,-0.217473208904,-0.258350014687,0.258720487356,-0.19280000031,0.522419571877,0.552020430565,-0.457300007343,0.979095101357,0.356883019209,0.233484476805,0.55592495203,-0.397799998522,-0.478049993515,2.65970015526,2.33977293968,-0.220205724239,0.128802806139,-0.101728960872,0.498866677284,-0.0388176515698,0.334045708179,0.454525053501
3108,0.50150001049,0.693966627121,0.580079257488,0.377304464579,-0.281386256218,-0.197169616818,0.640669822693,-0.714900016785,-0.357558935881,0.375600010157,0.87713187933,1.58766436577,0.927850008011,-0.0871893540025,-0.743875980377,-0.442440092564,-0.120875000954,3.18814992905,0.863150000572,2.63234996796,1.12678146362,-0.25277993083,0.981331110001,0.154829487205,-0.131133317947,-1.32463550568,-2.50950813293,-0.866483092308
1950,-0.366349995136,0.454166650772,-0.558928906918,-1.29935896397,-1.35869514942,-1.17776811123,-0.889049053192,-0.613799989223,-0.331790268421,1.01789999008,-0.0123772472143,-0.673722147942,0.29240000248,-0.370742082596,-1.64816749096,-0.00144682824612,1.77124989033,0.213100016117,0.911000013351,2.27570009232,1.51027965546,0.029324606061,-0.433513939381,0.160263046622,0.110566645861,-0.917648136616,-0.420920878649,-0.0217639803886
351,0.11724999547,-0.200666666031,0.204773157835,0.151036784053,-0.0387184545398,-0.236540690064,-1.59019088745,0.337249994278,-0.533733785152,0.271349996328,-0.405388623476,0.374698847532,1.33644998074,-0.200850218534,-1.19795894623,-2.65767288208,-0.432624995708,0.00065000000177,-0.000300000014249,2.46650004387,0.495773434639,0.832867860794,-0.237415730953,0.287164926529,0.0358000025153,0.525048434734,-0.815467774868,-0.849310815334
4846,0.81844997406,-1.05376672745,-0.399914205074,0.295114248991,0.274844646454,-0.247982054949,0.30047082901,0.0955500006676,0.379523217678,-0.440550029278,-0.740713655949,-0.252484560013,-1.08990001678,0.923283278942,-0.419846057892,-0.0786518380046,0.807275116444,1.20319998264,1.19830000401,0.125400006771,-1.22924661636,0.357903659344,0.00325326435268,0.0875547379255,-0.922800064087,0.147638753057,0.307785123587,0.0460542179644
1452,-1.11045002937,0.160500004888,-1.40786457062,-0.0241011306643,-0.537980139256,-0.454636216164,0.649147808552,0.194049954414,0.334892272949,-0.0663500130177,0.718466579914,-0.438363403082,-0.355899989605,-1.22646081448,-0.606849491596,-0.94889742136,0.267875015736,-0.841349959373,-1.53165006638,-0.130549997091,-0.674714267254,-0.751897037029,-0.559890091419,0.0662682577968,0.422366678715,1.09648180008,0.580050468445,1.19172430038
4776,0.4891500175,-0.61360001564,-0.445104241371,0.242453202605,-0.325870931149,-0.879070520401,-1.02883946896,-0.306199997663,1.01423239708,0.584850013256,-0.922236502171,-0.511584401131,1.08894991875,-0.597481191158,-0.674454033375,0.232457906008,0.124099999666,0.255950003862,0.13354998827,1.54869997501,1.5385941267,-0.583730518818,0.835248827934,0.279551535845,0.360933333635,0.153262883425,0.507286310196,-0.345335036516
6908,-0.626299977303,0.00316666252911,0.690824627876,1.46757638454,-0.185142099857,0.876505255699,0.900402903557,-0.556199967861,-1.28883266449,-0.629900038242,0.824089288712,0.933775484562,-1.12159991264,0.423591792583,0.749835252762,0.383643060923,0.402549982071,-0.329999983311,0.256949990988,-1.24695003033,0.782752513885,0.357017487288,0.361589163542,-1.08697128296,0.19960001111,0.336584240198,-0.00828917324543,0.271817266941
672,0.319499999285,-0.047166660428,0.688092827797,0.153897851706,-0.229486271739,-0.356465637684,0.546938359737,0.90934997797,0.52014529705,0.166350007057,1.18338501453,0.830749452114,-0.180999994278,0.598008394241,-0.393560260534,0.344327807426,-0.044700011611,-0.422900021076,1.17309999466,-0.647750020027,-0.853601098061,-0.417804837227,0.670884013176,0.68317168951,-0.425700008869,0.872458517551,0.645105957985,0.524369716644
5710,-0.596400022507,0.0756666660309,0.401709496975,0.246038883924,1.11789894104,0.61595416069,0.502685189247,0.489849984646,-0.19746735692,-1.02399992943,0.471224844456,0.650987029076,0.29469999671,0.586859047413,0.134555011988,-0.323102116585,-0.134274989367,0.107649996877,0.274850010872,-3.41560006142,-0.388983041048,0.392074286938,-0.380917429924,-0.577091753483,-0.177800029516,1.01945579052,0.65213316679,0.857531905174
2115,0.342999994755,-0.217733338475,0.111388087273,0.459630966187,-0.946668863297,-0.569584548473,-0.57131332159,0.245200008154,0.147536173463,2.12335014343,-0.762209236622,0.391437500715,1.71105003357,0.815215229988,-0.390506774187,-0.123678192496,-0.3587000072,0.641900002956,-0.816500008106,5.03125,0.95481801033,-0.996778547764,0.28387466073,0.0233957618475,-0.320166677237,-0.999113917351,0.751427829266,-0.428020000458
7015,-0.0725499987602,-0.338000029325,1.29715311527,-1.05137050152,0.342959344387,-0.198437899351,-0.879055261612,-0.714650034904,0.270781457424,0.298550009727,-0.757038414478,-1.28099370003,0.0854000002146,-0.14603894949,-0.891977071762,0.0747622400522,0.348824977875,-0.37935000658,0.0625499933958,1.61075007915,1.60999321938,-0.0545353293419,-0.271063774824,0.103396743536,-0.0437000244856,-0.629689216614,-0.482791006565,-0.809452056885
8726,0.181100010872,-0.272233307362,0.639452695847,0.892493963242,-0.194079726934,0.396289527416,1.00631642342,1.82825005054,-0.0335107706487,-0.927500009537,0.649414241314,-0.27243989706,-0.679849982262,0.223083615303,0.764363884926,-0.0358826220036,0.234874993563,-0.404049992561,0.33394998312,-2.35894989967,-0.69287955761,1.17136108875,-0.176267027855,-0.192314952612,-0.595800042152,0.243537470698,0.788095712662,0.772903263569
2185,0.156100034714,0.295299977064,0.460849732161,0.0865426510572,0.562355577946,-0.317388504744,-1.2124761343,-0.7132999897,-0.383998036385,0.740400016308,-0.994418263435,-0.505825638771,1.23289990425,-0.000606471672654,-0.717163681984,0.111751049757,-0.144550010562,-0.30965000391,0.479649990797,1.86529994011,1.27784729004,-0.353044271469,-1.04964017868,-0.165159255266,-0.203900009394,0.404921114445,0.0154587328434,-0.889431834221
3315,-0.0781999975443,-0.341199994087,-0.504491388798,0.252899110317,-3.96186518669,-0.382075369358,0.992551803589,0.0929499864578,-0.587282478809,-2.02044987679,-0.841450750828,0.290354967117,-1.89440000057,-0.977774500847,2.59799075127,-0.478799343109,0.0461999922991,-0.585199952126,-1.27445006371,0.275399982929,-0.641079068184,-0.0323664397001,-0.00074577331543,0.362216055393,-0.940033316612,1.18521475792,-0.469897896051,0.242048487067
5289,0.132950007915,-0.244366675615,0.212328270078,0.205727934837,-0.553299963474,-0.19905166328,-0.253878980875,-0.127449989319,-0.0901696681976,1.38810002804,-0.703109264374,-0.193698808551,0.658399999142,0.0604465827346,-0.0883118212223,0.259915173054,0.284875005484,0.435749977827,0.395000010729,1.6384499073,2.21171140671,0.0112305954099,0.00183106958866,-0.641224265099,1.30646669865,-0.835227310658,-0.449801921844,0.32732629776
868,-0.29059997201,-0.692066669464,0.0923506841063,0.620166897774,-0.947196722031,-0.750362098217,-0.550716340542,0.277200013399,-0.0110564604402,0.422850012779,0.355507582426,0.665351569653,1.92770004272,0.28148907423,0.866185605526,-0.579628348351,-0.838800013065,0.797600030899,-0.118299990892,0.0109000056982,-1.60558283329,-0.781233012676,-0.41275459528,0.080987393856,-1.40036678314,-1.59634423256,-0.206046491861,0.615406811237
1677,-0.0964500010014,0.00119999051094,0.186020836234,-0.696225225925,0.362619280815,0.916733622551,-0.189601808786,0.21875,-0.00462501496077,0.912600040436,-0.581486225128,-0.863539338112,1.20140004158,0.410384893417,-0.10701546073,0.713011026382,-0.527275025845,1.2297000885,-0.147499978542,0.494749963284,-0.274417072535,0.788478136063,-0.500864863396,-0.551064074039,-0.217133373022,-0.977578163147,0.320579349995,0.259449422359
7043,0.158200025558,-0.0015666782856,0.371837556362,-0.106117933989,-0.28858974576,-1.08046638966,-1.19739055634,-0.401499986649,0.309172421694,1.93380010128,-0.653781235218,0.0578090846539,1.38909995556,0.778846621513,-0.221933081746,-0.316505253315,-0.0611500069499,0.822099983692,0.0417499989271,0.824100017548,0.875720858574,-0.691240549088,-0.542384803295,-0.494724154472,-0.347166657448,1.10045444965,-0.492261588573,-0.0857604816556
5613,-0.473800003529,-0.0734666585922,0.766172170639,-1.17547905445,-0.329617708921,-0.160263538361,-1.35239088535,-0.354449987411,-0.844935894012,1.53874993324,-0.681611180305,-0.213677078485,2.11945009232,0.0673649013042,-0.239750772715,0.0961113274097,-0.345825016499,-0.143649995327,-0.140799999237,0.706200003624,1.58852255344,-0.352955639362,-0.586492240429,-0.0870190560818,0.126866698265,0.532777607441,-0.120150953531,-0.282138764858
595,0.254049986601,-0.254700005054,0.506538391113,0.0610278695822,1.46101737022,-0.540778279305,0.313972771168,0.664350032806,0.546624600887,-0.419849991798,0.268812298775,0.134188577533,-0.611799955368,0.131663098931,1.64180064201,0.489350229502,0.0886749923229,-0.945549964905,-0.739150047302,-1.62190008163,-1.25373971462,0.102525725961,0.914846241474,-0.465505003929,-0.189966663718,0.964284241199,-0.384974569082,1.11670506001
4793,-0.470450013876,-0.357266664505,-0.259099632502,0.163583159447,-0.384845018387,-0.661091923714,0.362592190504,-1.15604996681,0.31235229969,-0.89384996891,4.26432085037,0.545837938786,0.328099995852,0.092024743557,0.594605624676,0.179978191853,0.551850020885,-0.214249998331,1.08515000343,-1.24694991112,-0.275594770908,0.167052060366,-0.718488931656,-0.818814218044,-0.228833347559,3.46542167664,-1.55263459682,1.1321003437
2736,-0.0675500035286,0.453866660595,0.172510325909,-0.400070041418,-0.631797432899,-0.0548828244209,-1.35185980797,-0.0459499955177,0.368338048458,1.57299995422,-0.396169245243,0.211663633585,1.03154993057,0.438541710377,0.540324091911,0.0436466634274,-0.170275002718,0.85414993763,-0.559549987316,0.342099994421,1.7284348011,-1.23025393486,-0.449705660343,0.0149270370603,0.165666669607,0.69470334053,-0.506583988667,-0.213322967291
5290,0.143099993467,0.263700008392,-1.09671974182,-1.23483455181,-1.5161216259,0.0511976704001,0.212302923203,0.141149997711,-0.736243605614,0.246500000358,-0.956793189049,0.929730534554,0.598749995232,-0.737961232662,-0.655482947826,-0.0485895946622,-0.081149995327,0.127199992537,1.65170001984,1.41635000706,1.23042273521,0.0314456820488,-0.509055554867,0.816278338432,-2.66623353958,-0.822082519531,0.517477452755,-1.18042647839
6194,-0.147699996829,0.0487999990582,4.46590493084e-05,0.0,0.082936912775,-0.137848958373,0.381571263075,0.0,0.0,0.00135000003502,0.256707012653,0.0,0.236699998379,0.000371261150576,-0.936206638813,-0.91578578949,-0.550400018692,-0.00065000000177,-0.00034999998752,-0.669449985027,-0.601789176464,0.47338244319,-0.199884951115,0.821927368641,-0.502066671848,-1.11636781693,-0.425681859255,-0.423433303833
1676,-0.113099992275,0.29173335433,0.183968603611,-0.585226476192,-0.114985175431,0.142516493797,-1.42149806023,-0.499099999666,0.258901119232,0.701000034809,-0.555590629578,-0.619553685188,1.06764996052,0.275249361992,-0.18413977325,-0.0895999372005,-0.0996250063181,0.670750021935,0.323599994183,0.37784999609,0.791531443596,-0.469813674688,-0.670362055302,0.00840823352337,-0.386233299971,-0.234817653894,0.166137710214,-0.405733913183
23512,-0.586750030518,-0.00583334267139,0.733866035938,0.397968113422,-1.38447403908,-0.510465145111,0.815924465656,-0.44604998827,-0.012183344923,-0.742599964142,0.397386908531,-0.0693317726254,-0.379999995232,0.596747338772,-0.0930996537209,0.172897130251,0.217824995518,0.18789999187,0.0115499794483,1.93114995956,0.414660274982,-2.16718029976,-1.29701507092,0.00793266296387,-0.431299984455,0.733171999454,0.540643513203,0.786754488945
148022,0.0342500060797,0.712400019169,1.68131685257,0.689558088779,0.767041504383,-0.052737429738,-0.486100196838,0.527500033379,0.651191532612,-0.333200037479,-0.996171832085,3.65643024445,1.23179996014,0.255431085825,0.818514764309,-0.223187968135,-0.454249978065,-0.441000014544,-1.03164994717,4.58535003662,-0.703687667847,0.0810725390911,0.368815600872,0.155379772186,-0.361166656017,-0.466576933861,-0.0518694072962,-0.116517782211
1906,0.162149995565,0.621166706085,0.19174978137,-1.53658807278,-1.18677389622,-0.674323558807,-2.59148430824,-0.335099995136,0.0139114558697,0.0477000027895,-0.518666982651,-2.15870714188,1.23344993591,0.164190649986,-0.184822708368,-0.324934065342,-0.0448250174522,0.642700016499,-0.369049996138,0.890550017357,1.50370979309,-0.735872030258,-0.332426398993,-0.173901438713,-0.335800021887,-0.00335198640823,-1.36308288574,-0.71008849144
8878,0.029549986124,-0.126733332872,1.06866240501,-2.76888608932,0.130450338125,0.222527503967,-0.377342760563,0.888100028038,0.361068129539,-5.05655002594,-0.233004122972,0.08415363729,-0.681900024414,-0.372982084751,0.747723400593,-1.36539494991,-0.253524929285,0.0,0.236149996519,-2.97944998741,-1.29313063622,0.0149528980255,-0.137407213449,-0.167803838849,-0.157466709614,1.0378702879,0.0939775034785,0.36272034049
3091,0.716700017452,1.14350008965,0.336920469999,0.56033796072,0.564507842064,-0.803041934967,-0.0321090035141,-0.535000026226,-1.43609535694,0.529250025749,-0.82374215126,0.336342513561,-1.0474499464,0.426905423403,-0.0308926794678,-0.349830329418,-0.122024990618,0.00850000232458,-0.159699976444,0.326449990273,0.00798246264458,0.149192780256,0.048076659441,-0.0494322068989,-0.0606666505337,0.253094434738,-0.145828306675,-0.169187635183
5743,-0.177799999714,0.0705999732018,5.32936382294,3.20297265053,-0.813151657581,0.0332268476486,0.0406143069267,-1.7051500082,-0.502149283886,-0.743349969387,-0.185292288661,-0.0263076648116,-0.241250038147,-0.213157594204,-1.38035690784,0.206199988723,0.138099998236,1.32459998131,2.0406498909,-0.100549936295,1.10559809208,0.345734059811,0.0302064213902,1.29697346687,0.574500024319,-0.333115726709,1.70547103882,-0.541101574898
5321,0.108099967241,0.547766685486,-0.178466290236,-0.863669514656,0.44235175848,-0.00410509854555,-1.06130051613,0.109050005674,-0.285774737597,0.823000013828,-1.15681898594,-0.430662661791,1.08899998665,-0.457949310541,-0.377324491739,0.298671722412,0.0702750086784,0.719900012016,0.296699970961,1.57544994354,0.750855326653,-0.167923122644,-1.15883636475,0.581732749939,-0.301366657019,-0.0611438825727,-0.125273495913,-1.78135025501
4144,0.224399998784,0.323600053787,-0.477185726166,0.637096822262,-0.0614896342158,-0.056619822979,-0.570530831814,-0.459450006485,0.193231135607,1.26425004005,0.42245939374,0.286288648844,0.777150034904,-0.315062791109,-0.498045772314,0.145123392344,-0.174624994397,-0.167950004339,0.530800044537,1.35224997997,0.833758890629,-0.184226483107,0.0670198053122,0.362216591835,-0.346766680479,0.477067470551,0.00491823256016,-0.78488612175
1981,-0.416649997234,0.692866742611,1.18194019794,0.808407127857,-0.398230731487,0.374619543552,-0.887386083603,-0.26519998908,0.0673459842801,1.19630002975,0.103291794658,0.435961067677,-0.486900001764,0.525863826275,0.433697998524,-0.393382430077,-0.0646999999881,-0.606999993324,-1.26974999905,0.227099999785,-0.985451757908,0.351785302162,-0.202016919851,-0.381797134876,0.26536667347,0.493402630091,0.482596367598,0.82761991024
695,0.807949960232,0.284366667271,-0.491434246302,0.286095619202,0.588059127331,-0.642760813236,0.237799376249,-0.0662500113249,0.268260329962,0.715350031853,0.539323806763,0.00161790847778,0.176550000906,-0.128773659468,-0.0370865240693,0.507150053978,-0.0139249935746,1.11030006409,0.770500004292,1.59340000153,0.500666677952,0.595163762569,-0.763431072235,-0.378013640642,-0.511933326721,-0.128480285406,0.24841094017,-0.270503282547
10398,-1.34350001812,-0.810700058937,0.545090138912,-0.0613609403372,-0.849291801453,-0.883715450764,-2.406437397,-1.12345004082,-0.297043561935,0.508649945259,-0.411096066236,0.614712655544,-0.0309500098228,0.466021150351,-0.261218100786,-0.0113576389849,0.547600030899,0.0615499913692,-1.27275002003,0.303900003433,1.91677689552,-1.34338855743,0.380062580109,0.0330267176032,-0.0957999974489,0.542758584023,0.153872162104,1.11747634411
5708,0.554949998856,0.0370666384697,0.14105039835,0.6605489254,0.29232648015,0.00899817049503,-0.229541182518,-0.77095001936,0.459975928068,-0.311699986458,-0.194421648979,-0.455107092857,-0.263599991798,0.137715265155,0.860823392868,0.0913032963872,0.00499999523163,-0.920049965382,-0.189450010657,0.69344997406,0.773606538773,0.226769983768,-0.335592329502,0.00782364606857,-1.59080004692,0.335259765387,-1.56907474995,-0.117662042379
1213,-0.517699956894,-0.549000024796,0.437096834183,-0.0971676558256,-0.169281214476,0.547071218491,-0.541030466557,0.599350035191,-0.150604143739,-1.07010006905,0.914977908134,0.478596180677,-0.706249952316,0.0216802656651,0.468691080809,0.133908674121,-0.00452497601509,0.162050008774,-0.474599987268,-3.07039999962,-1.49110174179,0.89732581377,0.342830598354,-0.0942489206791,-0.412766695023,0.649044513702,0.480965256691,0.391369700432
226,-1.21570003033,-0.271533310413,0.343195319176,0.744005322456,1.70828068256,-0.0287265628576,-3.31512331963,-0.756549954414,-0.0633589401841,-0.303599983454,-0.469757169485,0.259110361338,-2.62230014801,-0.561275005341,0.766980886459,0.00488014519215,0.222125023603,-0.441650032997,-0.392199993134,-0.14074999094,-1.2487308979,-0.285573840141,-0.00230069458485,-0.164740473032,-0.232400000095,1.21458780766,0.631082653999,1.21158599854
6777,-0.0375000014901,-0.164633333683,0.570844769478,-0.487996429205,1.19088017941,0.269016236067,-0.81489777565,-0.0491000004113,-0.433192968369,-0.836950004101,-0.524551153183,0.112293370068,-1.18454992771,-0.367265045643,-0.0349659696221,0.146648511291,0.298299968243,-0.683550000191,4.69115018845,0.435849994421,-0.408311337233,-0.321119070053,0.851243972778,0.513093709946,0.322133362293,0.229195773602,1.19517111778,1.19087600708
2113,-0.126449987292,0.877066671848,-0.0168292447925,0.0405874550343,-0.798793315887,-0.176501169801,-0.884729206562,-0.675050020218,-0.389843910933,-1.10409998894,-0.886923372746,-0.25993129611,1.08074998856,-0.0584584549069,-0.0512579604983,0.565008759499,-0.0559000074863,0.684300005436,-0.273900002241,1.24469995499,1.3788061142,0.328686714172,-0.379786550999,-0.744187355042,0.42516669631,-0.389155656099,-0.607819736004,0.672619283199
3329,0.0110999941826,0.118499994278,1.22511589527,0.249374851584,2.28066062927,0.464031666517,1.16741168499,1.13745009899,0.143673017621,-1.46850001812,1.16627967358,0.826196432114,-0.590499997139,0.20045915246,0.770621716976,0.742975115776,0.355724990368,-0.131149977446,-1.52874994278,-5.11530017853,-2.51829075813,0.893684864044,0.469889134169,-0.449026823044,0.557766675949,-0.0768172442913,0.35907304287,1.30719792843
1050,-0.724150002003,-0.0482333302498,1.0739043951,1.05985283852,0.381248682737,0.907746195793,1.56724083424,1.05865001678,0.60402494669,0.243950009346,0.635345578194,0.435847103596,-0.291999995708,-0.0235448367894,1.28141915798,0.388650864363,3.33397507668,-0.534550011158,-0.468050003052,-1.70350003242,0.183416545391,0.503499984741,-0.600604236126,-0.642574191093,-0.176266670227,-0.776878714561,0.589688777924,-0.725940585136
9491,0.0531999915838,-0.132166668773,-0.290552556515,0.0420180857182,-0.556039750576,1.87678003311,-0.374754309654,-0.637450039387,-0.413919359446,0.0982500016689,-0.076788008213,-0.396783590317,0.142800033092,-0.611053824425,-0.600100159645,-0.498216956854,-0.430824995041,0.0729500055313,0.394100010395,2.94510006905,0.794882893562,-0.131198644638,-0.366426199675,1.00789821148,-0.487133383751,-0.407862484455,-0.432050913572,-0.602106809616
22926,-0.00670003890991,-0.0536333471537,1.46376645565,-0.0504721701145,0.153814390302,-0.517719745636,-0.206078901887,-0.0504999756813,-0.651400446892,-0.751950025558,-0.0281041711569,0.422614574432,0.6507999897,-0.228849977255,-0.0845669656992,-0.496723711491,-0.343400001526,0.0236499905586,-1.10475003719,0.323200017214,0.193034738302,-0.238535255194,0.183118492365,-1.06790018082,0.693899989128,-0.386331319809,0.271847486496,0.123370528221
5899,-0.705099999905,-0.23436665535,-3.38341927528,0.0480615198612,-3.54373550415,-0.0543747395277,0.92899620533,-1.02130007744,-0.726024925709,-0.129800006747,0.477047622204,0.281544834375,-1.48924994469,-0.689342260361,0.759565234184,-0.423468977213,0.860074996948,-0.0730000138283,0.423200011253,1.98299992085,0.435722351074,0.113589175045,0.0324568003416,-0.31595954299,0.00453335046768,-1.14322316647,-0.386669516563,0.363160461187
