rid,DOS050_HT29_24H:BRD-K09957764-001-01-1:5,DOS050_MCF7_24H:BRD-K09957764-001-01-1:5,DOS050_PC3_24H:BRD-K09957764-001-01-1:5,DOSBIO001_A375_24H:BRD-K09957764:10.0717,DOSBIO001_A549_24H:BRD-K09957764:10.0717,DOSBIO001_HT29_24H:BRD-K09957764:10.0717,DOSBIO001_MCF7_24H:BRD-K09957764:10.0717,DOSBIO001_PC3_24H:BRD-K09957764:10.0717,DOSBIO001_NEU_24H:BRD-K09957764:10.0717,DOSBIO001_NPC_24H:BRD-K09957764:10.0717
1950,-1.00013196468,1.4510499239,0.0798500031233,0.552387237549,0.239051282406,-0.68861079216,0.829607009888,0.247974231839,0.148849993944,0.213738009334
351,0.211252063513,0.593699991703,-0.389499992132,-0.185937479138,0.138023018837,-0.207263112068,1.63230860233,0.192665755749,0.440750002861,0.514696776867
4846,-0.787916183472,1.87880003452,0.157700017095,-0.409526616335,0.235533952713,-0.351136028767,1.68640887737,0.241191655397,-0.702450037003,0.567134201527
1452,0.0337346494198,-1.110049963,-0.620599985123,-0.688458383083,0.362257659435,1.33353209496,-0.848556876183,-0.865790903568,0.52530002594,-0.727082967758
4776,-1.14536428452,0.927650034428,-0.355849981308,-0.346571445465,-0.113284371793,-0.51072537899,1.34458065033,0.857465386391,0.490399986506,0.678174376488
6908,1.81449067593,0.0355000048876,0.502550005913,0.879802882671,0.708538889885,0.377216756344,-0.0218861401081,-0.881987273693,0.312400013208,0.241491883993
672,0.995518922806,-0.0709000080824,-0.536849975586,0.71258354187,0.704510807991,1.94330692291,0.34520471096,0.483239173889,0.17509996891,-0.102826058865
5710,0.281607031822,1.34459996223,-0.143449991941,0.0381017886102,-0.334962844849,0.28869509697,0.361134439707,-0.547420024872,0.219999998808,-0.487100362778
2115,-1.30124926567,1.09399998188,-0.220249995589,0.361233830452,0.801784038544,0.379945784807,-1.04014325142,-0.629021525383,0.194550007582,0.528516888618
7015,-0.643285036087,1.24919998646,-0.318599969149,3.58117032051,-0.954533874989,-0.699947416782,3.36626315117,0.758965015411,0.476950019598,-0.0892793238163
8726,-0.0815975964069,-1.09310007095,0.42974999547,-0.0678857266903,0.991342902184,-0.519204378128,-0.769148588181,-0.0578829422593,-0.52555000782,-0.842335224152
2185,-1.20585906506,1.17650008202,-0.104599997401,-0.710247278214,-1.12287163734,-1.55766654015,0.705959677696,0.477752804756,0.429049998522,0.473107159138
3315,1.12515497208,-1.89364993572,0.375900000334,0.53590708971,-0.152289450169,0.237321302295,0.20059967041,0.110545143485,-0.828899979591,0.0533765554428
5289,-0.54291844368,2.72149991989,-0.930400013924,0.353111505508,-0.80674892664,-0.681576013565,-0.197479873896,0.951195180416,0.710149943829,-0.875408232212
868,-1.13163602352,0.661750018597,-0.569500029087,-0.893117547035,-0.745317697525,0.0433725714684,-0.74797308445,-0.39896646142,0.212549999356,0.03649142012
1677,-0.701517343521,1.44239997864,-0.875800013542,-0.237303256989,-1.23685789108,-0.0436228066683,0.292235374451,0.162160784006,0.44185000658,0.446042090654
7043,-1.00372350216,-0.659500002861,-0.394300013781,-0.762386143208,-1.04076361656,-0.682122707367,-0.464843988419,-0.0654685199261,-0.100899994373,-0.381494700909
5613,-2.07513546944,1.22455000877,-0.317050009966,-0.740227401257,-0.873926579952,-1.05357897282,0.875641822815,-0.0997491702437,-0.380999982357,0.64063167572
595,0.224019661546,-1.1276999712,0.00394999980927,0.440830171108,-0.290851831436,1.00389909744,-0.213816553354,-0.397800475359,-0.208499997854,-0.399152696133
4793,-0.26496386528,-1.00679993629,-0.314300000668,0.699443817139,-0.531494140625,-0.111250460148,-0.533442139626,0.0715355873108,0.368099987507,0.197709977627
2736,-1.57267212868,-0.336700022221,-0.496649980545,-0.924516201019,-1.05875992775,-0.630298197269,1.01459395885,-0.600125551224,-0.518649995327,-0.238709971309
5290,-0.791179358959,0.163399994373,-0.243149995804,-0.614919900894,-0.644206821918,-1.39005410671,0.0914009213448,0.57332098484,-0.116650000215,0.910845220089
6194,0.0,-0.873149991035,-0.337599992752,0.206798940897,0.360184967518,-0.229185700417,-0.180209159851,-0.650255203247,0.516900002956,0.00749070942402
1676,-1.13554394245,1.17289996147,-0.669550001621,-0.784203052521,-0.835096240044,-0.997740149498,0.968150556087,0.18413105607,0.0222000181675,0.710503935814
23512,0.98349148035,-1.07450008392,-0.0452000051737,-0.0834681242704,0.654181361198,0.539542794228,0.435293793678,0.81306552887,0.231999993324,-0.335002928972
148022,-0.310741484165,0.254399985075,0.628899991512,0.392807602882,-0.821998417377,0.416443884373,1.0176500082,-1.24025917053,-0.283950001001,-0.269719898701
1906,-0.474271595478,1.07910001278,-1.28694999218,-1.32399725914,0.0942603647709,-0.0840291678905,0.932153046131,0.122806042433,0.116249993443,0.328754782677
8878,0.593330621719,-0.381700009108,-0.373149991035,0.116518780589,-0.205515474081,0.534945607185,0.620708584785,-0.966012775898,0.226300016046,-0.0428588241339
3091,0.115641310811,-0.0358500033617,-0.859599947929,0.180729031563,0.310987174511,-0.539265632629,0.36082932353,-0.569234073162,0.591099977493,-0.427514404058
5743,0.888435006142,0.643299996853,-0.693350017071,0.383533805609,0.308917880058,0.824554204941,-0.539027094841,0.130270600319,-0.0385999977589,0.570113241673
5321,-0.603681981564,-0.163300007582,-1.18564999104,-1.05158138275,-0.874045789242,-2.1963891983,1.15323138237,1.14245545864,-1.03784990311,1.11584043503
4144,-1.51044070721,-0.0958999991417,-0.790900051594,-1.48452806473,-0.0606314018369,-0.940550088882,-0.11343601346,0.271779000759,-0.05269998312,0.319069325924
1981,0.269409447908,-0.346300005913,-0.0501500070095,0.609866380692,-0.408584922552,0.0251930505037,-0.240198746324,-0.633495330811,1.58879995346,0.790923893452
695,-0.239111959934,1.80509996414,7.52120018005,0.211763113737,0.5074608922,-0.648003399372,0.684965074062,0.340885013342,0.499599993229,-0.883647501469
10398,-2.24138736725,1.67669999599,-0.29730001092,0.173711180687,-0.978120088577,-0.501599192619,0.79178082943,0.298672437668,0.0582499802113,0.512069225311
5708,-0.480031371117,-0.0200500003994,0.510450005531,0.186975985765,-1.38701963425,-0.0997665524483,1.27480602264,0.10556820035,-0.403499990702,0.0984215140343
1213,0.388055980206,-1.02014994621,0.522899985313,-0.127202242613,0.441575676203,0.317693561316,-0.0926790237427,-0.42587608099,0.101400002837,0.163743153214
226,-0.383928418159,1.06844997406,-0.678599953651,0.470947146416,-0.585077345371,0.648941338062,-2.92362165451,-0.943652868271,-0.11724999547,-0.0658298656344
6777,1.28672933578,0.719349980354,-0.776849985123,0.629010140896,0.127482950687,0.463656187057,0.884849190712,0.22491773963,0.598749995232,0.37429189682
2113,-0.947652697563,2.16459989548,0.461449980736,-0.319640934467,-0.140907794237,-1.3512814045,-0.204058349133,-1.0705126524,0.495700031519,1.47855329514
3329,1.67346537113,-0.802550017834,0.853049993515,0.847110688686,0.236083462834,0.764570713043,0.110007911921,-0.46491959691,-0.430850028992,0.439491599798
1050,0.417730748653,0.344650000334,-1.12510001659,0.35589709878,0.343553364277,0.826718151569,-0.791958093643,0.418006777763,0.0867500007153,0.20510879159
9491,-1.02160668373,0.897850036621,0.202350020409,0.408220350742,-0.868073046207,-0.812836587429,1.20534908772,0.488576829433,0.430500000715,1.18220496178
22926,-0.0226306132972,0.621749997139,0.52144998312,0.27998778224,-0.832487463951,-0.16407084465,-0.272855818272,-1.02803945541,-0.250449985266,0.64633333683
5899,-0.704710364342,0.572700023651,-1.15895009041,0.553597390652,0.108407735825,0.894575953484,-0.238603204489,-0.602038860321,-0.751699984074,0.287566900253
5467,-0.223394840956,1.60599994659,-0.333250015974,-0.0188516899943,-0.822380363941,0.684613764286,0.0114178955555,-0.321853458881,0.42634999752,0.116563722491
6774,-1.06325519085,0.363900005817,-0.28100001812,0.0696338936687,0.107789844275,-0.543637692928,0.651853680611,0.116656154394,-0.674499988556,-0.419517993927
1788,-3.93370747566,1.50300002098,-0.715800046921,-1.09946513176,-0.985057651997,-1.59393024445,-0.0210294499993,0.0373283028603,0.127449989319,0.817272186279
5921,1.49249458313,0.305899977684,0.008499994874,0.0285098105669,-0.00706693530083,0.113107398152,-0.146500468254,-0.301214277744,-0.609349966049,1.19481480122
5721,0.126001060009,-1.09159994125,-0.368300020695,0.313215196133,0.450381338596,-4.00942802429,-0.525962412357,0.33965420723,0.159600004554,0.564549922943
2263,0.175999522209,1.26609992981,1.04240000248,-0.179359182715,0.13527405262,0.0162759721279,0.314622163773,1.02849388123,-0.112500011921,0.201969712973
808,-0.211073935032,1.52464997768,0.69010001421,1.0430470705,0.0732701122761,-0.338172793388,1.76675128937,0.486912190914,0.171649992466,1.71263682842
30001,1.35442435741,0.506049990654,0.651350021362,0.80677986145,-0.100713476539,4.53156423569,0.0493842661381,-0.542350590229,-0.448550015688,0.0871939063072
348,-0.473762184381,1.03125,-0.269150018692,0.923658132553,0.157068878412,0.175819352269,-0.478066980839,0.834367573261,-0.737800002098,-0.347415983677
30849,-0.217153668404,-0.559749960899,0.664149999619,0.504229545593,0.259036958218,0.162140965462,-0.189490646124,0.155770391226,-0.0206999927759,-0.630486369133
1454,1.00979936123,-0.606599986553,-1.6303999424,0.131030604243,-1.30132687092,-0.483449190855,0.921356141567,0.0248970985413,0.105300009251,-0.0827627256513
6500,0.134780168533,-1.40880000591,-0.493950009346,0.389564156532,-0.0899677574635,-0.0681908801198,-0.262444794178,-0.185462921858,0.178200006485,-0.467220842838
5627,0.878511250019,-1.04524993896,0.102400004864,-0.585543751717,0.374936103821,-0.294095009565,0.0110623538494,-0.329445123672,-0.0712999999523,-1.11501502991
5715,-0.515125155449,0.944249987602,0.354099988937,0.205142244697,-0.289390325546,0.697819113731,-0.936235487461,-0.767464220524,-0.127199992537,-0.834256470203
4791,-1.49475026131,2.23024988174,-0.225800007582,0.698778629303,-0.210250034928,-0.856910049915,1.11297190189,-0.0348711013794,-0.523000001907,0.203647300601
56924,0.446038603783,0.238049998879,-0.430150032043,-0.0890361666679,0.560716152191,0.398488461971,0.0478564873338,-0.715782165527,-0.965849995613,0.33500161767
2690,0.358845055103,-0.331699997187,0.120949998498,0.326990306377,0.00275557488203,-0.643096089363,-0.304050028324,-0.0364071130753,0.00174999237061,0.0608891844749
1019,-0.0897300243378,1.28224992752,0.506900012493,0.990601539612,1.0156942606,-0.626939713955,-0.364378631115,-0.177995637059,0.103250004351,-0.146540910006
51422,-0.031686142087,0.242400050163,1.83639991283,-0.204834580421,1.03178739548,0.421026229858,-1.12747883797,-0.103748843074,-0.0678499937057,-0.316534876823
5788,-0.60679090023,0.516200006008,-1.09459996223,-0.271793633699,-0.687005996704,-1.09955537319,1.1860448122,-0.10897654295,-0.23679998517,-0.0691461786628
6709,-0.60707706213,-0.00110000371933,0.351699978113,0.677633881569,1.85135567188,1.12160158157,1.16014671326,-0.53320902586,-0.603850007057,0.0692400038242
1277,-0.464203953743,1.21914994717,0.214850008488,0.414455652237,0.892904877663,0.00298278033733,-0.205342575908,-0.491687655449,0.280550003052,0.516409516335
993,0.547034204006,0.0810500010848,0.730800032616,0.0598061718047,0.328977525234,0.30589812994,0.550704240799,-0.0884871184826,-0.363300025463,0.210838451982
7157,-0.340324908495,0.602900028229,-0.552850008011,0.58308494091,-0.327762842178,-0.0643051415682,-1.54332900047,1.50488364697,-0.325800001621,0.556378901005
1958,0.0460810959339,0.462650001049,-0.696200013161,0.0896824002266,1.07827544212,-0.287650197744,0.895529270172,-0.280602157116,0.142499998212,1.70070886612
4582,-0.0570860505104,-0.937700033188,0.344350010157,0.145170211792,0.656873047352,1.09040641785,-0.369580090046,-0.376459568739,-0.411549985409,-0.14620308578
9212,-1.51021742821,1.02240002155,-0.837849974632,0.643983840942,-1.12613272667,-0.840407192707,0.339473605156,0.305885672569,-0.381700009108,0.829351007938
8440,-0.308940142393,-0.272499978542,-1.05990004539,0.206827789545,2.58072066307,-0.448074668646,-0.403090059757,0.00872986763716,0.299450010061,0.445871204138
6790,-0.356272995472,-1.60010004044,-0.419900000095,0.155325859785,-0.273523926735,0.357827842236,-0.157596379519,-0.278225362301,0.558650016785,0.136093735695
8851,0.341279089451,2.21840000153,-0.0868000090122,-0.466083943844,0.387130022049,0.482089698315,-0.493302345276,0.197339862585,0.224650010467,-0.0423763170838
2534,-0.176239326596,0.452649980783,-0.96950006485,-0.493466943502,0.106563702226,-0.409487783909,0.356112599373,-0.683139979839,0.301649987698,0.368948966265
4893,-0.317180037498,0.649199962616,-1.00524997711,-0.651618242264,-0.236529409885,0.385237038136,0.296056032181,0.107628792524,-0.141800001264,0.479301214218
665,0.0496168136597,0.0258999913931,-0.298000007868,0.692684590816,0.218925759196,0.365845501423,-1.29962134361,-0.340472310781,0.339899986982,-1.03378105164
4313,-1.42361021042,1.06580007076,-0.529600024223,-0.700692236423,-0.506692528725,-1.37471938133,0.804835140705,0.959935545921,0.286199986935,0.202100858092
1022,0.644613087177,-0.890799999237,0.0856499969959,-0.74027466774,0.0214210525155,-0.830811977386,-0.466500788927,0.18330937624,0.0916500091553,-1.18106865883
5880,-1.25789284706,0.184049963951,0.760100007057,0.558956384659,0.478996276855,0.539001822472,-0.556014895439,-0.998197078705,0.328800022602,-0.459356427193
3162,-0.38509362936,-0.952900052071,-0.21899998188,-0.304154276848,-0.33446636796,0.816535174847,-0.602076530457,-0.643592596054,1.36760008335,-0.778298854828
1282,-1.79193806648,0.964250028133,-0.208050012589,0.0414201617241,-0.684987306595,-1.38293981552,-0.845235407352,0.291245281696,-0.118550002575,-0.323727875948
3383,-0.406911849976,0.825299978256,0.206450000405,0.516540467739,0.802307009697,-0.533636868,1.22400689125,0.477316766977,-0.326350003481,0.384887605906
727,-0.894535183907,1.24304997921,-0.745849967003,0.0305293649435,0.303958207369,-0.538309454918,0.627091407776,0.802056729794,0.168550014496,1.09705352783
4792,1.28990387917,0.229399979115,0.663649976254,-0.0357407033443,-0.27200293541,-0.281605064869,-1.04305112362,-0.272876113653,-0.221450001001,0.10742264986
4794,-0.917130172253,0.00745004415512,-0.501299977303,0.0167960524559,-0.659186840057,-0.842321336269,1.01042282581,0.582721233368,-0.0991499945521,0.123002879322
902,-0.209879517555,1.58630001545,-0.0800999999046,-0.159300088882,-0.31019192934,0.718872189522,0.0670186132193,0.0578681528568,1.00749993324,-0.267528116703
8091,0.556912600994,-0.530149996281,1.08305001259,0.873584926128,0.29597556591,0.789540529251,0.599687933922,-1.00955164433,0.545249998569,0.537901937962
3486,-1.4143756628,0.678849995136,-0.783949971199,-0.462021350861,0.360846251249,-0.849072098732,-0.0617505982518,-0.0377160608768,0.358549982309,1.0687366724
10818,-1.59270167351,1.02520000935,-0.695850014687,-0.331497460604,-0.610824465752,-0.886553287506,-0.0887366235256,0.0342277884483,-0.628299951553,0.0112301409245
3454,-1.52965807915,1.19245004654,-0.871800005436,-0.635573983192,-1.12248802185,-0.892561495304,0.176973491907,0.813037574291,0.244100004435,0.531308889389
4282,-0.0761898607016,-2.48145008087,0.0,0.0294893980026,0.282068967819,0.189965307713,0.602162837982,-1.66590261459,0.697000026703,-0.74179315567
1605,-0.429167240858,-0.737900018692,0.678499996662,0.351998388767,0.670205950737,1.2329608202,-1.31892430782,-0.438925147057,0.309599995613,0.00199085474014
10644,-0.290521681309,0.188599973917,0.523850023746,0.51503098011,0.62989872694,0.176372408867,-0.743393361568,-0.36083137989,-0.601449966431,-0.131619557738
2065,1.0319839716,0.000999987125397,-0.164349988103,0.758832395077,-0.102256223559,0.371241986752,-0.447793900967,-0.690079569817,0.0144499838352,-0.0602861940861
8321,-0.875370502472,0.238549977541,-0.113949999213,-0.687100887299,-0.92846930027,-0.809756219387,0.614816427231,1.6809233427,0.211950004101,0.892683923244
8503,-0.311235934496,0.326799988747,-0.167050004005,-0.884801864624,-0.695659101009,-0.431600749493,-0.408896684647,-0.404938220978,-0.0821000039577,-0.126293003559
7027,0.173268526793,1.70260000229,1.36779999733,0.906908988953,0.328841656446,0.755237936974,0.933475017548,-0.784332990646,0.116299986839,0.605285584927
6850,-0.338866859674,2.36529994011,-0.583499968052,-0.533081948757,-0.885329604149,-0.0933560580015,0.653892457485,0.686748147011,0.316000014544,0.581105649471
1978,-0.380154192448,-0.354849994183,0.446099996567,0.592050254345,0.487023413181,-0.036381945014,-0.969351530075,-0.196179717779,0.0901499986649,0.204541951418
896,1.35045480728,-1.24664998055,1.43475008011,0.00653164833784,0.333178520203,-0.398075163364,-0.56088912487,0.373198658228,-1.12155008316,-1.36461043358
5777,0.135336533189,-0.448450028896,0.14549998939,-0.777892649174,0.0749545097351,0.400960385799,-0.106884397566,-0.573477566242,0.0719500035048,-0.214354544878
1846,0.0363147594035,0.625199973583,1.25084996223,-0.64257133007,0.358976453543,0.258430451155,-0.447388410568,-0.672154009342,-0.278000026941,0.043859988451
5925,-0.027075374499,0.822450041771,-0.48835003376,0.412638664246,-0.381122887135,0.324590742588,0.297115504742,-0.309937179089,-0.263300001621,-0.0540894046426
142,0.233869045973,0.380500018597,0.376450002193,0.213492125273,-0.48314639926,1.13192534447,-1.06799018383,0.0751592591405,0.112549990416,0.935710668564
1021,-0.452381134033,-5.18505001068,-0.481000006199,0.461868792772,0.0198243558407,1.15501499176,-0.0484794378281,-0.272786766291,-0.49304997921,0.269797772169
5699,-0.0263996198773,-0.303000003099,0.505750000477,0.157795116305,0.628129839897,-0.0357827916741,3.365026474,-0.436698257923,0.026800006628,-0.31918078661
8061,0.0986713990569,-1.24740004539,-0.0837000012398,-0.308881133795,0.0454322174191,0.470961421728,-0.546679377556,-1.41940128803,-0.699000000954,0.72188937664
1870,2.78601336479,-0.251599997282,0.237450003624,0.924377739429,-0.304874658585,-1.15072953701,-0.571690142155,4.6571931839,1.28839993477,0.417092621326
1398,0.638265430927,-0.593549966812,0.241349995136,0.762112617493,0.142755776644,-4.72560453415,-0.763432860374,-0.372853726149,-0.506850004196,0.262871772051
3312,0.573834300041,1.44499993324,0.927250027657,0.420829832554,0.0508765727282,1.10877168179,0.0958022475243,-0.125921979547,0.432499974966,-0.000131130218506
891,-0.910317420959,0.94889998436,-0.267250001431,0.243146657944,0.952314317226,-0.0821332931519,0.29659485817,0.499274969101,-0.409799993038,1.4259904623
4775,-0.306383192539,-0.680949985981,-0.389299988747,-1.16744065285,-1.14805293083,-1.03947138786,0.29267334938,-0.0548368170857,-0.0519000291824,0.336433440447
5111,0.892027497292,-1.4674500227,-0.230800002813,-0.581670701504,0.331150174141,0.047570656985,0.470579683781,-0.501275062561,0.782549977303,0.229971572757
5696,-0.447181642056,-0.454300016165,0.314999997616,-0.660978913307,-0.754519343376,-3.02224969864,-0.0442301034927,0.574782073498,-0.628000020981,-0.128844797611
5588,-1.32493042946,0.452549993992,-0.205099999905,-0.866042375565,-0.138377472758,-0.594721257687,-0.165316656232,0.139788240194,-0.599349975586,-0.178133577108
6839,0.826236128807,-0.552950024605,0.871050000191,0.166594564915,0.364449739456,0.414881557226,-0.610463142395,-0.0287619233131,-0.13330000639,-0.968754470348
329,-1.03599011898,1.63139998913,2.63494992256,-1.25621342659,1.05846393108,-0.0642026662827,0.404545217752,0.4459182024,1.0992000103,0.499138236046
5058,0.887692034245,0.20995002985,0.737299978733,4.03703308105,-0.0414524078369,-0.440700590611,-0.425218999386,-0.951397418976,-0.162249982357,0.619202911854
998,0.437374770641,-1.61304998398,-0.0331500023603,1.26717424393,0.043428324163,0.86782771349,-0.60783624649,-0.337509185076,-0.203649997711,-1.39751243591
9134,-0.269715696573,-1.47780001163,-0.618250012398,0.802319645882,0.682856917381,-0.010791182518,0.420159369707,0.285010635853,-0.399650037289,0.316842347383
6616,-1.26906085014,-0.13560000062,4.06459999084,1.03316485882,-0.678311705589,1.86385703087,-0.534664750099,0.341881364584,1.24615001678,-0.181941390038
5223,0.546534538269,-1.57119989395,-0.64310002327,-0.195359244943,-0.731294393539,0.187377303839,-0.0576849281788,-0.567064881325,0.414250016212,0.0797831267118
4690,0.84931486845,1.17965006828,-0.163350045681,-0.0338303297758,0.704269051552,-0.738310575485,0.10521260649,-0.388322800398,-0.409550011158,0.597063302994
958,-1.05767560005,1.30219995975,0.377800017595,-0.474803954363,1.20432162285,-0.394260764122,0.0807418003678,0.865999639034,0.362450003624,0.188355177641
1616,0.130598410964,0.959150016308,1.59844994545,0.484549373388,-0.733698010445,0.0713281333447,-0.137512877584,1.03404474258,-0.341150015593,-0.38134175539
991,0.0226410739124,0.0,0.108599998057,-0.395320296288,0.176353305578,0.621437132359,-0.96262460947,-1.10486149788,0.576849997044,-0.819905221462
6347,-0.624200463295,0.428999990225,-0.318399995565,-0.491047948599,0.274279177189,0.107235006988,-0.430504977703,0.59604370594,0.307500004768,0.377540737391
6714,0.829675316811,0.631500065327,0.653699994087,0.483470261097,-0.496068358421,0.900625348091,-0.822564542294,2.52384853363,-0.549000024796,0.174132660031
652,-1.82028007507,0.389649987221,-0.161750003695,-0.773753941059,-0.585639894009,-4.27763414383,1.16702830791,0.78318721056,-0.240449994802,0.457109004259
4331,-0.465674251318,-0.700949966908,-2.03434991837,0.679775238037,1.08848083019,-0.0146241188049,-0.46300342679,-0.794244408607,0.395949989557,-0.695987939835
7099,-1.39272010326,0.272049993277,-0.697850048542,0.950371682644,-0.148867666721,0.408236652613,-0.137811332941,0.42695966363,-0.850499987602,0.0905625373125
10320,0.39791855216,-0.91840004921,0.514800012112,0.247478947043,-0.444364070892,-0.232019230723,-0.0290662050247,-0.426869153976,-0.498800009489,-0.757003962994
2042,-0.370038926601,1.10175001621,-0.739250004292,-0.285565108061,-0.679353535175,0.642935216427,3.30064916611,1.20949721336,0.71950006485,0.1078979671
843,-0.763163328171,1.04194998741,-0.0894000008702,-1.08384764194,-0.775212347507,3.81827545166,1.22036170959,0.752091109753,-0.0135500133038,-0.00159917026758
840,0.637582063675,-0.141800001264,0.0263500064611,0.0346456766129,0.397986829281,0.27671033144,0.0495089292526,0.19697150588,-0.689999997616,-0.344169437885
7048,0.00760721415281,-0.524599969387,0.544099986553,0.130813777447,0.351960659027,0.50215357542,0.410595625639,-1.03401994705,0.368600010872,0.22316467762
4851,-0.826736450195,0.497799992561,0.573450028896,-1.21704661846,-1.32652032375,3.6087744236,0.775234878063,-0.426947295666,0.37839999795,-0.576292574406
6464,-0.517716348171,0.554399967194,-1.73210000992,0.177158802748,-0.886247813702,-0.573245584965,0.018050044775,1.35373485088,0.254249989986,1.66159009933
23410,-0.593295454979,0.161500006914,-1.07704997063,-0.210102707148,-0.629123449326,4.94071865082,-0.278213709593,-0.342726945877,-0.599849998951,-0.466568291187
54205,0.347022145987,-0.996100068092,-0.318599998951,0.790076076984,2.33884644508,-0.592839062214,0.176223948598,0.67647922039,1.01345002651,0.421465694904
2770,0.165720567107,0.104549996555,0.134550005198,-0.058740273118,0.122577533126,0.661937475204,0.189663290977,-0.591608166695,0.275200009346,-0.415741443634
80204,-0.742707252502,1.03349995613,4.67290019989,3.43840622902,-0.0426611043513,0.988699197769,5.13888406754,-0.34814786911,5.64330005646,-0.550967514515
4208,-1.08674013615,0.779550015926,0.113600000739,0.053991407156,-0.657004594803,0.0258204638958,0.524125158787,-0.720679998398,-0.343050003052,0.00641658529639
1845,-0.279183387756,1.7038500309,-0.758000016212,0.274511873722,-0.0423386245966,2.81968998909,0.766075015068,0.167667895555,1.55349993706,-0.537491321564
23368,-0.599226236343,3.2718501091,-1.02764999866,-0.997389674187,-1.17740082741,-1.58085775375,0.820402383804,0.578386366367,-0.0645500048995,0.239981353283
5583,-1.25926041603,0.91939997673,0.618350028992,-0.572843849659,0.145762115717,1.02111661434,0.114541739225,-1.09247303009,-0.622300028801,-0.234468907118
8900,0.0915962457657,1.47944998741,0.275399982929,0.128342628479,-0.357542306185,-1.23494672775,0.519230723381,-1.02818715572,-0.546450018883,-0.44454729557
581,0.123140797019,1.01835000515,-0.502550005913,-0.193282559514,-1.30864930153,-0.106595568359,0.560177206993,0.227534100413,0.133199989796,-0.16969960928
6193,-0.224954888225,-0.87315005064,0.404399991035,1.04418611526,0.510067105293,0.572232484818,-1.34011149406,0.497844547033,0.138650029898,0.54883980751
6622,0.843427300453,-0.189250022173,1.37670004368,-0.315987735987,-0.44629573822,-0.36523514986,-5.12330436707,0.20072349906,-0.41424998641,-0.746900439262
11261,0.196727573872,-0.633149981499,-0.183750003576,-0.4607629776,1.06841218472,0.725324630737,0.0248267650604,0.124928563833,-1.16285002232,0.0920842438936
6696,-0.776719391346,0.56500005722,-0.0163000077009,0.195511609316,-0.373015075922,-0.309632182121,-0.419608086348,-1.34323167801,6.16755008698,-0.299001038074
8312,1.05767679214,1.00174999237,-0.828299999237,0.166316062212,0.27765417099,0.132172077894,0.159051179886,0.114281564951,0.414350003004,-0.104368776083
835,0.0408351421356,0.135100007057,0.810449957848,0.490889579058,-1.02058625221,0.610733151436,-1.08832144737,-1.10037469864,0.0905999988317,0.687220811844
8324,0.418682396412,1.08555006981,-0.492650002241,0.233341977,-0.0858235508204,0.809314310551,4.55772542953,-0.845416486263,-0.366899996996,0.371351480484
1848,1.01416039467,-0.304099977016,0.344999998808,0.826868236065,0.268421113491,0.101017415524,1.40418457985,-1.2110234499,0.282350003719,0.284083545208
