rid,CPC006_A375_6H:BRD-K51575138-001-01-7:10,CPC006_A375_24H:BRD-K51575138-001-01-7:10,CPC006_A549_6H:BRD-K51575138-001-01-7:10,CPC006_A549_24H:BRD-K51575138-001-01-7:10,CPC006_A673_6H:BRD-K51575138-001-01-7:10,CPC006_AGS_6H:BRD-K51575138-001-01-7:10,CPC006_CL34_6H:BRD-K51575138-001-01-7:10,CPC006_CORL23_6H:BRD-K51575138-001-01-7:10,CPC006_COV644_6H:BRD-K51575138-001-01-7:10,CPC006_DV90_6H:BRD-K51575138-001-01-7:10,CPC006_EFO27_6H:BRD-K51575138-001-01-7:10,CPC006_HA1E_6H:BRD-K51575138-001-01-7:10,CPC006_HA1E_24H:BRD-K51575138-001-01-7:10,CPC006_HCC15_6H:BRD-K51575138-001-01-7:10,CPC006_HCC515_6H:BRD-K51575138-001-01-7:10,CPC006_HCC515_24H:BRD-K51575138-001-01-7:10,CPC006_HCT116_6H:BRD-K51575138-001-01-7:10,CPC006_HEC108_6H:BRD-K51575138-001-01-7:10,CPC006_HEPG2_6H:BRD-K51575138-001-01-7:10,CPC006_HT115_6H:BRD-K51575138-001-01-7:10,CPC006_HT29_6H:BRD-K51575138-001-01-7:10,CPC006_HT29_24H:BRD-K51575138-001-01-7:10,CPC006_JHUEM2_6H:BRD-K51575138-001-01-7:10,CPC006_LOVO_6H:BRD-K51575138-001-01-7:10,CPC006_MCF7_6H:BRD-K51575138-001-01-7:10,CPC006_MCF7_24H:BRD-K51575138-001-01-7:10,CPC006_MDST8_6H:BRD-K51575138-001-01-7:10,CPC006_NCIH1694_6H:BRD-K51575138-001-01-7:10,CPC006_NCIH1836_6H:BRD-K51575138-001-01-7:10,CPC006_NCIH2073_6H:BRD-K51575138-001-01-7:10,CPC006_NCIH508_6H:BRD-K51575138-001-01-7:10,CPC006_NCIH596_6H:BRD-K51575138-001-01-7:10,CPC006_NOMO1_6H:BRD-K51575138-001-01-7:10,CPC006_OV7_6H:BRD-K51575138-001-01-7:10,CPC006_PC3_6H:BRD-K51575138-001-01-7:10,CPC006_PC3_24H:BRD-K51575138-001-01-7:10,CPC006_PL21_6H:BRD-K51575138-001-01-7:10,CPC006_RMGI_6H:BRD-K51575138-001-01-7:10,CPC006_RMUGS_6H:BRD-K51575138-001-01-7:10,CPC006_SKLU1_6H:BRD-K51575138-001-01-7:10,CPC006_SKM1_6H:BRD-K51575138-001-01-7:10,CPC006_SKMEL1_6H:BRD-K51575138-001-01-7:10,CPC006_SKMEL28_6H:BRD-K51575138-001-01-7:10,CPC006_SNGM_6H:BRD-K51575138-001-01-7:10,CPC006_SNU1040_6H:BRD-K51575138-001-01-7:10,CPC006_SNUC4_6H:BRD-K51575138-001-01-7:10,CPC006_SNUC5_6H:BRD-K51575138-001-01-7:10,CPC006_SW480_6H:BRD-K51575138-001-01-7:10,CPC006_SW620_6H:BRD-K51575138-001-01-7:10,CPC006_SW948_6H:BRD-K51575138-001-01-7:10,CPC006_T3M10_6H:BRD-K51575138-001-01-7:10,CPC006_THP1_6H:BRD-K51575138-001-01-7:10,CPC006_TYKNU_6H:BRD-K51575138-001-01-7:10,CPC006_U937_6H:BRD-K51575138-001-01-7:10,CPC006_VCAP_6H:BRD-K51575138-001-01-7:10,CPC006_VCAP_24H:BRD-K51575138-001-01-7:10,CPC006_WSUDLCL2_6H:BRD-K51575138-001-01-7:10,LJP002_BT20_6H:BRD-K51575138-001-07-4:10,LJP002_BT20_6H:BRD-K51575138-001-07-4:2,LJP002_BT20_6H:BRD-K51575138-001-07-4:0.4,LJP002_BT20_6H:BRD-K51575138-001-07-4:0.08,LJP002_BT20_24H:BRD-K51575138-001-07-4:10,LJP002_BT20_24H:BRD-K51575138-001-07-4:2,LJP002_BT20_24H:BRD-K51575138-001-07-4:0.4,LJP002_BT20_24H:BRD-K51575138-001-07-4:0.08,LJP002_HS578T_6H:BRD-K51575138-001-07-4:10,LJP002_HS578T_6H:BRD-K51575138-001-07-4:2,LJP002_HS578T_6H:BRD-K51575138-001-07-4:0.4,LJP002_HS578T_6H:BRD-K51575138-001-07-4:0.08,LJP002_HS578T_24H:BRD-K51575138-001-07-4:10,LJP002_HS578T_24H:BRD-K51575138-001-07-4:2,LJP002_HS578T_24H:BRD-K51575138-001-07-4:0.4,LJP002_HS578T_24H:BRD-K51575138-001-07-4:0.08,LJP002_MCF10A_6H:BRD-K51575138-001-07-4:10,LJP002_MCF10A_6H:BRD-K51575138-001-07-4:2,LJP002_MCF10A_6H:BRD-K51575138-001-07-4:0.4,LJP002_MCF10A_6H:BRD-K51575138-001-07-4:0.08,LJP002_MCF10A_24H:BRD-K51575138-001-07-4:10,LJP002_MCF10A_24H:BRD-K51575138-001-07-4:2,LJP002_MCF10A_24H:BRD-K51575138-001-07-4:0.4,LJP002_MCF10A_24H:BRD-K51575138-001-07-4:0.08,LJP002_MCF7_6H:BRD-K51575138-001-07-4:10,LJP002_MCF7_6H:BRD-K51575138-001-07-4:2,LJP002_MCF7_6H:BRD-K51575138-001-07-4:0.4,LJP002_MCF7_6H:BRD-K51575138-001-07-4:0.08,LJP002_MCF7_24H:BRD-K51575138-001-07-4:10,LJP002_MCF7_24H:BRD-K51575138-001-07-4:2,LJP002_MCF7_24H:BRD-K51575138-001-07-4:0.4,LJP002_MCF7_24H:BRD-K51575138-001-07-4:0.08,LJP002_MDAMB231_6H:BRD-K51575138-001-07-4:10,LJP002_MDAMB231_6H:BRD-K51575138-001-07-4:2,LJP002_MDAMB231_6H:BRD-K51575138-001-07-4:0.4,LJP002_MDAMB231_6H:BRD-K51575138-001-07-4:0.08,LJP002_MDAMB231_24H:BRD-K51575138-001-07-4:10,LJP002_MDAMB231_24H:BRD-K51575138-001-07-4:2,LJP002_MDAMB231_24H:BRD-K51575138-001-07-4:0.4,LJP002_MDAMB231_24H:BRD-K51575138-001-07-4:0.08,LJP002_SKBR3_6H:BRD-K51575138-001-07-4:10,LJP002_SKBR3_6H:BRD-K51575138-001-07-4:2,LJP002_SKBR3_6H:BRD-K51575138-001-07-4:0.4,LJP002_SKBR3_6H:BRD-K51575138-001-07-4:0.08,LJP002_SKBR3_24H:BRD-K51575138-001-07-4:10,LJP002_SKBR3_24H:BRD-K51575138-001-07-4:2,LJP002_SKBR3_24H:BRD-K51575138-001-07-4:0.4,LJP002_SKBR3_24H:BRD-K51575138-001-07-4:0.08,CPC006_H1299_6H:BRD-K51575138-001-01-7:10,CPC006_RKO_6H:BRD-K51575138-001-01-7:10
5720,1.14288580418,1.40280532837,1.09646952152,0.216220274568,0.372500002384,0.132050007582,-0.0542500019073,2.10850000381,0.291099995375,0.752200007439,0.837599992752,0.911325335503,0.393990635872,2.03084874153,0.888347268105,0.365531742573,-0.171800002456,0.955772936344,-0.445886433125,0.835600018501,0.796696782112,1.9512578249,0.745400011539,0.104149997234,0.237930670381,1.53701841831,0.433049976826,0.808799982071,-1.0720499754,1.01829993725,0.812700033188,-0.473800003529,0.665549993515,-0.501200020313,0.294396102428,-0.00700139254332,-0.170650005341,0.113700002432,0.202625513077,0.271950006485,0.375900000334,-0.531750023365,-0.224900007248,1.08990001678,-0.315200001001,-0.787850022316,2.08369994164,0.583599984646,0.128480195999,-0.703886985779,1.40345001221,-0.77874994278,-1.3871999979,0.553499996662,-0.0100377500057,-0.642217278481,-0.787050008774,0.211320310831,-0.879274368286,0.231966659427,0.156802684069,0.232996582985,-0.322344005108,-1.17013382912,-0.169061720371,0.171471506357,-0.896789669991,-0.182994678617,-0.948572814465,0.783003687859,-0.526101827621,0.308860808611,0.203897699714,-0.262192457914,0.0669493377209,-1.59756445885,-1.16923332214,-0.376399993896,-0.333999991417,-0.520799994469,0.507600009441,-0.521069288254,-0.163924455643,-0.675938308239,-0.179118543863,-0.149949997663,0.0724499970675,1.18730008602,1.69624996185,0.136948376894,-0.764168143272,-0.668994486332,-0.856066644192,-0.423955649137,0.183803349733,0.394317388535,1.42518520355,0.571059763432,1.64814186096,0.59773337841,0.340898215771,-0.529481947422,-1.04509031773,-0.722889959812,-1.01883983612,0.333400011063,0.385900020599
466,1.36372804642,1.1389567852,1.75997674465,0.0979325771332,0.476599991322,2.11310005188,-0.554000020027,3.00830006599,-0.241400003433,1.28559994698,0.2825999856,1.42919945717,1.62879300117,1.86261129379,2.58663463593,0.791423201561,0.285050004721,2.64028978348,1.62537515163,-1.25549995899,0.569826602936,-1.07544267178,0.982399940491,0.622400045395,1.04674339294,0.400465816259,1.61295008659,-0.45870000124,0.776849985123,1.54309999943,1.20564997196,0.145149990916,2.0951499939,1.29554998875,1.36005282402,0.512575030327,-0.0679500102997,2.2158498764,1.52284944057,0.829949975014,1.80640006065,0.893249988556,-0.199050009251,0.64099997282,0.387950003147,1.85505008698,2.25270009041,0.0679499804974,0.737929165363,0.400281012058,3.98674988747,-2.20134997368,0.19114997983,0.66219997406,0.968345284462,-0.919590890408,-2.19344997406,0.136198222637,-0.54213988781,0.402233302593,0.403271585703,-0.238237187266,0.0151691138744,0.19768384099,0.97584182024,0.842770338058,-0.51455783844,0.200597196817,-0.494817584753,0.0647815465927,0.167045786977,-1.5938000679,0.438388854265,0.565070867538,-0.129313707352,-1.13797605038,-0.532899975777,0.541700005531,-0.285899996758,0.677749991417,1.56009995937,-0.140674680471,-0.159797310829,0.13412553072,-0.0652624368668,-0.443849980831,-1.73044991493,1.8370000124,2.32140016556,-0.00341970659792,-0.274521529675,0.0206922478974,-0.263800054789,0.289687395096,-0.55186188221,-0.0663728490472,0.850840508938,0.108292132616,0.398176878691,0.0840000510216,-0.448818266392,0.987443089485,0.594376385212,0.037175744772,-0.360208421946,0.809100031853,1.34509992599
6009,-0.288460940123,-1.71118938923,0.761819779873,-2.57382082939,0.257299989462,0.405000030994,-0.198099985719,2.05520009995,0.565299987793,0.613049983978,0.00384998321533,-0.0453162714839,0.0769109874964,2.32226920128,0.217619687319,-0.0969436392188,0.131499990821,0.0527157485485,0.49664491415,0.348500013351,0.301462948322,-1.52378129959,0.813349962234,-0.479550004005,0.149255335331,-0.771403610706,0.337549984455,0.674499988556,0.536400079727,0.765650033951,0.626850008965,-0.227049991488,-4.1561498642,-0.625699996948,0.182378739119,-1.42765974998,0.754400014877,0.167999997735,-1.11015236378,-0.766100049019,1.1957000494,-0.148900002241,0.776799976826,0.363749980927,-2.46054983139,-0.611949980259,0.961199998856,-0.0766500011086,-0.236651271582,-0.446708202362,2.39045000076,-5.0,-3.01985001564,0.362850010395,0.758871257305,-0.139183416963,-0.895699977875,-0.181077808142,-1.29226672649,-0.0142666697502,0.541498839855,0.355928421021,0.120472878218,1.18441355228,1.41475844383,0.0750022232533,-0.958010077477,-0.470900058746,-1.29184401035,1.68070173264,0.76256608963,-0.610550284386,0.412851423025,-0.32477080822,-0.81510424614,-1.06243085861,-0.543433427811,-0.454300016165,-1.0353000164,-0.237450003624,0.252400010824,0.115629538894,0.0761438310146,-0.285980790854,1.00366616249,0.204750001431,0.784700036049,1.48025000095,2.23954987526,-0.26606875658,-1.24218034744,-0.0381867699325,-0.549300074577,-1.11773967743,0.510705173016,0.874206066132,0.391644597054,-0.0384598970413,0.168427094817,0.508266687393,1.30492305756,-0.412376642227,-1.25546979904,-0.317196398973,-0.556097388268,1.73939990997,0.496050000191
2309,1.02141606808,-0.724792003632,-0.229736149311,0.732383668423,-0.831799983978,2.27900004387,-0.0588999986649,-0.0364000014961,-1.14979994297,0.945399999619,-1.06054997444,-0.494404941797,0.170987576246,0.189355134964,0.000760897994041,1.19257831573,-0.000900000333786,0.379098176956,1.64334321022,1.63864994049,0.751321792603,2.03313541412,-0.263650000095,-0.0278000235558,-1.91597437859,-0.666984319687,-0.946799993515,0.177399992943,1.48545002937,-0.656149983406,0.200450003147,0.233899980783,0.727100014687,-0.368950009346,-0.943351209164,-1.40769970417,1.44375002384,0.361849993467,-0.237404182553,-1.54065001011,0.640450000763,-0.531549990177,0.776799976826,-0.276749998331,0.379700005054,0.481249988079,3.78769993782,-0.0756999999285,0.593448698521,-0.0673704147339,2.96050000191,0.790549993515,-0.495149970055,1.04674994946,0.227396696806,0.0310520790517,0.390349984169,0.571851849556,0.0118090100586,-0.0154666490853,0.141280740499,-0.746717453003,-0.839667081833,-1.39388132095,-1.19665336609,-0.238642185926,-0.741412520409,-0.429665356874,-0.419950902462,-0.121442496777,-0.119173929095,-0.765548169613,0.13544587791,0.0629086792469,-0.0115137994289,-1.50006186962,-0.381800025702,1.80255007744,0.399649977684,-0.340299963951,-1.02649998665,-0.746029913425,-0.355803519487,0.477912038565,0.115552872419,-1.40579998493,-0.393700033426,-1.1290999651,-1.60214996338,0.149201065302,-0.154349833727,-0.1670229882,-0.491733312607,-1.80638170242,0.196177527308,-0.445555239916,-1.00923883915,-0.606785655022,-0.514764845371,-0.0671000033617,0.00377774052322,-0.384189724922,-0.860510647297,-0.981777787209,-0.161000430584,0.406300008297,1.19510006905
387,0.380492806435,-0.875803887844,2.29437732697,1.04253101349,0.736899971962,0.648999989033,0.284449994564,4.24450016022,-0.232500001788,0.999099969864,1.05265009403,0.942169904709,0.552429139614,2.27727603912,1.49656033516,1.85638463497,0.952300012112,0.433159679174,1.91380524635,1.16619992256,0.463751316071,-2.78905439377,0.972750008106,0.540799975395,0.327726155519,-0.152244120836,0.932850003242,-1.28289997578,2.74830007553,0.98064994812,-0.0819500088692,1.25580000877,-3.09664988518,0.274000018835,0.394387423992,-0.0950901433825,0.561949968338,0.914399981499,-0.227749601007,1.76745009422,1.0748000145,1.10364997387,-0.356250017881,0.867900013924,1.09385001659,0.505750000477,4.06090021133,1.22755002975,0.25942337513,0.584176301956,2.66805005074,4.0406999588,-0.24169999361,-0.165199995041,0.770804345608,-0.332979410887,-0.779150009155,-0.536122977734,-1.33180892467,0.185933321714,1.47668075562,0.0112570524216,0.531855165958,1.37880313396,1.48465430737,-0.309823274612,-0.926204919815,-0.892029762268,-1.00568473339,0.396816849709,-0.0520227327943,0.119592398405,0.357122182846,-1.22698271275,-0.463080495596,-3.68092751503,-0.273933321238,-1.41919994354,-0.710500001907,-1.23069989681,0.451400011778,-0.192750915885,-1.11135721207,-0.162903368473,-0.019374191761,-1.55005002022,-2.03744983673,-0.551150023937,-0.516299962997,-1.25862574577,-1.27045226097,0.565758645535,-0.79676669836,-1.06843674183,-0.644582867622,-0.362577617168,-0.109083101153,0.194619327784,0.725334405899,1.15166676044,0.680198729038,-0.614796102047,-1.10784852505,-0.3242880404,-0.531466007233,0.980300009251,1.09899997711
3553,0.299268007278,-0.352544397116,0.982414603233,0.352054387331,-0.0195500031114,0.436500012875,0.865200042725,-1.0,0.125100001693,0.328400015831,0.437049984932,0.329826414585,-0.861031591892,-0.777554988861,0.0984417945147,0.146681711078,2.19964981079,-0.783022761345,-0.0433711633086,0.479899972677,0.556431412697,1.14297103882,-0.172250002623,0.258949995041,1.52727925777,0.273094773293,-5.29934978485,-0.779799997807,2.67020010948,0.700200021267,-0.703500032425,2.08680009842,-0.839900016785,-0.718699991703,-2.39693522453,-4.24036598206,-0.177650004625,0.298099994659,1.28231441975,1.2404500246,-0.340299993753,1.62039995193,1.11029994488,-0.434499979019,-0.0488499999046,0.408749997616,0.945200026035,-1.00575006008,0.829842746258,0.458092153072,-2.68299984932,-1.01250004768,0.632699966431,0.0119500160217,1.50180840492,0.50726723671,1.85369992256,-0.0602841675282,0.271673023701,0.359166651964,-0.478870719671,0.687830686569,0.74071931839,2.0682091713,0.473215818405,-0.623684644699,1.32775878906,0.385805904865,1.48344707489,0.333551287651,1.66764950752,1.2265291214,-0.118260905147,-0.764568269253,-0.697081685066,0.210721254349,-0.211433321238,-1.4023001194,0.0187999904156,-1.44614994526,-1.18449997902,1.09356975555,0.813318312168,1.0700315237,0.957412064075,0.200800001621,0.490249991417,0.385749995708,0.832149982452,1.7689139843,1.54457223415,-0.094760581851,0.967466711998,1.88202571869,0.562960982323,1.02971029282,-0.135863035917,0.800744116306,1.30836892128,0.0787333250046,0.204665243626,1.32477343082,0.887558937073,0.887587368488,1.39485955238,0.739149987698,0.0904500037432
427,0.601688981056,1.20150303841,0.138410389423,0.474999666214,-0.383299976587,0.882350027561,-0.134499996901,1.24979996681,0.169100001454,-0.243900001049,1.3723000288,-0.12611669302,1.11205101013,-0.567030251026,-0.00345125794411,0.466174960136,-0.392049998045,0.115650117397,0.263925492764,-0.0681999921799,1.76540470123,1.7687253952,0.986400008202,0.750400006771,-0.243872225285,-0.313594222069,-0.985749959946,-0.215100005269,2.34504985809,0.260549992323,0.213599994779,0.75284999609,2.10695004463,0.11314997077,0.539164423943,0.952365756035,0.359750002623,-0.0157499909401,0.55980861187,2.29010009766,0.921450018883,0.420100003481,0.288500010967,0.534150004387,0.246100008488,-0.840099990368,3.06180000305,0.136549994349,0.549030065536,-0.0294479653239,5.03319978714,0.685800015926,0.944249987602,-1.1930000782,-0.786831021309,0.402716934681,-0.245799988508,-0.160783901811,-0.907698988914,0.0489666759968,0.253240585327,-0.341897457838,-0.0705479681492,0.623302280903,0.201423496008,0.123118460178,-0.135780990124,-0.428527414799,0.823936223984,0.478204071522,0.391978353262,-0.0099141150713,-0.192321315408,-1.13079285622,0.353228032589,-0.800693154335,0.617833375931,2.13525009155,-1.00290000439,1.10940003395,0.639500021935,-0.518818557262,0.639494121075,-0.166488409042,0.648630738258,-0.813650012016,-1.04340004921,0.46875,0.555849969387,-0.65973597765,0.111349821091,0.0459966510534,-0.771166682243,-0.970163702965,-0.335223793983,0.640651583672,-1.40391790867,-2.90212893486,0.482795953751,-0.14563331008,-0.0241935066879,1.04415035248,0.318801701069,-0.709323465824,-0.499271243811,-0.552600026131,-0.326250016689
5898,0.982585668564,0.207610100508,-0.112329982221,-0.354588538408,0.055949985981,0.839599967003,-0.199649989605,2.55220007896,-0.987900018692,0.317300021648,1.67059993744,0.888193845749,-1.08835530281,1.04906344414,1.77541446686,-0.592494785786,1.40715003014,0.557822704315,0.249622046947,0.419499993324,0.465630590916,-1.4704117775,0.577099978924,0.754249989986,0.862210988998,-0.391119241714,0.593150019646,0.780799984932,1.57434999943,-1.35774993896,0.834100008011,0.776300013065,0.328399956226,0.492200016975,0.7703820467,-0.831584751606,0.297600001097,0.70450001955,0.435378849506,0.881600022316,0.524600028992,1.33650004864,0.198799997568,0.282799988985,-0.386799991131,0.966150045395,1.66639995575,-0.669499993324,0.274093806744,-1.13904500008,0.439400017262,-0.821400046349,-0.368699997663,1.2377499342,0.970659554005,0.147365063429,0.166099995375,0.220292210579,-0.738779306412,-1.43576657772,0.358304649591,-0.019911468029,0.33674287796,-0.134863987565,0.420100271702,0.0491726994514,0.277387648821,-0.253070324659,-1.27534306049,-0.522306442261,-1.46460092068,-1.31487011909,1.0195068121,-0.751650929451,-0.372237533331,-1.74394667149,0.390433371067,-0.655850052834,-0.880900025368,-0.0148000000045,-0.844099998474,-0.191088795662,-0.466785609722,-0.0201296191663,-0.395893067122,-0.0788500010967,-0.678799986839,-0.445100009441,1.49094998837,-0.240547060966,-1.60555064678,-1.43711638451,-0.996066689491,0.432414233685,0.293462306261,-0.269819408655,-0.284018516541,0.977642893791,1.34191453457,1.04276669025,1.24006712437,0.165092080832,-1.82603001595,0.864013552666,-1.69700407982,-1.47930002213,-0.929250001907
23365,-0.528730750084,-0.594164788723,-0.885612308979,0.528145432472,0.677700042725,2.74075007439,0.974900066853,0.433200001717,1.29709994793,0.546050012112,0.563099980354,-0.668432950974,0.393288910389,0.018991291523,0.6457259655,0.523305654526,1.4797000885,0.136038720608,1.41866886616,1.30344998837,0.903146862984,0.49645113945,-0.909100055695,-0.350849986076,-0.092442214489,-0.331801474094,1.09634995461,4.02600002289,0.758999943733,-0.0115500092506,0.0661999881268,1.17005002499,0.524250030518,-0.151950001717,0.282445460558,0.459851592779,-0.22840000689,1.87814998627,-0.0679503828287,1.18560004234,-0.385650008917,0.515799999237,-0.370399981737,-0.942699968815,1.8056999445,0.0648500323296,1.86609995365,0.950100004673,0.617780327797,-0.298981159925,1.74430000782,1.3085000515,0.762250006199,-0.534049987793,-0.137514278293,0.639341533184,-0.282249987125,-0.00783988833427,0.111668452621,-0.795533299446,-0.220824792981,0.534727632999,-0.00900792330503,0.217641204596,0.21325750649,-1.92471683025,-0.359431684017,-0.63046079874,0.176867395639,0.175828278065,-0.961244404316,0.789310097694,-0.522546172142,1.96918153763,0.601320266724,7.82745027542,1.43313336372,-0.20799998939,0.560950040817,1.04600000381,-1.15869998932,-1.24646353722,-0.712725639343,-0.296564728022,0.639976143837,-0.664749979973,-1.11055004597,-0.594399988651,-0.417849987745,0.388054490089,-0.526849865913,0.691579759121,-0.19960001111,-0.651870787144,-1.33723855019,-0.746455430984,-1.01346576214,1.55817043781,2.13529777527,1.32910013199,0.213620185852,0.512995123863,-1.05840754509,1.20076978207,0.285347253084,0.808250010014,0.940050065517
6657,-0.0428400076926,-0.017315723002,0.359084159136,0.920488774776,1.75720000267,-0.0257999897003,0.940800011158,0.187999993563,-0.311300009489,-0.582799971104,0.136899992824,0.270572334528,-0.952336072922,-0.521870791912,-0.340553462505,-0.386755049229,0.654500007629,-0.584755003452,0.339430361986,2.08920001984,0.447421699762,0.767604708672,-0.776799976826,-0.00309999287128,1.26155328751,0.759155750275,-0.820250034332,-1.08749997616,-0.823850035667,0.453700006008,-0.611299991608,1.42619991302,1.66459989548,1.14629995823,0.492372006178,0.29660269618,0.489699989557,-0.501100003719,-0.207927465439,1.87474989891,-0.951249957085,1.27625000477,1.23954999447,-0.0837500095367,-0.922299981117,-0.0408500134945,1.08440005779,-0.591450035572,0.171719580889,0.269329369068,-1.1616499424,-0.98710000515,-0.0523999929428,1.12969994545,0.744202077389,0.270823717117,1.27549993992,0.144134148955,0.797024905682,-0.0680333375931,-0.474749147892,-0.0419505946338,0.239722967148,0.754514336586,0.100945204496,-0.183826774359,1.47783088684,0.618901848793,0.643519878387,0.43268340826,1.09630167484,0.929343342781,-0.324603021145,0.748299300671,-0.175104439259,2.28626847267,0.686633348465,1.12715005875,0.00209999829531,-0.524450004101,-0.68029999733,0.433699369431,-0.626457154751,-0.706550121307,0.201674103737,0.577149987221,0.688650012016,0.71565002203,-0.423299968243,0.656700193882,1.83602643013,-0.328763008118,-0.0257666707039,1.57349836826,0.832992196083,0.604281008244,-0.0483164787292,1.5339679718,1.18119156361,-0.41933336854,0.496101468801,1.00663399696,2.05687880516,1.35736131668,1.47334599495,0.520300030708,-0.178249999881
