rid,CVD001_HEPG2_6H:BRD-K51980294-001-01-9:10,CVD001_HEPG2_6H:BRD-K51980294-001-01-9:2.5,CVD001_HEPG2_24H:BRD-K51980294-001-01-9:10,CVD001_HEPG2_24H:BRD-K51980294-001-01-9:2.5,CVD001_HUH7_6H:BRD-K51980294-001-01-9:10,CVD001_HUH7_6H:BRD-K51980294-001-01-9:2.5,CVD001_HUH7_24H:BRD-K51980294-001-01-9:10,CVD001_HUH7_24H:BRD-K51980294-001-01-9:2.5,CVD001_PHH_6H:BRD-K51980294-001-01-9:10,CVD001_PHH_6H:BRD-K51980294-001-01-9:2.5,CVD001_PHH_24H:BRD-K51980294-001-01-9:10,CVD001_PHH_24H:BRD-K51980294-001-01-9:2.5
665,-0.728129029274,-0.0912957787514,0.297279119492,0.258723646402,-1.11783957481,-1.06086158752,-0.147567421198,-0.560779094696,-2.00708222389,-0.278466671705,-0.239333331585,-1.80090737343
4313,-0.772620022297,0.137135535479,-0.827514827251,-0.398684591055,-0.591537177563,1.31366324425,-0.475866556168,0.633505523205,-0.901131808758,-0.222966656089,0.686000108719,0.302956104279
1022,-0.624191939831,-0.769513368607,-0.383888870478,-0.279596209526,-0.544815838337,-1.01421380043,-0.946706116199,-0.205796077847,-0.359897971153,0.297433316708,-0.138433337212,-0.153038531542
5880,0.865596473217,-0.101150274277,0.135984480381,-0.845991134644,-0.0258475840092,0.320250272751,-0.179730832577,0.849708378315,-0.287655323744,0.564233362675,-0.67436671257,1.07980322838
3162,0.779856562614,-2.95235967636,0.293353199959,-0.837302744389,-0.255569547415,-0.0641206800938,-0.130912408233,0.246966302395,-0.0357347279787,-0.490233361721,-1.119566679,-0.584743261337
1282,-0.349846959114,-0.41175365448,-0.765179991722,-0.324352681637,0.0438806563616,-0.559090614319,0.202657684684,0.0701666474342,-0.172268718481,0.383066654205,1.49203336239,1.10274291039
3383,0.276389330626,-0.620362460613,0.375416398048,-0.388018488884,-0.0513939410448,-0.650711596012,-0.0458853542805,-0.318664550781,0.231053501368,-0.483066678047,-0.400833368301,-0.464638769627
727,-0.287021845579,-0.523130118847,-0.392045915127,1.03908514977,0.7568577528,0.100918911397,0.991004824638,-0.570380806923,0.703687906265,-0.0918333232403,1.30323338509,0.395110070705
4792,-0.425755798817,0.019701179117,-0.17137825489,-0.550583422184,0.800560116768,-0.466716587543,0.480361372232,-0.59732156992,0.288310796022,0.228199988604,-0.406833320856,-1.16893970966
4794,0.15298871696,-0.577565252781,0.457355260849,0.27336487174,0.358693867922,-0.496950745583,-0.690909385681,-0.804656744003,-0.904939234257,0.162033349276,0.78856664896,1.75734567642
902,-0.221552789211,-0.478098630905,-0.951323986053,-0.217407137156,-0.686369299889,-0.30950152874,0.0699649006128,-0.481553912163,-0.260055452585,0.490666687489,0.314466685057,2.32578611374
8091,0.683799266815,0.594295144081,0.635959744453,0.779600143433,0.962582528591,0.840106666088,1.07639622688,0.720079243183,0.380081057549,0.288733303547,1.2961332798,1.83774709702
3486,-0.262717664242,-0.0748954862356,-0.582814693451,-0.823166251183,0.272952616215,0.398373961449,-0.0999287813902,-0.428019195795,-0.811928331852,-0.507033348083,-0.428333342075,0.536957263947
10818,-1.13986897469,-0.413263559341,0.121755391359,0.047453507781,1.04129159451,1.97584939003,0.32729190588,0.830259740353,-1.1779769659,-0.287566691637,-0.0426332950592,0.954357385635
3454,-0.524819493294,-0.0569618493319,-0.991750538349,0.0137205719948,0.167361348867,0.158771693707,-0.542815685272,-0.919560670853,-1.19420313835,-2.87936663628,0.489099979401,1.29969286919
4282,0.00044819136383,-0.515998005867,0.223089486361,-1.23124146461,0.446562230587,-1.6624327898,-1.1205521822,-0.184352755547,0.000574196572416,0.000466666650027,-0.000333333329763,2.86859503831e-05
1605,0.254377186298,0.406900286674,0.397653222084,0.384734600782,0.727751135826,-0.234919130802,0.681679606438,0.187391504645,0.72876393795,0.0613666474819,0.335366666317,-1.40703856945
