rid,CPC011_A375_6H:BRD-A79903587-001-14-0:10,CPC011_A549_6H:BRD-A79903587-001-14-0:10,CPC011_A549_24H:BRD-A79903587-001-14-0:10,CPC011_HA1E_6H:BRD-A79903587-001-14-0:10,CPC011_HT29_6H:BRD-A79903587-001-14-0:10,CPC011_MCF7_6H:BRD-A79903587-001-14-0:10,CPC011_MCF7_24H:BRD-A79903587-001-14-0:10,CPC011_PC3_6H:BRD-A79903587-001-14-0:10,CPC011_PC3_24H:BRD-A79903587-001-14-0:10,CPC011_VCAP_6H:BRD-A79903587-001-14-0:10,CPC011_VCAP_24H:BRD-A79903587-001-14-0:10
5720,0.367348134518,0.825798153877,-0.273481011391,0.0994500219822,0.153408139944,-0.217750012875,-0.329450011253,0.231238335371,0.31785094738,-0.741779983044,-0.537012159824
466,0.174901694059,-0.253270626068,0.0825722590089,-0.0758499950171,-0.348695874214,-0.793249964714,-1.17289996147,0.81188595295,-0.192675307393,-0.387388944626,0.134434267879
6009,0.00763839483261,0.55448949337,-0.841403961182,0.24620001018,-0.253009051085,-1.15505003929,-2.55194997787,0.640500307083,0.238728523254,-0.517659366131,-0.399944722652
2309,-0.559250354767,0.529069781303,-0.488820940256,-0.259650021791,-0.50040948391,-0.742399930954,0.506300032139,-0.192062675953,0.142439514399,1.46085190773,-1.14804983139
387,0.362012088299,0.332326382399,-0.789822101593,-1.26059997082,-0.375644117594,1.48555004597,-0.482950031757,0.706156134605,0.37069362402,-0.726123571396,-0.343314468861
3553,-0.670152544975,-0.387364625931,0.98004680872,0.753049969673,-0.283586323261,1.76870012283,1.02115011215,0.816801726818,0.312208294868,-0.0785133689642,0.751738131046
427,-0.120007827878,0.433158934116,-0.258716970682,1.34399998188,-0.775990784168,-0.789749979973,-1.80454993248,0.170548260212,-0.684565842152,0.245784088969,1.34768247604
5898,-0.159217104316,0.488107860088,0.521402716637,-0.20854999125,0.0292451567948,-0.450800001621,-2.53905010223,0.524693906307,-0.885620951653,0.0985583513975,0.772427141666
23365,0.154021456838,1.0704703331,0.185482218862,-1.22235000134,0.403725028038,-0.247299998999,1.42830002308,0.930035173893,-0.197979062796,0.157852098346,-0.474603891373
6657,0.145272940397,-0.63718354702,-0.0394977703691,1.28465008736,-0.333138912916,0.541700005531,1.45175004005,-0.58984875679,0.320251852274,0.317808449268,0.537607312202
5054,-1.16156411171,-0.370856612921,-1.27176046371,-0.360399991274,-0.929882764816,0.587950050831,0.854950010777,0.6268440485,-1.69478082657,0.118099421263,-0.0446403473616
3108,0.439709872007,-0.118672773242,-0.867302894592,0.522049963474,-0.304877519608,-0.559549987316,1.79219996929,-0.417035877705,0.00241037085652,-0.291820764542,-0.942946910858
1950,-0.0416340231895,-0.277187615633,0.10765760392,0.679549992085,-0.620338082314,-1.12035000324,2.20235013962,0.301300644875,-0.251134723425,0.529986619949,0.243083894253
351,-0.244283363223,-1.22426486015,0.474777877331,0.117700003088,-0.417056471109,-4.48234987259,-2.01289987564,-0.257256597281,0.165245234966,0.226806044579,0.671129524708
4846,-0.218649014831,0.518822550774,1.55609452724,0.911599993706,-0.521079301834,4.95980024338,3.26320004463,-0.203031674027,-0.620431363583,-0.563009262085,-0.929907739162
1452,0.861211180687,-1.04341113567,-0.451323062181,-1.1971000433,-0.660072445869,0.651700019836,-0.944350004196,0.00482884049416,-0.120607554913,0.223737925291,0.761520266533
4776,-0.0144128799438,-0.421111702919,0.695443212986,0.245299994946,-0.329865723848,-0.375399976969,0.338499993086,0.0123667120934,-0.0715883970261,0.117602646351,0.617395222187
6908,0.204970836639,1.09768486023,-0.74235522747,-0.0659999996424,-0.245341181755,0.318499982357,-0.430900007486,0.184983596206,0.519813299179,-0.302463531494,-1.34137582779
672,-0.873379588127,0.631921052933,0.278317838907,0.0205499976873,-0.180089846253,0.811399936676,1.01469993591,0.494894623756,-0.389892160892,0.34955021739,-2.69119310379
5710,0.573779523373,1.09740507603,-5.51885414124,0.418749988079,0.06727720052,0.463099986315,-1.70605003834,0.725626528263,-0.357280373573,0.309587329626,-0.258384853601
2115,0.108497485518,-0.145352721214,-0.784818828106,0.0355499982834,0.141451865435,0.436599969864,3.03835010529,0.480906605721,-0.236873403192,0.602339863777,0.558951973915
7015,-0.281071037054,-0.037302326411,-0.407804876566,0.723599970341,-0.583507359028,-0.8763499856,-0.206149995327,-0.360290288925,0.427868902683,1.54117417336,0.0682165920734
8726,-0.333261191845,0.629518449306,1.24265778065,0.319400012493,0.524028241634,0.717800021172,-1.56809997559,0.757899403572,-0.342815101147,-0.381041646004,-0.774594426155
2185,-0.489001393318,-0.314415484667,-0.0877335816622,0.492299973965,-0.542917013168,-0.142349988222,2.77605009079,-0.948731005192,0.328483551741,0.788543581963,0.813237726688
3315,0.117957636714,0.472179889679,0.0565833821893,-0.331050008535,-0.260202229023,-5.0,-3.75695014,0.216846480966,0.184807687998,0.00652351230383,-0.978192746639
5289,-0.235904932022,0.549134075642,0.733384907246,0.48014998436,-0.242655843496,-1.50130009651,2.05204987526,-0.244563773274,0.308092713356,0.399306833744,-0.110453814268
868,0.0279474854469,0.32917535305,0.0742504820228,0.592849969864,-0.345754206181,-0.258399993181,-0.0933500230312,0.0532770007849,0.221086800098,0.5398427248,0.499927192926
1677,0.0133519023657,-0.642132759094,-0.670043647289,1.16120004654,0.0501117408276,0.727450013161,4.95699977875,-1.28753697872,-0.137698769569,0.0672811567783,-0.464059412479
7043,0.112065315247,0.360378026962,1.03989064693,0.288949996233,0.15077739954,0.930749952793,2.09750008583,-0.242702648044,-0.105890646577,0.214766591787,1.2479455471
5613,-0.261740744114,0.216720536351,0.863665819168,0.527599990368,0.22359803319,0.296350002289,0.824400007725,-0.276697218418,0.371038883924,1.51781308651,1.1309709549
595,0.774542987347,0.131868049502,1.84578645229,0.948099970818,-0.112470395863,-0.222399994731,-0.289600014687,0.321628928185,0.775730848312,-0.523673772812,0.358773648739
4793,-0.0841833055019,0.00642943382263,-1.88177716732,-0.264999985695,-0.335680365562,-0.0358500033617,3.5992500782,0.452847242355,-0.65959662199,0.868534326553,0.0330480448902
2736,0.263851106167,0.103111974895,1.15108072758,0.208149969578,-0.478334099054,-0.236349999905,1.46380007267,0.19230954349,-0.558140218258,0.34260392189,-0.0016982704401
5290,-0.428281992674,-0.452676415443,-0.570594847202,-0.0447500050068,-0.986532986164,1.1128000021,1.63119995594,-0.568361699581,0.736345827579,-0.202794924378,0.802399337292
6194,-0.0298531595618,0.000210568396142,1.12194001675,0.0,0.0,-1.01915001869,-2.49274992943,0.561467409134,-0.345565855503,-0.409655153751,-0.657761096954
1676,-0.377078026533,-0.252177923918,1.53108716011,0.621450006962,0.00380251556635,-0.79414999485,-1.21480000019,-0.533204376698,0.837774932384,0.418513655663,0.563144683838
23512,0.581140458584,0.667907059193,-0.0431972518563,-0.0612500011921,0.78681153059,-2.17715001106,-2.28060007095,0.205210283399,0.55471265316,-0.0454438701272,-0.290154635906
148022,0.372147887945,-0.592348515987,0.765598058701,-0.065249979496,-0.541469871998,-0.777800023556,2.10555005074,0.495258152485,0.144414752722,-0.212467625737,1.17950797081
1906,-0.472307056189,1.08522796631,0.910221159458,1.16635000706,-0.942180454731,-0.32254999876,-0.511849999428,-0.361129313707,-0.484078347683,0.11625957489,0.36103990674
8878,-2.47781658173,-0.666473269463,-0.505643486977,-0.260650008917,0.365007460117,0.207850009203,-0.199900001287,-0.202471494675,-0.725979924202,-0.378511339426,0.762187182903
3091,0.105254039168,0.249462559819,0.391238868237,0.986700057983,-0.390466868877,1.49989998341,-0.0449500083923,0.0584708973765,-0.707457661629,-0.167566806078,1.33011317253
5743,-0.108358345926,0.160681664944,-0.741165578365,0.361750006676,0.935238003731,-0.687799990177,1.16199994087,0.709513604641,0.426042824984,0.0367184579372,0.686253547668
5321,-0.783399820328,-0.109652757645,0.129408732057,0.804949998856,-0.956878781319,-0.147150009871,-2.82140016556,-0.933996379375,0.488302946091,0.473113805056,0.388409405947
4144,-0.564300477505,0.420213758945,0.192618280649,0.315050005913,0.213702261448,0.59944999218,-0.208649992943,-0.0686282813549,0.192477673292,0.0172908008099,-0.294585466385
1981,0.714528501034,-0.247267976403,-0.667455494404,-1.15205001831,0.200782716274,0.107299998403,-1.70369982719,0.526570618153,0.913109779358,0.242735162377,-0.629273414612
695,0.271886080503,-1.30908071995,8.47695541382,0.911149978638,-0.186994224787,4.61474990845,5.66349983215,0.214425593615,-0.353190273046,-0.354139745235,0.646780192852
10398,-0.312439262867,0.0313705205917,0.509208440781,0.165199995041,-0.427927404642,-0.390699982643,-1.18799996376,-0.486753076315,0.589032113552,-0.149342551827,0.516651153564
5708,-0.405581593513,-0.00658588111401,0.80967772007,-0.0372500121593,0.61633169651,-5.46329975128,0.171399995685,-0.383556813002,0.702905833721,0.30834826827,0.817876279354
1213,0.728278875351,0.0424653887749,0.908582985401,-0.451449990273,0.614295244217,-5.33724975586,0.709699988365,0.598824799061,0.253523856401,-0.344625502825,0.734361171722
226,0.310341715813,0.316399157047,0.205815240741,-0.530349969864,0.296633541584,0.710049986839,0.90674996376,0.527607440948,0.419836312532,-0.149428844452,-0.0986015051603
6777,0.736661374569,-0.143599957228,0.383386701345,-1.17350006104,-0.0566601678729,-0.839249968529,0.522850036621,0.0225634202361,-0.449349403381,0.466332048178,-1.3467206955
2113,1.22001719475,0.00219371914864,0.352224707603,0.918750047684,-0.259862154722,0.852550029755,-0.00820000004023,0.373354256153,-0.0641654580832,0.182485342026,0.818294465542
3329,-0.294719189405,0.457745194435,0.0405843108892,-0.21439999342,0.145287930965,-0.504899978638,0.0343500077724,0.540475964546,0.581689476967,-0.43558421731,-1.61056113243
1050,-0.192184507847,0.0363510549068,0.865646541119,0.690999984741,0.259535819292,0.219750002027,0.0720000267029,-0.0398454666138,1.46413958073,-0.1254709512,0.111226290464
9491,-0.716545820236,-0.962307333946,0.854324579239,0.503549993038,-0.882452726364,0.824899971485,-0.278449982405,-0.687996268272,0.592707335949,-0.374711513519,0.189577132463
22926,0.400582820177,1.14465713501,0.365462481976,-0.0221500098705,0.0452694632113,-0.224900007248,-1.46805000305,0.0920961797237,0.848925471306,-0.34151506424,1.14747262001
5899,-0.231630250812,-0.221343040466,-0.162744402885,-0.857299983501,-0.320190548897,-0.113000035286,-0.845399975777,-0.881923556328,0.319321095943,0.300738990307,1.88869416714
5467,-0.0756939649582,-0.0270028039813,1.39985764027,-0.175750002265,0.280835688114,-0.132849991322,-0.855799973011,-0.455779999495,0.277701258659,3.23916649818,0.2866101861
6774,1.1726372242,-0.125762701035,0.758584499359,0.173100024462,-0.0353708341718,-0.292200028896,1.13495004177,2.53635978699,0.478482037783,-0.441054970026,-0.078274294734
1788,-0.525904178619,-0.23229880631,0.207576483488,0.743350028992,-0.514266610146,-0.244550004601,-1.75495004654,-1.09863638878,0.523043513298,0.385014384985,0.735497415066
5921,0.0589842796326,-0.0275144204497,0.580843865871,-1.16890001297,-0.150964424014,-0.496249973774,-0.823400020599,-0.447355687618,-0.131470918655,-0.122053436935,-0.410054802895
5721,-0.427690029144,-1.29901337624,-1.35357046127,-0.884599983692,0.303482890129,-0.329949975014,-1.06585001945,-0.0874255895615,0.481467872858,-0.825133383274,-0.00581382121891
2263,0.384151279926,-0.978148937225,0.1114833951,1.07994997501,-0.829142928123,0.0817999988794,0.625300049782,-0.548379123211,0.208664119244,0.614268004894,1.20314538479
808,-0.357389628887,-0.682999312878,0.235038518906,0.343050003052,-0.316906094551,-1.02890002728,-0.172350004315,0.551501512527,0.0631107836962,0.500062406063,0.345472216606
30001,-0.35250082612,-0.229318767786,-0.19069892168,-0.603800058365,-0.253557741642,-1.32539999485,1.92709994316,-0.347358256578,-0.324377208948,0.118625313044,0.686196804047
348,0.0963197946548,0.524715125561,0.568726420403,-1.20364999771,-0.517998814583,-1.32260000706,0.241200000048,-0.358440965414,0.450064480305,0.164694517851,0.394756823778
30849,0.797168076038,0.500448167324,-0.729242146015,-2.02020001411,0.149107411504,-1.26970005035,0.908650040627,0.377206802368,-0.286007106304,-0.0695672929287,-0.186203286052
1454,-0.0264929533005,0.425753593445,0.634314060211,0.523000001907,-0.072012655437,-1.391299963,-0.629000008106,-0.745248556137,0.926216185093,-0.0430813096464,0.0410626530647
6500,0.172880381346,0.826794862747,0.86497849226,0.134749993682,0.212819516659,-0.0633000135422,0.968900084496,0.937660634518,0.334148496389,-0.800084710121,-0.345302551985
5627,0.323829829693,1.04528009892,0.038461022079,-0.63814997673,0.110022135079,-0.36985000968,0.753700017929,0.0796845406294,0.0615119338036,-0.442561805248,-0.263965189457
5715,-0.253227233887,0.511395573616,0.0532098002732,-0.340449988842,-1.57634246349,-0.448150008917,0.410099983215,0.855075240135,0.413974583149,0.228357583284,-0.610433518887
4791,0.152318060398,-0.291629731655,0.212258160114,0.457150042057,-0.302457809448,-0.706250011921,1.47724997997,-1.00794708729,-0.10000538826,0.671438395977,0.900953650475
56924,0.40498316288,0.453919351101,-0.0610950626433,0.053800009191,0.332702249289,5.43204975128,-0.0235500000417,0.554088890553,0.299670189619,-0.233045578003,-0.53305119276
2690,-0.24892154336,-0.0980281680822,-0.257029205561,-0.396050006151,0.0217317268252,0.00899999961257,0.926999986172,0.056493896991,-1.09029221535,0.188594534993,-0.848775267601
1019,0.871414124966,-0.198625281453,0.149012088776,0.882099986076,-0.0340183675289,-0.368849992752,0.0584999993443,0.250089168549,-0.698408544064,-0.487882941961,-1.70809423923
51422,0.539378643036,-0.0867817476392,-0.596839487553,-0.763300001621,-0.687550902367,-0.575699985027,-0.896049976349,0.493353426456,0.631675481796,0.832909226418,0.655784487724
5788,-0.23059515655,-0.928123533726,0.0632816702127,-0.852800011635,-0.550312399864,-0.636999964714,-0.915099978447,-0.783544063568,0.57053232193,0.255434393883,0.694393336773
6709,0.0473985560238,-0.601272404194,1.67102956772,0.456449985504,0.417205244303,-0.183899998665,1.90254998207,0.460746377707,-1.5317517519,-0.3577645123,0.233933612704
1277,0.255145847797,-0.142614781857,-0.180280029774,0.237299993634,-0.734777212143,-0.827350020409,0.690400004387,-0.144520372152,0.158654779196,0.179483801126,-1.04742324352
993,-0.93591350317,0.120281085372,-0.51845562458,0.0662500038743,-0.170408248901,0.240399986506,0.315500020981,0.392327845097,-0.204284757376,-0.520441710949,-2.00686764717
7157,0.0111788921058,-0.463643580675,1.19142365456,-0.608950018883,0.500439822674,-4.6046500206,0.289399981499,0.670813083649,-0.259931355715,-0.46340739727,-0.593143105507
1958,0.686094582081,0.503905653954,1.38668870926,0.212699994445,-0.326809555292,-0.0679500102997,3.15524983406,-0.701694428921,0.12777736783,0.41947978735,0.174369305372
4582,0.815698802471,0.187788039446,-0.988262236118,-0.509250044823,0.055903211236,-0.45560002327,0.459899991751,0.987837314606,-0.399279475212,0.486922949553,0.368827939034
9212,-0.193804949522,1.05514061451,1.12806642056,-0.206499993801,-0.0230932161212,-0.891350030899,-1.31559991837,-0.135741680861,0.230388343334,0.35750234127,0.367109984159
8440,-0.125490754843,-0.623803377151,-0.9170768857,0.176650002599,-0.155297979712,0.00554999709129,0.892300009727,0.133265599608,-0.06450766325,-1.04699087143,0.901972770691
6790,0.167680412531,-0.157159090042,0.612414717674,0.0164000019431,0.0115139884874,0.390700012445,-0.594399988651,0.378289371729,0.176135182381,-0.0504380650818,-1.30944573879
8851,1.51545333862,-0.263476252556,0.490699410439,-1.22230005264,0.175234019756,0.248450040817,-0.0417499989271,-0.475209504366,0.454165965319,-0.164573609829,-0.0805967897177
2534,-0.00883981026709,-0.0709692537785,0.334378629923,0.248150005937,-0.400846481323,-0.576849997044,1.17004990578,-0.39463865757,1.03680026531,0.375537633896,-0.464750647545
4893,0.0468669757247,-1.33352017403,0.379808843136,1.46974992752,-0.853704988956,-1.08924996853,-0.203999996185,-0.478178143501,1.01046657562,0.133297711611,0.0916192010045
665,0.0160723887384,0.660410642624,-0.99605256319,-0.130549997091,0.0563131310046,1.71635007858,0.590799927711,0.677342951298,-0.496591061354,0.486117660999,-0.594547092915
4313,0.138979315758,-0.371564626694,0.85610884428,0.300949990749,-0.0195604264736,-0.245200008154,0.840200006962,-0.660796880722,0.427546173334,0.513163626194,0.373678088188
1022,0.306574702263,0.179219484329,-1.32316124439,-1.19420003891,-0.0526946783066,-1.25989997387,-2.36164999008,0.324749857187,-0.373676300049,-0.460791289806,-0.0814889967442
5880,0.0046976134181,-0.920242249966,-0.424889683723,-0.789749979973,-0.592025458813,-0.615000009537,1.59689998627,-0.31880787015,0.101820856333,0.857066273689,-0.442555874586
3162,0.591147124767,0.0501359291375,-0.355303823948,-0.12784999609,-0.0609311014414,-1.14180004597,0.857700049877,-0.331276297569,-0.104846671224,1.26119685173,1.66500759125
1282,0.185877338052,-0.399926900864,-0.0842220857739,-0.877549946308,-0.395520687103,-0.342750012875,-0.279449999332,-0.408480077982,0.400514155626,0.188502848148,0.048006169498
3383,0.0411299057305,-0.097267203033,0.663542807102,-1.20714998245,-0.380926609039,-1.02509999275,2.08325004578,0.371587187052,-0.385698616505,0.440584152937,1.10428524017
727,-0.160696148872,0.292574226856,-0.126431375742,0.862650036812,-0.344829291105,-0.349849998951,0.0320499837399,-1.02765929699,-0.118294626474,0.596713840961,-0.165378928185
4792,0.278919816017,-0.224356964231,1.21275663376,-0.189199984074,-0.386182785034,0.378899991512,-0.531800031662,0.407550930977,0.705986201763,1.74785661697,1.50583136082
4794,-0.391225516796,-0.0766457393765,-0.35828846693,0.720700025558,-0.207334205508,0.0111999809742,-1.17710006237,-0.15254586935,0.459305495024,0.548734903336,0.756621479988
902,-0.453909546137,-0.400097221136,0.252991586924,0.686349987984,0.0149066448212,-0.261900007725,-2.2623500824,-0.170202940702,-0.303952276707,-0.126841023564,0.100911080837
8091,0.677838861942,-0.433167278767,1.51240217686,0.497950017452,-1.00257670879,-0.319000005722,1.13580000401,0.382304728031,-0.529194056988,0.70611846447,0.611649513245
3486,0.58248847723,0.0193901285529,-0.151430472732,0.0299500003457,-0.0464834719896,-0.591750025749,0.773399949074,0.391614735126,0.224462687969,-4.81724452972,-1.70575904846
10818,-0.339855253696,-0.323281764984,0.391814053059,0.613200008869,-0.437148332596,-1.58859992027,1.54589998722,0.03008813411,0.0918447077274,0.660942077637,1.12171697617
3454,-0.590451180935,-0.481237769127,0.666232466698,0.0572000034153,-0.3266736269,0.363799989223,0.431699991226,-1.07589161396,0.718403339386,0.244520276785,0.428049057722
4282,0.289678692818,-0.046798299998,0.0256030373275,0.00065000000177,0.263154268265,-0.434749990702,-0.905799984932,-0.0656402111053,-1.10831809044,-2.1106467247,0.0239481627941
1605,-0.0668943077326,0.052338309586,-1.03455984592,-0.546149969101,0.147902011871,-0.850399971008,0.572650015354,0.292189389467,0.597705602646,-0.198191106319,1.83521008492
