rid,CPC006_A375_6H:BRD-A13122391-001-01-9:0.08,CPC006_A375_24H:BRD-A13122391-001-01-9:0.08,CPC006_A549_6H:BRD-A13122391-001-01-9:0.08,CPC006_A549_24H:BRD-A13122391-001-01-9:0.08,CPC006_A673_6H:BRD-A13122391-001-01-9:0.08,CPC006_AGS_6H:BRD-A13122391-001-01-9:0.08,CPC006_CL34_6H:BRD-A13122391-001-01-9:0.08,CPC006_CORL23_6H:BRD-A13122391-001-01-9:0.08,CPC006_COV644_6H:BRD-A13122391-001-01-9:0.08,CPC006_DV90_6H:BRD-A13122391-001-01-9:0.08,CPC006_EFO27_6H:BRD-A13122391-001-01-9:0.08,CPC006_HA1E_6H:BRD-A13122391-001-01-9:0.08,CPC006_HA1E_24H:BRD-A13122391-001-01-9:0.08,CPC006_HCC15_6H:BRD-A13122391-001-01-9:0.08,CPC006_HCC515_6H:BRD-A13122391-001-01-9:0.08,CPC006_HCC515_24H:BRD-A13122391-001-01-9:0.08,CPC006_HCT116_6H:BRD-A13122391-001-01-9:0.08,CPC006_HEC108_6H:BRD-A13122391-001-01-9:0.08,CPC006_HEPG2_6H:BRD-A13122391-001-01-9:0.08,CPC006_HT115_6H:BRD-A13122391-001-01-9:0.08,CPC006_HT29_6H:BRD-A13122391-001-01-9:0.08,CPC006_HT29_24H:BRD-A13122391-001-01-9:0.08,CPC006_JHUEM2_6H:BRD-A13122391-001-01-9:0.08,CPC006_LOVO_6H:BRD-A13122391-001-01-9:0.08,CPC006_MCF7_6H:BRD-A13122391-001-01-9:0.08,CPC006_MCF7_24H:BRD-A13122391-001-01-9:0.08,CPC006_MDST8_6H:BRD-A13122391-001-01-9:0.08,CPC006_NCIH1694_6H:BRD-A13122391-001-01-9:0.08,CPC006_NCIH1836_6H:BRD-A13122391-001-01-9:0.08,CPC006_NCIH2073_6H:BRD-A13122391-001-01-9:0.08,CPC006_NCIH508_6H:BRD-A13122391-001-01-9:0.08,CPC006_NCIH596_6H:BRD-A13122391-001-01-9:0.08,CPC006_NOMO1_6H:BRD-A13122391-001-01-9:0.08,CPC006_OV7_6H:BRD-A13122391-001-01-9:0.08,CPC006_PC3_6H:BRD-A13122391-001-01-9:0.08,CPC006_PC3_24H:BRD-A13122391-001-01-9:0.08,CPC006_PL21_6H:BRD-A13122391-001-01-9:0.08,CPC006_RMGI_6H:BRD-A13122391-001-01-9:0.08,CPC006_RMUGS_6H:BRD-A13122391-001-01-9:0.08,CPC006_SKLU1_6H:BRD-A13122391-001-01-9:0.08,CPC006_SKM1_6H:BRD-A13122391-001-01-9:0.08,CPC006_SKMEL1_6H:BRD-A13122391-001-01-9:0.08,CPC006_SKMEL28_6H:BRD-A13122391-001-01-9:0.08,CPC006_SNGM_6H:BRD-A13122391-001-01-9:0.08,CPC006_SNU1040_6H:BRD-A13122391-001-01-9:0.08,CPC006_SNUC4_6H:BRD-A13122391-001-01-9:0.08,CPC006_SNUC5_6H:BRD-A13122391-001-01-9:0.08,CPC006_SW480_6H:BRD-A13122391-001-01-9:0.08,CPC006_SW620_6H:BRD-A13122391-001-01-9:0.08,CPC006_SW948_6H:BRD-A13122391-001-01-9:0.08,CPC006_T3M10_6H:BRD-A13122391-001-01-9:0.08,CPC006_THP1_6H:BRD-A13122391-001-01-9:0.08,CPC006_TYKNU_6H:BRD-A13122391-001-01-9:0.08,CPC006_U937_6H:BRD-A13122391-001-01-9:0.08,CPC006_VCAP_6H:BRD-A13122391-001-01-9:0.08,CPC006_VCAP_24H:BRD-A13122391-001-01-9:0.08,CPC006_WSUDLCL2_6H:BRD-A13122391-001-01-9:0.08,CPC011_A375_6H:BRD-K39484304-001-08-2:10,CPC011_A549_6H:BRD-K39484304-001-08-2:10,CPC011_HA1E_6H:BRD-K39484304-001-08-2:10,CPC011_HT29_6H:BRD-K39484304-001-08-2:10,CPC011_MCF7_6H:BRD-K39484304-001-08-2:10,CPC011_MCF7_24H:BRD-K39484304-001-08-2:10,CPC011_PC3_6H:BRD-K39484304-001-08-2:10,CPC011_PC3_24H:BRD-K39484304-001-08-2:10,CPC011_VCAP_6H:BRD-K39484304-001-08-2:10,HOG001_A549_24H:BRD-A13122391-001-01-9:10,HOG001_A549_24H:BRD-A13122391-001-01-9:3.3333,HOG001_A549_24H:BRD-A13122391-001-01-9:1.11,HOG001_A549_24H:BRD-A13122391-001-01-9:0.3704,HOG001_A549_24H:BRD-A13122391-001-01-9:0.1234,HOG001_A549_24H:BRD-A13122391-001-01-9:0.0412,HOG001_A549_24H:BRD-A13122391-001-01-9:0.013,HOG001_A549_24H:BRD-A13122391-001-01-9:0.0045,HOG001_A549_24H:BRD-A13122391-001-01-9:0.0015,HOG001_A549_6H:BRD-A13122391-001-01-9:10,HOG001_A549_6H:BRD-A13122391-001-01-9:3.3333,HOG001_A549_6H:BRD-A13122391-001-01-9:1.11,HOG001_A549_6H:BRD-A13122391-001-01-9:0.3704,HOG001_A549_6H:BRD-A13122391-001-01-9:0.1234,HOG001_A549_6H:BRD-A13122391-001-01-9:0.0412,HOG001_A549_6H:BRD-A13122391-001-01-9:0.013,HOG001_A549_6H:BRD-A13122391-001-01-9:0.0045,HOG001_A549_6H:BRD-A13122391-001-01-9:0.0015,CPC006_H1299_6H:BRD-A13122391-001-01-9:0.08,HOG001_MCF7_24H:BRD-A13122391-001-01-9:10,HOG001_MCF7_24H:BRD-A13122391-001-01-9:3.3333,HOG001_MCF7_24H:BRD-A13122391-001-01-9:1.11,HOG001_MCF7_24H:BRD-A13122391-001-01-9:0.3704,HOG001_MCF7_24H:BRD-A13122391-001-01-9:0.1234,HOG001_MCF7_24H:BRD-A13122391-001-01-9:0.0412,HOG001_MCF7_24H:BRD-A13122391-001-01-9:0.013,HOG001_MCF7_24H:BRD-A13122391-001-01-9:0.0045,HOG001_MCF7_24H:BRD-A13122391-001-01-9:0.0015,HOG001_MCF7_6H:BRD-A13122391-001-01-9:10,HOG001_MCF7_6H:BRD-A13122391-001-01-9:3.3333,HOG001_MCF7_6H:BRD-A13122391-001-01-9:1.11,HOG001_MCF7_6H:BRD-A13122391-001-01-9:0.3704,HOG001_MCF7_6H:BRD-A13122391-001-01-9:0.1234,HOG001_MCF7_6H:BRD-A13122391-001-01-9:0.0412,HOG001_MCF7_6H:BRD-A13122391-001-01-9:0.013,HOG001_MCF7_6H:BRD-A13122391-001-01-9:0.0045,HOG001_MCF7_6H:BRD-A13122391-001-01-9:0.0015,CPC006_RKO_6H:BRD-A13122391-001-01-9:0.08
5720,3.18958592415,2.62365961075,2.58933925629,0.709900021553,0.44004997611,1.71149992943,1.31879997253,1.40120005608,-0.869099974632,1.20939993858,1.24889993668,2.14762377739,1.49411821365,1.431173563,1.44432091713,1.25532996655,1.84219992161,1.18554878235,2.51242423058,0.175750002265,0.825723111629,3.15360021591,0.753350019455,1.77659988403,0.75800204277,2.15222382545,1.11779999733,1.13125002384,0.439099997282,2.47354984283,1.47165000439,2.20845007896,-0.995749950409,1.9375500679,2.79634189606,3.83834266663,3.78719997406,1.38094997406,-0.0213543325663,2.10785007477,3.8055999279,2.03329992294,2.03055000305,1.30745005608,-0.0573500022292,0.857850015163,0.768199980259,0.776400029659,1.43407201767,1.0267033577,1.69479990005,3.025847435,1.54480004311,1.37220001221,2.28583455086,-0.920000016689,0.841300010681,2.2113764286,1.39423632622,1.0857000351,1.57509362698,1.99405002594,-1.91474997997,2.018658638,2.56354999542,-2.81660056114,2.73933720589,2.54024648666,2.65124750137,3.16574263573,2.10514736176,-1.29240095615,-1.44151854515,-0.547999024391,-0.501337528229,3.58340883255,3.59976911545,3.23494386673,2.81957745552,2.86264276505,1.10063266754,0.505924999714,0.194555819035,-1.75664842129,3.16055011749,-0.842328548431,-0.725931763649,-1.00524675846,-1.06352043152,-0.906395554543,-1.68556368351,-1.17485690117,-0.860051393509,0.486636221409,2.86633896828,2.5433037281,2.11953353882,0.903514623642,1.81928730011,0.530881881714,-0.846836447716,-0.716632843018,-1.10442566872,2.04159998894
466,-1.4680044651,-8.70444202423,-3.17779517174,0.0852999985218,-1.32299995422,-1.72440004349,0.0932500064373,-0.83085000515,-0.605450034142,-1.03909993172,-0.393400013447,-1.98699176311,-6.03147506714,-2.94529390335,-2.616761446,-3.45695877075,-1.0420999527,-0.752893924713,-2.82802820206,-0.585600018501,-1.46065700054,-8.75965023041,-1.51854991913,-1.02684998512,-2.6014816761,-8.75271034241,-4.56115007401,-0.717000007629,-1.10164999962,-1.44284999371,-0.252750009298,-0.952700018883,-2.01839995384,-1.37999999523,-1.60025918484,-3.21963119507,-1.94810009003,0.525199949741,-1.14741909504,-2.87964987755,-1.6289999485,-0.108199998736,-1.95805001259,-0.440999984741,-1.29855000973,-1.84395003319,-2.42895007133,0.0980499982834,0.352129310369,-2.48509740829,-0.855400025845,-5.39143371582,-0.714900016785,-0.840550005436,-2.09848380089,-1.65279996395,-3.11315011978,-0.828437149525,-2.48255300522,0.20530000329,-0.365504682064,-0.770649969578,-3.0936498642,-0.264274448156,-1.10854995251,-3.77931380272,-3.48988747597,-6.10866308212,-3.91709566116,-7.75411224365,-6.16351699829,-0.673836886883,-1.01145482063,-0.758647501469,-1.2042453289,-0.156871780753,0.176632657647,-0.57660806179,-1.31171250343,-3.28906917572,-2.34670352936,-0.548815608025,0.0209187567234,-0.869863986969,-1.29095005989,-4.39930915833,-2.7215294838,-3.48843765259,-2.8809762001,-4.32702827454,-4.78649330139,-1.87082457542,-1.00232219696,0.0195482447743,-0.356961011887,-0.863993227482,-2.10422134399,-2.14708161354,-2.40969538689,-1.29303586483,-1.23245060444,-1.22815561295,-1.94797635078,-1.01649999619
6009,0.605026841164,-4.33480978012,0.49235996604,-0.0921000018716,-0.306999981403,0.0407499969006,0.440699994564,0.774649977684,-0.108899980783,-0.348049998283,-1.32530009747,1.22527348995,-3.88492584229,-0.134713307023,1.01129794121,1.7618470192,-0.00995004177094,0.346438616514,-2.27040743828,0.907899975777,0.652849316597,-5.26709985733,-0.717750012875,0.217299997807,0.252180457115,-0.751412153244,2.35544991493,0.312099993229,-0.659749984741,-0.15419998765,-0.0702999979258,0.923550009727,0.154250010848,0.735949993134,0.276654303074,-0.171574473381,-0.325549989939,-0.436200022697,0.384013146162,0.0628999993205,-1.31069993973,1.18245005608,-0.202649995685,0.440750002861,0.495200008154,-0.310300022364,0.136199995875,-0.39335000515,0.0228269435465,0.295580327511,-0.113399997354,-0.631274104118,0.809000015259,-0.576799988747,0.448457360268,-0.674499988556,1.02999997139,0.686494112015,-0.808413684368,-0.85615003109,-0.300840735435,0.201649993658,-0.0719999670982,0.383301854134,-1.11935007572,-0.447924673557,-3.14633488655,-3.68807721138,-1.80349397659,-2.21847462654,0.557236552238,0.250484675169,0.409228444099,-0.669624745846,0.0754914879799,0.654239535332,0.0318559035659,-0.0922798961401,0.364319384098,-0.0518873035908,0.361972332001,-0.855959415436,-0.482985079288,-0.549814939499,0.678099989891,-2.56315040588,-2.14837646484,-2.88395380974,-2.46645307541,-2.24110984802,-2.37760400772,-0.659394264221,-0.326818853617,0.234078153968,1.09522044659,-0.0455702021718,-0.354583650827,-0.711828410625,0.264168262482,1.27026104927,-0.0459208413959,-0.0194287002087,-0.135049670935,-0.113150008023
2309,-3.33860874176,-1.5914683342,-1.91736876965,0.904200017452,-0.464150011539,-0.847450017929,-1.11074995995,-3.00379991531,-1.26485002041,-0.802950024605,-3.83485007286,-3.33497619629,-5.03927183151,-1.04459834099,-1.57465803623,0.886114954948,-1.96549999714,-2.67074394226,-4.28258275986,-1.06474995613,-1.43059694767,-2.12034988403,-1.76565003395,-1.9401999712,-3.14306592941,-4.69994926453,-3.34469985962,-0.711349964142,-1.16935002804,-1.85395002365,-1.16744995117,-2.33640003204,-2.08649992943,-2.81190013885,-2.47272253036,1.78558170795,-1.89789998531,-1.52359998226,-2.05874156952,-2.54889988899,-5.11019992828,-2.86924982071,-1.41264998913,-1.63494992256,-2.08504986763,-2.00274991989,-0.680450022221,-1.50789999962,-1.19904899597,-2.31910252571,-1.87849998474,-1.39422869682,-2.97664999962,-2.54115009308,-1.90112733841,-1.62300002575,0.0617000162601,-4.27815723419,-4.12200307846,-10.0,-3.08202195168,-4.50629997253,-2.03105020523,-4.45425510406,-6.29005002975,-5.38877820969,-3.77152061462,-3.42759799957,-2.33658695221,-1.58080625534,-0.19637028873,-0.968711256981,-0.331020832062,-0.279213905334,0.854136228561,-7.81213951111,-4.60105085373,-6.61553001404,-6.3091506958,-4.09989070892,-1.48796916008,-1.03452861309,-0.170785009861,0.0818008258939,-1.40190005302,-5.17792606354,-4.21159076691,-5.28350973129,-4.42748212814,-4.13886260986,-2.64051485062,-0.668915688992,-1.01116740704,-0.86678570509,-3.77583932877,-4.73724937439,-6.15897464752,-3.82430052757,-3.2412788868,-1.32699978352,-1.33273482323,-0.990677654743,-1.00120210648,-2.53204989433
387,1.8473713398,-2.09638023376,2.09871840477,0.404000014067,-0.138500005007,0.0608999878168,-0.104549996555,-0.160400003195,-0.377649992704,-0.677299976349,0.641399979591,2.50883865356,-0.686718940735,2.08122944832,1.57577157021,-0.857237577438,0.954850077629,1.69042277336,1.53963208199,-0.196050003171,-0.245020985603,0.0655499994755,-0.218099981546,0.553099989891,1.10657560825,3.55684924126,1.6765999794,-0.899099946022,-0.303849995136,0.894100010395,-0.245149999857,0.896799981594,-0.759700000286,0.691100001335,1.57514631748,1.05649399757,0.660549998283,1.19959998131,-0.795785784721,0.889549970627,0.0854000002146,-0.328349977732,1.41449999809,0.715950012207,1.15709996223,0.97604995966,0.539149999619,-0.980450034142,0.440026551485,0.80712634325,0.359299957752,0.442179054022,1.49705004692,0.851549983025,0.0986734181643,-1.83159995079,-0.812750041485,2.04109191895,1.80667841434,2.61315011978,1.16949319839,1.64004993439,-0.661199986935,1.99216175079,2.16645002365,-1.25790715218,3.79150295258,3.24030280113,3.7690038681,4.31367778778,2.42913031578,-1.88262438774,-2.55205225945,-0.411189049482,0.250829190016,2.20560669899,2.93657374382,2.79674625397,3.40315055847,2.54954171181,0.187587499619,-0.649048507214,-0.120961308479,-1.10098814964,0.572499990463,-0.115700006485,-0.154694199562,-0.0621882677078,-0.258346021175,1.04494845867,-1.45595371723,-1.52487421036,-1.19809019566,0.481822580099,3.3469645977,2.6973555088,2.58418345451,0.464739859104,0.775074720383,0.167182579637,-0.807946205139,-1.01172888279,0.78726708889,0.243950009346
3553,1.87998747826,2.58249497414,2.70115399361,2.5422000885,0.087650001049,0.583999991417,-0.107700005174,-0.817849993706,1.45320010185,0.804899990559,2.1318500042,1.75237727165,3.62580013275,2.18340301514,0.840219974518,1.57404446602,0.635749995708,-0.206462457776,3.1193614006,0.362299978733,2.4450507164,8.16170024872,1.65094995499,1.38220000267,1.39916729927,5.64287662506,-2.10874986649,2.08974981308,0.0343500003219,1.43694996834,0.56225001812,0.585600018501,0.569599986076,1.30585002899,-2.18257761002,-4.97497320175,0.470950007439,1.11444997787,2.27701210976,1.2228000164,2.67939996719,-0.133249998093,0.906900048256,0.215049996972,0.532299995422,0.575900018215,2.37185001373,1.21864998341,0.20066486299,0.874019086361,-0.820850014687,0.500736117363,1.20675003529,2.18550014496,0.607152462006,1.81780004501,1.40620005131,2.17248892784,1.87555909157,2.31970000267,0.41473287344,1.50515007973,1.60484993458,-3.94878101349,-2.24134993553,3.08222961426,5.56766080856,6.96353292465,5.612388134,5.50715970993,3.99937367439,0.30453389883,0.371423840523,0.765477359295,-0.663240492344,1.80974817276,2.11729884148,2.53551793098,2.71420192719,2.6669344902,0.939887285233,0.606700241566,0.408034086227,1.75619995594,-0.0424999892712,2.66691350937,3.34517526627,2.47075366974,3.66777825356,3.93178200722,4.0797290802,2.02808880806,0.860573291779,0.00568369030952,0.405661344528,0.819839775562,0.487709671259,2.3159558773,1.13052940369,0.951827168465,1.37320780754,1.36983847618,0.405289262533,0.0705499947071
427,1.57239294052,1.46553361416,2.52398061752,0.257699996233,0.283349990845,1.32655000687,0.11265000701,2.29504990578,-0.158250004053,1.15324997902,0.810199975967,0.944970369339,0.707503139973,0.316074192524,0.285135924816,0.164065361023,-0.0102500021458,0.523897886276,0.744254827499,-0.193500012159,1.32207632065,1.71815001965,0.728250026703,1.07870006561,1.22043716908,2.79191851616,1.10385000706,-0.00315000116825,0.762350022793,-0.398950010538,-0.585399985313,2.20964980125,-0.447349995375,0.711849987507,3.43824768066,4.03210687637,0.733049988747,1.23584997654,1.34997367859,1.68435001373,0.467649996281,1.33980000019,1.90555000305,0.474150002003,0.07025000453,2.0666000843,0.966850042343,0.736400008202,0.709447920322,0.411579698324,2.11174988747,-0.236619874835,0.0250999927521,-0.328050017357,0.978634357452,2.06669998169,-0.318949997425,0.310135126114,3.27213096619,1.82990002632,1.25734126568,1.35294997692,1.8560500145,1.57050538063,6.24144983292,1.14640271664,3.62004160881,3.65448236465,3.47549772263,4.1220574379,3.25959014893,-0.26547896862,-0.764936685562,0.215736031532,-1.54647052288,1.63258528709,2.31085753441,2.47358465195,1.52096283436,1.54411518574,0.996374130249,-0.428094178438,0.340742230415,-1.8697245121,2.02015018463,0.499072521925,1.22462832928,0.941269218922,1.40573441982,1.74991250038,1.10262489319,0.293327599764,-0.690552949905,-0.154925122857,2.41078305244,2.5407345295,2.06147766113,1.37628042698,0.862854719162,1.69613063335,0.50092881918,-0.493376910686,0.666934549809,2.80985021591
5898,0.839040756226,0.0731332302094,1.37064218521,0.259099990129,0.80814999342,0.53284996748,0.167150005698,-0.170000001788,0.586050033569,0.492899984121,-0.32104998827,-0.174171209335,-2.20327544212,1.10174059868,1.26676058769,-0.589203357697,1.25335001945,0.308637976646,-1.03177332878,-0.199900001287,0.065859913826,-1.10800004005,0.252249985933,0.189050003886,-0.509730100632,-2.30730843544,0.532800018787,-1.10525000095,0.165549993515,-0.246899992228,-0.397650003433,1.20035004616,0.175899982452,0.356449991465,0.561414599419,-0.0541352927685,0.206999987364,0.763999998569,-0.949859678745,-1.42764997482,-0.10205000639,1.08809995651,-0.571850001812,0.697450041771,0.137500017881,0.60404998064,-0.290549993515,1.58994996548,0.427678614855,-0.0298868063837,-1.09224998951,-0.44476094842,0.641300022602,0.0646499842405,1.19506764412,1.18739998341,0.352600008249,-0.0220903679729,2.03837490082,0.206599995494,-0.0991129502654,0.721050024033,1.60985004902,0.3687941432,-0.589500010014,-1.24595165253,-0.850983262062,-0.114746391773,-1.06734681129,-0.86841917038,1.08648324013,-0.237511903048,0.0920721292496,-1.37967503071,0.258588433266,0.497717887163,1.08892393112,1.25254368782,2.07631921768,0.830885708332,1.11862742901,0.554775834084,0.205608829856,-0.133350327611,1.32920002937,0.893493711948,1.22304904461,-0.00983846187592,1.48311805725,1.07867908478,1.21107792854,0.0585616827011,0.237878635526,0.24008782208,0.195062786341,-1.10899591446,0.31429323554,0.512207508087,-1.32210123539,0.386110037565,-0.0849775075912,-0.230782940984,-0.60147601366,0.157600000501
23365,0.271319687366,-2.18566322327,0.707534909248,0.959599971771,-0.447349995375,0.0762000083923,1.03900003433,-0.617100000381,1.00094997883,-0.661499977112,0.556349992752,-0.164050772786,-1.27096438408,0.679190278053,1.55342292786,0.134332641959,1.68014991283,-0.628279805183,1.07337081432,0.005499958992,0.0312465727329,-0.903699994087,-0.438549995422,-1.52625000477,0.508082807064,-1.28928923607,1.18854999542,-0.485350012779,0.360999971628,-0.387749969959,-0.269050002098,1.77425003052,0.381199985743,0.77680003643,1.61723423004,-3.90014791489,0.0371000170708,0.826049983501,-0.763520300388,0.335899949074,2.22664999962,0.722199976444,-0.118999995291,1.84809994698,0.249350011349,-0.314700007439,0.559249997139,0.876899957657,0.291040867567,-0.759811043739,0.329649984837,-0.645313024521,-0.169799998403,2.42965006828,0.898410618305,1.4946000576,0.121499985456,0.32874032855,1.42417633533,1.60850000381,0.714797914028,1.68019998074,3.23215007782,3.31449699402,1.9550498724,-0.405459553003,1.36357545853,-2.02811908722,-1.19887900352,-2.98062133789,-3.2789285183,-1.44911646843,-0.445202291012,-0.313001573086,1.19503581524,0.191334098577,0.310102283955,1.03870069981,0.583103358746,0.196610450745,0.501328825951,0.482298970222,0.0445913262665,-0.52993863821,0.940050065517,1.97144436836,1.25006866455,1.3700273037,1.81053471565,2.91033697128,2.62097334862,0.0726653337479,-0.444506347179,0.784462511539,1.5739235878,1.58917939663,1.73175704479,1.69933605194,0.339422225952,0.0103879058734,0.357295125723,-0.341242641211,1.16438162327,0.0186000019312
6657,-1.22069048882,2.43048739433,-0.119630217552,0.644800007343,-3.14344978333,0.763449966908,-0.402900010347,0.366050004959,1.94784998894,0.753499984741,0.766349971294,1.72826647758,2.75606751442,1.12230992317,-1.22705841064,-0.696396112442,0.511700034142,-0.117253027856,2.48351287842,-0.0219999998808,1.6180986166,7.06449985504,0.249549984932,0.498349994421,0.854749262333,5.01232910156,-3.16774988174,1.32155001163,-1.38715004921,0.286850005388,-0.170450001955,0.455049991608,2.60965013504,0.920099973679,0.910580515862,4.52482843399,0.864199995995,1.41079998016,1.01587629318,1.64814996719,3.5529999733,0.744149982929,-0.838899970055,-0.295249998569,0.605100035667,1.33820009232,1.34109997749,1.41060006618,-1.6510206461,-0.00127997994423,0.490850001574,1.83772683144,0.557550013065,1.70714998245,0.694874465466,0.759199976921,1.40705001354,0.214886590838,1.5008995533,2.07840013504,0.946123540401,0.459800004959,1.64520001411,3.02072715759,5.11639976501,2.50237512589,3.42691230774,2.89926767349,1.97825360298,1.69970488548,1.28711950779,-2.97720861435,-1.03561615944,-0.0212126970291,-0.754081487656,0.324783504009,-0.904612660408,-0.999565720558,-0.737208008766,-0.719934940338,-0.749463200569,-0.0547623485327,0.0313535034657,1.32815825939,-0.389550000429,2.17868971825,2.07348966599,2.46317529678,3.02312374115,2.82110738754,2.9709353447,0.823123037815,0.650857388973,-0.122947975993,-0.091429412365,0.975574851036,2.26420378685,1.14910614491,0.680526852608,-0.0788685008883,0.960055112839,0.67243373394,0.595120310783,-0.0149000138044
