rid,CPC001_HA1E_6H:BRD-K97061094-001-03-2:10,CPC001_HA1E_24H:BRD-K97061094-001-03-2:10,CPC001_HCC515_6H:BRD-K97061094-001-03-2:10,CPC001_HCC515_24H:BRD-K97061094-001-03-2:10,CPC001_PC3_6H:BRD-K97061094-001-03-2:10,CPC001_PC3_24H:BRD-K97061094-001-03-2:10,CPC001_VCAP_6H:BRD-K97061094-001-03-2:10,CPC001_VCAP_24H:BRD-K97061094-001-03-2:10,CPC016_A375_6H:BRD-K97061094-001-03-2:10,CPC016_A549_6H:BRD-K97061094-001-03-2:10,CPC016_A549_24H:BRD-K97061094-001-03-2:10,CPC016_ASC_24H:BRD-K97061094-001-03-2:10,CPC016_HEPG2_6H:BRD-K97061094-001-03-2:10,CPC016_HT29_6H:BRD-K97061094-001-03-2:10,CPC016_MCF7_6H:BRD-K97061094-001-03-2:10,CPC016_MCF7_24H:BRD-K97061094-001-03-2:10,CPC016_NEU_24H:BRD-K97061094-001-03-2:10,CPC016_NPC_24H:BRD-K97061094-001-03-2:10,CPC016_SKB_24H:BRD-K97061094-001-03-2:10,CPD001_MCF7_6H:BRD-K97061094-001-15-6:10,CPD001_MCF7_24H:BRD-K97061094-001-15-6:10,CPD001_PC3_24H:BRD-K97061094-001-15-6:10
5054,-0.100309565663,-0.548839628696,-0.897599995136,0.271910667419,-0.0551757365465,-0.0436220727861,0.079819843173,-0.284379094839,1.89054131508,-0.392949998379,-0.0914418697357,0.779780626297,-0.382256627083,-0.404933601618,0.351549446583,0.49595913291,-0.00463557243347,-0.39460092783,1.16863226891,0.434131830931,0.547747850418,0.56550437212
3108,0.164506822824,0.501780986786,0.665799975395,-0.295498520136,0.318559587002,-0.126033678651,0.399516940117,0.0182931795716,-0.472195446491,0.921749949455,-0.578713238239,-0.579227626324,2.27286243439,1.50017356873,0.103491589427,-0.432745009661,-0.449549168348,5.34839773178,-0.785927712917,4.2520160675,-1.29748380184,-0.758037745953
1950,0.181674212217,0.703714251518,-0.767449975014,0.282405912876,-0.050449565053,-0.0540525875986,-0.649983763695,-1.32833731174,1.0944545269,3.73524999619,0.811458110809,0.0486941337585,0.666959881783,-0.89773195982,0.716026067734,1.13785839081,0.370437443256,0.0560814738274,-0.534441769123,2.54300880432,-0.236740022898,-0.0851158499718
351,-1.07736682892,0.225674957037,-0.405200004578,-0.0896976962686,0.180660411716,0.257484734058,-0.340860545635,0.129938662052,-0.0703844130039,0.591050028801,0.428041338921,-0.0240394361317,0.0910954624414,-0.503814816475,0.993013560772,-0.04425400123,0.000363461556844,-0.382867515087,0.000952915754169,0.860836923122,0.249975055456,0.0909619629383
4846,0.0306570827961,1.8026996851,-0.708850026131,0.0539257377386,-0.523567676544,0.22715473175,0.346640825272,-0.115284800529,-0.3119982481,1.34844994545,0.646989345551,-0.161555096507,0.637928187847,-0.522063732147,0.317456096411,-1.73413991928,0.516368210316,-0.655585706234,-0.0293593406677,0.72661203146,0.426141381264,-0.560539066792
1452,0.452420949936,0.668478131294,0.629150032997,0.301427692175,-0.90836584568,-0.2209110111,0.423997014761,-0.936529099941,0.892783045769,0.362950026989,-0.133480295539,0.124881148338,0.276932984591,0.393720507622,-0.580042421818,0.214347571135,-0.133892908692,0.825383841991,0.157931789756,-0.152021676302,-1.00400805473,0.309824883938
4776,-0.891774356365,-0.699756741524,-0.389400005341,0.162165164948,0.308057636023,-0.869266688824,-1.04539275169,-1.27951180935,0.613830566406,3.74209976196,1.49989366531,-0.512560486794,0.251568704844,-1.2143471241,1.60903179646,1.31861066818,0.869222581387,0.129530340433,-0.193400487304,0.277124196291,0.607330739498,-0.301584810019
6908,1.57888102531,-0.0556825101376,0.925750017166,0.579426407814,-0.177883386612,-0.560798048973,0.0630663558841,1.01881301403,-0.705120623112,-1.91275000572,-0.685593545437,0.921277999878,0.0357135459781,-0.785528302193,-1.26403129101,0.139928460121,-1.49453938007,0.222272127867,1.17101669312,-0.118396162987,-0.796387135983,0.27557349205
672,0.039290368557,0.967660546303,-0.286549985409,0.169340416789,-0.528573870659,0.481767058372,0.724431991577,1.06313753128,0.145844966173,-0.728250026703,-0.964200496674,-0.0978561043739,-0.572257041931,-0.081185311079,0.200601130724,-1.90949785709,-0.218773156404,0.385616868734,-0.760440349579,-1.14665234089,0.615456342697,0.110936850309
5710,0.632290422916,-0.671958804131,0.644400000572,0.560729503632,-0.176088392735,0.348585218191,-0.414481401443,-0.0550375804305,-1.84043359756,-3.70414996147,-1.33092474937,0.622835040092,-0.643373310566,-0.181772470474,-1.2061882019,0.224393099546,-0.755278706551,0.853011727333,0.551529765129,-2.45261049271,-0.476307243109,0.0236249864101
2115,-0.0894372314215,-0.570530891418,1.10619997978,-0.797207593918,-0.239884763956,0.0182749927044,-0.374498337507,-1.50604319572,-0.397178769112,-0.485199987888,0.148188352585,-0.0437498912215,0.768788278103,-0.749908745289,0.794226229191,-0.0548403710127,2.29420423508,0.384193509817,0.892863512039,0.0680911466479,-0.106491863728,1.7070248127
7015,-0.0635701492429,0.489515841007,0.337599992752,0.4988527596,-0.243586674333,-0.204507112503,-0.646675527096,-1.10984063148,0.799186587334,3.03364992142,0.635857284069,-0.497345149517,0.0763510838151,-1.58029270172,0.61296248436,2.04517412186,-0.2835111022,0.103875502944,-0.589315056801,0.250627338886,0.285204738379,-0.452381402254
8726,-0.551603019238,0.303725838661,0.30995002389,0.756477415562,-0.648313701153,0.287053525448,0.739045798779,1.78572070599,-0.18045681715,-0.504999995232,-0.336027175188,0.507076263428,2.48048686981,-0.283877164125,0.0838505700231,-1.85553073883,0.0611180365086,0.68144851923,0.191891700029,-0.594602882862,0.560640752316,0.933322370052
2185,-0.790382146835,-0.0852538347244,0.835699975491,-0.239107042551,0.158526390791,-1.11439943314,-0.275442957878,-1.27526676655,0.216224372387,3.06925010681,0.517140924931,-0.811097204685,0.300354033709,0.187157794833,1.18176269531,1.03636538982,1.41965997219,-0.289267718792,0.083891838789,1.03402733803,0.377158790827,-0.261094391346
3315,-0.855432033539,-0.696155905724,-0.781350016594,0.19921669364,0.217983543873,0.217628702521,0.287635207176,-0.136955559254,-0.349308907986,-5.70959997177,0.0523824095726,0.756166934967,-0.0448238551617,0.90188318491,-0.184966593981,-0.0950749218464,-0.576135933399,0.482447713614,-1.0695271492,0.043823286891,-0.0931630432606,0.00171518325806
5289,0.827343523502,-0.744062900543,-0.25775000453,0.394195258617,0.456972956657,-0.179013282061,0.103993162513,-0.8694704175,-0.00800999999046,-0.219450011849,0.0974532216787,0.617088675499,0.121623203158,-0.429065436125,0.590199708939,-1.29118609428,1.61101508141,-0.466797471046,1.14973115921,-0.100542850792,0.0122208222747,0.16499593854
868,2.19525647163,-0.120078139007,2.20050001144,-0.388838648796,0.347268402576,0.374529063702,-0.650774478912,-1.22094583511,-0.117970280349,0.90055000782,-2.66552901268,0.420505464077,0.506008267403,-0.27400881052,0.0669310390949,-0.277371168137,-0.0121702104807,0.724129319191,0.434494107962,-3.19383811951,-0.573504149914,-0.226677983999
1677,0.612727463245,0.0237194001675,-0.890450000763,-0.336012780666,-0.377972871065,-0.688473701477,-0.0499386638403,-1.08167648315,0.698937058449,2.34625005722,-0.199038118124,-0.826783955097,0.583806097507,-0.687512516975,0.895659267902,1.96060419083,1.03056645393,-0.255982995033,-0.860935628414,1.71627628803,-0.3598344028,0.393837362528
7043,-0.408458560705,-0.656184852123,0.065800011158,-0.820644021034,-0.304777026176,-0.323353976011,-0.274469524622,-1.96421861649,-0.0211231783032,1.45859992504,-0.224891245365,-1.51858377457,0.851049005985,5.80953645706,0.915033102036,0.459116816521,-0.386694401503,0.549435079098,-0.541321277618,0.106487266719,0.364820063114,0.170346572995
5613,-1.20696604252,-0.412793278694,-0.0501499772072,-0.551839113235,0.51713013649,-0.872391223907,-0.0320056192577,-1.16992390156,0.580704212189,2.98469996452,0.481907010078,-0.49117860198,0.475237905979,-0.808795690536,1.06381285191,1.07442641258,0.904456198215,-0.0352864563465,-0.388331234455,0.236259058118,0.279684364796,0.0693229734898
595,0.442478716373,-0.700459361076,0.387799978256,-0.0438349246979,-0.806231081486,-0.39904370904,0.41004550457,1.0563262701,-0.0301268398762,-0.797500014305,-0.155442759395,1.27856051922,-0.0262999236584,-0.211855486035,-0.491296350956,-0.115614436567,-0.212962314487,0.138160407543,0.0459561049938,-0.967449009418,0.406337559223,0.89936619997
4793,0.425797402859,0.659027397633,1.2813000679,-0.076259419322,-0.513872921467,0.0574989467859,0.630660772324,-0.485282182693,-1.13161957264,-1.56760001183,-0.71223449707,-0.384182780981,0.922757983208,0.886943042278,-1.04874813557,1.58452045918,2.19346928596,-0.430590033531,-1.09887492657,0.662119626999,6.15560722351,0.81934350729
2736,-0.362860262394,-1.20620524883,0.873050093651,-0.20641002059,-0.19526001811,-0.283803522587,-0.630180120468,-0.153392925858,-0.408395797014,2.0802500248,0.0447846353054,-0.307028591633,0.161737889051,-1.44427096844,0.450194180012,0.148596048355,-0.404812455177,-0.500459015369,-0.732294619083,0.0550788901746,0.457385659218,-0.165551140904
5290,-1.7524228096,-0.104725666344,0.0672999918461,-0.363348931074,0.140045821667,-0.45994374156,-0.841761112213,-0.793721675873,0.659558534622,2.26604986191,0.541120946407,1.14906334877,-0.23606044054,-0.456983178854,0.272709667683,1.53875112534,-0.731319189072,0.657197952271,0.456619292498,0.772724151611,1.07978439331,-0.539707541466
6194,-0.132846057415,-0.311804234982,-1.06130003929,0.16031293571,-0.0121740708128,0.0346418470144,0.144257724285,0.0226641744375,-0.0209102686495,-4.79944992065,1.92414903641,0.0,0.256034344435,-0.0574815608561,-0.499688535929,-0.901980280876,-0.013688580133,-1.43995893002,0.000682399957441,-0.0736188590527,0.00943053513765,-0.410348653793
1676,-1.24019420147,-0.719490945339,0.26004999876,-0.71241414547,-0.22488322854,-1.19578480721,-0.789202451706,-1.52154493332,0.880950212479,3.13899993896,0.823347806931,-0.925711214542,0.17513205111,-0.178572624922,1.16232931614,0.967481911182,0.31272444129,0.366689115763,-1.41424882412,-1.52377235889,1.09015393257,0.0354439914227
23512,0.559187710285,-0.273039102554,-3.62329983711,0.773223102093,-0.589330494404,0.512591063976,0.910852909088,1.06223118305,1.29241514206,-1.58224999905,-3.30027961731,0.996705293655,-0.322007775307,-0.289921104908,0.62276494503,-0.169433414936,-0.877923130989,0.650978088379,0.658619880676,-0.868701756001,0.545913696289,0.814737319946
148022,0.186974555254,0.601523637772,1.06145000458,-0.0542395412922,0.0657989382744,0.0194769799709,0.738681435585,0.502639651299,0.245771571994,1.0095000267,-0.261428624392,-0.277853965759,1.78663063049,-1.20908308029,0.5984582901,-0.396850436926,0.924712777138,0.363886356354,2.16754126549,0.23040497303,-0.150309279561,0.997208952904
1906,-0.241277426481,-0.516774654388,0.668749988079,-0.443965762854,0.205880656838,-0.845579743385,-1.07302427292,-2.00862026215,0.421761393547,-1.29159998894,-0.782247900963,-0.741251528263,0.530242621899,-0.365326017141,1.06154882908,0.497473239899,-0.330756694078,-0.365836441517,-0.486035883427,0.504305720329,0.306010037661,-0.0738785117865
8878,0.970832586288,0.438904523849,-0.27095001936,0.106636062264,-0.110602535307,0.0809182524681,0.894432783127,0.562584280968,-1.07769227028,-3.32119989395,-1.74359440804,1.01367914677,-0.719509124756,-0.280044913292,-1.59567677975,-0.218610495329,0.0849755555391,-0.105818718672,0.827001810074,-2.11978578568,-0.244769468904,-0.0494736209512
3091,0.293501168489,-0.0467568337917,0.20949998498,-0.511039793491,-0.323485910892,-0.113828361034,-0.433460593224,-2.8086707592,0.682386755943,-1.99035000801,0.219803571701,0.989241838455,-0.159868314862,-0.632214128971,-1.04855644703,-0.91993868351,0.546292543411,-0.348277688026,1.68406045437,-1.02708637714,0.983077049255,-0.530232965946
5743,-0.181430056691,0.878626704216,-0.632550001144,0.0121947228909,-0.185931295156,-0.911772370338,-0.335628271103,0.534572958946,2.04909992218,3.87030005455,0.32387983799,0.447774142027,0.0210441350937,-0.0885123088956,-0.62179672718,1.51826190948,1.09992051125,0.2303147614,-0.673446118832,0.411227852106,3.0486574173,-1.05096077919
5321,-1.56720972061,-0.291497290134,0.354200005531,-0.161905691028,0.494523465633,-0.958520591259,-1.38975560665,-1.42661941051,0.650164008141,1.54654991627,0.865966618061,-1.12638401985,-0.164665609598,-0.0355810299516,0.910808503628,0.767245411873,0.00153942848556,-0.397998392582,-0.91681188345,1.04396986961,0.313742041588,-0.536603391171
4144,-0.267101377249,0.0374216064811,-1.84300005436,0.799846589565,-0.122165858746,-0.144079074264,-0.569208264351,-1.16180741787,0.0443582236767,-2.43300008774,0.599357008934,0.684581756592,-1.1052107811,-0.0574664920568,0.562095105648,0.776824355125,0.694421172142,-0.325980126858,0.66116976738,-0.215353727341,-0.333981901407,-1.39929413795
1981,-0.334882050753,-0.211840718985,1.91995000839,0.585991621017,-0.340559631586,0.0614817887545,0.145576745272,0.215002506971,1.0148961544,2.73434996605,-0.542834758759,-0.634935438633,1.33691394329,-4.55198049545,0.0431507527828,0.901933133602,0.437718391418,-0.590383291245,-1.3279235363,0.699411034584,-0.358435302973,0.230190336704
695,0.143941938877,0.460434854031,0.0627000033855,-0.324577689171,-0.321802079678,0.959517002106,-0.273335069418,-0.524067759514,0.307470738888,1.4306499958,-0.460346400738,-0.180382549763,0.405329138041,0.535640597343,0.268583357334,2.18399453163,-0.151821732521,1.25732851028,0.308524787426,0.577288150787,-0.708476901054,0.0661537349224
10398,-2.9461107254,0.119225591421,-0.115299999714,0.458183914423,-0.441936403513,0.434622496367,-0.431989878416,-1.45621228218,0.251632958651,1.94729995728,0.12258797884,0.789663314819,-0.486948132515,-0.86438792944,1.30488657951,0.908470571041,0.361540138721,0.28974545002,-0.784326612949,0.712448954582,0.0537298247218,-0.700249254704
5708,0.0326872766018,0.199209690094,1.09769999981,-0.418622285128,0.828829646111,0.333174049854,0.449904918671,-0.288431376219,0.760904192924,0.308600008488,0.30517488718,-0.502423048019,-0.23498737812,4.11597681046,0.645877063274,0.0250597000122,-1.09545433521,0.18041741848,0.299540489912,-1.21697676182,-0.244129657745,0.376237154007
1213,0.45031696558,0.405602186918,0.53845000267,0.221458598971,0.876143276691,0.504710197449,1.0985108614,1.38258862495,-0.629081130028,-1.20410001278,-2.61893177032,0.658757925034,-2.29692363739,0.129123240709,-0.568650126457,0.0970476046205,-1.18450582027,1.07438850403,1.49620711803,-0.380129188299,-0.171004474163,0.691426753998
226,0.529697656631,0.120920196176,-0.871600031853,0.641974389553,-0.840928554535,0.384384989738,0.426663786173,-0.359555929899,-0.315885901451,-0.950000047684,-0.531249165535,0.962966263294,-1.14117360115,-0.123215928674,-0.725208640099,0.508499264717,-0.878835141659,1.3173084259,0.288430392742,-2.07797122002,0.242154791951,0.69819188118
6777,0.436835676432,-0.268240511417,-0.356600016356,-0.574203073978,-0.557331621647,-0.513977766037,0.0519888959825,-0.319283485413,-0.377986520529,0.0100999996066,0.134137839079,-0.020280238241,0.879944264889,6.31034088135,-0.888481736183,0.382480382919,2.2557849884,0.680377721786,0.45015001297,3.85345077515,-0.0964605808258,-0.215017095208
2113,-0.684227228165,-0.48558023572,0.858150005341,0.343376755714,-0.417599797249,-0.418891787529,-0.549159765244,-1.92362451553,0.0205809399486,0.110200017691,-0.238283962011,-1.04514551163,0.377206921577,-0.39892911911,0.602308809757,0.0937803685665,1.31601476669,-0.683374941349,-1.43531131744,-3.79215764999,0.411666452885,0.951758980751
3329,0.396006584167,-0.950774371624,0.679650008678,0.651906073093,-1.17391383648,-0.563030302525,0.795317411423,1.20792686939,-0.662808835506,-1.89789998531,-1.15494132042,0.676994264126,-0.261726230383,-1.1467359066,-0.9600238204,-1.15008437634,-0.0723333954811,0.608040034771,0.114132240415,0.463497936726,0.125865131617,1.06107664108
1050,0.0851943492889,0.107081674039,-0.0479499995708,-0.0181751251221,-0.027213126421,0.809659659863,0.296805143356,0.730973660946,-0.676673293114,-1.77349996567,-0.989725589752,0.827329516411,-0.213805556297,2.23275995255,-1.30060267448,-0.207960098982,0.212060600519,0.0353197604418,0.0186607241631,-0.424706399441,-0.380920916796,0.41603821516
9491,-1.21851956844,1.2920576334,-0.174350008368,-0.222822099924,1.95461297035,0.0312147624791,-1.0847132206,-1.0399800539,1.096991539,2.67604994774,0.42395734787,-0.976635396481,-0.0756881460547,-0.0994887426496,0.837250828743,0.950115501881,0.360697597265,0.557800173759,0.0531727746129,0.518350124359,0.570376217365,-1.16934728622
22926,0.369576364756,0.293220251799,0.45015001297,-0.140771821141,0.58131891489,0.410945534706,-1.02758955956,-0.805872440338,-0.737882971764,0.167199999094,-0.756602406502,-0.0409088507295,0.614303767681,-1.04041564465,0.299175649881,1.17708575726,-0.133324533701,0.639761924744,-0.405491322279,-1.68246543407,-0.207241937518,0.929903626442
5899,0.750082612038,0.467642784119,1.06774997711,0.635070919991,0.0623782873154,-0.627774775028,-0.310205519199,-0.541810333729,1.17368149757,0.743300020695,0.11436727643,-0.0675957500935,-0.492240518332,-0.88429415226,-0.721588969231,0.017586350441,0.647343337536,0.373196780682,1.22263479233,-0.460814416409,-0.597884833813,0.248372733593
5467,-0.0507089793682,-0.249159276485,2.546200037,0.300022959709,-0.576416254044,-0.278337389231,-0.329714238644,-1.10056209564,0.0622375607491,0.517199993134,1.12848651409,-0.653397202492,1.4364168644,0.928833007812,0.691563844681,0.355858802795,1.05601608753,0.275478810072,0.323463022709,-0.53468477726,0.117331475019,0.032990206033
6774,0.0631055384874,-0.291026890278,0.593650043011,-0.288470625877,0.213074594736,2.46649050713,0.173817530274,-0.722487211227,1.21785676479,0.0483999997377,-0.599290370941,0.0968935340643,-2.21368360519,0.0970693901181,-0.130616188049,0.0276952683926,0.713063538074,0.470324009657,0.266190350056,-0.764245867729,0.883643627167,0.932447075844
1788,-1.02062451839,-0.144678398967,0.0796499997377,-0.13729198277,0.136704072356,-0.721252799034,-0.784192085266,-1.52078568935,0.244355618954,2.01985001564,0.602229595184,-0.862302660942,-0.493976593018,-0.616143465042,0.458645701408,0.8853905797,1.53164625168,-0.521584093571,-0.408171623945,0.208066791296,0.901369929314,-0.176057651639
5921,0.0238038152456,-0.929515063763,-0.400749981403,-0.147747546434,-0.267243266106,-0.74900829792,-0.296664237976,1.82502007484,-0.830036520958,-0.713949978352,-1.31536912918,0.64227104187,-0.471520513296,-0.099820740521,-0.639655292034,0.0160516500473,-1.2072814703,2.53898715973,0.509209990501,-1.26723909378,-0.288439393044,0.156233847141
5721,-0.0836185514927,-0.196782618761,-0.383799999952,0.101268619299,0.035917557776,0.684100389481,-0.0820684954524,0.107597090304,-0.115164980292,-2.02110004425,-0.0412951409817,-0.696860194206,-0.0758701264858,0.151668950915,-1.12403523922,-0.817553162575,0.364635378122,0.117987558246,0.572919368744,1.15757906437,-0.707038879395,-0.915295779705
2263,-0.156488716602,-0.253717303276,0.219799995422,0.290131300688,0.317921698093,-0.129453748465,-0.631119549274,-0.364278644323,1.40351009369,2.43179988861,1.18708765507,-0.322673767805,0.178959220648,-0.260659724474,1.01806282997,1.15114188194,1.23508644104,-0.430266171694,-0.44753921032,0.721594452858,0.256815135479,-0.641881287098
808,-0.650889635086,-0.344125330448,-0.70735001564,-0.425611644983,-0.0453503653407,-0.998748779297,-0.788394212723,-0.884152948856,0.741568565369,2.68680000305,2.10974097252,-0.67200511694,1.04754900932,-0.0599944218993,1.49604988098,1.39566349983,-0.127301439643,0.618077933788,-0.477939009666,1.1243969202,0.439910173416,-0.178267911077
30001,0.216450914741,0.0412952452898,0.147100001574,-0.373874187469,-0.559202849865,0.530711233616,0.659874141216,0.595116853714,-0.214728742838,-0.182999998331,0.189013019204,0.730856537819,-0.148275315762,1.00100708008,-0.774670243263,1.04816675186,0.638426303864,0.37875521183,0.454390525818,-0.82236802578,-0.850581169128,0.617221534252
348,-0.223449870944,-0.773030519485,0.661899983883,-1.80685698986,-0.361146479845,1.07202458382,-0.807502686977,-0.599282860756,0.500230908394,1.91304993629,0.55909705162,-0.010864160955,0.0127445459366,0.306152939796,0.885644972324,0.0454935133457,0.68121021986,-0.524261415005,-1.4443423748,-0.376451671124,0.0476057492197,-0.0656688660383
30849,-0.19092208147,0.7022331357,2.05725002289,0.593205094337,0.471986502409,0.480130434036,0.587133586407,0.64881336689,-0.707840025425,-1.85745000839,-1.70538437366,-0.10044375062,0.972808599472,-0.308723092079,-1.0755263567,0.171341955662,-0.483517408371,0.351367354393,-0.218611657619,-0.777981519699,-1.57473659515,-0.227286785841
1454,-0.255548775196,-0.735651373863,0.637350022793,-0.597048223019,-0.486599594355,-0.571901500225,-0.0677368864417,-0.650476098061,0.208989292383,2.43510007858,0.174457609653,0.42692232132,-0.214954569936,-0.881727814674,0.341007381678,0.887841641903,0.566250026226,0.21881686151,0.232341319323,-0.760628759861,0.0689723342657,-0.391568660736
6500,0.814797580242,-0.519222378731,0.431100010872,0.0701192468405,-0.319861680269,-0.92228615284,0.953595638275,1.16898953915,-0.783212184906,-0.259099990129,-0.62542039156,0.957054913044,-0.159823983908,-0.443203270435,-1.13987541199,-2.26947116852,-0.477320849895,0.321817219257,0.620696425438,1.3118647337,0.289729893208,0.289563953876
5627,0.694149851799,-0.134693086147,0.0371499657631,0.196379557252,-0.196005105972,0.413588315248,-0.345669776201,0.63096255064,-0.462904274464,-2.09159994125,-0.240425422788,0.199159517884,0.101561710238,-0.774525344372,0.0139037258923,-0.762215137482,-0.137657403946,0.102233111858,-0.559756755829,-1.04161071777,0.149812281132,0.0230974406004
5715,0.235356137156,-0.153536468744,-0.55110001564,0.516323149204,-0.693075418472,-0.0687415674329,0.236252397299,0.572974085808,0.177649080753,1.86089992523,-0.164093017578,0.558594226837,-0.187896579504,1.24244964123,-1.20542347431,-0.989744663239,-3.1238617897,-0.485049545765,0.239337414503,-1.14228141308,0.279368162155,0.786547660828
4791,-1.09437251091,0.12535841763,-0.119099996984,-0.89119797945,0.295204818249,-0.490863829851,-0.865748405457,-1.16411650181,-0.265964001417,2.61539983749,1.45220625401,-0.341824024916,0.358453720808,-0.606111943722,0.486339449883,0.849894106388,-0.395615160465,-0.0199517905712,-0.554345726967,-0.200727313757,0.289845883846,0.700532972813
56924,0.340938389301,0.151038065553,-0.314050018787,-0.153767809272,-0.330824404955,0.851981699467,0.507745206356,0.12024730444,-0.574685513973,2.07714986801,-0.311600655317,-0.533313155174,0.562964856625,-0.398900151253,-0.296753823757,-0.891259670258,-0.289012700319,2.01579070091,0.941885173321,-0.642050564289,0.230487257242,0.19501568377
2690,0.0119791030884,-0.246201276779,-0.647099971771,-0.317192614079,0.239181056619,0.554543733597,0.524214923382,0.597731292248,-1.03740286827,1.21539998055,0.483790785074,2.08559441566,0.0197584331036,0.820560932159,0.0631388798356,-0.705737948418,-0.317577630281,-0.113074377179,0.371829330921,1.24817252159,0.169190078974,-0.278100460768
