rid,CPC004_A375_6H:BRD-A66861218-001-03-5:10,CPC004_HA1E_6H:BRD-A66861218-001-03-5:10,CPC004_HA1E_24H:BRD-A66861218-001-03-5:10,CPC004_HCC515_6H:BRD-A66861218-001-03-5:10,CPC004_HCC515_24H:BRD-A66861218-001-03-5:10,CPC004_HEPG2_6H:BRD-A66861218-001-03-5:10,CPC004_HT29_6H:BRD-A66861218-001-03-5:10,CPC004_MCF7_6H:BRD-A66861218-001-03-5:10,CPC004_PC3_6H:BRD-A66861218-001-03-5:10,CPC004_PC3_24H:BRD-A66861218-001-03-5:10,CPC004_VCAP_6H:BRD-A66861218-001-03-5:10,CPC004_VCAP_24H:BRD-A66861218-001-03-5:10,CPC016_A375_6H:BRD-A66861218-001-03-5:10,CPC016_A549_6H:BRD-A66861218-001-03-5:10,CPC016_A549_24H:BRD-A66861218-001-03-5:10,CPC016_ASC_24H:BRD-A66861218-001-03-5:10,CPC016_HEPG2_6H:BRD-A66861218-001-03-5:10,CPC016_HT29_6H:BRD-A66861218-001-03-5:10,CPC016_MCF7_6H:BRD-A66861218-001-03-5:10,CPC016_MCF7_24H:BRD-A66861218-001-03-5:10,CPC016_NEU_24H:BRD-A66861218-001-03-5:10,CPC016_NPC_24H:BRD-A66861218-001-03-5:10,CPC016_SKB_24H:BRD-A66861218-001-03-5:10
5720,0.37807238102,0.110936380923,0.0898930877447,0.647288203239,0.970925688744,0.350775718689,0.0404739677906,-0.0393847823143,-0.0196942314506,0.0751682370901,0.726050019264,-0.704203426838,0.949646174908,-0.164049997926,-0.599543631077,-0.0359666794538,-1.64494812489,-0.376320004463,-0.361029714346,-1.48804116249,-0.20083373785,0.592767834663,0.645294427872
466,0.449985861778,-0.940810203552,-1.64131331444,-0.620620250702,-0.011674284935,0.336131513119,0.172463193536,0.138222545385,-0.166303321719,-0.0813438594341,-0.181726589799,-1.5824637413,0.610879302025,0.12175001204,-0.355803787708,0.367500007153,-1.506118536,0.229980006814,0.670426487923,-0.525876581669,-0.131794691086,0.0441306345165,-0.859092056751
6009,-0.0389054715633,0.894864320755,0.200423568487,-0.847308635712,-0.327663570642,-0.285089075565,-0.47088560462,-0.313118457794,0.512337088585,-0.127481222153,0.0428463332355,-0.231233626604,0.055976331234,0.267949998379,1.28650796413,0.265766710043,-0.482262998819,0.119139999151,0.404583990574,-1.18281817436,-1.28460609913,0.109902061522,0.670467376709
2309,-0.237661287189,0.262905299664,-0.168666869402,0.593413829803,0.873826265335,1.01548326015,0.380196988583,-0.115185007453,-0.406111061573,-0.735733747482,0.221366167068,-0.234445348382,-0.488137960434,6.8924498558,5.68440103531,0.411133348942,-2.15282416344,1.45923995972,-0.158121481538,1.22310674191,0.904740154743,-0.277085512877,0.557408034801
387,0.502781450748,-0.781139671803,0.306446671486,-0.0935544744134,1.06569027901,-0.415761530399,0.742579817772,-0.903532087803,-0.17507365346,0.20619186759,0.418370187283,-0.0957788676023,0.0509318783879,0.0109000056982,0.445305466652,0.344933331013,-0.823327660561,0.48332002759,0.564620196819,1.66677415371,-1.37505543232,0.0785750672221,0.642963469028
3553,-0.218044564128,1.07486355305,0.237278074026,-0.135925740004,0.0465133786201,0.08119122684,0.330836772919,0.404214113951,-1.62163805962,-2.26152634621,-0.382259398699,1.14656317234,-1.64246463776,0.056450009346,-0.524888217449,0.375866651535,1.0894292593,-0.212459996343,-1.15204334259,1.40259075165,0.567351937294,-0.38553082943,-0.854195475578
427,-0.472105413675,-0.891071438789,-0.281789988279,0.296336978674,1.32625770569,-1.25371074677,0.65405523777,-0.0169661790133,0.0144491866231,-0.131200000644,-0.382410794497,-0.186486691236,-0.555122971535,0.337249994278,0.0679892897606,-0.424233347178,0.0673102810979,0.0753600001335,-0.212493121624,0.407746732235,-0.325738549232,0.449225604534,0.189449310303
5898,-0.504419445992,-0.853350102901,-0.46297827363,-0.906241416931,-1.76299881935,-0.154264137149,-0.109064087272,0.378011643887,0.887854933739,0.101262509823,0.913365960121,-0.254740983248,0.132967695594,-0.115849994123,-0.242112338543,0.60539996624,0.785388827324,-0.611199975014,-0.412967830896,-0.221891388297,0.36726295948,-0.196878194809,-0.546105206013
23365,-0.457559406757,-0.531246125698,-0.75263518095,-0.724699854851,0.144985705614,-0.404984682798,0.325051814318,-0.167961016297,0.198037371039,-0.464890122414,0.31912907958,0.269630581141,-1.0950063467,-0.797549962997,-1.30465829372,-0.227366700768,-1.22035253048,0.112439990044,0.227264642715,-0.74592757225,-0.899748444557,0.194489300251,0.809387683868
6657,0.212637618184,0.413538992405,-0.104325175285,-1.87582159042,-2.19966387749,0.0900274515152,0.266276180744,0.16337877512,0.370418816805,0.015204437077,-0.602974534035,0.223299980164,-0.0524652153254,-0.44185000658,-0.168024420738,0.0374666824937,1.10447990894,0.188580021262,0.0991261526942,1.37072920799,0.192952737212,-0.227916777134,-0.267115205526
5054,-0.218326583505,2.66738390923,3.27395749092,0.725239872932,-0.762927770615,1.52231538296,-0.328566789627,-0.642497599125,0.0455819889903,-0.34414100647,-0.929779112339,-0.596856117249,1.4797450304,4.24695014954,1.47726428509,0.111433327198,1.79137659073,0.195999965072,-0.92194467783,5.7857427597,-0.337802320719,0.325989931822,0.603710591793
3108,-0.396476507187,-0.699520945549,-0.646277189255,-0.424143731594,0.170761108398,-1.71140241623,-0.285265833139,0.134280785918,0.162179216743,0.0599367320538,0.474207341671,-0.227423414588,-0.468050509691,-0.166150003672,0.924866139889,-0.226566702127,1.32267022133,0.175099998713,-0.0521264225245,-0.315211892128,-0.676646590233,4.13404941559,1.42374658585
1950,-0.548389196396,-0.954368293285,-1.54067993164,0.189834311604,0.232495427132,0.0233874507248,-0.151834785938,0.33218973875,-0.392288386822,-0.418872565031,-0.310816973448,1.71442830563,0.135752946138,0.803650021553,0.340935647488,-0.153066724539,1.53753268719,0.531940042973,-0.218459695578,2.0105304718,1.40750861168,-0.398643553257,-1.01927912235
351,-0.361884206533,-0.011068046093,0.865269422531,0.86908519268,1.33319354057,-0.233879551291,1.28987693787,-0.0124965384603,-0.512477755547,-0.139218971133,0.0910980254412,0.127566486597,-0.846478760242,0.436100006104,1.26921820641,-0.54376667738,0.568813145161,0.00849998742342,-0.737694978714,1.69790279865,-0.000251380959526,-0.58623701334,-0.0832986459136
4846,-0.0153788290918,-0.727636277676,-0.409968644381,0.821315765381,0.942922234535,0.551823318005,3.28578996658,-0.645078241825,0.495109289885,0.347067683935,0.0642020776868,-0.358375608921,0.171160757542,-0.307550013065,1.32061171532,0.901833355427,0.385772764683,-0.807300031185,-0.122123248875,-0.397303342819,1.86780834198,-0.801175951958,-0.00470974296331
1452,0.051801495254,-0.275703787804,-0.456956982613,-0.160624712706,-0.680939555168,-1.01314246655,-0.93960750103,0.223781764507,-2.40272712708,-0.291972368956,-0.513725042343,-0.426557928324,0.0925795957446,0.952650010586,1.02444469929,-0.5421667099,0.502329945564,0.0853199958801,-0.961329519749,0.581410109997,0.541728854179,0.211001425982,0.0431304574013
4776,0.111230671406,0.379730582237,-0.339441597462,-0.670859992504,0.227787941694,0.226020425558,0.317061781883,1.24508082867,0.135402843356,0.0127866119146,-0.74406504631,0.6520165205,-0.756878197193,0.0578000023961,0.189755186439,0.156133338809,1.12273550034,0.254419982433,-0.619500279427,2.21762418747,0.59939044714,1.64843344688,-0.162000954151
6908,0.00693304091692,-1.22851729393,-0.458341836929,-0.0364237353206,0.431160271168,-0.251740813255,-0.0500655472279,-0.432613998652,2.67554950714,0.0648885071278,0.813728272915,-1.0074005127,0.926345467567,-0.163499996066,-0.503656506538,0.213800013065,-0.698263406754,-0.206620007753,-0.691935420036,-0.808018743992,-0.236770629883,0.284402698278,0.672093033791
672,0.28575283289,0.569141626358,-0.325464099646,-0.0227787345648,-1.29990506172,0.765131235123,-0.469808459282,-0.229798391461,0.384930491447,-0.285661756992,0.943396866322,0.337723731995,0.904609382153,0.288599967957,-1.64355528355,-0.210066661239,-0.97061830759,0.411899924278,-0.468883633614,-0.346168428659,-0.0373859480023,0.119092710316,0.579357624054
5710,0.430574506521,0.23926384747,0.125398337841,-0.518790841103,0.0281170606613,-0.773103058338,0.642211794853,0.0467781312764,-0.0193154215813,-0.117261424661,0.538126587868,-0.991264104843,-0.889246106148,-3.32465004921,0.196026861668,-0.221166685224,-0.492372602224,-0.00338000059128,0.311983048916,-0.0378501415253,-0.0649834722281,0.708842217922,0.874894738197
2115,-0.227781817317,0.363515168428,-0.839285612106,-1.17390501499,-0.545666277409,-0.117734514177,1.06626856327,0.0692958235741,-0.022667966783,-0.779074192047,-0.787911057472,0.991597533226,-1.54708361626,-1.09590005875,0.157374322414,-0.637799978256,1.45871925354,-0.387160003185,-0.208687692881,1.5266919136,0.963384389877,0.137248829007,1.65134382248
7015,-1.01234769821,0.0411551594734,0.386978656054,-0.0373563319445,0.460495233536,-0.0829483568668,0.788547039032,-0.588555932045,0.393080502748,0.0867102071643,-0.770029127598,0.842570304871,-1.01563441753,1.52075004578,0.143922150135,-0.377700030804,1.20848667622,-0.00813998281956,-0.2183303684,2.89171695709,0.354344308376,-0.262989521027,0.0081785954535
8726,-1.53780937195,0.205949366093,0.87752187252,-0.750420689583,-0.78270149231,0.767102658749,-0.493809401989,0.0740402936935,-0.396454811096,0.68775165081,0.737261652946,-0.459069430828,0.122716806829,-0.922150015831,-1.60338795185,0.18223336339,-0.452621877193,0.208100020885,0.857507586479,-1.91991913319,-0.0631808564067,0.175737157464,-0.108770221472
2185,-0.16782617569,0.046746224165,-0.21328958869,0.407939761877,2.36261987686,0.265362679958,0.546325862408,0.653678059578,0.0375704802573,-0.223420009017,-0.581939518452,0.910154819489,-0.508745849133,0.585600018501,0.81925958395,-0.0144333541393,1.26862359047,0.156760007143,-0.424860268831,2.03086996078,0.392617195845,-0.269476950169,-0.973336696625
3315,0.107150740921,1.99952936172,0.857378005981,2.97000432014,2.83534240723,0.238495975733,0.129132390022,-0.315291583538,0.273031145334,-2.08970427513,0.300076782703,0.718359231949,-0.22025577724,2.00915002823,2.86257076263,0.201466649771,-0.333049535751,0.73970001936,0.293858498335,-0.227295979857,-0.0333490669727,0.325067341328,-0.00031120798667
5289,-0.18754658103,0.0481595993042,-0.824033141136,0.131799608469,0.973989725113,-0.145203024149,0.0270487070084,0.882995903492,-0.0493336096406,-0.230876654387,-0.276343971491,0.816756188869,-0.43031463027,1.04279994965,0.98691034317,0.390100002289,0.830171644688,-0.363759994507,-0.633425116539,0.399859368801,0.25386762619,-0.618533372879,0.709438562393
868,-0.407288372517,-0.199446380138,-0.464293688536,-0.107228919864,2.98320770264,0.396099209785,0.137378767133,2.57702565193,-0.37566524744,-1.05634760857,-0.903933465481,0.0749191045761,1.40309119225,0.525700032711,-0.173201054335,-0.211500003934,-0.0611654259264,2.11470007896,0.649031639099,-0.418836176395,0.725136518478,0.0174092203379,0.291868597269
1677,0.19944229722,-0.266968727112,0.0519499629736,0.841638088226,1.44708764553,-0.208000570536,-0.0579873323441,0.314466059208,0.542598724365,-0.0331915318966,-0.644680082798,0.444583207369,-0.0901984125376,1.68385004997,-0.00687462091446,-0.234500005841,1.62671017647,-0.258880019188,-0.294325590134,1.93594014645,0.358605623245,-0.650699317455,-1.03207302094
7043,0.180505514145,0.571756780148,0.0818912163377,-1.50256252289,-0.526687383652,-0.228977590799,1.09621787071,0.490242242813,-0.157730340958,-0.0231230705976,-0.608644366264,0.448912501335,-1.50077927113,-0.380500018597,0.102969110012,0.110500007868,0.202443569899,0.188020005822,-0.36617064476,0.294953584671,1.2140827179,-0.335061788559,-0.360770374537
5613,0.212608188391,0.625116527081,0.451565444469,0.236654683948,1.19872903824,-0.223782479763,0.387515038252,0.937802493572,0.163708612323,-0.612829327583,-0.648932754993,0.789451420307,-0.558531165123,2.29200005531,0.434411764145,-0.096133351326,0.888373017311,0.341659992933,0.0191006064415,1.43699193001,1.36810791492,2.71781039238,-0.469641983509
595,-0.0345473624766,-1.06869721413,-0.869900345802,0.475551187992,-0.517144441605,-0.180650055408,0.300345122814,0.731627225876,-1.09971058369,0.130812972784,0.847066223621,-0.843670368195,-1.1223500967,-0.324250012636,0.490679323673,-0.113899976015,-0.989496648312,0.0232599936426,-0.076521679759,-0.0471587777138,-0.03551197052,-0.148755997419,0.179759740829
4793,-0.523195683956,-1.00871086121,0.609939098358,-0.469906359911,0.238126456738,0.696903705597,0.00901791453362,-1.04461169243,-0.25506401062,-0.265018254519,-0.158247411251,-0.246165603399,0.0871309638023,-0.265499979258,-0.134609699249,0.196433350444,-1.1982562542,0.978980004787,-0.269707709551,2.10170006752,0.507021903992,3.65208148956,0.007936315611
2736,-0.461430668831,0.076935634017,0.815822720528,-0.797556638718,-0.826486110687,0.329216241837,0.575504541397,1.24926424026,0.5124117136,-0.145269051194,-0.268719434738,1.03282403946,-0.974876046181,-0.241449981928,0.030225455761,0.207800000906,0.064880490303,-0.570580005646,-0.0520287901163,2.08196234703,-0.416636914015,-0.0588496103883,-1.32303833961
5290,0.127411291003,0.296283304691,0.770040869713,-0.254348605871,0.225119620562,0.436849087477,-0.570257842541,0.370544403791,0.168180182576,-0.482400178909,-1.00922763348,0.536679208279,0.766419529915,-0.119249999523,0.0634401142597,-0.295266658068,1.06403362751,0.552599966526,0.182663664222,1.91277289391,-1.09369075298,0.503147304058,-0.505757808685
6194,-2.38167667389,0.233919233084,0.0,0.0,0.000442158489022,0.159754037857,-0.332438409328,-0.830209612846,-0.0771778896451,0.539542913437,-0.103348210454,0.0852292329073,1.32058130475e-05,0.699750006199,0.640362560749,-0.392566680908,0.696962833405,0.0697399973869,0.018806964159,0.163224741817,0.0001227548928,0.0751011744142,0.000667842454277
1676,0.215083643794,0.0947693437338,0.912084281445,-0.229286551476,1.03148901463,-0.427394807339,0.65952783823,0.314521789551,-0.499840378761,0.268033057451,-0.485175698996,0.820879936218,-1.83538091183,0.265150010586,-0.990244925022,-0.832733333111,1.32914316654,0.335600018501,-0.533096730709,1.18454384804,0.886482656002,0.23252248764,-1.07423269749
23512,-0.158055528998,0.424036294222,-2.04578185081,-0.918682098389,-1.05443453789,0.48999157548,0.230563223362,0.550671935081,-0.686160683632,-0.270760625601,1.01076877117,-1.03056836128,-0.25889596343,-0.122200012207,-1.51071429253,-0.372000008821,0.969889223576,0.36292001605,0.107857197523,0.142774403095,1.05080747604,0.627741336823,1.18272531033
148022,-0.500097215176,0.363681018353,0.604288041592,-0.362166881561,-0.0710989236832,-0.420700252056,0.924147963524,1.20670056343,0.217117160559,-0.141144752502,0.412663698196,-0.458858817816,-1.79855024815,-0.218399986625,-0.0789614617825,-0.434200048447,0.0584820657969,-0.459380030632,-1.34558331966,-0.0666559040546,-0.083626896143,0.979975223541,0.936685025692
1906,-0.346852332354,-1.3656680584,-0.638825714588,-0.794401347637,-0.0529969334602,-0.563127696514,1.21695125103,0.93465667963,0.26720058918,-0.0318804308772,-0.458095401525,1.25300192833,-1.05797660351,0.328750014305,1.49629116058,-0.690800070763,1.18698501587,-0.0656400024891,0.0866984724998,1.85150909424,0.467288225889,0.330770552158,-1.1553633213
8878,-0.736523151398,-0.350717633963,-1.01703190804,-2.95044517517,-3.02363777161,-1.26260185242,0.330967575312,0.0811430439353,-1.10536444187,-0.58377790451,0.711890816689,-0.958399295807,-0.669039547443,-4.05644989014,-4.00454998016,-0.302033364773,-0.989826202393,1.8252800703,-0.306111901999,-1.58224284649,-0.729503393173,0.687820911407,0.158141821623
3091,0.557720184326,0.93698900938,0.45926001668,-0.509360253811,-0.0493757128716,0.269320100546,-0.645909368992,-0.0477945804596,0.647599637508,0.288262307644,-0.884696006775,0.129545927048,-0.955547630787,0.556950032711,0.494193196297,-0.255666673183,0.0157544463873,0.222159981728,-0.895223975182,-0.0947120636702,1.06878876686,0.549541175365,0.365891098976
5743,-0.239157676697,-1.97658145428,0.128258004785,-0.521628677845,3.24062943459,0.0957087650895,-0.878826677799,0.289313673973,-0.414902061224,1.05887448788,-0.578907191753,0.433361053467,1.13262307644,-3.91694998741,-3.62757968903,-0.0166333168745,0.566746652126,-0.767020046711,-1.17645967007,-2.17973041534,-0.138031497598,0.200686022639,-0.0603781118989
5321,-0.238113090396,-0.015166670084,0.582161962986,-0.315875351429,0.145944774151,0.418996483088,0.403194695711,0.217555880547,-0.0518353432417,-0.194924429059,-0.872031569481,0.46055573225,0.112079404294,0.273600012064,0.553036212921,-0.906200051308,0.90349394083,-0.724000036716,-0.529443323612,0.567976236343,0.00207620300353,-0.294477969408,-1.2665848732
4144,-0.169425308704,0.627682924271,-0.450190186501,0.639730453491,-0.090206682682,-0.904587388039,1.08521175385,-0.0676202848554,0.782129704952,-0.672555446625,-0.568426191807,-1.02836251259,1.03696119785,-0.241599977016,1.38320958614,-0.526500046253,-0.474296152592,0.428260028362,-0.207655102015,0.9626532197,0.635659277439,0.472216427326,0.306673407555
1981,0.454891175032,0.186569839716,-0.125664576888,-0.0170481950045,0.235637381673,-0.380160331726,1.04054141045,-0.903134763241,-0.0543254315853,-0.0082998983562,-0.630197107792,0.116518676281,-1.12984728813,0.256150007248,0.241912156343,-0.0335000008345,0.980642437935,0.78147995472,-0.635690569878,0.745496153831,-0.139947667718,-0.385455220938,1.39829397202
695,0.39996984601,-0.0398387461901,0.474389314651,-0.0953989252448,-0.137636870146,0.397510528564,0.151549905539,-0.283804357052,0.306318819523,0.108797356486,0.868554592133,0.215146332979,-0.918324172497,0.453400015831,-0.0467729270458,-1.00940001011,-0.0455173403025,0.331299960613,-0.548495292664,0.632285833359,-0.126280590892,-0.0296973437071,0.494899898767
10398,0.126099333167,0.484206289053,1.60719513893,1.01342988014,-1.66256225109,0.377253592014,0.978146791458,0.787951231003,0.361098796129,0.411890864372,-0.307528376579,0.440651476383,-0.637703955173,0.251900017262,0.845678687096,-0.326966702938,0.713814556599,0.381460011005,-0.573487281799,0.447706758976,0.870492696762,0.790350019932,0.770058631897
5708,-1.68454098701,-0.55050432682,-1.07245135307,-1.02767062187,-0.989012956619,-0.113920144737,0.408552139997,-0.503771901131,0.015664966777,-0.987602591515,-0.769092679024,-0.0357786715031,-1.41246140003,-2.25994992256,0.554060578346,-0.478733360767,-0.362609952688,0.0549000352621,-0.0260609406978,1.53469789028,0.399572044611,0.853321969509,0.374469518661
1213,-0.636327624321,-0.890672206879,-0.298367679119,-1.51303601265,-0.812932252884,-0.25477617979,-0.0198955200613,0.294309675694,-2.3079059124,-0.0813337415457,0.883579909801,-0.870911955833,-0.286457419395,-0.554949998856,0.0531175732613,0.0584999620914,-1.03677725792,0.408580005169,0.674627006054,-0.681579589844,-0.581401407719,-0.0322631560266,0.637515187263
226,-0.404781401157,-0.230258911848,0.394242286682,0.154447361827,-0.489461243153,-2.53918719292,-0.371068507433,0.548929929733,-0.462436169386,0.709366083145,0.45042219758,-1.15196478367,-0.899787127972,0.208600014448,-0.432087659836,-0.089300006628,0.239382758737,0.0321599841118,-0.19786375761,-1.98599720001,-0.754713058472,1.01693451405,0.363221496344
6777,-0.0608799159527,-0.487415373325,-0.0359595865011,-0.189446777105,0.0968478769064,-0.280699014664,0.951886177063,-0.0221783816814,0.229492783546,-0.705900669098,-0.928303003311,-0.566390275955,-0.841694653034,-0.376199990511,1.25492024422,-0.968699991703,0.889244794846,0.673139989376,0.0604094564915,-0.00252437591553,-0.919637978077,0.699779331684,0.0756199136376
2113,0.174955055118,-0.0446028672159,0.0490689575672,-0.529514729977,0.0637096315622,0.128477662802,0.617611289024,0.919330537319,-0.00368504226208,-0.127800285816,-0.459276616573,-0.164693146944,-0.417640119791,0.255050003529,0.388939023018,-0.376766711473,1.45633721352,-0.60070002079,-0.337970376015,0.459379971027,0.746411621571,0.336357086897,-0.259631603956
3329,-0.102199710906,-0.0306621491909,0.0795894563198,0.00023727118969,0.696585416794,-0.346483170986,-0.393903553486,0.491482198238,-0.130813911557,0.442448347807,0.0221491865814,-0.943169116974,-0.328079342842,0.346949994564,-0.971727371216,0.127533316612,0.321008056402,-0.514959990978,-1.36040115356,-1.66123652458,-0.20790874958,0.829915463924,0.990805268288
