rid,CPC011_A375_6H:BRD-K21806131-050-02-5:10,CPC011_A549_6H:BRD-K21806131-050-02-5:10,CPC011_A549_24H:BRD-K21806131-050-02-5:10,CPC011_HT29_6H:BRD-K21806131-050-02-5:10,CPC011_MCF7_6H:BRD-K21806131-050-02-5:10,CPC011_MCF7_24H:BRD-K21806131-050-02-5:10,CPC011_PC3_6H:BRD-K21806131-050-02-5:10,CPC011_PC3_24H:BRD-K21806131-050-02-5:10,CPC011_VCAP_6H:BRD-K21806131-050-02-5:10,CPC011_VCAP_24H:BRD-K21806131-050-02-5:10
3315,-5.19555091858,-0.416750013828,-1.31012022495,-1.00463473797,-1.89315009117,-2.88640022278,0.142043828964,-1.64698266983,-0.327744185925,-0.493786811829
5289,-0.32586312294,0.436100006104,1.35884714127,0.439425826073,0.171700000763,0.853299975395,0.567309975624,0.405018508434,0.55559360981,-0.177797585726
868,2.25842905045,1.70274996758,2.67834758759,0.0074874907732,-0.0907999947667,2.25909996033,0.226910769939,6.00820541382,0.570486485958,0.865136146545
1677,1.35210716724,-0.572849988937,0.107092671096,-1.07728493214,-2.14400005341,0.167300000787,-0.579059779644,-0.142900258303,0.740879237652,-0.093986928463
7043,1.52912306786,0.186499997973,1.39916324615,0.0364504158497,-2.38280010223,0.961000025272,0.00200559198856,-0.27116176486,0.811919391155,1.0958315134
5613,1.44134521484,-0.192999988794,2.07837629318,-0.52569180727,-1.25285005569,1.1793500185,-0.102404415607,1.25689864159,0.0434290841222,0.487410306931
595,-3.46402215958,-1.5230499506,-0.800759732723,-1.25493872166,-0.247950002551,-1.58885002136,-0.497639745474,-0.829968035221,-0.421087145805,-0.186765134335
4793,-0.650559544563,1.7159999609,0.292206406593,0.63096088171,0.915949940681,5.47574996948,-0.551629900932,0.246681556106,1.04398810863,0.254108995199
2736,0.824401080608,-2.49169993401,-0.0281096100807,0.357299506664,-0.40625,0.852650046349,0.0350905135274,1.20871734619,0.629740417004,0.75225931406
5290,2.19338798523,-0.0861500054598,0.682601690292,-0.126709088683,-0.896299958229,0.659249961376,-0.494277179241,0.243346422911,0.80790501833,-0.11592323333
6194,-1.08892548084,0.0,-0.610341072083,-1.32841348648,1.58910000324,-1.17030000687,0.648386478424,-1.56175398827,-1.32623684406,-0.762574732304
1676,0.232713639736,1.5623499155,-0.596619725227,0.12665297091,-0.176949992776,0.49944999814,0.14717322588,0.336300641298,-0.0259416103363,0.302421927452
23512,1.6134070158,-0.113400012255,-1.12024688721,0.465906500816,-0.245750010014,0.771299958229,-1.23483586311,0.366112500429,-0.0982805937529,-0.681917846203
148022,2.12541103363,0.857349991798,2.38223838806,0.966495752335,-0.112850010395,1.03165006638,0.386504501104,2.00221395493,0.027175322175,0.0701875239611
1906,1.12006592751,-3.61910009384,-2.09358358383,-0.660198926926,-0.90775001049,0.801899969578,0.792208015919,0.0612688660622,0.741000652313,0.286718785763
8878,4.9749288559,0.00200000009499,4.28500366211,4.75560474396,4.41294956207,4.22399997711,3.50488996506,6.74637365341,0.483427733183,0.75726300478
3091,0.311900734901,0.358600020409,1.87097167969,0.397362887859,-0.713649988174,2.2906498909,-0.408976852894,-0.728630781174,0.0667870342731,0.891557693481
5743,4.80263328552,8.16055011749,7.77247333527,0.202825173736,0.00879999995232,0.0728999823332,0.462114036083,5.35124731064,0.300695866346,-0.11412884295
5321,0.235767811537,0.416000008583,0.569176435471,-0.150845482945,-1.72000002861,0.268050014973,0.044504404068,0.0416870340705,0.395564645529,-0.050591699779
4144,-5.32208633423,-2.29130005836,-0.277709871531,-3.68915390968,-9.99329948425,-0.210399985313,-0.635953903198,-1.16807699203,-0.548455953598,0.367947697639
1981,0.423377692699,-1.20569992065,-1.04860210419,-1.9491853714,-0.158500000834,0.112800002098,-0.738932132721,-1.85308670998,1.25355875492,-1.12413811684
695,1.23834276199,-0.817149996758,-1.15660464764,0.284404009581,-1.16799998283,0.243900001049,-0.402053385973,-0.183033853769,0.263163387775,0.415364563465
10398,1.31471824646,0.754150032997,2.52174735069,0.0930513590574,-0.878499984741,0.844900012016,-0.349855333567,0.0439515709877,0.908838689327,0.534342586994
5708,0.14034076035,0.222249999642,0.0613654479384,-0.948786258698,-1.20679998398,0.317799985409,-0.270171642303,-2.6782310009,0.0897317826748,-0.819189012051
1213,-0.789086461067,-0.742399990559,-0.648255944252,-0.937805712223,-1.48180007935,-0.601700007915,0.61745262146,-0.0877366289496,0.163209021091,-0.478285908699
226,0.320647001266,-0.541200041771,-0.868136405945,-0.702927827835,0.0485499985516,0.202100008726,0.464569091797,-0.840793251991,-0.0959783792496,-0.16310185194
6777,1.14325606823,-0.555800020695,0.878232717514,-0.805239796638,-0.654600024223,-0.437700003386,0.21574883163,0.103042446077,-0.516525506973,-1.56213748455
2113,-0.0906226038933,0.616500020027,2.573595047,0.439736664295,-0.636099994183,1.00259995461,-0.869295299053,-0.0396583080292,0.78782248497,0.7424441576
3329,-1.68717241287,-1.64734995365,-0.939136862755,-1.0369695425,-0.48884999752,-0.464899986982,-0.264337599277,-1.51984000206,-0.553766608238,-0.488071590662
1050,5.10591316223,-0.787599980831,0.0785113424063,-2.62531614304,-0.722649991512,-1.34070003033,0.251244723797,-0.91926753521,-1.41992378235,0.979637026787
9491,0.680924654007,0.646600008011,1.43170499802,-0.144834384322,-0.910449981689,0.679499983788,-0.552841603756,-0.0366595834494,0.594734072685,-0.224419087172
22926,1.66645359993,2.63479995728,2.85140228271,0.305416226387,1.21055006981,1.01450002193,0.464919567108,-0.222976922989,0.702306509018,0.514868557453
5899,-0.795072317123,0.173600003123,0.599152803421,-1.03037345409,0.436300009489,-0.783849954605,0.172798275948,-0.471580356359,-0.390971362591,-0.0126247629523
5467,0.129942297935,0.155150026083,1.24777925014,1.05549621582,0.282050013542,1.16209995747,1.76736760139,1.22177708149,0.797143995762,-0.0803226903081
6774,2.20771098137,-0.582800030708,-0.666124820709,0.0934695005417,0.705399990082,1.95040011406,0.238772988319,0.825474202633,-0.745535254478,0.323960006237
1788,0.607126414776,0.626900017262,1.22354912758,0.0478416532278,-1.46125006676,1.03155004978,-0.163500696421,0.568439781666,1.00069665909,0.0566943436861
5921,-1.07505142689,-0.410100013018,-1.0594098568,-0.346324563026,-0.641700029373,0.563099980354,-0.993966341019,-0.592416286469,-0.321256041527,-0.152535304427
5721,-4.00066566467,0.073449999094,-2.83983898163,-2.22295808792,-1.88814997673,-2.81634998322,-0.50426876545,-2.27793598175,-0.700388073921,-0.720126271248
2263,0.789739787579,0.72990000248,0.444219172001,-0.229949086905,-0.727699995041,0.9945499897,0.0301358103752,0.208297520876,0.311230778694,-0.553588032722
808,1.30522143841,0.644299983978,0.469152152538,-0.395931959152,-0.785899996758,-0.318750023842,-0.686746716499,-0.448583126068,-0.0104724913836,-0.682971656322
30001,-0.00875222682953,0.112149998546,0.303841590881,-0.323442190886,-0.0433500111103,0.188149988651,-0.163097396493,-0.220042735338,-0.720024943352,-2.1803393364
348,0.433261811733,0.754649996758,1.36457479,-0.513088524342,-0.495199978352,0.174150004983,0.0129673480988,0.143088132143,0.338809788227,-0.0790743902326
30849,0.175465762615,-1.51674997807,-1.14437222481,-0.583803534508,-0.666100025177,-0.288150012493,0.0971093773842,-0.628614127636,-1.05121052265,-0.332517206669
1454,-2.81171274185,2.13074994087,2.24674701691,-0.470737308264,0.727300047874,2.06765007973,0.56919914484,1.68834280968,0.344886541367,1.25432693958
6500,-1.77679693699,-0.758949995041,-2.8996515274,-0.34669098258,-1.54904997349,-3.65840005875,-0.551955103874,0.0552751868963,0.539677560329,1.21330523491
5627,0.537392377853,-0.914700031281,-0.96271944046,-1.59149634838,-0.796800017357,-1.70770001411,-0.0260715782642,-0.338952749968,-0.250228047371,-0.638172388077
5715,-1.86767399311,-0.0873500034213,-0.971957206726,-0.301789492369,-0.122249960899,0.233350008726,0.0202244892716,-0.719784736633,-1.00358891487,-1.08283162117
4791,2.00379443169,1.19420003891,1.82362246513,1.65245270729,0.737450003624,2.1086499691,0.689088106155,0.545399963856,0.421884566545,0.444249331951
56924,1.09751081467,-0.681699991226,-1.94511437416,-1.33602023125,-0.533399999142,-0.0811000168324,-0.347285360098,-1.12277090549,-0.637729048729,-0.0826879292727
2690,0.423763513565,-1.08500003815,-0.0676047205925,0.295649647713,-1.10695004463,-0.940299987793,-0.521283149719,-0.352601855993,-1.20807445049,0.445335149765
1019,-2.1245970726,4.0907497406,-0.512175858021,-0.156905651093,-0.321350038052,-2.44234991074,-0.00519442837685,-1.60850262642,-0.189419284463,-0.565841674805
51422,-0.650295853615,-0.0530500039458,2.24397611618,-0.983151614666,-1.14424991608,-0.162650004029,-0.198679670691,1.17118144035,-0.136877059937,-0.505227446556
5788,1.06965446472,0.516950011253,1.61262106895,0.327741324902,-1.17369997501,1.03495001793,0.600390553474,0.847269058228,0.189722061157,0.396932631731
6709,0.312599003315,-0.0598500072956,-1.18578743935,-0.390719950199,-0.0295500010252,0.518800020218,-0.665587604046,-1.02955150604,-0.656409442425,0.0254320949316
1277,1.13376951218,-1.29920005798,-1.42728281021,-0.285833269358,3.38949990273,4.28844976425,-0.658112466335,-1.34133088589,-0.435487359762,-0.807743012905
993,-4.06703090668,-3.06450009346,-1.32663631439,-4.36295318604,-3.10099983215,-0.558699965477,-1.60552704334,-1.95394539833,-1.38107252121,-3.03898453712
7157,-0.362046599388,0.999099969864,-0.894712090492,-0.669702589512,0.641600012779,-0.78845000267,1.09430623055,-0.0454008281231,-0.305150449276,0.27396273613
1958,5.9949259758,7.97604990005,0.826744735241,5.78906822205,10.0,1.00485002995,0.13614423573,0.497753411531,-0.297918409109,0.435953378677
4582,1.68220710754,-1.2554500103,-0.841786384583,3.22366142273,-1.28830003738,-2.29145002365,0.0973158925772,0.0184787064791,0.16700053215,-0.142724186182
9212,0.122547052801,-1.47815001011,-0.240783661604,0.207813307643,0.245900005102,0.631649971008,0.0663405358791,-1.33723664284,0.797705471516,0.13769197464
8440,-0.499954640865,0.0769000053406,0.342033565044,0.346281141043,0.139799997211,1.32165002823,0.641140878201,-0.494219958782,0.587546527386,-0.276409417391
6790,-2.27932596207,-0.882749974728,-1.76280593872,-1.31971251965,-1.24689996243,-0.0736500024796,-0.643375873566,-0.69921374321,-0.743689596653,-0.130460530519
8851,0.186902523041,-1.27805006504,1.00181901455,-1.18971812725,-1.38754999638,0.0844999849796,-0.419879883528,-0.242113634944,-0.656315565109,-0.394349396229
2534,2.65440559387,-0.0008499994874,0.649150252342,0.566160678864,-0.373250007629,0.693850040436,0.160022959113,0.182367920876,-0.00797182321548,0.171083331108
4893,-0.960132956505,-0.56970000267,1.08507168293,1.37465250492,-0.998350024223,0.519500017166,-0.213289871812,0.220783472061,-0.0818710625172,0.0284830480814
665,1.94505691528,5.03384971619,0.53931581974,1.06357622147,0.449499994516,1.83130002022,0.54731798172,-0.898771047592,0.0723206400871,-0.270288437605
4313,-0.178756147623,0.352400004864,1.26496171951,-0.647346496582,-1.3790999651,0.348800003529,0.242906868458,0.0242771953344,0.496202766895,0.06337441504
1022,-0.90521723032,1.10794997215,0.142156153917,1.57144975662,1.74699997902,1.452450037,-0.0939587652683,0.49111032486,0.168858900666,1.44128537178
5880,-0.794170498848,0.66194999218,-0.105137526989,0.291162371635,0.305599987507,-0.296099990606,0.108920559287,-1.34359359741,-0.414062559605,-0.883353233337
3162,5.64826488495,6.4078502655,1.02195191383,2.04820394516,1.01110005379,8.43144989014,2.58827972412,6.35649490356,1.59180998802,2.12917518616
1282,-1.56183314323,-1.89415001869,-0.341489285231,0.410525262356,-0.991950035095,0.880300045013,-1.24248218536,0.0708471462131,0.460975766182,0.0355044156313
3383,6.42611598969,0.165600001812,0.0865724682808,0.732368826866,4.48600006104,0.9674000144,0.33929002285,2.50579929352,0.149150148034,0.0436514690518
727,1.36669719219,-0.642449975014,-0.832196295261,0.201475292444,-1.13240003586,-0.83360004425,0.503408193588,0.691506564617,0.0527506917715,0.148398324847
4792,4.12243747711,-0.748149991035,2.37529706955,5.04304170609,7.8205499649,7.54895019531,2.87147903442,1.8807169199,-0.516373515129,0.806415498257
4794,1.76707112789,-0.259350001812,1.44179797173,1.24305438995,0.342649996281,0.577000021935,0.541462063789,0.939535737038,1.03798532486,0.388914078474
902,-1.47680020332,-0.343699991703,-0.90138566494,0.0214401483536,-0.734849989414,0.582199990749,-0.797198295593,0.438970834017,0.432233840227,-0.138393014669
8091,-3.34341549873,0.434699952602,0.909859955311,-1.55079090595,-1.43089997768,-0.186350002885,0.181991010904,-0.527192354202,-0.275279402733,-0.247375130653
3486,-0.859436452389,-2.10940003395,-4.72154569626,0.00313994288445,0.896049976349,2.52090001106,-0.814687013626,-0.283843398094,-0.497341871262,2.59969711304
10818,1.06449115276,0.477599978447,1.97254920006,0.760087609291,1.0882999897,1.64359998703,0.124346792698,0.509867966175,0.702847778797,1.07886648178
3454,-0.633695363998,-0.0905999988317,1.11995697021,0.146800532937,-1.22304999828,0.369000017643,0.266370236874,-0.0773478895426,0.66536295414,0.742715418339
4282,-0.0733514279127,-0.00034999998752,-1.57576560974,-0.637289643288,-0.950599968433,-4.14149999619,0.473951131105,0.644928097725,-1.29541063309,-1.93915498257
1605,-0.178377866745,-1.08595001698,-1.07291734219,-1.24941015244,-0.86880004406,-1.46650004387,0.141825214028,-0.929325580597,-0.835587501526,-0.606073796749
10644,1.35307049751,1.93359994888,1.07428228855,1.40498030186,-0.110500000417,2.10785007477,-0.779579818249,0.16621941328,0.317186057568,0.0283098146319
2065,3.92527008057,-0.35300001502,-0.30164963007,-0.952783226967,-1.34284996986,-1.07130002975,0.820447146893,0.353673100471,0.316278666258,-0.240799322724
8321,1.16149604321,0.4742000103,0.9563575387,-0.0272671878338,-0.947099983692,0.388350009918,0.0366308391094,1.35512173176,0.469296813011,0.419413924217
8503,0.848780035973,0.169250011444,2.09236431122,-0.383546382189,0.624599993229,3.06820011139,0.433710843325,-1.0899296999,0.402974635363,0.171767801046
7027,-1.39615345001,-1.46930003166,-1.15278315544,-1.58306920528,-1.07620000839,-1.4279500246,-0.0844676345587,-1.19153809547,-0.253654748201,-0.552084982395
6850,-0.169249385595,0.226299986243,1.16621994972,-0.442683696747,-1.49839997292,0.315649986267,0.486094087362,-0.249946981668,0.67770409584,0.0957317650318
1978,-1.90279304981,1.87590003014,0.604979395866,1.81137394905,1.52669990063,0.907899975777,0.547023117542,0.236388936639,0.678845465183,1.72049164772
896,-4.52922773361,-3.86110019684,-5.42175388336,-1.85280513763,-1.12470006943,-0.568149983883,0.160290181637,-1.82270729542,-0.800639986992,-1.18760609627
5777,0.705897808075,-1.58780002594,-2.88703274727,-0.690413415432,-0.663999974728,-1.16820001602,0.212547957897,-0.692028284073,-0.511332809925,1.30650675297
1846,1.49326384068,2.9359998703,3.10151672363,-0.475095570087,4.08979988098,6.96449995041,1.08345878124,1.22572004795,-0.122599095106,0.197594791651
5925,0.348718583584,0.636699974537,0.918627798557,-0.307002305984,0.00325000286102,1.41479992867,-0.0556520670652,-0.539517700672,0.787541270256,0.367568254471
142,-3.49431157112,-2.01520013809,-2.03908896446,-1.89540147781,-2.33804988861,-0.555199921131,0.374198943377,-1.78238606453,0.0143029093742,-0.600008070469
1021,-0.101545095444,-1.57095003128,-0.791238665581,-1.15846073627,-0.121749997139,0.647500038147,-1.18271684647,-0.710504233837,2.69719219208,0.67498087883
5699,-1.07407486439,-0.36179998517,-0.454003155231,-1.37483811378,-2.16380000114,-0.99304997921,-0.236095160246,-0.839452028275,-0.254838645458,0.431236714125
8061,-2.93240118027,-1.14384996891,2.16699242592,3.74192094803,2.34885001183,-0.0551999807358,0.207327693701,-0.294419527054,-0.546727895737,0.113724678755
1870,5.06539535522,-0.633899986744,-0.508685648441,-0.19370046258,-0.198349997401,0.00459999963641,-0.689784169197,3.16173768044,0.98804038763,-1.42489385605
1398,-1.0779157877,0.369749993086,-2.62892651558,1.11731231213,0.581600010395,0.713900029659,-0.103485353291,0.425157427788,-0.307564377785,-0.451578766108
3312,-5.99432849884,-1.23425006866,-4.41162109375,-1.04500472546,-0.909950017929,-1.79869997501,-4.0333199501,-0.0772074684501,-0.147870242596,1.07697415352
891,-2.96762800217,-0.646650016308,-0.796243429184,-0.604793012142,-1.84130001068,-0.539600014687,-0.137422740459,-1.53140985966,-3.86318159103,-2.30001497269
4775,3.70539212227,-0.614199995995,1.03761470318,-0.527027785778,-0.623899996281,0.0681000053883,-0.184507489204,-0.0792264193296,0.417413234711,0.239416792989
5111,-5.28732299805,-3.28935003281,-3.93415904045,-1.03956890106,-3.86359977722,-8.66059970856,-0.8452064991,-0.767472028732,-1.98861837387,-2.09965896606
5696,-3.1262254715,-4.17919969559,-0.16782310605,-1.6460647583,-0.111349999905,-0.475799977779,-0.0997636020184,-0.517870426178,0.242831319571,0.689002037048
5588,1.59484362602,-0.876650035381,0.855454623699,0.376210540533,-0.1134499982,0.55814999342,-0.679786145687,0.67315030098,0.332538455725,0.855833649635
6839,1.85373353958,-1.48059999943,-1.37493598461,-1.0405985117,-0.927100002766,-1.0,-1.16061925888,-1.72441351414,-0.324307024479,-1.48987531662
329,-0.739775836468,0.367049992085,0.28133803606,0.295646309853,0.681599974632,0.4524500072,0.0735035389662,1.20081675053,0.360508054495,0.999643683434
5058,1.96444284916,-0.802700042725,-0.688630521297,-0.389682859182,10.0,0.130199998617,2.5793390274,-1.09932029247,0.150671735406,0.0143202207983
998,0.0666997432709,0.863700032234,-0.671949982643,-1.07931935787,-0.03125,-1.65834999084,0.603252828121,-2.30711936951,-0.362475693226,-0.374219834805
9134,-0.883378565311,4.14620018005,-0.311995923519,-0.387113720179,-1.88490009308,0.283299982548,-0.394302219152,0.0680837929249,-0.133620023727,-1.35178613663
6616,1.78006649017,-0.37444999814,-0.931367456913,-0.548952937126,-0.888200044632,-0.526099979877,1.04957413673,-0.0345156937838,0.373054713011,-0.416398078203
5223,-0.951715767384,0.202150017023,-2.40970015526,-1.69164967537,-0.649349987507,-2.73694992065,-2.50632405281,-1.35551714897,-0.995059907436,-3.11450576782
4690,-0.104162119329,-0.543750047684,0.525802433491,0.239944547415,0.938250005245,1.47889995575,-0.78015345335,1.60082411766,0.537647724152,0.22167275846
958,-0.525441348553,0.319000005722,0.769102215767,-0.33265131712,-0.564200043678,0.279049992561,0.796203792095,0.202139809728,0.0466458499432,-0.126712232828
1616,1.21843791008,2.22245001793,0.984941959381,-0.340741217136,0.639600038528,0.26289999485,-0.458499759436,-1.22968733311,-0.179370030761,0.499543130398
991,-2.50024271011,-1.78505003452,-1.44053578377,-1.93342351913,-3.40114998817,-0.202549993992,-0.302144348621,-1.75570058823,-2.7363409996,-1.44696629047
6347,3.43695735931,-7.0361995697,0.496118307114,-0.0929554998875,-0.0399499833584,0.0395000018179,-0.530731320381,-0.263591587543,1.37678301334,2.65309238434
6714,3.38866496086,-1.4103000164,0.39781576395,1.01517927647,-0.368550002575,-0.550500035286,-0.123565740883,-0.670431494713,0.460539758205,-0.0972330421209
652,0.995585680008,0.480150014162,0.715385079384,-3.71323609352,-1.56900000572,-0.865900039673,-0.573616325855,0.804717898369,0.67475104332,0.430192887783
4331,-0.456758439541,0.615299999714,-0.718015313148,0.0926061272621,-0.648450016975,0.260850012302,-0.137679383159,0.748180091381,0.33693343401,0.173914402723
7099,-0.805678784847,0.977450013161,0.111356414855,-0.84707647562,-0.620999991894,0.0874999910593,-0.182302862406,0.514221191406,-0.0638740733266,-0.581270873547
10320,0.425067931414,0.175900012255,0.555259466171,-0.233086019754,-0.546450018883,-0.414599984884,-0.0862116739154,-0.354544311762,2.57106876373,0.47256398201
2042,0.0741035193205,1.01920008659,-0.922084927559,0.46846818924,-0.662299990654,-0.118249997497,-0.0447233915329,-0.0242385566235,0.0900426581502,0.227929979563
843,3.74251747131,0.263899981976,0.873358726501,-0.257964551449,-0.977800011635,1.30734992027,0.0281967073679,0.201995179057,0.439371049404,-0.0124945016578
840,0.00451989471912,-1.21850001812,-1.03444051743,0.209664881229,1.54604995251,-0.125799998641,-0.774010360241,0.860845565796,0.605016767979,-0.151907533407
7048,2.04289150238,0.0102500021458,0.0632506906986,-0.760422587395,2.63109993935,-0.620700001717,-0.256494820118,-0.63272023201,1.81661069393,2.17176127434
4851,2.56318044662,-0.272199988365,1.02514529228,0.26282119751,-3.18554997444,2.00215005875,-0.309739172459,0.904976904392,0.244848102331,0.630706787109
6464,-0.153645113111,-0.476799994707,1.13270628452,-0.2895206213,2.65605020523,0.0792500004172,-0.231978803873,-0.165905416012,0.944457232952,-0.0592216402292
23410,2.14094233513,0.537599980831,-0.0267584323883,-0.419931799173,-0.559000015259,0.550450026989,-0.133207499981,2.04364037514,0.540298044682,0.926099479198
54205,-2.01235294342,-0.600099980831,-0.920534849167,-2.33154726028,-1.72154998779,-0.864799976349,-0.2257553339,-0.371614694595,-0.425851345062,-0.540752589703
2770,2.26517057419,0.284900009632,0.156913951039,-0.0827149599791,-0.380249977112,0.242899999022,-0.129162177444,2.05007529259,2.16622257233,0.122062779963
80204,3.17071342468,0.300350010395,0.335563033819,0.185028612614,-0.0932499989867,-1.5381500721,-1.0713801384,1.56836616993,0.22334857285,0.0992792099714
4208,2.89464902878,-0.371950030327,0.704293787479,-0.125759229064,-0.913550019264,-1.05254995823,-1.67202830315,0.901307523251,0.357228010893,0.194093048573
1845,-1.51696395874,1.06780004501,1.27435553074,0.944260239601,0.222450003028,-0.599500000477,-0.0111397281289,1.08161056042,0.114064469934,0.439800769091
23368,0.301814854145,-0.418800026178,1.3432315588,0.129639089108,1.27560007572,1.04130005836,0.397237688303,0.288165330887,0.510606586933,0.515714168549
5583,4.33129405975,-0.0205500125885,-0.63440322876,1.37367463112,-0.366999983788,0.312900006771,-0.373100876808,1.48624622822,1.55081284046,-0.427266657352
8900,1.83685910702,3.1345500946,1.44830918312,-0.258864343166,-0.689249992371,0.866649985313,-0.307663202286,-0.224467843771,0.886978507042,0.709249019623
581,-0.703327059746,0.0756999999285,0.513348460197,-0.517193973064,-0.308999985456,0.409799963236,0.514222085476,0.783900201321,0.196932792664,0.891229391098
6193,-0.391079157591,-0.214450001717,-1.12956738472,-0.210345879197,0.257550001144,0.650699973106,-0.321207791567,-0.618598997593,0.251985907555,0.580415308475
6622,-0.900880813599,0.272650003433,1.19981527328,0.10989562422,-0.196050003171,0.178749978542,1.62722682953,0.417082279921,0.988212823868,-0.232898250222
11261,1.38725149632,0.0549000054598,-0.80870527029,1.03597950935,-0.0182000100613,0.920899987221,0.307564735413,2.86088347435,0.0805541425943,-1.13572764397
6696,2.5541665554,-0.462799996138,0.147149324417,-0.243733912706,0.202299982309,-0.149850010872,-0.401031970978,-0.806919515133,0.155268371105,-0.605438232422
8312,2.04245996475,1.2772500515,-0.31455206871,1.29063940048,1.65575003624,-0.038149997592,-0.967520952225,-0.254913568497,1.76473486423,0.692651987076
835,-0.0123099088669,-1.09905004501,-1.38172411919,-0.426067173481,-0.0666499882936,-1.18795001507,2.61583042145,-1.3785930872,-0.86597442627,-0.740249037743
8324,2.42651963234,-0.466300010681,-0.314336389303,0.319970071316,0.819599986076,0.373250007629,-0.528043627739,-0.945468664169,0.0382502675056,1.79137134552
1848,-1.54358434677,3.33850002289,2.39040327072,-4.90052843094,0.365700006485,0.241000011563,-2.63876390457,-3.1984372139,-0.0907140821218,0.465081900358
